RouteID|BeginPoint|EndPoint|ValueDate|Comments|ValueNumeric|StateCode|BeginDate|ValueText|DataItem
02100810000NB|14.26|15.22|2016|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
02100810000NB|15.22|15.62|2016|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
02100810000NB|15.62|15.95|2016|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
02100810000NB|15.95|16.23|2016|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
02100810000NB|16.23|17.3|2015|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
02100810000NB|17.3|18.13|2015|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
02100810000NB|18.13|20.37|2015|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
02100810000NB|20.37|23.0|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
02100810000NB|23.0|23.4|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
02100810000NB|23.4|23.46|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
02100810000NB|23.46|23.5|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
02100810000NB|23.5|24.53|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
02100810000NB|24.53|25.9|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
02100810000NB|25.9|26.0|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
02200110000NB|5.24|6.05|2022|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230009000000|0.35|2.2|2013|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230009000000|4.81|4.9|2021|New 2021||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230009000000|4.9|6.17|2003|New 2021||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230009000000|6.17|6.27|2003|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230009000000|6.47|7.58|2003|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230009000000|10.12|10.37|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230009000000|10.52|10.84|2005|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230009000000|10.84|11.15|2013|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230009000000|14.55|14.9|1998|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230009000000|15.57|15.79|1998|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230009000000|15.79|16.09|1998|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230009000000|17.07|17.48|2010|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230009000000|18.18|20.16|2010|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2040012000000|0.0|2.55|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2040012000000|3.6|4.14|2012|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230009000000|6.381|6.47|2003|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230009000000|7.584|9.95|2005|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230045000000|13.355|13.76|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230045000000|14.39|14.52|2012|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230045000000|14.52|14.85|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230045000000|14.85|15.31|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230045000000|17.53|18.23|2008|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
13202190000NB|2.57|4.79|2010|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230045000000|19.08|19.61|2011|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230051000000|5.4|8.591|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230051000000|1.87|2.841|2020|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230051000000|2.841|4.13|2020|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230051000000|4.13|4.54|2020|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230051000000|4.54|4.58|2012|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0230901000000|4.86|5.44|2013|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0240001000000|8.14|9.32|2015|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0240010010000|0.0|0.69|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0240011130000|0.41|0.55|2015|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0240011190000|0.0|0.31|2015|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0240011240000|0.0|0.85|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0240011330000|0.0|0.26|2013|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0240011370000|0.0|0.23|2012|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0240012000000|0.0|1.29|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0240013000000|2.75|3.716|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0240015000000|2.78|3.06|2012|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0240019000000|1.55|3.438|2020|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0240019000000|3.438|4.04|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0240030000000|4.175|4.37|2014|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0240032000000|0.0|1.26|2015|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0240032000000|1.26|1.565|2010|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0240032000000|1.565|2.15|2010|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0240034030000|0.0|1.01|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
0240051070000|2.28|3.56|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
12200480000EB|0.0|5.82|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
12202200000NB|4.41|5.14|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1230028000000|3.35|4.76|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1230028000000|8.23|12.58|2013|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1230028000000|12.58|12.95|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1230028000000|13.03|13.38|2020|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1230042000000|16.97|21.26|2006|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1230042000000|21.78|22.74|2016|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2040038000000|0.0|2.43|2020|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
39202190000NB|0.0|0.8|2010|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1230093000000|2.36|2.98|2020|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1230093000000|3.77|4.05|2020|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1230093000000|9.6|9.71|2010|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1230093000000|9.71|13.45|2017|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1230093000000|13.45|15.85|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1230093000000|15.85|18.046|2020|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
14200500000EB|7.48|7.5|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
14200500000EB|7.5|7.98|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
14200500000EB|8.26|8.44|2022|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
14200500000EB|8.56|8.92|2008|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
14200500000EB|13.37|14.67|2017|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
14200500000EB|15.88|16.97|2017|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
14200500000EB|29.25|30.33|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1430028000000|16.47|22.27|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
16202200000NB|10.53|10.69|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
16202200000NB|10.0|10.53|2020|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
16202200000NB|10.7|11.7|2012|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
16202200000NB|11.8|12.96|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1630055000000|35.57|36.3|2012|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1640007000000|19.2|20.5|2017|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1640007000000|5.61|6.0|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1640010000000|4.6|5.8|2020|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
19203400000NB|8.56|9.13|1998|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
19203400000NB|9.13|9.38|1998|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
19203400000NB|9.38|9.5|1998|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
19203400000NB|9.5|9.55|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
19203400000NB|9.55|10.41|2022|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
19203400000NB|10.41|11.86|2022|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
19203400000NB|11.9|12.047|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
19203400000NB|12.047|12.88|2020|New 2021||54|01/01/2022||YEAR_LAST_IMPROVEMENT
19203400000NB|12.88|13.26|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
19203400000NB|13.26|13.82|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
19203400000NB|14.66|14.7|2004|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
19203400000NB|14.7|14.86|2004|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
19203400000NB|14.86|14.9|2008|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
19203400000NB|14.9|15.31|2008|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
19203400005SB|0.0|0.1|1998|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
19203400005SB|0.1|0.17|1998|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1930009000000|0.0|1.45|2010|New 2021||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1930009000000|1.45|3.94|2008|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1930009000000|4.97|6.35|2010|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1930009000000|10.91|11.418|2010|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1930009000000|14.435|14.96|2010|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1930051000000|8.66|8.78|1998|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1930115000000|0.0|0.22|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1930115000000|0.64|1.15|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1930115000000|1.59|4.09|2014|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1940003000000|1.403|1.82|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1940003000000|1.82|2.02|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1940003000000|2.02|2.36|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1940016000000|0.0|0.417|2015|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1940017040000|0.63|0.92|2015|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1940029000000|0.0|1.26|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1940029000000|1.26|2.19|2021|New 2021||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1940031000000|0.0|0.029|2014|New 2021||54|01/01/2022||YEAR_LAST_IMPROVEMENT
1940340180000|0.64|1.24|2012|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
29200500000EB|8.0|10.56|2015|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
29202200000NB|12.61|13.26|2014|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
29202200000NB|13.78|13.96|2009|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2930028000000|11.868|11.93|2020|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2930028000000|7.69|9.22|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2930028000000|11.93|12.86|2020|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2930028000000|12.86|13.545|2020|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2930028000100|0.0|0.54|2016|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2930028000100|0.54|1.03|2016|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2930028000100|1.03|2.05|2016|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2930028000100|2.05|2.31|2016|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2930028000100|2.42|2.63|2016|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2930028000100|2.63|2.97|2008|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2930046000000|15.38|16.59|2014|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2930046000000|19.82|19.94|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2930093000000|0.0|3.42|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2930972000000|0.0|1.48|2014|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2930972000000|1.48|2.19|2014|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2940008000000|0.0|0.24|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2940014000000|4.19|4.6|2012|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2940028010000|0.0|0.1|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2940028010000|0.1|1.09|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2940028010000|1.19|2.14|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2940046040000|4.532|4.93|2008|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
33205220000NB|0.0|6.35|2016|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
33205220000NB|6.35|7.81|2010|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
33205220000NB|12.67|13.11|2011|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
33205220000NB|14.68|15.97|2017|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
3330009000000|26.67|29.17|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
3330009000000|31.29|33.3|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
42200330000EB|7.76|8.05|2015|not all covered||54|01/01/2022||YEAR_LAST_IMPROVEMENT
24200520000EB|0.0|1.09|2000|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
24200520000EB|2.54|3.72|2003|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
24200520000EB|5.19|6.4|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
24200520000EB|6.4|7.91|2016|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
24200520000EB|9.59|12.82|2016|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
24200520000EB|24.59|26.77|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2430016000000|0.06|1.73|2001|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2430016000000|4.05|6.18|2003|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2430016000000|9.47|10.14|2015|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2430016000000|13.75|14.05|1992|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2430016000000|16.06|19.56|2006|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2430016000000|19.56|20.79|1994|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2430016000000|20.79|22.05|1995|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2430016000000|22.05|23.76|2016|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2430016000000|23.76|24.86|1993|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2430016000000|29.19|29.41|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2430016000000|32.7|35.38|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2430083000000|0.0|6.42|2020|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2430083000000|6.42|7.46|2020|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2430083000000|7.94|8.06|2002|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2430083000000|17.6|18.01|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2430083000000|14.092|17.6|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2440009000000|7.87|9.2|2013|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28100770000NB|8.189|8.98|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28100770000NB|0.69|2.56|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28100770000NB|2.56|5.12|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28100770000NB|5.12|6.9|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28200190000NB|2.88|3.87|2020|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28200190000NB|5.34|5.4|2010|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28200190000NB|5.4|5.5|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28200190000NB|5.5|6.01|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28200190000NB|6.01|7.44|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28200190000NB|10.76|11.7|2007|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28200520000EB|12.97|13.39|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28200520000EB|13.44|13.67|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28200520000EB|0.0|0.58|2022|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28200520000EB|4.12|5.2|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28200520000EB|6.96|7.76|2002|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28200520004NB|0.0|0.22|2022|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28200520018EB|0.0|0.02|2022|New 2021||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28204600000EB|0.029|1.06|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28204600000EB|1.33|2.9|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28204600000EB|2.9|3.09|2015|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28204600000EB|4.29|5.38|2010|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28204600000EB|13.48|14.72|2006|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
28204600000EB|14.72|15.15|2006|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2830020000000|4.23|5.2|2015|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2830020000000|10.32|11.4|2016|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2830020000000|12.05|12.78|2014|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2830104000000|1.93|1.95|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2830104000000|1.95|2.65|2018|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2830598000000|0.0|2.13|1992|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2830598000000|2.4|2.59|1992|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2830598000000|2.59|2.98|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2840007050000|1.11|1.83|2005|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2840007050000|1.836|2.1|2005|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2840011000000|0.08|0.58|2001|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2840014000000|0.0|0.63|2014|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2840016000000|1.7|2.5|2010|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2840016000000|2.5|2.614|2010|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2840016010000|0.59|0.74|2016|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2840016100000|0.0|0.66|2012|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2840019290000|2.54|3.32|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2840021010000|0.0|0.89|2002|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2840024000000|0.0|0.3|2015|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2840024000000|0.3|2.789|2017|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2840025000000|0.0|0.57|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2840025000000|0.57|1.53|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2840027000000|0.0|1.57|2017|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2840027000000|2.12|2.59|2017|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
2840052200000|0.001|0.82|2015|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41100640000EB|128.91|129.49|2022|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41100640000EB|129.49|132.0|2022|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41100640000EB|120.69|122.62|2022|New 2021||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41100640000EB|122.71|122.9|2022|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41100640000EB|122.9|123.0|2022|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41100640000EB|123.0|123.18|2022|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41100640000EB|123.63|124.47|2022|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41100640000EB|126.65|127.58|2022|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41100640000EB|132.0|132.53|2012|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41100640000EB|132.84|137.48|2012|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41100640000EB|137.48|138.01|2011|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41200190000NB|0.0|2.17|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41200190000NB|17.18|17.95|2017|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41200190000NB|18.31|18.41|2017|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41200190000NB|18.64|19.33|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41200190000NB|19.8|21.61|2009|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41200190000NB|16.669|16.925|2017|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41200190014NB|0.0|2.0|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41200190014NB|2.0|2.3|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41200190014NB|2.3|2.7|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
41200190023EB|0.0|0.033|2019|New 2021||54|01/01/2022||YEAR_LAST_IMPROVEMENT
4130003000000|37.1|37.73|2010|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
4130003000000|35.98|36.18|2015|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
4130003000000|36.23|36.49|2011|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
4130016000000|14.42|14.72|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
4130016000000|14.72|15.08|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
4130016000000|15.65|15.81|2011|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
4130016000000|9.485|9.8|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
4130016000000|15.08|15.4|2019|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
4130041000000|0.0|0.71|2000|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
4130041000000|1.85|1.9|2005|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
4130041000000|1.99|2.19|1997|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
4130054000000|2.48|4.86|2003|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
4130054000000|10.14|10.33|1999|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
4130061000000|2.604|3.29|2005|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
4130210000000|1.2|1.89|2020|New 2021||54|01/01/2022||YEAR_LAST_IMPROVEMENT
4130210000000|1.89|2.79|2020|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
4130307000000|4.55|5.59|2021|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
4130307000000|7.42|8.45|2020|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
4140001000000|3.4|4.14|1995|same as 2020||54|01/01/2022||YEAR_LAST_IMPROVEMENT
