RouteID|BMP|EMP|ValueDate|Comments|ValueNumeric|StateID|BeginDate|ValueText|DataItem
20100790000NB|10.64|15.6|2014|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100790000NB|16.04|16.1|2012|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100790000NB|16.2|19.22|2014|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100790000NB|19.22|20.6|2014|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100790000NB|20.62|20.7|2014|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100790000NB|20.7|21.28|2014|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
4030025000000|0.0|0.63|2020|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
0830004000000|21.98|22.98|2019|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
0830036000000|2.48|4.2|2010|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040160070000|0.0|0.27|2020|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040160070000|0.27|0.51|2020|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
0330003000000|8.17|11.14|2017|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100770000NB|98.28|99.12|2012|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100770000NB|99.12|100.07|2012|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100770000NB|100.07|100.28|2012|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100770000NB|100.28|100.7|1973|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100770000NB|100.78|101.0|1973|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100770000NB|101.65|102.16|2009|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100770000NB|102.16|102.66|2009|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100770000NB|102.66|103.69|2009|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100770000NB|103.69|104.81|2011|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100770000NB|104.81|105.002|2011|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100770000NB|106.17|107.6|2011|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100770000NB|113.47|114.59|2010|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100770000NB|114.59|116.05|2010|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100770000NB|116.05|116.66|2010|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100770000NB|116.66|117.2|2010|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2730062000000|19.72|20.33|2012|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2730062000000|20.33|20.53|2012|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2730062000000|20.55|21.94|2012|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20201190000NB|14.22|16.28|2022|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
0330094000000|0.0|3.01|2017|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
27200350000NB|8.53|8.7|2010|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
27200350000NB|9.644|10.37|2010|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
27200350000NB|11.532|11.87|2010|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
27200350000NB|16.41|16.6|2015|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
27200350000NB|16.64|17.28|2015|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
27200350000NB|17.413|17.5|2015|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
27200350000NB|17.85|17.98|2015|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
27200350000NB|17.98|18.097|2015|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
27200350000NB|18.35|18.46|2015|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20200600000EB|2.44|2.86|2015|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20200600000EB|6.2|6.92|2012|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20200600000EB|9.19|10.9|2009|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20200600000EB|16.07|16.48|2015|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20200600000EB|23.08|23.52|2015|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20200600000EB|28.43|29.18|2015|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040022000000|0.86|1.19|2019|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040022000000|1.19|2.47|2019|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
40100640000EB|31.77|32.57|2018|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
40100640000EB|32.57|33.45|2018|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
40100640000EB|33.45|34.45|2018|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
40100640000EB|34.45|36.27|2018|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
40100640000EB|36.27|38.54|2018|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
40100640000EB|40.46|40.568|2009|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
40100640000EB|41.66|41.86|2009|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
40100640000EB|41.86|41.89|2009|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
40100640000EB|42.79|43.77|2009|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
40100640000EB|43.77|43.8|2009|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
40100640000EB|44.47|44.78|2018|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
4040050000000|13.38|14.06|2012|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040073000000|0.0|1.18|2015|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
4040046000000|0.0|2.29|2010|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040025260000|0.0|0.31|2019|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040025260000|0.4|0.71|2019|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2730002000000|1.39|3.15|2012|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2730002000000|15.93|18.05|2017|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2730002000000|18.91|19.89|2018|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2730002000000|29.27|35.98|2015|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
0340005000000|15.1|17.57|2011|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
40200350000NB|0.29|0.65|2006|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
40200350000NB|1.36|1.6|2006|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
40200350000NB|1.64|2.06|2006|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
40200350000NB|2.1|2.3|2006|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040025250000|0.15|2.17|2015|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
4040012000000|4.71|8.19|2013|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
08100790000NB|36.0|39.91|2018|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
08100790000NB|39.91|40.0|2016|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
08100790000NB|41.43|44.6|2016|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100640000EB|45.39|45.4|2018|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100640000EB|47.44|48.4|2018|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100640000EB|48.4|49.75|2018|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100640000EB|49.75|50.11|2013|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100640000EB|50.11|51.56|2013|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100640000EB|51.56|52.38|2013|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100640000EB|52.38|52.73|2013|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100640000EB|52.73|53.1|2010|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100640000EB|53.75|54.3|2010|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100640000EB|54.37|54.4|2009|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100640000EB|54.8|55.21|2009|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100640000EB|55.21|56.33|2009|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100640000EB|56.33|57.02|2009|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
20100640000EB|57.02|57.48|2009|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040046000000|0.0|0.41|2012|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
03201190000NB|0.0|2.93|2015|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
03201190000NB|9.44|11.49|2013|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
03201190000NB|11.49|12.36|2013|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
03201190000NB|12.83|13.54|1973|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
03201190000NB|16.97|17.8|1973|same as 2020||54|01/01/2023||YEAR_LAST_CONSTRUCTION
4030062001882|18.82|21.9|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2010064005242|52.42|57.47|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
0320119001329|13.29|13.54|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040022000149|1.49|2.44|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040053000000|0.0|2.55|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040008000118|1.18|3.46|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040021160000|0.0|1.94|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040039000097|9.7|10.35|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040079300035|3.5|7.96|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040009100000|0.0|2.02|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040041000000|0.0|3.96|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040045000000|0.0|4.68|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
0340005000016|1.6|4.0|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040060170000|0.0|1.0|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
4040033000063|6.3|10.1|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040060210000|0.0|1.0|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040016000000|0.0|5.62|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040020000221|2.21|4.64|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2030025000000|0.0|0.96|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040022010000|0.0|1.31|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040025090026|0.26|0.34|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
2040062030006|0.06|0.36|2022|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1030006000000|0.0|0.12|1956|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1030006000000|0.12|0.33|1956|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1030016000000|1.75|2.38|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1030016000000|14.616|14.746|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1030016000000|15.526|16.666|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1030016000000|23.176|23.516|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1030061000000|0.0|1.04|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1030061000000|1.04|1.12|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1030061000000|8.74|9.33|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1030061000000|22.53|25.56|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1030061000100|0.0|0.16|1957|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1040008000000|1.3|2.0|1933|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1040008000000|2.47|2.82|1933|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1040008000000|3.28|6.25|1933|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1040012000000|0.18|1.9|1933|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1040012000000|1.9|3.28|1933|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1040014020000|0.2|0.35|1941|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1040015000000|0.0|1.58|1933|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1040018230000|0.0|0.44|1997|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1040019020000|0.0|0.82|1965|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1040019430000|0.09|0.34|1979|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1040021200000|0.0|0.98|1969|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1040061100000|0.08|0.45|1945|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1040061280000|0.0|0.59|1976|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1330063000000|6.06|7.63|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1340045000000|0.66|1.04|1933|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1340045010000|0.0|0.539|1951|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
1340060140000|6.25|6.39|1933|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3230012000000|0.78|5.93|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3230012000000|5.93|6.11|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3230012000000|9.33|11.31|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3430020000000|28.29|29.07|1946|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3430039000000|24.6|24.96|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
3430041000000|0.03|2.59|1930|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
4530003000000|9.56|10.91|1942|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
4530020000000|24.37|24.94|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
4530020000000|24.94|24.99|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
4530020000000|24.99|25.32|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
4530020000000|25.32|32.0|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
4530020000000|32.0|32.14|1943|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
4530107000000|0.29|0.76|1976|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|0.0|0.1|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|0.1|0.2|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|0.2|0.3|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|0.3|0.4|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|0.4|0.5|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|0.5|0.6|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|0.6|0.7|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|0.7|0.8|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|0.8|0.9|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|0.9|1.0|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|1.0|1.02|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|2.85|2.9|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|2.9|3.0|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|3.0|3.1|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|3.1|3.2|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|3.2|3.3|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|3.3|3.4|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|3.4|3.5|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|3.5|3.6|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|3.6|3.7|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|3.7|3.8|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|3.8|3.82|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|3.89|3.9|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|3.9|4.0|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|4.0|4.1|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|4.1|4.2|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|4.2|4.3|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|4.3|4.4|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|4.4|4.5|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|4.5|4.6|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|4.6|4.7|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|4.7|4.8|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|4.8|4.9|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|4.9|5.0|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|5.0|5.1|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|5.1|5.2|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|5.2|5.3|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|5.3|5.4|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|5.4|5.5|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|5.5|5.6|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|5.6|5.7|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|5.7|5.8|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|5.8|5.9|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|5.9|6.0|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|6.0|6.1|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|6.1|6.16|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|6.16|6.2|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|6.2|6.3|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|6.3|6.4|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|6.4|6.5|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|6.5|6.6|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|6.6|6.66|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|6.66|6.7|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|6.7|6.8|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|6.8|6.9|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|6.9|7.0|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|7.0|7.1|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|7.1|7.2|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|7.2|7.3|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|7.3|7.4|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|7.4|7.5|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|7.5|7.6|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|7.6|7.7|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|7.7|7.8|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|7.8|7.9|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|7.9|8.0|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|8.0|8.1|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|8.1|8.2|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|8.2|8.23|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|14.64|14.7|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|14.7|14.8|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|14.8|14.9|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|14.9|15.0|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|15.0|15.1|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|15.1|15.2|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|15.2|15.3|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|15.3|15.4|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|15.4|15.5|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|15.5|15.6|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200190000NB|15.6|15.627|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200600000EB|0.34|0.345|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200600000EB|0.345|0.4|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200600000EB|0.4|0.5|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200600000EB|0.5|0.6|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200600000EB|0.6|0.7|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200600000EB|0.7|0.8|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200600000EB|0.8|0.9|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200600000EB|0.9|1.0|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
10200600000EB|1.0|1.01|1921|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|147.6|147.7|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|147.7|147.8|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|147.8|147.9|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|147.9|147.93|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|147.93|148.0|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|148.0|148.1|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|148.1|148.2|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|148.2|148.3|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|148.3|148.4|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|148.4|148.5|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|148.5|148.6|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|148.6|148.7|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|148.7|148.8|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|148.8|148.9|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|148.9|149.0|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|149.0|149.1|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|149.1|149.2|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|149.2|149.3|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|149.3|149.4|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|149.4|149.5|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|149.5|149.6|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|149.6|149.7|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|149.7|149.8|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|149.8|149.84|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|149.84|149.9|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|149.9|150.0|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|150.0|150.1|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|150.1|150.2|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|150.2|150.3|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|150.3|150.4|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|150.4|150.5|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|150.5|150.6|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|150.6|150.7|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|150.7|150.8|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|150.8|150.9|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|150.9|151.0|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
13100640000EB|151.0|151.1|1968|||54|01/01/2023||YEAR_LAST_CONSTRUCTION
