RouteID|BeginPoint|EndPoint|ValueDate|Comments|ValueNumeric|StateCode|BeginDate|ValueText|DataItem
41100640000EB|123.63|124.47|1979|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41100640000EB|126.65|127.58|1979|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41100640000EB|132.0|132.53|1979|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41100640000EB|132.84|137.48|1979|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41100640000EB|137.48|138.01|1979|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41200190000NB|0.0|2.17|1922|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41200190000NB|2.17|6.47|1922|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41200190000NB|17.18|17.95|1922|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41200190000NB|18.31|18.41|1922|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41200190000NB|18.41|18.64|1922|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41200190000NB|18.64|19.33|1922|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41200190000NB|19.8|21.61|1922|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41200190000NB|23.31|24.09|1922|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41200190000NB|16.669|16.925|1922|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41200190014NB|0.0|2.0|1922|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41200190014NB|2.0|2.3|1922|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41200190014NB|2.3|2.7|1922|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41200190023EB|0.034|1.1|1922|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41200190023EB|1.1|1.2|1922|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41200190023EB|1.2|1.36|1922|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41200190023EB|0.0|0.033|1922|New 2021||54|01/01/2022||YEAR_LAST_CONSTRUCTION
41200190023EB|0.033|0.034|1922|New 2021||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130003000000|37.1|37.73|1966|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130003000000|35.98|36.18|1966|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130003000000|36.23|36.49|1966|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130016000000|8.47|9.485|1947|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130016000000|12.0|14.12|1947|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130016000000|14.42|14.72|1947|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130016000000|14.72|15.08|1947|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130016000000|15.65|15.81|1947|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130016000000|18.53|18.82|1947|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130016000000|18.82|18.96|1947|New 2021||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130016000000|18.96|19.79|1947|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130016000000|9.485|9.8|1947|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130016000000|15.08|15.4|1947|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130041000000|0.0|0.71|1933|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130041000000|1.85|1.9|1933|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130041000000|1.99|2.19|1933|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130054000000|2.48|4.86|1961|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130054000000|4.86|5.72|1961|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130054000000|6.35|6.54|1961|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130054000000|6.54|7.1|1961|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130054000000|7.1|7.41|1961|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130054000000|7.41|8.84|1961|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130054000000|10.14|10.33|1961|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130061000000|2.604|3.29|1971|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130210000000|1.2|1.89|1966|New 2021||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130210000000|1.89|2.79|1966|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130307000000|4.55|5.59|1978|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4130307000000|7.42|8.45|1978|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140001000000|3.4|4.14|1970|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140003180000|2.77|3.51|1954|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140004030000|0.0|0.47|1973|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140006000000|0.0|0.14|1983|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140006000000|0.91|1.13|1983|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140006020000|1.57|1.69|1983|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140006030000|0.53|1.48|1983|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140006090000|0.6|1.37|1983|New 2021||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140008000000|0.0|0.11|1966|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140008000000|0.19|0.75|1966|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140008010000|1.02|1.6|1966|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140008030000|0.0|0.65|1966|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140009000000|5.28|5.54|1954|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140009090000|0.0|1.81|1954|New 2021||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140011000000|0.0|1.26|1969|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140016100000|0.53|0.9|1947|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140016160000|0.0|0.42|1947|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140016390000|0.0|0.64|1947|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140018000000|2.99|3.0|1970|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140018000000|3.0|3.51|1970|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140018000000|3.51|4.41|1970|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140019030000|0.387|0.5|1922|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140019030000|0.5|0.98|1922|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140019210000|3.73|5.14|1922|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140025000000|3.7|5.9|1941|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140030000000|4.27|4.52|2006|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4140048000000|0.0|1.9|1973|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
55200520000EB|0.0|1.4|1978|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
55200520000EB|4.78|7.65|1933|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
55200520000EB|7.65|8.34|1933|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
5530010000000|24.14|24.38|1933|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
5530016000000|1.73|3.33|1966|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
5530016000000|6.42|8.95|1966|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
5530016000000|10.99|11.4|1966|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
5530097000000|21.56|22.26|1978|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
5530097000000|22.83|23.2|1978|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
5530097000000|28.09|32.88|1978|same as 2020||54|01/01/2022||YEAR_LAST_CONSTRUCTION
1030006000000|0.0|0.12|2020|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
1030006000000|0.12|0.33|2022|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
1030016000000|14.84|14.97|2022|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
1030061000000|0.0|1.12|2017|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
1030061000000|8.74|9.33|2020|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
1030061000000|22.53|25.56|2011|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
1040005000000|0.06|0.62|2019|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
1040008000000|1.3|2.0|2014|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
1040008000000|2.47|2.82|2014|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
1040008000000|3.28|6.25|2014|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
1040012000000|0.18|1.9|2022|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
1040012000000|1.9|3.28|2022|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
10200190000NB|6.16|6.66|2016|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
10200190000NB|6.66|8.23|2019|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
10200600000EB|0.34|1.01|2015|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
1374103001900|0.0|0.31|2020|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13100640000EB|161.46|165.95|2014|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13100640000EB|165.95|168.89|2012|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13100640000EB|168.96|170.09|2018|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13100640000EB|170.09|170.23|2018|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13100640000EB|172.62|174.1|2013|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13100640000EB|174.1|175.31|2009|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13100640000EB|175.31|176.16|2009|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13100640000EB|176.16|178.43|2011|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13100640000EB|178.43|181.12|2019|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13100640000EB|181.12|182.02|2019|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13100640000EB|182.02|184.02|2019|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13202190000NB|2.57|4.79|2022|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13202190000NB|5.37|5.69|2022|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13202190000NB|5.69|6.03|2022|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13202190000NB|6.03|6.04|2022|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13202190000NB|6.04|6.39|2022|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13202190000NB|6.39|6.69|2022|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13202190000NB|6.69|7.11|2022|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13202190000NB|7.43|8.59|2022|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13202190000NB|8.59|9.06|2022|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13202190000NB|14.16|14.34|2021|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13202190000NB|14.34|14.45|2021|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13202190005SB|0.0|0.33|2020|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
13202190005SB|0.33|1.64|2020|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
3230012000000|0.78|5.93|2020|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
3230012000000|9.33|11.31|2022|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
32202190000NB|1.92|7.87|2014|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
32202190000NB|19.66|23.0|2010|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
32202190000NB|26.24|28.68|2022|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
34200190000NB|1.38|3.4|1995|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
34200190000NB|11.03|11.47|1995|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
34200190000NB|31.65|31.85|2014|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
4530020000000|24.37|24.94|2022|||54|01/01/2022||YEAR_LAST_CONSTRUCTION
