BeginDate|StateID|RouteID|BMP|EMP|DataItem|ValueNumeric|ValueText|ValueDate|Comments
01/01/2024|54|2430083000000|6.42|6.5|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|6.5|6.6|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|6.6|6.7|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|6.7|6.8|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|6.8|6.9|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|6.9|7.0|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|7.0|7.1|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|7.1|7.2|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|7.2|7.3|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|7.3|7.4|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|7.4|7.46|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|7.94|8.0|last_overlay_thickness|1.0|||
01/01/2024|54|2430083000000|8.0|8.06|last_overlay_thickness|1.0|||
01/01/2024|54|2430083000000|14.092|14.1|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|14.1|14.2|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|14.2|14.3|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|14.3|14.4|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|14.4|14.5|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|14.5|14.6|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|14.6|14.7|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|14.7|14.8|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|14.8|14.9|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|14.9|15.0|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|15.0|15.1|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|15.1|15.2|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|15.2|15.3|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|15.3|15.4|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|15.4|15.5|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|15.5|15.6|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|15.6|15.7|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|15.7|15.8|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|15.8|15.9|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|15.9|16.0|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|16.0|16.1|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|16.1|16.2|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|16.2|16.3|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|16.3|16.4|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|16.4|16.5|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|16.5|16.6|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|16.6|16.7|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|16.7|16.8|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|16.8|16.9|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|16.9|17.0|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|17.0|17.1|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|17.1|17.2|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|17.2|17.3|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|17.3|17.4|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|17.4|17.5|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|17.5|17.6|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|17.6|17.7|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|17.7|17.8|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|17.8|17.9|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|17.9|18.0|last_overlay_thickness|1.5|||
01/01/2024|54|2430083000000|18.0|18.01|last_overlay_thickness|1.5|||
01/01/2024|54|13202190000NB|2.57|2.6|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|2.6|2.7|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|2.7|2.8|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|2.8|2.9|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|2.9|3.0|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|3.0|3.1|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|3.1|3.2|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|3.2|3.3|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|3.3|3.4|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|3.4|3.5|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|3.5|3.6|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|3.6|3.7|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|3.7|3.8|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|3.8|3.9|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|3.9|4.0|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|4.0|4.1|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|4.1|4.2|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|4.2|4.3|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|4.3|4.4|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|4.4|4.5|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|4.5|4.6|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|4.6|4.7|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|4.7|4.79|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|5.364|5.37|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|5.37|5.4|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|5.4|5.5|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|5.5|5.6|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|5.6|5.69|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|5.69|5.7|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|5.7|5.8|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|5.8|5.9|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|5.9|6.0|last_overlay_thickness|2.0|||
01/01/2024|54|13202190000NB|6.0|6.03|last_overlay_thickness|2.0|||
