RouteID|BeginPoint|EndPoint|ValueNumeric|Comments|ValueDate|StateCode|BeginDate|ValueText|DataItem
28204600000EB|4.29|5.38|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28204600000EB|13.48|14.72|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
28204600000EB|14.72|15.15|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2830020000000|4.23|5.2|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2830020000000|10.32|11.4|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2830020000000|12.05|12.78|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2830104000000|1.93|1.95|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2830104000000|1.95|2.65|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2830598000000|0.0|2.13|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2830598000000|2.4|2.59|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2830598000000|2.59|2.98|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2840007050000|1.11|1.83|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2840007050000|1.836|2.1|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2840011000000|0.08|0.58|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2840014000000|0.0|0.63|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2840016000000|1.7|2.5|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2840016000000|2.5|2.614|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2840016010000|0.59|0.74|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2840016100000|0.0|0.66|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2840019290000|2.54|3.32|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2840021010000|0.0|0.89|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2840024000000|0.0|0.3|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2840024000000|0.3|2.789|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2840025000000|0.0|0.57|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2840025000000|0.57|1.53|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2840027000000|0.0|1.57|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2840027000000|2.12|2.59|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
2840052200000|0.001|0.82|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
41100640000EB|128.91|129.49|11.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
41100640000EB|129.49|132.0|11.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
41100640000EB|120.69|122.62|1.5|New 2021||54|01/01/2022||LAST_OVERLAY_THICKNESS
41100640000EB|122.71|122.9|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
41100640000EB|122.9|123.0|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
41100640000EB|123.0|123.18|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
41100640000EB|123.63|124.47|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
41100640000EB|126.65|127.58|11.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
41100640000EB|132.0|132.53|11.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
41100640000EB|132.84|137.48|11.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
41100640000EB|137.48|138.01|11.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
41200190000NB|0.0|2.17|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
41200190000NB|17.18|17.95|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
41200190000NB|18.31|18.41|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
41200190000NB|18.64|19.33|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
41200190000NB|19.8|21.61|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
41200190000NB|16.669|16.925|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
41200190014NB|0.0|2.0|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
41200190014NB|2.0|2.3|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
41200190014NB|2.3|2.7|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
41200190023EB|0.0|0.033|1.5|New 2021||54|01/01/2022||LAST_OVERLAY_THICKNESS
4130003000000|37.1|37.73|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4130003000000|35.98|36.18|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4130003000000|36.23|36.49|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4130016000000|14.42|14.72|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4130016000000|14.72|15.08|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4130016000000|15.65|15.81|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4130016000000|9.485|9.8|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4130016000000|15.08|15.4|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4130041000000|0.0|0.71|1.1|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4130041000000|1.85|1.9|1.1|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4130041000000|1.99|2.19|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4130054000000|2.48|4.86|1.1|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4130054000000|10.14|10.33|1.1|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4130061000000|2.604|3.29|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4130210000000|1.2|1.89|1.5|New 2021||54|01/01/2022||LAST_OVERLAY_THICKNESS
4130210000000|1.89|2.79|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4130307000000|4.55|5.59|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4130307000000|7.42|8.45|11.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4140001000000|3.4|4.14|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4140003180000|2.77|3.51|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4140004030000|0.0|0.47|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4140006000000|0.0|0.14|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4140006000000|0.91|1.13|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4140006020000|1.57|1.69|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4140006030000|0.53|1.48|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4140008000000|0.0|0.11|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4140008000000|0.19|0.75|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4140008010000|1.02|1.6|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4140008030000|0.0|0.65|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4140011000000|0.0|1.26|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4140016100000|0.53|0.9|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4140018000000|2.99|3.0|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4140018000000|3.0|3.51|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4140018000000|3.51|4.41|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4140019030000|0.387|0.5|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4140025000000|3.7|5.9|2.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4140041210000|0.0|1.63|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
4140048000000|0.0|1.9|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
55200520000EB|0.0|1.4|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
55200520000EB|4.78|7.65|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
55200520000EB|7.65|8.34|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
5530010000000|24.14|24.38|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
5530016000000|1.73|3.33|1.1|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
5530016000000|6.42|8.95|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
5530016000000|10.99|11.4|1.5|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
5530097000000|21.56|22.26|1.1|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
5530097000000|22.83|23.2|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
5530097000000|28.09|32.88|1.0|same as 2020||54|01/01/2022||LAST_OVERLAY_THICKNESS
1030006000000|0.0|0.12|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
1030016000000|1.75|2.38|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
1030016000000|14.84|14.97|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
1030061000000|0.0|1.12|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
1030061000000|8.74|9.33|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
1030061000000|22.53|25.56|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
1040005000000|0.06|0.62|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
1040008000000|1.3|2.0|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
1040008000000|2.47|2.82|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
1040008000000|3.28|6.25|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
1040012000000|0.18|1.9|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
1040012000000|1.9|3.28|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
10200190000NB|6.16|6.66|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
10200190000NB|6.66|8.23|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
10200600000EB|0.34|1.01|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
1374103001900|0.0|0.31|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13100640000EB|161.46|165.95|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13100640000EB|165.95|168.89|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13100640000EB|168.96|170.09|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13100640000EB|170.09|170.23|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13100640000EB|172.62|174.1|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13100640000EB|174.1|175.31|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13100640000EB|175.31|176.16|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13100640000EB|176.16|178.43|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13100640000EB|178.43|181.12|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13100640000EB|181.12|182.02|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13100640000EB|182.02|184.02|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13202190000NB|5.37|5.69|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13202190000NB|5.69|6.03|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13202190000NB|6.03|6.04|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13202190000NB|6.04|6.39|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13202190000NB|6.39|6.69|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13202190000NB|6.69|7.11|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13202190000NB|7.43|8.59|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13202190000NB|8.59|9.06|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13202190005SB|0.0|0.33|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
13202190005SB|0.33|1.64|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
3230012000000|0.78|5.93|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
3230012000000|9.33|11.31|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
32202190000NB|1.92|7.87|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
32202190000NB|19.66|23.0|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
32202190000NB|26.24|28.68|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
34200190000NB|1.38|3.4|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
34200190000NB|11.03|11.47|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
4530020000000|24.37|24.94|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
1540507000000|1.16|3.33|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
1540005000000|1.85|3.76|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540067120000|0.0|0.39|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540067130000|0.0|0.3|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540067140000|0.0|0.16|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540067150000|0.0|0.22|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540067160000|0.0|0.08|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540067170000|0.0|0.05|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540067180000|0.0|0.05|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540067190000|0.0|0.17|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540067200000|0.0|0.25|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540067210000|0.0|0.11|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540007000000|2.48|5.63|1.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540010000000|0.0|2.1|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2640012000000|0.24|0.28|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
26202500000NB|29.1|29.82|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
26202500000NB|21.6|22.56|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2640010000000|0.0|0.44|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
5230020000000|3.42|3.45|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
5240004000000|3.44|3.54|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
4830018000000|0.0|2.24|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
1540011022800|2.75|3.57|3.0|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
1540009040000|1.47|2.19|3.0|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
2640002040000|0.26|0.38|4.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2600074000000|3.27|3.36|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
1540016000000|0.34|1.84|2.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
5230020000000|27.86|27.91|1.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
5230020000000|28.87|28.92|1.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
4830018000000|21.42|21.47|1.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
3540023060000|0.0|0.76|2.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
3540008010000|0.0|0.1|2.0|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
3540007090000|0.0|0.32|2.0|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
1540066020000|0.0|3.27|2.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540007220000|0.0|0.25|2.0|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540007280000|0.0|0.21|2.0|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540007300000|0.0|0.23|2.0|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540007330000|0.0|0.26|2.0|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
3540007060000|0.0|0.52|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
3540004020000|0.0|0.34|3.0|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
2630002000000|11.88|13.57|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
4830018000000|21.85|22.86|2.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540001050000|1.31|2.34|2.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540018000000|0.0|1.71|2.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
1530008000000|0.23|0.41|6.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
3540041090000|1.31|1.45|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
3540041010000|1.62|2.39|2.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
26202500000NB|22.56|24.22|2.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540027040000|1.85|1.89|3.0|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540027090000|0.0|0.42|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540027100000|0.0|0.24|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540027130000|0.0|0.24|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540027150000|0.0|0.39|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540027160000|0.0|0.25|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540027170000|0.0|0.5|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540027220000|0.0|0.1|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540027300000|0.0|0.4|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540027310000|0.0|0.33|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540027340000|0.0|0.35|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540027350000|0.0|0.15|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540027360000|0.0|0.12|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540027370000|0.0|0.11|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540027380000|0.0|0.21|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540027400000|0.0|0.36|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540027410000|0.0|0.44|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540027420000|0.0|0.24|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540027480000|0.0|0.22|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0580921000000|0.0|0.37|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0580939000000|0.0|0.2|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0580940000000|0.0|0.06|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0580944000000|0.0|0.21|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0580970000000|0.0|0.51|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
0580971000000|0.0|0.48|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
3540003000000|0.0|2.55|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
3540008000000|2.96|4.96|2.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2640026000000|0.0|5.43|2.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
5230020000000|24.04|26.53|2.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
5230180000000|0.0|1.6|2.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
5230007000000|25.01|27.25|2.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
4830180000000|1.21|4.06|2.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
4840030010000|2.23|2.46|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2640048000000|2.14|7.54|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
1530008000000|7.09|7.12|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
4830002000000|12.75|12.78|1.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
4840056000000|0.0|1.12|2.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2640021000000|5.37|10.31|3.0|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540067110000|0.0|0.11|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0540088030000|0.0|0.43|1.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0580959000000|0.0|0.89|2.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
0580960000000|0.0|0.11|2.5|||54|01/01/2022||LAST_OVERLAY_THICKNESS
2640086050000|0.0|0.2|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
2640086060000|0.0|0.15|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
2640086070000|0.0|0.41|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
2640086080000|0.0|0.11|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
2640086090000|0.0|0.6|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
2640086120000|0.0|0.16|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
2640086130000|0.0|0.03|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
2680901000000|0.0|0.18|3.0|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
2640088200000|0.0|0.28|3.0|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
2640088210000|0.0|0.35|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
5240007230000|0.0|0.92|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
4840018010000|0.0|1.31|1.5|State Paver||54|01/01/2022||LAST_OVERLAY_THICKNESS
