RouteID|BMP|EMP|ValueNumeric|DataItem|BeginDate|ValueText|ValueDate|StateID|Comments
2572506001900|0.5|0.62|0.012|Grades_D|01/01/2024|||54|
2572506001900|0.62|0.72|0.025|Grades_D|01/01/2024|||54|
1540011000000|0.0|2.31|0.123|Grades_D|01/01/2024|||54|
1540011000000|2.31|2.9|0.075|Grades_D|01/01/2024|||54|
1540011000000|4.91|5.16|0.034|Grades_D|01/01/2024|||54|
1540011000000|5.16|5.35|0.024|Grades_D|01/01/2024|||54|
1540011000000|5.35|5.59|0.029|Grades_D|01/01/2024|||54|
1740019570000|0.0|0.49|0.069|Grades_D|01/01/2024|||54|
2840016000000|1.7|2.5|0.431|Grades_D|01/01/2024|||54|
2030062000000|7.93|8.26|0.112|Grades_D|01/01/2024|||54|
3630028000000|24.07|25.57|0.14|Grades_D|01/01/2024|||54|
3130100000000|0.0|0.97|0.172|Grades_D|01/01/2024|||54|
1030016000000|15.526|16.666|0.307|Grades_D|01/01/2024|||54|
1030016000000|23.176|23.516|0.097|Grades_D|01/01/2024|||54|
24200520000EB|2.54|3.72|0.125|Grades_D|01/01/2024|||54|
24200520000EB|6.4|7.91|0.062|Grades_D|01/01/2024|||54|
24200520000EB|9.59|12.82|0.291|Grades_D|01/01/2024|||54|
1340045000000|0.66|1.04|0.019|Grades_D|01/01/2024|||54|
1640010030000|0.0|0.21|0.105|Grades_D|01/01/2024|||54|
1577261001900|0.0|0.73|0.043|Grades_D|01/01/2024|||54|
13200600000EB|16.48|17.43|0.422|Grades_D|01/01/2024|||54|
13200600000EB|28.53|29.61|0.127|Grades_D|01/01/2024|||54|
13200600000EB|35.19|37.65|0.258|Grades_D|01/01/2024|||54|
4030025000000|0.0|0.63|0.027|Grades_D|01/01/2024|||54|
0274268001900|0.0|0.48|0.006|Grades_D|01/01/2024|||54|
34200190000NB|11.03|11.47|0.175|Grades_D|01/01/2024|||54|
1540507000000|1.51|3.33|0.433|Grades_D|01/01/2024|||54|
3540005000000|0.0|1.47|0.164|Grades_D|01/01/2024|||54|
4530020000000|24.37|24.94|0.232|Grades_D|01/01/2024|||54|
4530020000000|25.32|32.14|0.05|Grades_D|01/01/2024|||54|
02200110000NB|5.24|6.05|0.037|Grades_D|01/01/2024|||54|
02200110000NB|24.71|24.97|0.048|Grades_D|01/01/2024|||54|
2940028010000|0.1|1.09|0.222|Grades_D|01/01/2024|||54|
2940028010000|1.19|2.14|0.273|Grades_D|01/01/2024|||54|
2940028010000|2.45|2.85|0.065|Grades_D|01/01/2024|||54|
1940016000000|0.0|0.417|0.027|Grades_D|01/01/2024|||54|
4940009010000|0.0|0.97|0.108|Grades_D|01/01/2024|||54|
44100790000NB|21.28|25.79|0.862|Grades_D|01/01/2024|||54|
44100790000NB|25.79|33.99|0.774|Grades_D|01/01/2024|||54|
26202500000NB|0.0|3.56|0.655|Grades_D|01/01/2024|||54|
26202500000NB|4.01|4.62|0.024|Grades_D|01/01/2024|||54|
26202500000NB|4.65|7.1|0.191|Grades_D|01/01/2024|||54|
26202500000NB|7.1|8.07|0.149|Grades_D|01/01/2024|||54|
26202500000NB|8.07|9.79|0.48|Grades_D|01/01/2024|||54|
26202500000NB|9.79|10.67|0.073|Grades_D|01/01/2024|||54|
26202500000NB|11.65|12.35|0.335|Grades_D|01/01/2024|||54|
26202500000NB|12.47|13.37|0.234|Grades_D|01/01/2024|||54|
26202500000NB|13.4|15.31|0.385|Grades_D|01/01/2024|||54|
26202500000NB|23.89|24.64|0.31|Grades_D|01/01/2024|||54|
26202500000NB|28.49|29.07|0.183|Grades_D|01/01/2024|||54|
26202500000NB|29.07|29.71|0.03|Grades_D|01/01/2024|||54|
26202500000NB|30.09|30.92|0.075|Grades_D|01/01/2024|||54|
3140055070000|0.0|0.26|0.019|Grades_D|01/01/2024|||54|
23201190000NB|0.0|0.85|0.785|Grades_D|01/01/2024|||54|
23201190000NB|3.59|5.27|0.239|Grades_D|01/01/2024|||54|
23201190000NB|5.27|5.915|0.18|Grades_D|01/01/2024|||54|
2040060630000|0.06|0.354|0.119|Grades_D|01/01/2024|||54|
3140064030000|0.0|0.29|0.073|Grades_D|01/01/2024|||54|
0673317001900|0.0|0.24|0.048|Grades_D|01/01/2024|||54|
1140009000000|0.0|3.41|0.141|Grades_D|01/01/2024|||54|
4170052001900|0.85|0.95|0.033|Grades_D|01/01/2024|||54|
5440050380000|0.0|2.13|0.414|Grades_D|01/01/2024|||54|
5440034000000|0.0|0.76|0.123|Grades_D|01/01/2024|||54|
5440034000000|1.45|1.76|0.058|Grades_D|01/01/2024|||54|
5130015000000|6.3|8.48|0.159|Grades_D|01/01/2024|||54|
2640017000000|0.0|0.12|0.028|Grades_D|01/01/2024|||54|
3830092000000|0.0|5.83|0.1|Grades_D|01/01/2024|||54|
31201190000NB|7.81|9.82|0.53|Grades_D|01/01/2024|||54|
31201190000NB|11.9|12.06|0.029|Grades_D|01/01/2024|||54|
31201190000NB|13.99|14.1|0.019|Grades_D|01/01/2024|||54|
31201190000NB|14.42|14.62|0.048|Grades_D|01/01/2024|||54|
31201190000NB|15.72|16.0|0.057|Grades_D|01/01/2024|||54|
31201190000NB|16.82|17.35|0.091|Grades_D|01/01/2024|||54|
31201190000NB|17.44|18.2|0.054|Grades_D|01/01/2024|||54|
31201190000NB|18.2|19.66|0.263|Grades_D|01/01/2024|||54|
31201190000NB|19.66|20.0|0.041|Grades_D|01/01/2024|||54|
31201190000NB|20.0|20.47|0.089|Grades_D|01/01/2024|||54|
2040060640000|0.0|0.35|0.116|Grades_D|01/01/2024|||54|
2830020000000|4.23|5.2|0.178|Grades_D|01/01/2024|||54|
2830020000000|10.32|11.4|0.111|Grades_D|01/01/2024|||54|
0130092000000|8.64|10.73|0.205|Grades_D|01/01/2024|||54|
3140061010000|0.0|0.37|0.08|Grades_D|01/01/2024|||54|
3140061010000|0.41|0.52|0.03|Grades_D|01/01/2024|||54|
1430028000000|16.47|22.27|0.717|Grades_D|01/01/2024|||54|
4140016390000|0.0|0.64|0.08|Grades_D|01/01/2024|||54|
3578280001900|0.0|0.4|0.217|Grades_D|01/01/2024|||54|
0530067000000|0.17|0.62|0.049|Grades_D|01/01/2024|||54|
0530067000000|6.14|6.71|0.146|Grades_D|01/01/2024|||54|
1577259001900|0.58|0.62|0.001|Grades_D|01/01/2024|||54|
1577259001900|0.62|1.16|0.034|Grades_D|01/01/2024|||54|
5230002000000|7.29|7.84|0.086|Grades_D|01/01/2024|||54|
5230002000000|11.75|12.12|0.087|Grades_D|01/01/2024|||54|
54300140005SB|0.0|0.16|0.029|Grades_D|01/01/2024|||54|
35200400000EB|0.007|0.12|0.059|Grades_D|01/01/2024|||54|
35200400000EB|3.44|3.91|0.029|Grades_D|01/01/2024|||54|
35200400000EB|4.32|5.42|0.309|Grades_D|01/01/2024|||54|
35200400000EB|5.42|5.93|0.093|Grades_D|01/01/2024|||54|
5330014000000|19.34|20.71|0.158|Grades_D|01/01/2024|||54|
2870502001900|0.0|1.01|0.211|Grades_D|01/01/2024|||54|
2870502001900|1.01|1.36|0.023|Grades_D|01/01/2024|||54|
2870502001900|1.36|1.6|0.062|Grades_D|01/01/2024|||54|
2870502001900|1.6|1.78|0.14|Grades_D|01/01/2024|||54|
2870502001900|1.78|1.91|0.031|Grades_D|01/01/2024|||54|
0330094000000|0.0|3.01|0.059|Grades_D|01/01/2024|||54|
50100640000EB|0.0|1.25|0.296|Grades_D|01/01/2024|||54|
50100640000EB|4.22|5.29|0.129|Grades_D|01/01/2024|||54|
42202190000NB|0.0|3.24|0.412|Grades_D|01/01/2024|||54|
42202190000NB|8.74|9.68|0.252|Grades_D|01/01/2024|||54|
42202190000NB|12.59|15.89|0.097|Grades_D|01/01/2024|||54|
42202190000NB|15.89|17.4|0.048|Grades_D|01/01/2024|||54|
42202190000NB|17.4|19.15|0.132|Grades_D|01/01/2024|||54|
42202190000NB|19.15|21.44|0.212|Grades_D|01/01/2024|||54|
42202190000NB|27.85|30.16|0.324|Grades_D|01/01/2024|||54|
31100680000EB|0.0|0.32|0.084|Grades_D|01/01/2024|||54|
31100680000EB|1.15|2.67|0.515|Grades_D|01/01/2024|||54|
31100680000EB|2.67|4.13|0.006|Grades_D|01/01/2024|||54|
31100680000EB|4.13|4.56|0.121|Grades_D|01/01/2024|||54|
31100680000EB|4.56|4.96|0.4|Grades_D|01/01/2024|||54|
31100680000EB|4.96|5.79|0.051|Grades_D|01/01/2024|||54|
31100680000EB|8.89|9.4|0.213|Grades_D|01/01/2024|||54|
31100680000EB|10.28|10.32|0.04|Grades_D|01/01/2024|||54|
31100680000EB|10.32|10.79|0.47|Grades_D|01/01/2024|||54|
31100680000EB|10.79|13.149|2.359|Grades_D|01/01/2024|||54|
0240019000000|1.55|3.438|0.165|Grades_D|01/01/2024|||54|
0240019000000|3.438|4.04|0.069|Grades_D|01/01/2024|||54|
4170038001900|0.33|0.49|0.041|Grades_D|01/01/2024|||54|
3530002000000|1.9|2.13|0.132|Grades_D|01/01/2024|||54|
2030114000000|0.5|1.44|0.033|Grades_D|01/01/2024|||54|
3174771001900|0.3|0.65|0.027|Grades_D|01/01/2024|||54|
35202500009NB|0.0|0.68|0.039|Grades_D|01/01/2024|||54|
20100790000NB|5.56|6.12|0.04|Grades_D|01/01/2024|||54|
20100790000NB|6.82|7.19|0.163|Grades_D|01/01/2024|||54|
20100790000NB|10.64|16.04|0.261|Grades_D|01/01/2024|||54|
5040012000000|3.176|4.65|0.036|Grades_D|01/01/2024|||54|
30200520004NB|0.096|0.39|0.024|Grades_D|01/01/2024|||54|
2930028000100|0.0|0.54|0.014|Grades_D|01/01/2024|||54|
2930028000100|0.54|1.03|0.212|Grades_D|01/01/2024|||54|
2930028000100|1.03|2.05|0.181|Grades_D|01/01/2024|||54|
2930028000100|2.05|2.31|0.021|Grades_D|01/01/2024|||54|
3140073730000|0.0|0.58|0.354|Grades_D|01/01/2024|||54|
20100770023NB|0.0|1.02|0.166|Grades_D|01/01/2024|||54|
0240011370000|0.0|0.23|0.006|Grades_D|01/01/2024|||54|
2870517001900|0.19|0.38|0.103|Grades_D|01/01/2024|||54|
2870517001900|0.38|0.83|0.099|Grades_D|01/01/2024|||54|
0240011130000|0.41|0.55|0.019|Grades_D|01/01/2024|||54|
2870504001900|0.0|0.47|0.037|Grades_D|01/01/2024|||54|
2870504001900|0.47|0.71|0.029|Grades_D|01/01/2024|||54|
21100790000NB|83.55|87.45|1.154|Grades_D|01/01/2024|||54|
21100790000NB|90.82|96.17|0.156|Grades_D|01/01/2024|||54|
21100790000NB|97.13|98.287|0.492|Grades_D|01/01/2024|||54|
21100790000NB|100.39|101.69|0.655|Grades_D|01/01/2024|||54|
21100790000NB|101.69|104.15|0.167|Grades_D|01/01/2024|||54|
21100790000NB|104.69|106.42|0.771|Grades_D|01/01/2024|||54|
3140067010000|0.0|0.65|0.051|Grades_D|01/01/2024|||54|
41200190000NB|0.0|2.17|0.737|Grades_D|01/01/2024|||54|
41200190000NB|2.17|6.47|0.473|Grades_D|01/01/2024|||54|
41200190000NB|16.669|16.925|0.206|Grades_D|01/01/2024|||54|
41200190000NB|17.18|17.95|0.121|Grades_D|01/01/2024|||54|
41200190000NB|18.64|19.33|0.085|Grades_D|01/01/2024|||54|
41200190000NB|19.8|21.61|0.389|Grades_D|01/01/2024|||54|
4640044080000|0.0|0.33|0.067|Grades_D|01/01/2024|||54|
4640044080000|0.69|0.72|0.011|Grades_D|01/01/2024|||54|
4130307000000|4.55|5.59|0.139|Grades_D|01/01/2024|||54|
4130307000000|7.42|8.45|0.117|Grades_D|01/01/2024|||54|
1640012000000|14.85|15.91|0.404|Grades_D|01/01/2024|||54|
01201190000NB|6.95|9.29|0.163|Grades_D|01/01/2024|||54|
01201190000NB|10.66|11.5|0.172|Grades_D|01/01/2024|||54|
4130054000000|4.86|5.72|0.178|Grades_D|01/01/2024|||54|
4130054000000|7.1|7.41|0.12|Grades_D|01/01/2024|||54|
4130054000000|7.41|8.84|0.04|Grades_D|01/01/2024|||54|
4130054000000|10.14|10.33|0.124|Grades_D|01/01/2024|||54|
39202190000NB|0.0|0.8|0.089|Grades_D|01/01/2024|||54|
39202190000NB|0.8|3.01|0.2|Grades_D|01/01/2024|||54|
39202190000NB|3.01|3.31|0.043|Grades_D|01/01/2024|||54|
39202190000NB|3.31|4.76|0.03|Grades_D|01/01/2024|||54|
5275511001900|0.0|0.12|0.047|Grades_D|01/01/2024|||54|
1740009000000|0.05|0.52|0.222|Grades_D|01/01/2024|||54|
46200500000EB|12.99|13.65|0.218|Grades_D|01/01/2024|||54|
1340037120000|0.0|0.14|0.029|Grades_D|01/01/2024|||54|
1540005000000|1.86|3.674|0.25|Grades_D|01/01/2024|||54|
3140019240000|2.77|3.08|0.015|Grades_D|01/01/2024|||54|
1740031000000|0.5|1.45|0.242|Grades_D|01/01/2024|||54|
0540001080000|0.81|0.95|0.015|Grades_D|01/01/2024|||54|
0540001080000|0.95|1.45|0.005|Grades_D|01/01/2024|||54|
4640009000000|0.82|1.16|0.219|Grades_D|01/01/2024|||54|
4640009000000|1.16|1.59|0.082|Grades_D|01/01/2024|||54|
1540015000000|0.0|1.44|0.491|Grades_D|01/01/2024|||54|
1540015000000|1.44|1.95|0.1|Grades_D|01/01/2024|||54|
5475770001900|0.43|1.04|0.125|Grades_D|01/01/2024|||54|
4170054001900|0.0|0.44|0.111|Grades_D|01/01/2024|||54|
5440004100000|0.0|0.4|0.027|Grades_D|01/01/2024|||54|
1040019020000|0.0|0.82|0.04|Grades_D|01/01/2024|||54|
2030601000000|0.0|0.95|0.241|Grades_D|01/01/2024|||54|
0240001000000|8.14|9.32|0.202|Grades_D|01/01/2024|||54|
1740011000000|0.0|1.14|0.098|Grades_D|01/01/2024|||54|
1740011000000|1.14|2.3|0.12|Grades_D|01/01/2024|||54|
05200220000EB|3.17|3.35|0.127|Grades_D|01/01/2024|||54|
05200220000EB|3.35|3.45|0.1|Grades_D|01/01/2024|||54|
05200220000EB|3.45|4.73|0.746|Grades_D|01/01/2024|||54|
05200220000EB|4.73|5.19|0.154|Grades_D|01/01/2024|||54|
05200220000EB|5.19|5.89|0.127|Grades_D|01/01/2024|||54|
3130705000000|1.64|1.81|0.128|Grades_D|01/01/2024|||54|
2740001040000|1.647|1.65|0.003|Grades_D|01/01/2024|||54|
1040009010000|0.0|1.93|0.313|Grades_D|01/01/2024|||54|
1040015000000|0.0|1.58|0.18|Grades_D|01/01/2024|||54|
20201190023NB|0.0|0.51|0.167|Grades_D|01/01/2024|||54|
20201190023NB|0.7|1.17|0.064|Grades_D|01/01/2024|||54|
1740024020000|0.0|0.75|0.218|Grades_D|01/01/2024|||54|
1740024020000|0.75|0.87|0.037|Grades_D|01/01/2024|||54|
1740024020000|0.87|1.09|0.151|Grades_D|01/01/2024|||54|
1740024020000|1.09|1.86|0.08|Grades_D|01/01/2024|||54|
1740024020000|1.86|2.95|0.19|Grades_D|01/01/2024|||54|
2640010000000|0.0|0.423|0.043|Grades_D|01/01/2024|||54|
2071013001900|0.0|1.48|0.311|Grades_D|01/01/2024|||54|
5040060070000|0.24|0.87|0.104|Grades_D|01/01/2024|||54|
5040060070000|0.87|1.44|0.266|Grades_D|01/01/2024|||54|
39100680000EB|18.12|23.34|1.75|Grades_D|01/01/2024|||54|
39100680000EB|31.42|32.06|0.529|Grades_D|01/01/2024|||54|
2440009000000|7.87|9.2|0.044|Grades_D|01/01/2024|||54|
05300020005SB|0.0|0.34|0.072|Grades_D|01/01/2024|||54|
0540001000000|0.12|0.5|0.214|Grades_D|01/01/2024|||54|
0540001000000|4.01|4.8|0.03|Grades_D|01/01/2024|||54|
03201190000NB|11.49|12.83|0.091|Grades_D|01/01/2024|||54|
03201190000NB|12.83|13.54|0.42|Grades_D|01/01/2024|||54|
1540009000000|0.0|0.79|0.048|Grades_D|01/01/2024|||54|
3140059020000|0.0|0.44|0.068|Grades_D|01/01/2024|||54|
0330085000000|34.05|34.35|0.104|Grades_D|01/01/2024|||54|
38202500000NB|0.0|5.0|1.106|Grades_D|01/01/2024|||54|
38202500000NB|5.01|7.0|0.324|Grades_D|01/01/2024|||54|
0640017000000|0.0|1.577|0.195|Grades_D|01/01/2024|||54|
0640017000000|4.05|4.17|0.025|Grades_D|01/01/2024|||54|
0640017000000|4.47|5.02|0.099|Grades_D|01/01/2024|||54|
2071308001900|0.77|1.62|0.102|Grades_D|01/01/2024|||54|
2040114010000|0.0|1.07|0.064|Grades_D|01/01/2024|||54|
5040003020000|0.0|0.64|0.121|Grades_D|01/01/2024|||54|
5040003020000|0.64|1.25|0.056|Grades_D|01/01/2024|||54|
4140004030000|0.0|0.47|0.112|Grades_D|01/01/2024|||54|
4130210000000|1.89|2.79|0.149|Grades_D|01/01/2024|||54|
5040007000000|17.84|18.87|0.029|Grades_D|01/01/2024|||54|
3540088020000|0.0|0.57|0.076|Grades_D|01/01/2024|||54|
1040018230000|0.0|0.44|0.103|Grades_D|01/01/2024|||54|
5430892000000|2.81|4.73|0.27|Grades_D|01/01/2024|||54|
5430892000000|7.02|8.55|0.095|Grades_D|01/01/2024|||54|
5430892000000|8.55|9.9|0.16|Grades_D|01/01/2024|||54|
4140006030000|0.53|1.48|0.21|Grades_D|01/01/2024|||54|
2630002000300|0.0|0.43|0.104|Grades_D|01/01/2024|||54|
0530027000100|0.4|0.96|0.07|Grades_D|01/01/2024|||54|
0530027000100|0.96|3.35|0.367|Grades_D|01/01/2024|||54|
1330063000000|6.06|7.63|0.085|Grades_D|01/01/2024|||54|
17200190000NB|18.61|20.62|0.311|Grades_D|01/01/2024|||54|
2930028000000|7.69|9.22|0.261|Grades_D|01/01/2024|||54|
2930028000000|11.93|12.86|0.234|Grades_D|01/01/2024|||54|
2930028000000|12.86|13.545|0.203|Grades_D|01/01/2024|||54|
23200520000EB|0.0|0.43|0.231|Grades_D|01/01/2024|||54|
4170045001900|0.0|0.26|0.003|Grades_D|01/01/2024|||54|
1940340180000|0.64|1.24|0.055|Grades_D|01/01/2024|||54|
5040060040000|1.24|2.4|0.104|Grades_D|01/01/2024|||54|
45100640000EB|138.38|143.2|0.405|Grades_D|01/01/2024|||54|
3540013000000|0.0|0.99|0.037|Grades_D|01/01/2024|||54|
3030080000000|4.6|5.6|0.032|Grades_D|01/01/2024|||54|
0540028000000|0.0|0.198|0.112|Grades_D|01/01/2024|||54|
2840027000000|0.0|1.57|0.559|Grades_D|01/01/2024|||54|
2840027000000|2.12|2.59|0.021|Grades_D|01/01/2024|||54|
1040012000000|0.18|1.9|0.255|Grades_D|01/01/2024|||54|
1040012000000|1.9|3.28|0.19|Grades_D|01/01/2024|||54|
35202500005SB|0.0|0.36|0.084|Grades_D|01/01/2024|||54|
0630010000000|17.46|18.41|0.081|Grades_D|01/01/2024|||54|
1730098000000|0.42|1.96|0.065|Grades_D|01/01/2024|||54|
2040009030000|0.97|2.86|0.175|Grades_D|01/01/2024|||54|
2040043000000|0.427|1.27|0.444|Grades_D|01/01/2024|||54|
3140081000000|7.25|8.03|0.327|Grades_D|01/01/2024|||54|
2930046000000|15.38|16.59|0.074|Grades_D|01/01/2024|||54|
2040025260000|0.4|0.71|0.031|Grades_D|01/01/2024|||54|
0640021000000|0.537|0.9|0.036|Grades_D|01/01/2024|||54|
0640021000000|0.9|1.51|0.073|Grades_D|01/01/2024|||54|
0640021000000|1.51|2.939|0.025|Grades_D|01/01/2024|||54|
5073253001900|0.0|0.13|0.026|Grades_D|01/01/2024|||54|
0740004000000|0.0|0.67|0.067|Grades_D|01/01/2024|||54|
4140001000000|1.95|3.4|0.056|Grades_D|01/01/2024|||54|
41100640000EB|132.0|132.53|0.097|Grades_D|01/01/2024|||54|
41100640000EB|132.84|137.48|2.58|Grades_D|01/01/2024|||54|
4640044000000|0.24|0.73|0.046|Grades_D|01/01/2024|||54|
4640044000000|0.76|1.76|0.182|Grades_D|01/01/2024|||54|
1740707000000|0.0|0.57|0.116|Grades_D|01/01/2024|||54|
41200190023EB|0.0|0.033|0.021|Grades_D|01/01/2024|||54|
41200190023EB|1.1|1.36|0.085|Grades_D|01/01/2024|||54|
2840016100000|0.0|0.66|0.109|Grades_D|01/01/2024|||54|
0540008000000|0.0|0.75|0.057|Grades_D|01/01/2024|||54|
1230093000000|2.36|2.98|0.078|Grades_D|01/01/2024|||54|
1230093000000|3.77|4.05|0.168|Grades_D|01/01/2024|||54|
1230093000000|9.71|13.45|0.416|Grades_D|01/01/2024|||54|
1230093000000|13.45|15.85|0.566|Grades_D|01/01/2024|||54|
1230093000000|15.85|18.046|0.304|Grades_D|01/01/2024|||54|
4130016000000|8.47|9.485|0.06|Grades_D|01/01/2024|||54|
4130016000000|12.0|14.12|0.314|Grades_D|01/01/2024|||54|
4130016000000|14.72|15.08|0.106|Grades_D|01/01/2024|||54|
4130016000000|15.08|15.61|0.145|Grades_D|01/01/2024|||54|
4130016000000|15.65|15.81|0.041|Grades_D|01/01/2024|||54|
4130016000000|18.53|18.82|0.025|Grades_D|01/01/2024|||54|
4130016000000|18.96|19.79|0.089|Grades_D|01/01/2024|||54|
3140068070000|0.25|0.75|0.025|Grades_D|01/01/2024|||54|
3140068070000|0.75|1.32|0.366|Grades_D|01/01/2024|||54|
3140068070000|1.61|2.15|0.074|Grades_D|01/01/2024|||54|
1740025060000|2.98|5.26|0.236|Grades_D|01/01/2024|||54|
32202190000NB|1.92|7.87|0.33|Grades_D|01/01/2024|||54|
32202190000NB|14.38|16.18|0.266|Grades_D|01/01/2024|||54|
32202190000NB|16.18|19.24|0.339|Grades_D|01/01/2024|||54|
32202190000NB|19.66|23.0|0.317|Grades_D|01/01/2024|||54|
32202190000NB|24.92|26.24|0.317|Grades_D|01/01/2024|||54|
32202190000NB|26.24|28.68|0.288|Grades_D|01/01/2024|||54|
1730131000000|4.33|5.47|0.158|Grades_D|01/01/2024|||54|
3130007000000|0.0|3.42|0.689|Grades_D|01/01/2024|||54|
3130007000000|4.42|4.54|0.009|Grades_D|01/01/2024|||54|
3130007000000|22.54|24.0|0.001|Grades_D|01/01/2024|||54|
3130007000000|25.15|25.85|0.084|Grades_D|01/01/2024|||54|
3130007000000|26.01|27.03|0.138|Grades_D|01/01/2024|||54|
3130007000000|33.83|34.1|0.032|Grades_D|01/01/2024|||54|
3130007000000|35.76|36.13|0.148|Grades_D|01/01/2024|||54|
3130007000000|36.55|38.29|0.095|Grades_D|01/01/2024|||54|
4030034000000|15.39|15.68|0.097|Grades_D|01/01/2024|||54|
4030034000000|15.68|17.018|0.091|Grades_D|01/01/2024|||54|
0673289001900|1.72|2.02|0.144|Grades_D|01/01/2024|||54|
0640052030000|0.0|0.22|0.165|Grades_D|01/01/2024|||54|
1530002000000|0.28|0.56|0.06|Grades_D|01/01/2024|||54|
1530002000000|1.49|2.3|0.285|Grades_D|01/01/2024|||54|
1530002000000|2.3|2.66|0.132|Grades_D|01/01/2024|||54|
1530002000000|2.66|3.03|0.323|Grades_D|01/01/2024|||54|
1530002000000|10.33|10.56|0.035|Grades_D|01/01/2024|||54|
1530002000000|10.8|11.14|0.033|Grades_D|01/01/2024|||54|
2030622000000|1.96|2.13|0.013|Grades_D|01/01/2024|||54|
2030622000000|2.13|2.23|0.04|Grades_D|01/01/2024|||54|
2030622000000|2.72|3.79|0.107|Grades_D|01/01/2024|||54|
2030622000000|4.23|5.57|0.086|Grades_D|01/01/2024|||54|
2030622000000|13.94|16.86|0.725|Grades_D|01/01/2024|||54|
2040025250000|0.15|2.17|0.217|Grades_D|01/01/2024|||54|
1130005000000|14.58|14.89|0.01|Grades_D|01/01/2024|||54|
2974002001900|0.0|0.39|0.067|Grades_D|01/01/2024|||54|
38202190000NB|0.0|3.69|0.137|Grades_D|01/01/2024|||54|
38202190000NB|3.69|4.37|0.183|Grades_D|01/01/2024|||54|
38202190000NB|4.37|6.01|0.375|Grades_D|01/01/2024|||54|
38202190000NB|7.77|9.82|0.212|Grades_D|01/01/2024|||54|
38202190000NB|19.58|21.84|0.17|Grades_D|01/01/2024|||54|
38202190000NB|25.34|26.37|0.32|Grades_D|01/01/2024|||54|
38202190000NB|26.37|29.12|0.136|Grades_D|01/01/2024|||54|
38202190000NB|34.79|37.89|0.292|Grades_D|01/01/2024|||54|
0274252001900|0.0|0.64|0.054|Grades_D|01/01/2024|||54|
4030817000000|2.06|8.81|0.039|Grades_D|01/01/2024|||54|
2572519001900|0.0|0.1|0.1|Grades_D|01/01/2024|||54|
2572519001900|0.1|0.26|0.055|Grades_D|01/01/2024|||54|
5440030000000|0.0|0.98|0.118|Grades_D|01/01/2024|||54|
2870515001900|0.0|0.95|0.045|Grades_D|01/01/2024|||54|
1840021000000|28.32|29.88|0.094|Grades_D|01/01/2024|||54|
5040003010000|0.09|0.65|0.064|Grades_D|01/01/2024|||54|
0640031060000|0.0|0.38|0.03|Grades_D|01/01/2024|||54|
3530088000000|0.0|1.06|0.148|Grades_D|01/01/2024|||54|
3530088000000|7.12|7.47|0.026|Grades_D|01/01/2024|||54|
3530088000000|7.77|8.5|0.317|Grades_D|01/01/2024|||54|
3530088000000|8.57|8.89|0.045|Grades_D|01/01/2024|||54|
3530088000000|8.89|10.06|0.049|Grades_D|01/01/2024|||54|
3530088000000|10.06|10.16|0.069|Grades_D|01/01/2024|||54|
50200520000EB|5.8|6.51|0.358|Grades_D|01/01/2024|||54|
50200520000EB|29.12|31.4|0.041|Grades_D|01/01/2024|||54|
5440001000000|6.67|7.17|0.076|Grades_D|01/01/2024|||54|
2774502001900|0.0|0.17|0.012|Grades_D|01/01/2024|||54|
1374103001900|0.0|0.31|0.119|Grades_D|01/01/2024|||54|
28200520004NB|0.0|0.22|0.05|Grades_D|01/01/2024|||54|
3140061040000|0.0|0.25|0.032|Grades_D|01/01/2024|||54|
3140061040000|0.45|0.91|0.095|Grades_D|01/01/2024|||54|
2040060020000|2.13|3.0|0.038|Grades_D|01/01/2024|||54|
20100770000NB|103.69|104.81|0.3|Grades_D|01/01/2024|||54|
20100770000NB|104.81|105.002|0.006|Grades_D|01/01/2024|||54|
20100770000NB|106.17|107.6|0.328|Grades_D|01/01/2024|||54|
55200520000EB|0.0|1.4|0.063|Grades_D|01/01/2024|||54|
55200520000EB|7.65|8.34|0.164|Grades_D|01/01/2024|||54|
2640034000000|4.38|5.18|0.067|Grades_D|01/01/2024|||54|
2040006010000|0.46|1.89|0.173|Grades_D|01/01/2024|||54|
1730020000000|7.22|7.414|0.055|Grades_D|01/01/2024|||54|
2040016000000|4.25|5.42|0.23|Grades_D|01/01/2024|||54|
2540250320000|2.05|2.49|0.083|Grades_D|01/01/2024|||54|
11200330000EB|17.3|17.82|0.231|Grades_D|01/01/2024|||54|
11200330000EB|18.2|19.62|0.076|Grades_D|01/01/2024|||54|
11200330000EB|19.62|22.18|0.129|Grades_D|01/01/2024|||54|
11200330000EB|22.28|25.09|0.187|Grades_D|01/01/2024|||54|
11200330000EB|25.09|26.73|0.267|Grades_D|01/01/2024|||54|
1540003060000|2.171|2.32|0.021|Grades_D|01/01/2024|||54|
49200330000EB|0.0|0.64|0.088|Grades_D|01/01/2024|||54|
49200330000EB|5.37|7.192|0.247|Grades_D|01/01/2024|||54|
49200330000EB|8.31|10.87|0.962|Grades_D|01/01/2024|||54|
4140041210000|0.0|1.63|0.141|Grades_D|01/01/2024|||54|
5475791001900|0.0|0.37|0.061|Grades_D|01/01/2024|||54|
3174786001900|0.04|0.15|0.016|Grades_D|01/01/2024|||54|
0940011000000|11.45|12.55|0.102|Grades_D|01/01/2024|||54|
0673287001900|0.0|0.28|0.091|Grades_D|01/01/2024|||54|
5440016000000|1.21|1.47|0.128|Grades_D|01/01/2024|||54|
