ROUTE_ID,BMP,EMP,data
1401487000000,0.0,0.14,ARNOLD
1401488000000,0.0,1.021,ARNOLD
1401489000000,0.0,0.165,ARNOLD
1401490000000,0.0,0.189,ARNOLD
1401491000000,0.0,0.14,ARNOLD
1401492000000,0.0,0.063,ARNOLD
1401493000000,0.0,0.434,ARNOLD
1401496000000,0.0,0.14,ARNOLD
1401498000000,0.0,0.116,ARNOLD
1401499000000,0.0,0.161,ARNOLD
1401500000000,0.0,0.113,ARNOLD
1401501000000,0.0,0.085,ARNOLD
1401502000000,0.0,0.124,ARNOLD
1401503000000,0.0,0.196,ARNOLD
1401504000000,0.0,0.293,ARNOLD
1401505000000,0.0,0.203,ARNOLD
1401506000000,0.0,0.066,ARNOLD
1401507000000,0.0,1.151,ARNOLD
1401508000000,0.0,0.972,ARNOLD
1401509000000,0.0,0.036,ARNOLD
1401510000000,0.0,0.135,ARNOLD
1401511000000,0.0,0.398,ARNOLD
1401512000000,0.0,0.046,ARNOLD
1401513000000,0.0,0.046,ARNOLD
1401514000000,0.0,0.153,ARNOLD
1401515000000,0.0,0.313,ARNOLD
1401516000000,0.0,0.679,ARNOLD
1401517000000,0.0,0.278,ARNOLD
1401518000000,0.0,0.083,ARNOLD
1401519000000,0.0,0.202,ARNOLD
1401520000000,0.0,2.092,ARNOLD
1401521000000,0.0,0.421,ARNOLD
1401522000000,0.0,0.121,ARNOLD
1401523000000,0.0,0.205,ARNOLD
1401524000000,0.0,0.802,ARNOLD
1401525000000,0.0,0.102,ARNOLD
1401526000000,0.0,0.203,ARNOLD
1401527000000,0.0,0.662,ARNOLD
1401528000000,0.0,0.155,ARNOLD
1401529000000,0.0,0.517,ARNOLD
1401530000000,0.0,0.063,ARNOLD
1401531000000,0.0,0.289,ARNOLD
1401532000000,0.0,0.265,ARNOLD
1401533000000,0.0,0.138,ARNOLD
1401534000000,0.0,0.713,ARNOLD
1401535000000,0.0,0.207,ARNOLD
1401536000000,0.0,0.236,ARNOLD
1401537000000,0.0,0.278,ARNOLD
1401538000000,0.0,0.057,ARNOLD
1401539000000,0.0,0.047,ARNOLD
1401540000000,0.0,0.1,ARNOLD
1401541000000,0.0,0.298,ARNOLD
1401543000000,0.0,0.511,ARNOLD
1401544000000,0.0,0.495,ARNOLD
1401545000000,0.0,0.549,ARNOLD
1401546000000,0.0,0.676,ARNOLD
1401547000000,0.0,0.068,ARNOLD
1401548000000,0.0,0.681,ARNOLD
1401549000000,0.0,0.244,ARNOLD
1401550000000,0.0,0.137,ARNOLD
1401551000000,0.0,0.127,ARNOLD
1401552000000,0.0,0.145,ARNOLD
1401553000000,0.0,0.977,ARNOLD
1401554000000,0.0,0.028,ARNOLD
1401555000000,0.0,0.316,ARNOLD
1401556000000,0.0,0.376,ARNOLD
1401558000000,0.0,0.863,ARNOLD
1401559000000,0.0,0.515,ARNOLD
1401560000000,0.0,0.233,ARNOLD
1401561000000,0.0,0.071,ARNOLD
1401562000000,0.0,0.377,ARNOLD
1401563000000,0.0,0.552,ARNOLD
1401564000000,0.0,0.493,ARNOLD
1401565000000,0.0,0.612,ARNOLD
1401566000000,0.0,0.318,ARNOLD
1401567000000,0.0,0.461,ARNOLD
1401568000000,0.0,0.215,ARNOLD
1401569000000,0.0,0.05,ARNOLD
1401570000000,0.0,1.222,ARNOLD
1401571000000,0.0,0.186,ARNOLD
1401572000000,0.0,0.573,ARNOLD
1401573000000,0.0,0.524,ARNOLD
1401574000000,0.0,0.147,ARNOLD
1401575000000,0.0,0.244,ARNOLD
1401576000000,0.0,0.187,ARNOLD
1401577000000,0.0,0.645,ARNOLD
1401578000000,0.0,0.31,ARNOLD
1401579000000,0.0,0.141,ARNOLD
1401581000000,0.0,1.195,ARNOLD
1401582000000,0.0,0.204,ARNOLD
1401583000000,0.0,0.282,ARNOLD
1401584000000,0.0,0.193,ARNOLD
1401585000000,0.0,0.855,ARNOLD
1401586000000,0.0,0.145,ARNOLD
1401587000000,0.0,0.495,ARNOLD
1401588000000,0.0,0.245,ARNOLD
1401589000000,0.0,0.758,ARNOLD
1401590000000,0.0,2.433,ARNOLD
1401591000000,0.0,0.101,ARNOLD
1401592000000,0.0,0.376,ARNOLD
1401594000000,0.0,0.104,ARNOLD
1401595000000,0.0,0.284,ARNOLD
1401596000000,0.0,0.151,ARNOLD
1401598000000,0.0,0.604,ARNOLD
1401599000000,0.0,0.054,ARNOLD
1401600000000,0.0,0.281,ARNOLD
1401601000000,0.0,0.345,ARNOLD
1401602000000,0.0,0.204,ARNOLD
1401603000000,0.0,0.166,ARNOLD
1401604000000,0.0,0.231,ARNOLD
1401605000000,0.0,1.463,ARNOLD
1401606000000,0.0,0.046,ARNOLD
1401607000000,0.0,0.082,ARNOLD
1401608000000,0.0,0.139,ARNOLD
1401609000000,0.0,0.299,ARNOLD
1401610000000,0.0,0.189,ARNOLD
1401611000000,0.0,0.097,ARNOLD
1401612000000,0.0,0.537,ARNOLD
1401613000000,0.0,0.126,ARNOLD
1401614000000,0.0,0.76,ARNOLD
1401615000000,0.0,0.215,ARNOLD
1401616000000,0.0,1.839,ARNOLD
1401617000000,0.0,0.273,ARNOLD
1401618000000,0.0,0.282,ARNOLD
1401619000000,0.0,0.738,ARNOLD
1401620000000,0.0,0.148,ARNOLD
1401621000000,0.0,0.118,ARNOLD
1401622000000,0.0,0.448,ARNOLD
1401623000000,0.0,0.115,ARNOLD
1401624000000,0.0,0.356,ARNOLD
1401625000000,0.0,0.147,ARNOLD
1401626000000,0.0,0.075,ARNOLD
1401627000000,0.0,0.353,ARNOLD
1401628000000,0.0,1.006,ARNOLD
1401629000000,0.0,0.214,ARNOLD
1401630000000,0.0,0.053,ARNOLD
1401631000000,0.0,0.214,ARNOLD
1401632000000,0.0,0.223,ARNOLD
1401633000000,0.0,0.12,ARNOLD
1401634000000,0.0,0.149,ARNOLD
1401635000000,0.0,0.299,ARNOLD
1401636000000,0.0,0.069,ARNOLD
1401637000000,0.0,0.278,ARNOLD
1401638000000,0.0,0.131,ARNOLD
1401639000000,0.0,0.19,ARNOLD
1401640000000,0.0,0.664,ARNOLD
1401642000000,0.0,0.429,ARNOLD
1401643000000,0.0,0.083,ARNOLD
1401644000000,0.0,0.217,ARNOLD
1401645000000,0.0,1.859,ARNOLD
1401646000000,0.0,0.238,ARNOLD
1401647000000,0.0,0.164,ARNOLD
1401648000000,0.0,0.045,ARNOLD
1401649000000,0.0,0.743,ARNOLD
1401650000000,0.0,0.2,ARNOLD
1401651000000,0.0,0.33,ARNOLD
1401652000000,0.0,0.268,ARNOLD
1401653000000,0.0,0.221,ARNOLD
1401654000000,0.0,0.4,ARNOLD
1401655000000,0.0,2.354,ARNOLD
1401656000000,0.0,1.038,ARNOLD
1401657000000,0.0,0.422,ARNOLD
1401658000000,0.0,0.136,ARNOLD
1401659000000,0.0,0.475,ARNOLD
1401660000000,0.0,0.632,ARNOLD
1401661000000,0.0,0.269,ARNOLD
1401662000000,0.0,0.346,ARNOLD
1401663000000,0.0,0.118,ARNOLD
1401664000000,0.0,0.322,ARNOLD
1401665000000,0.0,0.268,ARNOLD
1401666000000,0.0,0.332,ARNOLD
1401667000000,0.0,0.53,ARNOLD
1401668000000,0.0,0.046,ARNOLD
1401669000000,0.0,0.087,ARNOLD
1401670000000,0.0,0.278,ARNOLD
1401671000000,0.0,0.352,ARNOLD
1401672000000,0.0,1.222,ARNOLD
1401673000000,0.0,0.308,ARNOLD
1401674000000,0.0,0.706,ARNOLD
1401675000000,0.0,0.098,ARNOLD
1401676000000,0.0,0.654,ARNOLD
1401677000000,0.0,0.082,ARNOLD
1401678000000,0.0,0.101,ARNOLD
1401679000000,0.0,0.415,ARNOLD
1401680000000,0.0,0.279,ARNOLD
1401681000000,0.0,0.375,ARNOLD
1401682000000,0.0,0.826,ARNOLD
1401683000000,0.0,0.407,ARNOLD
1401684000000,0.0,0.31,ARNOLD
1401685000000,0.0,0.149,ARNOLD
1401687000000,0.0,0.172,ARNOLD
1401688000000,0.0,1.742,ARNOLD
1401689000000,0.0,0.182,ARNOLD
1401690000000,0.0,0.06,ARNOLD
1401691000000,0.0,0.567,ARNOLD
1401692000000,0.0,0.649,ARNOLD
1401693000000,0.0,0.29,ARNOLD
1401694000000,0.0,0.29,ARNOLD
1401695000000,0.0,0.33,ARNOLD
1401696000000,0.0,0.013,ARNOLD
1401697000000,0.0,0.03,ARNOLD
1401698000000,0.0,1.463,ARNOLD
1401699000000,0.0,0.15,ARNOLD
1401700000000,0.0,0.144,ARNOLD
1401701000000,0.0,0.238,ARNOLD
1401702000000,0.0,0.441,ARNOLD
1401703000000,0.0,0.382,ARNOLD
1401704000000,0.0,0.127,ARNOLD
1401705000000,0.0,0.045,ARNOLD
1401706000000,0.0,0.313,ARNOLD
1401707000000,0.0,0.581,ARNOLD
1401708000000,0.0,0.084,ARNOLD
1401709000000,0.0,0.312,ARNOLD
1401710000000,0.0,1.668,ARNOLD
1401711000000,0.0,0.609,ARNOLD
1401712000000,0.0,0.185,ARNOLD
1401713000000,0.0,0.031,ARNOLD
1401714000000,0.0,0.813,ARNOLD
1401715000000,0.0,0.11,ARNOLD
1401716000000,0.0,0.607,ARNOLD
1401717000000,0.0,0.19,ARNOLD
1401718000000,0.0,0.016,ARNOLD
1401720000000,0.0,0.359,ARNOLD
1401721000000,0.0,0.061,ARNOLD
1401722000000,0.0,0.374,ARNOLD
1401723000000,0.0,0.142,ARNOLD
1401724000000,0.0,0.629,ARNOLD
1401725000000,0.0,3.068,ARNOLD
1401727000000,0.0,0.112,ARNOLD
1401728000000,0.0,0.075,ARNOLD
1401729000000,0.0,0.203,ARNOLD
1401730000000,0.0,0.12,ARNOLD
1401731000000,0.0,0.062,ARNOLD
1401732000000,0.0,0.502,ARNOLD
1401733000000,0.0,0.087,ARNOLD
1401734000000,0.0,0.901,ARNOLD
1401735000000,0.0,0.24,ARNOLD
1401736000000,0.0,0.258,ARNOLD
1401737000000,0.0,0.95,ARNOLD
1401738000000,0.0,0.732,ARNOLD
1401739000000,0.0,0.349,ARNOLD
1401740000000,0.0,0.051,ARNOLD
1401741000000,0.0,0.378,ARNOLD
1401742000000,0.0,0.189,ARNOLD
1401743000000,0.0,0.47,ARNOLD
1401744000000,0.0,0.145,ARNOLD
1401745000000,0.0,1.823,ARNOLD
1401746000000,0.0,0.303,ARNOLD
1401747000000,0.0,0.106,ARNOLD
1401748000000,0.0,0.121,ARNOLD
1401749000000,0.0,0.216,ARNOLD
1401750000000,0.0,0.122,ARNOLD
1401751000000,0.0,0.22,ARNOLD
1401752000000,0.0,0.242,ARNOLD
1401753000000,0.0,0.377,ARNOLD
1401754000000,0.0,0.188,ARNOLD
1401755000000,0.0,0.334,ARNOLD
1401756000000,0.0,0.14,ARNOLD
1401757000000,0.0,1.342,ARNOLD
1401758000000,0.0,0.335,ARNOLD
1401759000000,0.0,0.765,ARNOLD
1401760000000,0.0,0.103,ARNOLD
1401761000000,0.0,0.183,ARNOLD
1401762000000,0.0,0.129,ARNOLD
1401763000000,0.0,0.853,ARNOLD
1401764000000,0.0,0.193,ARNOLD
1401766000000,0.0,0.726,ARNOLD
1401767000000,0.0,0.763,ARNOLD
1401768000000,0.0,0.144,ARNOLD
1401769000000,0.0,0.223,ARNOLD
1401770000000,0.0,0.176,ARNOLD
1401771000000,0.0,0.091,ARNOLD
1401772000000,0.0,0.08,ARNOLD
1401773000000,0.0,0.229,ARNOLD
1401774000000,0.0,0.127,ARNOLD
1401775000000,0.0,0.236,ARNOLD
1401776000000,0.0,0.2,ARNOLD
1401777000000,0.0,0.096,ARNOLD
1401778000000,0.0,0.411,ARNOLD
1401779000000,0.0,0.049,ARNOLD
1401780002500,0.0,0.003,ARNOLD
1401781000000,0.0,0.074,ARNOLD
1401782000000,0.0,0.387,ARNOLD
1401783000000,0.0,0.014,ARNOLD
1401784000000,0.0,0.508,ARNOLD
1401786000000,0.0,0.096,ARNOLD
1401787000000,0.0,0.416,ARNOLD
1401788000000,0.0,0.344,ARNOLD
1401789000000,0.0,0.286,ARNOLD
1401790000000,0.0,0.164,ARNOLD
1401791000000,0.0,0.089,ARNOLD
1401791002500,0.0,0.003,ARNOLD
1401792000000,0.0,0.107,ARNOLD
1401793000000,0.0,0.135,ARNOLD
1401794000000,0.0,0.173,ARNOLD
1401795000000,0.0,0.213,ARNOLD
1401796000000,0.0,0.297,ARNOLD
1401797000000,0.0,0.075,ARNOLD
1401798000000,0.0,0.303,ARNOLD
1401799000000,0.0,0.872,ARNOLD
1401800000000,0.0,0.141,ARNOLD
1401801000000,0.0,0.368,ARNOLD
1401802000000,0.0,0.056,ARNOLD
1401803000000,0.0,0.09,ARNOLD
1401804000000,0.0,0.131,ARNOLD
1401805000000,0.0,0.125,ARNOLD
1401806000000,0.0,0.06,ARNOLD
1401807000000,0.0,0.368,ARNOLD
1401808000000,0.0,0.441,ARNOLD
1401809000000,0.0,0.026,ARNOLD
1401810000000,0.0,0.809,ARNOLD
1401811000000,0.0,0.31,ARNOLD
1401812000000,0.0,0.107,ARNOLD
1401813000000,0.0,0.34,ARNOLD
1401814000000,0.0,0.397,ARNOLD
1401815000000,0.0,0.456,ARNOLD
1401816000000,0.0,0.948,ARNOLD
1401817000000,0.0,1.087,ARNOLD
1401818000000,0.0,0.184,ARNOLD
1401820000000,0.0,0.583,ARNOLD
1401821000000,0.0,0.396,ARNOLD
1401822000000,0.0,0.367,ARNOLD
1401823000000,0.0,0.785,ARNOLD
1401824000000,0.0,0.209,ARNOLD
1401826000000,0.0,0.271,ARNOLD
1401827000000,0.0,0.187,ARNOLD
1401828000000,0.0,0.519,ARNOLD
1401829000000,0.0,0.134,ARNOLD
1401830000000,0.0,0.985,ARNOLD
1401831000000,0.0,0.072,ARNOLD
1401832000000,0.0,0.817,ARNOLD
1401833000000,0.0,0.106,ARNOLD
1401834000000,0.0,0.182,ARNOLD
1401835000000,0.0,0.659,ARNOLD
1401836000000,0.0,0.606,ARNOLD
1401837000000,0.0,0.212,ARNOLD
1401838000000,0.0,0.07,ARNOLD
1401839000000,0.0,0.031,ARNOLD
1401840000000,0.0,0.179,ARNOLD
1401841000000,0.0,0.57,ARNOLD
1401842000000,0.0,0.132,ARNOLD
1401843000000,0.0,0.03,ARNOLD
1401844000000,0.0,0.086,ARNOLD
1401845000000,0.0,0.473,ARNOLD
1401846000000,0.0,1.503,ARNOLD
1401847000000,0.0,0.023,ARNOLD
1401848000000,0.0,0.786,ARNOLD
1401849000000,0.0,0.099,ARNOLD
1401850000000,0.0,1.733,ARNOLD
1401851000000,0.0,0.265,ARNOLD
1401852000000,0.0,0.251,ARNOLD
1401854000000,0.0,0.272,ARNOLD
1401855000000,0.0,0.526,ARNOLD
1401856000000,0.0,0.262,ARNOLD
1401857000000,0.0,0.136,ARNOLD
1401858000000,0.0,0.261,ARNOLD
1401859000000,0.0,0.041,ARNOLD
1401860000000,0.0,0.327,ARNOLD
1401861000000,0.0,0.931,ARNOLD
1401862000000,0.0,0.452,ARNOLD
1401863000000,0.0,0.171,ARNOLD
1401864000000,0.0,0.399,ARNOLD
1401865000000,0.0,0.7,ARNOLD
1401866000000,0.0,0.351,ARNOLD
1401867000000,0.0,1.305,ARNOLD
1401868000000,0.0,0.06,ARNOLD
1401869000000,0.0,0.525,ARNOLD
1401870000000,0.0,0.54,ARNOLD
1401871000000,0.0,0.28,ARNOLD
1401872000000,0.0,0.044,ARNOLD
1401873000000,0.0,0.036,ARNOLD
1401874000000,0.0,0.062,ARNOLD
1401875000000,0.0,0.28,ARNOLD
1401876000000,0.0,1.043,ARNOLD
1401877000000,0.0,0.175,ARNOLD
1401878000000,0.0,1.574,ARNOLD
1401879000000,0.0,0.294,ARNOLD
1401880000000,0.0,0.167,ARNOLD
1401881000000,0.0,0.706,ARNOLD
1401882000000,0.0,0.859,ARNOLD
1401883000000,0.0,1.05,ARNOLD
1401884000000,0.0,1.655,ARNOLD
1401885000000,0.0,0.021,ARNOLD
1401886000000,0.0,1.734,ARNOLD
1401887000000,0.0,0.095,ARNOLD
1401888000000,0.0,0.475,ARNOLD
1401889000000,0.0,0.364,ARNOLD
1401890000000,0.0,0.332,ARNOLD
1401891000000,0.0,0.676,ARNOLD
1401892000000,0.0,0.141,ARNOLD
1401894000000,0.0,0.071,ARNOLD
1401896000000,0.0,0.276,ARNOLD
1401897000000,0.0,0.352,ARNOLD
1401898000000,0.0,0.127,ARNOLD
1401899000000,0.0,0.165,ARNOLD
1401900000000,0.0,0.257,ARNOLD
1401901000000,0.0,0.156,ARNOLD
1401902000000,0.0,0.152,ARNOLD
1401903000000,0.0,0.491,ARNOLD
1401904000000,0.0,0.192,ARNOLD
1401905000000,0.0,0.302,ARNOLD
1401906000000,0.0,0.528,ARNOLD
1401907000000,0.0,0.404,ARNOLD
1401908000000,0.0,0.394,ARNOLD
1401909000000,0.0,0.189,ARNOLD
1401910000000,0.0,0.115,ARNOLD
1401911000000,0.0,0.061,ARNOLD
1401912000000,0.0,0.169,ARNOLD
1401913000000,0.0,0.077,ARNOLD
1401913002500,0.0,0.004,ARNOLD
1401914000000,0.0,0.269,ARNOLD
1401915000000,0.0,0.315,ARNOLD
1401917000000,0.0,2.454,ARNOLD
1401918000000,0.0,0.413,ARNOLD
1401919000000,0.0,0.174,ARNOLD
1401920000000,0.0,0.632,ARNOLD
1401921000000,0.0,0.071,ARNOLD
1401922000000,0.0,0.254,ARNOLD
1401923000000,0.0,0.097,ARNOLD
1401924000000,0.0,0.12,ARNOLD
1401925000000,0.0,0.427,ARNOLD
1401926000000,0.0,0.22,ARNOLD
1401927000000,0.0,0.072,ARNOLD
1401928000000,0.0,0.217,ARNOLD
1401929000000,0.0,0.19,ARNOLD
1401930000000,0.0,0.042,ARNOLD
1401931000000,0.0,0.152,ARNOLD
1401932000000,0.0,0.133,ARNOLD
1401933000000,0.0,0.049,ARNOLD
1401934000000,0.0,0.274,ARNOLD
1401935000000,0.0,0.062,ARNOLD
1401936000000,0.0,0.442,ARNOLD
1401937000000,0.0,0.213,ARNOLD
1401938000000,0.0,0.195,ARNOLD
1401939000000,0.0,0.65,ARNOLD
1401940000000,0.0,0.064,ARNOLD
1401941000000,0.0,0.178,ARNOLD
1401943000000,0.0,0.205,ARNOLD
1401945000000,0.0,0.084,ARNOLD
1401946000000,0.0,0.065,ARNOLD
1401947000000,0.0,0.043,ARNOLD
1401948000000,0.0,0.094,ARNOLD
1401949000000,0.0,0.099,ARNOLD
1401950000000,0.0,0.254,ARNOLD
1401951000000,0.0,0.091,ARNOLD
1401952000000,0.0,0.119,ARNOLD
1401953000000,0.0,0.242,ARNOLD
1401954000000,0.0,0.39,ARNOLD
1401955000000,0.0,0.25,ARNOLD
1401956000000,0.0,0.18,ARNOLD
1401957000000,0.0,0.44,ARNOLD
1401958000000,0.0,0.12,ARNOLD
1401959000000,0.0,0.14,ARNOLD
1401960000000,0.0,0.11,ARNOLD
1401961000000,0.0,0.14,ARNOLD
1401962000000,0.0,0.29,ARNOLD
14202200025NB,0.0,0.003,ARNOLD
14202200025SB,0.0,0.003,ARNOLD
1430028002500,0.0,0.002,ARNOLD
1430029002500001,0.0,0.019,ARNOLD
1430029002500002,0.0,0.003,ARNOLD
1430029002500003,0.0,0.002,ARNOLD
1430029002800,0.0,0.089,ARNOLD
1440005002500,0.0,0.004,ARNOLD
1440006002500,0.0,0.003,ARNOLD
1440007002500,0.0,0.001,ARNOLD
1440008002500,0.0,0.004,ARNOLD
1440010002500,0.0,0.001,ARNOLD
1440012002500,0.0,0.001,ARNOLD
1440013002500,0.0,0.003,ARNOLD
1440014002500,0.0,0.003,ARNOLD
1440015002500,0.0,0.004,ARNOLD
1440045020200,0.0,0.086,ARNOLD
14400500125000001,0.0,0.003,ARNOLD
1440050012500,0.0,0.002,ARNOLD
1440050022500,0.0,0.003,ARNOLD
1440050052500,0.0,0.001,ARNOLD
1440050062500,0.0,0.001,ARNOLD
1440050082500,0.0,0.001,ARNOLD
1440050092500,0.0,0.001,ARNOLD
1440050112500,0.0,0.004,ARNOLD
1440050132500,0.0,0.002,ARNOLD
1440050162500,0.0,0.002,ARNOLD
1440050172500,0.0,0.001,ARNOLD
1440050182500,0.0,0.002,ARNOLD
1440050192500,0.0,0.002,ARNOLD
1440050202500,0.0,0.001,ARNOLD
1440050212500,0.0,0.002,ARNOLD
1440050222500,0.0,0.003,ARNOLD
1440050232500,0.0,0.003,ARNOLD
1440050242500,0.0,0.004,ARNOLD
1440050252500,0.0,0.004,ARNOLD
1440050262500,0.0,0.002,ARNOLD
1440050272500,0.0,0.001,ARNOLD
1440050292500,0.0,0.002,ARNOLD
1440050322500,0.0,0.004,ARNOLD
1440050352500,0.0,0.002,ARNOLD
1440050362500,0.0,0.001,ARNOLD
1440050442500,0.0,0.003,ARNOLD
1440050452500,0.0,0.004,ARNOLD
1440050472500,0.0,0.004,ARNOLD
1440050482500,0.0,0.002,ARNOLD
1440050492500,0.0,0.003,ARNOLD
1440220012500,0.0,0.002,ARNOLD
1440220022500,0.0,0.002,ARNOLD
1440220032500,0.0,0.002,ARNOLD
1440220052500,0.0,0.002,ARNOLD
1440220062500,0.0,0.002,ARNOLD
1440220072500,0.0,0.002,ARNOLD
1440220082500,0.0,0.001,ARNOLD
1440220092500,0.0,0.002,ARNOLD
14402200925000001,0.0,0.002,ARNOLD
1440220102500,0.0,0.001,ARNOLD
1440220112500,0.0,0.001,ARNOLD
1440220152500,0.0,0.002,ARNOLD
1480932002500,0.0,0.002,ARNOLD
1480949002500,0.0,0.002,ARNOLD
1480950002500,0.0,0.003,ARNOLD
14U0347000000,0.0,2.777,ARNOLD
14U5021000000,0.0,3.186,ARNOLD
1500002000000,0.0,0.195,ARNOLD
1500003000000,0.0,0.139,ARNOLD
1500004000000,0.0,0.07,ARNOLD
1500005000000,0.0,0.103,ARNOLD
1500006000000,0.0,0.355,ARNOLD
1500007000000,0.0,0.184,ARNOLD
1500008000000,0.0,0.05,ARNOLD
1500009000000,0.0,0.198,ARNOLD
1500010000000,0.0,0.125,ARNOLD
1500011000000,0.0,0.167,ARNOLD
1500012000000,0.0,0.091,ARNOLD
1500013000000,0.0,0.047,ARNOLD
1500014000000,0.0,0.061,ARNOLD
1500015000000,0.0,0.167,ARNOLD
1500016000000,0.0,0.176,ARNOLD
1500017000000,0.0,0.121,ARNOLD
1500018000000,0.0,0.219,ARNOLD
1500019000000,0.0,0.05,ARNOLD
1500020000000,0.0,0.11,ARNOLD
1500021000000,0.0,0.065,ARNOLD
1500022000000,0.0,0.128,ARNOLD
1500023000000,0.0,0.245,ARNOLD
1500024000000,0.0,0.032,ARNOLD
1500025000000,0.0,0.019,ARNOLD
1500026000000,0.0,0.065,ARNOLD
1500027000000,0.0,0.07,ARNOLD
1500028000000,0.0,0.193,ARNOLD
1500029000000,0.0,0.104,ARNOLD
1500030000000,0.0,0.147,ARNOLD
1500031000000,0.0,0.14,ARNOLD
1500032000000,0.0,0.159,ARNOLD
1500033000000,0.0,0.175,ARNOLD
1500034000000,0.0,0.048,ARNOLD
1500035000000,0.0,0.096,ARNOLD
1500036000000,0.0,0.119,ARNOLD
1500037000000,0.0,0.072,ARNOLD
1500038000000,0.0,0.195,ARNOLD
1500039000000,0.0,0.282,ARNOLD
1500040000000,0.0,0.218,ARNOLD
1500041000000,0.0,0.086,ARNOLD
1500042000000,0.0,0.183,ARNOLD
1500043000000,0.0,0.052,ARNOLD
1500044000000,0.0,0.065,ARNOLD
1500045000000,0.0,0.151,ARNOLD
1500046000000,0.0,0.131,ARNOLD
1500047000000,0.0,0.089,ARNOLD
1500048000000,0.0,0.1,ARNOLD
1500049000000,0.0,0.156,ARNOLD
1500050000000,0.0,0.052,ARNOLD
1500051000000,0.0,0.202,ARNOLD
1500052000000,0.0,0.254,ARNOLD
1500053000000,0.0,0.109,ARNOLD
1500054000000,0.0,0.052,ARNOLD
1500055000000,0.0,0.107,ARNOLD
1500056000000,0.0,0.029,ARNOLD
1500057000000,0.0,0.439,ARNOLD
1500059000000,0.0,0.171,ARNOLD
1500060000000,0.0,0.071,ARNOLD
1500061000000,0.0,0.031,ARNOLD
1500062000000,0.0,0.099,ARNOLD
1500063000000,0.0,0.085,ARNOLD
1500064000000,0.0,0.034,ARNOLD
1500065000000,0.0,0.199,ARNOLD
1500066000000,0.0,0.211,ARNOLD
1500067000000,0.0,0.245,ARNOLD
1500068000000,0.0,0.131,ARNOLD
1500069000000,0.0,0.212,ARNOLD
1500070000000,0.0,0.033,ARNOLD
1500071000000,0.0,0.145,ARNOLD
1500073000000,0.0,0.292,ARNOLD
1500074000000,0.0,0.331,ARNOLD
1500076000000,0.0,0.214,ARNOLD
1500077000000,0.0,0.661,ARNOLD
1500078000000,0.0,0.12,ARNOLD
1500079000000,0.0,0.086,ARNOLD
1500080000000,0.0,0.093,ARNOLD
1500081000000,0.0,0.605,ARNOLD
1500082000000,0.0,0.081,ARNOLD
1500083000000,0.0,0.093,ARNOLD
1500084000000,0.0,0.11,ARNOLD
1500085000000,0.0,0.06,ARNOLD
1500086000000,0.0,0.221,ARNOLD
1500087000000,0.0,0.347,ARNOLD
1500088000000,0.0,0.103,ARNOLD
1500089000000,0.0,0.112,ARNOLD
1500090000000,0.0,0.399,ARNOLD
1500091000000,0.0,0.125,ARNOLD
1500092000000,0.0,0.027,ARNOLD
1500093000000,0.0,0.043,ARNOLD
1500094000000,0.0,0.165,ARNOLD
1500095000000,0.0,0.053,ARNOLD
1500096000000,0.0,0.251,ARNOLD
1500097000000,0.0,0.577,ARNOLD
1500098000000,0.0,0.094,ARNOLD
1500099000000,0.0,0.107,ARNOLD
1500100000000,0.0,0.109,ARNOLD
1500101000000,0.0,0.317,ARNOLD
1500102000000,0.0,0.053,ARNOLD
1500103000000,0.0,0.183,ARNOLD
1500104000000,0.0,0.135,ARNOLD
1500105000000,0.0,0.361,ARNOLD
1500106000000,0.0,0.138,ARNOLD
1500107000000,0.0,0.301,ARNOLD
1500108000000,0.0,0.245,ARNOLD
1500109000000,0.0,0.071,ARNOLD
1500110000000,0.0,0.271,ARNOLD
1500111000000,0.0,0.079,ARNOLD
1500112000000,0.0,0.183,ARNOLD
1500113000000,0.0,0.103,ARNOLD
1500114000000,0.0,0.2,ARNOLD
1500115000000,0.0,0.686,ARNOLD
1500116000000,0.0,0.203,ARNOLD
1500117000000,0.0,0.036,ARNOLD
1500118000000,0.0,0.314,ARNOLD
1500119000000,0.0,0.059,ARNOLD
1500120000000,0.0,0.181,ARNOLD
1500121000000,0.0,0.212,ARNOLD
1500122000000,0.0,0.261,ARNOLD
1500123000000,0.0,0.058,ARNOLD
1500124000000,0.0,0.111,ARNOLD
1500125000000,0.0,0.065,ARNOLD
1500126000000,0.0,0.194,ARNOLD
1500127000000,0.0,0.062,ARNOLD
1500128000000,0.0,0.202,ARNOLD
1500129000000,0.0,0.217,ARNOLD
1500131000000,0.0,0.471,ARNOLD
1500132000000,0.0,0.452,ARNOLD
1500133000000,0.0,0.029,ARNOLD
1500134000000,0.0,0.425,ARNOLD
1500135000000,0.0,0.115,ARNOLD
1500136000000,0.0,0.036,ARNOLD
1500137000000,0.0,0.089,ARNOLD
1500138000000,0.0,0.219,ARNOLD
1500139000000,0.0,0.12,ARNOLD
1500140000000,0.0,0.195,ARNOLD
1500141000000,0.0,0.199,ARNOLD
1500142000000,0.0,0.057,ARNOLD
1500143000000,0.0,0.14,ARNOLD
1500144000000,0.0,0.105,ARNOLD
1500145000000,0.0,0.131,ARNOLD
1500146000000,0.0,0.18,ARNOLD
1500147000000,0.0,0.055,ARNOLD
1500148000000,0.0,0.111,ARNOLD
1500149000000,0.0,0.09,ARNOLD
1500150000000,0.0,0.091,ARNOLD
