ValueDate,RouteID,BeginPoint,EndPoint,IRI,SURFACE_TYPE,RUTTING,FAULTING,CRACKING_PERCENT
2025,34200190000NB,22.4,22.5,55.2,ASP,0.08,0.0,8.6
2025,34200190000NB,22.5,22.6,44.9,ASP,0.13,0.0,3.8
2025,34200190000NB,22.6,22.7,49.0,ASP,0.16,0.0,4.8
2025,34200190000NB,22.7,22.8,51.7,ASP,0.14,0.0,3.4
2025,34200190000NB,22.8,22.9,58.7,ASP,0.13,0.0,5.1
2025,34200190000NB,22.9,23.0,53.9,ASP,0.12,0.0,6.6
2025,34200190000NB,23.0,23.1,53.8,ASP,0.15,0.0,1.9
2025,34200190000NB,23.1,23.2,49.2,ASP,0.17,0.0,1.6
2025,34200190000NB,23.2,23.3,47.3,ASP,0.12,0.0,3.3
2025,34200190000NB,23.3,23.4,56.6,ASP,0.08,0.0,4.2
2025,34200190000NB,23.4,23.5,51.1,ASP,0.08,0.0,0.5
2025,34200190000NB,23.5,23.6,36.2,ASP,0.09,0.0,1.1
2025,34200190000NB,23.6,23.7,35.4,ASP,0.11,0.0,3.3
2025,34200190000NB,23.7,23.8,60.1,ASP,0.08,0.0,1.0
2025,34200190000NB,23.8,23.9,44.2,ASP,0.07,0.0,0.0
2025,34200190000NB,23.9,24.0,51.1,ASP,0.06,0.0,0.2
2025,34200190000NB,24.0,24.1,46.9,ASP,0.06,0.0,0.0
2025,34200190000NB,24.1,24.2,43.3,ASP,0.06,0.0,0.0
2025,34200190000NB,24.2,24.3,51.3,ASP,0.05,0.0,0.0
2025,34200190000NB,24.3,24.4,41.2,ASP,0.06,0.0,0.0
2025,34200190000NB,24.4,24.5,44.7,ASP,0.06,0.0,0.0
2025,34200190000NB,24.5,24.6,42.3,ASP,0.05,0.0,0.0
2025,34200190000NB,24.6,24.7,41.2,ASP,0.06,0.0,0.0
2025,34200190000NB,24.7,24.8,42.6,ASP,0.05,0.0,0.0
2025,34200190000NB,24.8,24.9,48.5,ASP,0.06,0.0,0.0
2025,34200190000NB,24.9,24.905,41.2,ASP,0.07,0.0,0.0
2025,34200190000NB,24.905,25.0,41.7,ASP,0.06,0.0,0.0
2025,34200190000NB,25.0,25.1,49.1,ASP,0.07,0.0,0.0
2025,34200190000NB,25.1,25.2,44.4,ASP,0.06,0.0,0.0
2025,34200190000NB,25.2,25.3,39.5,ASP,0.05,0.0,0.0
2025,34200190000NB,25.3,25.4,53.0,ASP,0.05,0.0,0.0
2025,34200190000NB,25.4,25.5,79.1,ASP,0.05,0.0,0.0
2025,34200190000NB,25.5,25.6,66.5,ASP,0.05,0.0,0.0
2025,34200190000NB,25.6,25.7,69.0,ASP,0.06,0.0,0.0
2025,34200190000NB,25.7,25.8,77.8,ASP,0.05,0.0,0.0
2025,34200190000NB,25.8,25.9,55.7,ASP,0.05,0.0,0.0
2025,34200190000NB,25.9,26.0,54.3,ASP,0.05,0.0,0.0
2025,34200190000NB,26.0,26.1,54.3,ASP,0.06,0.0,0.0
2025,34200190000NB,26.1,26.2,64.0,ASP,0.05,0.0,0.0
2025,34200190000NB,26.2,26.3,56.0,ASP,0.05,0.0,0.0
2025,34200190000NB,26.3,26.4,53.4,ASP,0.05,0.0,0.0
2025,34200190000NB,26.4,26.5,49.4,ASP,0.06,0.0,0.0
2025,34200190000NB,26.5,26.6,59.5,ASP,0.06,0.0,0.0
2025,34200190000NB,26.6,26.7,52.6,ASP,0.06,0.0,0.0
2025,34200190000NB,26.7,26.8,58.6,ASP,0.05,0.0,0.0
2025,34200190000NB,26.8,26.9,54.5,ASP,0.05,0.0,0.0
2025,34200190000NB,26.9,27.0,48.2,ASP,0.05,0.0,0.0
2025,34200190000NB,27.0,27.1,47.2,ASP,0.06,0.0,0.0
2025,34200190000NB,27.1,27.2,52.5,ASP,0.06,0.0,0.0
2025,34200190000NB,27.2,27.3,50.8,ASP,0.05,0.0,0.0
2025,34200190000NB,27.3,27.4,50.1,ASP,0.06,0.0,0.0
2025,34200190000NB,27.4,27.5,54.9,ASP,0.06,0.0,0.0
2025,34200190000NB,27.5,27.6,56.4,ASP,0.05,0.0,0.0
2025,34200190000NB,27.6,27.7,44.4,ASP,0.06,0.0,0.0
2025,34200190000NB,27.7,27.8,54.3,ASP,0.05,0.0,0.0
2025,34200190000NB,27.8,27.9,46.5,ASP,0.05,0.0,0.0
2025,34200190000NB,27.9,28.0,45.0,ASP,0.06,0.0,0.0
2025,34200190000NB,28.0,28.1,67.4,ASP,0.06,0.0,0.0
2025,34200190000NB,28.1,28.2,54.1,ASP,0.05,0.0,0.0
2025,34200190000NB,28.2,28.3,37.4,ASP,0.05,0.0,0.0
2025,34200190000NB,28.3,28.4,50.6,ASP,0.04,0.0,0.0
2025,34200190000NB,28.4,28.5,56.2,ASP,0.05,0.0,0.0
2025,34200190000NB,28.5,28.6,90.5,ASP,0.06,0.0,0.0
2025,34200190000NB,28.6,28.7,114.0,CRC,0.08,0.0,0.0
2025,34200190000NB,28.7,28.8,143.4,ASP,0.2,0.0,1.0
2025,34200190000NB,28.8,28.9,60.9,ASP,0.22,0.0,0.3
2025,34200190000NB,28.9,29.0,51.5,ASP,0.2,0.0,0.0
2025,34200190000NB,29.0,29.1,48.7,ASP,0.19,0.0,0.0
2025,34200190000NB,29.1,29.2,39.8,ASP,0.27,0.0,0.0
2025,34200190000NB,29.2,29.3,49.1,ASP,0.27,0.0,0.0
2025,34200190000NB,29.3,29.4,44.6,ASP,0.26,0.0,0.6
2025,34200190000NB,29.4,29.5,56.0,ASP,0.2,0.0,0.0
2025,34200190000NB,29.5,29.6,54.6,ASP,0.17,0.0,7.7
2025,34200190000NB,29.6,29.7,55.0,ASP,0.21,0.0,3.6
2025,34200190000NB,29.7,29.8,54.0,ASP,0.13,0.0,0.6
2025,34200190000NB,29.8,29.9,48.3,ASP,0.21,0.0,0.3
2025,34200190000NB,29.9,30.0,70.9,ASP,0.21,0.0,4.2
2025,34200190000NB,30.0,30.1,70.9,ASP,0.14,0.0,8.3
2025,34200190000NB,30.1,30.2,53.5,ASP,0.14,0.0,0.8
2025,34200190000NB,30.2,30.3,53.7,ASP,0.13,0.0,2.9
2025,34200190000NB,30.3,30.4,53.1,ASP,0.13,0.0,2.3
2025,34200190000NB,30.4,30.5,54.7,ASP,0.14,0.0,1.5
2025,34200190000NB,30.5,30.6,58.1,ASP,0.17,0.0,2.8
2025,34200190000NB,30.6,30.7,55.0,ASP,0.17,0.0,2.9
2025,34200190000NB,30.7,30.8,50.3,ASP,0.15,0.0,2.5
2025,34200190000NB,30.8,30.9,63.5,ASP,0.13,0.0,1.0
2025,34200190000NB,30.9,31.0,65.6,ASP,0.13,0.0,12.5
2025,34200190000NB,31.0,31.1,47.4,ASP,0.17,0.0,5.2
2025,34200190000NB,31.1,31.2,42.7,ASP,0.2,0.0,6.2
2025,34200190000NB,31.2,31.3,52.3,ASP,0.17,0.0,2.6
2025,34200190000NB,31.3,31.4,56.6,ASP,0.17,0.0,1.4
2025,34200190000NB,31.4,31.5,55.8,ASP,0.2,0.0,0.0
2025,34200190000NB,31.5,31.6,58.6,ASP,0.18,0.0,0.0
2025,34200190000NB,31.6,31.7,48.4,ASP,0.17,0.0,0.4
2025,34200190000NB,31.7,31.8,44.8,ASP,0.13,0.0,0.2
2025,34200190000NB,31.8,31.85,56.1,ASP,0.11,0.0,0.0
2025,34200190000SB,31.8,31.85,100.0,ASP,0.24,0.0,3.6
2025,34200190000SB,31.7,31.8,48.9,ASP,0.2,0.0,0.0
2025,34200190000SB,31.6,31.7,49.0,ASP,0.21,0.0,0.0
2025,34200190000SB,31.5,31.6,60.9,ASP,0.16,0.0,0.0
2025,34200190000SB,31.4,31.5,55.7,ASP,0.15,0.0,8.4
2025,34200190000SB,31.3,31.4,73.9,ASP,0.14,0.0,5.9
2025,34200190000SB,31.2,31.3,46.4,ASP,0.17,0.0,0.0
2025,34200190000SB,31.1,31.2,55.5,ASP,0.16,0.0,0.0
2025,34200190000SB,31.0,31.1,58.3,ASP,0.2,0.0,0.0
2025,34200190000SB,30.9,31.0,55.4,ASP,0.14,0.0,0.0
2025,34200190000SB,30.8,30.9,57.1,ASP,0.17,0.0,0.0
2025,34200190000SB,30.7,30.8,47.3,ASP,0.16,0.0,0.0
2025,34200190000SB,30.6,30.7,56.8,ASP,0.16,0.0,0.0
2025,34200190000SB,30.5,30.6,55.1,ASP,0.17,0.0,0.0
2025,34200190000SB,30.4,30.5,64.6,ASP,0.17,0.0,0.0
2025,34200190000SB,30.3,30.4,54.9,ASP,0.17,0.0,0.0
2025,34200190000SB,30.2,30.3,65.3,ASP,0.19,0.0,0.0
2025,34200190000SB,30.1,30.2,56.3,ASP,0.18,0.0,0.0
2025,34200190000SB,30.0,30.1,56.8,ASP,0.2,0.0,0.0
2025,34200190000SB,29.9,30.0,57.9,ASP,0.21,0.0,0.0
2025,34200190000SB,29.8,29.9,53.6,ASP,0.18,0.0,0.1
2025,34200190000SB,29.7,29.8,61.3,ASP,0.17,0.0,0.0
2025,34200190000SB,29.6,29.7,61.7,ASP,0.2,0.0,0.0
2025,34200190000SB,29.5,29.6,64.6,ASP,0.22,0.0,0.0
2025,34200190000SB,29.4,29.5,55.7,ASP,0.19,0.0,0.0
2025,34200190000SB,29.3,29.4,67.9,ASP,0.19,0.0,0.0
2025,34200190000SB,29.2,29.3,45.1,ASP,0.19,0.0,0.4
2025,34200190000SB,29.1,29.2,45.9,ASP,0.22,0.0,0.0
2025,34200190000SB,29.0,29.1,69.3,ASP,0.18,0.0,0.0
2025,34200190000SB,28.9,29.0,59.8,ASP,0.18,0.0,0.1
2025,34200190000SB,28.8,28.9,53.5,ASP,0.21,0.0,0.0
2025,34200190000SB,28.7,28.8,132.9,ASP,0.16,0.0,0.1
2025,34200190000SB,28.6,28.7,101.3,ASP,0.1,0.0,0.0
2025,34200190000SB,28.5,28.6,59.7,ASP,0.09,0.0,0.0
2025,34200190000SB,28.4,28.5,50.6,ASP,0.07,0.0,0.0
2025,34200190000SB,28.3,28.4,60.2,ASP,0.07,0.0,0.0
2025,34200190000SB,28.2,28.3,48.2,ASP,0.06,0.0,0.0
2025,34200190000SB,28.1,28.2,51.5,ASP,0.06,0.0,0.0
2025,34200190000SB,28.0,28.1,45.3,ASP,0.05,0.0,0.0
2025,34200190000SB,27.9,28.0,48.3,ASP,0.06,0.0,0.0
2025,34200190000SB,27.8,27.9,47.5,ASP,0.06,0.0,0.0
2025,34200190000SB,27.7,27.8,46.0,ASP,0.07,0.0,0.0
2025,34200190000SB,27.6,27.7,47.0,ASP,0.05,0.0,0.0
2025,34200190000SB,27.5,27.6,50.0,ASP,0.06,0.0,0.0
2025,34200190000SB,27.4,27.5,63.7,ASP,0.08,0.0,0.0
2025,34200190000SB,27.3,27.4,64.0,ASP,0.08,0.0,0.0
2025,34200190000SB,27.2,27.3,49.6,ASP,0.06,0.0,0.0
2025,34200190000SB,27.1,27.2,41.8,ASP,0.06,0.0,0.0
2025,34200190000SB,27.0,27.1,50.6,ASP,0.06,0.0,0.0
2025,34200190000SB,26.9,27.0,47.7,ASP,0.06,0.0,0.0
2025,34200190000SB,26.8,26.9,45.1,ASP,0.06,0.0,0.0
2025,34200190000SB,26.7,26.8,48.9,ASP,0.07,0.0,0.0
2025,34200190000SB,26.6,26.7,56.9,ASP,0.07,0.0,0.0
2025,34200190000SB,26.5,26.6,44.1,ASP,0.07,0.0,0.0
2025,34200190000SB,26.4,26.5,52.0,ASP,0.07,0.0,0.0
2025,34200190000SB,26.3,26.4,56.8,ASP,0.06,0.0,0.0
2025,34200190000SB,26.2,26.3,44.4,ASP,0.07,0.0,0.0
2025,34200190000SB,26.1,26.2,61.6,ASP,0.08,0.0,0.0
2025,34200190000SB,26.0,26.1,51.4,ASP,0.09,0.0,0.0
2025,34200190000SB,25.9,26.0,51.7,ASP,0.09,0.0,0.0
2025,34200190000SB,25.8,25.9,44.0,ASP,0.07,0.0,0.0
2025,34200190000SB,25.7,25.8,58.4,ASP,0.08,0.0,0.0
2025,34200190000SB,25.6,25.7,52.0,ASP,0.08,0.0,0.0
2025,34200190000SB,25.5,25.6,45.9,ASP,0.08,0.0,0.0
2025,34200190000SB,25.4,25.5,60.8,ASP,0.08,0.0,0.0
2025,34200190000SB,25.3,25.4,45.3,ASP,0.08,0.0,0.0
2025,34200190000SB,25.2,25.3,44.2,ASP,0.09,0.0,0.0
2025,34200190000SB,25.1,25.2,48.0,ASP,0.06,0.0,0.0
2025,34200190000SB,25.0,25.1,47.9,ASP,0.09,0.0,0.0
2025,34200190000SB,24.9,25.0,51.0,ASP,0.1,0.0,0.0
2025,34200190000SB,24.8,24.9,59.9,ASP,0.09,0.0,0.0
2025,34200190000SB,24.7,24.8,50.0,ASP,0.07,0.0,0.0
2025,34200190000SB,24.6,24.7,57.5,ASP,0.09,0.0,0.0
2025,34200190000SB,24.5,24.6,47.0,ASP,0.07,0.0,0.0
2025,34200190000SB,24.4,24.5,54.2,ASP,0.09,0.0,0.0
2025,34200190000SB,24.3,24.4,45.3,ASP,0.07,0.0,0.0
2025,34200190000SB,24.2,24.3,37.5,ASP,0.07,0.0,0.0
2025,34200190000SB,24.1,24.2,44.9,ASP,0.1,0.0,0.0
2025,34200190000SB,24.0,24.1,46.7,ASP,0.09,0.0,0.0
2025,34200190000SB,23.9,24.0,45.9,ASP,0.07,0.0,0.0
2025,34200190000SB,23.8,23.9,43.4,ASP,0.07,0.0,0.0
2025,34200190000SB,23.7,23.8,55.7,ASP,0.12,0.0,0.1
2025,34200190000SB,23.6,23.7,56.1,ASP,0.2,0.0,1.3
2025,34200190000SB,23.5,23.6,52.6,ASP,0.19,0.0,0.2
2025,34200190000SB,23.4,23.5,45.7,ASP,0.12,0.0,0.4
2025,34200190000SB,23.3,23.4,59.5,ASP,0.1,0.0,10.0
2025,34200190000SB,23.2,23.3,55.1,ASP,0.08,0.0,27.5
2025,34200190000SB,23.1,23.2,45.6,ASP,0.09,0.0,3.4
2025,34200190000SB,23.0,23.1,44.0,ASP,0.1,0.0,0.4
2025,34200190000SB,22.9,23.0,40.3,ASP,0.1,0.0,0.9
2025,34200190000SB,22.8,22.9,48.5,ASP,0.11,0.0,0.8
2025,34200190000SB,22.7,22.8,46.2,ASP,0.1,0.0,0.4
2025,34200190000SB,22.6,22.7,43.5,ASP,0.08,0.0,0.2
2025,34200190000SB,22.5,22.6,51.8,ASP,0.1,0.0,1.1
2025,34200190000SB,22.4,22.5,58.7,ASP,0.09,0.0,2.4
2025,34200190000SB,22.3,22.4,43.0,ASP,0.08,0.0,0.1
2025,34200190000SB,22.2,22.3,50.4,ASP,0.08,0.0,0.3
2025,34200190000SB,22.1,22.2,46.2,ASP,0.11,0.0,2.1
2025,34200190000SB,22.0,22.1,43.7,ASP,0.1,0.0,2.3
2025,34200190000SB,21.9,22.0,44.7,ASP,0.1,0.0,0.3
2025,34200190000SB,21.8,21.9,36.7,ASP,0.1,0.0,0.1
2025,34200190000SB,21.7,21.8,44.2,ASP,0.1,0.0,0.2
2025,34200190000SB,21.6,21.7,38.3,ASP,0.09,0.0,0.4
2025,34200190000SB,21.5,21.6,43.9,ASP,0.09,0.0,0.7
2025,34200190000SB,21.4,21.5,40.0,ASP,0.08,0.0,2.0
2025,34200190000SB,21.3,21.4,36.5,ASP,0.09,0.0,0.2
2025,34200190000SB,21.2,21.3,48.2,ASP,0.1,0.0,9.7
2025,34200190000SB,21.1,21.2,39.2,ASP,0.11,0.0,1.5
2025,34200190000SB,21.0,21.1,38.7,ASP,0.11,0.0,0.0
2025,34200190000SB,20.9,21.0,34.8,ASP,0.08,0.0,0.0
2025,34200190000SB,20.8,20.9,41.3,ASP,0.09,0.0,0.2
2025,34200190000SB,20.7,20.8,45.1,ASP,0.1,0.0,1.3
2025,34200190000SB,20.6,20.7,46.6,ASP,0.11,0.0,0.4
2025,34200190000SB,20.5,20.6,36.9,ASP,0.09,0.0,0.0
2025,34200190000SB,20.4,20.5,45.4,ASP,0.09,0.0,6.0
2025,34200190000SB,20.3,20.4,43.2,ASP,0.07,0.0,0.0
2025,34200190000SB,20.2,20.3,47.6,ASP,0.08,0.0,0.0
2025,34200190000SB,20.1,20.2,45.7,ASP,0.08,0.0,0.0
2025,34200190000SB,20.0,20.1,43.2,ASP,0.08,0.0,0.0
2025,34200190000SB,19.9,20.0,38.4,ASP,0.08,0.0,0.1
2025,34200190000SB,19.8,19.9,43.3,ASP,0.08,0.0,0.8
2025,34200190000SB,19.7,19.8,43.4,ASP,0.09,0.0,0.0
2025,34200190000SB,19.6,19.7,40.9,ASP,0.09,0.0,0.0
2025,34200190000SB,19.5,19.6,69.6,ASP,0.14,0.0,3.1
2025,34200190000SB,19.4,19.5,157.1,ASP,0.22,0.0,9.6
2025,34200190000SB,19.3,19.4,192.5,ASP,0.25,0.0,22.4
2025,34200190000SB,19.2,19.3,196.6,ASP,0.26,0.0,24.8
2025,34200190000SB,19.1,19.2,159.9,ASP,0.26,0.0,28.9
2025,34200190000SB,19.0,19.1,112.3,ASP,0.2,0.0,28.2
2025,34200190000SB,18.9,19.0,85.0,ASP,0.19,0.0,27.4
2025,34200190000SB,18.8,18.9,112.5,ASP,0.24,0.0,22.8
2025,34200190000SB,18.7,18.8,160.6,ASP,0.25,0.0,26.4
2025,34200190000SB,18.6,18.7,148.4,ASP,0.27,0.0,26.8
2025,34200190000SB,18.5,18.6,227.2,ASP,0.28,0.0,31.2
2025,34200190000SB,18.4,18.5,164.8,ASP,0.2,0.0,37.9
2025,34200190000SB,18.3,18.4,113.1,ASP,0.17,0.0,37.7
2025,34200190000SB,18.2,18.3,132.5,ASP,0.24,0.0,25.5
2025,34200190000SB,18.1,18.2,156.9,ASP,0.24,0.0,36.5
2025,34200190000SB,18.0,18.1,127.4,ASP,0.17,0.0,31.5
2025,34200190000SB,17.9,18.0,125.3,ASP,0.13,0.0,19.5
2025,34200190000SB,17.8,17.9,124.6,ASP,0.13,0.0,3.8
2025,34200190000SB,17.7,17.8,113.9,ASP,0.17,0.0,9.1
2025,34200190000SB,17.6,17.7,69.4,ASP,0.16,0.0,4.5
2025,34200190000SB,17.5,17.6,123.8,ASP,0.16,0.0,9.9
2025,34200190000SB,17.4,17.5,134.9,ASP,0.16,0.0,14.5
2025,34200190000SB,17.3,17.4,122.0,ASP,0.19,0.0,8.7
2025,34200190000SB,17.2,17.3,116.1,ASP,0.23,0.0,0.0
2025,34200190000SB,17.1,17.2,60.8,ASP,0.2,0.0,0.0
2025,34200190000SB,17.0,17.1,61.5,ASP,0.22,0.0,0.0
2025,34200190000SB,16.9,17.0,66.4,ASP,0.24,0.0,0.0
2025,34200190000SB,16.8,16.9,83.0,ASP,0.22,0.0,0.0
2025,34200190000SB,16.7,16.8,56.9,ASP,0.19,0.0,0.0
2025,34200190000SB,16.6,16.7,53.8,ASP,0.2,0.0,0.0
2025,34200190000SB,16.5,16.6,45.6,ASP,0.2,0.0,0.0
2025,34200190000SB,16.4,16.5,54.2,ASP,0.19,0.0,0.0
2025,34200190000SB,16.3,16.4,52.1,ASP,0.2,0.0,0.0
2025,34200190000SB,16.2,16.3,47.3,ASP,0.17,0.0,0.0
2025,34200190000SB,16.1,16.2,43.9,ASP,0.18,0.0,0.0
2025,34200190000SB,16.0,16.1,41.4,ASP,0.19,0.0,0.0
2025,34200190000SB,15.9,16.0,50.2,ASP,0.22,0.0,0.0
2025,34200190000SB,15.8,15.9,52.9,ASP,0.22,0.0,0.0
2025,34200190000SB,15.7,15.8,46.5,ASP,0.21,0.0,0.0
2025,34200190000SB,15.6,15.7,53.4,ASP,0.22,0.0,0.0
2025,34200190000SB,15.5,15.6,45.9,ASP,0.23,0.0,0.0
2025,34200190000SB,15.4,15.5,45.3,ASP,0.24,0.0,0.0
2025,34200190000SB,15.3,15.4,87.1,ASP,0.25,0.0,0.9
2025,34200190000SB,15.2,15.3,137.3,ASP,0.23,0.0,8.3
2025,34200190000SB,15.1,15.2,88.4,ASP,0.26,0.0,3.6
2025,34200190000SB,15.0,15.1,69.8,ASP,0.27,0.0,1.8
2025,34200190000SB,14.9,15.0,110.1,ASP,0.26,0.0,4.3
2025,34200190000SB,14.8,14.9,86.4,ASP,0.23,0.0,3.3
2025,34200190000SB,14.7,14.8,89.7,ASP,0.26,0.0,0.9
2025,34200190000SB,14.6,14.7,63.9,ASP,0.29,0.0,0.9
2025,34200190000SB,14.5,14.6,73.3,ASP,0.35,0.0,1.1
2025,34200190000SB,14.4,14.5,97.8,ASP,0.43,0.0,4.3
2025,34200190000SB,14.3,14.4,82.3,ASP,0.31,0.0,1.8
2025,34200190000SB,14.2,14.3,68.8,ASP,0.29,0.0,0.4
2025,34200190000SB,14.1,14.2,73.8,ASP,0.27,0.0,1.6
2025,34200190000SB,14.0,14.1,69.5,ASP,0.2,0.0,0.7
2025,34200190000SB,13.9,14.0,68.0,ASP,0.2,0.0,0.7
2025,34200190000SB,13.8,13.9,82.2,ASP,0.19,0.0,0.0
2025,34200190000SB,13.7,13.8,220.1,ASP,0.41,0.0,2.1
2025,34200190000SB,13.6,13.7,125.6,ASP,0.19,0.0,23.9
2025,34200190000SB,13.5,13.6,119.2,ASP,0.15,0.0,22.1
2025,34200190000SB,13.4,13.5,134.9,ASP,0.22,0.0,9.9
2025,34200190000SB,13.3,13.4,149.0,ASP,0.2,0.0,8.2
2025,34200190000SB,13.2,13.3,91.0,ASP,0.2,0.0,1.3
2025,34200190000SB,13.1,13.2,137.1,ASP,0.26,0.0,3.3
2025,34200190000SB,13.0,13.1,149.9,ASP,0.24,0.0,5.7
2025,34200190000SB,12.9,13.0,102.8,ASP,0.18,0.0,4.2
2025,34200190000SB,12.8,12.9,97.4,ASP,0.18,0.0,1.8
2025,34200190000SB,12.7,12.8,87.6,ASP,0.19,0.0,1.5
2025,34200190000SB,12.6,12.7,81.4,ASP,0.17,0.0,1.1
2025,34200190000SB,12.5,12.6,117.2,ASP,0.2,0.0,4.9
2025,34200190000SB,12.4,12.5,102.1,ASP,0.23,0.0,3.5
2025,34200190000SB,12.3,12.4,136.2,ASP,0.24,0.0,3.3
2025,34200190000SB,12.2,12.3,103.5,ASP,0.49,0.0,2.1
2025,34200190000SB,12.1,12.2,90.8,ASP,0.43,0.0,1.0
2025,34200190000SB,12.0,12.1,102.7,ASP,0.49,0.0,2.7
2025,34200190000SB,11.9,12.0,83.9,ASP,0.47,0.0,1.7
2025,34200190000SB,11.8,11.9,97.5,ASP,0.5,0.0,0.1
2025,34200190000SB,11.7,11.8,156.7,ASP,0.55,0.0,2.4
2025,34200190000SB,11.6,11.7,162.9,ASP,0.49,0.0,0.7
2025,34200190000SB,11.5,11.6,62.7,ASP,0.13,0.0,0.6
2025,34200190000SB,11.4,11.5,73.6,ASP,0.12,0.0,0.9
2025,34200190000SB,11.3,11.4,118.0,ASP,0.13,0.0,0.0
2025,34200190000SB,11.2,11.3,72.9,ASP,0.12,0.0,0.3
2025,34200190000SB,11.1,11.2,57.1,ASP,0.12,0.0,0.0
2025,34200190000SB,11.0,11.1,66.2,ASP,0.21,0.0,0.6
2025,34200190000SB,10.9,11.0,57.8,ASP,0.37,0.0,1.1
2025,34200190000SB,10.8,10.9,63.4,ASP,0.37,0.0,6.7
2025,34200190000SB,10.7,10.8,98.6,ASP,0.61,0.0,0.2
2025,34200190000SB,10.6,10.7,160.2,ASP,0.48,0.0,0.6
2025,34200190000SB,10.5,10.6,89.2,ASP,0.32,0.0,1.5
2025,34200190000SB,10.4,10.5,92.6,ASP,0.34,0.0,11.9
2025,34200190000SB,10.3,10.4,115.8,ASP,0.32,0.0,15.7
2025,34200190000SB,10.2,10.3,105.9,ASP,0.28,0.0,20.7
2025,34200190000SB,10.1,10.2,103.9,ASP,0.27,0.0,13.3
2025,34200190000SB,10.0,10.1,121.9,ASP,0.28,0.0,9.5
2025,34200190000SB,9.9,10.0,118.1,ASP,0.32,0.0,5.2
2025,34200190000SB,9.8,9.9,101.3,ASP,0.26,0.0,11.9
2025,34200190000SB,9.7,9.8,49.5,ASP,0.2,0.0,4.5
2025,34200190000SB,9.6,9.7,52.0,ASP,0.18,0.0,3.3
2025,34200190000SB,9.5,9.6,39.5,ASP,0.2,0.0,8.3
2025,34200190000SB,9.4,9.5,43.4,ASP,0.24,0.0,18.8
2025,34200190000SB,9.3,9.4,44.8,ASP,0.27,0.0,13.4
2025,34200190000SB,9.2,9.3,40.7,ASP,0.29,0.0,11.7
2025,34200190000SB,9.1,9.2,40.2,ASP,0.27,0.0,3.8
2025,34200190000SB,9.0,9.1,43.6,ASP,0.26,0.0,3.9
2025,34200190000SB,8.9,9.0,39.3,ASP,0.22,0.0,9.0
2025,34200190000SB,8.8,8.9,47.6,ASP,0.2,0.0,3.3
2025,34200190000SB,8.7,8.8,38.0,ASP,0.19,0.0,1.3
2025,34200190000SB,8.6,8.7,47.1,ASP,0.23,0.0,12.1
2025,34200190000SB,8.5,8.6,48.1,ASP,0.28,0.0,11.1
2025,34200190000SB,8.4,8.5,90.8,ASP,0.26,0.0,7.3
2025,34200190000SB,8.3,8.4,133.2,CRC,0.11,0.0,0.0
2025,34200190000SB,8.2,8.3,137.7,CRC,0.12,0.0,0.0
2025,34200190000SB,8.1,8.2,171.1,CRC,0.15,0.0,0.0
2025,34200190000SB,8.0,8.1,63.6,ASP,0.16,0.0,25.9
2025,34200190000SB,7.9,8.0,97.9,ASP,0.18,0.0,53.1
2025,34200190000SB,7.8,7.9,67.1,ASP,0.16,0.0,59.8
2025,34200190000SB,7.7,7.8,75.1,ASP,0.16,0.0,43.6
2025,34200190000SB,7.6,7.7,54.3,ASP,0.17,0.0,39.3
2025,34200190000SB,7.5,7.6,55.5,ASP,0.16,0.0,32.6
2025,34200190000SB,7.4,7.5,82.0,ASP,0.13,0.0,34.1
2025,34200190000SB,7.3,7.4,68.0,ASP,0.14,0.0,32.8
2025,34200190000SB,7.2,7.3,76.0,ASP,0.18,0.0,43.4
2025,34200190000SB,7.1,7.2,70.1,ASP,0.19,0.0,61.5
2025,34200190000SB,7.0,7.1,44.6,ASP,0.16,0.0,64.5
2025,34200190000SB,6.9,7.0,63.7,ASP,0.13,0.0,51.8
2025,34200190000SB,6.8,6.9,55.5,ASP,0.13,0.0,44.0
2025,34200190000SB,6.7,6.8,66.2,ASP,0.13,0.0,51.9
2025,34200190000SB,6.6,6.7,59.7,ASP,0.17,0.0,56.1
2025,34200190000SB,6.5,6.6,57.1,ASP,0.16,0.0,46.7
2025,34200190000SB,6.4,6.5,44.8,ASP,0.17,0.0,58.0
2025,34200190000SB,6.3,6.4,74.6,ASP,0.17,0.0,52.2
2025,34200190000SB,6.2,6.3,51.3,ASP,0.18,0.0,52.2
2025,34200190000SB,6.1,6.2,85.8,ASP,0.19,0.0,38.5
2025,34200190000SB,6.0,6.1,81.7,ASP,0.17,0.0,39.4
2025,34200190000SB,5.9,6.0,49.0,ASP,0.16,0.0,52.5
2025,34200190000SB,5.8,5.9,56.9,ASP,0.17,0.0,57.9
2025,34200190000SB,5.7,5.8,65.4,ASP,0.1,0.0,26.3
2025,34200190000SB,5.6,5.7,51.4,ASP,0.06,0.0,0.0
2025,34200190000SB,5.5,5.6,54.4,ASP,0.06,0.0,0.0
2025,34200190000SB,5.4,5.5,50.4,ASP,0.06,0.0,0.0
2025,34200190000SB,5.3,5.4,52.6,ASP,0.05,0.0,0.0
2025,34200190000SB,5.2,5.3,53.0,ASP,0.06,0.0,0.0
2025,34200190000SB,5.1,5.2,57.3,ASP,0.06,0.0,0.0
2025,34200190000SB,5.0,5.1,142.2,ASP,0.07,0.0,0.0
2025,34200190000SB,4.9,5.0,51.6,ASP,0.06,0.0,0.0
