RouteID,BMP,EMP,base_type_4_ValueNumeric,base_type_5_ValueNumeric,base_type_6_ValueNumeric
04200190000NB,27.2,27.3,3,3.000,3.0
04200190000NB,27.3,27.4,3,3.000,3.0
04200190000NB,27.4,27.5,3,3.000,3.0
04200190000NB,27.5,27.56,3,3.000,3.0
04200190000NB,27.56,27.6,3,3.000,3.0
04200190000NB,27.6,27.64,3,3.000,3.0
4830180000000,1.21,4.06,2,,
01201190000NB,6.95,7,3,3.000,3.0
01201190000NB,7,7.1,3,3.000,3.0
01201190000NB,7.1,7.19,3,3.000,3.0
01201190000NB,7.19,7.2,3,3.000,3.0
01201190000NB,7.2,7.3,3,3.000,3.0
01201190000NB,7.3,7.4,3,3.000,3.0
01201190000NB,7.4,7.5,3,3.000,3.0
01201190000NB,7.5,7.6,3,3.000,3.0
01201190000NB,7.6,7.7,3,3.000,3.0
01201190000NB,7.7,7.8,3,3.000,3.0
01201190000NB,7.8,7.9,3,3.000,3.0
01201190000NB,7.9,8,3,3.000,3.0
01201190000NB,8,8.1,3,3.000,3.0
01201190000NB,8.1,8.2,3,3.000,3.0
01201190000NB,8.2,8.3,3,3.000,3.0
01201190000NB,8.3,8.4,3,3.000,3.0
01201190000NB,8.4,8.5,3,3.000,3.0
01201190000NB,8.5,8.6,3,3.000,3.0
01201190000NB,8.6,8.7,3,3.000,3.0
01201190000NB,8.7,8.8,3,3.000,3.0
01201190000NB,8.8,8.9,3,3.000,3.0
01201190000NB,8.9,9,3,3.000,3.0
01201190000NB,9,9.1,3,3.000,3.0
01201190000NB,9.1,9.2,3,3.000,3.0
01201190000NB,9.2,9.29,3,3.000,3.0
01201190000NB,10.66,10.7,3,3.000,3.0
01201190000NB,10.7,10.8,3,3.000,3.0
01201190000NB,10.8,10.9,3,3.000,3.0
01201190000NB,10.9,11,3,3.000,3.0
01201190000NB,11,11.1,3,3.000,3.0
01201190000NB,11.1,11.2,3,3.000,3.0
01201190000NB,11.2,11.3,3,3.000,3.0
01201190000NB,11.3,11.4,3,3.000,3.0
01201190000NB,11.4,11.5,3,3.000,3.0
13202190005SB,0,0.1,2,2.000,2.0
13202190005SB,0.1,0.2,2,2.000,2.0
13202190005SB,0.2,0.3,2,2.000,2.0
13202190005SB,0.3,0.33,2,2.000,2.0
13202190005SB,0.33,0.4,2,2.000,2.0
13202190005SB,0.4,0.5,2,2.000,2.0
13202190005SB,0.5,0.6,2,2.000,2.0
13202190005SB,0.6,0.7,2,2.000,2.0
13202190005SB,0.7,0.8,2,2.000,2.0
13202190005SB,0.8,0.9,2,2.000,2.0
13202190005SB,0.9,1,2,2.000,2.0
13202190005SB,1,1.1,2,2.000,2.0
13202190005SB,1.1,1.2,2,2.000,2.0
13202190005SB,1.2,1.3,2,2.000,2.0
13202190005SB,1.3,1.4,2,2.000,2.0
13202190005SB,1.4,1.5,2,2.000,2.0
13202190005SB,1.5,1.6,2,2.000,2.0
13202190005SB,1.6,1.64,2,2.000,2.0
27200350000NB,8.53,8.7,5,5.000,5.0
27200350000NB,8.7,8.85,5,,
27200350000NB,9.534,9.644,,,5.0
27200350000NB,9.644,10.26,5,5.000,5.0
27200350000NB,10.26,10.37,5,5.000,5.0
27200350000NB,11.422,11.532,,,5.0
27200350000NB,11.532,11.76,5,5.000,5.0
27200350000NB,11.76,11.87,5,5.000,5.0
27200350000NB,16.293,16.41,,,3.0
27200350000NB,16.41,16.47,5,5.000,3.0
27200350000NB,16.47,16.507,5,5.000,5.0
27200350000NB,16.507,16.6,5,5.000,3.0
27200350000NB,16.6,16.64,,,3.0
27200350000NB,16.64,17.102,5,5.000,3.0
27200350000NB,17.102,17.226,5,5.000,5.0
27200350000NB,17.226,17.28,5,5.000,3.0
27200350000NB,17.28,17.39,,,3.0
27200350000NB,17.413,17.5,5,5.000,5.0
27200350000NB,17.5,17.59,5,,
27200350000NB,17.632,17.753,,,3.0
27200350000NB,17.753,17.85,,,3.0
27200350000NB,17.85,17.98,5,5.000,3.0
27200350000NB,17.98,18.071,5,5.000,3.0
27200350000NB,18.071,18.097,5,5.000,5.0
27200350000NB,18.097,18.322,5,,3.0
27200350000NB,18.322,18.35,,,3.0
27200350000NB,18.35,18.46,5,5.000,3.0
27200350000NB,18.46,18.74,5,,
17100790000NB,114.132,114.9,,,2.0
17100790000NB,115.33,117.17,,,2.0
17100790000NB,117.17,117.74,2,2.000,2.0
17100790000NB,117.74,118.5,2,2.000,2.0
17100790000NB,118.5,118.7,2,2.000,2.0
17100790000NB,118.7,119.53,2,2.000,2.0
17100790000NB,119.53,119.9,2,2.000,2.0
17100790000NB,119.9,120,2,2.000,2.0
17100790000NB,120,120.72,2,2.000,2.0
17100790000NB,120.72,122.43,2,2.000,2.0
17100790000NB,122.43,122.9,2,2.000,2.0
17100790000NB,122.9,123.988,2,2.000,2.0
17100790000NB,123.988,125.38,2,2.000,2.0
17100790000NB,125.38,125.8,2,2.000,2.0
17100790000NB,125.8,129.217,2,2.000,6.0
0230009000000,0.35,0.4,5,5.000,5.0
0230009000000,0.4,0.5,5,5.000,5.0
0230009000000,0.5,0.6,5,5.000,5.0
0230009000000,0.6,0.7,5,5.000,5.0
0230009000000,0.7,0.8,5,5.000,5.0
0230009000000,0.8,0.9,5,5.000,5.0
0230009000000,0.9,1,5,5.000,5.0
0230009000000,1,1.1,5,5.000,5.0
0230009000000,1.1,1.2,5,5.000,5.0
0230009000000,1.2,1.3,5,5.000,5.0
0230009000000,1.3,1.4,5,5.000,5.0
0230009000000,1.4,1.5,5,5.000,5.0
0230009000000,1.5,1.6,5,5.000,5.0
0230009000000,1.6,1.7,5,5.000,5.0
0230009000000,1.7,1.8,5,5.000,5.0
0230009000000,1.8,1.9,5,5.000,5.0
0230009000000,1.9,2,5,5.000,5.0
0230009000000,2,2.1,5,5.000,5.0
0230009000000,2.1,2.2,5,5.000,5.0
0230009000000,4.81,4.9,,,5.0
0230009000000,4.9,5,5,5.000,5.0
0230009000000,5,5.1,5,5.000,5.0
0230009000000,5.1,5.2,5,5.000,5.0
0230009000000,5.2,5.3,5,5.000,5.0
0230009000000,5.3,5.4,5,5.000,5.0
0230009000000,5.4,5.5,5,5.000,5.0
0230009000000,5.5,5.6,5,5.000,5.0
0230009000000,5.6,5.7,5,5.000,5.0
0230009000000,5.7,5.8,5,5.000,5.0
0230009000000,5.8,5.9,5,5.000,5.0
0230009000000,5.9,6,5,5.000,5.0
0230009000000,6,6.1,5,5.000,5.0
0230009000000,6.1,6.17,5,5.000,5.0
0230009000000,6.17,6.2,5,5.000,5.0
0230009000000,6.2,6.27,5,5.000,5.0
0230009000000,6.381,6.4,5,5.000,5.0
0230009000000,6.4,6.47,5,5.000,5.0
0230009000000,6.47,6.5,5,5.000,5.0
0230009000000,6.5,6.6,5,5.000,5.0
0230009000000,6.6,6.7,5,5.000,5.0
0230009000000,6.7,6.8,5,5.000,5.0
0230009000000,6.8,6.9,5,5.000,5.0
0230009000000,6.9,7,5,5.000,5.0
0230009000000,7,7.1,5,5.000,5.0
0230009000000,7.1,7.2,5,5.000,5.0
0230009000000,7.2,7.3,5,5.000,5.0
0230009000000,7.3,7.4,5,5.000,5.0
0230009000000,7.4,7.5,5,5.000,5.0
0230009000000,7.5,7.58,5,5.000,5.0
0230009000000,7.584,7.6,5,5.000,5.0
0230009000000,7.6,7.7,5,5.000,5.0
0230009000000,7.7,7.8,5,5.000,5.0
0230009000000,7.8,7.9,5,5.000,5.0
0230009000000,7.9,8,5,5.000,5.0
0230009000000,8,8.1,5,5.000,5.0
0230009000000,8.1,8.2,5,5.000,5.0
0230009000000,8.2,8.3,5,5.000,5.0
0230009000000,8.3,8.4,5,5.000,5.0
0230009000000,8.4,8.5,5,5.000,5.0
0230009000000,8.5,8.6,5,5.000,5.0
0230009000000,8.6,8.7,5,5.000,5.0
0230009000000,8.7,8.8,5,5.000,5.0
0230009000000,8.8,8.9,5,5.000,5.0
0230009000000,8.9,9,5,5.000,5.0
0230009000000,9,9.1,5,5.000,5.0
0230009000000,9.1,9.2,5,5.000,5.0
0230009000000,9.2,9.3,5,5.000,5.0
0230009000000,9.3,9.4,5,5.000,5.0
0230009000000,9.4,9.5,5,5.000,5.0
0230009000000,9.5,9.6,5,5.000,5.0
0230009000000,9.6,9.7,5,5.000,5.0
0230009000000,9.7,9.8,5,5.000,5.0
0230009000000,9.8,9.9,5,5.000,5.0
0230009000000,9.9,9.95,5,5.000,5.0
0230009000000,10.12,10.2,7,5.000,5.0
0230009000000,10.2,10.3,7,5.000,5.0
0230009000000,10.3,10.37,7,5.000,5.0
0230009000000,10.52,10.532,5,,
0230009000000,10.532,10.59,5,5.000,5.0
0230009000000,10.59,10.6,5,5.000,5.0
0230009000000,10.6,10.7,5,5.000,5.0
0230009000000,10.7,10.8,5,5.000,5.0
0230009000000,10.8,10.84,5,5.000,5.0
0230009000000,10.84,10.893,5,5.000,5.0
0230009000000,10.893,10.9,5,5.000,5.0
0230009000000,10.9,11,5,5.000,5.0
0230009000000,11,11.1,5,5.000,5.0
0230009000000,11.1,11.15,5,5.000,5.0
0230009000000,11.15,11.2,,5.000,5.0
0230009000000,11.2,11.243,,5.000,5.0
0230009000000,14,14.1,,5.000,5.0
0230009000000,14.1,14.2,,5.000,5.0
0230009000000,14.55,14.6,5,5.000,5.0
0230009000000,14.6,14.7,5,5.000,5.0
0230009000000,14.7,14.8,5,5.000,5.0
0230009000000,14.8,14.9,5,5.000,5.0
0230009000000,15.57,15.6,5,5.000,5.0
0230009000000,15.6,15.7,5,5.000,5.0
0230009000000,15.7,15.79,5,5.000,5.0
0230009000000,15.79,15.8,5,5.000,5.0
0230009000000,15.8,15.9,5,5.000,5.0
0230009000000,15.9,16,5,5.000,5.0
0230009000000,16,16.09,5,5.000,5.0
0230009000000,17.07,17.1,7,7.000,7.0
0230009000000,17.1,17.2,7,7.000,7.0
0230009000000,17.2,17.3,7,7.000,7.0
0230009000000,17.3,17.4,7,7.000,7.0
0230009000000,17.4,17.48,7,7.000,7.0
0230009000000,18.18,18.2,7,7.000,7.0
0230009000000,18.2,18.3,7,7.000,7.0
0230009000000,18.3,18.4,7,7.000,7.0
0230009000000,18.4,18.5,7,7.000,7.0
0230009000000,18.5,18.6,7,7.000,7.0
0230009000000,18.6,18.7,7,7.000,7.0
0230009000000,18.7,18.8,7,7.000,7.0
0230009000000,18.8,18.9,7,7.000,7.0
0230009000000,18.9,19,7,7.000,7.0
0230009000000,19,19.1,7,7.000,7.0
0230009000000,19.1,19.2,7,7.000,7.0
0230009000000,19.2,19.3,7,7.000,7.0
0230009000000,19.3,19.4,7,7.000,7.0
0230009000000,19.4,19.5,7,7.000,7.0
0230009000000,19.5,19.6,7,7.000,7.0
0230009000000,19.6,19.7,7,7.000,7.0
0230009000000,19.7,19.8,7,7.000,7.0
0230009000000,19.8,19.9,7,7.000,7.0
0230009000000,19.9,20,7,7.000,7.0
0230009000000,20,20.1,7,7.000,7.0
0230009000000,20.1,20.16,7,7.000,7.0
38202190000NB,0,0.1,5,5.000,5.0
38202190000NB,0.1,0.2,5,5.000,5.0
38202190000NB,0.2,0.3,5,5.000,5.0
38202190000NB,0.3,0.4,5,5.000,5.0
38202190000NB,0.4,0.5,5,5.000,5.0
38202190000NB,0.5,0.6,5,5.000,5.0
38202190000NB,0.6,0.7,5,5.000,5.0
38202190000NB,0.7,0.8,5,5.000,5.0
38202190000NB,0.8,0.9,5,5.000,5.0
38202190000NB,0.9,1,5,5.000,5.0
38202190000NB,1,1.1,5,5.000,5.0
38202190000NB,1.1,1.2,5,5.000,5.0
38202190000NB,1.2,1.3,5,5.000,5.0
38202190000NB,1.3,1.4,5,5.000,5.0
38202190000NB,1.4,1.5,5,5.000,5.0
38202190000NB,1.5,1.6,5,5.000,5.0
38202190000NB,1.6,1.7,5,5.000,5.0
38202190000NB,1.7,1.8,5,5.000,5.0
38202190000NB,1.8,1.9,5,5.000,5.0
38202190000NB,1.9,2,5,5.000,5.0
38202190000NB,2,2.1,5,5.000,5.0
38202190000NB,2.1,2.2,5,5.000,5.0
38202190000NB,2.2,2.3,5,5.000,5.0
38202190000NB,2.3,2.4,5,5.000,5.0
38202190000NB,2.4,2.5,5,5.000,5.0
38202190000NB,2.5,2.6,5,5.000,5.0
38202190000NB,2.6,2.7,5,5.000,5.0
38202190000NB,2.7,2.8,5,5.000,5.0
38202190000NB,2.8,2.9,5,5.000,5.0
38202190000NB,2.9,3,5,5.000,5.0
38202190000NB,3,3.1,5,5.000,5.0
38202190000NB,3.1,3.2,5,5.000,5.0
38202190000NB,3.2,3.3,5,5.000,5.0
38202190000NB,3.3,3.4,5,5.000,5.0
38202190000NB,3.4,3.5,5,5.000,5.0
38202190000NB,3.5,3.6,5,5.000,5.0
38202190000NB,3.6,3.69,5,5.000,5.0
38202190000NB,3.69,3.7,5,5.000,5.0
38202190000NB,3.7,3.8,5,5.000,5.0
38202190000NB,3.8,3.9,5,5.000,5.0
38202190000NB,3.9,4,5,5.000,5.0
38202190000NB,4,4.1,5,5.000,5.0
38202190000NB,4.1,4.2,5,5.000,5.0
38202190000NB,4.2,4.3,5,5.000,5.0
38202190000NB,4.3,4.37,5,5.000,5.0
38202190000NB,4.37,4.4,5,5.000,5.0
38202190000NB,4.4,4.5,5,5.000,5.0
38202190000NB,4.5,4.6,5,5.000,5.0
38202190000NB,4.6,4.7,5,5.000,5.0
38202190000NB,4.7,4.8,5,5.000,5.0
38202190000NB,4.8,4.9,5,5.000,5.0
38202190000NB,4.9,5,5,5.000,5.0
38202190000NB,5,5.1,5,5.000,5.0
38202190000NB,5.1,5.2,5,5.000,5.0
38202190000NB,5.2,5.3,5,5.000,5.0
38202190000NB,5.3,5.4,5,5.000,5.0
38202190000NB,5.4,5.5,5,5.000,5.0
38202190000NB,5.5,5.6,5,5.000,5.0
38202190000NB,5.6,5.7,5,5.000,5.0
38202190000NB,5.7,5.8,5,5.000,5.0
38202190000NB,5.8,5.9,5,5.000,5.0
38202190000NB,5.9,6,5,5.000,5.0
38202190000NB,6,6.01,5,5.000,5.0
38202190000NB,6.01,6.1,5,5.000,5.0
38202190000NB,6.1,6.2,5,5.000,5.0
38202190000NB,6.2,6.3,5,5.000,5.0
38202190000NB,6.3,6.4,5,5.000,5.0
38202190000NB,6.4,6.5,5,5.000,5.0
38202190000NB,6.5,6.6,5,5.000,5.0
38202190000NB,6.6,6.7,5,5.000,5.0
38202190000NB,6.7,6.8,5,5.000,5.0
38202190000NB,6.8,6.9,5,5.000,5.0
38202190000NB,6.9,7,5,5.000,5.0
38202190000NB,7,7.1,5,5.000,5.0
38202190000NB,7.1,7.15,5,5.000,5.0
38202190000NB,7.77,7.8,5,5.000,5.0
38202190000NB,7.8,7.9,5,5.000,5.0
38202190000NB,7.9,8,5,5.000,5.0
38202190000NB,8,8.1,5,5.000,5.0
38202190000NB,8.1,8.2,5,5.000,5.0
38202190000NB,8.2,8.3,5,5.000,5.0
38202190000NB,8.3,8.4,5,5.000,5.0
38202190000NB,8.4,8.5,5,5.000,5.0
38202190000NB,8.5,8.6,5,5.000,5.0
38202190000NB,8.6,8.7,5,5.000,5.0
38202190000NB,8.7,8.8,5,5.000,5.0
38202190000NB,8.8,8.9,5,5.000,5.0
38202190000NB,8.9,9,5,5.000,5.0
38202190000NB,9,9.1,5,5.000,5.0
38202190000NB,9.1,9.2,5,5.000,5.0
38202190000NB,9.2,9.3,5,5.000,5.0
38202190000NB,9.3,9.4,5,5.000,5.0
38202190000NB,9.4,9.5,5,5.000,5.0
38202190000NB,9.5,9.6,5,5.000,5.0
38202190000NB,9.6,9.7,5,5.000,5.0
38202190000NB,9.7,9.8,5,5.000,5.0
38202190000NB,9.8,9.82,5,5.000,5.0
38202190000NB,14.15,14.2,5,5.000,3.0
38202190000NB,14.2,14.3,5,5.000,3.0
38202190000NB,14.3,14.4,5,5.000,3.0
38202190000NB,14.4,14.5,5,5.000,3.0
38202190000NB,14.5,14.6,5,5.000,3.0
38202190000NB,14.6,14.67,5,5.000,3.0
38202190000NB,19.58,19.6,5,5.000,5.0
38202190000NB,19.6,19.7,5,5.000,5.0
38202190000NB,19.7,19.8,5,5.000,5.0
38202190000NB,19.8,19.9,5,5.000,5.0
38202190000NB,19.9,20,5,5.000,5.0
38202190000NB,20,20.1,5,5.000,5.0
38202190000NB,20.1,20.2,5,5.000,5.0
38202190000NB,20.2,20.3,5,5.000,5.0
38202190000NB,20.3,20.4,5,5.000,5.0
38202190000NB,20.4,20.5,5,5.000,5.0
38202190000NB,20.5,20.6,5,5.000,5.0
38202190000NB,20.6,20.7,5,5.000,5.0
38202190000NB,20.7,20.8,5,5.000,5.0
38202190000NB,20.8,20.9,5,5.000,5.0
38202190000NB,20.9,21,5,5.000,5.0
38202190000NB,21,21.1,5,5.000,5.0
38202190000NB,21.1,21.2,5,5.000,5.0
38202190000NB,21.2,21.3,5,5.000,5.0
38202190000NB,21.3,21.4,5,5.000,5.0
38202190000NB,21.4,21.5,5,5.000,5.0
38202190000NB,21.5,21.6,5,5.000,5.0
38202190000NB,21.6,21.69,5,5.000,5.0
38202190000NB,21.69,21.7,5,5.000,5.0
38202190000NB,21.7,21.8,5,5.000,5.0
38202190000NB,21.8,21.84,5,5.000,5.0
38202190000NB,26.37,26.54,5,,
38202190000NB,26.54,26.6,5,5.000,5.0
38202190000NB,26.6,26.7,5,5.000,5.0
38202190000NB,26.7,26.8,5,5.000,5.0
38202190000NB,26.8,26.9,5,5.000,5.0
38202190000NB,26.9,27,5,5.000,5.0
38202190000NB,27,27.1,5,5.000,5.0
38202190000NB,27.1,27.2,5,5.000,5.0
38202190000NB,27.2,27.3,5,5.000,5.0
38202190000NB,27.3,27.4,5,5.000,5.0
38202190000NB,27.4,27.5,5,5.000,5.0
38202190000NB,27.5,27.6,5,5.000,5.0
38202190000NB,27.6,27.7,5,5.000,5.0
38202190000NB,27.7,27.8,5,5.000,5.0
38202190000NB,27.8,27.9,5,5.000,5.0
38202190000NB,27.9,28,5,5.000,5.0
38202190000NB,28,28.1,5,5.000,5.0
38202190000NB,28.1,28.2,5,5.000,5.0
38202190000NB,28.2,28.3,5,5.000,5.0
38202190000NB,28.3,28.4,5,5.000,5.0
38202190000NB,28.4,28.5,5,5.000,5.0
38202190000NB,28.5,28.6,5,5.000,5.0
38202190000NB,28.6,28.7,5,5.000,5.0
38202190000NB,28.7,28.8,5,5.000,5.0
38202190000NB,28.8,28.9,5,5.000,5.0
38202190000NB,28.9,29,5,5.000,5.0
38202190000NB,29,29.1,5,5.000,5.0
38202190000NB,29.1,29.12,5,5.000,5.0
38202190000NB,34.47,34.5,5,5.000,5.0
38202190000NB,34.5,34.57,5,5.000,5.0
38202190000NB,34.57,34.6,5,5.000,5.0
38202190000NB,34.6,34.7,5,5.000,5.0
38202190000NB,34.7,34.78,5,5.000,5.0
38202190000NB,34.79,34.8,5,5.000,5.0
38202190000NB,34.8,34.9,5,5.000,5.0
38202190000NB,34.9,35,5,5.000,5.0
38202190000NB,35,35.1,5,5.000,5.0
38202190000NB,35.1,35.2,5,5.000,5.0
38202190000NB,35.2,35.3,5,5.000,5.0
38202190000NB,35.3,35.4,5,5.000,5.0
38202190000NB,35.4,35.5,5,5.000,5.0
38202190000NB,35.5,35.6,5,5.000,5.0
38202190000NB,35.6,35.7,5,5.000,5.0
38202190000NB,35.7,35.8,5,5.000,5.0
38202190000NB,35.8,35.9,5,5.000,5.0
38202190000NB,35.9,36,5,5.000,5.0
38202190000NB,36,36.1,5,5.000,5.0
38202190000NB,36.1,36.2,5,5.000,5.0
38202190000NB,36.2,36.3,5,5.000,5.0
38202190000NB,36.3,36.4,5,5.000,5.0
38202190000NB,36.4,36.5,5,5.000,5.0
38202190000NB,36.5,36.6,5,5.000,5.0
38202190000NB,36.6,36.7,5,5.000,5.0
38202190000NB,36.7,36.8,5,5.000,5.0
38202190000NB,36.8,36.9,5,5.000,5.0
38202190000NB,36.9,37,5,5.000,5.0
38202190000NB,37,37.1,5,5.000,5.0
38202190000NB,37.1,37.2,5,5.000,5.0
38202190000NB,37.2,37.3,5,5.000,5.0
38202190000NB,37.3,37.4,5,5.000,5.0
38202190000NB,37.4,37.5,5,5.000,5.0
38202190000NB,37.5,37.6,5,5.000,5.0
38202190000NB,37.6,37.7,5,5.000,5.0
38202190000NB,37.7,37.8,5,5.000,5.0
38202190000NB,37.8,37.89,5,5.000,5.0
0140011000000,3.05,3.78,3,,
10100770016NB,52.58,53.06,2,,
10100770016NB,53.06,54.13,2,,
10100770016NB,54.13,55.02,2,,
10100770016NB,55.02,58.32,2,,
10100770016NB,58.32,59.62,2,,
10100770016NB,59.62,61.6,2,,
10100770016NB,62.73,66.15,2,,
10100770016NB,66.15,67.21,2,,
2540031010000,1.72,2.03,2,2.000,2.0
39100680000EB,14.66,18.1,2,2.000,2.0
39100680000EB,18.1,18.12,2,2.000,2.0
39100680000EB,18.12,18.2,2,2.000,2.0
39100680000EB,18.2,23.34,2,2.000,2.0
39100680000EB,26.75,28.64,2,2.000,2.0
39100680000EB,28.64,29.23,2,2.000,2.0
39100680000EB,29.23,31.24,2,2.000,2.0
39100680000EB,31.24,31.42,2,2.000,2.0
39100680000EB,31.42,32.06,2,2.000,2.0
2040160070000,0,0.27,5,5.000,5.0
2040160070000,0.27,0.51,5,5.000,5.0
1540005000000,1.85,3.76,2,,
4140006090000,0.6,1.37,3,3.000,3.0
1730020002300,0,0.13,6,6.000,6.0
1040014020000,0.2,0.35,2,,
47202190000NB,5.57,5.6,5,5.000,3.0
47202190000NB,5.6,5.7,5,5.000,3.0
47202190000NB,5.7,5.8,5,5.000,3.0
47202190000NB,5.8,5.9,5,5.000,3.0
47202190000NB,5.9,7.37,5,,3.0
47202190000NB,13.1,13.13,5,5.000,3.0
47202190000NB,13.13,13.2,5,5.000,3.0
47202190000NB,13.2,13.3,5,5.000,3.0
47202190000NB,13.3,13.4,5,5.000,3.0
47202190000NB,13.4,13.5,5,5.000,3.0
47202190000NB,13.5,13.6,5,5.000,3.0
47202190000NB,13.6,13.7,5,5.000,3.0
47202190000NB,13.7,13.8,5,5.000,3.0
47202190000NB,13.8,13.9,5,5.000,3.0
47202190000NB,13.9,14,5,5.000,3.0
47202190000NB,14,14.1,5,5.000,3.0
47202190000NB,14.1,14.2,5,5.000,3.0
47202190000NB,14.2,14.3,5,5.000,3.0
47202190000NB,14.3,14.4,5,5.000,3.0
47202190000NB,14.4,14.5,5,5.000,3.0
47202190000NB,14.5,14.6,5,5.000,3.0
47202190000NB,14.6,14.7,5,5.000,3.0
47202190000NB,14.7,14.8,5,5.000,3.0
47202190000NB,14.8,14.9,5,5.000,3.0
47202190000NB,14.9,15,5,5.000,3.0
47202190000NB,15,15.1,5,5.000,3.0
47202190000NB,15.1,15.2,5,5.000,3.0
47202190000NB,15.2,15.3,5,5.000,3.0
47202190000NB,15.3,15.4,5,5.000,3.0
47202190000NB,15.4,15.5,5,5.000,3.0
47202190000NB,15.5,15.6,5,5.000,3.0
47202190000NB,15.6,15.7,5,5.000,3.0
47202190000NB,15.7,15.8,5,5.000,3.0
47202190000NB,15.8,15.9,5,5.000,3.0
47202190000NB,15.9,16,5,5.000,3.0
47202190000NB,16,16.1,5,5.000,3.0
47202190000NB,16.1,16.2,5,5.000,3.0
47202190000NB,16.2,16.3,5,5.000,3.0
47202190000NB,16.3,16.4,5,5.000,3.0
47202190000NB,16.4,16.5,5,5.000,3.0
47202190000NB,16.5,16.6,5,5.000,3.0
47202190000NB,16.6,16.7,5,5.000,3.0
47202190000NB,16.7,16.8,5,5.000,3.0
47202190000NB,16.8,16.9,5,5.000,3.0
47202190000NB,16.9,17,5,5.000,3.0
47202190000NB,17,17.1,5,5.000,3.0
47202190000NB,17.1,17.2,5,5.000,3.0
47202190000NB,17.2,17.3,5,5.000,3.0
47202190000NB,17.3,17.4,5,5.000,3.0
47202190000NB,17.4,17.49,5,5.000,3.0
47202190000NB,17.49,17.5,5,5.000,3.0
47202190000NB,17.5,17.6,5,5.000,3.0
47202190000NB,17.6,17.7,5,5.000,3.0
47202190000NB,17.7,17.74,5,5.000,3.0
47202190000NB,17.74,17.8,5,5.000,3.0
47202190000NB,17.8,17.9,5,5.000,3.0
47202190000NB,17.9,18,5,5.000,3.0
47202190000NB,22.16,22.2,5,5.000,5.0
47202190000NB,22.2,22.3,5,5.000,5.0
47202190000NB,22.3,22.4,5,5.000,5.0
47202190000NB,22.4,22.5,5,5.000,5.0
47202190000NB,22.5,22.6,5,5.000,5.0
47202190000NB,22.6,22.7,5,5.000,5.0
47202190000NB,22.7,22.8,5,5.000,5.0
47202190000NB,22.8,22.9,5,5.000,5.0
47202190000NB,22.9,23,5,5.000,5.0
47202190000NB,23,23.1,5,5.000,5.0
47202190000NB,23.1,23.12,5,5.000,5.0
47202190000NB,23.12,23.2,5,5.000,5.0
47202190000NB,23.2,23.3,5,5.000,5.0
47202190000NB,23.3,23.4,5,5.000,5.0
47202190000NB,23.4,23.5,5,5.000,5.0
47202190000NB,23.5,23.6,5,5.000,5.0
47202190000NB,23.6,23.7,5,5.000,5.0
47202190000NB,23.7,23.8,5,5.000,5.0
47202190000NB,23.8,23.9,5,5.000,5.0
47202190000NB,23.9,24,5,5.000,5.0
47202190000NB,24,24.1,5,5.000,5.0
47202190000NB,24.1,24.2,5,5.000,5.0
47202190000NB,24.2,24.3,5,5.000,5.0
47202190000NB,24.3,24.4,5,5.000,5.0
47202190000NB,24.4,24.5,5,5.000,5.0
47202190000NB,24.5,24.6,5,5.000,5.0
47202190000NB,24.6,24.7,5,5.000,5.0
47202190000NB,24.7,24.8,5,5.000,5.0
47202190000NB,24.8,24.9,5,5.000,5.0
47202190000NB,24.9,25,5,5.000,5.0
47202190000NB,25,25.1,5,5.000,5.0
47202190000NB,25.1,25.2,5,5.000,5.0
47202190000NB,25.2,25.3,5,5.000,5.0
47202190000NB,25.3,25.4,5,5.000,5.0
47202190000NB,25.4,25.49,5,5.000,5.0
47202190000NB,25.49,25.5,5,5.000,5.0
47202190000NB,25.5,25.6,5,5.000,5.0
47202190000NB,25.6,25.7,5,5.000,5.0
47202190000NB,25.7,25.8,5,5.000,5.0
47202190000NB,25.8,25.83,5,5.000,5.0
47202190000NB,25.83,26.08,,,5.0
47202190000NB,26.08,26.1,,,5.0
47202190000NB,26.1,26.2,5,5.000,5.0
47202190000NB,26.2,26.3,5,5.000,5.0
47202190000NB,26.3,26.4,5,5.000,5.0
47202190000NB,26.4,26.5,5,5.000,5.0
47202190000NB,26.5,26.6,5,5.000,5.0
47202190000NB,26.6,26.7,5,5.000,5.0
47202190000NB,26.7,26.8,5,5.000,5.0
47202190000NB,26.8,26.9,5,5.000,5.0
47202190000NB,26.9,27,5,5.000,5.0
47202190000NB,27,27.1,5,5.000,5.0
47202190000NB,27.1,27.2,5,5.000,5.0
47202190000NB,27.2,27.3,5,5.000,5.0
47202190000NB,27.3,27.4,5,5.000,5.0
47202190000NB,27.4,27.5,5,5.000,5.0
47202190000NB,27.5,27.6,5,5.000,5.0
47202190000NB,27.6,27.7,5,5.000,5.0
47202190000NB,27.7,27.722,5,5.000,5.0
47202190000NB,27.722,27.76,5,5.000,5.0
2040027000000,5.07,7.24,,,3.0
41200190000NB,0,0.1,3,3.000,3.0
41200190000NB,0.1,0.2,3,3.000,3.0
41200190000NB,0.2,0.3,3,3.000,3.0
41200190000NB,0.3,0.4,3,3.000,3.0
41200190000NB,0.4,0.5,3,3.000,3.0
41200190000NB,0.5,0.6,3,3.000,3.0
41200190000NB,0.6,0.7,3,3.000,3.0
41200190000NB,0.7,0.8,3,3.000,3.0
41200190000NB,0.8,0.9,3,3.000,3.0
41200190000NB,0.9,1,3,3.000,3.0
