DataYear|RouteID|BMP|EMP|Section_Length|SampleId|StateID
2025|54100770000NB|158.69|160.38|1.6899999999999977|540770015869|54
2025|54100770000NB|160.38|161.66|1.2800000000000011|540770016038|54
2025|54100770000NB|161.66|162.73|1.0699999999999932|540770016166|54
2025|54100770000NB|162.73|168.205|5.475000000000023|540770016273|54
2025|54100770000NB|168.361|168.37|0.009000000000014552|540770016836|54
2025|54100770000NB|168.37|172.29|3.9199999999999875|540770016837|54
2025|54100770000NB|173.2|173.21|0.010000000000019327|540770017320|54
2025|54100770000NB|176.46|176.76|0.29999999999998295|540770017646|54
2025|54100770000NB|176.76|177.928|1.1680000000000064|540770017676|54
2025|54100770000NB|180.05|180.511|0.4609999999999843|540770018005|54
2025|54100770000NB|181.674|185.34|3.665999999999997|540770018167|54
2025|54100770000NB|185.34|185.64|0.29999999999998295|540770018534|54
2025|54100770000NB|185.694|186.72|1.0260000000000105|540770018569|54
2025|54100770000NB|186.72|187.21|0.4900000000000091|540770018672|54
2025|13202190005SB|0.0|0.33|0.33|13219S000000|54
2025|4140009000000|5.28|5.54|0.2599999999999998|410090000528|54
2025|5530097000000|21.56|22.26|0.7000000000000028|550970002156|54
2025|5530097000000|22.83|23.2|0.370000000000001|550970002283|54
2025|5530097000000|28.09|32.88|4.790000000000003|550970002809|54
2025|5275511001900|0.0|0.12|0.12|520551100000|54
2025|5275511001900|0.57|0.84|0.27|520551100057|54
2025|1740025060000|2.98|5.26|2.28|170250600298|54
2025|30200520000EB|9.95|11.65|1.700000000000001|300520000995|54
2025|30200520000EB|20.68|20.78|0.10000000000000142|300520002068|54
2025|30200520000EB|20.78|20.91|0.129999999999999|300520002078|54
2025|30200520000EB|21.06|21.95|0.8900000000000006|300520002106|54
2025|30200520000EB|21.97|22.28|0.3100000000000023|300052002197|54
2025|30200520000EB|26.08|26.53|0.45000000000000284|300520002608|54
2025|30200520000EB|43.29|44.74|1.4500000000000028|300520004329|54
2025|5230002000000|4.442|5.29|0.8479999999999999|520020004442|54
2025|5230002000000|5.29|5.69|0.40000000000000036|520020000529|54
2025|5230002000000|5.69|6.08|0.3899999999999997|520020000569|54
2025|5230002000000|6.08|6.5|0.41999999999999993|520020000608|54
2025|5230002000000|6.95|7.09|0.13999999999999968|520020000695|54
2025|5230002000000|7.29|7.84|0.5499999999999998|520020000729|54
2025|5230002000000|8.35|8.6|0.25|520020000835|54
2025|5230002000000|8.6|9.24|0.6400000000000006|520020000860|54
2025|5230002000000|11.11|11.655|0.5449999999999999|520020011110|54
2025|5230002000000|11.75|12.12|0.3699999999999992|520020011750|54
2025|4140008030000|0.0|0.65|0.65|410080300000|54
2025|41200190014NB|0.0|2.7|2.7|41019BP00000|54
2025|4140006020000|1.57|1.69|0.11999999999999988|410060201570|54
2025|06200520000EB|0.0|0.01|0.01|060520000000|54
2025|06200520000EB|0.01|0.33|0.32|060520000001|54
2025|06200520000EB|0.33|0.45|0.12|060520000033|54
2025|06200520000EB|0.75|1.01|0.26|060520000075|54
2025|06200520000EB|1.145|1.3|0.15500000000000003|060520001145|54
2025|2040009030000|0.97|2.86|1.89|200090300969|54
2025|5475763001900|0.0|0.9|0.9|540576300000|54
2025|5040060050000|0.0|0.18|0.18|500600500000|54
2025|3540007000000|0.0|0.44|0.44|350070000000|54
2025|1740009000000|0.05|0.52|0.47000000000000003|170090000005|54
2025|3174813001900|0.0|1.24|1.24|310481300000|54
2025|3740001000000|3.02|4.05|1.0299999999999998|370010000302|54
2025|21100790000NB|83.55|87.45|3.9000000000000057|210790008355|54
2025|21100790000NB|87.45|90.82|3.3699999999999903|210790008745|54
2025|21100790000NB|90.82|96.17|5.3500000000000085|210790009082|54
2025|21100790000NB|96.17|97.13|0.9599999999999937|210790009617|54
2025|21100790000NB|97.13|98.287|1.1570000000000107|210790009713|54
2025|21100790000NB|98.4|98.63|0.22999999999998977|210790009840|54
2025|21100790000NB|98.63|98.925|0.2950000000000017|210790009863|54
2025|21100790000NB|100.39|101.69|1.2999999999999972|210790010039|54
2025|21100790000NB|101.69|104.15|2.460000000000008|210790010169|54
2025|21100790000NB|104.15|104.69|0.539999999999992|210790010415|54
2025|21100790000NB|104.69|106.42|1.730000000000004|210790010469|54
2025|5040003010000|0.09|0.65|0.56|500030100009|54
2025|5040003010000|0.65|0.68|0.030000000000000027|500030100650|54
2025|0530067000000|0.17|0.62|0.44999999999999996|050670000017|54
2025|0530067000000|6.14|6.71|0.5700000000000003|050670000614|54
2025|2030622000000|1.96|2.13|0.16999999999999993|206220000196|54
2025|2030622000000|2.13|2.23|0.10000000000000009|206220002130|54
2025|2030622000000|2.32|2.72|0.40000000000000036|206220000232|54
2025|2030622000000|2.72|3.79|1.0699999999999998|206220000272|54
2025|2030622000000|4.23|5.57|1.3399999999999999|206220000423|54
2025|2030622000000|13.94|16.86|2.92|206220001394|54
2025|3140100010000|0.0|0.501|0.501|311000100000|54
2025|1540009000000|0.0|0.79|0.79|150090000000|54
2025|2040016000000|4.25|5.42|1.17|200160000425|54
2025|2630002000000|10.22|11.92|1.6999999999999993|260020001022|54
2025|2630002000000|13.46|13.89|0.4299999999999997|260020001346|54
2025|2630002000000|18.24|18.76|0.5200000000000031|260020001824|54
2025|2630002000000|19.53|19.8|0.2699999999999996|260020001953|54
2025|4940001000000|2.28|3.17|0.8900000000000001|490010000228|54
2025|1771761001900|0.0|0.26|0.26|170176100000|54
2025|1771761001900|0.31|0.61|0.3|170176100031|54
2025|1030016000000|1.75|2.38|0.6299999999999999|100160000175|54
2025|1030016000000|14.616|14.746|0.13000000000000078|100160001484|54
2025|1030016000000|15.526|16.666|1.1400000000000006|100160001575|54
2025|1030016000000|23.176|23.516|0.33999999999999986|100160002340|54
2025|1940013000000|7.368|7.58|0.21199999999999974|190130007368|54
2025|2940220010000|0.11|1.09|0.9800000000000001|292200100110|54
2025|2940220010000|1.14|2.09|0.95|292200101090|54
2025|4940016000000|8.09|8.32|0.23000000000000043|490160000809|54
2025|4940016000000|9.05|9.51|0.4599999999999991|490160000904|54
2025|0940011000000|11.45|12.55|1.1000000000000014|090110001145|54
2025|1330063000000|6.06|7.63|1.5700000000000003|130630000606|54
2025|1040015000000|0.0|1.58|1.58|100150000000|54
2025|36200330000EB|5.49|5.92|0.4299999999999997|360330000549|54
2025|36200330000EB|33.184|33.783|0.5990000000000038|360330003321|54
2025|4170034001900|0.17|0.38|0.21|410003400017|54
2025|3140055070000|0.0|0.26|0.26|310550700000|54
2025|2870502001900|0.0|1.01|1.01|280050200000|54
2025|2870502001900|1.01|1.36|0.3500000000000001|280502M0101|54
2025|2870502001900|1.36|1.6|0.24|280050200136|54
2025|2870502001900|1.6|1.78|0.17999999999999994|280050200160|54
2025|2870502001900|1.78|1.91|0.1299999999999999|280050200178|54
2025|5440004000000|0.57|0.93|0.3600000000000001|540040000059|54
2025|13200600000EB|16.48|17.43|0.9499999999999993|130600001648|54
2025|13200600000EB|28.53|29.61|1.0799999999999983|130600002853|54
2025|13200600000EB|35.19|37.65|2.460000000000001|130600003519|54
2025|1340045000000|0.66|1.04|0.38|130450000066|54
2025|5040007000000|17.84|18.87|1.0300000000000011|500070001784|54
2025|5040007000000|19.35|19.76|0.41000000000000014|500070001935|54
2025|1740024060000|0.29|0.6|0.31|170240600029|54
2025|0140030000000|6.14|6.83|0.6900000000000004|010300000614|54
2025|2040026000000|4.62|4.96|0.33999999999999986|200260000462|54
2025|0340006000000|2.99|5.53|2.54|030060000299|54
2025|05300020005SB|0.0|0.34|0.34|05002S000000|54
2025|3130043000000|0.0|2.583|2.583|310430000000|54
2025|3130043000000|2.583|2.65|0.06699999999999973|310430002583|54
2025|3130043000000|2.65|3.582|0.9319999999999999|310430000265|54
2025|3130043000000|3.582|4.03|0.4480000000000004|310043003582|54
2025|5475762001900|1.16|1.47|0.31000000000000005|540576200116|54
2025|06200520004NB|0.0|0.32|0.32|060052N00000|54
2025|06200520004NB|0.321|0.46|0.139|060052N00321|54
2025|2640001000000|0.0|0.44|0.44|260010000000|54
2025|2640001000000|0.49|0.6|0.10999999999999999|260010000049|54
2025|2640001000000|0.6|1.209|0.6090000000000001|260010000060|54
2025|2640001000000|1.209|1.23|0.020999999999999908|260010001209|54
2025|1340219390000|0.0|0.48|0.48|132193900000|54
2025|26202500000NB|0.0|3.56|3.56|262500000000|54
2025|26202500000NB|3.56|4.01|0.44999999999999973|262500000356|54
2025|26202500000NB|4.01|4.62|0.6100000000000003|262500000401|54
2025|26202500000NB|4.65|7.1|2.4499999999999993|262500000465|54
2025|26202500000NB|7.1|8.07|0.9700000000000006|262500000710|54
2025|26202500000NB|8.07|9.79|1.7199999999999989|262500000807|54
2025|26202500000NB|9.79|10.67|0.8800000000000008|262500000979|54
2025|26202500000NB|11.65|12.35|0.6999999999999993|262500001165|54
2025|26202500000NB|12.47|13.37|0.8999999999999986|262500001247|54
2025|26202500000NB|13.4|15.31|1.9100000000000001|262500001340|54
2025|26202500000NB|23.89|24.64|0.75|262500002389|54
2025|26202500000NB|28.49|29.07|0.5800000000000018|262500002849|54
2025|26202500000NB|29.07|29.71|0.6400000000000006|262500002907|54
2025|26202500000NB|29.81|30.09|0.28000000000000114|262500029810|54
2025|26202500000NB|30.09|30.92|0.8300000000000018|262500003009|54
2025|26202500000NB|31.63|31.73|0.10000000000000142|262500003163|54
2025|26202500000NB|34.595|34.605|0.00999999999999801|262500034595|54
2025|26202500000NB|36.47|36.69|0.21999999999999886|260250003647|54
2025|26202500000NB|38.92|39.2|0.28000000000000114|262500003892|54
2025|4030817000000|8.81|10.62|1.8099999999999987|408170000881|54
2025|0274268001900|0.0|0.48|0.48|020426800000|54
2025|18200330000EB|0.19|0.62|0.43|180330000000|54
2025|18200330000EB|0.86|1.08|0.22000000000000008|180330000086|54
2025|18200330000EB|3.32|3.46|0.14000000000000012|180330000332|54
2025|18200330000EB|11.09|11.48|0.39000000000000057|180330001109|54
2025|18200330000EB|21.43|24.76|3.330000000000002|180330002143|54
2025|3230012000000|0.78|5.93|5.1499999999999995|320120000078|54
2025|3230012000000|5.93|6.11|0.1800000000000006|320120000593|54
2025|3230012000000|9.33|11.31|1.9800000000000004|320120000933|54
2025|0640060760000|0.0|0.16|0.16|060607600000|54
2025|4640044080000|0.0|0.33|0.33|460440800000|54
2025|4640044080000|0.33|0.45|0.12|460440800033|54
2025|4640044080000|0.45|0.69|0.23999999999999994|460044080045|54
2025|4640044080000|0.69|0.72|0.030000000000000027|460440800069|54
2025|0740004000000|0.0|0.67|0.67|070040000000|54
2025|2040114010000|0.0|1.07|1.07|201140100000|54
2025|2540250550000|0.045|0.29|0.245|252505500045|54
2025|2840027000000|2.12|2.59|0.46999999999999975|280270000212|54
2025|2540250310000|0.0|0.55|0.55|252503100000|54
2025|3940003000000|4.6|7.27|2.67|390030000460|54
2025|4140048000000|0.0|1.9|1.9|410480000000|54
2025|4030025000000|0.0|0.63|0.63|400250000000|54
2025|4140025000000|3.7|5.9|2.2|410250003700|54
2025|0540507020000|0.0|1.22|1.22|055070200000|54
2025|3540018020000|0.0|0.23|0.23|350180200000|54
2025|1577270001900|0.0|0.5|0.5|150727000000|54
2025|4940151000000|0.0|0.24|0.24|491510000000|54
2025|4940151000000|0.34|0.64|0.3|491510000034|54
2025|4940151000000|1.13|1.6|0.4700000000000002|491510000113|54
2025|2040043000000|0.427|1.27|0.843|200430000427|54
2025|2776503001900|0.0|0.23|0.23|270650300000|54
2025|2640034000000|1.15|1.61|0.4600000000000002|260340000115|54
2025|2640034000000|4.38|4.408|0.02800000000000047|260340004380|54
2025|2640034000000|4.441|4.46|0.019000000000000128|260340004441|54
2025|2640034000000|4.585|4.632|0.04699999999999971|260340004585|54
2025|2640034000000|4.655|4.671|0.016000000000000014|260340004655|54
2025|2640034000000|4.689|4.693|0.0039999999999995595|260340004689|54
2025|2640034000000|4.703|4.704|0.0009999999999994458|260340004703|54
2025|2640034000000|4.793|4.83|0.03699999999999992|260340004793|54
2025|4272252001900|0.0|0.39|0.39|420225200000|54
2025|0274259001900|0.0|0.17|0.17|020425900000|54
2025|0274259001900|0.17|0.61|0.43999999999999995|022590000017|54
2025|35300020005SB|0.49|0.81|0.32000000000000006|35002S000049|54
2025|35300020005SB|1.006|1.01|0.0040000000000000036|35002S001006|54
2025|3540017000000|0.27|0.95|0.6799999999999999|350170000027|54
2025|2071068001900|0.0|0.48|0.48|200106800000|54
2025|3140081000000|7.25|8.03|0.7799999999999994|310810000725|54
2025|2740035110000|0.0|0.37|0.37|270351100000|54
2025|4130061000000|2.604|3.29|0.6859999999999999|410610002604|54
2025|4170052001900|0.31|0.57|0.25999999999999995|410005200031|54
2025|4170052001900|0.85|0.95|0.09999999999999998|410005200085|54
2025|5475770001900|0.43|1.04|0.6100000000000001|540577000043|54
2025|20100790000NB|0.0|0.81|0.81|200790000000|54
2025|20100790000NB|0.81|1.95|1.14|200790000081|54
2025|20100790000NB|4.51|5.42|0.9100000000000001|200790000451|54
2025|20100790000NB|5.42|5.56|0.13999999999999968|200790000542|54
2025|20100790000NB|5.56|6.12|0.5600000000000005|200790000556|54
2025|20100790000NB|6.82|7.19|0.3700000000000001|200790000682|54
2025|20100790000NB|9.97|10.64|0.6699999999999999|200790000997|54
2025|20100790000NB|10.64|16.04|5.399999999999999|200790001064|54
2025|20100790000NB|16.04|19.22|3.1799999999999997|200790001604|54
2025|20100790000NB|19.22|20.62|1.4000000000000021|200790001922|54
2025|20100790000NB|20.62|21.28|0.6600000000000001|200790002062|54
2025|2030062000000|0.87|1.66|0.7899999999999999|200620000087|54
2025|2030062000000|7.93|8.26|0.33000000000000007|200620000793|54
2025|0240011370000|0.0|0.23|0.23|020113700000|54
2025|2540064020000|0.0|0.24|0.24|250640200000|54
2025|0140024000000|1.64|2.79|1.1500000000000001|010240000164|54
2025|0140024000000|2.79|4.74|1.9500000000000002|010240000279|54
2025|5430068000000|0.0|0.35|0.35|54300680000|54
2025|5430068000000|17.19|18.29|1.0999999999999979|540680001719|54
2025|0240012000000|0.0|1.29|1.29|020120000000|54
2025|5040060030000|1.37|1.47|0.09999999999999987|500600300137|54
2025|4170016001900|0.72|0.9|0.18000000000000005|410001600072|54
2025|35202500009NB|0.0|0.68|0.68|35250NB00000|54
2025|06200600001EB|0.0|0.39|0.39|06060A000000|54
2025|0274252001900|0.0|0.64|0.64|020425200000|54
2025|1640012000000|14.85|15.91|1.0600000000000005|160120001485|54
2025|45100640000EB|138.01|138.38|0.37000000000000455|450640013801|54
2025|45100640000EB|138.38|143.2|4.819999999999993|450640013838|54
2025|45100640000EB|143.2|143.75|0.5500000000000114|450640014320|54
2025|41100640000EB|117.93|118.53|0.5999999999999943|410640011793|54
2025|41100640000EB|118.53|118.548|0.018000000000000682|410640011853|54
2025|41100640000EB|120.1|120.5|0.4000000000000057|410640012010|54
2025|41100640000EB|122.62|123.222|0.6019999999999897|410640012262|54
2025|41100640000EB|124.9|125.65|0.75|410640012490|54
2025|41100640000EB|125.65|126.6|0.9499999999999886|410640012565|54
2025|41100640000EB|128.91|129.49|0.5800000000000125|410064012891|54
2025|41100640000EB|129.49|132.0|2.509999999999991|410064012949|54
2025|41100640000EB|132.0|132.53|0.5300000000000011|410640013200|54
2025|41100640000EB|132.84|137.48|4.639999999999986|410640013284|54
2025|41100640000EB|137.48|138.01|0.5300000000000011|410640013748|54
2025|4040012000000|4.71|8.19|3.4799999999999995|400120000471|54
2025|4040012000000|8.19|10.77|2.58|400120000819|54
2025|4040012000000|10.77|12.37|1.5999999999999996|400120001077|54
2025|3140019240000|2.77|3.08|0.31000000000000005|310192400277|54
2025|0230045000000|14.39|14.52|0.129999999999999|020450001439|54
2025|0230045000000|14.52|14.85|0.33000000000000007|020450001452|54
2025|0230045000000|14.85|15.31|0.46000000000000085|020450001485|54
2025|0230045000000|17.53|18.23|0.6999999999999993|020450001753|54
2025|0230045000000|19.08|19.61|0.5300000000000011|020450001908|54
2025|0640060700000|0.0|0.18|0.18|060607000000|54
2025|0640060700000|0.18|0.56|0.38000000000000006|060607000018|54
2025|0640060700000|0.56|0.76|0.19999999999999996|060607000056|54
2025|2140013000000|0.0|0.4|0.4|210130000000|54
2025|3630028000000|24.07|25.57|1.5|360280002407|54
2025|2870514001900|0.0|0.6|0.6|280051400000|54
2025|2870514001900|0.6|1.41|0.8099999999999999|280051400060|54
2025|2870514001900|1.41|1.52|0.1100000000000001|280051400141|54
2025|2930972000000|0.0|1.48|1.48|299720000000|54
2025|2930972000000|1.48|2.19|0.71|299720000148|54
2025|28200190000NB|1.316|1.32|0.0040000000000000036|280190001316|54
2025|28200190000NB|1.32|2.088|0.768|280190001320|54
2025|28200190000NB|6.01|7.44|1.4300000000000006|280190000601|54
2025|28200190000NB|10.69|11.63|0.9400000000000013|280190001076|54
2025|28200190000NB|14.45|14.56|0.11000000000000121|280190014450|54
2025|1030006000000|0.0|0.12|0.12|100060000000|54
2025|1030006000000|0.12|0.33|0.21000000000000002|100060000120|54
2025|4130210000000|1.2|1.89|0.69|412100000120|54
2025|4130210000000|1.89|2.79|0.9000000000000001|412100000189|54
2025|0540013000000|0.0|0.14|0.14|050130000000|54
2025|5275509001900|0.07|0.23|0.16|520550900070|54
2025|3140069050000|0.0|1.77|1.77|310690500000|54
2025|3140069050000|1.77|2.02|0.25|310690500177|54
2025|2640017000000|0.0|0.12|0.12|260170000000|54
2025|35202500000NB|0.0|0.94|0.94|352500000000|54
2025|35202500000NB|0.94|1.9|0.96|352500000094|54
2025|35202500000NB|1.9|2.93|1.0300000000000002|352500000190|54
2025|35202500000NB|2.93|3.26|0.3299999999999996|352500000293|54
2025|2940220020000|0.0|0.84|0.84|292200200000|54
2025|50200520000EB|5.8|6.51|0.71|500520000580|54
2025|50200520000EB|29.12|31.4|2.2799999999999976|500520002912|54
2025|25100790000NB|129.22|129.52|0.30000000000001137|250790012922|54
2025|25100790000NB|129.52|130.48|0.9599999999999795|250790012952|54
2025|25100790000NB|130.78|133.37|2.5900000000000034|250790013078|54
2025|25100790000NB|133.37|134.97|1.5999999999999943|250790013337|54
2025|25100790000NB|135.1|136.3|1.200000000000017|250790013510|54
2025|25100790000NB|136.64|136.8|0.160000000000025|250790013664|54
2025|25100790000NB|136.8|137.874|1.0739999999999839|250790013680|54
2025|25100790000NB|139.1|139.82|0.7199999999999989|250790013910|54
2025|25100790000NB|139.82|140.352|0.5320000000000107|250790013982|54
2025|3140067010000|0.0|0.65|0.65|310670100000|54
2025|1830002000000|0.0|2.72|2.72|180020000000|54
2025|1830002000000|2.76|3.88|1.12|180020000276|54
2025|1830002000000|10.86|11.0|0.14000000000000057|180020001086|54
2025|1830002000000|11.14|11.28|0.1399999999999988|180020001114|54
2025|0640052030000|0.0|0.22|0.22|060520300000|54
2025|31100680000EB|4.13|4.56|0.4299999999999997|310680000413|54
2025|31100680000EB|4.56|4.96|0.40000000000000036|310680000456|54
2025|31100680000EB|4.96|5.79|0.8300000000000001|310680000496|54
2025|31100680000EB|5.79|6.18|0.3899999999999997|310680000579|54
2025|31100680000EB|6.18|6.77|0.5899999999999999|310680000618|54
2025|31100680000EB|6.77|7.2|0.4300000000000006|310680000677|54
2025|31100680000EB|7.2|7.54|0.33999999999999986|310680000720|54
2025|31100680000EB|7.54|8.89|1.3500000000000005|310680000754|54
2025|31100680000EB|8.89|9.4|0.5099999999999998|310680000889|54
2025|31100680000EB|10.08|10.28|0.1999999999999993|310680010080|54
2025|31100680000EB|10.28|10.32|0.040000000000000924|310680010280|54
2025|31100680000EB|10.32|10.79|0.46999999999999886|310680001032|54
2025|0640035000000|7.83|8.63|0.8000000000000007|060350000783|54
2025|0240011130000|0.28|0.41|0.12999999999999995|020111300028|54
2025|0240011130000|0.41|0.55|0.14000000000000007|020111300041|54
2025|10200190000NB|0.0|1.02|1.02|100190000000|54
2025|10200190000NB|2.85|3.82|0.9699999999999998|100190000285|54
2025|10200190000NB|3.89|6.16|2.27|100190000389|54
2025|39202190000NB|0.0|0.8|0.8|392190000000|54
2025|39202190000NB|0.8|3.01|2.21|392190000080|54
2025|39202190000NB|3.01|3.31|0.30000000000000027|392190000301|54
2025|39202190000NB|3.31|4.76|1.4499999999999997|392190000331|54
2025|2930093000000|0.0|3.42|3.42|290930000000|54
2025|1730098000000|0.42|1.96|1.54|170980000042|54
2025|4140011000000|0.0|1.26|1.26|410110000000|54
2025|3540021000000|0.0|0.65|0.65|350210000000|54
2025|42202500000NB|9.71|12.45|2.7399999999999984|422500000971|54
2025|1740050760000|0.0|0.31|0.31|170507600000|54
2025|1740050760000|0.31|1.34|1.03|170507600031|54
2025|2930028000100|0.0|0.54|0.54|29028A000000|54
2025|2930028000100|0.54|1.03|0.49|29028A000054|54
2025|2930028000100|2.42|2.63|0.20999999999999996|29028A000242|54
2025|2930028000100|2.63|2.97|0.3400000000000003|29028A000263|54
2025|31100680004NB|0.0|0.84|0.84|31068N000000|54
2025|31200190000NB|8.29|8.806|0.516|310190000829|54
2025|31200190000NB|8.99|9.16|0.16999999999999993|310190000899|54
2025|31200190000NB|9.54|9.94|0.40000000000000036|310190000954|54
2025|31200190000NB|10.59|11.08|0.4900000000000002|310190001059|54
2025|31200190000NB|13.74|14.19|0.4499999999999993|310190001374|54
2025|31200190000NB|14.19|14.25|0.0600000000000005|310190014190|54
2025|31200190000NB|14.25|14.35|0.09999999999999964|310190001425|54
2025|31200190000NB|14.44|14.8|0.3600000000000012|310190001444|54
2025|31200190000NB|14.8|14.98|0.17999999999999972|310190001480|54
2025|31200190000NB|15.62|16.49|0.8699999999999992|310190001562|54
2025|31200190000NB|16.49|17.021|0.5310000000000024|310190001649|54
2025|0830016000000|19.19|20.35|1.1600000000000001|080160001919|54
2025|3578261001900|0.0|0.39|0.39|350826100000|54
2025|20201190000NB|14.22|16.28|2.0600000000000005|201190014220|54
2025|20201190000NB|17.615|17.64|0.02500000000000213|201190017615|54
2025|1340060140000|6.25|6.39|0.13999999999999968|130601400625|54
2025|3830039000000|27.78|28.08|0.29999999999999716|380390002778|54
2025|3830039000000|35.01|35.23|0.21999999999999886|380390003501|54
2025|04200190000NB|26.57|27.64|1.0700000000000003|040190002657|54
2025|1040008000000|1.3|2.0|0.7|100080000130|54
2025|1040008000000|3.28|6.25|2.97|100080000380|54
2025|0530027000100|0.4|0.96|0.5599999999999999|05027A000040|54
2025|0530027000100|0.96|3.35|2.39|05027A000096|54
2025|1771771001900|0.43|0.62|0.19|170177100430|54
2025|4170046001900|0.0|0.1|0.1|410004600000|54
2025|3140049000000|0.66|1.25|0.59|310490000066|54
2025|17200500000EB|0.0|1.53|1.53|170500000000|54
2025|17200500000EB|1.53|3.37|1.84|170500000153|54
2025|17200500000EB|3.42|3.8|0.3799999999999999|170500000342|54
2025|17200500000EB|6.11|7.16|1.0499999999999998|170500000611|54
2025|17200500000EB|11.38|12.29|0.9099999999999984|170500001138|54
2025|17200500000EB|12.29|12.88|0.5900000000000016|170500001229|54
2025|17200500000EB|13.25|13.78|0.5299999999999994|170500001325|54
2025|17200500000EB|13.78|14.03|0.25|170500013780|54
2025|17200500000EB|14.03|14.25|0.22000000000000064|170500014030|54
2025|17200500000EB|14.25|14.324|0.07399999999999984|170500014250|54
2025|17200500000EB|14.324|14.64|0.3160000000000007|170500014324|54
2025|17200500000EB|14.96|15.31|0.34999999999999964|170500001496|54
2025|17200500000EB|15.31|15.46|0.15000000000000036|170500015310|54
2025|17200500000EB|15.465|15.57|0.10500000000000043|170500015465|54
2025|17200500000EB|15.68|16.24|0.5599999999999987|170500001568|54
2025|17200500000EB|17.7|17.79|0.08999999999999986|170500017700|54
2025|17200500000EB|17.79|18.0|0.21000000000000085|170500001779|54
2025|17200500000EB|18.0|18.1|0.10000000000000142|170500018000|54
2025|17200500000EB|18.1|18.2|0.09999999999999787|170500018100|54
2025|17200500000EB|18.32|18.45|0.129999999999999|170500001832|54
2025|17200500000EB|18.45|18.52|0.07000000000000028|170500001845|54
2025|17200500000EB|18.52|18.8|0.28000000000000114|170500001852|54
2025|17200500000EB|18.85|19.21|0.35999999999999943|170500001885|54
2025|01201190000NB|6.95|9.29|2.339999999999999|011190000695|54
2025|01201190000NB|10.66|11.5|0.8399999999999999|011190001066|54
2025|4240025000000|1.36|1.73|0.3699999999999999|420250000136|54
2025|4240025000000|1.73|2.55|0.8199999999999998|420250001730|54
2025|4240025000000|2.55|3.21|0.6600000000000001|420250002550|54
2025|0530027000000|1.58|2.26|0.6799999999999997|050270000158|54
2025|0577282001900|0.0|0.14|0.14|050728200000|54
2025|1640007000000|5.61|6.0|0.3899999999999997|160070000553|54
2025|1640007000000|19.2|20.5|1.3000000000000007|160070000192|54
2025|38202500000NB|0.0|5.0|5.0|382500000000|54
2025|38202500000NB|5.01|7.0|1.9900000000000002|382500000501|54
2025|49200330000EB|0.0|0.64|0.64|490330000000|54
2025|49200330000EB|1.22|2.51|1.2899999999999998|490330000122|54
2025|49200330000EB|4.0|4.35|0.34999999999999964|490330000400|54
2025|49200330000EB|8.31|10.87|2.5599999999999987|490330000831|54
2025|0274273001900|0.0|0.11|0.11|020427300000|54
2025|0330003000000|8.17|11.14|2.9700000000000006|030030000817|54
2025|5040060040000|1.24|2.4|1.16|500600400124|54
2025|0240005000000|5.9|7.94|2.04|020050000590|54
2025|3174770001900|0.0|0.4|0.4|310477000000|54
2025|3174770001900|0.4|0.44|0.03999999999999998|310477000400|54
2025|3930072000000|18.42|20.44|2.0199999999999996|390720001842|54
2025|0240034030000|0.0|1.01|1.01|020340300000|54
2025|5530010000000|24.14|24.38|0.23999999999999844|550100002414|54
2025|3140073730000|0.0|0.58|0.58|310737300000|54
2025|15200220000EB|0.0|0.39|0.39|150220000000|54
2025|2830108000000|0.0|0.796|0.796|281080000000|54
2025|2830108000000|0.796|0.85|0.05399999999999994|281080000796|54
2025|2830108000000|0.85|0.955|0.10499999999999998|281080000850|54
2025|2830108000000|0.955|1.1|0.14500000000000013|281080000955|54
2025|2830108000000|1.1|2.43|1.33|281080001100|54
2025|0530002000000|3.33|3.88|0.5499999999999998|050020003330|54
2025|0530002000000|3.88|6.35|2.4699999999999998|050020000388|54
2025|0530002000000|7.06|7.47|0.41000000000000014|050020000706|54
2025|0530002000000|7.59|8.67|1.08|050020000759|54
2025|0530002000000|12.63|13.08|0.4499999999999993|050020001263|54
2025|0530002000000|14.5|14.83|0.33000000000000007|050002000145|54
2025|0530002000000|14.83|15.05|0.22000000000000064|050020001483|54
2025|0530002000000|15.05|15.08|0.02999999999999936|050020001505|54
2025|0530002000000|15.08|15.4|0.3200000000000003|050020001508|54
2025|2540064010000|0.78|0.82|0.039999999999999925|250640100780|54
2025|50200600000EB|0.0|0.24|0.24|500600000000|54
2025|50200600000EB|0.49|0.72|0.22999999999999998|500600000049|54
2025|50200600000EB|1.13|1.83|0.7000000000000002|500600000113|54
2025|50200600000EB|3.79|4.04|0.25|500600000379|54
2025|50200600000EB|4.04|4.39|0.34999999999999964|500600000404|54
2025|39100680000EB|18.12|23.34|5.219999999999999|390680001812|54
2025|39100680000EB|26.75|28.64|1.8900000000000006|390680002675|54
2025|39100680000EB|28.64|29.23|0.5899999999999999|390680002864|54
2025|39100680000EB|31.24|31.42|0.18000000000000327|390680003124|54
2025|39100680000EB|31.42|32.06|0.6400000000000006|390680003142|54
2025|43200500000EB|0.0|2.86|2.86|430500000000|54
2025|43200500000EB|8.02|9.99|1.9700000000000006|430500000802|54
2025|43200500000EB|10.83|11.79|0.9599999999999991|430500001083|54
2025|43200500000EB|12.54|12.85|0.3100000000000005|430500001254|54
2025|43200500000EB|13.57|14.78|1.209999999999999|430500001357|54
2025|4930020000000|22.87|23.54|0.6699999999999982|490200002287|54
