RouteID,BMP,EMP,Sample_ID,LRS_SURFACE_TYPE
5040060030000,1.37,1.47,500600300137,2.1
2940008000000,0.0,0.24,290080000000,6.0
2440009000000,7.87,9.2,240090000787,2.1
2840021010000,0.0,0.89,280210100000,2.1
2870517001900,0.19,0.38,280051700190,2.1
2870517001900,0.38,0.83,280051700380,2.1
2870516001900,0.0,0.41,280051600000,2.1
54300140005SB,0.0,0.16,54014S000000,2.1
54300140005SB,0.16,0.32,54300140005,2.1
52300070006EB,0.0,0.1,52007E000000,2.1
52300070006EB,0.1,0.27,52007E000010,2.1
2877013001900,0.42,0.52,280701300042,2.1
4272254001900,0.0,0.3,420225400000,2.1
2040060280000,0.0,0.55,200602800000,2.1
1771760001900,0.0,0.23,170176000000,2.1
4170052001900,0.31,0.57,410005200031,2.1
4170052001900,0.85,0.95,410005200085,2.1
35200400000EB,0.007,0.12,350400000007,3.0
35200400000EB,1.99,2.102,350400000199,2.1
35200400000EB,2.102,2.71,350400002102,2.1
35200400000EB,2.83,3.24,350400000283,2.1
35200400000EB,3.24,3.44,350400003240,2.1
35200400000EB,3.44,3.91,350400000344,2.1
35200400000EB,4.32,5.42,350400000432,2.1
35200400000EB,5.42,5.93,350400000542,2.1
35200400000EB,7.1,7.44,350400000710,2.1
35200400000EB,8.06,8.26,350400008060,2.1
35200400000EB,8.5,8.88,350400000850,2.1
35200400000EB,9.27,9.64,350400000927,2.1
35200400000EB,10.02,10.26,350400001002,2.1
3130100000000,0.0,0.97,311000000000,2.1
3130100000000,0.97,1.34,311000000097,2.1
3130100000000,1.34,1.64,311000000134,2.1
3130100000000,2.54,2.9,311000000254,2.1
2140013000000,0.0,0.4,210130000000,2.1
0240009270000,0.0,0.31,020092700000,6.0
0240011370000,0.0,0.23,020113700000,2.2
0230243000000,0.0,1.06,022430000000,2.1
0230243000000,1.06,1.68,022430001060,2.1
0640013000000,0.02,0.42,060130000002,2.1
13100640000EB,147.93,149.84,130640014793,3.0
13100640000EB,149.84,156.18,130640014984,3.0
13100640000EB,156.18,161.46,130640015618,2.1
13100640000EB,161.46,164.17,130640016146,2.1
13100640000EB,164.17,165.95,130640016146,6.0
13100640000EB,165.95,166.99,130640016595,6.0
13100640000EB,166.99,168.89,130640016595,2.1
13100640000EB,168.91,168.96,130640016891,2.1
13100640000EB,168.96,169.38,130640016896,2.1
13100640000EB,169.38,169.41,130640016896,3.0
13100640000EB,169.41,170.09,130640016896,2.1
13100640000EB,170.09,170.17,130640017009,2.1
13100640000EB,172.62,174.1,130640017262,2.1
13100640000EB,174.1,175.31,130640017410,2.1
13100640000EB,175.31,176.16,130640017531,2.1
13100640000EB,176.16,178.43,130640017616,2.1
13100640000EB,178.43,181.12,130640017843,2.1
13100640000EB,181.12,182.02,130640018112,2.1
13100640000EB,182.02,184.02,130640018202,2.1
0630010000100,1.94,2.56,06010A000194,2.1
3030080000000,4.6,5.6,300800000460,2.1
3030080000000,7.05,9.46,300800000705,2.1
3578259001900,0.0,0.12,350825900000,2.1
3578259001900,0.33,0.49,350825900033,2.1
3578259001900,0.49,0.6,350825900490,2.1
5440050380000,0.0,1.71,540503800000,2.1
22201190000NB,3.37,5.4,221190000337,7.0
22201190000NB,5.4,6.408,221190000540,7.0
11100790000NB,83.15,83.55,110790008315,2.1
4640009000000,0.82,1.16,460090000082,2.1
4640009000000,1.16,1.59,460090000116,2.1
0640052030000,0.0,0.22,060520300000,2.1
2940220010000,0.11,1.09,292200100110,6.0
2940220010000,1.14,2.09,292200101090,6.0
5140003000000,8.08,10.38,510030000801,2.1
41100770004NB,0.0,0.43,41077N000000,3.0
2840014000000,0.0,0.63,280140000000,2.1
5440021020000,0.0,0.39,54400210200,2.1
5440021020000,0.5,1.98,540210200050,2.1
1577261001900,0.0,0.73,150726100000,2.1
45100640000EB,138.01,138.38,450640013801,3.0
45100640000EB,138.38,143.2,450640013838,3.0
45100640000EB,143.2,143.75,450640014320,3.0
0240013000000,0.43,1.03,020130000043,6.0
0240013000000,1.03,1.5,020130000103,6.0
0240013000000,2.75,3.716,020130000275,6.0
15200220000EB,0.0,0.39,150220000000,2.1
4830002000000,0.0,2.27,480020000000,2.1
4830002000000,2.27,2.84,480020000227,2.1
4830002000000,2.84,4.64,480020000284,2.1
4830002000000,4.9,6.65,480020000490,2.1
4830002000000,9.93,10.25,480020000993,2.1
4830002000000,10.25,12.02,480020001025,2.1
4830002000000,12.02,13.02,480020001202,2.1
35300020005SB,0.49,0.81,35002S000049,2.1
35300020005SB,1.006,1.01,35002S001006,2.1
2640054000000,7.7,7.701,260540007086,2.1
3030065000000,10.03,11.05,300650001003,2.1
13202190000NB,2.57,4.79,132190000257,2.1
13202190000NB,5.364,5.37,132190005364,2.1
13202190000NB,5.37,5.69,132190000537,2.1
13202190000NB,5.69,6.03,132190000569,2.1
13202190000NB,6.03,6.04,132190000603,2.1
13202190000NB,6.04,6.08,132190006040,2.1
13202190000NB,6.39,6.69,132190000639,2.1
13202190000NB,6.69,7.11,132190000669,2.1
13202190000NB,7.11,7.19,132190007110,2.1
13202190000NB,7.19,7.43,132190007190,2.1
13202190000NB,8.59,9.06,132190000859,2.1
13202190000NB,9.06,9.9,132190000906,2.1
13202190000NB,10.85,11.06,132190001085,2.1
13202190000NB,11.06,11.26,132190001106,2.1
13202190000NB,13.99,14.154,132190013990,2.1
13202190000NB,14.34,14.45,132190001434,2.1
13202190000NB,15.74,15.88,132190001574,2.1
13202190000NB,15.88,16.37,132190001574,6.0
13202190000NB,21.34,21.86,132190002134,2.1
13202190000NB,25.9,26.76,132190002590,6.0
13202190000NB,26.76,26.97,132190002676,6.0
13202190000NB,26.97,27.33,132190002697,6.0
13202190000NB,27.33,27.36,132190002733,6.0
13202190000NB,27.36,29.72,132190002733,2.1
13202190000NB,29.72,31.56,132190002972,2.1
13202190000NB,31.56,34.22,132190003156,2.1
5440021010000,1.2,1.71,540210100120,2.1
3540039000000,0.01,0.42,350390000001,2.1
3540039000000,0.42,1.56,350390000042,2.1
3540039000000,1.56,2.05,350390000156,2.1
2840016000000,1.7,2.5,280160000170,2.1
2840016000000,2.5,2.508,280160002500,2.1
35202500005SB,0.0,0.36,35250S000000,3.0
4140030000000,4.27,4.52,410300000427,2.1
2030062000000,0.87,1.66,200620000087,2.1
2030062000000,7.93,8.26,200620000793,2.1
0440032000000,6.27,6.5,040320000627,2.1
2540073730000,2.11,2.33,250737300211,2.1
2540073730000,2.62,2.673,250737300262,2.1
2540073730000,2.673,3.34,250737302673,2.1
25100790000NB,129.22,129.52,250790012922,2.1
25100790000NB,129.52,130.19,250790012952,2.1
25100790000NB,130.19,130.48,250790012952,3.0
25100790000NB,130.78,133.37,250790013078,2.1
25100790000NB,133.37,134.97,250790013337,2.1
25100790000NB,135.1,136.3,250790013510,2.1
25100790000NB,136.64,136.8,250790013664,2.1
25100790000NB,136.8,137.874,250790013680,2.1
25100790000NB,139.1,139.82,250790013910,2.1
25100790000NB,139.82,140.352,250790013982,2.1
4140008010000,1.02,1.6,410080100102,2.1
1740019290000,0.0,0.57,170192900000,2.1
0540001080000,0.81,0.95,050010800081,2.1
0540001080000,1.9,2.41,050010800190,2.1
4674200001900,0.0,1.05,460420000000,2.1
4140006030000,0.53,1.48,410060300050,2.1
06200600001EB,0.0,0.39,06060A000000,2.1
3130043000000,0.0,2.583,310430000000,2.1
3130043000000,2.583,2.65,310430002583,2.1
3130043000000,2.65,3.582,310430000265,2.1
3130043000000,3.582,4.03,310043003582,2.1
3830092000000,0.0,5.83,380920000000,2.1
3430041000000,0.03,2.59,340410000003,2.1
4140041210000,0.0,1.63,410412100000,2.1
20200600000EB,2.44,2.86,200600000244,2.1
20200600000EB,6.2,6.92,200600000620,2.1
20200600000EB,6.92,7.07,200600006920,2.1
20200600000EB,9.19,10.9,200600000919,2.1
20200600000EB,14.84,16.0,200600001484,2.1
20200600000EB,16.07,16.48,200600001607,2.1
20200600000EB,18.64,20.08,200600001864,2.1
20200600000EB,20.62,20.826,200600020620,2.1
20200600000EB,23.08,23.52,200600002308,2.1
20200600000EB,28.43,29.18,200600002843,2.1
1730098000000,0.42,1.96,170980000042,2.1
55200520000EB,0.0,1.4,550520000000,2.1
55200520000EB,4.78,7.65,550520000478,2.1
55200520000EB,7.65,8.34,550520000765,2.1
0240011130000,0.28,0.41,020111300028,6.0
0240011130000,0.41,0.55,020111300041,6.0
3330009000000,26.67,29.17,330090002667,6.0
3330009000000,31.29,33.3,330090003129,6.0
20100770005SB,0.0,0.3,20077S000000,3.0
20100770005SB,0.39,0.67,20077S000390,3.0
2640088120000,0.37,0.52,260881200037,2.1
05300020005SB,0.0,0.34,05002S000000,2.1
4530107000000,0.29,0.76,451070000029,2.1
0577282001900,0.0,0.14,050728200000,2.1
1040061100000,0.08,0.45,100611000008,2.1
28200520004NB,0.0,0.22,28052N000000,2.1
1340219390000,0.0,0.48,132193900000,2.1
3174770001900,0.0,0.4,310477000000,2.1
3174770001900,0.4,0.44,310477000400,2.1
0673288001900,0.78,0.89,060328800078,2.1
0640021000000,0.537,0.9,060021000537,2.1
0640021000000,0.9,1.51,060210000090,2.1
3140073730000,0.0,0.58,310737300000,2.1
2040060630000,0.06,0.354,200606300006,2.1
2572529001900,0.0,0.15,250252900000,2.1
50100640000EB,0.0,0.11,500640000000,3.0
50100640000EB,0.11,1.25,500640000000,2.1
50100640000EB,1.29,1.66,500640000129,2.1
50100640000EB,1.66,2.17,500640000166,2.1
50100640000EB,2.17,2.75,500640000217,2.1
50100640000EB,2.75,4.22,500640000275,2.1
50100640000EB,4.22,5.29,500640000422,2.1
50100640000EB,5.29,5.87,500640000529,2.1
42202500000NB,9.71,12.45,422500000971,2.1
0240011190000,0.0,0.31,020111900000,6.0
3140019240000,2.77,3.08,310192400277,2.1
19203400000NB,9.13,9.55,193400000913,3.0
19203400000NB,10.41,11.86,193400001041,7.0
19203400000NB,11.9,12.047,193400001190,7.0
19203400000NB,12.047,12.711,193400012047,7.0
19203400000NB,12.88,13.26,193400001288,7.0
19203400000NB,13.26,13.82,193400001326,7.0
19203400000NB,14.66,14.86,193400001466,6.0
19203400000NB,14.86,15.31,193400001486,6.0
0330085000000,10.67,13.13,030850001067,2.1
0330085000000,34.05,34.35,030850003405,2.1
35202500000NB,0.0,0.94,352500000000,2.1
35202500000NB,0.94,1.9,352500000094,3.0
35202500000NB,1.9,2.93,352500000190,3.0
35202500000NB,2.93,3.26,352500000293,2.1
28204600000EB,0.029,1.06,284600000029,2.1
28204600000EB,2.9,3.09,284600000290,3.0
28204600000EB,4.29,5.38,284600000429,3.0
28204600000EB,13.48,14.72,284600001348,3.0
28204600000EB,14.72,15.15,284600001472,3.0
2071058001900,0.09,1.81,200105800009,2.1
50200520000EB,5.8,6.51,500520000580,2.1
50200520000EB,29.12,31.4,500520002912,2.1
1130005000000,10.83,12.51,110050001083,2.1
1130005000000,14.58,14.89,110050001458,2.1
3140059020000,0.0,0.44,310590200000,2.1
5040001000000,2.16,2.29,500010000216,2.1
3630028000000,24.07,25.57,360280002407,2.1
2840011000000,0.08,0.58,280110000008,2.1
2840011000000,0.58,2.5,280110000580,2.1
5475762001900,1.16,1.47,540576200116,2.1
20201190023NB,0.0,0.51,200119C00000,3.0
20201190023NB,0.7,1.17,201190000070,3.0
1771771001900,0.43,0.62,170177100430,2.1
2572506001900,0.5,0.62,250250600050,2.1
2572506001900,0.62,0.72,250250600062,2.1
5440014140000,0.0,0.66,540141400000,2.1
40100640000EB,31.77,32.57,400640003177,2.1
40100640000EB,32.57,33.45,400640003257,2.1
40100640000EB,33.45,34.45,400640003345,2.1
40100640000EB,34.45,36.27,400640003445,2.1
40100640000EB,38.54,38.68,400640003854,2.1
40100640000EB,39.134,40.4,400640039134,2.1
40100640000EB,40.46,40.568,400640004046,2.1
40100640000EB,41.25,41.546,400640041250,2.1
40100640000EB,41.546,41.547,400640041546,2.1
40100640000EB,41.646,41.66,400640041646,2.1
40100640000EB,41.66,41.86,400640004166,2.1
40100640000EB,42.79,43.77,400640004279,2.1
40100640000EB,43.77,44.47,400640004377,2.1
40100640000EB,44.47,44.78,400640004447,2.1
40100640000EB,44.78,45.39,400640004478,2.1
2774501001900,0.0,0.15,270450100000,2.1
5475769001900,0.0,0.34,540576900000,2.1
4970753001900,0.26,0.44,490075300026,2.1
5040012000000,2.367,3.176,500120002367,2.1
5040012000000,3.176,4.65,500120003176,2.1
2230010000000,17.81,19.07,220100001781,2.1
2030025000000,2.46,2.68,200250000246,2.1
2030025000000,3.89,5.11,200250000389,2.1
2030025000000,9.42,10.42,200250000942,2.1
2040046000000,0.0,0.41,200460000000,2.1
40200350000NB,0.29,0.65,400350000029,3.0
40200350000NB,1.36,1.6,400350000136,3.0
40200350000NB,1.64,2.06,400350000164,3.0
40200350000NB,2.1,2.532,400350000210,3.0
49200330000EB,0.0,0.64,490330000000,2.1
49200330000EB,1.22,2.51,490330000122,2.1
49200330000EB,4.0,4.35,490330000400,2.1
49200330000EB,8.31,10.87,490330000831,2.1
30200520004NB,0.096,0.39,30052N000096,2.1
1640010000000,4.6,5.8,160100000046,6.0
2630086000000,0.2,0.51,260860000020,2.1
02100810000NB,0.0,1.39,020810000000,7.0
02100810000NB,11.63,12.0,020810001163,6.0
02100810000NB,12.0,13.54,020810001163,7.0
02100810000NB,13.54,14.26,020810001354,7.0
02100810000NB,14.26,15.22,020810001426,7.0
02100810000NB,15.22,15.62,020810001522,7.0
02100810000NB,15.62,15.95,020810001562,7.0
02100810000NB,15.95,16.23,020810001595,7.0
02100810000NB,16.23,17.3,020810001623,7.0
02100810000NB,17.3,18.13,020810001730,7.0
02100810000NB,18.13,20.37,020810001813,7.0
02100810000NB,20.37,23.0,020810002037,7.0
02100810000NB,23.0,23.46,020810002300,6.0
02100810000NB,23.46,24.53,020810002346,6.0
02100810000NB,24.53,26.0,020810002453,6.0
0630002000000,0.1,0.21,060020000010,2.1
0630002000000,9.98,10.08,060020000998,2.1
0630002000000,14.38,17.99,060020001438,2.1
4240033070000,0.0,0.43,420330700000,2.1
0673317001900,0.0,0.24,060331700000,2.1
5240002090000,0.0,0.19,520020900000,2.1
4170038001900,0.0,0.15,410003800000,2.1
4170038001900,0.33,0.49,410003800033,2.1
35200400007WB,0.0,0.06,35040W000000,2.1
35200400007WB,0.06,0.23,35040W000060,2.1
35200400007WB,0.23,0.28,35040W000230,2.1
2540250180000,0.0,0.08,252501800000,2.1
0577279001900,0.0,0.16,050727900000,2.1
1771769001900,1.44,1.528,170176901440,2.1
1771769001900,1.528,1.57,170176901528,2.1
0240009050000,1.67,3.26,020090500167,6.0
1230093000000,2.36,2.98,120930000236,6.0
1230093000000,3.77,4.05,120930000377,6.0
1230093000000,9.6,9.71,120930000960,6.0
1230093000000,9.71,13.45,120930000971,6.0
1230093000000,13.45,15.85,120930001345,6.0
1230093000000,15.85,18.046,120930001585,6.0
20100770016NB,67.21,74.17,200770006721,2.1
20100770016NB,74.36,75.0,200770007436,2.1
20100770016NB,77.51,77.83,200770007751,2.1
20100770016NB,83.45,84.42,200770008345,2.1
20100770016NB,86.68,88.52,200770008668,2.1
20100770016NB,88.52,89.18,200770008852,2.1
20100770016NB,89.18,89.5,200770008918,2.1
20100770016NB,93.31,93.93,200770009331,2.1
20100770016NB,93.93,94.43,200770009393,2.1
20100770016NB,94.43,94.69,200770009443,2.1
20100770016NB,94.96,95.34,200770009496,2.1
4272253001900,0.0,0.16,420225300000,2.1
4272253001900,0.16,0.25,420225300016,2.1
2540064010000,0.78,0.82,250640100780,2.1
3140060020000,0.0,0.26,310600200000,2.1
2040027000000,5.07,7.24,200270000507,2.1
4040012000000,4.71,8.19,400120000471,2.1
4040012000000,8.19,10.77,400120000819,2.1
4040012000000,10.77,12.37,400120001077,2.1
3540015010000,2.48,2.77,350150100248,2.1
2330010000000,10.58,10.76,230001001058,2.1
2330010000000,12.79,12.95,230100001279,2.1
2330010000000,15.633,15.742,230100015633,2.1
2330010000000,17.892,17.911,230100017892,2.1
2330010000000,20.131,20.39,230100020131,2.1
2330010000000,26.308,27.71,230100002714,2.1
2330010000000,31.734,32.27,230100031734,2.1
0640031060000,0.0,0.38,060310600000,2.1
2040008000000,0.86,1.17,204000800000,2.1
4170014001900,0.12,0.29,410001400120,2.1
0230045000000,14.39,14.52,020450001439,6.0
0230045000000,14.52,14.85,020450001452,6.0
0230045000000,14.85,15.31,020450001485,6.0
0230045000000,17.53,18.23,020450001753,6.0
0230045000000,19.08,19.61,020450001908,6.0
2040025470000,0.1,0.36,200254700010,2.1
2040025470000,0.36,0.57,200254700036,2.1
24200520000EB,2.54,3.72,240520000254,2.1
24200520000EB,5.19,6.4,240520000519,2.1
24200520000EB,6.4,7.91,240520000640,2.1
24200520000EB,9.59,12.82,240520000959,2.1
24200520000EB,24.59,26.77,240520002459,2.1
1740019020000,0.23,0.65,170190200023,2.1
2540072020000,0.0,0.5,250720200000,2.1
2540072020000,0.72,1.17,250720200072,2.1
2540072020000,1.17,1.71,250720200117,2.1
2540072020000,1.76,1.93,250720200176,2.1
0240005000000,5.9,7.94,020050000590,6.0
0540507000000,0.0,0.25,055070000000,2.1
0540507000000,0.62,1.2,055070000062,2.1
5430014000000,11.28,11.76,540140001128,2.1
5430014000000,12.45,12.71,54300141245,2.1
5430014000000,12.71,12.88,540140001271,2.1
5430014000000,12.88,13.0,540140001288,2.1
5430014000000,13.22,13.39,540140001322,2.1
5430014000000,15.19,15.32,540140001519,2.1
5430014000000,15.32,15.45,540140001532,2.1
5430014000000,16.1,16.76,540140001610,2.1
5430014000000,20.12,20.56,540140002012,2.1
2776504001900,0.0,0.14,270650400000,2.1
5130015000000,6.3,8.48,510150000630,2.1
33205220000NB,0.0,6.35,335220000000,7.0
33205220000NB,6.35,7.81,335220000635,7.0
33205220000NB,12.67,13.11,335220001267,7.0
33205220000NB,14.68,15.97,335220001468,7.0
28200190000NB,1.316,1.32,280190001316,2.1
28200190000NB,1.32,2.088,280190001320,2.1
28200190000NB,6.01,7.44,280190000601,2.1
28200190000NB,10.69,10.73,280190001076,3.0
28200190000NB,10.73,11.63,280190001076,2.1
28200190000NB,14.45,14.56,280190014450,2.1
3530002000000,1.9,2.13,350020000190,3.0
3530002000000,2.36,2.84,350020000236,2.1
3530002000000,5.81,7.04,350020000581,2.1
3530002000000,7.35,7.57,350020000735,2.1
3530002000000,8.22,8.5,350020000822,2.1
4140008000000,0.0,0.11,410080000000,2.1
4140008000000,0.19,0.75,410080000190,2.1
5240003000000,0.15,0.28,520030000015,2.1
41200190000NB,0.0,2.17,410190000000,2.1
41200190000NB,2.17,6.47,410190000217,2.1
41200190000NB,16.669,16.925,410190016669,2.1
41200190000NB,17.18,17.95,410190001718,2.1
41200190000NB,18.64,19.33,410190001864,2.1
41200190000NB,19.33,19.8,410190019330,2.1
41200190000NB,19.8,21.61,410190001980,2.1
5275515001900,0.0,0.22,520551500000,2.1
5040060070000,0.24,0.87,500600700024,2.1
5040060070000,0.87,1.44,500600700087,2.1
17200500000EB,0.0,1.53,170500000000,2.1
17200500000EB,1.53,3.37,170500000153,2.1
17200500000EB,3.42,3.8,170500000342,2.1
17200500000EB,6.11,7.16,170500000611,2.1
17200500000EB,11.38,12.29,170500001138,2.1
17200500000EB,12.29,12.88,170500001229,2.1
17200500000EB,13.25,13.78,170500001325,2.1
17200500000EB,13.78,14.03,170500013780,2.1
17200500000EB,14.03,14.25,170500014030,2.1
17200500000EB,14.25,14.324,170500014250,2.1
17200500000EB,14.324,14.64,170500014324,2.1
17200500000EB,14.96,15.31,170500001496,2.1
17200500000EB,15.31,15.46,170500015310,2.1
17200500000EB,15.465,15.57,170500015465,2.1
17200500000EB,15.68,16.24,170500001568,2.1
17200500000EB,17.7,17.79,170500017700,2.1
17200500000EB,17.79,18.0,170500001779,2.1
17200500000EB,18.0,18.1,170500018000,2.1
17200500000EB,18.1,18.2,170500018100,2.1
17200500000EB,18.32,18.45,170500001832,2.1
17200500000EB,18.45,18.52,170500001845,2.1
17200500000EB,18.52,18.8,170500001852,2.1
17200500000EB,18.85,19.21,170500001885,2.1
30200520000EB,9.95,11.65,300520000995,2.1
30200520000EB,20.68,20.78,300520002068,2.1
30200520000EB,20.78,20.91,300520002078,2.1
30200520000EB,21.06,21.95,300520002106,2.1
30200520000EB,21.97,22.28,300052002197,3.0
30200520000EB,26.08,26.53,300520002608,2.1
30200520000EB,43.29,44.74,300520004329,2.1
28100770016NB,8.98,9.19,280770000898,2.1
28100770016NB,9.5,9.79,280770000950,2.1
28100770016NB,11.2,11.44,28077TL11200,2.1
28100770016NB,11.44,12.16,280770001144,2.1
1530105000000,0.38,1.141,151050000038,2.1
1530105000000,1.141,3.27,151050000114,2.1
1530105000000,3.27,4.14,151050000327,2.1
1530105000000,4.14,4.26,150105000414,2.1
1530105000000,4.26,4.58,151050000426,2.1
1530105000000,4.58,4.82,151050000458,2.1
2340002000000,0.0,0.263,230020000000,2.1
4730093000000,0.0,0.15,470930000000,2.1
4730093000000,0.15,0.91,470930000015,2.1
4730093000000,2.34,7.42,470930000234,2.1
4730032000000,0.0,2.67,470320000000,2.1
4730032000000,2.67,3.26,470320000000,6.0
4730032000000,3.26,4.17,470320000326,6.0
4730032000000,4.17,4.88,470320000326,2.1
4730032000000,14.79,16.09,470320001479,2.1
4730032000000,16.09,16.45,470320001609,2.1
1630055000000,35.57,36.3,160550003557,6.0
5475763001900,0.0,0.9,540576300000,2.1
0640035000000,7.83,8.63,060350000783,2.1
41200190014NB,0.0,2.7,41019BP00000,2.1
07200330000EB,0.09,2.33,070330000009,2.1
07200330000EB,3.68,5.03,070330000368,2.1
07200330000EB,5.59,6.2,070330000559,2.1
07200330000EB,6.2,6.6,070330000620,2.1
07200330000EB,6.62,8.3,070330000662,2.1
07200330000EB,10.13,14.3,070330001013,2.1
07200330000EB,14.3,14.86,070330001430,2.1
2030061000000,20.18,20.38,200610002018,2.1
2030061000000,20.73,21.07,200610002073,2.1
2030061000000,21.07,21.2,200610002073,3.0
2030061000000,23.75,25.8,200610002375,2.1
2030061000000,28.36,28.44,200610028360,2.1
1040008000000,1.3,2.0,100080000130,2.1
1040008000000,3.28,6.25,100080000380,2.1
2040114010000,0.0,1.07,201140100000,2.1
0330003000000,8.17,11.14,030030000817,3.0
0740004000000,0.0,0.67,070040000000,2.1
2040026000000,4.62,4.96,200260000462,2.1
1740024270000,0.0,0.41,170242700000,2.1
2140015000000,2.36,4.01,210150000236,2.1
2840016010000,0.59,0.74,280160100590,2.1
2830020000000,4.23,5.2,280200000423,2.1
2830020000000,10.32,11.4,280200001032,2.1
2830020000000,12.05,12.78,280200001205,2.1
4970764001900,0.0,0.39,490076400000,2.1
10200600000EB,0.34,0.345,100600000034,3.0
10200600000EB,0.345,1.01,100600000034,2.1
3540015000000,1.91,2.26,350150000191,2.1
38202500000NB,0.0,5.0,382500000000,2.1
38202500000NB,5.01,6.96,382500000501,2.1
38202500000NB,6.96,7.0,382500000501,6.0
20300610006EB,0.0,0.19,20061E000000,2.1
43200500000EB,0.0,2.86,430500000000,2.1
43200500000EB,8.02,9.99,430500000802,2.1
43200500000EB,10.83,11.79,430500001083,2.1
43200500000EB,12.54,12.85,430500001254,2.1
43200500000EB,13.57,14.78,430500001357,2.1
3140067010000,0.0,0.65,310670100000,2.1
4140018000000,3.0,3.51,410180003000,2.1
4140018000000,3.51,4.41,410180003510,2.1
2040006060000,0.8,1.16,200060600080,2.1
2040006060000,1.16,2.24,200060600116,2.1
2040006060000,2.24,3.11,200060600224,2.1
2040006060000,3.7,5.75,200060600370,2.1
1730058000000,2.43,2.82,170580002430,2.1
1040018230000,0.0,0.44,100182300000,2.1
25200190000NB,7.16,7.97,250190000716,2.1
25200190000NB,7.97,8.47,250190000797,2.1
25200190000NB,13.87,13.93,250190013870,2.1
25200190000NB,13.93,13.96,250190013870,3.0
25200190000NB,13.96,14.35,250190013870,2.1
2040009030000,0.97,2.86,200090300969,2.1
5430892000000,7.02,8.55,540892000702,2.1
5430892000000,8.55,9.9,548920000855,2.1
2030214000000,8.0,8.12,202140000800,2.1
3140069050000,0.0,1.77,310690500000,2.1
3140069050000,1.77,2.02,310690500177,2.1
1040019020000,0.0,0.82,100190200000,2.1
4140001000000,1.95,3.4,410010001950,2.1
4140001000000,3.4,4.14,410010003400,2.1
5440047040000,0.0,0.158,540470400000,2.1
5440047040000,2.692,2.86,540470400930,2.1
5440004100000,0.0,0.4,540041000000,2.1
4040050000000,13.38,14.06,400500001338,2.1
2330044000000,16.02,17.07,230440001602,2.1
1230028000000,3.35,4.76,120280000335,6.0
1230028000000,8.23,12.58,120280000823,6.0
1230028000000,12.58,12.95,120280001258,6.0
1230028000000,13.03,13.38,120280001303,6.0
3540018020000,0.0,0.23,350180200000,2.1
0540027040000,0.0,0.13,050270400000,2.1
0240015000000,2.78,3.06,020150000278,6.0
1740050340000,0.0,0.69,170503400000,2.1
5475772001900,0.44,1.25,540577200044,2.1
5440030000000,0.0,0.98,540300000000,2.1
0673289001900,1.72,2.02,060328900172,2.1
4940012000000,5.08,5.29,490120000508,2.1
3140061040000,0.0,0.25,310061040000,2.1
3140061040000,0.45,0.91,310610400045,2.1
0240051070000,2.28,3.56,020510702280,6.0
4170006001900,0.0,0.05,410000600000,2.1
5440004000000,0.57,0.93,540040000059,2.1
0274266001900,0.0,0.44,020426600000,2.1
3174771001900,0.3,0.65,310477100030,2.1
1030016000000,1.75,2.38,100160000175,3.0
1030016000000,14.616,14.746,100160001484,2.1
1030016000000,15.526,16.666,100160001575,2.1
1030016000000,23.176,23.516,100160002340,2.1
0274265001900,0.0,0.57,020426500000,2.1
2040022000000,0.86,1.19,200220000086,2.1
4040025020000,0.28,0.38,400250200028,2.1
4040025020000,0.38,0.52,400250200038,2.1
15200300000EB,0.53,0.61,150300000530,3.0
2540060000000,2.11,2.61,250600002110,2.1
2540060000000,4.38,4.86,250600000438,2.1
1640010030000,0.0,0.21,160100000021,6.0
21100790000NB,83.55,87.45,210790008355,2.1
21100790000NB,87.45,90.82,210790008745,2.1
21100790000NB,90.82,95.73,210790009082,2.1
21100790000NB,95.73,95.82,210790009082,3.0
21100790000NB,95.82,96.17,210790009082,2.1
21100790000NB,96.17,97.13,210790009617,2.1
21100790000NB,97.13,98.287,210790009713,2.1
21100790000NB,98.4,98.63,210790009840,2.1
21100790000NB,98.63,98.925,210790009863,2.1
21100790000NB,100.39,101.69,210790010039,2.1
21100790000NB,101.69,104.15,210790010169,2.1
21100790000NB,104.15,104.69,210790010415,2.1
21100790000NB,104.69,106.42,210790010469,2.1
0640060760000,0.0,0.16,060607600000,2.1
46201190000NB,6.05,6.54,461190000605,2.1
46201190000NB,8.59,9.32,461190000859,2.1
3140061000000,0.0,0.94,310610000000,2.1
3930072000000,18.42,20.44,390720001842,2.1
0130020000000,0.0,2.15,010200000000,2.1
1740012000000,0.14,0.9,170120000015,2.1
52300070007WB,0.0,0.23,52007W000000,2.1
52300070007WB,0.23,0.33,52007W000023,2.1
3140059000000,0.0,0.33,310590000000,2.1
3140059000000,0.33,0.85,310590000033,2.1
3730016000000,7.41,8.23,370160000741,6.0
3540017000000,0.27,0.95,350170000027,2.1
2340119900000,0.0,0.5,231199000000,2.1
4170045001900,0.0,0.26,410004500000,2.1
1540507000000,0.43,0.92,155070000043,2.1
1540507000000,0.92,1.16,155070000092,2.1
1540507000000,1.51,3.33,155070000151,2.1
