,RouteID,BeginPoint,EndPoint,ValueNumeric,Comments,ValueDate,StateCode,BeginDate,ValueText,DataItem
646,1040018230000,0.0,0.44,2,,,54,01/01/2022,,BASE_TYPE
647,1040019020000,0.0,0.82,2,,,54,01/01/2022,,BASE_TYPE
648,1040019430000,0.09,0.34,2,,,54,01/01/2022,,BASE_TYPE
649,1040021200000,0.0,0.98,2,,,54,01/01/2022,,BASE_TYPE
650,1040061100000,0.08,0.45,2,,,54,01/01/2022,,BASE_TYPE
651,1040061280000,0.0,0.59,2,,,54,01/01/2022,,BASE_TYPE
652,10100770016NB,52.58,53.06,2,,,54,01/01/2022,,BASE_TYPE
653,10100770016NB,53.06,54.13,2,,,54,01/01/2022,,BASE_TYPE
654,10100770016NB,54.13,55.02,2,,,54,01/01/2022,,BASE_TYPE
655,10100770016NB,55.02,58.32,2,,,54,01/01/2022,,BASE_TYPE
656,10100770016NB,58.32,59.62,2,,,54,01/01/2022,,BASE_TYPE
657,10100770016NB,59.62,61.6,2,,,54,01/01/2022,,BASE_TYPE
658,10100770016NB,62.73,66.15,2,,,54,01/01/2022,,BASE_TYPE
659,10100770016NB,66.15,67.21,2,,,54,01/01/2022,,BASE_TYPE
660,10200190000NB,0.0,1.02,2,,,54,01/01/2022,,BASE_TYPE
661,10200190000NB,2.85,3.82,2,,,54,01/01/2022,,BASE_TYPE
662,10200190000NB,3.89,6.16,2,,,54,01/01/2022,,BASE_TYPE
663,10200190000NB,6.16,6.66,2,,,54,01/01/2022,,BASE_TYPE
664,10200190000NB,6.66,8.23,2,,,54,01/01/2022,,BASE_TYPE
665,10200190000NB,14.64,15.627,2,,,54,01/01/2022,,BASE_TYPE
666,10200600000EB,0.34,1.01,2,,,54,01/01/2022,,BASE_TYPE
667,1330063000000,6.06,7.63,2,,,54,01/01/2022,,BASE_TYPE
668,1340037120000,0.0,0.14,2,,,54,01/01/2022,,BASE_TYPE
669,1340045000000,0.66,1.04,2,,,54,01/01/2022,,BASE_TYPE
670,1340045010000,0.0,0.539,2,,,54,01/01/2022,,BASE_TYPE
671,1340060140000,6.25,6.39,2,,,54,01/01/2022,,BASE_TYPE
672,1374103001900,0.0,0.31,2,,,54,01/01/2022,,BASE_TYPE
673,13100640000EB,147.6,147.93,2,,,54,01/01/2022,,BASE_TYPE
674,13100640000EB,147.93,149.84,2,,,54,01/01/2022,,BASE_TYPE
675,13100640000EB,149.84,156.18,2,,,54,01/01/2022,,BASE_TYPE
676,13100640000EB,156.18,161.46,2,,,54,01/01/2022,,BASE_TYPE
677,13100640000EB,161.46,165.95,2,,,54,01/01/2022,,BASE_TYPE
678,13100640000EB,165.95,168.89,2,,,54,01/01/2022,,BASE_TYPE
679,13100640000EB,168.96,170.09,2,,,54,01/01/2022,,BASE_TYPE
680,13100640000EB,170.09,170.23,2,,,54,01/01/2022,,BASE_TYPE
681,13100640000EB,172.62,174.1,2,,,54,01/01/2022,,BASE_TYPE
682,13100640000EB,174.1,175.31,2,,,54,01/01/2022,,BASE_TYPE
683,13100640000EB,175.31,176.16,2,,,54,01/01/2022,,BASE_TYPE
684,13100640000EB,176.16,178.43,2,,,54,01/01/2022,,BASE_TYPE
685,13100640000EB,178.43,181.12,2,,,54,01/01/2022,,BASE_TYPE
686,13100640000EB,181.12,182.02,2,,,54,01/01/2022,,BASE_TYPE
687,13100640000EB,182.02,184.02,2,,,54,01/01/2022,,BASE_TYPE
688,13200600000EB,16.48,17.43,2,,,54,01/01/2022,,BASE_TYPE
689,13200600000EB,28.53,29.61,2,,,54,01/01/2022,,BASE_TYPE
690,13200600000EB,35.19,37.65,2,,,54,01/01/2022,,BASE_TYPE
691,13202190000NB,2.57,4.79,2,,,54,01/01/2022,,BASE_TYPE
692,13202190000NB,5.37,5.69,2,,,54,01/01/2022,,BASE_TYPE
693,13202190000NB,5.69,6.03,2,,,54,01/01/2022,,BASE_TYPE
694,13202190000NB,6.03,6.04,2,,,54,01/01/2022,,BASE_TYPE
695,13202190000NB,6.04,6.39,2,,,54,01/01/2022,,BASE_TYPE
696,13202190000NB,6.39,6.69,2,,,54,01/01/2022,,BASE_TYPE
697,13202190000NB,6.69,7.11,2,,,54,01/01/2022,,BASE_TYPE
698,13202190000NB,7.43,8.59,2,,,54,01/01/2022,,BASE_TYPE
699,13202190000NB,8.59,9.06,2,,,54,01/01/2022,,BASE_TYPE
700,13202190000NB,9.06,9.9,2,,,54,01/01/2022,,BASE_TYPE
701,13202190000NB,10.01,10.85,2,,,54,01/01/2022,,BASE_TYPE
702,13202190000NB,10.85,11.06,2,,,54,01/01/2022,,BASE_TYPE
703,13202190000NB,11.06,11.26,2,,,54,01/01/2022,,BASE_TYPE
704,13202190000NB,14.16,14.34,2,,,54,01/01/2022,,BASE_TYPE
705,13202190000NB,14.34,14.45,2,,,54,01/01/2022,,BASE_TYPE
706,13202190000NB,15.74,16.37,2,,,54,01/01/2022,,BASE_TYPE
707,13202190000NB,21.34,21.86,2,,,54,01/01/2022,,BASE_TYPE
708,13202190000NB,25.9,26.76,2,,,54,01/01/2022,,BASE_TYPE
709,13202190000NB,26.76,26.97,2,,,54,01/01/2022,,BASE_TYPE
710,13202190000NB,26.97,27.33,2,,,54,01/01/2022,,BASE_TYPE
711,13202190000NB,27.33,29.72,2,,,54,01/01/2022,,BASE_TYPE
712,13202190000NB,29.72,31.56,2,,,54,01/01/2022,,BASE_TYPE
713,13202190000NB,31.56,34.22,2,,,54,01/01/2022,,BASE_TYPE
714,13202190005SB,0.0,0.33,2,,,54,01/01/2022,,BASE_TYPE
715,13202190005SB,0.33,1.64,2,,,54,01/01/2022,,BASE_TYPE
716,3230012000000,0.78,5.93,2,,,54,01/01/2022,,BASE_TYPE
717,3230012000000,5.93,6.11,2,,,54,01/01/2022,,BASE_TYPE
718,3230012000000,9.33,11.31,2,,,54,01/01/2022,,BASE_TYPE
719,32202190000NB,1.92,7.87,2,,,54,01/01/2022,,BASE_TYPE
720,32202190000NB,14.38,16.18,2,,,54,01/01/2022,,BASE_TYPE
721,32202190000NB,16.18,19.24,2,,,54,01/01/2022,,BASE_TYPE
722,32202190000NB,19.24,19.66,2,,,54,01/01/2022,,BASE_TYPE
723,32202190000NB,19.66,23.0,2,,,54,01/01/2022,,BASE_TYPE
724,32202190000NB,24.92,26.24,2,,,54,01/01/2022,,BASE_TYPE
725,32202190000NB,26.24,28.68,2,,,54,01/01/2022,,BASE_TYPE
726,3430020000000,28.29,29.07,2,,,54,01/01/2022,,BASE_TYPE
727,3430039000000,24.6,24.96,2,,,54,01/01/2022,,BASE_TYPE
728,3430041000000,0.03,2.59,2,,,54,01/01/2022,,BASE_TYPE
729,34200190000NB,1.38,3.4,2,,,54,01/01/2022,,BASE_TYPE
730,34200190000NB,11.03,11.47,2,,,54,01/01/2022,,BASE_TYPE
731,34200190000NB,31.65,31.85,2,,,54,01/01/2022,,BASE_TYPE
732,4530003000000,9.56,10.91,2,,,54,01/01/2022,,BASE_TYPE
733,4530020000000,24.37,24.94,2,,,54,01/01/2022,,BASE_TYPE
734,4530020000000,24.94,25.32,2,,,54,01/01/2022,,BASE_TYPE
735,4530020000000,25.32,32.14,2,,,54,01/01/2022,,BASE_TYPE
736,4530107000000,0.29,0.76,2,,,54,01/01/2022,,BASE_TYPE
737,45100640000EB,138.01,138.38,2,,,54,01/01/2022,,BASE_TYPE
738,45100640000EB,138.38,143.2,2,,,54,01/01/2022,,BASE_TYPE
739,45100640000EB,143.2,143.75,2,,,54,01/01/2022,,BASE_TYPE
740,45100640000EB,143.75,147.6,2,,,54,01/01/2022,,BASE_TYPE
741,1540507000000,1.16,3.33,2,,,54,01/01/2022,,BASE_TYPE
742,1540005000000,1.85,3.76,2,,,54,01/01/2022,,BASE_TYPE
743,0540010000000,0.0,2.1,2,,,54,01/01/2022,,BASE_TYPE
744,2640012000000,0.24,0.28,2,,,54,01/01/2022,,BASE_TYPE
745,26202500000NB,29.1,29.82,2,,,54,01/01/2022,,BASE_TYPE
746,26202500000NB,21.6,22.56,2,,,54,01/01/2022,,BASE_TYPE
747,5230020000000,3.42,3.45,2,,,54,01/01/2022,,BASE_TYPE
748,5240004000000,3.44,3.54,2,,,54,01/01/2022,,BASE_TYPE
749,4830018000000,0.0,2.24,2,,,54,01/01/2022,,BASE_TYPE
750,1540011022800,2.75,3.57,2,State Paver,,54,01/01/2022,,BASE_TYPE
751,1540009040000,1.47,2.19,2,State Paver,,54,01/01/2022,,BASE_TYPE
752,2640002040000,0.26,0.38,2,,,54,01/01/2022,,BASE_TYPE
753,2600074000000,3.27,3.36,2,,,54,01/01/2022,,BASE_TYPE
754,1540016000000,0.34,1.84,2,,,54,01/01/2022,,BASE_TYPE
755,3540023060000,0.0,0.76,2,State Paver,,54,01/01/2022,,BASE_TYPE
756,1540066020000,0.0,3.27,2,State Paver,,54,01/01/2022,,BASE_TYPE
757,3540004020000,0.0,0.34,2,State Paver,,54,01/01/2022,,BASE_TYPE
758,2630002000000,11.88,13.57,2,,,54,01/01/2022,,BASE_TYPE
759,4830018000000,21.85,22.86,2,,,54,01/01/2022,,BASE_TYPE
760,0540001050000,1.31,2.34,2,,,54,01/01/2022,,BASE_TYPE
761,0540018000000,0.0,1.71,2,,,54,01/01/2022,,BASE_TYPE
762,1530008000000,0.23,0.41,2,,,54,01/01/2022,,BASE_TYPE
763,3540041010000,1.62,2.39,2,,,54,01/01/2022,,BASE_TYPE
764,26202500000NB,22.56,24.22,2,,,54,01/01/2022,,BASE_TYPE
765,0540027040000,1.85,1.89,2,State Paver,,54,01/01/2022,,BASE_TYPE
766,3540003000000,0.0,2.55,2,,,54,01/01/2022,,BASE_TYPE
767,3540008000000,2.96,4.96,2,,,54,01/01/2022,,BASE_TYPE
768,2640026000000,0.0,5.43,2,,,54,01/01/2022,,BASE_TYPE
769,5230020000000,24.04,26.53,2,,,54,01/01/2022,,BASE_TYPE
770,5230180000000,0.0,1.6,2,,,54,01/01/2022,,BASE_TYPE
771,4830180000000,1.21,4.06,2,,,54,01/01/2022,,BASE_TYPE
772,4840030010000,2.23,2.46,2,,,54,01/01/2022,,BASE_TYPE
773,2640048000000,2.14,7.54,2,,,54,01/01/2022,,BASE_TYPE
774,1530008000000,7.09,7.12,2,,,54,01/01/2022,,BASE_TYPE
775,4840056000000,0.0,1.12,2,,,54,01/01/2022,,BASE_TYPE
776,2640021000000,5.37,10.31,2,,,54,01/01/2022,,BASE_TYPE
777,0580959000000,0.0,0.89,2,,,54,01/01/2022,,BASE_TYPE
778,0580960000000,0.0,0.11,2,,,54,01/01/2022,,BASE_TYPE
779,2680901000000,0.0,0.18,2,State Paver,,54,01/01/2022,,BASE_TYPE
780,2640088200000,0.0,0.28,2,State Paver,,54,01/01/2022,,BASE_TYPE
