,RouteID,BeginPoint,EndPoint,ValueDate,Comments,ValueNumeric,StateCode,BeginDate,ValueText,DataItem
509,28204600000EB,14.72,15.15,1947,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
510,2830020000000,4.23,5.2,1939,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
511,2830020000000,10.32,11.4,1939,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
512,2830020000000,12.05,12.78,1939,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
513,2830104000000,1.65,1.93,1967,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
514,2830104000000,1.93,1.95,1967,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
515,2830104000000,1.95,2.65,1967,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
516,2830598000000,0.0,2.13,1980,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
517,2830598000000,2.4,2.59,1980,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
518,2830598000000,2.59,2.98,1980,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
519,2840007050000,0.0,0.324,1933,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
520,2840007050000,0.343,1.11,1933,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
521,2840007050000,1.11,1.83,1969,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
522,2840007050000,1.836,2.1,1969,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
523,2840011000000,0.08,0.58,1933,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
524,2840014000000,0.0,0.63,1933,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
525,2840016000000,1.7,2.5,1930,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
526,2840016000000,2.5,2.614,1933,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
527,2840016010000,0.59,0.74,1933,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
528,2840016100000,0.0,0.66,1981,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
529,2840019290000,2.54,3.32,1975,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
530,2840021010000,0.0,0.89,1933,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
531,2840024000000,0.0,0.3,1933,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
532,2840024000000,0.3,2.789,1933,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
533,2840025000000,0.0,0.57,1933,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
534,2840025000000,0.57,1.53,1933,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
535,2840027000000,0.0,1.57,1933,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
536,2840027000000,2.12,2.59,1933,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
537,2840052200000,0.001,0.82,1964,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
538,41100640000EB,128.91,129.49,1979,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
539,41100640000EB,129.49,132.0,1979,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
540,41100640000EB,120.69,122.62,1979,New 2021,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
541,41100640000EB,122.71,122.9,1979,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
542,41100640000EB,122.9,123.0,1979,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
543,41100640000EB,123.0,123.18,1979,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
544,41100640000EB,123.63,124.47,1979,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
545,41100640000EB,126.65,127.58,1979,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
546,41100640000EB,132.0,132.53,1979,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
547,41100640000EB,132.84,137.48,1979,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
548,41100640000EB,137.48,138.01,1979,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
549,41200190000NB,0.0,2.17,1922,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
550,41200190000NB,2.17,6.47,1922,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
551,41200190000NB,17.18,17.95,1922,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
552,41200190000NB,18.31,18.41,1922,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
553,41200190000NB,18.41,18.64,1922,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
554,41200190000NB,18.64,19.33,1922,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
555,41200190000NB,19.8,21.61,1922,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
556,41200190000NB,23.31,24.09,1922,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
557,41200190000NB,16.669,16.925,1922,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
558,41200190014NB,0.0,2.0,1922,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
559,41200190014NB,2.0,2.3,1922,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
560,41200190014NB,2.3,2.7,1922,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
561,41200190023EB,0.034,1.1,1922,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
562,41200190023EB,1.1,1.2,1922,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
563,41200190023EB,1.2,1.36,1922,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
564,41200190023EB,0.0,0.033,1922,New 2021,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
565,41200190023EB,0.033,0.034,1922,New 2021,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
566,4130003000000,37.1,37.73,1966,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
567,4130003000000,35.98,36.18,1966,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
568,4130003000000,36.23,36.49,1966,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
569,4130016000000,8.47,9.485,1947,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
570,4130016000000,12.0,14.12,1947,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
571,4130016000000,14.42,14.72,1947,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
572,4130016000000,14.72,15.08,1947,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
573,4130016000000,15.65,15.81,1947,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
574,4130016000000,18.53,18.82,1947,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
575,4130016000000,18.82,18.96,1947,New 2021,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
576,4130016000000,18.96,19.79,1947,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
577,4130016000000,9.485,9.8,1947,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
578,4130016000000,15.08,15.4,1947,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
579,4130041000000,0.0,0.71,1933,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
580,4130041000000,1.85,1.9,1933,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
581,4130041000000,1.99,2.19,1933,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
582,4130054000000,2.48,4.86,1961,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
583,4130054000000,4.86,5.72,1961,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
584,4130054000000,6.35,6.54,1961,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
585,4130054000000,6.54,7.1,1961,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
586,4130054000000,7.1,7.41,1961,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
587,4130054000000,7.41,8.84,1961,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
588,4130054000000,10.14,10.33,1961,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
589,4130061000000,2.604,3.29,1971,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
590,4130210000000,1.2,1.89,1966,New 2021,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
591,4130210000000,1.89,2.79,1966,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
592,4130307000000,4.55,5.59,1978,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
593,4130307000000,7.42,8.45,1978,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
594,4140001000000,3.4,4.14,1970,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
595,4140003180000,2.77,3.51,1954,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
596,4140004030000,0.0,0.47,1973,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
597,4140006000000,0.0,0.14,1983,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
598,4140006000000,0.91,1.13,1983,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
599,4140006020000,1.57,1.69,1983,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
600,4140006030000,0.53,1.48,1983,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
601,4140006090000,0.6,1.37,1983,New 2021,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
602,4140008000000,0.0,0.11,1966,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
603,4140008000000,0.19,0.75,1966,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
604,4140008010000,1.02,1.6,1966,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
605,4140008030000,0.0,0.65,1966,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
606,4140009000000,5.28,5.54,1954,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
607,4140009090000,0.0,1.81,1954,New 2021,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
608,4140011000000,0.0,1.26,1969,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
609,4140016100000,0.53,0.9,1947,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
610,4140016160000,0.0,0.42,1947,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
611,4140016390000,0.0,0.64,1947,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
612,4140018000000,2.99,3.0,1970,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
613,4140018000000,3.0,3.51,1970,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
614,4140018000000,3.51,4.41,1970,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
615,4140019030000,0.387,0.5,1922,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
616,4140019030000,0.5,0.98,1922,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
617,4140019210000,3.73,5.14,1922,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
618,4140025000000,3.7,5.9,1941,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
619,4140030000000,4.27,4.52,2006,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
620,4140048000000,0.0,1.9,1973,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
621,55200520000EB,0.0,1.4,1978,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
622,55200520000EB,4.78,7.65,1933,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
623,55200520000EB,7.65,8.34,1933,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
624,5530010000000,24.14,24.38,1933,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
625,5530016000000,1.73,3.33,1966,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
626,5530016000000,6.42,8.95,1966,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
627,5530016000000,10.99,11.4,1966,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
628,5530097000000,21.56,22.26,1978,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
629,5530097000000,22.83,23.2,1978,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
630,5530097000000,28.09,32.88,1978,same as 2020,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
631,1030006000000,0.0,0.12,2020,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
632,1030006000000,0.12,0.33,2022,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
633,1030016000000,14.84,14.97,2022,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
634,1030061000000,0.0,1.12,2017,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
635,1030061000000,8.74,9.33,2020,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
636,1030061000000,22.53,25.56,2011,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
637,1040005000000,0.06,0.62,2019,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
638,1040008000000,1.3,2.0,2014,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
639,1040008000000,2.47,2.82,2014,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
640,1040008000000,3.28,6.25,2014,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
641,1040012000000,0.18,1.9,2022,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
642,1040012000000,1.9,3.28,2022,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
643,10200190000NB,6.16,6.66,2016,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
644,10200190000NB,6.66,8.23,2019,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
645,10200600000EB,0.34,1.01,2015,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
646,1374103001900,0.0,0.31,2020,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
647,13100640000EB,161.46,165.95,2014,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
648,13100640000EB,165.95,168.89,2012,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
649,13100640000EB,168.96,170.09,2018,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
650,13100640000EB,170.09,170.23,2018,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
651,13100640000EB,172.62,174.1,2013,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
652,13100640000EB,174.1,175.31,2009,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
653,13100640000EB,175.31,176.16,2009,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
654,13100640000EB,176.16,178.43,2011,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
655,13100640000EB,178.43,181.12,2019,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
656,13100640000EB,181.12,182.02,2019,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
657,13100640000EB,182.02,184.02,2019,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
658,13202190000NB,2.57,4.79,2022,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
659,13202190000NB,5.37,5.69,2022,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
660,13202190000NB,5.69,6.03,2022,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
661,13202190000NB,6.03,6.04,2022,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
662,13202190000NB,6.04,6.39,2022,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
663,13202190000NB,6.39,6.69,2022,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
664,13202190000NB,6.69,7.11,2022,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
665,13202190000NB,7.43,8.59,2022,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
666,13202190000NB,8.59,9.06,2022,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
667,13202190000NB,14.16,14.34,2021,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
668,13202190000NB,14.34,14.45,2021,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
669,13202190005SB,0.0,0.33,2020,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
670,13202190005SB,0.33,1.64,2020,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
671,3230012000000,0.78,5.93,2020,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
672,3230012000000,9.33,11.31,2022,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
673,32202190000NB,1.92,7.87,2014,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
674,32202190000NB,19.66,23.0,2010,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
675,32202190000NB,26.24,28.68,2022,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
676,34200190000NB,1.38,3.4,1995,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
677,34200190000NB,11.03,11.47,1995,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
678,34200190000NB,31.65,31.85,2014,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
679,4530020000000,24.37,24.94,2022,,,54,01/01/2022,,YEAR_LAST_CONSTRUCTION
