,RouteID,BeginPoint,EndPoint,ValueNumeric,Comments,ValueDate,StateCode,BeginDate,ValueText,DataItem
277,55200520000EB,7.65,8.34,9,same as 2020,,54,01/01/2022,,THICKNESS_FLEXIBLE
278,5530010000000,24.14,24.38,9,same as 2020,,54,01/01/2022,,THICKNESS_FLEXIBLE
279,5530016000000,1.73,3.33,9,same as 2020,,54,01/01/2022,,THICKNESS_FLEXIBLE
280,5530016000000,6.42,8.95,9,same as 2020,,54,01/01/2022,,THICKNESS_FLEXIBLE
281,5530016000000,10.99,11.4,9,same as 2020,,54,01/01/2022,,THICKNESS_FLEXIBLE
282,5530097000000,21.56,22.26,9,same as 2020,,54,01/01/2022,,THICKNESS_FLEXIBLE
283,5530097000000,22.83,23.2,9,same as 2020,,54,01/01/2022,,THICKNESS_FLEXIBLE
284,5530097000000,28.09,32.88,9,same as 2020,,54,01/01/2022,,THICKNESS_FLEXIBLE
285,1540507000000,1.16,3.33,3,,,54,01/01/2022,,THICKNESS_FLEXIBLE
286,1540005000000,1.85,3.76,3,,,54,01/01/2022,,THICKNESS_FLEXIBLE
287,0540067120000,0.0,0.39,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
288,0540067130000,0.0,0.3,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
289,0540067140000,0.0,0.16,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
290,0540067150000,0.0,0.22,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
291,0540067160000,0.0,0.08,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
292,0540067170000,0.0,0.05,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
293,0540067180000,0.0,0.05,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
294,0540067190000,0.0,0.17,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
295,0540067200000,0.0,0.25,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
296,0540067210000,0.0,0.11,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
297,0540007000000,2.48,5.63,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
298,0540010000000,0.0,2.1,3,,,54,01/01/2022,,THICKNESS_FLEXIBLE
299,2640012000000,0.24,0.28,3,,,54,01/01/2022,,THICKNESS_FLEXIBLE
300,26202500000NB,29.1,29.82,3,,,54,01/01/2022,,THICKNESS_FLEXIBLE
301,26202500000NB,21.6,22.56,3,,,54,01/01/2022,,THICKNESS_FLEXIBLE
302,2640010000000,0.0,0.44,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
303,5230020000000,3.42,3.45,3,,,54,01/01/2022,,THICKNESS_FLEXIBLE
304,5240004000000,3.44,3.54,3,,,54,01/01/2022,,THICKNESS_FLEXIBLE
305,4830018000000,0.0,2.24,3,,,54,01/01/2022,,THICKNESS_FLEXIBLE
306,1540011022800,2.75,3.57,3,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
307,1540009040000,1.47,2.19,3,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
308,2640002040000,0.26,0.38,4,,,54,01/01/2022,,THICKNESS_FLEXIBLE
309,2600074000000,3.27,3.36,3,,,54,01/01/2022,,THICKNESS_FLEXIBLE
310,1540016000000,0.34,1.84,2,,,54,01/01/2022,,THICKNESS_FLEXIBLE
311,5230020000000,27.86,27.91,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
312,5230020000000,28.87,28.92,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
313,4830018000000,21.42,21.47,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
314,3540023060000,0.0,0.76,2,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
315,3540008010000,0.0,0.1,2,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
316,3540007090000,0.0,0.32,2,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
317,1540066020000,0.0,3.27,2,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
318,0540007220000,0.0,0.25,2,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
319,0540007280000,0.0,0.21,2,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
320,0540007300000,0.0,0.23,2,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
321,0540007330000,0.0,0.26,2,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
322,3540007060000,0.0,0.52,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
323,3540004020000,0.0,0.34,3,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
324,2630002000000,11.88,13.57,3,,,54,01/01/2022,,THICKNESS_FLEXIBLE
325,4830018000000,21.85,22.86,2,,,54,01/01/2022,,THICKNESS_FLEXIBLE
326,0540001050000,1.31,2.34,2,,,54,01/01/2022,,THICKNESS_FLEXIBLE
327,0540018000000,0.0,1.71,2,,,54,01/01/2022,,THICKNESS_FLEXIBLE
328,1530008000000,0.23,0.41,6,,,54,01/01/2022,,THICKNESS_FLEXIBLE
329,3540041090000,1.31,1.45,2,,,54,01/01/2022,,THICKNESS_FLEXIBLE
330,3540041010000,1.62,2.39,2,,,54,01/01/2022,,THICKNESS_FLEXIBLE
331,26202500000NB,22.56,24.22,2,,,54,01/01/2022,,THICKNESS_FLEXIBLE
332,0540027040000,1.85,1.89,3,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
333,0540027090000,0.0,0.42,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
334,0540027100000,0.0,0.24,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
335,0540027130000,0.0,0.24,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
336,0540027150000,0.0,0.39,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
337,0540027160000,0.0,0.25,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
338,0540027170000,0.0,0.5,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
339,0540027220000,0.0,0.1,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
340,0540027300000,0.0,0.4,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
341,0540027310000,0.0,0.33,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
342,0540027340000,0.0,0.35,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
343,0540027350000,0.0,0.15,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
344,0540027360000,0.0,0.12,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
345,0540027370000,0.0,0.11,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
346,0540027380000,0.0,0.21,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
347,0540027400000,0.0,0.36,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
348,0540027410000,0.0,0.44,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
349,0540027420000,0.0,0.24,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
350,0540027480000,0.0,0.22,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
351,0580921000000,0.0,0.37,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
352,0580939000000,0.0,0.2,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
353,0580940000000,0.0,0.06,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
354,0580944000000,0.0,0.21,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
355,0580970000000,0.0,0.51,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
356,0580971000000,0.0,0.48,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
357,3540003000000,0.0,2.55,3,,,54,01/01/2022,,THICKNESS_FLEXIBLE
358,3540008000000,2.96,4.96,2,,,54,01/01/2022,,THICKNESS_FLEXIBLE
359,2640026000000,0.0,5.43,2,,,54,01/01/2022,,THICKNESS_FLEXIBLE
360,5230020000000,24.04,26.53,2,,,54,01/01/2022,,THICKNESS_FLEXIBLE
361,5230180000000,0.0,1.6,2,,,54,01/01/2022,,THICKNESS_FLEXIBLE
362,5230007000000,25.01,27.25,2,,,54,01/01/2022,,THICKNESS_FLEXIBLE
363,4830180000000,1.21,4.06,2,,,54,01/01/2022,,THICKNESS_FLEXIBLE
364,4840030010000,2.23,2.46,3,,,54,01/01/2022,,THICKNESS_FLEXIBLE
365,2640048000000,2.14,7.54,3,,,54,01/01/2022,,THICKNESS_FLEXIBLE
366,1530008000000,7.09,7.12,3,,,54,01/01/2022,,THICKNESS_FLEXIBLE
367,4830002000000,12.75,12.78,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
368,4840056000000,0.0,1.12,2,,,54,01/01/2022,,THICKNESS_FLEXIBLE
369,2640021000000,5.37,10.31,3,,,54,01/01/2022,,THICKNESS_FLEXIBLE
370,0540067110000,0.0,0.11,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
371,0540088030000,0.0,0.43,1,,,54,01/01/2022,,THICKNESS_FLEXIBLE
372,0580959000000,0.0,0.89,2,,,54,01/01/2022,,THICKNESS_FLEXIBLE
373,0580960000000,0.0,0.11,2,,,54,01/01/2022,,THICKNESS_FLEXIBLE
374,2640086050000,0.0,0.2,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
375,2640086060000,0.0,0.15,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
376,2640086070000,0.0,0.41,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
377,2640086080000,0.0,0.11,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
378,2640086090000,0.0,0.6,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
379,2640086120000,0.0,0.16,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
380,2640086130000,0.0,0.03,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
381,2680901000000,0.0,0.18,3,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
382,2640088200000,0.0,0.28,3,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
383,2640088210000,0.0,0.35,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
384,5240007230000,0.0,0.92,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
385,4840018010000,0.0,1.31,1,State Paver,,54,01/01/2022,,THICKNESS_FLEXIBLE
