RouteID|BMP|EMP|ValueNumeric|Comments|ValueDate|StateID|BeginDate|ValueText|DataItem
41100640000EB|121.0|121.1|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|121.1|121.2|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|121.2|121.3|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|121.3|121.4|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|121.4|121.5|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|121.5|121.6|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|121.6|121.7|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|121.7|121.8|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|121.8|121.9|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|121.9|122.0|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|122.0|122.1|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|122.1|122.2|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|122.2|122.3|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|122.3|122.4|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|122.4|122.5|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|122.5|122.6|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|122.6|122.62|11.0|||54|01/01/2023||THICKNESS_RIGID
41100640000EB|122.71|122.8|11.0|||54|01/01/2023||THICKNESS_RIGID
