RouteID,BMP,EMP,year_last_constructed_16_ValueDate,year_last_constructed_17_ValueDate,year_last_constructed_18_ValueDate
5040003010000,0.2,0.3,2019,2019,2019
5040003010000,0.3,0.4,2019,2019,2019
5040003010000,0.4,0.5,2019,2019,2019
5040003010000,0.5,0.6,2019,2019,2019
5040003010000,0.6,0.65,2019,2019,2019
5040003010000,0.65,0.68,2019,2019,2019
3230012000000,0.78,5.93,2020,1943,1943
3230012000000,5.93,6.11,,1943,1943
3230012000000,9.33,11.31,2022,1943,1943
2830598000000,0,0.1,1980,1980,1980
2830598000000,0.1,0.2,1980,1980,1980
2830598000000,0.2,0.3,1980,1980,1980
2830598000000,0.3,0.4,1980,1980,1980
2830598000000,0.4,0.5,1980,1980,1980
2830598000000,0.5,0.6,1980,1980,1980
2830598000000,0.6,0.7,1980,1980,1980
2830598000000,0.7,0.8,1980,1980,1980
2830598000000,0.8,0.9,1980,1980,1980
2830598000000,0.9,1,1980,1980,1980
2830598000000,1,1.1,1980,1980,1980
2830598000000,1.1,1.2,1980,1980,1980
2830598000000,1.2,1.3,1980,1980,1980
2830598000000,1.3,1.4,1980,1980,1980
2830598000000,1.4,1.5,1980,1980,1980
2830598000000,1.5,1.6,1980,1980,1980
2830598000000,1.6,1.7,1980,1980,1980
2830598000000,1.7,1.8,1980,1980,1980
2830598000000,1.8,1.9,1980,1980,1980
2830598000000,1.9,2,1980,1980,1980
2830598000000,2,2.1,1980,1980,1980
2830598000000,2.1,2.13,1980,1980,1980
2830598000000,2.4,2.5,1980,1980,1980
2830598000000,2.5,2.59,1980,1980,1980
2830598000000,2.59,2.6,1980,1980,1980
2830598000000,2.6,2.7,1980,1980,1980
2830598000000,2.7,2.8,1980,1980,1980
2830598000000,2.8,2.9,1980,1980,1980
2830598000000,2.9,2.98,1980,1980,1980
06200600000EB,2.97,3,2013,2013,2013
06200600000EB,3,3.07,2013,2013,2013
06200600000EB,6.97,7,2019,2019,2019
06200600000EB,7,7.1,2019,2019,2019
06200600000EB,7.1,7.2,2019,2019,2019
06200600000EB,7.2,7.3,2019,2019,2019
06200600000EB,7.3,7.4,2019,2019,2019
06200600000EB,7.4,7.5,2019,2019,2019
06200600000EB,7.5,7.51,2019,2019,2019
06200600000EB,7.59,7.6,2019,2019,2019
06200600000EB,7.6,7.7,2019,2019,2019
06200600000EB,7.7,7.8,2019,2019,2019
06200600000EB,7.8,7.9,2019,2019,2019
06200600000EB,7.9,7.96,2019,2019,2019
06200600000EB,7.96,8,2019,2019,2019
06200600000EB,8,8.1,2019,2019,2019
06200600000EB,8.1,8.2,2019,2019,2019
06200600000EB,8.2,8.3,2019,2019,2019
06200600000EB,8.3,8.4,2019,2019,2019
06200600000EB,8.4,8.43,2019,2019,2019
06200600000EB,8.43,8.5,2019,2019,2019
06200600000EB,8.5,8.6,2019,2019,2019
06200600000EB,8.6,8.7,2019,2019,2019
06200600000EB,8.7,8.78,2019,2019,2019
06200600000EB,8.78,8.8,2019,2019,2019
06200600000EB,8.8,8.82,2019,2019,2019
06200600000EB,8.82,8.9,2008,2008,2008
06200600000EB,8.9,9,2008,2008,2008
06200600000EB,9,9.1,2008,2008,2008
06200600000EB,9.1,9.2,2008,2008,2008
06200600000EB,9.2,9.3,2008,2008,2008
06200600000EB,9.3,9.4,2008,2008,2008
06200600000EB,9.4,9.5,2008,2008,2008
06200600000EB,9.56,9.6,2008,2008,2008
06200600000EB,9.6,9.7,2008,2008,2008
06200600000EB,9.7,9.8,2008,2008,2008
06200600000EB,9.8,9.9,2008,2008,2008
06200600000EB,9.9,9.92,2008,2008,2008
06200600000EB,9.92,10,2008,2008,2008
06200600000EB,10,10.1,2008,2008,2008
06200600000EB,10.1,10.2,2008,2008,2008
06200600000EB,10.2,10.27,2008,2008,2008
06200600000EB,15.59,15.6,2011,2022,2023
06200600000EB,15.6,15.7,2011,2022,2023
06200600000EB,15.7,15.8,2011,2022,2023
06200600000EB,15.8,15.9,2011,2022,2023
06200600000EB,15.9,16,2011,2022,2023
06200600000EB,16,16.1,2011,2022,2023
06200600000EB,16.1,16.2,2011,2022,2023
06200600000EB,16.2,16.3,2011,2022,2023
06200600000EB,16.3,16.4,2011,2022,2023
06200600000EB,16.4,16.5,2011,2022,2023
06200600000EB,16.5,16.6,2011,2022,2023
06200600000EB,16.6,16.7,2011,2022,2023
06200600000EB,16.7,16.8,2011,2022,2023
06200600000EB,16.8,16.9,2011,2022,2023
06200600000EB,16.9,17,2011,2022,2023
06200600000EB,17,17.1,2011,2022,2023
06200600000EB,17.1,17.2,2011,2022,2023
06200600000EB,17.2,17.29,2011,2022,2023
2040027000000,5.07,7.24,,,2024
5040007000000,17.84,18.87,2016,2016,2016
5040007000000,19.35,19.76,2016,2016,2016
4140016160000,0,0.42,1947,1947,1947
04100790000NB,44.6,44.7,,1972,2024
04100790000NB,44.7,44.8,,1972,2024
04100790000NB,44.8,44.9,,1972,2024
04100790000NB,44.9,45,,1972,2024
04100790000NB,45,45.1,,1972,2024
04100790000NB,45.1,45.2,,1972,2024
04100790000NB,45.2,45.3,,1972,2024
04100790000NB,45.3,45.4,,1972,2024
04100790000NB,45.4,45.5,,1972,2024
04100790000NB,45.5,45.6,,1972,2024
04100790000NB,45.6,45.7,,1972,2024
04100790000NB,45.7,45.8,,1972,2024
04100790000NB,45.8,45.9,,1972,2024
04100790000NB,45.9,46,,1972,2024
04100790000NB,46,46.1,,1972,2024
04100790000NB,46.1,46.18,,1972,2024
04100790000NB,46.18,46.2,,1972,2024
04100790000NB,46.2,46.22,,1972,2024
04100790000NB,46.22,46.3,,2022,2024
04100790000NB,46.3,46.4,,2022,2024
04100790000NB,46.4,46.5,,2022,2024
04100790000NB,46.5,46.6,,2022,2024
04100790000NB,46.6,46.7,,2022,2024
04100790000NB,46.7,46.8,,2022,2024
04100790000NB,46.8,46.9,,2022,2024
04100790000NB,46.9,47,,2018,2024
04100790000NB,47,47.1,,2018,2024
04100790000NB,47.1,47.2,,2018,2024
04100790000NB,47.2,47.3,,2018,2024
04100790000NB,47.3,47.4,,2018,2024
04100790000NB,47.4,47.5,,2018,2024
04100790000NB,47.5,47.6,,2018,2024
04100790000NB,47.6,47.7,,2018,2024
04100790000NB,47.7,47.8,,2018,2024
04100790000NB,47.8,47.9,,2018,2024
04100790000NB,47.9,48,,2018,2024
04100790000NB,48,48.1,,2018,2024
04100790000NB,48.1,48.2,,2018,2024
04100790000NB,48.2,48.3,,2018,2024
04100790000NB,48.3,48.4,,2018,2024
04100790000NB,48.4,48.5,,2018,2024
04100790000NB,48.5,48.6,,2018,2024
04100790000NB,48.6,48.7,,2018,2024
04100790000NB,48.7,48.8,,2018,2024
04100790000NB,48.8,48.9,,2018,2024
04100790000NB,48.9,49,,2018,2024
04100790000NB,49,49.1,,2018,2024
04100790000NB,49.1,49.2,,2018,2024
04100790000NB,49.2,49.3,,2018,2024
04100790000NB,49.3,49.4,,2018,2024
04100790000NB,49.4,49.5,,2018,2024
04100790000NB,49.5,49.6,,2018,2024
04100790000NB,49.6,49.7,,2018,2024
04100790000NB,49.7,49.73,,2018,2024
04100790000NB,49.73,49.8,,2018,2018
04100790000NB,49.8,49.9,,2018,2018
04100790000NB,49.9,50,,2018,2018
04100790000NB,50,50.1,,2018,2018
04100790000NB,50.1,50.2,,2018,2018
04100790000NB,50.2,50.3,,2018,2018
04100790000NB,50.3,50.35,,2018,2018
04100790000NB,50.35,50.4,,2018,2018
04100790000NB,50.4,50.5,,2018,2018
04100790000NB,50.5,50.6,,2018,2018
04100790000NB,50.6,50.7,,2018,2018
04100790000NB,50.7,50.8,,2018,2018
04100790000NB,50.8,50.9,,2018,2018
04100790000NB,50.9,51,,2018,2018
04100790000NB,51,51.1,,2018,2018
04100790000NB,51.1,51.2,,2018,2018
04100790000NB,51.2,51.3,,2018,2018
04100790000NB,51.3,51.4,,2018,2018
04100790000NB,51.4,51.5,,2018,2018
04100790000NB,51.5,51.6,,2018,2018
04100790000NB,51.6,51.61,,2018,2018
04100790000NB,51.61,51.7,,2018,2018
04100790000NB,51.7,51.8,,2018,2018
04100790000NB,51.8,51.9,,2018,2018
04100790000NB,51.9,52,,2018,2018
04100790000NB,52,52.1,,2018,2018
04100790000NB,52.1,52.2,,2018,2018
04100790000NB,52.2,52.3,,2018,2018
04100790000NB,52.3,52.4,,2018,2018
04100790000NB,52.4,52.5,,2018,2018
04100790000NB,52.5,52.6,,2018,2018
04100790000NB,52.6,52.61,,2018,2018
04100790000NB,52.61,52.7,,2018,2018
04100790000NB,52.7,52.8,,2018,2018
04100790000NB,52.8,52.9,,2018,2018
04100790000NB,52.9,53,,2018,2018
04100790000NB,53,53.1,,2018,2018
04100790000NB,53.1,53.2,,2018,2018
04100790000NB,53.2,53.27,,2018,2018
04100790000NB,53.27,53.3,,2018,2018
04100790000NB,53.3,53.4,,2018,2018
04100790000NB,53.4,53.5,,2018,2018
04100790000NB,53.5,53.6,,2018,2018
04100790000NB,53.6,53.7,,2018,2018
04100790000NB,53.7,53.8,,2018,2018
04100790000NB,53.8,53.9,,2018,2018
04100790000NB,53.9,54,,2018,2018
04100790000NB,54,54.1,,2018,2018
04100790000NB,54.1,54.18,,2018,2018
04100790000NB,54.18,54.2,,1972,1972
04100790000NB,54.2,54.3,,1972,1972
04100790000NB,54.3,54.4,,1972,1972
04100790000NB,54.4,54.5,,1972,1972
04100790000NB,54.5,54.6,,1972,1972
04100790000NB,54.6,54.7,,1972,1972
04100790000NB,54.7,54.8,,1972,1972
04100790000NB,54.8,54.9,,1972,1972
04100790000NB,54.9,55,,1972,1972
04100790000NB,55,55.1,,1972,1972
04100790000NB,55.1,55.2,,1972,1972
04100790000NB,55.2,55.3,,1972,1972
04100790000NB,55.3,55.4,,1972,1972
04100790000NB,55.4,55.5,,1972,1972
04100790000NB,55.5,55.6,,1972,1972
04100790000NB,55.6,55.7,,1972,1972
04100790000NB,55.7,55.8,,1972,1972
04100790000NB,55.8,55.9,,1972,1972
04100790000NB,55.9,56,,1972,1972
04100790000NB,56,56.1,,1972,1972
04100790000NB,56.1,56.2,,1972,1972
04100790000NB,56.2,56.3,,1972,1972
04100790000NB,56.3,56.4,,1972,1972
04100790000NB,56.4,56.5,,1972,1972
04100790000NB,56.5,56.6,,1972,1972
04100790000NB,56.6,56.7,,1972,1972
04100790000NB,56.7,56.8,,1972,1972
04100790000NB,56.8,56.9,,1972,1972
04100790000NB,56.9,57,,1972,1972
04100790000NB,57,57.1,,1972,1972
04100790000NB,57.1,57.2,,1972,1972
04100790000NB,57.2,57.3,,1972,1972
04100790000NB,57.3,57.4,,1972,1972
04100790000NB,57.4,57.5,,1972,1972
04100790000NB,57.5,57.51,,1972,1972
04100790000NB,57.51,57.6,,1972,2018
04100790000NB,57.6,57.7,,1972,2018
04100790000NB,57.7,57.8,,1972,2018
04100790000NB,57.8,57.9,,2018,2018
04100790000NB,57.9,58,,2018,2018
04100790000NB,58,58.1,,2018,2018
04100790000NB,58.1,58.2,,2018,2018
04100790000NB,58.2,58.3,,2018,2018
04100790000NB,58.3,58.4,,2018,2018
04100790000NB,58.4,58.5,,2018,2018
04100790000NB,58.5,58.6,,2018,2018
04100790000NB,58.6,58.7,,2018,2018
04100790000NB,58.7,58.8,,2018,2018
04100790000NB,58.8,58.9,,2018,2018
04100790000NB,58.9,59,,2018,2018
04100790000NB,59,59.1,,2018,2018
04100790000NB,59.1,59.2,,2018,2018
04100790000NB,59.2,59.3,,2018,2018
04100790000NB,59.3,59.4,,2018,2018
04100790000NB,59.4,59.5,,2018,2018
04100790000NB,59.5,59.6,,2018,2018
04100790000NB,59.6,59.7,,2018,2018
04100790000NB,59.7,59.8,,2018,2018
04100790000NB,59.8,59.9,,2018,2018
04100790000NB,59.9,60,,2018,2018
04100790000NB,60,60.1,,2018,2018
04100790000NB,60.1,60.2,,2018,2018
04100790000NB,60.2,60.3,,2018,2018
04100790000NB,60.3,60.4,,2018,2018
04100790000NB,60.4,60.5,,2018,2018
04100790000NB,60.5,60.6,,2018,2018
04100790000NB,60.6,60.7,,2018,2018
04100790000NB,60.7,60.8,,2018,2018
04100790000NB,60.8,60.9,,2018,2018
04100790000NB,60.9,61,,2018,2018
04100790000NB,61,61.1,,2018,2018
04100790000NB,61.1,61.2,,2018,2018
04100790000NB,61.2,61.3,,2018,2018
04100790000NB,61.3,61.4,,2018,2018
04100790000NB,61.4,61.47,,2018,2018
04100790000NB,61.47,61.5,,2018,2018
04100790000NB,61.5,61.6,,2018,2018
04100790000NB,61.6,61.7,,2018,2018
04100790000NB,61.7,61.8,,2018,2018
04100790000NB,61.8,61.9,,2018,2018
04100790000NB,61.9,62,,2018,2018
04100790000NB,62,62.04,,2018,2018
04100790000NB,62.04,62.1,,1973,1973
04100790000NB,62.1,62.2,,1973,1973
04100790000NB,62.2,62.3,,1973,1973
04100790000NB,62.3,62.4,,1973,1973
04100790000NB,62.4,62.5,,1973,1973
04100790000NB,62.5,62.6,,1973,1973
04100790000NB,62.6,62.7,,1973,1973
04100790000NB,62.7,62.8,,1973,1973
04100790000NB,62.8,62.9,,1973,1973
04100790000NB,62.9,63,,1973,1973
04100790000NB,63,63.1,,1973,1973
04100790000NB,63.1,63.2,,1973,1973
04100790000NB,63.2,63.3,,1973,1973
04100790000NB,63.3,63.4,,1973,1973
04100790000NB,63.4,63.46,,1973,1973
04100790000NB,63.46,63.5,,1973,1973
04100790000NB,63.5,63.6,,1973,1973
04100790000NB,63.6,63.7,,1973,1973
04100790000NB,63.7,63.8,,1973,1973
04100790000NB,63.8,63.9,,1973,1973
04100790000NB,63.9,64,,1973,1973
04100790000NB,64,64.1,,1973,1973
04100790000NB,64.1,64.2,,1973,1973
04100790000NB,64.2,64.3,,1973,1973
04100790000NB,64.3,64.4,,1973,1973
04100790000NB,64.4,64.5,,1973,1973
04100790000NB,64.5,64.6,,1973,1973
04100790000NB,64.6,64.7,,1973,1973
04100790000NB,64.7,64.8,,1973,1973
04100790000NB,64.8,64.83,,1973,1973
04100790000NB,64.83,64.9,,1973,1973
04100790000NB,64.9,65,,1973,1973
04100790000NB,65,65.1,,1973,1973
04100790000NB,65.1,65.2,,1973,1973
04100790000NB,65.2,65.3,,1973,1973
04100790000NB,65.3,65.4,,1973,1973
04100790000NB,65.4,65.5,,1973,1973
04100790000NB,65.5,65.6,,1973,1973
04100790000NB,65.6,65.7,,1973,1973
04100790000NB,65.7,65.8,,1973,1973
04100790000NB,65.8,65.9,,2018,1973
04100790000NB,65.9,66,,2018,1973
04100790000NB,66,66.1,,2018,1973
04100790000NB,66.1,66.2,,2018,1973
04100790000NB,66.2,66.3,,2018,1973
04100790000NB,66.3,66.4,,2018,1973
04100790000NB,66.4,66.5,,2018,1973
04100790000NB,66.5,66.6,,2018,1973
04100790000NB,66.6,66.7,,2018,1973
04100790000NB,66.7,66.8,,2018,1973
04100790000NB,66.8,66.9,,2018,1973
04100790000NB,66.9,67,,2018,1973
04100790000NB,67,67.1,,2018,1973
04100790000NB,67.1,67.2,,2018,1973
04100790000NB,67.2,67.3,,2018,1973
04100790000NB,67.3,67.4,,2018,1973
04100790000NB,67.4,67.5,,2018,1973
04100790000NB,67.5,67.52,,2018,1973
04100790000NB,67.52,67.6,,2018,2018
04100790000NB,67.6,67.7,,2018,2018
04100790000NB,67.7,67.8,,2018,2018
04100790000NB,67.8,67.9,,2018,2018
04100790000NB,67.9,68,,2018,2018
04100790000NB,68,68.1,,2018,2018
04100790000NB,68.1,68.2,,2018,2018
04100790000NB,68.2,68.3,,2018,2018
04100790000NB,68.3,68.4,,2018,2018
04100790000NB,68.4,68.5,,2018,2018
04100790000NB,68.5,68.6,,2018,2018
04100790000NB,68.6,68.7,,2018,2018
04100790000NB,68.7,68.8,,2018,2018
04100790000NB,68.8,68.9,,2018,2018
04100790000NB,68.9,69,,2018,2018
04100790000NB,69,69.1,,2018,2018
04100790000NB,69.1,69.2,,2018,2018
04100790000NB,69.2,69.3,,2018,2018
04100790000NB,69.3,69.32,,2018,2018
04100790000NB,69.32,69.4,,2018,2018
04100790000NB,69.4,69.5,,2018,2018
04100790000NB,69.5,69.6,,2018,2018
04100790000NB,69.6,69.7,,2018,2018
04100790000NB,69.7,69.8,,2018,2018
04100790000NB,69.8,69.9,,2018,2018
04100790000NB,69.9,70,,2018,2018
04100790000NB,70,70.1,,2018,2018
04100790000NB,70.1,70.2,,2018,2018
04100790000NB,70.2,70.3,,2018,2018
04100790000NB,70.3,70.4,,2018,2018
04100790000NB,70.4,70.5,,2018,2018
04100790000NB,70.5,70.6,,2018,2018
04100790000NB,70.6,70.7,,2018,2018
04100790000NB,70.7,70.8,,2018,2018
04100790000NB,70.8,70.83,,2018,2018
04100790000NB,70.83,70.9,,2018,1973
04100790000NB,70.9,71,,2018,1973
04100790000NB,71,71.1,,2018,1973
04100790000NB,71.1,71.2,,2018,1973
04100790000NB,71.2,71.3,,2018,1973
04100790000NB,71.3,71.4,,2018,1973
04100790000NB,71.4,71.5,,1973,1973
04100790000NB,71.5,71.6,,1973,1973
04100790000NB,71.6,71.7,,1973,1973
04100790000NB,71.7,71.8,,1973,1973
04100790000NB,71.8,71.9,,1973,1973
04100790000NB,71.9,72,,1973,1973
04100790000NB,72,72.1,,1973,1973
04100790000NB,72.1,72.2,,1973,1973
04100790000NB,72.2,72.3,,1973,1973
04100790000NB,72.3,72.4,,1973,1973
04100790000NB,72.4,72.5,,1973,1973
04100790000NB,72.5,72.6,,1973,1973
04100790000NB,72.6,72.7,,1973,1973
04100790000NB,72.7,72.8,,1973,1973
04100790000NB,72.8,72.9,,1973,1973
04100790000NB,72.9,73,,1973,1973
04100790000NB,73,73.1,,1973,1973
04100790000NB,73.1,73.2,,1973,1973
04100790000NB,73.2,73.3,,1973,1973
04100790000NB,73.3,73.4,,1973,1973
04100790000NB,73.4,73.5,,1973,1973
04100790000NB,73.5,73.6,,1973,1973
04100790000NB,73.6,73.7,,1973,1973
04100790000NB,73.7,73.8,,1973,1973
04100790000NB,73.8,73.9,,1973,1973
04100790000NB,73.9,74,,1973,1973
04100790000NB,74,74.1,,1973,1973
04100790000NB,74.1,74.2,,1973,1973
04100790000NB,74.2,74.3,,1973,1973
04100790000NB,74.3,74.4,,1973,1973
04100790000NB,74.4,74.5,,1973,1973
04100790000NB,74.5,74.6,,1973,1973
04100790000NB,74.6,74.7,,1973,1973
04100790000NB,74.7,74.8,,1973,1973
04100790000NB,74.8,74.9,,1973,1973
04100790000NB,74.9,75,,1973,1973
04100790000NB,75,75.1,,1973,1973
04100790000NB,75.1,75.2,,1973,1973
04100790000NB,75.2,75.3,,1973,1973
04100790000NB,75.3,75.4,,1973,1973
04100790000NB,75.4,75.5,,1973,1973
04100790000NB,75.5,75.6,,1973,1973
04100790000NB,75.6,75.7,,1973,1973
04100790000NB,75.7,75.8,,1973,1973
04100790000NB,75.8,75.9,,1973,1973
04100790000NB,75.9,76,,1973,1973
04100790000NB,76,76.1,,1973,1973
04100790000NB,76.1,76.2,,1973,1973
04100790000NB,76.2,76.3,,1973,1973
04100790000NB,76.3,76.4,,1973,1973
04100790000NB,76.4,76.5,,1973,1973
04100790000NB,76.5,76.6,,1973,1973
04100790000NB,76.6,76.7,,1973,1973
04100790000NB,76.7,76.8,,1973,1973
04100790000NB,76.8,76.9,,1973,1973
04100790000NB,76.9,77,,1973,1973
04100790000NB,77,77.1,,1973,1973
04100790000NB,77.1,77.2,,1973,1973
04100790000NB,77.2,77.3,,1973,1973
04100790000NB,77.3,77.4,,1973,1973
04100790000NB,77.4,77.5,,1973,1973
04100790000NB,77.5,77.6,,1973,1973
04100790000NB,77.6,77.7,,1973,1973
04100790000NB,77.7,77.8,,1973,1973
04100790000NB,77.8,77.9,,1973,1973
04100790000NB,77.9,78,,1973,1973
04100790000NB,78,78.1,,1973,1973
04100790000NB,78.1,78.2,,1973,1973
04100790000NB,78.2,78.3,,1973,1973
04100790000NB,78.3,78.4,,1973,1973
04100790000NB,78.4,78.41,,1973,1973
04100790000NB,78.41,78.5,,1973,1973
04100790000NB,78.5,78.6,,1973,1973
04100790000NB,78.6,78.7,,1973,1973
04100790000NB,78.7,78.8,,1973,1973
04100790000NB,78.8,78.9,,1973,1973
04100790000NB,78.9,79,,1973,1973
04100790000NB,79,79.08,,1973,1973
04100790000NB,79.08,79.1,,1973,1973
04100790000NB,79.1,79.2,,1973,1973
04100790000NB,79.2,79.3,,1973,1973
04100790000NB,79.3,79.4,,1973,1973
04100790000NB,79.4,79.5,,1973,1973
04100790000NB,79.5,79.6,,1973,1973
04100790000NB,79.6,79.7,,1973,1973
04100790000NB,79.7,79.8,,1973,1973
04100790000NB,79.8,79.9,,1973,1973
04100790000NB,79.9,80,,1973,1973
04100790000NB,80,80.1,,1973,1973
04100790000NB,80.1,80.2,,1973,1973
04100790000NB,80.2,80.3,,1973,1973
04100790000NB,80.3,80.4,,1973,1973
04100790000NB,80.4,80.5,,1973,1973
04100790000NB,80.5,80.6,,1973,1973
04100790000NB,80.6,80.7,,1973,1973
04100790000NB,80.7,80.8,,1973,1973
04100790000NB,80.8,80.9,,1973,1973
04100790000NB,80.9,81,,1973,1973
04100790000NB,81,81.1,,1973,1973
04100790000NB,81.1,81.2,,1973,1973
04100790000NB,81.2,81.3,,1973,1973
04100790000NB,81.3,81.4,,1973,1973
04100790000NB,81.4,81.5,,1973,1973
04100790000NB,81.5,81.6,,1973,1973
04100790000NB,81.6,81.7,,1973,1973
04100790000NB,81.7,81.8,,1973,1973
04100790000NB,81.8,81.9,,1973,1973
04100790000NB,81.9,82,,1973,1973
04100790000NB,82,82.1,,1973,1973
04100790000NB,82.1,82.2,,1973,1973
04100790000NB,82.2,82.3,,1973,1973
04100790000NB,82.3,82.4,,1973,1973
04100790000NB,82.4,82.5,,1973,1973
04100790000NB,82.5,82.6,,1973,1973
04100790000NB,82.6,82.7,,1973,1973
04100790000NB,82.7,82.8,,1973,1973
04100790000NB,82.8,82.9,,1973,1973
04100790000NB,82.9,83,,1973,1973
04100790000NB,83,83.1,,1973,1973
04100790000NB,83.1,83.15,,1973,1973
31201190000NB,7.81,9.82,1978,1978,1978
31201190000NB,11.9,12.06,1978,1978,1978
31201190000NB,13.78,13.8,1978,1978,1978
31201190000NB,13.8,13.99,1978,1978,1978
31201190000NB,13.99,14.1,1978,1978,1978
31201190000NB,14.1,14.22,1978,1978,1978
31201190000NB,14.42,14.62,1978,1978,1978
31201190000NB,14.85,15.15,1978,1978,1978
31201190000NB,15.72,16,1978,1978,1978
31201190000NB,16.82,17.35,1978,1978,1978
31201190000NB,17.44,18.2,1987,1987,1987
31201190000NB,18.2,19.66,1987,1987,1987
31201190000NB,19.66,20,1987,1987,1987
31201190000NB,20,20.47,1987,1987,1987
4140003180000,2.77,3.51,1954,1954,1954
3830039000000,35.01,35.23,,,1953
2540250320000,2.05,2.49,1987,1987,1987
0240013000000,0.43,1.03,2020,,
0240013000000,1.03,1.5,2020,,
5040008000000,0,0.45,2016,2016,2016
2230003000000,5.71,6.1,2007,2007,2007
2040020000221,2.21,4.64,,2022,2022
24200520000EB,0,0.1,1943,1943,1943
24200520000EB,0.1,0.2,1943,1943,1943
24200520000EB,0.2,0.3,1943,1943,1943
24200520000EB,0.3,0.4,1943,1943,1943
24200520000EB,0.4,0.5,1943,1943,1943
24200520000EB,0.5,0.6,1943,1943,1943
24200520000EB,0.6,0.7,1943,1943,1943
24200520000EB,0.7,0.8,1943,1943,1943
24200520000EB,0.8,0.9,1943,1943,1943
24200520000EB,0.9,1,1943,1943,1943
24200520000EB,1,1.09,1943,1943,1943
24200520000EB,2.54,2.6,1943,1943,1943
24200520000EB,2.6,2.7,1943,1943,1943
24200520000EB,2.7,2.8,1943,1943,1943
24200520000EB,2.8,2.9,1943,1943,1943
24200520000EB,2.9,3,1943,1943,1943
24200520000EB,3,3.1,1943,1943,1943
24200520000EB,3.1,3.2,1943,1943,1943
24200520000EB,3.2,3.3,1943,1943,1943
24200520000EB,3.3,3.4,1943,1943,1943
24200520000EB,3.4,3.5,1943,1943,1943
24200520000EB,3.5,3.6,1943,1943,1943
24200520000EB,3.6,3.7,1943,1943,1943
24200520000EB,3.7,3.72,1943,1943,1943
24200520000EB,5.19,5.2,1943,1943,1943
24200520000EB,5.2,5.3,1943,1943,1943
24200520000EB,5.3,5.4,1943,1943,1943
24200520000EB,5.4,5.5,1943,1943,1943
24200520000EB,5.5,5.6,1943,1943,1943
24200520000EB,5.6,5.7,1943,1943,1943
24200520000EB,5.7,5.8,1943,1943,1943
24200520000EB,5.8,5.9,1943,1943,1943
24200520000EB,5.9,6,1943,1943,1943
24200520000EB,6,6.1,1943,1943,1943
24200520000EB,6.1,6.2,1943,1943,1943
24200520000EB,6.2,6.3,1943,1943,1943
24200520000EB,6.3,6.4,1943,1943,1943
24200520000EB,6.4,6.5,1943,1943,1943
24200520000EB,6.5,6.6,1943,1943,1943
24200520000EB,6.6,6.7,1943,1943,1943
24200520000EB,6.7,6.8,1943,1943,1943
24200520000EB,6.8,6.9,1943,1943,1943
24200520000EB,6.9,7,1943,1943,1943
24200520000EB,7,7.1,1943,1943,1943
24200520000EB,7.1,7.2,1943,1943,1943
24200520000EB,7.2,7.3,1943,1943,1943
24200520000EB,7.3,7.4,1943,1943,1943
24200520000EB,7.4,7.5,1943,1943,1943
24200520000EB,7.5,7.6,1943,1943,1943
24200520000EB,7.6,7.7,1943,1943,1943
24200520000EB,7.7,7.8,1943,1943,1943
24200520000EB,7.8,7.9,1943,1943,1943
24200520000EB,7.9,7.91,1943,1943,1943
24200520000EB,9.59,9.6,1943,1943,1943
24200520000EB,9.6,9.7,1943,1943,1943
24200520000EB,9.7,9.8,1943,1943,1943
24200520000EB,9.8,9.9,1943,1943,1943
24200520000EB,9.9,10,1943,1943,1943
24200520000EB,10,10.1,1943,1943,1943
24200520000EB,10.1,10.2,1943,1943,1943
24200520000EB,10.2,10.3,1943,1943,1943
24200520000EB,10.3,10.4,1943,1943,1943
24200520000EB,10.4,10.5,1943,1943,1943
24200520000EB,10.5,10.6,1943,1943,1943
24200520000EB,10.6,10.7,1943,1943,1943
24200520000EB,10.7,10.8,1943,1943,1943
24200520000EB,10.8,10.9,1943,1943,1943
24200520000EB,10.9,11,1943,1943,1943
24200520000EB,11,11.1,1943,1943,1943
24200520000EB,11.1,11.2,1943,1943,1943
24200520000EB,11.2,11.3,1943,1943,1943
24200520000EB,11.3,11.4,1943,1943,1943
24200520000EB,11.4,11.5,1943,1943,1943
24200520000EB,11.5,11.6,1943,1943,1943
24200520000EB,11.6,11.7,1943,1943,1943
24200520000EB,11.7,11.8,1943,1943,1943
24200520000EB,11.8,11.9,1943,1943,1943
24200520000EB,11.9,12,1943,1943,1943
24200520000EB,12,12.1,1943,1943,1943
24200520000EB,12.1,12.2,1943,1943,1943
24200520000EB,12.2,12.3,1943,1943,1943
24200520000EB,12.3,12.4,1943,1943,1943
24200520000EB,12.4,12.5,1943,1943,1943
24200520000EB,12.5,12.6,1943,1943,1943
24200520000EB,12.6,12.7,1943,1943,1943
24200520000EB,12.7,12.8,1943,1943,1943
24200520000EB,12.8,12.82,1943,1943,1943
24200520000EB,24.59,24.6,1943,1943,1943
24200520000EB,24.6,24.7,1943,1943,1943
24200520000EB,24.7,24.8,1943,1943,1943
24200520000EB,24.8,24.9,1943,1943,1943
24200520000EB,24.9,25,1943,1943,1943
24200520000EB,25,25.1,1943,1943,1943
24200520000EB,25.1,25.2,1943,1943,1943
24200520000EB,25.2,25.3,1943,1943,1943
24200520000EB,25.3,25.4,1943,1943,1943
24200520000EB,25.4,25.5,1943,1943,1943
24200520000EB,25.5,25.6,1943,1943,1943
24200520000EB,25.6,25.7,1943,1943,1943
