RouteID,BMP,EMP,thickness_flexible_10_ValueNumeric,thickness_flexible_11_ValueNumeric,thickness_flexible_12_ValueNumeric
28200520000EB,7.3,7.4,9,9.0,9
28200520000EB,7.4,7.5,9,9.0,9
28200520000EB,7.5,7.6,9,9.0,9
28200520000EB,7.6,7.7,9,9.0,9
28200520000EB,7.7,7.76,9,9.0,9
28200520000EB,12.97,13,9,9.0,9
28200520000EB,13,13.1,9,9.0,9
28200520000EB,13.1,13.2,9,9.0,9
28200520000EB,13.2,13.3,9,9.0,9
28200520000EB,13.3,13.39,9,9.0,9
28200520000EB,13.44,13.5,9,9.0,9
28200520000EB,13.5,13.6,9,9.0,9
28200520000EB,13.6,13.67,9,9.0,9
28200520000EB,14.91,15,9,9.0,9
28200520000EB,15,15.1,9,9.0,9
28200520000EB,15.1,15.2,9,9.0,9
28200520000EB,15.2,15.3,9,9.0,9
28200520000EB,15.3,15.37,9,9.0,9
0580939000000,0,0.2,1,,
2040011000000,0.899,0.95,,2.0,
4040046000000,0,2.29,,9.0,9
4040046000000,2.55,3.42,,9.0,9
42200330000EB,9.5,9.74,2,,
42200330000EB,10.26,10.99,2,,
5040007000000,17.84,18.87,,1.0,1
5040007000000,19.35,19.76,,1.0,1
0330099000000,0,1.84,,9.0,9
28200520004NB,0,0.1,9,9.0,9
28200520004NB,0.1,0.2,9,9.0,9
28200520004NB,0.2,0.22,9,9.0,9
1740006000000,0,0.808,,9.0,9
2040023000000,2.48,2.67,,9.0,9
2040023000000,2.67,3.6,,9.0,9
4140016100000,0.53,0.9,6,6.0,6
0640021000000,0.537,0.9,,1.0,1
0640021000000,0.9,1.51,,1.0,1
0640021000000,1.51,2.939,,1.0,1
0640021000000,2.947,2.98,,1.0,1
20300610006EB,0,0.19,,1.0,
35202500010SB,0,0.1,,2.0,9
35202500010SB,0.1,0.2,,2.0,9
35202500010SB,0.2,0.3,,2.0,9
35202500010SB,0.3,0.4,,2.0,9
35202500010SB,0.4,0.5,,2.0,9
35202500010SB,0.5,0.6,,2.0,9
35202500010SB,0.6,0.64,,2.0,9
2640012000000,0.24,0.28,3,,
30200520004NB,0.096,0.1,,2.0,2
30200520004NB,0.1,0.2,,2.0,2
30200520004NB,0.2,0.3,,2.0,2
30200520004NB,0.3,0.39,,2.0,2
54300680005SB,1.69,1.7,,9.0,9
54300680005SB,1.7,1.8,,9.0,9
54300680005SB,1.8,1.9,,9.0,9
54300680005SB,1.9,1.92,,9.0,9
0540027360000,0,0.12,1,,
23201190000NB,0,0.1,,1.0,1
23201190000NB,0.1,0.2,,1.0,1
23201190000NB,0.2,0.3,,1.0,1
23201190000NB,0.3,0.4,,1.0,1
23201190000NB,0.4,0.5,,1.0,1
23201190000NB,0.5,0.6,,1.0,1
23201190000NB,0.6,0.7,,1.0,1
23201190000NB,0.7,0.8,,1.0,1
23201190000NB,0.8,0.85,,1.0,1
23201190000NB,1.44,1.5,,1.0,1
23201190000NB,1.5,1.6,,1.0,1
23201190000NB,1.6,1.7,,1.0,1
23201190000NB,1.7,1.8,,1.0,1
23201190000NB,1.8,1.9,,1.0,1
23201190000NB,1.9,2,,1.0,1
23201190000NB,2,2.1,,1.0,1
23201190000NB,2.1,2.2,,1.0,1
23201190000NB,2.2,2.3,,1.0,1
23201190000NB,2.3,2.4,,1.0,1
23201190000NB,2.4,2.5,,1.0,1
23201190000NB,2.5,2.54,,1.0,1
23201190000NB,2.54,2.6,,1.0,1
23201190000NB,2.6,2.67,,1.0,1
23201190000NB,2.67,2.7,,1.0,1
23201190000NB,2.7,2.8,,1.0,1
23201190000NB,2.8,2.9,,1.0,1
23201190000NB,2.9,3,,1.0,1
23201190000NB,3,3.1,,1.0,1
23201190000NB,3.1,3.2,,1.0,1
23201190000NB,3.2,3.3,,1.0,1
23201190000NB,3.3,3.37,,1.0,1
23201190000NB,3.37,3.59,,1.0,
23201190000NB,3.59,5.27,,1.0,
23201190000NB,5.27,5.915,,1.0,
23201190000NB,11.87,11.9,,1.0,1
23201190000NB,11.9,12,,1.0,1
23201190000NB,12,12.1,,1.0,1
23201190000NB,12.1,12.2,,1.0,1
23201190000NB,12.2,12.283,,1.0,1
4030034000000,14.57,14.97,,1.0,
4030034000000,15.27,15.39,,1.0,
4030034000000,15.39,15.68,,1.0,
4030034000000,15.68,17.018,,1.0,
20100790000NB,5.56,6.12,,3.0,
20100790000NB,6.82,7.19,,3.0,
20100790000NB,16.04,16.1,9,9.0,9
20100790000NB,16.1,19.22,9,9.0,
39100680000EB,31.42,32.06,8,8.0,8
4840056000000,0,1.12,2,,
2640026000000,0,5.43,2,,
0673272001900,0.35,0.754,,1.0,1
0673272001900,0.754,0.87,,1.0,1
0673272001900,0.87,1.04,,1.0,1
0673272001900,1.08,1.28,,1.0,1
0673272001900,1.28,1.44,,1.0,1
28204600000EB,0.029,0.1,9,9.0,9
28204600000EB,0.1,0.2,9,9.0,9
28204600000EB,0.2,0.3,9,9.0,9
28204600000EB,0.3,0.4,9,9.0,9
28204600000EB,0.4,0.5,9,9.0,9
28204600000EB,0.5,0.6,9,9.0,9
28204600000EB,0.6,0.7,9,9.0,9
28204600000EB,0.7,0.8,9,9.0,9
28204600000EB,0.8,0.9,9,9.0,9
28204600000EB,0.9,1,9,9.0,9
28204600000EB,1,1.06,9,9.0,9
28204600000EB,1.33,1.4,9,9.0,9
28204600000EB,1.4,1.5,9,9.0,9
28204600000EB,1.5,1.6,9,9.0,9
28204600000EB,1.6,1.7,9,9.0,9
28204600000EB,1.7,1.8,9,9.0,9
28204600000EB,1.8,1.9,9,9.0,9
28204600000EB,1.9,2,9,9.0,9
28204600000EB,2,2.1,9,9.0,9
28204600000EB,2.1,2.2,9,9.0,9
28204600000EB,2.2,2.3,9,9.0,9
28204600000EB,2.3,2.4,9,9.0,9
28204600000EB,2.4,2.5,9,9.0,9
28204600000EB,2.5,2.6,9,9.0,9
28204600000EB,2.6,2.7,9,9.0,9
28204600000EB,2.7,2.8,9,9.0,9
28204600000EB,2.8,2.9,9,9.0,9
28204600000EB,2.9,3,9,9.0,9
28204600000EB,3,3.09,9,9.0,9
28204600000EB,4.29,4.3,9,9.0,9
28204600000EB,4.3,4.4,9,9.0,9
28204600000EB,4.4,4.5,9,9.0,9
28204600000EB,4.5,4.6,9,9.0,9
28204600000EB,4.6,4.7,9,9.0,9
28204600000EB,4.7,4.8,9,9.0,9
28204600000EB,4.8,4.9,9,9.0,9
28204600000EB,4.9,5,9,9.0,9
28204600000EB,5,5.1,9,9.0,9
28204600000EB,5.1,5.2,9,9.0,9
28204600000EB,5.2,5.3,9,9.0,9
28204600000EB,5.3,5.38,9,9.0,9
28204600000EB,13.48,13.5,9,9.0,9
28204600000EB,13.5,13.6,9,9.0,9
28204600000EB,13.6,13.7,9,9.0,9
28204600000EB,13.7,13.8,9,9.0,9
28204600000EB,13.8,13.9,9,9.0,9
28204600000EB,13.9,14,9,9.0,9
28204600000EB,14,14.1,9,9.0,9
28204600000EB,14.1,14.2,9,9.0,9
28204600000EB,14.2,14.3,9,9.0,9
28204600000EB,14.3,14.4,9,9.0,9
28204600000EB,14.4,14.5,9,9.0,9
28204600000EB,14.5,14.6,9,9.0,9
28204600000EB,14.6,14.7,9,9.0,9
28204600000EB,14.7,14.72,9,9.0,9
28204600000EB,14.72,14.8,9,9.0,9
28204600000EB,14.8,14.9,9,9.0,9
28204600000EB,14.9,15,9,9.0,9
28204600000EB,15,15.1,9,9.0,9
28204600000EB,15.1,15.15,9,9.0,9
0540027380000,0,0.21,1,,
2930093000000,0,0.069,6,6.0,6
2930093000000,0.069,0.1,6,6.0,6
2930093000000,0.1,0.2,6,6.0,6
2930093000000,0.2,0.3,6,6.0,6
2930093000000,0.3,0.4,6,6.0,6
2930093000000,0.4,0.5,6,6.0,6
2930093000000,0.5,0.6,6,6.0,6
2930093000000,0.6,0.7,6,6.0,6
2930093000000,0.7,0.8,6,6.0,6
2930093000000,0.8,0.9,6,6.0,6
2930093000000,0.9,1,6,6.0,6
2930093000000,1,1.1,6,6.0,6
2930093000000,1.1,1.2,6,6.0,6
2930093000000,1.2,1.3,6,6.0,6
2930093000000,1.3,1.4,6,6.0,6
2930093000000,1.4,1.5,6,6.0,6
2930093000000,1.5,1.6,6,6.0,6
2930093000000,1.6,1.7,6,6.0,6
2930093000000,1.7,1.8,6,6.0,6
2930093000000,1.8,1.9,6,6.0,6
2930093000000,1.9,2,6,6.0,6
2930093000000,2,2.1,6,6.0,6
2930093000000,2.1,2.2,6,6.0,6
2930093000000,2.2,2.3,6,6.0,6
2930093000000,2.3,2.4,6,6.0,6
2930093000000,2.4,2.5,6,6.0,6
2930093000000,2.5,2.6,6,6.0,6
2930093000000,2.6,2.7,6,6.0,6
2930093000000,2.7,2.8,6,6.0,6
2930093000000,2.8,2.9,6,6.0,6
2930093000000,2.9,3,6,6.0,6
2930093000000,3,3.1,6,6.0,6
2930093000000,3.1,3.2,6,6.0,6
2930093000000,3.2,3.3,6,6.0,6
2930093000000,3.3,3.4,6,6.0,6
2930093000000,3.4,3.42,6,6.0,6
0540067190000,0,0.17,1,,
2840016010000,0.59,0.74,6,6.0,6
4140006020000,1.57,1.69,6,6.0,6
5040003010000,0.09,0.1,,1.0,1
5040003010000,0.1,0.2,,1.0,1
5040003010000,0.2,0.3,,1.0,1
5040003010000,0.3,0.4,,1.0,1
5040003010000,0.4,0.5,,1.0,1
5040003010000,0.5,0.6,,1.0,1
5040003010000,0.6,0.65,,1.0,1
5040003010000,0.65,0.68,,1.0,1
4140001000000,1.95,3.4,9,9.0,9
4140001000000,3.4,4.14,9,9.0,9
2040009030000,0.97,2.86,,9.0,9
5240004000000,3.44,3.54,3,,
0640035000000,7.83,8.63,,1.0,1
06200520004NB,0,0.1,,2.0,2
06200520004NB,0.1,0.2,,2.0,2
06200520004NB,0.2,0.3,,2.0,2
06200520004NB,0.3,0.32,,2.0,2
06200520004NB,0.321,0.4,,2.0,2
06200520004NB,0.4,0.46,,2.0,2
4140009090000,0,1.81,,6.0,
2640010000000,0,0.44,1,,
2840019290000,0,2.54,,6.0,
2840019290000,2.54,3.32,6,6.0,6
42202190000NB,0,3.24,2,,
42202190000NB,8.55,8.74,2,,
42202190000NB,8.74,9.68,2,,
42202190000NB,15.89,17.4,2,,
42202190000NB,17.4,19.15,2,,
42202190000NB,19.15,21.44,2,,
42202190000NB,21.48,21.67,2,,
42202190000NB,27.85,30.16,2,,
4830180000000,1.21,4.06,2,,
2440009000000,7.87,9.2,6,6.0,6
3540007090000,0,0.32,2,,
4530107000000,0.29,0.76,,1.0,
2640088210000,0,0.35,1,,
4140008030000,0,0.65,6,6.0,6
2640021000000,5.37,10.31,3,,
0640039000000,2.08,2.62,,1.0,1
4140025000000,3.7,5.9,9,9.0,9
0540067210000,0,0.11,1,,
2330073000000,0.31,0.4,,1.0,1
2330073000000,0.4,0.5,,1.0,1
2330073000000,0.5,0.6,,1.0,1
2330073000000,0.6,0.7,,1.0,1
2330073000000,0.7,0.8,,1.0,1
2330073000000,0.8,0.9,,1.0,1
2330073000000,0.9,1,,1.0,1
2330073000000,1,1.1,,1.0,1
2330073000000,1.1,1.2,,1.0,1
2330073000000,1.2,1.3,,1.0,1
2330073000000,1.3,1.4,,1.0,1
2330073000000,1.4,1.5,,1.0,1
2330073000000,1.5,1.6,,1.0,1
2330073000000,1.6,1.7,,1.0,1
2330073000000,1.7,1.8,,1.0,1
2330073000000,1.8,1.9,,1.0,1
2330073000000,1.9,2,,1.0,1
2330073000000,2,2.1,,1.0,1
2330073000000,2.1,2.15,,1.0,1
3630028000000,24.07,25.57,2,,
3030080000000,4.6,5.6,,2.0,
3030080000000,7.05,7.1,,2.0,2
3030080000000,7.1,7.2,,2.0,2
3030080000000,7.2,7.3,,2.0,2
3030080000000,7.3,7.4,,2.0,2
3030080000000,7.4,7.5,,2.0,2
3030080000000,7.5,7.6,,2.0,2
3030080000000,7.6,7.7,,2.0,2
3030080000000,7.7,7.8,,2.0,2
3030080000000,7.8,7.9,,2.0,2
3030080000000,7.9,8,,2.0,2
3030080000000,8,8.1,,2.0,2
3030080000000,8.1,8.2,,2.0,2
3030080000000,8.2,8.3,,2.0,2
3030080000000,8.3,8.4,,2.0,2
3030080000000,8.4,8.5,,2.0,2
3030080000000,8.5,8.6,,2.0,2
3030080000000,8.6,8.7,,2.0,2
3030080000000,8.7,8.8,,2.0,2
3030080000000,8.8,8.9,,2.0,2
3030080000000,8.9,9,,2.0,2
3030080000000,9,9.1,,2.0,2
3030080000000,9.1,9.2,,2.0,2
3030080000000,9.2,9.3,,2.0,2
3030080000000,9.3,9.4,,2.0,2
3030080000000,9.4,9.46,,2.0,2
4530020000000,24.37,24.94,,2.0,
4530020000000,32,32.14,,2.0,2
2340005000000,0.45,2.789,,2.0,2
0630193000000,0.46,0.5,,2.0,2
0630193000000,0.5,0.6,,2.0,2
0630193000000,0.6,0.7,,2.0,2
0630193000000,0.7,0.8,,2.0,2
0630193000000,0.8,0.9,,2.0,2
0630193000000,0.9,1,,2.0,2
0630193000000,1,1.1,,2.0,2
0630193000000,1.1,1.2,,2.0,2
0630193000000,1.2,1.3,,2.0,2
0630193000000,1.3,1.4,,2.0,2
0630193000000,1.4,1.5,,2.0,2
0630193000000,1.5,1.6,,2.0,2
0630193000000,1.6,1.7,,2.0,2
0630193000000,1.7,1.8,,2.0,2
0630193000000,1.8,1.9,,2.0,2
0630193000000,1.9,2,,2.0,2
0630193000000,2,2.1,,2.0,2
0630193000000,2.1,2.2,,2.0,2
0630193000000,2.2,2.3,,2.0,2
0630193000000,2.3,2.4,,2.0,2
0630193000000,2.4,2.5,,2.0,2
0630193000000,2.5,2.6,,2.0,2
0630193000000,2.6,2.7,,2.0,2
0630193000000,2.7,2.8,,2.0,2
0630193000000,2.8,2.9,,2.0,2
0630193000000,2.9,3,,2.0,2
0630193000000,3,3.1,,2.0,2
0630193000000,3.1,3.2,,2.0,2
0630193000000,3.2,3.3,,2.0,2
0630193000000,3.3,3.4,,2.0,2
0630193000000,3.4,3.5,,2.0,2
0630193000000,3.5,3.55,,2.0,2
47202190000NB,5.57,7.37,2,,
47202190000NB,13.1,17.49,2,,
47202190000NB,17.49,18,2,,
47202190000NB,22.16,25.83,2,,
47202190000NB,26.1,27.76,2,,
1230093000000,9.71,9.8,6,6.0,6
1230093000000,9.8,9.9,6,6.0,6
1230093000000,9.9,10,6,6.0,6
1230093000000,10,10.1,6,6.0,6
1230093000000,10.1,10.2,6,6.0,6
1230093000000,10.2,10.3,6,6.0,6
1230093000000,10.3,10.4,6,6.0,6
1230093000000,10.4,10.5,6,6.0,6
1230093000000,10.5,10.6,6,6.0,6
1230093000000,10.6,10.7,6,6.0,6
1230093000000,10.7,10.8,6,6.0,6
1230093000000,10.8,10.9,6,6.0,6
1230093000000,10.9,11,6,6.0,6
1230093000000,11,11.1,6,6.0,6
1230093000000,11.1,11.2,6,6.0,6
1230093000000,11.2,11.3,6,6.0,6
1230093000000,11.3,11.4,6,6.0,6
1230093000000,11.4,11.5,6,6.0,6
1230093000000,11.5,11.6,6,6.0,6
1230093000000,11.6,11.7,6,6.0,6
1230093000000,11.7,11.8,6,6.0,6
1230093000000,11.8,11.9,6,6.0,6
1230093000000,11.9,12,6,6.0,6
1230093000000,12,12.1,6,6.0,6
1230093000000,12.1,12.2,6,6.0,6
1230093000000,12.2,12.3,6,6.0,6
1230093000000,12.3,12.4,6,6.0,6
1230093000000,12.4,12.5,6,6.0,6
1230093000000,12.5,12.6,6,6.0,6
1230093000000,12.6,12.7,6,6.0,6
1230093000000,12.7,12.8,6,6.0,6
1230093000000,12.8,12.9,6,6.0,6
1230093000000,12.9,13,6,6.0,6
1230093000000,13,13.1,6,6.0,6
1230093000000,13.1,13.2,6,6.0,6
1230093000000,13.2,13.3,6,6.0,6
1230093000000,13.3,13.4,6,6.0,6
1230093000000,13.4,13.45,6,6.0,6
5040060040000,1.24,2.4,,1.0,1
2330080000000,0.86,0.9,,2.0,2
2330080000000,0.9,1,,2.0,2
2330080000000,1,1.1,,2.0,2
2330080000000,1.1,1.2,,2.0,2
2330080000000,1.2,1.3,,2.0,2
2330080000000,1.3,1.4,,2.0,2
2330080000000,1.4,1.5,,2.0,2
2330080000000,1.5,1.57,,2.0,2
4730032000000,0,3.26,2,,
4730032000000,14.79,16.09,2,,
4730032000000,16.09,16.45,2,,
4140018000000,2.99,3,6,6.0,6
4140018000000,3,3.51,6,6.0,6
4140018000000,3.51,4.41,6,6.0,6
0530067000000,6.14,6.71,,3.0,3
0630002001300,0,0.1,,1.0,1
0630002001300,0.1,0.17,,1.0,1
0630002001300,0.17,0.2,,1.0,1
0630002001300,0.2,0.3,,1.0,1
0630002001300,0.3,0.39,,1.0,1
1030016000000,14.616,14.746,,2.0,
1030016000000,15.526,16.666,,2.0,
5440004000000,0.57,0.93,,5.0,5
4830002000000,2.84,4.64,,2.0,2
4830002000000,12.75,12.78,1,,
3930072000000,18.42,20.44,8,8.0,8
0540027480000,0,0.22,1,,
1740011000000,0,1.14,,9.0,9
1740011000000,1.14,2.3,,9.0,9
1740011000000,4.24,4.7,,9.0,9
1740011000000,4.7,5.24,,9.0,9
5040003000000,3.75,3.85,,1.0,1
5040003000000,3.94,4.06,,1.0,1
20100640000EB,52.73,53.1,7,7.0,7
20100640000EB,53.1,53.75,7,7.0,
20100640000EB,53.75,54.3,7,7.0,7
20100640000EB,54.3,54.37,7,7.0,
02100810000NB,0,0.1,2,2.0,2
02100810000NB,0.1,0.2,2,2.0,2
02100810000NB,0.2,0.3,2,2.0,2
02100810000NB,0.3,0.4,2,2.0,2
02100810000NB,0.4,0.5,2,2.0,2
02100810000NB,0.5,0.6,2,2.0,2
02100810000NB,0.6,0.7,2,2.0,2
02100810000NB,0.7,0.8,2,2.0,2
02100810000NB,0.8,0.9,2,2.0,2
02100810000NB,0.9,1,2,2.0,2
02100810000NB,1,1.1,2,2.0,2
02100810000NB,1.1,1.2,2,2.0,2
02100810000NB,1.2,1.3,2,2.0,2
02100810000NB,1.3,1.39,2,2.0,2
02100810000NB,1.39,1.4,2,2.0,2
02100810000NB,1.4,1.5,2,2.0,2
02100810000NB,1.5,1.6,2,2.0,2
02100810000NB,1.6,1.7,2,2.0,2
02100810000NB,1.7,1.8,2,2.0,2
02100810000NB,1.8,1.9,2,2.0,2
02100810000NB,1.9,2,2,2.0,2
02100810000NB,2,2.1,2,2.0,2
02100810000NB,2.1,2.2,2,2.0,2
02100810000NB,2.2,2.3,2,2.0,2
02100810000NB,2.3,2.4,2,2.0,2
02100810000NB,2.4,2.5,2,2.0,2
02100810000NB,2.5,2.6,2,2.0,2
02100810000NB,2.6,2.7,2,2.0,2
02100810000NB,2.7,2.8,2,2.0,2
02100810000NB,2.8,2.9,2,2.0,2
02100810000NB,2.9,3,2,2.0,2
02100810000NB,3,3.1,2,2.0,2
02100810000NB,3.1,3.2,2,2.0,2
02100810000NB,3.2,3.3,2,2.0,2
02100810000NB,3.3,3.4,2,2.0,2
02100810000NB,3.4,3.5,2,2.0,2
02100810000NB,3.5,3.6,2,2.0,2
02100810000NB,3.6,3.7,2,2.0,2
02100810000NB,3.7,3.8,2,2.0,2
02100810000NB,3.8,3.9,2,2.0,2
02100810000NB,3.9,4,2,2.0,2
02100810000NB,4,4.1,2,2.0,2
02100810000NB,4.1,4.2,2,2.0,2
02100810000NB,4.2,4.3,2,2.0,2
02100810000NB,4.3,4.4,2,2.0,2
02100810000NB,4.4,4.5,2,2.0,2
02100810000NB,4.5,4.6,2,2.0,2
02100810000NB,4.6,4.7,2,2.0,2
02100810000NB,4.7,4.8,2,2.0,2
02100810000NB,4.8,4.9,2,2.0,2
02100810000NB,4.9,5,2,2.0,2
02100810000NB,5,5.1,2,2.0,2
02100810000NB,5.1,5.2,2,2.0,2
02100810000NB,5.2,5.3,2,2.0,2
02100810000NB,5.3,5.4,2,2.0,2
02100810000NB,5.4,5.5,2,2.0,2
02100810000NB,5.5,5.6,2,2.0,2
02100810000NB,5.6,5.7,2,2.0,2
02100810000NB,5.7,5.8,2,2.0,2
02100810000NB,5.8,5.9,2,2.0,2
02100810000NB,5.9,6,2,2.0,2
02100810000NB,6,6.1,2,2.0,2
02100810000NB,6.1,6.2,2,2.0,2
02100810000NB,6.2,6.27,2,2.0,2
02100810000NB,6.27,6.3,2,2.0,2
02100810000NB,6.3,6.4,2,2.0,2
02100810000NB,6.4,6.5,2,2.0,2
02100810000NB,6.5,6.6,2,2.0,2
02100810000NB,6.6,6.7,2,2.0,2
02100810000NB,6.7,6.8,2,2.0,2
02100810000NB,6.8,6.9,2,2.0,2
02100810000NB,6.9,7,2,2.0,2
02100810000NB,7,7.1,2,2.0,2
02100810000NB,7.1,7.2,2,2.0,2
02100810000NB,7.2,7.3,2,2.0,2
02100810000NB,7.3,7.4,2,2.0,2
02100810000NB,7.4,7.5,2,2.0,2
02100810000NB,7.5,7.6,2,2.0,2
02100810000NB,7.6,7.7,2,2.0,2
02100810000NB,7.7,7.8,2,2.0,2
02100810000NB,7.8,7.9,2,2.0,2
02100810000NB,7.9,8,2,12.0,12
02100810000NB,8,8.1,2,12.0,12
02100810000NB,8.1,8.2,2,12.0,12
02100810000NB,8.2,8.3,2,12.0,12
02100810000NB,8.3,8.4,2,12.0,12
02100810000NB,8.4,8.5,2,12.0,12
02100810000NB,8.5,8.6,2,12.0,12
02100810000NB,8.6,8.7,2,12.0,12
02100810000NB,8.7,8.8,2,12.0,12
02100810000NB,8.8,8.9,2,12.0,12
02100810000NB,8.9,9,2,12.0,12
02100810000NB,9,9.1,2,12.0,12
02100810000NB,9.1,9.2,2,12.0,12
02100810000NB,9.2,9.3,2,12.0,12
02100810000NB,9.3,9.4,2,12.0,12
02100810000NB,9.4,9.5,2,12.0,12
02100810000NB,9.5,9.6,2,12.0,12
02100810000NB,9.6,9.7,2,12.0,12
02100810000NB,9.7,9.8,2,12.0,12
02100810000NB,9.8,9.9,2,12.0,12
02100810000NB,9.9,10,2,12.0,12
02100810000NB,10,10.1,2,12.0,12
02100810000NB,10.1,10.2,2,12.0,12
02100810000NB,10.2,10.3,2,12.0,12
02100810000NB,10.3,10.4,2,12.0,12
02100810000NB,10.4,10.5,2,12.0,12
02100810000NB,10.5,10.6,2,12.0,12
02100810000NB,10.6,10.7,2,12.0,12
02100810000NB,10.7,10.8,2,12.0,12
02100810000NB,10.8,10.9,2,12.0,12
02100810000NB,10.9,11,2,12.0,12
02100810000NB,11,11.1,2,12.0,12
02100810000NB,11.1,11.2,2,12.0,12
02100810000NB,11.2,11.3,2,12.0,12
02100810000NB,11.3,11.4,2,12.0,12
02100810000NB,11.4,11.5,2,12.0,12
02100810000NB,11.5,11.6,2,12.0,12
02100810000NB,11.6,11.63,2,12.0,12
02100810000NB,11.63,11.7,2,12.0,12
02100810000NB,11.7,11.8,2,12.0,12
02100810000NB,11.8,11.9,2,12.0,12
02100810000NB,11.9,12,2,2.0,2
02100810000NB,12,12.1,2,2.0,2
02100810000NB,12.1,12.2,2,2.0,2
02100810000NB,12.2,12.3,2,2.0,2
02100810000NB,12.3,12.4,2,2.0,2
02100810000NB,12.4,12.5,2,2.0,2
02100810000NB,12.5,12.6,2,2.0,2
02100810000NB,12.6,12.7,2,2.0,2
02100810000NB,12.7,12.8,2,2.0,2
02100810000NB,12.8,12.9,2,2.0,2
02100810000NB,12.9,13,2,2.0,2
02100810000NB,13,13.1,2,2.0,2
02100810000NB,13.1,13.2,2,2.0,2
02100810000NB,13.2,13.3,2,2.0,2
02100810000NB,13.3,13.4,2,2.0,2
02100810000NB,13.4,13.5,2,2.0,2
02100810000NB,13.5,13.54,2,2.0,2
02100810000NB,13.54,13.6,2,2.0,2
02100810000NB,13.6,13.7,2,2.0,2
02100810000NB,13.7,13.8,2,2.0,2
02100810000NB,13.8,13.9,2,2.0,2
02100810000NB,13.9,14,2,2.0,2
02100810000NB,14,14.1,2,2.0,2
02100810000NB,14.1,14.2,2,2.0,2
02100810000NB,14.2,14.26,2,2.0,2
02100810000NB,14.26,14.3,2,2.0,2
02100810000NB,14.3,14.4,2,2.0,2
02100810000NB,14.4,14.5,2,2.0,2
02100810000NB,14.5,14.6,2,2.0,2
02100810000NB,14.6,14.7,2,2.0,2
02100810000NB,14.7,14.8,2,2.0,2
02100810000NB,14.8,14.9,2,2.0,2
02100810000NB,14.9,15,2,2.0,2
02100810000NB,15,15.1,2,2.0,2
02100810000NB,15.1,15.2,2,2.0,2
02100810000NB,15.2,15.22,2,2.0,2
02100810000NB,15.22,15.3,2,2.0,2
02100810000NB,15.3,15.4,2,2.0,2
02100810000NB,15.4,15.5,2,2.0,2
02100810000NB,15.5,15.6,2,2.0,2
02100810000NB,15.6,15.62,2,2.0,2
02100810000NB,15.62,15.7,2,2.0,2
02100810000NB,15.7,15.8,2,2.0,2
02100810000NB,15.8,15.9,2,2.0,2
02100810000NB,15.9,15.95,2,2.0,2
02100810000NB,15.95,16,2,2.0,2
02100810000NB,16,16.1,2,2.0,2
02100810000NB,16.1,16.2,2,2.0,2
02100810000NB,16.2,16.23,2,2.0,2
02100810000NB,16.23,16.3,2,2.0,2
02100810000NB,16.3,16.4,2,2.0,2
02100810000NB,16.4,16.5,2,2.0,2
02100810000NB,16.5,16.6,2,2.0,2
02100810000NB,16.6,16.7,2,2.0,2
02100810000NB,16.7,16.8,2,2.0,2
02100810000NB,16.8,16.9,2,2.0,2
02100810000NB,16.9,17,2,2.0,2
02100810000NB,17,17.1,2,2.0,2
02100810000NB,17.1,17.2,2,2.0,2
02100810000NB,17.2,17.3,2,2.0,2
02100810000NB,17.3,17.4,2,2.0,2
02100810000NB,17.4,17.5,2,2.0,2
02100810000NB,17.5,17.6,2,2.0,2
02100810000NB,17.6,17.7,2,2.0,2
02100810000NB,17.7,17.8,2,2.0,2
02100810000NB,17.8,17.9,2,2.0,2
02100810000NB,17.9,18,2,2.0,2
02100810000NB,18,18.1,2,2.0,2
02100810000NB,18.1,18.13,2,2.0,2
02100810000NB,18.13,18.2,2,2.0,2
02100810000NB,18.2,18.3,2,2.0,2
02100810000NB,18.3,18.4,2,2.0,2
02100810000NB,18.4,18.5,2,2.0,2
02100810000NB,18.5,18.6,2,2.0,2
02100810000NB,18.6,18.7,2,2.0,2
02100810000NB,18.7,18.8,2,2.0,2
02100810000NB,18.8,18.9,2,2.0,2
02100810000NB,18.9,19,2,2.0,2
02100810000NB,19,19.1,2,2.0,2
02100810000NB,19.1,19.2,2,2.0,2
02100810000NB,19.2,19.3,2,2.0,2
02100810000NB,19.3,19.4,2,2.0,2
02100810000NB,19.4,19.5,2,2.0,2
02100810000NB,19.5,19.6,2,2.0,2
02100810000NB,19.6,19.7,2,2.0,2
02100810000NB,19.7,19.8,2,2.0,2
02100810000NB,19.8,19.9,2,2.0,2
02100810000NB,19.9,20,2,2.0,2
02100810000NB,20,20.1,2,2.0,2
02100810000NB,20.1,20.2,2,2.0,2
02100810000NB,20.2,20.3,2,2.0,2
02100810000NB,20.3,20.37,2,2.0,2
02100810000NB,20.37,20.4,2,2.0,2
02100810000NB,20.4,20.5,2,2.0,2
02100810000NB,20.5,20.6,2,2.0,2
02100810000NB,20.6,20.7,2,2.0,2
02100810000NB,20.7,20.8,2,2.0,2
02100810000NB,20.8,20.9,2,2.0,2
02100810000NB,20.9,21,2,2.0,2
02100810000NB,21,21.1,2,2.0,2
02100810000NB,21.1,21.2,2,2.0,2
02100810000NB,21.2,21.3,2,2.0,2
02100810000NB,21.3,21.4,2,2.0,2
02100810000NB,21.4,21.5,2,2.0,2
02100810000NB,21.5,21.6,2,2.0,2
02100810000NB,21.6,21.7,2,2.0,2
02100810000NB,21.7,21.8,2,2.0,2
