RouteID,BMP,EMP,29_HPMS_SAMPLE_NO,SURF_TYPE,70_SURFACE_TYPE
2501355000000,0,0.02,,,
1540011120000,0,0.11,,,11
2901340000000,0,0.074,,,
5400689000000,0,0.232,,,
5300177000000,0,0.697,,,
5400259000000,0,0.048,,,
1240005060000,0,2.45,,,11
4940032210000,0,2.01,,,5
4101672000000,0,0.361,,,
5401795000000,0,0.138,,,
0600800000000,0,0.03,,,
1700931000000,0,0.25,,,
3440020020000,0,0.49,,,11
2901418000000,0,0.055,,,
4900152000000,0,0.037,,,
4140016950000,0,0.12,,,11
0601961000000,0,0.051,,,
0300341000000,0,0.168,,,
2340003052500,0,0.008,,,
2400992000000,0,0.015,,,
13U0309000000,0,1.885,,,
4140019900000,0,0.36,,,11
2100500000000,0,0.481,,,
2400499000000,0,0.142,,,
1901521000000,0,0.392,,,
0280903230000,0,0.46,,,5
1040038160000,0,0.2,,,11
1980941000000,0,0.12,,,4
0602034000000,0,0.046,,,
1401446000000,0,0.132,,,
1600486000000,0,0.652,,,
1980983000000,0,0.13,,,11
4201164000000,0,0.231,,,
1600403000000,0,0.468,,,
0500343000000,0,0.438,,,
2000564000000,0,0.327,,,
2000726000000,0,0.495,,,
1501042000000,0,0.057,,,
2005228000000,0,0.08,,,
0300944000000,0,0.145,,,
5040034040000,0,0.07,,,5
5040034040000,0.07,1.27,,,1
5040034040000,1.27,1.39,,,5
5040034040000,1.39,1.66,,,11
1200034000000,0,0.164,,,
3401158000000,0,0.303,,,
2480902540000,0,0.1,,,5
0340003030200,0,0.024,,,11
3940080010000,0,2.25,,,5
3940080010000,2.25,3.61,,,2
3940080010000,3.61,6.69,,,5
0601664000000,0,0.311,,,
1840025020000,0,1.44,,,6
1840025020000,1.44,2.68,,,5
4102066000000,0,0.518,,,
3600645000000,0,0.059,,,
1440050380000,0,0.2,,,6
2802188000000,0,0.08,,,
1900049000000,0,0.466,,,
2200656000000,0,0.182,,,
1400853002500,0,0.002,,,
4240219460000,0,0.07,,,11
5100315000000,0,0.069,,,
0540014050000,0,0.25,,,5
2640046000000,0,0.5,,,11
2640046000000,0.5,2.44,,,6
2640046000000,2.44,2.86,,,11
2640046000000,2.86,4.45,,,11
2640046000000,4.45,5,,,6
2640046000000,5,5.46,,,11
5500246000000,0,0.229,,,
0240028010000,0,0.09,,,11
0240028010000,0.09,0.57,,,6
1400736000000,0,0.208,,,
4101866000000,0,0.051,,,
1600712000000,0,0.675,,,
0280902792500,0,0.002,,,
2840052100000,0,1.43,,,11
0400481000000,0,0.084,,,
5500343000000,0,0.188,,,
2002211000000,0,0.175,,,
1201063000000,0,0.182,,,
0400156000000,0,0.408,,,
3000424000000,0,0.299,,,
4700231000000,0,0.112,,,
5000497000000,0,0.148,,,
0380968000000,0,0.06,,,5
4140116150000,0,0.02,,,11
0300415000000,0,0.466,,,
4201590000000,0,0.07,,,
4940033012500,0,0.008,,,
2901449000000,0,0.04,,,
1980996000000,0,0.58,,,5
1440050110000,0,0.23,,,5
1440050110000,0.23,0.85,,,1
1440050110000,0.85,1,,,5
1440050110000,1,1.41,,,6
1601018000000,0,0.068,,,
2005123000000,0,0.037,,,
5001172000000,0,0.239,,,
4940013000000,0,0.86,490130000000,,11
4940013000000,0.86,7.65,,,11
2004950000000,0,0.085,,,
5000259000000,0,0.245,,,
1300733000000,0,0.061,,,
2040079230000,0,0.07,,,5
0300034000000,0,0.069,,,
4900149000000,0,0.242,,,
1980901180000,0,0.22,,,4
0840018010000,0,2.61,,,11
0230009002500,0,0.004,,,
2802147000000,0,0.037,,,
2004615000000,0,0.036,,,
4840013010000,0,2.41,,,6
4840013010000,2.41,3.99,,,1
2200376000000,0,0.081,,,
1140010040000,0,0.18,,,5
1140010040000,0.18,0.42,,,1
1240005080000,0,1.36,,,6
5340032010000,0,0.48,,,5
3140067150000,0,0.1,,ASP,11
3140067150000,0.1,0.161,,ASP,11
3140067150000,0.161,0.25,,,11
2004055000000,0,0.152,,,
2340009120000,0,0.06,,,11
1601887000000,0,0.146,,,5
1800364002500,0,0.004,,,
2400321000000,0,0.105,,,
2601128000000,0,0.09,,,
0200533000000,0,0.348,,,
4200543000000,0,0.162,,,
2400987000000,0,0.548,,,
5200508000000,0,0.223,,,
2080901370000,0,0.31,,,5
2740008000000,0,0.24,,,11
2740008000000,0.24,2.67,,,5
2740008000000,2.67,4.67,,,11
2740008000000,4.67,5.43,,,5
2002085000000,0,0.218,,,
0201382000000,0,0.231,,,
3578300001900,0,0.342,,,11
0600802000000,0,0.127,,,
0540027350000,0,0.15,,,11
1800241000000,0,0.426,,,
2440002020000,0,0.13,,,11
2003180000000,0,0.197,,,
3001264000000,0,0.095,,,
2003812000000,0,0.073,,,
1601437000000,0,0.063,,,
3301097000000,0,0.162,,,
3400634000000,0,0.195,,,
2800795000000,0,0.038,,,
3501271000000,0,0.091,,,
0440019192500,0,0.002,,,
5200309000000,0,0.253,,,11
4900520000000,0,0.291,,,
3140007660000,0,0.11,,,2
3140007660000,0.11,0.2,,,5
1700282000000,0,0.219,,,
1001307000000,0,0.026,,,
2540056062100,0,0.07,,,1
2540056062100,0.07,0.14,,,2
2540056062100,0.14,0.22,,,1
2500986000000,0,0.017,,,
5000825002500,0,0.007,,,
3401186000000,0,0.128,,,
5040052910000,0,0.23,,,11
5100319000000,0,0.112,,,
4900516000000,0,0.153,,,
0201379000000,0,0.354,,,
5500545000000,0,0.445,,,
2300395000000,0,0.055,,,
2004490000000,0,0.201,,,
2580941000000,0,0.04,,,5
1780929000000,0,0.11,,,11
5400203000000,0,0.323,,,
2740018000000,0,3.73,,,11
1400515000000,0,2.349,,,
2500004000000,0,0.292,,,11
2740062490000,0,0.09,,,5
5200059000000,0,0.148,,,
4240004022500,0,0.002,,,
4140004090000,0,1.17,,,11
1701933000000,0,0.065,,,
1401028000000,0,0.469,,,
2004412000000,0,0.209,,,
3300696000000,0,0.275,,,
5240001220000,0,1.87,,,5
0601870000000,0,0.415,,,11
3500220000000,0,0.17,,,
2540019032500,0,0.002,,,
4970758001900,0,0.51,,,11
4970758001900,0.51,0.76,,,11
4101195000000,0,0.181,,,
5000389000000,0,0.084,,,
0202787000000,0,0.046,,,
50402521025000001,0,0.006,,,
4201037000000,0,0.282,,,5
3100564000000,0,0.052,,,
2901140000000,0,0.1,,,
2002511000000,0,0.06,,,
4940030070000,0,2.43,,,11
1001059000000,0,0.083,,,
3380924000000,0,0.07,,,5
3100342000000,0,0.124,,,
1500791000000,0,0.049,,,
0280916000000,0,0.12,,,11
4101454000000,0,0.066,,,
2440011000000,0,2.01,,,11
3800891000000,0,0.032,,,
20100770017NB0114A,0,0.343,,,11
1900294000000,0,0.078,,,
0440005132100,0,0.02,,,12
4780906000000,0,0.41,,,5
2830010000200,0,0.11,,,11
4700579000000,0,0.215,,,
3001004000000,0,0.151,,,
0202233000000,0,0.092,,,
4101772000000,0,0.129,,,
1901194000000,0,0.073,,,
2880902640000,0,0.14,,,5
0200131000000,0,0.787,,,
2200561000000,0,0.766,,,
0100387000000,0,0.057,,,
5402122000000,0,0.071,,,
0200404000000,0,0.125,,,
0700058000000,0,0.367,,,
1100102000000,0,0.061,,,
0100551000000,0,0.265,,,
3801149000000,0,0.236,,,
1900924000000,0,0.08,,,
4102754000000,0,1.906,,,
1200344000000,0,0.111,,,
5480929000000,0,0.14,,,4
1300626000000,0,0.245,,,
4940009110000,0,1.07,,,5
4040060350000,0,0.048,,,11
3400057000000,0,0.333,,,
2000294000000,0,0.023,,,
5400022000000,0,0.205,,,
2840219310000,0,0.07,,,11
2801709000000,0,0.087,,,
2040033060000,0,3.23,,,5
2040033060000,3.23,3.78,,,2
2040033060000,3.78,4.53,,,5
5040006000000,0,1.29,,,11
2840052260000,0,0.16,,,11
3101321002500,0,0.002,,,
3401027000000,0,0.385,,,
4000815000000,0,0.231,,,
4600285000000,0,0.035,,,
0202325000000,0,0.062,,,
1740050332500,0,0.004,,,
2901101000000,0,0.152,,,
2801926000000,0,0.079,,,
1001332000000,0,0.152,,,
3901330000000,0,0.207,,,
2004591000000,0,0.154,,,
1901712000000,0,0.103,,,
1040041400000,0,0.1,,,5
4900079000000,0,0.122,,,
2500177000000,0,0.118,,,
4000104000000,0,0.194,,,
2600077000000,0,0.031,,,
2580957000000,0,0.03,,,5
2300702000000,0,0.044,,,
2340005610000,0,0.1,,,11
5402128000000,0,0.3,,,
1702216000000,0,0.066,,,
4500721000000,0,0.031,,,
2005467000000,0,0.144,,,
3040052362500,0,0.001,,,
5000210000000,0,0.029,,,
1040018280000,0,0.1,,,5
0100454000000,0,0.37,,,
3180901060000,0,0.12,,,11
2501338000000,0,0.099,,,
2870514002500002,0,0.001,,,
3901493000000,0,0.482,,,
2480910000000,0,0.14,,,5
4001186000000,0,0.335,,,
4560814000000,0,0.14,,,11
4560814000000,0.14,0.16,,,11
4560814000000,0.16,0.3,,,11
2300782000000,0,0.043,,,
2801657000000,0,0.324,,,
2600806000000,0,0.074,,,11
1200815000000,0,0.894,,,
0500551000000,0,0.028,,,
0600951000000,0,0.03,,,
1800595000000,0,0.207,,,
1001232000000,0,0.635,,,
2340044410000,0,0.21,,,11
3940068050000,0,0.25,,,5
3940068050000,0.25,0.31,,,2
0300909000000,0,0.084,,,
2800481000000,0,0.398,,,
3600251000000,0,0.028,,,
4200252000000,0,0.216,,,
3901315000000,0,0.249,,,
0605266000000,0,0.135,,,
3901426000000,0,0.359,,,
3104828000000,0,0.075,,,
3101682000000,0,0.054,,,
49200330000WB,0,0.1,,ASP,11
49200330000WB,0.1,0.2,,ASP,11
49200330000WB,0.2,0.3,,ASP,11
49200330000WB,0.3,0.4,,ASP,11
49200330000WB,0.4,0.5,,ASP,11
49200330000WB,0.5,0.6,,ASP,11
49200330000WB,0.6,0.7,,ASP,11
49200330000WB,0.7,0.8,,ASP,11
49200330000WB,0.8,0.9,,ASP,11
49200330000WB,0.9,1,,ASP,11
49200330000WB,1,1.1,,ASP,11
49200330000WB,1.1,1.2,,ASP,11
49200330000WB,1.2,1.22,,ASP,11
49200330000WB,1.22,1.3,,ASP,12
49200330000WB,1.3,1.4,,ASP,12
49200330000WB,1.4,1.5,,ASP,12
49200330000WB,1.5,1.6,,ASP,12
49200330000WB,1.6,1.7,,ASP,12
49200330000WB,1.7,1.8,,ASP,12
49200330000WB,1.8,1.9,,ASP,12
49200330000WB,1.9,2,,ASP,12
49200330000WB,2,2.1,,ASP,12
49200330000WB,2.1,2.2,,ASP,12
49200330000WB,2.2,2.3,,ASP,12
49200330000WB,2.3,2.4,,ASP,12
49200330000WB,2.4,2.5,,ASP,12
49200330000WB,2.5,2.6,,ASP,12
49200330000WB,2.6,2.7,,ASP,12
49200330000WB,2.7,2.8,,ASP,12
49200330000WB,2.8,2.9,,ASP,12
49200330000WB,2.9,3,,ASP,12
49200330000WB,3,3.1,,ASP,12
49200330000WB,3.1,3.2,,ASP,12
49200330000WB,3.2,3.3,,ASP,12
49200330000WB,3.3,3.4,,ASP,12
49200330000WB,3.4,3.5,,ASP,12
49200330000WB,3.5,3.6,,ASP,12
49200330000WB,3.6,3.7,,ASP,12
49200330000WB,3.7,3.8,,ASP,12
49200330000WB,3.8,3.9,,ASP,12
49200330000WB,3.9,4,,ASP,12
49200330000WB,4,4.1,,ASP,12
49200330000WB,4.1,4.2,,ASP,12
49200330000WB,4.2,4.3,,ASP,12
49200330000WB,4.3,4.4,,ASP,12
49200330000WB,4.4,4.5,,ASP,12
49200330000WB,4.5,4.6,,ASP,12
49200330000WB,4.6,4.7,,ASP,12
49200330000WB,4.7,4.8,,ASP,12
49200330000WB,4.8,4.9,,ASP,12
49200330000WB,4.9,5,,ASP,12
49200330000WB,5,5.1,,ASP,12
49200330000WB,5.1,5.2,,ASP,12
49200330000WB,5.2,5.3,,ASP,12
49200330000WB,5.3,5.4,,ASP,12
49200330000WB,5.4,5.5,,ASP,12
49200330000WB,5.5,5.6,,ASP,12
49200330000WB,5.6,5.7,,ASP,12
49200330000WB,5.7,5.8,,ASP,12
49200330000WB,5.8,5.9,,ASP,12
49200330000WB,5.9,6,,ASP,12
49200330000WB,6,6.1,,ASP,12
49200330000WB,6.1,6.2,,CRC,12
49200330000WB,6.2,6.3,,ASP,12
49200330000WB,6.3,6.4,,CRC,12
49200330000WB,6.4,6.5,,ASP,12
49200330000WB,6.5,6.6,,ASP,12
49200330000WB,6.6,6.7,,JCP,12
49200330000WB,6.7,6.8,,JCP,12
49200330000WB,6.8,6.9,,JCP,12
49200330000WB,6.9,7,,JCP,12
49200330000WB,7,7.1,,JCP,12
49200330000WB,7.1,7.2,,JCP,12
49200330000WB,7.2,7.23,,JCP,12
49200330000WB,7.23,7.3,,JCP,11
49200330000WB,7.3,7.4,,JCP,11
49200330000WB,7.4,7.5,,JCP,11
49200330000WB,7.5,7.6,,JCP,11
49200330000WB,7.6,7.7,,JCP,11
49200330000WB,7.7,7.8,,JCP,11
49200330000WB,7.8,7.9,,JCP,11
49200330000WB,7.9,8,,JCP,11
49200330000WB,8,8.1,,JCP,11
49200330000WB,8.1,8.2,,JCP,11
49200330000WB,8.2,8.3,,JCP,11
49200330000WB,8.3,8.4,,JCP,11
49200330000WB,8.4,8.5,,JCP,11
49200330000WB,8.5,8.6,,JCP,11
49200330000WB,8.6,8.7,,JCP,11
49200330000WB,8.7,8.8,,JCP,11
49200330000WB,8.8,8.9,,JCP,11
49200330000WB,8.9,9,,JCP,11
49200330000WB,9,9.1,,JCP,11
49200330000WB,9.1,9.2,,JCP,11
49200330000WB,9.2,9.3,,JCP,11
49200330000WB,9.3,9.4,,JCP,11
49200330000WB,9.4,9.5,,ASP,11
49200330000WB,9.5,9.6,,ASP,11
49200330000WB,9.6,9.7,,JCP,11
49200330000WB,9.7,9.8,,JCP,11
49200330000WB,9.8,9.9,,JCP,11
49200330000WB,9.9,10,,JCP,11
49200330000WB,10,10.1,,JCP,11
49200330000WB,10.1,10.2,,JCP,11
49200330000WB,10.2,10.3,,JCP,11
49200330000WB,10.3,10.4,,JCP,11
49200330000WB,10.4,10.5,,JCP,11
49200330000WB,10.5,10.6,,JCP,11
49200330000WB,10.6,10.7,,JCP,11
49200330000WB,10.7,10.8,,JCP,11
49200330000WB,10.8,10.9,,JCP,11
49200330000WB,10.9,11,,JCP,11
49200330000WB,11,11.1,,JCP,11
49200330000WB,11.1,11.2,,JCP,11
49200330000WB,11.2,11.3,,JCP,11
49200330000WB,11.3,11.4,,JCP,11
49200330000WB,11.4,11.5,,JCP,11
49200330000WB,11.5,11.6,,JCP,11
49200330000WB,11.6,11.7,,JCP,11
49200330000WB,11.7,11.8,,JCP,11
49200330000WB,11.8,11.9,,JCP,11
49200330000WB,11.9,12,,JCP,11
49200330000WB,12,12.1,,JCP,11
49200330000WB,12.1,12.2,,JCP,11
49200330000WB,12.2,12.3,,JCP,11
49200330000WB,12.3,12.4,,JCP,11
49200330000WB,12.4,12.5,,JCP,11
49200330000WB,12.5,12.6,,JCP,11
49200330000WB,12.6,12.7,,JCP,11
49200330000WB,12.7,12.8,,JCP,11
49200330000WB,12.8,12.9,,JCP,11
49200330000WB,12.9,13,,JCP,11
49200330000WB,13,13.1,,JCP,11
49200330000WB,13.1,13.2,,JCP,11
49200330000WB,13.2,13.3,,JCP,11
49200330000WB,13.3,13.4,,JCP,11
49200330000WB,13.4,13.5,,JCP,11
49200330000WB,13.5,13.6,,JCP,11
49200330000WB,13.6,13.7,,JCP,11
49200330000WB,13.7,13.8,,JCP,11
49200330000WB,13.8,13.9,,JCP,11
49200330000WB,13.9,14,,JCP,11
49200330000WB,14,14.1,,JCP,11
49200330000WB,14.1,14.2,,JCP,11
49200330000WB,14.2,14.3,,JCP,11
49200330000WB,14.3,14.4,,JCP,11
49200330000WB,14.4,14.5,,JCP,11
49200330000WB,14.5,14.6,,JCP,11
49200330000WB,14.6,14.7,,JCP,11
49200330000WB,14.7,14.8,,JCP,11
49200330000WB,14.8,14.9,,JCP,11
49200330000WB,14.9,15,,JCP,11
49200330000WB,15,15.1,,JCP,11
49200330000WB,15.1,15.2,,JCP,11
49200330000WB,15.2,15.3,,JCP,11
49200330000WB,15.3,15.4,,CRC,11
2340007020000,0,1.27,,,11
5001130000000,0,0.062,,,
5001311000000,0,0.054,,,
3940052070000,0,0.1,,ASP,11
3940052070000,0.1,0.2,,ASP,11
3940052070000,0.2,0.3,,ASP,11
3940052070000,0.3,0.4,,ASP,11
3940052070000,0.4,0.5,,ASP,11
3940052070000,0.5,0.6,,ASP,11
3940052070000,0.6,0.7,,ASP,11
3940052070000,0.7,0.8,,ASP,11
3940052070000,0.8,0.9,,ASP,11
3940052070000,0.9,1,,ASP,11
3940052070000,1,1.1,,ASP,11
3940052070000,1.1,1.2,,ASP,11
3940052070000,1.2,1.3,,ASP,11
3940052070000,1.3,1.4,,ASP,11
3940052070000,1.4,1.5,,ASP,11
3940052070000,1.5,1.6,,ASP,11
3940052070000,1.6,1.67,,ASP,11
4201427000000,0,1.155,,,
2500901600000,0,0.1,,,
31019060025000001,0,0.007,,,
3240003270000,0,0.13,,,5
3240003270000,0.13,0.25,,,6
3240003270000,0.25,1.13,,,5
25100790017NB0137A,0,0.27,,,11
2400595000000,0,0.355,,,
0440022120000,0,1.37,,,11
3040049400000,0,0.05,,,11
3000236000000,0,0.064,,,
4600315000000,0,0.212,,,
4102376000000,0,0.059,,,
2802189000000,0,0.089,,,
5100283000000,0,0.229,,,
2004202000000,0,0.021,,,
1740050800000,0,0.065,,,11
2040049160000,0,0.17,,,6
2840019500000,0,0.13,,,11
5400245000000,0,0.254,,,
0600224000000,0,0.09,,,
2140019140000,0,1.63,,,11
2140019140000,1.63,1.79,,,5
2840044250000,0,0.78,,,11
3000375000000,0,0.103,,,
1900115000000,0,0.214,,,
2901248000000,0,0.323,,,
0300208000000,0,0.04,,,
0130057002800,0,0.028,,,11
2940042010000,0,0.24,,,7
2940042010000,0.24,1.59,,,5
4000944000000,0,0.741,,,11
0100047000000,0,0.089,,,
17100790026000111,0,0.013,,,
0500545000000,0,0.306,,,
2003848000000,0,0.062,,,
4540044170000,0,0.15,,,11
2500022000000,0,0.171,,,11
4180903060000,0,0.14,,,5
3101510000000,0,0.026,,,
4640119240000,0,0.77,,,5
4640119240000,0.77,0.96,,,6
4640119240000,0.96,1.12,,,1
0500299000000,0,0.085,,,
4100217000000,0,0.332,,,11
3440019250200,0,0.017,,,11
0100249000000,0,0.187,,,
2400781000000,0,0.144,,,
1200903000000,0,0.114,,,
4200820000000,0,0.028,,,
34U0099000000,0,3.397,,,
2004906000000,0,2.068,,,
2900256000000,0,0.374,,,
3400567000000,0,0.124,,,
2400136000000,0,0.009,,,
3500184000000,0,0.142,,,11
4600187000000,0,0.214,,,
2004125000000,0,0.313,,,
3600328000000,0,0.455,,,
1301204000000,0,0.038,,,
1401129000000,0,0.771,,,
3940026440000,0,0.99,,,6
3940026440000,0.99,1.09,,,5
3940026440000,1.09,1.55,,,1
4400013000000,0,0.1,,,
2001242000000,0,0.068,,,
3940024080000,0,0.21,,,6
3940024080000,0.21,1.2,,,11
1901181000000,0,0.163,,,
1400690000000,0,0.387,,,
1600784000000,0,0.033,,,
2501116000000,0,0.138,,,
3000332000000,0,1.105,,,
2005705000000,0,0.095,,,
3800655000000,0,0.51,,,
1040016230000,0,0.12,,,5
4201702000000,0,0.047,,,
0640060500000,0,0.18,,,12
0201198000000,0,0.419,,,
3100791000000,0,0.07,,,
4170040001900,0,0.15,,,11
0380985000000,0,0.2,,,5
1400735000000,0,0.042,,,
12200480000WB,0,0.1,,JCP,11
12200480000WB,0.1,0.2,,JCP,11
12200480000WB,0.2,0.3,,JCP,11
12200480000WB,0.3,0.4,,JCP,11
12200480000WB,0.4,0.5,,JCP,11
12200480000WB,0.5,0.6,,JCP,11
12200480000WB,0.6,0.7,,JCP,11
12200480000WB,0.7,0.8,,JCP,11
12200480000WB,0.8,0.9,,JCP,11
12200480000WB,0.9,1,,JCP,11
12200480000WB,1,1.1,,JCP,11
12200480000WB,1.1,1.2,,JCP,11
12200480000WB,1.2,1.3,,CRC,11
12200480000WB,1.3,1.4,,JCP,11
12200480000WB,1.4,1.5,,JCP,11
12200480000WB,1.5,1.6,,JCP,11
12200480000WB,1.6,1.7,,JCP,11
12200480000WB,1.7,1.8,,CRC,11
12200480000WB,1.8,1.9,,CRC,11
12200480000WB,1.9,2,,CRC,11
12200480000WB,2,2.1,,JCP,11
12200480000WB,2.1,2.2,,JCP,11
12200480000WB,2.2,2.3,,JCP,11
12200480000WB,2.3,2.4,,JCP,11
12200480000WB,2.4,2.5,,JCP,11
12200480000WB,2.5,2.6,,JCP,11
12200480000WB,2.6,2.7,,JCP,11
12200480000WB,2.7,2.8,,JCP,11
12200480000WB,2.8,2.9,,JCP,11
12200480000WB,2.9,3,,ASP,11
12200480000WB,3,3.1,,JCP,11
12200480000WB,3.1,3.2,,JCP,11
12200480000WB,3.2,3.3,,JCP,11
12200480000WB,3.3,3.4,,JCP,11
12200480000WB,3.4,3.5,,JCP,11
12200480000WB,3.5,3.6,,JCP,11
12200480000WB,3.6,3.7,,JCP,11
12200480000WB,3.7,3.8,,JCP,11
12200480000WB,3.8,3.9,,JCP,11
12200480000WB,3.9,4,,JCP,11
12200480000WB,4,4.1,,JCP,11
12200480000WB,4.1,4.2,,JCP,11
12200480000WB,4.2,4.3,,JCP,11
12200480000WB,4.3,4.4,,JCP,11
12200480000WB,4.4,4.5,,JCP,11
12200480000WB,4.5,4.6,,JCP,11
12200480000WB,4.6,4.7,,JCP,11
12200480000WB,4.7,4.8,,JCP,11
12200480000WB,4.8,4.9,,JCP,11
12200480000WB,4.9,5,,JCP,11
12200480000WB,5,5.1,,JCP,11
12200480000WB,5.1,5.2,,JCP,11
12200480000WB,5.2,5.3,,ASP,11
12200480000WB,5.3,5.4,,JCP,11
12200480000WB,5.4,5.5,,JCP,11
12200480000WB,5.5,5.6,,JCP,11
12200480000WB,5.6,5.7,,JCP,11
12200480000WB,5.7,5.8,,JCP,11
12200480000WB,5.8,5.9,,JCP,11
12200480000WB,5.9,6,,JCP,11
12200480000WB,6,6.1,,JCP,11
12200480000WB,6.1,6.2,,JCP,11
12200480000WB,6.2,6.3,,JCP,11
12200480000WB,6.3,6.4,,JCP,11
12200480000WB,6.4,6.5,,JCP,11
12200480000WB,6.5,6.6,,JCP,11
12200480000WB,6.6,6.7,,JCP,11
12200480000WB,6.7,6.8,,JCP,11
12200480000WB,6.8,6.9,,JCP,11
12200480000WB,6.9,7,,JCP,11
12200480000WB,7,7.1,,JCP,11
12200480000WB,7.1,7.2,,JCP,11
12200480000WB,7.2,7.3,,JCP,11
12200480000WB,7.3,7.4,,JCP,11
12200480000WB,7.4,7.5,,JCP,11
12200480000WB,7.5,7.6,,JCP,11
12200480000WB,7.6,7.7,,JCP,11
12200480000WB,7.7,7.8,,JCP,11
12200480000WB,7.8,7.9,,JCP,11
12200480000WB,7.9,8,,JCP,11
12200480000WB,8,8.1,,JCP,11
12200480000WB,8.1,8.2,,JCP,11
12200480000WB,8.2,8.3,,JCP,11
12200480000WB,8.3,8.4,,JCP,11
12200480000WB,8.4,8.5,,JCP,11
12200480000WB,8.5,8.6,,JCP,11
12200480000WB,8.6,8.7,,CRC,11
12200480000WB,8.7,8.8,,CRC,11
12200480000WB,8.8,8.9,,JCP,11
12200480000WB,8.9,9,,JCP,11
12200480000WB,9,9.1,,JCP,11
12200480000WB,9.1,9.2,,JCP,11
12200480000WB,9.2,9.3,,CRC,11
12200480000WB,9.3,9.4,,JCP,11
12200480000WB,9.4,9.5,,JCP,11
12200480000WB,9.5,9.6,,JCP,11
12200480000WB,9.6,9.7,,JCP,11
12200480000WB,9.7,9.8,,JCP,11
12200480000WB,9.8,9.9,,JCP,11
12200480000WB,9.9,10,,JCP,11
12200480000WB,10,10.1,,JCP,11
12200480000WB,10.1,10.2,,JCP,11
12200480000WB,10.2,10.3,,JCP,11
12200480000WB,10.3,10.4,,JCP,11
12200480000WB,10.4,10.5,,JCP,11
12200480000WB,10.5,10.6,,JCP,11
12200480000WB,10.6,10.7,,JCP,11
12200480000WB,10.7,10.8,,JCP,11
12200480000WB,10.8,10.9,,JCP,11
12200480000WB,10.9,11,,JCP,11
12200480000WB,11,11.1,,CRC,11
12200480000WB,11.1,11.2,,CRC,11
12200480000WB,11.2,11.3,,JCP,11
12200480000WB,11.3,11.4,,JCP,11
12200480000WB,11.4,11.5,,JCP,11
12200480000WB,11.5,11.6,,CRC,11
12200480000WB,11.6,11.7,,CRC,11
12200480000WB,11.7,11.8,,JCP,11
12200480000WB,11.8,11.9,,JCP,11
12200480000WB,11.9,12,,JCP,11
12200480000WB,12,12.1,,JCP,11
12200480000WB,12.1,12.2,,JCP,11
12200480000WB,12.2,12.3,,JCP,11
12200480000WB,12.3,12.4,,JCP,11
12200480000WB,12.4,12.5,,JCP,11
12200480000WB,12.5,12.6,,JCP,11
12200480000WB,12.6,12.7,,JCP,11
12200480000WB,12.7,12.8,,JCP,11
12200480000WB,12.8,12.9,,JCP,11
12200480000WB,12.9,13,,JCP,11
12200480000WB,13,13.1,,JCP,11
12200480000WB,13.1,13.2,,JCP,11
12200480000WB,13.2,13.3,,JCP,11
12200480000WB,13.3,13.4,,JCP,11
12200480000WB,13.4,13.5,,JCP,11
12200480000WB,13.5,13.6,,JCP,11
12200480000WB,13.6,13.7,,JCP,11
12200480000WB,13.7,13.8,,JCP,11
12200480000WB,13.8,13.9,,JCP,11
12200480000WB,13.9,14,,JCP,11
12200480000WB,14,14.1,,JCP,11
12200480000WB,14.1,14.2,,JCP,11
12200480000WB,14.2,14.3,,JCP,11
12200480000WB,14.3,14.4,,JCP,11
12200480000WB,14.4,14.5,,JCP,11
12200480000WB,14.5,14.6,,JCP,11
12200480000WB,14.6,14.7,,JCP,11
12200480000WB,14.7,14.8,,JCP,11
12200480000WB,14.8,14.9,,JCP,11
12200480000WB,14.9,15,,JCP,11
12200480000WB,15,15.1,,CRC,11
12200480000WB,15.1,15.2,,CRC,11
12200480000WB,15.2,15.3,,JCP,11
12200480000WB,15.3,15.4,,JCP,11
12200480000WB,15.4,15.5,,JCP,11
12200480000WB,15.5,15.6,,JCP,11
12200480000WB,15.6,15.7,,JCP,11
12200480000WB,15.7,15.8,,JCP,11
12200480000WB,15.8,15.9,,JCP,11
12200480000WB,15.9,16,,JCP,11
12200480000WB,16,16.1,,JCP,11
12200480000WB,16.1,16.2,,JCP,11
12200480000WB,16.2,16.3,,JCP,11
12200480000WB,16.3,16.4,,JCP,11
12200480000WB,16.4,16.5,,JCP,11
12200480000WB,16.5,16.6,,JCP,11
12200480000WB,16.6,16.7,,JCP,11
12200480000WB,16.7,16.8,,JCP,11
12200480000WB,16.8,16.9,,JCP,11
12200480000WB,16.9,17,,JCP,11
12200480000WB,17,17.1,,JCP,11
12200480000WB,17.1,17.2,,JCP,11
12200480000WB,17.2,17.3,,JCP,11
12200480000WB,17.3,17.4,,JCP,11
12200480000WB,17.4,17.5,,JCP,11
12200480000WB,17.5,17.6,,JCP,11
12200480000WB,17.6,17.7,,JCP,11
12200480000WB,17.7,17.8,,JCP,11
12200480000WB,17.8,17.9,,JCP,11
12200480000WB,17.9,18,,JCP,11
12200480000WB,18,18.1,,JCP,11
12200480000WB,18.1,18.2,,JCP,11
12200480000WB,18.2,18.3,,JCP,11
12200480000WB,18.3,18.4,,JCP,11
12200480000WB,18.4,18.5,,JCP,11
12200480000WB,18.5,18.6,,JCP,11
12200480000WB,18.6,18.7,,ASP,11
12200480000WB,18.7,18.8,,ASP,11
12200480000WB,18.8,18.9,,ASP,11
12200480000WB,18.9,19,,ASP,11
12200480000WB,19,19.1,,JCP,11
