RouteID|BMP|EMP|ValueDate|Comments|StateID|BeginDate|ValueNumeric|ValueText|DataItem
27200350000NB|17.28|17.39|2015||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
27200350000NB|17.632|17.753|2015||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
4040031000000|0.0|0.3|2024||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2040025470000|0.1|0.36|1972||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2040025470000|0.36|0.57|1972||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
4040025020000|0.28|0.38|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
4040025020000|0.38|0.52|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0330085000000|10.67|13.13|1962||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0330085000000|34.05|34.35|1962||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2730062000000|19.72|20.33|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2730062000000|20.33|20.53|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2730062000000|20.55|21.94|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2040020000000|2.07|2.2|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20201190023NB|0.0|0.51|2017||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20201190023NB|0.7|1.17|2017||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
4030817000000|8.81|10.62|2010||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
40200350000NB|0.29|0.65|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
40200350000NB|1.36|1.6|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
40200350000NB|1.64|2.06|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
40200350000NB|2.1|2.3|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
40200350000NB|2.3|2.532|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0330094000000|0.0|3.01|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
4040046000000|2.55|3.42|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2730002000000|1.39|3.15|2018||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2730002000000|13.72|15.93|2018||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2730002000000|15.93|18.05|2018||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2730002000000|18.91|19.89|2018||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2730002000000|20.141|20.36|2018||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2730002000000|20.36|20.42|2018||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2730002000000|20.57|20.72|2018||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2730002000000|20.72|20.88|2018||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2730002000000|21.0|21.29|2018||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2730002000000|21.29|22.2|2018||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2730002000000|24.16|24.79|2018||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2040028000000|4.95|5.91|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2040028000000|5.91|7.37|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
4040050000000|13.38|14.06|2012||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2040027000000|5.07|7.24|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2040008000000|0.86|1.17|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
4030025000000|0.0|0.63|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0830004000000|15.75|19.01|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0830004000000|21.98|22.98|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2040016000000|4.25|5.42|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
4030034000000|14.57|14.97|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
4030034000000|15.27|15.39|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
4030034000000|15.68|17.018|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
4030034000000|17.018|17.081|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
4030034000000|17.081|18.41|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
4030034000000|18.41|19.87|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2030062000000|0.87|1.66|2018||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2030062000000|7.93|8.26|2020||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20200600007WB|7.93|8.1|1979||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2040160070000|0.0|0.27|1997||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2040160070000|0.27|0.51|1997||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0340006000000|2.99|5.53|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20100790000NB|0.0|0.8|2017||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20100790000NB|0.8|0.81|2017||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20100790000NB|0.81|0.9|2017||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20100790000NB|0.9|1.95|2017||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20100790000NB|4.51|5.42|2024||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20100790000NB|5.42|5.56|2024||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20100790000NB|5.56|6.12|2024||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20100790000NB|6.82|7.19|2024||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20100790000NB|9.97|10.64|2024||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20100790000NB|10.64|15.6|2025||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20100790000NB|15.6|16.04|2014||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20100790000NB|16.04|16.1|2012||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20100790000NB|16.1|16.2|2012||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20100790000NB|16.2|19.22|2012||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20100790000NB|19.22|20.6|2014||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20100790000NB|20.6|20.62|2014||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20100790000NB|20.62|20.7|2014||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
20100790000NB|20.7|21.28|2014||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2040026000000|4.62|4.96|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2040046000000|0.0|0.41|2011||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2040060280000|0.0|0.55|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2040060640000|0.0|0.35|1978||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2040025260000|0.0|0.31|1971||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2040025260000|0.4|0.71|1971||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2040060020000|2.13|3.0|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
03201190000NB|0.0|2.93|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
03201190000NB|9.44|11.49|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
03201190000NB|11.49|12.36|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
03201190000NB|12.36|12.83|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
03201190000NB|12.83|13.54|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
03201190000NB|16.97|17.8|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
03201190000NB|17.8|17.83|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2740035110000|0.0|0.37|2000||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2040012010000|0.0|0.6|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
08100790000NB|36.0|39.91|1968||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
08100790000NB|39.91|40.0|1968||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
08100790000NB|40.0|41.43|1968||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
08100790000NB|41.43|44.6|1968||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0340005000000|5.42|6.96|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0340005000000|15.1|17.57|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2040049000000|0.68|1.17|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2030061000000|20.18|20.38|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2030061000000|20.73|21.07|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2030061000000|21.07|21.2|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2030061000000|23.75|25.8|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2030061000000|28.36|28.44|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0330099000000|0.0|1.84|1963||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0830016000000|19.19|20.35|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06200600001EB|0.0|0.1|1995||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06200600001EB|0.1|0.2|1995||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06200600001EB|0.2|0.3|1995||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06200600001EB|0.3|0.39|1995||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
23200520000EB|0.0|0.43|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002001300|0.0|0.1|1970||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002001300|0.1|0.17|1970||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
5040012000000|2.367|3.176|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
5040012000000|3.176|4.65|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
5040060050000|0.0|0.18|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
5040060030000|1.37|1.47|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0640021000000|0.537|0.9|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0640021000000|0.9|1.51|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0640060700000|0.0|0.18|1970||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0640060700000|0.18|0.56|1970||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0640060700000|0.56|0.76|1970||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|0.0|0.1|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|0.1|0.16|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|0.16|0.2|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|0.2|0.24|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|0.49|0.5|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|0.5|0.6|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|0.6|0.7|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|0.7|0.72|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|1.13|1.2|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|1.2|1.3|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|1.3|1.4|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|1.4|1.5|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|1.5|1.6|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|1.6|1.7|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|1.7|1.8|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|1.8|1.83|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|3.79|3.8|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|3.8|3.9|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|3.9|4.0|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|4.0|4.04|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|4.04|4.1|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|4.1|4.2|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|4.2|4.3|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
50200600000EB|4.3|4.39|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0640031000000|0.16|0.5|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
3040065050000|5.74|7.12|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630010000100|1.94|2.56|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630527000100|0.0|0.19|1995||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0640060050000|0.0|0.88|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0640060050000|0.88|1.68|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0640060050000|1.68|1.97|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2230010000000|17.81|19.07|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2340012040000|0.1|0.14|1952||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0640060760000|0.0|0.16|1979||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2330080000000|0.86|0.9|1942||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2330080000000|0.9|1.0|1942||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2330080000000|1.0|1.1|1942||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2330080000000|1.1|1.2|1942||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2330080000000|1.2|1.3|1942||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2330080000000|1.3|1.4|1942||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2330080000000|1.4|1.5|1942||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2330080000000|1.5|1.57|1942||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2340119260000|0.44|0.67|1972||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
5040003010000|0.09|0.1|1973||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
5040003010000|0.1|0.2|1973||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
5040003010000|0.2|0.3|1973||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
5040003010000|0.3|0.4|1973||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
5040003010000|0.4|0.5|1973||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
5040003010000|0.5|0.6|1973||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
5040003010000|0.6|0.65|1973||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
5040003010000|0.65|0.68|1973||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
30200520004NB|0.096|0.1|1965||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
30200520004NB|0.1|0.2|1965||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
30200520004NB|0.2|0.3|1965||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
30200520004NB|0.3|0.39|1965||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2340012010000|0.0|1.295|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0640035000000|7.83|8.63|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0640031060000|0.0|0.38|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
2340119900000|0.0|0.5|1995||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0640017000000|0.0|1.577|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0640017000000|4.05|4.17|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0640017000000|4.3|4.41|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0640017000000|4.47|5.02|1933||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|0.1|0.2|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|0.2|0.21|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|9.98|10.0|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|10.0|10.08|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|14.38|14.4|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|14.4|14.5|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|14.5|14.6|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|14.6|14.7|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|14.7|14.8|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|14.8|14.9|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|14.9|15.0|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|15.0|15.1|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|15.1|15.2|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|15.2|15.3|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|15.3|15.4|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|15.4|15.5|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|15.5|15.6|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|15.6|15.7|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|15.7|15.8|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|15.8|15.9|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|15.9|16.0|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|16.0|16.1|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|16.1|16.2|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|16.2|16.3|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|16.3|16.4|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|16.4|16.5|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|16.5|16.6|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|16.6|16.7|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|16.7|16.8|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|16.8|16.9|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|16.9|17.0|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|17.0|17.1|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|17.1|17.2|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|17.2|17.3|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|17.3|17.4|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|17.4|17.5|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|17.5|17.6|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|17.6|17.7|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|17.7|17.8|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|17.8|17.9|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
0630002000000|17.9|17.99|1921||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06200520000EB|0.0|0.01|1922||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06200520000EB|0.01|0.33|1922||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06200520000EB|0.33|0.4|1922||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06200520000EB|0.4|0.45|1922||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06200520000EB|0.75|0.8|1922||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06200520000EB|0.8|0.9|1922||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06200520000EB|0.9|1.0|1922||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06200520000EB|1.0|1.01|1922||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06200520000EB|1.145|1.3|1922||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|5.87|5.9|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|5.9|6.0|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|6.0|6.1|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|6.1|6.2|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|6.2|6.3|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|6.3|6.4|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|6.4|6.47|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|6.47|6.5|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|6.5|6.6|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|6.6|6.7|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|6.7|6.74|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|6.74|6.8|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|6.8|6.9|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|6.9|7.0|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|7.0|7.1|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|7.1|7.2|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|7.2|7.26|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|7.26|7.3|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|7.3|7.4|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|7.4|7.5|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|7.5|7.6|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|7.6|7.7|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|7.7|7.72|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|7.72|7.8|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|7.8|7.9|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|7.9|8.0|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|8.0|8.1|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|8.1|8.19|2022||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|8.19|8.2|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|8.2|8.3|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|8.3|8.4|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|8.4|8.5|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|8.5|8.6|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|8.6|8.7|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|8.7|8.8|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|8.8|8.9|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|8.9|9.0|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|9.0|9.1|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|9.1|9.2|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|9.2|9.22|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|9.22|9.3|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|9.3|9.4|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|9.4|9.5|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|9.5|9.52|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|17.68|17.7|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|17.7|17.8|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|17.8|17.9|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|17.9|18.0|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|18.0|18.08|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|18.08|18.1|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|18.1|18.2|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|18.2|18.3|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|18.3|18.4|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|18.4|18.49|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|18.49|18.5|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|18.5|18.6|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|18.6|18.7|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|18.7|18.8|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|18.8|18.9|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|18.9|19.0|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|19.0|19.1|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|19.1|19.2|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|19.2|19.3|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|19.3|19.32|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|19.32|19.4|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|19.4|19.5|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|19.5|19.6|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
06100640000EB|19.6|19.7|1958||54|01/01/2025|||YEAR_LAST_IMPROVEMENT
