RouteID|BMP|EMP|ValueNumeric|Comments|StateID|BeginDate|ValueDate|ValueText|DataItem
02100810000NB|15.7|15.8|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|15.8|15.9|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|15.9|15.95|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|15.95|16.0|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|16.0|16.1|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|16.1|16.2|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|16.2|16.23|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|16.23|16.3|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|16.3|16.4|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|16.4|16.5|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|16.5|16.6|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|16.6|16.7|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|16.7|16.8|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|16.8|16.9|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|16.9|17.0|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|17.0|17.1|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|17.1|17.2|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|17.2|17.3|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|17.3|17.4|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|17.4|17.5|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|17.5|17.6|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|17.6|17.7|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|17.7|17.8|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|17.8|17.9|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|17.9|18.0|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|18.0|18.1|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|18.1|18.13|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|18.13|18.2|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|18.2|18.3|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|18.3|18.4|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|18.4|18.5|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|18.5|18.6|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|18.6|18.7|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|18.7|18.8|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|18.8|18.9|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|18.9|19.0|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|19.0|19.1|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|19.1|19.2|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|19.2|19.3|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|19.3|19.4|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|19.4|19.5|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|19.5|19.6|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|19.6|19.7|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|19.7|19.8|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|19.8|19.9|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|19.9|20.0|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|20.0|20.1|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|20.1|20.2|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|20.2|20.3|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|20.3|20.37|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|20.37|20.4|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|20.4|20.5|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|20.5|20.6|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|20.6|20.7|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|20.7|20.8|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|20.8|20.9|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|20.9|21.0|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|21.0|21.1|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|21.1|21.2|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|21.2|21.3|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|21.3|21.4|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|21.4|21.5|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|21.5|21.6|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|21.6|21.7|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|21.7|21.8|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|21.8|21.9|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|21.9|22.0|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|22.0|22.1|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|22.1|22.2|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|22.2|22.3|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|22.3|22.4|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|22.4|22.5|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|22.5|22.6|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|22.6|22.7|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|22.7|22.8|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|22.8|22.9|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|22.9|23.0|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|23.0|23.1|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|23.1|23.2|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|23.2|23.3|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|23.3|23.4|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|23.4|23.46|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|23.46|23.5|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|23.5|23.6|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|23.6|23.7|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|23.7|23.8|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|23.8|23.9|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|23.9|24.0|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|24.0|24.1|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|24.1|24.2|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|24.2|24.3|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|24.3|24.4|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|24.4|24.5|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|24.5|24.53|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|24.53|24.6|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|24.6|24.7|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|24.7|24.8|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|24.8|24.9|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|24.9|25.0|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|25.0|25.1|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|25.1|25.2|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|25.2|25.3|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|25.3|25.4|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|25.4|25.5|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|25.5|25.6|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|25.6|25.7|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|25.7|25.8|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|25.8|25.9|10.0||54|01/01/2025|||THICKNESS_RIGID
02100810000NB|25.9|26.0|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|10.12|10.2|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|10.2|10.3|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|10.3|10.37|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|17.07|17.1|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|17.1|17.2|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|17.2|17.3|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|17.3|17.4|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|17.4|17.48|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|18.18|18.2|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|18.2|18.3|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|18.3|18.4|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|18.4|18.5|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|18.5|18.6|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|18.6|18.7|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|18.7|18.8|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|18.8|18.9|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|18.9|19.0|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|19.0|19.1|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|19.1|19.2|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|19.2|19.3|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|19.3|19.4|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|19.4|19.5|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|19.5|19.6|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|19.6|19.7|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|19.7|19.8|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|19.8|19.9|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|19.9|20.0|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|20.0|20.1|10.0||54|01/01/2025|||THICKNESS_RIGID
0230009000000|20.1|20.16|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400005SB|0.0|0.1|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400005SB|0.1|0.17|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400005SB|0.17|0.2|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400005SB|0.2|0.23|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400005SB|0.23|0.3|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400005SB|0.3|0.37|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400005SB|0.371|0.4|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400005SB|0.4|0.5|10.0||54|01/01/2025|||THICKNESS_RIGID
19203400005SB|0.5|0.6|10.0||54|01/01/2025|||THICKNESS_RIGID
05200220000EB|3.17|3.35|12.0||54|01/01/2025|||THICKNESS_RIGID
05200220000EB|3.35|3.45|12.0||54|01/01/2025|||THICKNESS_RIGID
05200220000EB|3.45|4.73|12.0||54|01/01/2025|||THICKNESS_RIGID
05200220000EB|4.73|5.19|12.0||54|01/01/2025|||THICKNESS_RIGID
05200220000EB|5.19|5.89|12.0||54|01/01/2025|||THICKNESS_RIGID
15200300000EB|0.53|0.61|7.0||54|01/01/2025|||THICKNESS_RIGID
35202500010SB|0.0|0.1|9.0||54|01/01/2025|||THICKNESS_RIGID
35202500010SB|0.1|0.2|9.0||54|01/01/2025|||THICKNESS_RIGID
35202500010SB|0.2|0.3|9.0||54|01/01/2025|||THICKNESS_RIGID
35202500010SB|0.3|0.4|9.0||54|01/01/2025|||THICKNESS_RIGID
35202500010SB|0.4|0.5|9.0||54|01/01/2025|||THICKNESS_RIGID
35202500010SB|0.5|0.6|9.0||54|01/01/2025|||THICKNESS_RIGID
35202500010SB|0.6|0.64|9.0||54|01/01/2025|||THICKNESS_RIGID
3530002000000|2.36|2.84|9.0||54|01/01/2025|||THICKNESS_RIGID
21100790000NB|98.4|98.5|9.0||54|01/01/2025|||THICKNESS_RIGID
21100790000NB|98.5|98.6|9.0||54|01/01/2025|||THICKNESS_RIGID
21100790000NB|98.6|98.63|9.0||54|01/01/2025|||THICKNESS_RIGID
01200330000EB|0.0|0.1|10.0||54|01/01/2025|||THICKNESS_RIGID
01200330000EB|0.1|0.2|10.0||54|01/01/2025|||THICKNESS_RIGID
01200330000EB|0.2|0.3|10.0||54|01/01/2025|||THICKNESS_RIGID
01200330000EB|0.3|0.4|10.0||54|01/01/2025|||THICKNESS_RIGID
01200330000EB|0.4|0.5|10.0||54|01/01/2025|||THICKNESS_RIGID
01200330000EB|0.5|0.6|10.0||54|01/01/2025|||THICKNESS_RIGID
01200330000EB|0.6|0.7|10.0||54|01/01/2025|||THICKNESS_RIGID
01200330000EB|0.7|0.8|10.0||54|01/01/2025|||THICKNESS_RIGID
01200330000EB|0.8|0.9|10.0||54|01/01/2025|||THICKNESS_RIGID
01200330000EB|0.9|1.0|10.0||54|01/01/2025|||THICKNESS_RIGID
01200330000EB|1.0|1.1|10.0||54|01/01/2025|||THICKNESS_RIGID
01200330000EB|1.1|1.2|10.0||54|01/01/2025|||THICKNESS_RIGID
01200330000EB|1.2|1.3|10.0||54|01/01/2025|||THICKNESS_RIGID
01200330000EB|1.3|1.4|10.0||54|01/01/2025|||THICKNESS_RIGID
01200330000EB|1.4|1.5|10.0||54|01/01/2025|||THICKNESS_RIGID
01200330000EB|1.5|1.6|10.0||54|01/01/2025|||THICKNESS_RIGID
01200330000EB|1.6|1.7|10.0||54|01/01/2025|||THICKNESS_RIGID
01200330000EB|1.7|1.8|10.0||54|01/01/2025|||THICKNESS_RIGID
01200330000EB|1.8|1.87|10.0||54|01/01/2025|||THICKNESS_RIGID
5140003000000|8.08|10.38|2.0||54|01/01/2025|||THICKNESS_RIGID
4730032000000|14.79|14.8|7.0||54|01/01/2025|||THICKNESS_RIGID
4730032000000|14.8|14.9|7.0||54|01/01/2025|||THICKNESS_RIGID
4730032000000|14.9|15.0|7.0||54|01/01/2025|||THICKNESS_RIGID
4730032000000|15.0|15.1|7.0||54|01/01/2025|||THICKNESS_RIGID
4730032000000|15.1|15.2|7.0||54|01/01/2025|||THICKNESS_RIGID
4730032000000|15.2|15.3|7.0||54|01/01/2025|||THICKNESS_RIGID
4730032000000|15.3|15.4|7.0||54|01/01/2025|||THICKNESS_RIGID
4730032000000|15.4|15.5|7.0||54|01/01/2025|||THICKNESS_RIGID
4730032000000|15.5|15.6|7.0||54|01/01/2025|||THICKNESS_RIGID
4730032000000|15.6|15.7|7.0||54|01/01/2025|||THICKNESS_RIGID
4730032000000|15.7|15.8|7.0||54|01/01/2025|||THICKNESS_RIGID
4730032000000|15.8|15.9|7.0||54|01/01/2025|||THICKNESS_RIGID
4730032000000|15.9|16.0|7.0||54|01/01/2025|||THICKNESS_RIGID
4730032000000|16.0|16.09|7.0||54|01/01/2025|||THICKNESS_RIGID
4730032000000|16.09|16.1|7.0||54|01/01/2025|||THICKNESS_RIGID
4730032000000|16.1|16.2|7.0||54|01/01/2025|||THICKNESS_RIGID
4730032000000|16.2|16.3|7.0||54|01/01/2025|||THICKNESS_RIGID
4730032000000|16.3|16.4|7.0||54|01/01/2025|||THICKNESS_RIGID
4730032000000|16.4|16.45|7.0||54|01/01/2025|||THICKNESS_RIGID
42200330000EB|7.76|7.8|4.0||54|01/01/2025|||THICKNESS_RIGID
42200330000EB|7.8|7.9|4.0||54|01/01/2025|||THICKNESS_RIGID
42200330000EB|7.9|8.0|4.0||54|01/01/2025|||THICKNESS_RIGID
42200330000EB|8.0|8.05|4.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|9.71|9.77|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|9.77|9.8|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|9.8|9.9|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|9.9|10.0|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|10.0|10.1|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|10.1|10.2|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|10.2|10.3|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|10.3|10.4|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|10.4|10.42|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|10.42|10.5|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|10.5|10.6|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|10.6|10.7|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|10.7|10.8|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|10.8|10.9|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|10.9|11.0|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|11.0|11.1|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|11.1|11.2|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|11.2|11.3|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|11.3|11.4|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|11.4|11.5|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|11.5|11.6|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|11.6|11.7|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|11.7|11.8|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|11.8|11.9|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|11.9|12.0|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|12.0|12.1|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|12.1|12.2|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|12.2|12.3|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|12.3|12.4|7.0||54|01/01/2025|||THICKNESS_RIGID
42202500000NB|12.4|12.45|7.0||54|01/01/2025|||THICKNESS_RIGID
1030006000000|0.12|0.33|8.0||54|01/01/2025|||THICKNESS_RIGID
