,RouteId,BeginPoint,EndPoint,BaseTypeVn,SampleId,SurfaceTypeVn
3263,07200330000EB,0.6,0.7,,070330000009,6
3264,07200330000EB,0.7,0.8,,070330000009,6
3265,07200330000EB,0.8,0.9,,070330000009,6
3266,44200330000EB,15.8,15.9,,440330001577,6
3267,44200330000EB,15.9,16.0,,440330001577,6
3268,44200330000EB,16.0,16.07,,440330001577,6
3269,44200330000EB,16.1,16.2,,440330001577,6
3270,44200330000EB,16.3,16.4,,440330001577,6
3271,44200330000EB,16.6,16.7,,440330001577,6
3272,44200330000EB,16.7,16.8,,440330001577,6
3273,44200330000EB,16.9,17.0,,440330001577,6
3274,44200330000EB,17.1038,17.2,,440330001577,6
3275,44200330000EB,17.2,17.3,,440330001577,6
3276,44200330000EB,17.4,17.5,,440330001577,6
3277,44200330000EB,17.5,17.6,,440330001577,6
3278,44200330000EB,16.4368,16.5,,440330001577,6
3279,44200330000EB,16.07,16.1,,440330001577,6
3280,44200330000EB,16.4,16.4368,,440330001577,6
3281,44200330000EB,16.8,16.8391,,440330001577,6
3282,44200330000EB,16.8391,16.9,,440330001577,6
3283,44200330000EB,16.2757,16.3,,440330001577,6
3284,44200330000EB,17.7,17.73,,440330001577,6
3285,07200330000EB,0.09,0.1,,070330000009,6
3286,07200330000EB,0.5847,0.6,,070330000009,6
3287,44200330000EB,17.1,17.1038,,440330001577,6
3288,07200330000EB,1.2,1.3,,070330000009,6
3289,07200330000EB,1.6,1.7,,070330000009,6
3290,07200330000EB,4.0,4.1,,070330000368,6
3291,07200330000EB,4.3,4.4,,070330000368,6
3292,07200330000EB,6.4,6.5,,070330000620,6
3293,07200330000EB,6.1576,6.2,,070330000559,6
3294,07200330000EB,6.0,6.07,,070330000559,6
3295,07200330000EB,1.1,1.2,,070330000009,6
3296,07200330000EB,1.3,1.4,,070330000009,6
3297,07200330000EB,1.4,1.5,,070330000009,6
3298,07200330000EB,1.5,1.6,,070330000009,6
3299,07200330000EB,1.7,1.8,,070330000009,6
3300,07200330000EB,1.8,1.9,,070330000009,6
3301,07200330000EB,1.9,1.98,,070330000009,6
3302,07200330000EB,2.0,2.1,,070330000009,6
3303,07200330000EB,2.1,2.2,,070330000009,6
3304,07200330000EB,2.2,2.3,,070330000009,6
3305,07200330000EB,3.7,3.8,,070330000368,6
3306,07200330000EB,3.8,3.9,,070330000368,6
3307,07200330000EB,3.9,4.0,,070330000368,6
3308,07200330000EB,4.1,4.2,,070330000368,6
3309,07200330000EB,4.2,4.3,,070330000368,6
3310,07200330000EB,4.4,4.5,,070330000368,6
3311,07200330000EB,4.5,4.6,,070330000368,6
3312,07200330000EB,4.6,4.7,,070330000368,6
3313,07200330000EB,4.7,4.8,,070330000368,6
3314,07200330000EB,4.8,4.9,,070330000368,6
3315,07200330000EB,4.9,5.0,,070330000368,6
3316,07200330000EB,5.6,5.7,,070330000559,6
3317,07200330000EB,5.7,5.8,,070330000559,6
3318,07200330000EB,5.8,5.9,,070330000559,6
3319,07200330000EB,5.9,6.0,,070330000559,6
3320,07200330000EB,6.2,6.3,,070330000620,6
3321,07200330000EB,6.3,6.4,,070330000620,6
3322,07200330000EB,2.3,2.33,,070330000009,6
3323,07200330000EB,5.0,5.03,,070330000368,6
3324,07200330000EB,6.1,6.1576,,070330000559,6
3325,07200330000EB,6.07,6.1,,070330000559,6
3326,07200330000EB,1.98,2.0,,070330000009,6
3327,07200330000EB,3.68,3.7,,070330000368,6
3328,07200330000EB,5.59,5.6,,070330000559,6
3329,07200330000EB,10.2,10.3,,070330001013,6
3330,07200330000EB,10.8,10.9,,070330001013,6
3331,07200330000EB,11.5,11.6,,070330001013,6
3332,07200330000EB,12.2,12.3,,070330001013,6
3333,07200330000EB,6.8,6.9,,070330000662,6
3334,07200330000EB,8.2,8.3,,070330000662,6
3335,07200330000EB,10.13,10.2,,070330001013,6
3336,07200330000EB,10.9,10.9682,,070330001013,6
3337,07200330000EB,11.0,11.0768,,070330001013,6
3338,07200330000EB,10.3,10.4,,070330001013,6
3339,07200330000EB,10.4,10.5,,070330001013,6
3340,07200330000EB,10.5,10.6,,070330001013,6
3341,07200330000EB,10.6,10.7,,070330001013,6
3342,07200330000EB,10.7,10.8,,070330001013,6
3343,07200330000EB,11.1,11.2,,070330001013,6
3344,07200330000EB,11.2,11.3,,070330001013,6
3345,07200330000EB,11.3,11.4,,070330001013,6
3346,07200330000EB,11.4,11.5,,070330001013,6
3347,07200330000EB,11.6,11.7,,070330001013,6
3348,07200330000EB,11.7,11.8,,070330001013,6
3349,07200330000EB,11.8,11.9,,070330001013,6
3350,07200330000EB,11.9,12.0,,070330001013,6
3351,07200330000EB,12.0,12.1,,070330001013,6
3352,07200330000EB,12.1,12.2,,070330001013,6
3353,07200330000EB,6.62,6.7,,070330000662,6
3354,07200330000EB,6.7,6.8,,070330000662,6
3355,07200330000EB,6.9,7.0,,070330000662,6
3356,07200330000EB,7.0,7.1,,070330000662,6
3357,07200330000EB,7.1,7.2,,070330000662,6
3358,07200330000EB,7.2,7.3,,070330000662,6
3359,07200330000EB,7.3,7.4,,070330000662,6
3360,07200330000EB,7.4,7.5,,070330000662,6
3361,07200330000EB,7.5,7.6,,070330000662,6
3362,07200330000EB,7.6,7.6957,,070330000662,6
3363,07200330000EB,7.7,7.8,,070330000662,6
3364,07200330000EB,7.8,7.9,,070330000662,6
3365,07200330000EB,7.93,8.0,,070330000662,6
3366,07200330000EB,8.0,8.1,,070330000662,6
3367,07200330000EB,8.1,8.2,,070330000662,6
3368,07200330000EB,12.3,12.4,,070330001013,6
3369,07200330000EB,6.54,6.6,,070330000620,6
3370,07200330000EB,6.5,6.54,,070330000620,6
3371,07200330000EB,10.9682,11.0,,070330001013,6
3372,07200330000EB,11.0768,11.1,,070330001013,6
3373,07200330000EB,7.9,7.93,,070330000662,6
3374,07200330000EB,7.6957,7.7,,070330000662,6
3375,07200330000EB,14.0,14.1,,070330001013,6
3376,07200330000EB,14.2,14.3,,070330001013,6
3377,07200330000EB,14.4,14.5,,070330001430,6
3378,07200330000EB,13.6,13.7,,070330001013,6
3379,07200330000EB,12.5,12.6,,070330001013,6
3380,07200330000EB,14.1,14.2,,070330001013,6
3381,07200330000EB,14.3,14.4,,070330001430,6
3382,07200330000EB,12.4,12.5,,070330001013,6
3383,07200330000EB,12.6,12.7,,070330001013,6
3384,07200330000EB,12.7,12.8,,070330001013,6
3385,07200330000EB,12.8,12.9,,070330001013,6
3386,07200330000EB,12.9,13.0,,070330001013,6
3387,07200330000EB,13.0,13.1,,070330001013,6
3388,07200330000EB,13.1,13.2,,070330001013,6
3389,07200330000EB,13.2,13.3,,070330001013,6
3390,07200330000EB,13.3,13.3884,,070330001013,6
3391,07200330000EB,13.4,13.5,,070330001013,6
3392,07200330000EB,13.5,13.6,,070330001013,6
3393,07200330000EB,13.7,13.8,,070330001013,6
3394,07200330000EB,13.8,13.9,,070330001013,6
3395,07200330000EB,13.9,14.0,,070330001013,6
3396,07200330000EB,14.5,14.6,,070330001430,6
3397,07200330000EB,14.6,14.7,,070330001430,6
3398,07200330000EB,14.7,14.8,,070330001430,6
3399,07200330000EB,14.8,14.86,,070330001430,6
3400,07200330000EB,13.3884,13.4,,070330001013,6
3401,54100770000NB,168.205,168.3,,540077168205,6
3402,54100770000NB,168.3,168.354,,540077168205,6
3403,54100770000NB,168.354,168.37,,540077168205,6
3404,54100770000NB,173.01,173.1,,540770017229,6
3405,54100770000NB,177.1,177.2,,540770017676,6
3406,54200500000EB,9.6,9.7,,540500000894,6
3407,5430095000000,4.8,4.9,,540950000420,6
3408,5430095000000,3.8193,3.8911,,540950000377,6
3409,54200500000EB,9.9487,9.9987,,540500000894,6
3410,5430095000000,4.3301,4.392,,540950000420,6
3411,54100770000NB,172.9357,173.0,,540770017229,6
3412,54100770000NB,173.7,173.7896,,540770017321,3
3413,54200500000EB,8.94,9.0,,540500000894,6
3414,54200500000EB,9.4,9.4665,,540500000894,6
3415,54100770000NB,173.6,173.682,,540770017321,6
3416,54100770000NB,172.3,172.4,,540770017229,6
3417,54100770000NB,172.4,172.5,,540770017229,6
3418,54100770000NB,172.5,172.6,,540770017229,6
3419,54100770000NB,172.6,172.7,,540770017229,6
3420,54100770000NB,172.7,172.8,,540770017229,6
3421,54100770000NB,172.8,172.8825,,540770017229,6
3422,54100770000NB,177.8,177.9,,540770017676,6
3423,54100770000NB,177.7,177.8,,540770017676,6
3424,54100770000NB,177.6,177.7,,540770017676,6
3425,54100770000NB,177.5,177.6,,540770017676,6
3426,54100770000NB,177.4,177.5,,540770017676,6
3427,54100770000NB,177.2,177.3,,540770017676,6
3428,54100770000NB,177.3,177.3974,,540770017676,6
3429,54100770000NB,177.0,177.0651,,540770017676,6
3430,54100770000NB,176.9,177.0,,540770017676,6
3431,54100770000NB,176.8,176.9,,540770017676,6
3432,54100770000NB,176.5231,176.6,,540770017646,6
3433,54100770000NB,173.4,173.5,,540770017321,6
3434,54100770000NB,173.3,173.4,,540770017321,6
3435,54200500000EB,9.0,9.1,,540500000894,6
3436,54200500000EB,9.1,9.2,,540500000894,6
3437,54200500000EB,9.5,9.5977,,540500000894,6
3438,54200500000EB,9.7,9.8,,540500000894,6
3439,54200500000EB,9.8,9.8831,,540500000894,6
3440,54300140005SB,0.2442,0.3,,54300140005,6
3441,5430068000000,17.7,17.7646,,540680001719,6
3442,5430068000000,17.8,17.9,,540680001719,6
3443,5430095000000,4.2537,4.3,,540950000420,6
3444,5430095000000,4.9,5.0,,540950000420,6
3445,5430095000000,5.0034,5.1,,540950000420,6
3446,5430095000000,5.1,5.1811,,540950000420,6
3447,5430095000000,5.2,5.3,,540950000420,6
3448,5430095000000,5.3,5.39,,540950000420,6
3449,5430095000000,5.6,5.7,,540950000420,6
3450,5430095000000,5.7,5.8,,540950000420,6
3451,5430095000000,6.0,6.1,,540950000420,6
3452,5430068000000,17.2,17.2908,,540680001719,6
3453,5430068000000,17.3,17.3894,,540680001719,6
3454,5430068000000,17.5,17.5913,,540680001719,6
3455,5430068000000,17.6,17.7,,540680001719,6
3456,5430095000000,4.5,4.6,,540950000420,6
3457,5430095000000,4.6,4.7,,540950000420,6
3458,5430095000000,4.7,4.8,,540950000420,6
3459,5430095000000,5.4,5.5,,540950000420,6
3460,54200500000EB,9.329,9.4,,540500000894,6
3461,54100770000NB,173.1,173.186,,540770017229,6
3462,54100770000NB,173.214,173.3,,540770017321,6
3463,5430095000000,6.5294,6.58,,540950000644,6
3464,5430014000000,13.3132,13.3514,,540140001322,6
3465,5430068000000,18.2392,18.29,,540680001719,6
3466,54100770000NB,172.9,172.9357,,540770017229,6
3467,54100770000NB,173.5,173.5602,,540770017321,6
3468,54100770000NB,173.9,173.94,,540770017321,6
3469,5430095000000,4.2,4.2537,,540950000420,6
3470,54200500000EB,9.269,9.3,,540500000894,3
3471,5430095000000,3.9549,3.99,,540950000377,6
3472,54100770000NB,173.5602,173.6,,540770017321,6
3473,5430095000000,3.8,3.8193,,540950000377,6
3474,5430095000000,3.9,3.9549,,540950000377,6
3475,5430095000000,4.4,4.4439,,540950000420,6
3476,5430095000000,4.4691,4.5,,540950000420,6
3477,5430014000000,12.957,13.0,,540140001288,3
3478,54300140005SB,0.1204,0.16,,54014S000000,6
3479,54100770000NB,176.76,176.8,,540770017676,6
3480,54100770000NB,176.7,176.76,,540770017646,6
3481,54100770000NB,176.46,176.5,,540770017646,6
3482,54100770000NB,176.6,176.7,,540770017646,6
3483,54300140005SB,0.2,0.2442,,54300140005,6
3484,5430068000000,17.7646,17.8,,540680001719,6
3485,5430068000000,18.0517,18.1,,540680001719,6
3486,5430068000000,18.142,18.2,,540680001719,6
3487,5430068000000,18.2,18.2392,,540680001719,6
3488,5430095000000,6.471,6.5,,540950000644,6
3489,5430068000000,17.4,17.4509,,540680001719,6
3490,5430068000000,17.4509,17.5,,540680001719,6
3491,5430068000000,17.9507,18.0,,540680001719,6
3492,5430068000000,18.0,18.0517,,540680001719,6
3493,5430014000000,12.9,12.957,,540140001288,3
3494,54200500000EB,9.2,9.267,,540500000894,3
3495,5430095000000,5.8,5.9,,540950000420,6
3496,5430095000000,5.9,6.0,,540950000420,6
3497,5430095000000,6.1423,6.2,,540950000612,6
3498,5430095000000,6.2,6.29,,540950000612,6
3499,54100770000NB,173.8334,173.874,,540770017321,6
3500,54200500000EB,9.9071,9.9196,,540500000894,6
3501,54200500000EB,9.9196,9.9487,,540500000894,6
3502,54300140005SB,0.0,0.0378,,54014S000000,6
3503,54300140005SB,0.0378,0.079,,54014S000000,6
3504,5430014000000,13.3514,13.39,,540140001322,6
3505,5430095000000,5.5064,5.52,,540950000420,6
3506,5430095000000,5.52,5.5477,,540950000420,6
3507,5430095000000,4.4439,4.4691,,540950000420,6
3508,5430014000000,13.2379,13.2755,,540140001322,6
3509,54100770000NB,177.0651,177.1,,540770017676,6
3510,54200500000EB,9.8831,9.9,,540500000894,6
3511,54200500000EB,10.0,10.02,,540500000894,6
3512,5430095000000,3.77,3.8,,540950000377,6
3513,54100770000NB,173.808,173.8334,,540770017321,6
3514,54100770000NB,176.5,176.5231,,540770017646,6
3515,54300140005SB,0.079,0.1,,54014S000000,6
3516,54300140005SB,0.1621,0.2,,54300140005,6
3517,54300140005SB,0.3,0.32,,54300140005,6
3518,5430068000000,17.9,17.9507,,540680001719,6
3519,5430068000000,18.1,18.142,,540680001719,6
3520,5430095000000,4.3,4.3301,,540950000420,6
3521,5430095000000,5.1811,5.2,,540950000420,6
3522,5430095000000,5.5477,5.6,,540950000420,6
3523,5430014000000,12.88,12.9,,540140001288,3
3524,54200500000EB,9.3,9.329,,540500000894,6
3525,54200500000EB,9.4665,9.486,,540500000894,6
3526,5430095000000,6.5177,6.5294,,540950000644,6
3527,54100770000NB,172.8825,172.9,,540770017229,6
3528,5430095000000,6.44,6.471,,540950000644,6
3529,5430095000000,6.12,6.1423,,540950000612,6
3530,54100770000NB,173.2,173.21,,540770017229,6
3531,5430014000000,13.22,13.2379,,540140001322,6
3532,54100770000NB,173.0,173.01,,540770017229,6
3533,5430095000000,3.8911,3.9,,540950000377,6
3534,54100770000NB,173.682,173.7,,540770017321,6
3535,54100770000NB,172.29,172.3,,540770017229,6
3536,54100770000NB,173.7896,173.8,,540770017321,3
3537,54200500000EB,9.49,9.5,,540500000894,6
3538,54300140005SB,0.1,0.1204,,54014S000000,6
3539,5430095000000,6.1,6.12,,540950000420,6
3540,5430095000000,6.5,6.5177,,540950000644,6
3541,5430014000000,13.2755,13.3,,540140001322,6
3542,5430014000000,13.3,13.3132,,540140001322,6
3543,5430068000000,17.2908,17.3,,540680001719,6
3544,54100770000NB,173.186,173.196,,540770017229,6
3545,54100770000NB,173.874,173.8933,,540770017321,6
3546,54100770000NB,173.196,173.2,,540770017229,6
3547,54100770000NB,173.8933,173.9,,540770017321,6
3548,54200500000EB,9.9,9.9071,,540500000894,6
3549,5430095000000,4.392,4.4,,540950000420,6
3550,54100770000NB,173.8,173.808,,540770017321,6
3551,5430095000000,5.0,5.0034,,540950000420,6
3552,5430095000000,5.39,5.4,,540950000420,6
3553,5430068000000,17.19,17.2,,540680001719,6
3554,5430068000000,17.3894,17.4,,540680001719,6
3555,5430068000000,17.5913,17.6,,540680001719,6
3556,5430095000000,5.5,5.5064,,540950000420,6
3557,54200500000EB,9.486,9.49,,540500000894,6
3558,54200500000EB,9.5977,9.6,,540500000894,6
3559,54300140005SB,0.16,0.1621,,54300140005,6
3560,54100770000NB,177.3974,177.4,,540770017676,6
3561,54200500000EB,9.267,9.269,,540500000894,3
3562,54100770000NB,173.21,173.214,,540770017321,6
3563,54200500000EB,9.9987,10.0,,540500000894,6
3564,54100770000NB,178.5,178.6,,540770017800,6
3565,54100770000NB,178.3,178.4,,540770017800,6
3566,54100770000NB,178.2,178.3,,540770017800,6
3567,54100770000NB,178.0,178.1,,540770017800,6
3568,54100770000NB,178.1,178.2,,540770017800,6
3570,54100770000NB,179.9,180.0,,540770017800,6
3571,54100770000NB,179.8,179.9,,540770017800,6
3572,54100770000NB,179.5,179.6,,540770017800,6
3573,54100770000NB,179.4,179.5,,540770017800,6
3574,54100770000NB,179.3,179.4,,540770017800,6
3575,54100770000NB,179.2,179.3,,540770017800,6
3576,54100770000NB,179.1,179.2,,540770017800,6
3577,54100770000NB,179.0,179.1,,540770017800,6
3578,54100770000NB,178.9,179.0,,540770017800,6
3579,54100770000NB,178.8,178.9,,540770017800,6
3580,54100770000NB,178.6,178.7,,540770017800,6
3581,54100770000NB,178.7,178.8,,540770017800,6
3582,5430014000000,20.3112,20.4,,540140002012,6
3583,5430014000000,20.4,20.5,,540140002012,6
3584,54100770000NB,179.6,179.69,,540770017800,6
3585,54100770000NB,178.4379,178.5,,540770017800,6
3587,54100770000NB,180.1,180.18,,540770017800,6
3588,54100770000NB,179.7,179.8,,540770017800,6
3589,5430014000000,20.5,20.5552,,540140002012,6
3590,5430014000000,20.15,20.2,,540140002012,6
3591,5430014000000,20.2,20.2651,,540140002012,6
3592,5430014000000,20.2651,20.3,,540140002012,6
3593,5430014000000,20.12,20.15,,540140002012,6
3594,54100770000NB,180.0251,180.05,,540770017800,6
3595,54100770000NB,178.4,178.4379,,540770017800,6
3596,54100770000NB,180.05,180.1,,540770017800,6
3597,54100770000NB,177.912,177.928,,540770017676,3
3598,54100770000NB,180.01,180.0251,,540770017800,6
3600,5430014000000,20.3,20.3112,,540140002012,6
3601,54100770000NB,177.9,177.912,,540770017676,3
3602,5430014000000,20.5552,20.56,,540140002012,6
3603,54100770000NB,180.0,180.01,,540770017800,6
3604,54100770000NB,179.69,179.7,,540770017800,6
3661,43200500000EB,0.6,0.7,,430500000000,6
3662,43200500000EB,1.0,1.1,,430500000000,6
3663,43200500000EB,1.6,1.7,,430500000000,6
3664,43200500000EB,1.9,2.0,,430500000000,6
3665,43200500000EB,2.0,2.1,,430500000000,6
3666,43200500000EB,0.0,0.1,,430500000000,6
3667,43200500000EB,0.2,0.3,,430500000000,6
3668,43200500000EB,0.7,0.8,,430500000000,6
3669,43200500000EB,0.8,0.9,,430500000000,6
3670,43200500000EB,0.9,1.0,,430500000000,6
3671,43200500000EB,1.1,1.2,,430500000000,6
3672,43200500000EB,1.2,1.3,,430500000000,6
3673,43200500000EB,1.4,1.5,,430500000000,6
3674,43200500000EB,1.5,1.6,,430500000000,6
3675,43200500000EB,2.5,2.6,,430500000000,6
3676,43200500000EB,2.6,2.7,,430500000000,6
3677,43200500000EB,2.7,2.8,,430500000000,6
3678,43200500000EB,0.3,0.4,,430500000000,6
3679,43200500000EB,0.4,0.5,,430500000000,6
3680,43200500000EB,1.7,1.8,,430500000000,6
3681,43200500000EB,1.8,1.9,,430500000000,6
3682,43200500000EB,2.1,2.2,,430500000000,6
3683,43200500000EB,2.2,2.3,,430500000000,6
3684,43200500000EB,2.3,2.4,,430500000000,6
3685,43200500000EB,2.4,2.5,,430500000000,6
3686,43200500000EB,0.5278,0.6,,430500000000,6
3687,43200500000EB,0.1252,0.2,,430500000000,6
3688,43200500000EB,1.3,1.3572,,430500000000,6
3689,43200500000EB,1.3572,1.4,,430500000000,6
3690,43200500000EB,2.8,2.86,,430500000000,6
3691,43200500000EB,0.5,0.5278,,430500000000,6
3692,43200500000EB,0.1,0.1252,,430500000000,6
3693,3730002000000,3.71,3.8,,370020000371,6
3694,3730002000000,3.8,3.9,,370020000371,6
3695,3730002000000,3.9,4.0,,370020000371,6
3696,3730002000000,4.0,4.1,,370020000371,6
3697,3730002000000,4.1,4.2,,370020000371,6
3698,3730002000000,4.2,4.3,,370020000371,6
3699,3730002000000,4.6,4.7,,370020000371,6
3700,3730002000000,4.3,4.4,,370020000371,6
3701,3730002000000,4.5,4.6,,370020000371,6
3702,3730002000000,5.72,5.8,,370020000572,6
3703,3730002000000,4.7,4.75,,370020000371,6
3704,3730002000000,4.431,4.5,,370020000371,6
3705,3730002000000,4.407,4.431,,370020000371,6
3706,3730002000000,4.4,4.407,,370020000371,6
3707,43200500000EB,8.2,8.3,,430500000802,6
3708,43200500000EB,8.4,8.5,,430500000802,6
3709,43200500000EB,8.7,8.8,,430500000802,6
3710,43200500000EB,8.3,8.4,,430500000802,6
3711,43200500000EB,8.02,8.1,,430500000802,6
3712,43200500000EB,8.1,8.2,,430500000802,6
3713,43200500000EB,8.5,8.6,,430500000802,6
3714,43200500000EB,8.6,8.7,,430500000802,6
3715,43200500000EB,8.8,8.9,,430500000802,6
3716,43200500000EB,8.9,9.0,,430500000802,6
3717,43200500000EB,13.9,14.0,,430500001357,6
3718,43200500000EB,9.0,9.1,,430500000802,6
3719,43200500000EB,9.6,9.7,,430500000802,6
3720,43200500000EB,11.1,11.2,,430500001083,6
3721,43200500000EB,11.4,11.5,,430500001083,6
3722,43200500000EB,11.6,11.7,,430500001083,6
3723,43200500000EB,12.54,12.6,,430500001254,6
3724,43200500000EB,10.83,10.9,,430500001083,6
3725,43200500000EB,11.5,11.6,,430500001083,6
3726,43200500000EB,11.7,11.79,,430500001083,6
3727,43200500000EB,14.0,14.1,,430500001357,6
3728,43200500000EB,9.1,9.2,,430500000802,6
3729,43200500000EB,9.2,9.3,,430500000802,6
3730,43200500000EB,9.3,9.4,,430500000802,6
3731,43200500000EB,9.4,9.5,,430500000802,6
3732,43200500000EB,9.5,9.6,,430500000802,6
3733,43200500000EB,9.7,9.8,,430500000802,6
3734,43200500000EB,12.6056,12.7,,430500001254,6
3735,43200500000EB,12.7,12.8,,430500001254,6
3736,43200500000EB,13.6,13.7,,430500001357,6
3737,43200500000EB,9.8,9.9,,430500000802,6
3738,43200500000EB,9.9,9.99,,430500000802,6
3739,43200500000EB,10.9,11.0,,430500001083,6
3740,43200500000EB,11.0,11.1,,430500001083,6
3741,43200500000EB,11.2,11.3,,430500001083,6
3742,43200500000EB,11.3,11.4,,430500001083,6
3743,43200500000EB,13.7,13.8,,430500001357,6
3744,43200500000EB,13.8,13.9,,430500001357,6
3745,43200500000EB,12.8,12.85,,430500001254,6
3746,43200500000EB,13.57,13.6,,430500001357,6
3747,43200500000EB,12.6,12.6056,,430500001254,6
3748,43200500000EB,14.1,14.2,,430500001357,6
3749,43200500000EB,14.4,14.5,,430500001357,6
3750,43200500000EB,14.7,14.78,,430500001357,6
3751,43200500000EB,14.2,14.3,,430500001357,6
3752,43200500000EB,14.3,14.4,,430500001357,6
3753,43200500000EB,14.5,14.6,,430500001357,6
3754,43200500000EB,14.6,14.7,,430500001357,6
3755,11100790000NB,83.2,83.3,,110790008315,6
3756,11100790000NB,83.4,83.5,,110790008315,6
3757,11100790000NB,83.15,83.2,,110790008315,6
3758,11100790000NB,83.5,83.55,,110790008315,6
3759,11100790000NB,83.3,83.343,,110790008315,6
3760,11100790000NB,83.365,83.4,,110790008315,6
3761,11100790000NB,83.343,83.36,,110790008315,6
3762,11100790000NB,83.36,83.365,,110790008315,6
3763,49200330000EB,0.2,0.3,,490330000000,6
3764,49200330000EB,0.4121,0.5,,490330000000,6
3765,49200330000EB,0.0,0.1,,490330000000,6
3766,49200330000EB,0.3,0.4,,490330000000,6
3767,49200330000EB,0.1,0.2,,490330000000,6
3768,49200330000EB,0.5,0.6,,490330000000,6
3769,49200330000EB,0.6,0.64,,490330000000,6
3770,49200330000EB,0.4,0.4121,,490330000000,6
3771,49201190000NB,5.4,5.5,,491190000538,6
3772,49201190000NB,5.5,5.6,,491190000538,6
3773,49201190000NB,5.38,5.4,,491190000538,6
3774,17100790000NB,106.42,106.4906,,170790010642,6
3775,17100790000NB,107.8,107.9,,170790010757,6
3776,17100790000NB,108.0,108.1,,170790010794,6
3777,17100790000NB,108.1,108.2,,170790010794,6
3778,17100790000NB,108.2,108.3,,170790010794,6
3779,17100790000NB,108.3,108.4,,170790010794,6
3780,17100790000NB,108.4,108.5,,170790010794,6
3781,17100790000NB,111.4,111.5,,170790011113,6
3782,17100790000NB,111.2327,111.3,,170790011113,6
3783,17100790000NB,111.3,111.4,,170790011113,6
3784,17100790000NB,110.8,110.9,,170790011029,6
3785,17100790000NB,110.7,110.8,,170790011029,6
3786,17100790000NB,110.5,110.6,,170790011029,6
3787,17100790000NB,110.4,110.5,,170790011029,6
3788,17100790000NB,110.3,110.4,,170790011029,6
3789,17100790000NB,110.2,110.29,,170790010977,6
3790,17100790000NB,110.1,110.2,,170790010977,6
3791,17100790000NB,110.0,110.1,,170790010977,6
3792,17100790000NB,109.9,110.0,,170790010977,6
3793,17100790000NB,109.8,109.9,,170790010977,6
3794,17100790000NB,109.6,109.7,,170790010794,6
3795,17100790000NB,109.3,109.4,,170790010794,6
3796,17100790000NB,109.2,109.3,,170790010794,6
3797,17100790000NB,109.1,109.2,,170790010794,6
3798,17100790000NB,109.0,109.1,,170790010794,6
3799,17100790000NB,108.9,109.0,,170790010794,6
3800,17100790000NB,108.8,108.9,,170790010794,6
3801,17100790000NB,108.7,108.8,,170790010794,6
3802,17100790000NB,108.5,108.6,,170790010794,6
3803,17100790000NB,108.6,108.7,,170790010794,6
3804,17100790000NB,107.6,107.7,,170790010757,6
3805,17100790000NB,107.7,107.8,,170790010757,6
3806,17100790000NB,107.3,107.4,,170790010642,6
3807,17100790000NB,107.2,107.3,,170790010642,6
3808,17100790000NB,107.1,107.2,,170790010642,6
3809,17100790000NB,107.0,107.1,,170790010642,6
3810,17100790000NB,106.9,107.0,,170790010642,6
3811,17100790000NB,106.8,106.9,,170790010642,6
3812,17100790000NB,106.7,106.8,,170790010642,6
3813,17100790000NB,106.6,106.7,,170790010642,6
3814,17100790000NB,106.5,106.6,,170790010642,6
3815,17100790000NB,111.7,111.8,,170790011113,6
3816,17100790000NB,111.5,111.6,,170790011113,6
3817,17100790000NB,111.6,111.7,,170790011113,6
3818,17100790000NB,109.4,109.498,,170790010794,6
3819,17100790000NB,111.8,111.887,,170790011113,6
3820,17100790000NB,107.94,108.0,,170790010794,6
3821,17100790000NB,111.13,111.2,,170790011113,6
3822,17100790000NB,111.0593,111.1,,170790011029,6
3823,17100790000NB,111.0,111.0593,,170790011029,6
3824,17100790000NB,110.9,111.0,,170790011029,6
3825,17100790000NB,107.4,107.5,,170790010642,6
3826,17100790000NB,109.5,109.54,,170790010794,6
3827,17100790000NB,109.54,109.59,,170790010794,6
3828,17100790000NB,107.5,107.543,,170790010642,6
3829,17100790000NB,107.9,107.94,,170790010757,6
3830,17100790000NB,107.57,107.6,,170790010757,6
3831,17100790000NB,111.2,111.2327,,170790011113,6
3832,17100790000NB,111.1,111.13,,170790011029,6
3833,17100790000NB,109.77,109.8,,170790010977,6
3834,17100790000NB,110.6,110.63,,170790011029,6
3835,17100790000NB,110.6373,110.66,,170790011029,6
3836,17100790000NB,110.66,110.7,,170790011029,6
3837,17100790000NB,111.9161,111.937,,170790011191,6
3838,17100790000NB,107.5443,107.565,,170790010642,6
3839,17100790000NB,109.733,109.77,,170790010794,6
3840,17100790000NB,111.9,111.91,,170790011113,6
3841,17100790000NB,110.29,110.3,,170790011029,6
3842,17100790000NB,111.887,111.897,,170790011113,6
3843,17100790000NB,109.7,109.711,,170790010794,6
3844,17100790000NB,109.7145,109.733,,170790010794,6
3845,17100790000NB,111.91,111.9161,,170790011191,6
3846,17100790000NB,109.59,109.6,,170790010794,6
3847,17100790000NB,106.4906,106.5,,170790010642,6
3848,17100790000NB,110.63,110.6373,,170790011029,6
3849,17100790000NB,107.565,107.57,,170790010642,6
3850,17100790000NB,111.897,111.9,,170790011113,6
3851,17100790000NB,109.498,109.5,,170790010794,6
3852,17100790000NB,109.711,109.7145,,170790010794,6
3853,17100790000NB,107.543,107.5443,,170790010642,6
3854,17100790000NB,112.6,112.7,,170790011191,6
3855,17100790000NB,112.1199,112.2,,170790011191,6
