,RouteId,BeginPoint,EndPoint,SurfaceTypeVn,FacilityTypeVn,FsystemVn,NhsVn,DirThroughLanesVn,IriVn,PsrVn,SampleId
2278,1140007000000,8.35,8.45,,2,5,,,,,110070000697
2279,1140007000000,8.58,8.67,,2,5,,,,,110070000697
2280,1140009000000,1.8,1.822,,2,5,,,,,110090000000
2281,1140007000000,8.559,8.573,,2,5,,,,,110070000697
2282,1140007000000,8.573,8.58,,2,5,,,,,110070000697
2283,1140007000000,7.234,7.242,,2,5,,,,,110070000697
2284,5330014000000,19.3822,19.78,,2,5,,,,,530140001934
2285,5330014000000,20.03,20.4228,,2,5,,,,,530140001934
2286,5330014000000,20.4228,20.71,,2,5,,,,,530140001934
2287,5330014000000,19.78,20.03,,2,5,,,,,530140001934
2288,5330014000000,19.34,19.3822,,2,5,,,,,530140001934
2289,4330053000000,0.0,1.4,,2,5,,,,,430530000000
2290,5440047040000,1.9675,2.5438,,2,6,,,,,540470400930
2291,5440050380000,0.48,0.89,,2,6,,,,,540503800000
2292,5440047040000,0.93,1.4344,,2,6,,,,,540470400930
2293,5440047040000,2.5438,2.86,,2,6,,,,,540470400930
2294,5440050380000,0.19,0.3888,,2,6,,,,,540503800000
2295,5475772001900,0.8631,1.0588,,2,5,,,,,540577200044
2296,5440047040000,0.408,0.6583,,2,6,,,,,540470400230
2297,5430014000000,11.4752,11.6515,,2,4,,,,,540140001128
2298,5475762001900,1.3436,1.47,,2,5,,,,,540576200116
2299,5440016000000,0.346,0.4428,,2,4,,,,,540160000000
2300,5440047040000,1.4344,1.7847,,2,6,,,,,540470400930
2301,5440050380000,0.9781,1.24,,2,6,,,,,540503800000
2302,5430014000100,0.0,0.2027,,2,4,,,,,54014A000000
2303,5475767001900,0.9825,1.08,,2,5,,,,,540576700088
2304,5440050380000,0.09,0.19,,2,6,,,,,540503800000
2305,5440050380000,0.041,0.09,,2,6,,,,,540503800000
2306,5475762001900,1.2236,1.3436,,2,5,,,,,540576200116
2307,5440047040000,0.7697,0.93,,2,6,,,,,540470400230
2308,5440047040000,0.3374,0.39,,2,6,,,,,540470400230
2309,5475772001900,0.6651,0.7319,,2,5,,,,,540577200044
2310,5475770001900,0.9859,1.04,,2,5,,,,,540577000043
2311,5430014000100,1.7271,1.8331,,2,4,,,,,54014A000172
2312,5430014000100,0.3392,0.4428,,2,4,,,,,54014A000000
2313,5475770001900,0.7134,0.8086,,2,5,,,,,540577000043
2314,5475769001900,0.1959,0.2773,,2,5,,,,,540576900000
2315,5430014000100,1.8331,1.9052,,2,4,,,,,54014A000172
2316,5475769001900,0.0,0.0663,,2,5,,,,,540576900000
2317,5475763001900,0.2318,0.3226,,2,4,,,,,540576300000
2318,5475763001900,0.3226,0.4375,,2,4,,,,,540576300000
2319,5475763001900,0.5021,0.5703,,2,4,,,,,540576300000
2320,5430047000000,0.45,0.5322,,2,4,,,,,540470000045
2321,5440047040000,0.6583,0.7369,,2,6,,,,,540470400230
2322,5440016000000,1.0383,1.12,,2,4,,,,,540160000090
2323,5475769001900,0.0663,0.1313,,2,5,,,,,540576900000
2324,5475769001900,0.1313,0.1959,,2,5,,,,,540576900000
2325,5430014000000,12.5349,12.6359,,2,4,,,,,54300141245
2326,5440047040000,0.1476,0.2022,,2,6,,,,,540470400000
2327,5430014000100,0.4514,0.5334,,2,4,,,,,54014A000000
2328,5430014000100,0.9767,1.0595,,2,4,,,,,54014A000092
2329,5440047040000,1.7847,1.9675,,2,6,,,,,540470400930
2330,5430014000000,11.4021,11.4752,,2,4,,,,,540140001128
2331,5475766001900,0.0965,0.1775,,2,5,,,,,540576600000
2332,5475772001900,1.1163,1.2107,,2,5,,,,,540577200044
2333,5475763001900,0.0,0.1253,,2,4,,,,,540576300000
2334,5475763001900,0.1328,0.2253,,2,4,,,,,540576300000
2335,5430014000100,1.1891,1.2777,,2,4,,,,,54014A000092
2336,5475770001900,0.4354,0.5045,,2,5,,,,,540577000043
2337,5475770001900,0.8086,0.8757,,2,5,,,,,540577000043
2338,5430014000100,0.2027,0.2681,,2,4,,,,,54014A000000
2339,5475770001900,0.6571,0.7134,,2,5,,,,,540577000043
2340,5440016000000,0.6337,0.6899,,2,4,,,,,540160000050
2341,5475763001900,0.6467,0.7292,,2,4,,,,,540576300000
2342,5475767001900,1.3504,1.4252,,2,5,,,,,540576700125
2343,5475766001900,0.1775,0.2691,,2,5,,,,,540576600000
2344,5440016000000,0.6951,0.7825,,2,4,,,,,540160000050
2345,5440016000000,0.5,0.5722,,2,4,,,,,540160000050
2346,5440047040000,0.2022,0.23,,2,6,,,,,540470400000
2347,5440047040000,0.23,0.3374,,2,6,,,,,540470400230
2348,5430014000000,11.6515,11.76,,2,4,,,,,540140001128
2349,5475766001900,0.3625,0.46,,2,5,,,,,540576600000
2350,5475769001900,0.2773,0.34,,2,5,,,,,540576900000
2351,5440016000000,0.8249,0.9,,2,4,,,,,540160000050
2352,5475767001900,0.88,0.9337,,2,5,,,,,540576700088
2353,5430014000000,12.79,12.88,,2,4,,,,,540140001271
2354,5430014000000,12.6359,12.694,,2,4,,,,,54300141245
2355,5430014000000,12.7139,12.7702,,2,4,,,,,540140001271
2356,5440050380000,0.4008,0.48,,2,6,,,,,540503800000
2357,5440050380000,0.0,0.041,,2,6,,,,,540503800000
2358,5475772001900,0.5347,0.591,,2,5,,,,,540577200044
2359,5475772001900,0.4673,0.5038,,2,5,,,,,540577200044
2360,5440016000000,0.3086,0.346,,2,4,,,,,540160000000
2361,5475772001900,0.591,0.6651,,2,5,,,,,540577200044
2362,5475767001900,0.1149,0.1975,,2,5,,,,,540576700000
2363,5475762001900,1.1604,1.2236,,2,5,,,,,540576200116
2364,5475763001900,0.7292,0.7772,,2,4,,,,,540576300000
2365,5475767001900,0.0,0.0709,,2,5,,,,,540576700000
2366,5430014000100,0.2681,0.3392,,2,4,,,,,54014A000000
2367,5430014000100,1.9052,1.98,,2,4,,,,,54014A000172
2368,5440047040000,0.7369,0.7697,,2,6,,,,,540470400230
2369,5475770001900,0.5045,0.5651,,2,5,,,,,540577000043
2370,5440016000000,0.9524,0.9852,,2,4,,,,,540160000090
2371,5475770001900,0.5651,0.6177,,2,5,,,,,540577000043
2372,5430014000000,12.47,12.5349,,2,4,,,,,54300141245
2373,5440050380000,0.92,0.9781,,2,6,,,,,540503800000
2374,5475766001900,0.0,0.0965,,2,5,,,,,540576600000
2375,5475772001900,0.7319,0.8012,,2,5,,,,,540577200044
2376,5475772001900,0.8012,0.8631,,2,5,,,,,540577200044
2377,5430014000000,11.3329,11.4021,,2,4,,,,,540140001128
2378,5475772001900,1.0588,1.1163,,2,5,,,,,540577200044
2379,5440016000000,0.2335,0.2707,,2,4,,,,,540160000000
2380,5475770001900,0.8757,0.9301,,2,5,,,,,540577000043
2381,5430014000100,1.1509,1.1891,,2,4,,,,,54014A000092
2382,5440016000000,0.9145,0.9524,,2,4,,,,,540160000090
2383,5440016000000,0.9852,1.0208,,2,4,,,,,540160000090
2384,5475763001900,0.6115,0.6467,,2,4,,,,,540576300000
2385,5475767001900,1.3006,1.3504,,2,5,,,,,540576700125
2386,5475763001900,0.7772,0.8357,,2,4,,,,,540576300000
2387,5475763001900,0.8357,0.9,,2,4,,,,,540576300000
2388,5430014000100,1.0998,1.1509,,2,4,,,,,54014A000092
2389,5475766001900,0.2691,0.3625,,2,5,,,,,540576600000
2390,5440016000000,0.7825,0.8249,,2,4,,,,,540160000050
2391,5475767001900,0.9472,0.9825,,2,5,,,,,540576700088
2392,5430014000000,11.28,11.3329,,2,4,,,,,540140001128
2393,5430014000000,12.382,12.45,,2,4,,,,,540140001238
2394,5430014000100,0.5334,0.63,,2,4,,,,,54014A000000
2395,5440016000000,0.4428,0.5,,2,4,,,,,540160000000
2396,5475772001900,1.221,1.25,,2,5,,,,,540577200044
2397,5430014000100,0.92,0.9767,,2,4,,,,,54014A000092
2398,5430014000100,1.2777,1.31,,2,4,,,,,54014A000092
2399,5475767001900,0.1975,0.24,,2,5,,,,,540576700000
2400,5440050380000,0.89,0.92,,2,6,,,,,540503800000
2401,5475772001900,0.5038,0.5347,,2,5,,,,,540577200044
2402,5440016000000,0.2881,0.3086,,2,4,,,,,540160000000
2403,5475767001900,0.0709,0.1149,,2,5,,,,,540576700000
2404,5475767001900,1.4252,1.46,,2,5,,,,,540576700125
2405,5475763001900,0.4375,0.4799,,2,4,,,,,540576300000
2406,5475763001900,0.4799,0.5021,,2,4,,,,,540576300000
2407,5440016000000,0.2707,0.2881,,2,4,,,,,540160000000
2408,5475770001900,0.9301,0.9586,,2,5,,,,,540577000043
2409,5475770001900,0.9586,0.9859,,2,5,,,,,540577000043
2410,5475770001900,0.625,0.6571,,2,5,,,,,540577000043
2411,5475763001900,0.5703,0.6115,,2,4,,,,,540576300000
2412,5430014000100,1.0595,1.0998,,2,4,,,,,54014A000092
2413,5430014000000,12.45,12.47,,2,4,,,,,54300141245
2414,5475772001900,0.44,0.4673,,2,5,,,,,540577200044
2415,5475767001900,1.25,1.2856,,2,5,,,,,540576700125
2416,5430047000000,0.5373,0.56,,2,4,,,,,540470000045
2417,5440047040000,0.14,0.1476,,2,6,,,,,540470400000
2418,5440047040000,0.39,0.408,,2,6,,,,,540470400230
2419,5440050380000,0.3888,0.4008,,2,6,,,,,540503800000
2420,5430014000100,0.4428,0.4514,,2,4,,,,,54014A000000
2421,5475770001900,0.6177,0.625,,2,5,,,,,540577000043
2422,5440016000000,0.9075,0.9145,,2,4,,,,,540160000090
2423,5440016000000,1.0208,1.0383,,2,4,,,,,540160000090
2424,5475767001900,1.2856,1.3006,,2,5,,,,,540576700125
2425,5475767001900,0.9337,0.9472,,2,5,,,,,540576700088
2426,5440016000000,0.9,0.9075,,2,4,,,,,540160000090
2427,5430014000000,12.694,12.71,,2,4,,,,,54300141245
2428,5430014000000,12.7702,12.785,,2,4,,,,,540140001271
2429,5440016000000,0.2306,0.2335,,2,4,,,,,540160000000
2430,5440016000000,0.6255,0.6337,,2,4,,,,,540160000050
2431,5475763001900,0.1253,0.1328,,2,4,,,,,540576300000
2432,5475763001900,0.2253,0.2318,,2,4,,,,,540576300000
2433,5430047000000,0.5322,0.5373,,2,4,,,,,540470000045
2434,5440016000000,0.6899,0.6951,,2,4,,,,,540160000050
2435,5475772001900,1.2107,1.22,,2,5,,,,,540577200044
2436,5475770001900,0.43,0.4354,,2,5,,,,,540577000043
2437,5430014000000,12.785,12.79,,2,4,,,,,540140001271
2438,5430014000000,12.71,12.7139,,2,4,,,,,540140001271
2439,5430014000100,1.723,1.7271,,2,4,,,,,54014A000172
2440,5430014000000,12.38,12.382,,2,4,,,,,540140001238
2441,5430014000100,1.72,1.723,,2,4,,,,,54014A000172
2442,5475762001900,1.16,1.1604,,2,5,,,,,540576200116
2443,5440050380000,1.71,2.13,,2,6,,,,,540503800000
2444,5440050380000,1.41,1.71,,2,6,,,,,540503800000
2445,5440047040000,0.0,0.14,,2,6,,,,,540470400000
2446,5440050380000,1.32,1.3444,,2,6,,,,,540503800000
2447,5440050380000,1.3444,1.41,,2,6,,,,,540503800000
2448,5440050380000,1.24,1.32,,2,6,,,,,540503800000
2449,5440014160000,0.19,0.59,,2,4,,,,,540141600019
2450,5440004100000,0.1782,0.4,,2,5,,,,,540041000000
2451,5440014140000,0.4072,0.66,,2,5,,,,,540141400000
2452,5440012000000,0.5839,1.024,,2,4,,,,,540120000040
2453,5475759001900,0.0048,0.173,,2,5,,,,,540575900000
2454,5475759001900,0.173,0.2967,,2,5,,,,,540575900000
2455,5440014140000,0.0,0.1653,,2,5,,,,,540141400000
2456,5440014160000,1.06,1.23,,2,4,,,,,540141600086
2457,5440014160000,3.0387,3.3138,,2,4,,,,,540141600289
2458,5440004000000,0.6492,0.9255,,2,5,,,,,540040000059
2459,5440014140000,0.2855,0.4072,,2,5,,,,,540141400000
2460,5440012000000,1.024,1.15,,2,4,,,,,540120000040
2461,5440014160000,3.5853,3.76,,2,4,,,,,540141600289
2462,5440021020000,0.82,0.9761,,2,5,,,,,540210200050
2463,5475791001900,0.0723,0.2285,,2,5,,,,,540579100000
2464,5475791001900,0.2285,0.37,,2,5,,,,,540579100000
2465,5440021020000,0.5,0.6588,,2,5,,,,,540210200050
2466,5440016000000,1.21,1.4623,,2,4,,,,,54400160000
2467,5440021020000,0.0,0.09,,2,5,,,,,54400210200
2468,5440021020000,0.09,0.2289,,2,5,,,,,54400210200
2469,5475756001900,0.0255,0.1297,,2,5,,,,,540575600000
2470,5440012000000,0.4296,0.53,,2,4,,,,,540120000040
2471,5440016000000,0.072,0.1507,,2,4,,,,,540160000000
2472,5440004000000,0.59,0.6492,,2,5,,,,,540040000059
2473,5440021020000,0.6588,0.7599,,2,5,,,,,540210200050
2474,5440014160000,0.72,0.8039,,2,4,,,,,540141600019
2475,5475759001900,0.2967,0.3973,,2,5,,,,,540575900000
2476,5475759001900,0.3973,0.48,,2,5,,,,,540575900000
2477,5440004100000,0.1,0.1533,,2,5,,,,,540041000000
2478,5440016000000,0.5722,0.6255,,2,4,,,,,540160000050
2479,5440014160000,2.9761,3.0387,,2,4,,,,,540141600289
2480,5440014140000,0.1653,0.2855,,2,5,,,,,540141400000
2481,5475757001900,0.3438,0.4292,,2,5,,,,,540575700330
2482,5440012000000,0.0,0.0747,,2,4,,,,,540120000000
2483,5440016000000,0.1507,0.1904,,2,4,,,,,540160000000
2484,5440014160000,0.9288,1.06,,2,4,,,,,540141600086
2485,5440021020000,1.0665,1.1349,,2,5,,,,,540210200050
2486,5475791001900,0.0,0.0723,,2,5,,,,,540579100000
2487,5475756001900,0.1376,0.2091,,2,5,,,,,540575600000
2488,5440012000000,0.1432,0.2106,,2,4,,,,,540120000000
2489,5475760001900,0.036,0.1782,,2,5,,,,,540576000000
2490,5440014160000,0.61,0.68,,2,4,,,,,540141600019
2491,5440014160000,0.59,0.61,,2,4,,,,,540141600019
2492,5475757001900,0.4292,0.47,,2,5,,,,,540575700330
2493,5440004100000,0.0,0.0594,,2,5,,,,,540041000000
2494,5440021020000,0.2289,0.2871,,2,5,,,,,54400210200
2495,5440004100000,0.0594,0.1,,2,5,,,,,540041000000
2496,5440021020000,0.9761,1.0262,,2,5,,,,,540210200050
2497,5440014160000,2.89,2.9761,,2,4,,,,,540141600289
2498,5440014160000,3.3138,3.3625,,2,4,,,,,540141600289
2499,5440014160000,3.3625,3.4189,,2,4,,,,,540141600289
2500,5440014160000,3.7907,3.83,,2,4,,,,,540141600289
2501,5440012000000,0.0747,0.1193,,2,4,,,,,540120000000
2502,5440012000000,0.234,0.283,,2,4,,,,,540120000000
2503,5440014160000,3.53,3.5853,,2,4,,,,,540141600289
2504,5440012000000,0.53,0.5839,,2,4,,,,,540120000040
2505,5440021020000,0.7599,0.82,,2,5,,,,,540210200050
2506,5440021020000,0.2871,0.343,,2,5,,,,,54400210200
2507,5440016000000,0.0304,0.072,,2,4,,,,,540160000000
2508,5440016000000,0.1904,0.2306,,2,4,,,,,540160000000
2509,5440014160000,3.4189,3.4868,,2,4,,,,,540141600289
2510,5440014160000,3.4868,3.53,,2,4,,,,,540141600289
2511,5440012000000,0.2106,0.234,,2,4,,,,,540120000000
2512,5440014160000,0.86,0.9288,,2,4,,,,,540141600086
2513,5440021020000,0.343,0.39,,2,5,,,,,54400210200
2514,5475760001900,0.1782,0.21,,2,5,,,,,540576000000
2515,5440014160000,0.8039,0.8341,,2,4,,,,,540141600019
2516,5475756001900,0.0,0.0255,,2,5,,,,,540575600000
2517,5440004100000,0.1533,0.1782,,2,5,,,,,540041000000
2518,5440014160000,0.68,0.72,,2,4,,,,,540141600019
2519,5440021020000,1.0262,1.0665,,2,5,,,,,540210200050
2520,5440014160000,3.76,3.7907,,2,4,,,,,540141600289
2521,5475757001900,0.3307,0.3438,,2,5,,,,,540575700330
2522,5440012000000,0.1193,0.1432,,2,4,,,,,540120000000
2523,5440012000000,0.283,0.3137,,2,4,,,,,540120000000
2524,5440016000000,0.0,0.0304,,2,4,,,,,540160000000
2525,5440021020000,1.1349,1.1869,,2,5,,,,,540210200050
2526,5475756001900,0.2238,0.25,,2,5,,,,,540575600000
2527,5440012000000,0.4,0.4296,,2,4,,,,,540120000040
2528,5475760001900,0.21,0.2384,,2,5,,,,,540576000021
2529,5475760001900,0.0,0.026,,2,5,,,,,540576000000
2530,5475756001900,0.2091,0.2238,,2,5,,,,,540575600000
2531,5440012000000,0.3137,0.3259,,2,4,,,,,540120000000
2532,5440016000000,1.4623,1.47,,2,4,,,,,54400160000
2533,5440014160000,0.8458,0.86,,2,4,,,,,540141600019
2534,5440004000000,0.57,0.59,,2,5,,,,,540040000059
2535,5475760001900,0.026,0.036,,2,5,,,,,540576000000
2536,5475759001900,0.0,0.0048,,2,5,,,,,540575900000
2537,5440014160000,0.8341,0.8458,,2,4,,,,,540141600019
2538,5475756001900,0.1297,0.1376,,2,5,,,,,540575600000
2539,5440014160000,0.18,0.19,,2,4,,,,,540141600019
2540,5440012000000,0.3259,0.33,,2,4,,,,,540120000000
2541,5440004000000,0.9255,0.93,,2,5,,,,,540040000059
2542,5475757001900,0.33,0.3307,,2,5,,,,,540575700330
2543,5475760001900,0.2384,0.24,,2,5,,,,,540576000021
2544,5440021010000,1.2,1.71,,2,5,,,,,540210100120
2545,3740001000000,3.02,3.55,,2,5,,,,,370010000302
2546,3740001000000,3.5839,4.0244,,2,5,,,,,370010000302
2547,3740001000000,4.0244,4.05,,2,5,,,,,370010000302
2548,3740001000000,3.55,3.5839,,2,5,,,,,370010000302
2549,3740001000000,3.02,3.02,,2,5,,,,,370010000302
2550,4330016000000,1.45,3.046,,2,5,,,,,430160000145
2551,4330016000000,3.1402,3.4194,,2,5,,,,,430160000145
2552,4330016000000,3.4194,3.593,,2,5,,,,,430160000145
2553,4330016000000,3.046,3.1402,,2,5,,,,,430160000145
2554,4330016000000,3.593,3.605,,2,5,,,,,430160000145
2555,4330016000000,3.605,3.62,,2,5,,,,,430160000145
2556,4330016000000,1.45,1.45,,2,5,,,,,430160000145
2557,4330016000000,20.3706,21.1809,,2,5,,,,,430160001902
2558,4330016000000,19.88,20.2777,,2,5,,,,,430160001902
2559,4330016000000,19.4983,19.88,,2,5,,,,,430160001902
2560,4330016000000,21.55,21.86,,2,5,,,,,430160001902
2561,4330016000000,21.1809,21.3877,,2,5,,,,,430160001902
2562,4330016000000,20.2777,20.3706,,2,5,,,,,430160001902
2563,4330016000000,21.3877,21.55,,2,5,,,,,430160001902
2564,4330016000000,21.86,21.98,,2,5,,,,,430160001902
2565,4330016000000,19.4301,19.4983,,2,5,,,,,430160001902
2566,4330016000000,19.88,19.88,,2,5,,,,,430160001902
2567,4330016000000,19.09,19.4301,,2,5,,,,,430160001902
2568,4330016000000,19.02,19.09,,2,5,,,,,430160001902
2569,1130005000000,10.83,12.51,,2,5,,,,,110050001083
2570,1130005000000,14.58,14.8213,,2,5,,,,,110050001458
2571,1130005000000,14.8213,14.876,,2,5,,,,,110050001458
2572,1130005000000,14.876,14.89,,2,5,,,,,110050001458
2573,2140015000000,2.98,3.479,,2,5,,,,,210150000236
2574,2140015000000,2.74,2.98,,2,5,,,,,210150000236
2575,2140015000000,2.56,2.7289,,2,5,,,,,210150000236
2576,2140015000000,2.4534,2.56,,2,5,,,,,210150000236
2577,2140015000000,2.376,2.45,,2,5,,,,,210150000236
2578,2140015000000,2.7289,2.74,,2,5,,,,,210150000236
2579,2140015000000,2.36,2.376,,2,5,,,,,210150000236
2580,2140015000000,2.45,2.4534,,2,5,,,,,210150000236
2581,2140015000000,3.663,4.01,,2,5,,,,,210150000236
2582,2140013000000,0.0,0.36,,2,5,,,,,210130000000
2583,2140015000000,3.4989,3.663,,2,5,,,,,210150000236
2584,2140015000000,3.479,3.4989,,2,5,,,,,210150000236
2585,4940012000000,1.98,2.57,,2,6,,,,,490120001530
2586,4940012000000,1.77,1.98,,2,6,,,,,490120001530
2587,4940012000000,3.03,3.25,,2,5,,,,,490120000257
2588,4940012000000,3.5193,3.84,,2,5,,,,,490120000257
2589,4940012000000,3.84,4.12,,2,5,,,,,490120000257
2590,4940012000000,3.25,3.38,,2,5,,,,,490120000257
2591,4940012000000,0.9528,1.2258,,2,6,,,,,490120000850
2592,4940007000000,0.2554,0.3943,,2,6,,,,,490070000022
2593,4940012000000,2.8935,3.03,,2,5,,,,,490120000257
2594,4940012000000,1.581,1.77,,2,6,,,,,490120001530
2595,4940012000000,4.12,4.26,,2,5,,,,,490120000257
2596,4940012000000,1.3502,1.53,,2,6,,,,,490120000850
2597,4940012000000,2.58,2.67,,2,5,,,,,490120000257
2598,4940012000000,0.85,0.9528,,2,6,,,,,490120000850
2599,4940012000000,2.8274,2.8935,,2,5,,,,,490120000257
2600,4940012000000,2.7264,2.773,,2,5,,,,,490120000257
2601,4940012000000,1.2614,1.3502,,2,6,,,,,490120000850
2602,4940012000000,3.41,3.5193,,2,5,,,,,490120000257
2603,4940012000000,2.67,2.7264,,2,5,,,,,490120000257
2604,4940012000000,2.8032,2.8274,,2,5,,,,,490120000257
2605,4940012000000,1.2258,1.2614,,2,6,,,,,490120000850
2606,4940007000000,0.3943,0.423,,2,6,,,,,490070000022
2607,4940012000000,1.53,1.581,,2,6,,,,,490120001530
2608,4940007000000,0.2393,0.2554,,2,6,,,,,490070000022
2609,4940012000000,2.773,2.8032,,2,5,,,,,490120000257
2610,4940012000000,3.38,3.41,,2,5,,,,,490120000257
2611,4940007000000,0.22,0.2393,,2,6,,,,,490070000022
2612,4940012010000,0.0,0.02,,2,6,,,,,490120100000
2613,4940012000000,2.57,2.58,,2,5,,,,,490120000257
2614,4940013000000,0.0817,0.48,,2,4,,,,,490130000000
2615,4970764001900,0.0,0.2205,,2,5,,,,,490076400000
2616,4940013000000,0.5007,0.86,,2,4,,,,,490130000000
2617,4940005090000,0.0,0.19,,2,4,,,,,490050900000
2618,4940009010000,0.0,0.25,,2,5,,,,,490090100000
2619,4940151000000,1.2774,1.4539,,2,4,,,,,491510000113
2620,4930020000000,23.3297,23.4452,,2,4,,,,,490200002287
2621,4940009010000,0.2742,0.442,,2,5,,,,,490090100000
2622,4940020310000,0.0903,0.22,,2,5,,,,,490203100000
2623,4970755001900,0.4206,0.5434,,2,4,,,,,490075500010
2624,4940016000000,8.09,8.2314,,2,5,,,,,490160000809
2625,4940151000000,1.13,1.2774,,2,4,,,,,491510000113
2626,4940009010000,0.6326,0.913,,2,5,,,,,490090100000
2627,4940009010000,0.4775,0.5656,,2,5,,,,,490090100000
2628,4940151000000,0.0745,0.1476,,2,4,,,,,491510000000
2629,4940016000000,9.4141,9.51,,2,5,,,,,490160000904
2630,4930020000000,23.2393,23.3297,,2,4,,,,,490200002287
2631,4940013000000,0.0,0.0817,,2,4,,,,,490130000000
2632,4970755001900,0.7898,0.9118,,2,5,,,,,490075500064
2633,4940151000000,1.4539,1.6,,2,4,,,,,491510000113
2634,4970764001900,0.3305,0.3896,,2,5,,,,,490076400000
2635,4970753001900,0.288,0.3644,,2,5,,,,,490075300026
2636,4940020310000,0.0,0.0903,,2,5,,,,,490203100000
2637,4930020000000,23.0251,23.09,,2,4,,,,,490200002287
2638,4970755001900,0.2974,0.4206,,2,4,,,,,490075500010
2639,4970755001900,0.1,0.1743,,2,4,,,,,490075500010
2640,4940151000000,0.43,0.4836,,2,4,,,,,491510000034
2641,4970755001900,0.9118,1.0212,,2,5,,,,,490075500064
2642,4970753001900,0.3644,0.44,,2,5,,,,,490075300026
2643,4940016000000,8.2314,8.32,,2,5,,,,,490160000809
2644,4940151000000,0.34,0.43,,2,4,,,,,491510000034
2645,4940151000000,0.538,0.64,,2,4,,,,,491510000034
2646,4940005090000,0.19,0.279,,2,4,,,,,490050900000
2647,4940012000000,5.2461,5.29,,2,4,,,,,490120000508
2648,4940012000000,5.2187,5.2461,,2,4,,,,,490120000508
2649,4940151000000,0.0,0.0316,,2,4,,,,,491510000000
2650,4940151000000,0.0316,0.0745,,2,4,,,,,491510000000
2651,4970764001900,0.2373,0.2747,,2,5,,,,,490076400000
2652,4970764001900,0.2747,0.3305,,2,5,,,,,490076400000
2653,4940016000000,9.3562,9.3855,,2,5,,,,,490160000904
2654,4940151000000,0.5015,0.538,,2,4,,,,,491510000034
2655,4930020000000,22.9433,23.0168,,2,4,,,,,490200002287
2656,4940012000000,5.1388,5.1646,,2,4,,,,,490120000508
2657,4930020000000,23.1856,23.2393,,2,4,,,,,490200002287
2658,4930020000000,23.09,23.1431,,2,4,,,,,490200002287
2659,4930020000000,23.1431,23.1766,,2,4,,,,,490200002287
2660,4930020000000,23.481,23.5145,,2,4,,,,,490200002287
2661,4970755001900,0.6672,0.6958,,2,5,,,,,490075500064
2662,4970755001900,0.6958,0.751,,2,5,,,,,490075500064
2663,4940009010000,0.5656,0.6256,,2,5,,,,,490090100000
2664,4940016000000,9.1763,9.2052,,2,5,,,,,490160000904
2665,4930020000000,22.895,22.9433,,2,4,,,,,490200002287
2666,4940016000000,9.089,9.1187,,2,5,,,,,490160000904
2667,4940151000000,0.1476,0.1837,,2,4,,,,,491510000000
2668,4940151000000,0.1837,0.2196,,2,4,,,,,491510000000
2669,4940016000000,9.2983,9.3271,,2,5,,,,,490160000904
2670,4970755001900,0.1743,0.2407,,2,4,,,,,490075500010
2671,4970755001900,0.2407,0.2974,,2,4,,,,,490075500010
2672,4970755001900,0.5434,0.5992,,2,4,,,,,490075500010
2673,4940009010000,0.919,0.97,,2,5,,,,,490090100000
2674,4940012000000,5.12,5.1388,,2,4,,,,,490120000508
2675,4940012000000,5.1926,5.2187,,2,4,,,,,490120000508
2676,4940016000000,9.2052,9.2342,,2,5,,,,,490160000904
2677,4940016000000,9.3855,9.4141,,2,5,,,,,490160000904
2678,4940009010000,0.25,0.2742,,2,5,,,,,490090100000
2679,4940013000000,0.48,0.5007,,2,4,,,,,490130000000
2680,4940012000000,5.1646,5.1926,,2,4,,,,,490120000508
2681,4930020000000,23.4452,23.4648,,2,4,,,,,490200002287
2682,4940016000000,9.1187,9.1467,,2,5,,,,,490160000904
2683,4930020000000,23.5145,23.5358,,2,4,,,,,490200002287
2684,4940016000000,9.2408,9.2696,,2,5,,,,,490160000904
2685,4940151000000,0.4836,0.5015,,2,4,,,,,491510000034
2686,4970755001900,0.751,0.7898,,2,5,,,,,490075500064
2687,4940016000000,9.2696,9.2983,,2,5,,,,,490160000904
2688,4940016000000,9.1467,9.1763,,2,5,,,,,490160000904
2689,4930020000000,22.8756,22.895,,2,4,,,,,490200002287
2690,4940016000000,9.0574,9.089,,2,5,,,,,490160000904
2691,4940009010000,0.4534,0.4775,,2,5,,,,,490090100000
2692,4970764001900,0.2205,0.2373,,2,5,,,,,490076400000
2693,4940016000000,9.3271,9.3562,,2,5,,,,,490160000904
2694,4970755001900,0.5992,0.637,,2,4,,,,,490075500010
2695,4970753001900,0.2728,0.288,,2,5,,,,,490075300026
2696,4970755001900,0.64,0.6672,,2,5,,,,,490075500064
2697,4970755001900,1.0212,1.05,,2,5,,,,,490075500064
2698,4940151000000,0.2196,0.24,,2,4,,,,,491510000000
2699,4940012000000,5.08,5.12,,2,4,,,,,490120000508
2700,4940016000000,9.2342,9.2408,,2,5,,,,,490160000904
2701,4930020000000,23.1766,23.1856,,2,4,,,,,490200002287
2702,4930020000000,23.4648,23.481,,2,4,,,,,490200002287
2703,4940009010000,0.442,0.4534,,2,5,,,,,490090100000
2704,4970753001900,0.2616,0.2728,,2,5,,,,,490075300026
2705,4930020000000,23.0168,23.0251,,2,4,,,,,490200002287
2706,4940009010000,0.6256,0.6326,,2,5,,,,,490090100000
2707,4930020000000,23.5358,23.54,,2,4,,,,,490200002287
2708,4940016000000,9.05,9.0574,,2,5,,,,,490160000904
