,RouteId,BeginPoint,EndPoint,SignalTypeVn,SampleId,UrbanIdVn,NumberSignalsVn
460,2030622000000,2.141,2.1488,,206220002130,15481.0,1
461,4030025000000,0.46,0.468,,400250000000,15481.0,1
462,2030622000000,2.128,2.13,,206220000196,15481.0,2
463,2030622000000,2.103,2.1041,,206220000196,15481.0,2
464,2030622000000,1.96,1.96,,206220000196,15481.0,2
465,20200600000EB,10.2115,10.3,,200600000919,15481.0,6
466,20200600000EB,9.9,9.9714,,200600000919,15481.0,6
467,20200600000EB,15.2327,15.2895,,200600001484,15481.0,7
468,20200600000EB,15.5274,15.5879,,200600001484,15481.0,7
469,20200600000EB,10.8301,10.9,,200600000919,15481.0,6
470,20200600000EB,10.1016,10.2,,200600000919,15481.0,6
471,20200600000EB,10.0,10.1,,200600000919,15481.0,6
472,20200600000EB,10.4167,10.5,,200600000919,15481.0,6
473,20200600000EB,10.6463,10.7,,200600000919,15481.0,6
474,20200600000EB,10.7397,10.8,,200600000919,15481.0,6
475,2030025000000,10.0,10.1,,200250000942,15481.0,1
476,2030025000000,10.1,10.2,,200250000942,15481.0,1
477,2030025000000,9.42,9.5,,200250000942,15481.0,1
478,2030025000000,9.5226,9.6,,200250000942,15481.0,1
479,2030025000000,9.6,9.7,,200250000942,15481.0,1
480,2030025000000,9.7,9.8,,200250000942,15481.0,1
481,2030025000000,9.8,9.9,,200250000942,15481.0,1
482,2030025000000,9.9,10.0,,200250000942,15481.0,1
483,2040060640000,0.268,0.35,,200606400000,15481.0,2
484,2040025250000,0.1047,0.1379,,200252500000,15481.0,1
485,20200600000EB,10.3514,10.3838,,200600000919,15481.0,6
486,20200600000EB,10.5433,10.5952,,200600000919,15481.0,6
487,20200600000EB,15.1068,15.1734,,200600001484,15481.0,7
488,20200600000EB,15.0088,15.0686,,200600001484,15481.0,7
489,20200600000EB,15.6285,15.6916,,200600001484,15481.0,7
490,20200600000EB,15.3526,15.4,,200600001484,15481.0,7
491,20200600000EB,15.47,15.5,,200600001484,15481.0,7
492,20200600000EB,9.8,9.84,,200600000919,15481.0,6
493,20200600000EB,9.9714,10.0,,200600000919,15481.0,6
494,20200600000EB,14.84,14.9,,200600001484,15481.0,7
495,20200600000EB,14.92,15.0,,200600001484,15481.0,7
496,20200600000EB,9.84,9.9,,200600000919,15481.0,6
497,2030025000000,10.2,10.25,,200250000942,15481.0,1
498,2030025000000,10.36,10.4,,200250000942,15481.0,1
499,20200600000EB,15.6,15.6285,,200600001484,15481.0,7
500,20200600000EB,15.7,15.7439,,200600001484,15481.0,7
501,20200600000EB,15.3,15.3526,,200600001484,15481.0,7
502,2040060640000,0.094,0.155,,200606400000,15481.0,2
503,2040025250000,0.0,0.0605,,200252500000,15481.0,1
504,2040025250000,0.0691,0.1,,200252500000,15481.0,1
505,20200600000EB,10.619,10.6463,,200600000919,15481.0,6
506,20200600000EB,10.3185,10.3514,,200600000919,15481.0,6
507,20200600000EB,10.707,10.7397,,200600000919,15481.0,6
508,20200600000EB,15.4149,15.4452,,200600001484,15481.0,7
509,2040060640000,0.0,0.0435,,200606400000,15481.0,2
510,20200600000EB,15.4452,15.47,,200600001484,15481.0,7
511,20200600000EB,10.3,10.3185,,200600000919,15481.0,6
512,20200600000EB,15.5,15.5274,,200600001484,15481.0,7
513,20200600000EB,10.4,10.4167,,200600000919,15481.0,6
514,20200600000EB,10.5,10.5278,,200600000919,15481.0,6
515,20200600000EB,10.6,10.619,,200600000919,15481.0,6
516,20200600000EB,10.8,10.8301,,200600000919,15481.0,6
517,2030025000000,10.25,10.3,,200250000942,15481.0,1
518,2030025000000,10.3,10.36,,200250000942,15481.0,1
519,2030025000000,9.5,9.5226,,200250000942,15481.0,1
520,20200600000EB,15.0778,15.1,,200600001484,15481.0,7
521,20200600000EB,15.1734,15.2,,200600001484,15481.0,7
522,20200600000EB,15.2,15.2327,,200600001484,15481.0,7
523,2040060640000,0.066,0.0857,,200606400000,15481.0,2
524,2040060640000,0.181,0.2119,,200606400000,15481.0,2
525,2040060640000,0.2432,0.2537,,200606400000,15481.0,2
526,20200600000EB,14.9075,14.92,,200600001484,15481.0,7
527,2040060640000,0.1607,0.1753,,200606400000,15481.0,2
528,20200600000EB,10.5278,10.5433,,200600000919,15481.0,6
529,2040025250000,0.1379,0.1496,,200252500000,15481.0,1
530,20200600000EB,10.2,10.2115,,200600000919,15481.0,6
531,20200600000EB,15.4,15.4149,,200600001484,15481.0,7
532,20200600000EB,10.3838,10.4,,200600000919,15481.0,6
533,20200600000EB,14.9,14.9075,,200600001484,15481.0,7
534,2030025000000,10.4,10.4123,,200250000942,15481.0,1
535,20200600000EB,15.5879,15.6,,200600001484,15481.0,7
536,20200600000EB,15.6916,15.7,,200600001484,15481.0,7
537,20200600000EB,15.2895,15.3,,200600001484,15481.0,7
538,2040060640000,0.0435,0.066,,200606400000,15481.0,2
539,2040060640000,0.2119,0.232,,200606400000,15481.0,2
540,2040060640000,0.2568,0.268,,200606400000,15481.0,2
541,2040025250000,0.1,0.1047,,200252500000,15481.0,1
542,20200600000EB,15.0686,15.0778,,200600001484,15481.0,7
543,2030025000000,10.4123,10.42,,200250000942,15481.0,1
544,20200600000EB,10.5952,10.6,,200600000919,15481.0,6
545,20200600000EB,10.7,10.707,,200600000919,15481.0,6
546,20200600000EB,15.0,15.0088,,200600001484,15481.0,7
547,20200600000EB,15.1,15.1068,,200600001484,15481.0,7
548,2040060640000,0.0857,0.094,,200606400000,15481.0,2
549,2040060640000,0.155,0.1607,,200606400000,15481.0,2
550,2040060640000,0.1753,0.181,,200606400000,15481.0,2
551,2040060640000,0.232,0.2432,,200606400000,15481.0,2
552,2040025250000,0.0605,0.0691,,200252500000,15481.0,1
553,2040060640000,0.2537,0.2568,,200606400000,15481.0,2
554,20200600000EB,10.1,10.1016,,200600000919,15481.0,6
555,2040025250000,0.1496,0.15,,200252500000,15481.0,1
556,20200600000EB,9.9,9.9,,200600000919,15481.0,6
557,2071026001900,0.0,0.1949,,200102600000,15481.0,2
558,2071013001900,0.9364,1.1653,,200101300000,15481.0,1
559,2071013001900,1.1653,1.436,,200101300000,15481.0,1
560,2071013001900,0.5944,0.8229,,200101300000,15481.0,1
561,2071013001900,0.0924,0.2865,,200101300000,15481.0,1
562,2071013001900,0.2865,0.3866,,200101300000,15481.0,1
563,2071013001900,0.3866,0.5944,,200101300000,15481.0,1
564,20200600000EB,19.2,19.3,,200600001864,15481.0,4
565,20200600000EB,19.4224,19.5,,200600001864,15481.0,4
566,20200600000EB,19.8,19.9,,200600001864,15481.0,4
567,2030061000000,24.1,24.2,,200610002375,15481.0,5
568,2030061000000,24.4,24.5,,200610002375,15481.0,5
569,2071020001900,0.3024,0.3782,,200102000006,15481.0,5
570,2071020001900,0.0753,0.1511,,200102000006,15481.0,5
571,2030061000000,23.8378,23.8857,,200610002375,15481.0,5
572,2071020001900,0.1511,0.2101,,200102000006,15481.0,5
573,2071020001900,0.2101,0.3024,,200102000006,15481.0,5
574,2071013001900,0.0225,0.0924,,200101300000,15481.0,1
575,20200600000EB,18.7145,18.783,,200600001864,15481.0,4
576,2030061000000,25.704,25.8,,200610002375,15481.0,5
577,20200600000EB,19.301,19.4,,200600001864,15481.0,4
578,2030061000000,24.5,24.5772,,200610002375,15481.0,5
579,2030061000000,24.8,24.8907,,200610002375,15481.0,5
580,20200600000EB,15.9,15.9708,,200600001484,15481.0,7
581,20200600000EB,18.9,19.0,,200600001864,15481.0,4
582,20200600000EB,19.0,19.1,,200600001864,15481.0,4
583,20200600000EB,19.1,19.1729,,200600001864,15481.0,4
584,20200600000EB,19.6,19.7,,200600001864,15481.0,4
585,20200600000EB,20.0,20.08,,200600001864,15481.0,4
586,2030061000000,24.0,24.0826,,200610002375,15481.0,5
587,2030061000000,25.3194,25.4,,200610002375,15481.0,5
588,2030061000000,25.4,25.5,,200610002375,15481.0,5
589,2030061000000,25.5,25.5877,,200610002375,15481.0,5
590,2030061000000,25.6,25.7,,200610002375,15481.0,5
591,2030061000000,24.2,24.3,,200610002375,15481.0,5
592,2030061000000,24.3,24.4,,200610002375,15481.0,5
593,2030061000000,24.6,24.7,,200610002375,15481.0,5
594,2030061000000,24.7,24.8,,200610002375,15481.0,5
595,2030061000000,24.9,25.0,,200610002375,15481.0,5
596,2030061000000,25.0,25.0923,,200610002375,15481.0,5
597,2030061000000,23.936,24.0,,200610002375,15481.0,5
598,2030061000000,25.117,25.2,,200610002375,15481.0,5
599,20200600000EB,19.9051,19.9608,,200600001864,15481.0,4
600,2071026001900,0.1949,0.238,,200102600000,15481.0,2
601,2071026001900,0.238,0.3119,,200102600000,15481.0,2
602,20200600000EB,16.1275,16.1787,,200600001607,15481.0,3
603,2071013001900,0.8788,0.9216,,200101300000,15481.0,1
604,20200600000EB,15.8166,15.8439,,200600001484,15481.0,7
605,2071013001900,0.8229,0.8788,,200101300000,15481.0,1
606,20200600000EB,16.2149,16.2526,,200600001607,15481.0,3
607,20200600000EB,16.304,16.3916,,200600001607,15481.0,3
608,2071020001900,0.3782,0.46,,200102000006,15481.0,5
609,20200600000EB,19.5,19.55,,200600001864,15481.0,4
610,20200600000EB,19.7423,19.8,,200600001864,15481.0,4
611,2030061000000,23.75,23.8,,200610002375,15481.0,5
612,2030061000000,23.8,23.8378,,200610002375,15481.0,5
613,20200600000EB,15.7684,15.8,,200600001484,15481.0,7
614,20200600000EB,18.8,18.8594,,200600001864,15481.0,4
615,20200600000EB,19.55,19.6,,200600001864,15481.0,4
616,20200600000EB,19.7,19.7423,,200600001864,15481.0,4
617,2030061000000,25.2,25.2596,,200610002375,15481.0,5
618,2030061000000,25.2596,25.3,,200610002375,15481.0,5
619,20200600000EB,16.4502,16.48,,200600001607,15481.0,3
620,20200600000EB,16.4208,16.4502,,200600001607,15481.0,3
621,20200600000EB,15.8439,15.8624,,200600001484,15481.0,7
622,20200600000EB,15.7439,15.7684,,200600001484,15481.0,7
623,20200600000EB,16.2526,16.2756,,200600001607,15481.0,3
624,20200600000EB,18.64,18.6731,,200600001864,15481.0,4
625,2071013001900,1.436,1.4636,,200101300000,15481.0,1
626,20200600000EB,15.9708,15.9943,,200600001484,15481.0,7
627,2071020001900,0.06,0.0753,,200102000006,15481.0,5
628,20200600000EB,19.1729,19.2,,200600001864,15481.0,4
629,20200600000EB,19.4,19.4224,,200600001864,15481.0,4
630,2030061000000,23.8857,23.9,,200610002375,15481.0,5
631,2030061000000,24.0826,24.1,,200610002375,15481.0,5
632,20200600000EB,15.8624,15.9,,200600001484,15481.0,7
633,20200600000EB,16.07,16.1,,200600001607,15481.0,3
634,20200600000EB,16.1,16.1275,,200600001607,15481.0,3
635,20200600000EB,16.1787,16.2,,200600001607,15481.0,3
636,20200600000EB,18.6731,18.7,,200600001864,15481.0,4
637,20200600000EB,18.8712,18.9,,200600001864,15481.0,4
638,20200600000EB,19.97,20.0,,200600001864,15481.0,4
639,2030061000000,24.5772,24.6,,200610002375,15481.0,5
640,2030061000000,23.9,23.93,,200610002375,15481.0,5
641,2071013001900,0.009,0.0225,,200101300000,15481.0,1
642,2071013001900,0.9216,0.9364,,200101300000,15481.0,1
643,20200600000EB,18.8647,18.8712,,200600001864,15481.0,4
644,2071026001900,0.3119,0.33,,200102600000,15481.0,2
645,2071013001900,1.4636,1.48,,200101300000,15481.0,1
646,2030061000000,24.8907,24.9,,200610002375,15481.0,5
647,20200600000EB,15.8,15.8166,,200600001484,15481.0,7
648,20200600000EB,16.2,16.2149,,200600001607,15481.0,3
649,20200600000EB,16.2756,16.3,,200600001607,15481.0,3
650,20200600000EB,16.4,16.4208,,200600001607,15481.0,3
651,20200600000EB,18.7,18.7145,,200600001864,15481.0,4
652,20200600000EB,18.783,18.8,,200600001864,15481.0,4
653,2030061000000,25.3,25.3194,,200610002375,15481.0,5
654,2030061000000,25.5877,25.6,,200610002375,15481.0,5
655,2030061000000,25.0923,25.1,,200610002375,15481.0,5
656,2030061000000,23.93,23.936,,200610002375,15481.0,5
657,2030061000000,25.1,25.113,,200610002375,15481.0,5
658,20200600000EB,19.9608,19.9649,,200600001864,15481.0,4
659,20200600000EB,19.9,19.9051,,200600001864,15481.0,4
660,2071013001900,0.0,0.009,,200101300000,15481.0,1
661,20200600000EB,19.9649,19.97,,200600001864,15481.0,4
662,20200600000EB,15.9943,16.0,,200600001484,15481.0,7
663,20200600000EB,16.3916,16.4,,200600001607,15481.0,3
664,20200600000EB,18.8594,18.8647,,200600001864,15481.0,4
665,20200600000EB,16.3,16.304,,200600001607,15481.0,3
666,2030061000000,25.7,25.704,,200610002375,15481.0,5
667,2030061000000,25.113,25.117,,200610002375,15481.0,5
668,20200600000EB,19.3,19.301,,200600001864,15481.0,4
669,2730062000000,19.7973,19.8692,,270620001972,99998.0,1
670,2730002000000,21.052,21.1,,270020002100,99998.0,1
671,2730002000000,21.1,21.2,,270020002100,99998.0,1
672,2730002000000,21.2,21.2815,,270020002100,99998.0,1
673,2730062000000,19.72,19.7973,,270620001972,99998.0,1
674,2730062000000,19.8692,19.9404,,270620001972,99998.0,1
675,2730002000000,21.0,21.052,,270020002100,99998.0,1
676,2730002000000,21.2815,21.29,,270020002100,99998.0,1
677,2730062000000,21.8087,21.94,,270620002055,99998.0,1
678,2730062000000,20.574,20.8441,,270620002055,99998.0,1
679,2730062000000,21.22,21.3401,,270620002055,99998.0,1
680,2730062000000,19.9404,20.011,,270620001972,99998.0,1
681,2730062000000,20.9531,21.0422,,270620002055,99998.0,1
682,2730062000000,21.477,21.5712,,270620002055,99998.0,1
683,2730062000000,20.083,20.1573,,270620001972,99998.0,1
684,2730062000000,21.0752,21.1429,,270620002055,99998.0,1
685,2730062000000,20.231,20.3137,,270620001972,99998.0,1
686,2730062000000,21.6048,21.663,,270620002055,99998.0,1
687,2730062000000,21.6836,21.7732,,270620002055,99998.0,1
688,2730062000000,20.8848,20.9531,,270620002055,99998.0,1
689,2730062000000,20.011,20.083,,270620001972,99998.0,1
690,2730062000000,21.3401,21.4234,,270620002055,99998.0,1
691,2730062000000,21.1429,21.22,,270620002055,99998.0,1
692,2730062000000,20.1573,20.231,,270620001972,99998.0,1
693,2730062000000,21.4234,21.4574,,270620002055,99998.0,1
694,2730062000000,21.0422,21.0752,,270620002055,99998.0,1
695,2730062000000,20.8441,20.8848,,270620002055,99998.0,1
696,2730062000000,21.4574,21.477,,270620002055,99998.0,1
697,2730062000000,21.5744,21.6048,,270620002055,99998.0,1
698,2730062000000,21.663,21.6836,,270620002055,99998.0,1
699,2730062000000,21.7732,21.8087,,270620002055,99998.0,1
700,2730062000000,20.3137,20.33,,270620001972,99998.0,1
701,2730062000000,20.55,20.574,,270620002055,99998.0,1
702,2730062000000,21.5712,21.5744,,270620002055,99998.0,1
703,54300680005SB,1.7059,1.7844,,54068S000169,67672.0,2
704,5475780001900,0.0778,0.12,,540578000000,67672.0,2
705,54300680005SB,1.8,1.845,,54068S000169,67672.0,2
706,5475780001900,0.0,0.05,,540578000000,67672.0,2
707,5475780001900,0.05,0.0778,,540578000000,67672.0,2
708,54300680005SB,1.8647,1.9,,54068S000169,67672.0,2
709,54300680005SB,1.7844,1.8,,54068S000169,67672.0,2
710,54300680005SB,1.845,1.8647,,54068S000169,67672.0,2
711,54300680005SB,1.9,1.915,,54068S000169,67672.0,2
712,54300680005SB,1.69,1.7,,54068S000169,67672.0,2
713,54300680005SB,1.7,1.7059,,54068S000169,67672.0,2
714,54300680005SB,1.915,1.92,,54068S000169,67672.0,2
715,2870507001900,1.2814,1.54,,280050700066,99998.0,1
716,2840021010000,0.0,0.3818,,280210100000,99998.0,1
717,2870507001900,0.8884,1.0327,,280050700066,99998.0,1
718,2870507001900,1.1034,1.2814,,280050700066,99998.0,1
719,2840021010000,0.3818,0.5479,,280210100000,99998.0,1
720,2840021010000,0.5479,0.7536,,280210100000,99998.0,1
721,2870507001900,1.0327,1.1034,,280050700066,99998.0,1
722,2870507001900,0.7136,0.7782,,280050700066,99998.0,1
723,2870507001900,0.7782,0.8884,,280050700066,99998.0,1
724,2840021010000,0.7536,0.89,,280210100000,99998.0,1
725,2870507001900,0.66,0.7136,,280050700066,99998.0,1
726,28200520004NB,0.0025,0.0419,,28052N000000,99998.0,2
727,28200520004NB,0.0419,0.0969,,28052N000000,99998.0,2
728,28200520004NB,0.1554,0.2,,28052N000000,99998.0,2
729,28200520004NB,0.1259,0.1554,,28052N000000,99998.0,2
730,28200520004NB,0.1,0.1259,,28052N000000,99998.0,2
731,28200520004NB,0.2,0.22,,28052N000000,99998.0,2
732,28200520004NB,0.0,0.0025,,28052N000000,99998.0,2
733,28200520004NB,0.0969,0.1,,28052N000000,99998.0,2
734,2830020000000,12.05,12.21,,280200001205,99998.0,1
735,2830020000000,12.21,12.47,,280200001205,99998.0,1
736,2830020000000,10.32,10.4031,,280200001032,99998.0,4
737,2830020000000,12.47,12.6447,,280200001205,99998.0,1
738,2840024000000,0.1,0.3,,280240000000,99998.0,1
739,2840024000000,0.0,0.1,,280240000000,99998.0,1
740,2830020000000,10.8541,10.949,,280200001032,99998.0,4
741,2830020000000,11.1813,11.2662,,280200001032,99998.0,4
742,2830020000000,10.769,10.8434,,280200001032,99998.0,4
743,2830020000000,11.3348,11.383,,280200001032,99998.0,4
744,2830020000000,10.7016,10.769,,280200001032,99998.0,4
745,2830020000000,11.0621,11.12,,280200001032,99998.0,4
746,2830020000000,11.0272,11.0621,,280200001032,99998.0,4
747,2830020000000,10.949,11.0024,,280200001032,99998.0,4
748,2830020000000,12.647,12.71,,280200001205,99998.0,1
749,2830020000000,11.2759,11.3348,,280200001032,99998.0,4
750,2830020000000,11.1346,11.1813,,280200001032,99998.0,4
751,2830020000000,10.5067,10.5555,,280200001032,99998.0,4
752,2830020000000,10.5842,10.6307,,280200001032,99998.0,4
753,2830020000000,10.6307,10.7016,,280200001032,99998.0,4
754,2830020000000,12.71,12.78,,280200001205,99998.0,1
755,2830020000000,10.4031,10.468,,280200001032,99998.0,4
756,2830020000000,11.0024,11.0272,,280200001032,99998.0,4
757,2830020000000,10.5555,10.5842,,280200001032,99998.0,4
758,2830020000000,10.47,10.5067,,280200001032,99998.0,4
759,2830020000000,11.12,11.1346,,280200001032,99998.0,4
760,2830020000000,11.2662,11.2759,,280200001032,99998.0,4
761,2830020000000,10.8434,10.8541,,280200001032,99998.0,4
762,2830020000000,11.3909,11.4,,280200001032,99998.0,4
763,2830020000000,11.383,11.3909,,280200001032,99998.0,4
764,2830020000000,10.468,10.47,,280200001032,99998.0,4
765,2830020000000,12.6447,12.647,,280200001205,99998.0,1
766,4130016000000,12.1,12.1832,,410160001200,6139.0,2
767,4130016000000,12.3,12.4,,410160001200,6139.0,2
768,4130016000000,12.4,12.5,,410160001200,6139.0,2
769,4130016000000,12.5,12.5909,,410160001200,6139.0,2
770,4130016000000,12.6,12.69,,410160001200,6139.0,2
771,4130016000000,13.1039,13.2,,410160001200,6139.0,2
772,4130016000000,13.2,13.3,,410160001200,6139.0,2
773,4130016000000,13.3,13.4,,410160001200,6139.0,2
774,4130016000000,13.4,13.5,,410160001200,6139.0,2
775,4130016000000,13.5,13.6,,410160001200,6139.0,2
776,4130016000000,13.6,13.7,,410160001200,6139.0,2
777,4130016000000,13.7,13.8,,410160001200,6139.0,2
778,4130016000000,13.81,13.9,,410160001200,6139.0,2
779,4130016000000,13.9,14.0,,410160001200,6139.0,2
780,4130016000000,12.7,12.8,,410160001200,6139.0,2
781,4130016000000,12.9,13.0,,410160001200,6139.0,2
782,4130016000000,13.0,13.1,,410160001200,6139.0,2
783,4130016000000,12.0122,12.05,,410160001200,6139.0,2
784,4130016000000,15.54,15.5828,,410160015080,6139.0,2
785,4130016000000,15.33,15.3791,,410160015080,6139.0,2
786,4130016000000,15.4,15.46,,410160015080,6139.0,2
787,4130016000000,12.05,12.1,,410160001200,6139.0,2
788,4130016000000,12.2,12.26,,410160001200,6139.0,2
789,4130016000000,14.0524,14.1,,410160001200,6139.0,2
790,4130016000000,15.1,15.1478,,410160015080,6139.0,2
791,4130016000000,15.5,15.54,,410160015080,6139.0,2
792,4130016000000,12.8,12.8734,,410160001200,6139.0,2
793,4130016000000,15.3009,15.33,,410160015080,6139.0,2
794,4130016000000,15.1478,15.18,,410160015080,6139.0,2
795,4130016000000,15.225,15.2732,,410160015080,6139.0,2
796,4130016000000,15.4664,15.4936,,410160015080,6139.0,2
797,4130016000000,14.02,14.0524,,410160001200,6139.0,2
798,4130016000000,12.1832,12.2,,410160001200,6139.0,2
799,4130016000000,12.26,12.3,,410160001200,6139.0,2
800,4130016000000,14.0,14.02,,410160001200,6139.0,2
801,4130016000000,15.2,15.225,,410160015080,6139.0,2
802,4130016000000,15.2732,15.3,,410160015080,6139.0,2
803,4130016000000,15.5828,15.6,,410160015080,6139.0,2
804,4130016000000,12.8734,12.9,,410160001200,6139.0,2
805,4130016000000,14.1098,14.12,,410160001200,6139.0,2
806,4130016000000,15.3791,15.3987,,410160015080,6139.0,2
807,4130016000000,12.0,12.0122,,410160001200,6139.0,2
808,4130016000000,12.5909,12.6,,410160001200,6139.0,2
809,4130016000000,14.1,14.1098,,410160001200,6139.0,2
810,4130016000000,15.08,15.1,,410160015080,6139.0,2
811,4130016000000,15.18,15.2,,410160015080,6139.0,2
812,4130016000000,15.46,15.4664,,410160015080,6139.0,2
813,4130016000000,12.69,12.7,,410160001200,6139.0,2
814,4130016000000,13.8,13.81,,410160001200,6139.0,2
815,4130016000000,15.4936,15.5,,410160015080,6139.0,2
816,4130016000000,15.6,15.6065,,410160015080,6139.0,2
817,4130016000000,13.1,13.1039,,410160001200,6139.0,2
818,4130016000000,15.6065,15.61,,410160015080,6139.0,2
819,4130016000000,15.3987,15.4,,410160015080,6139.0,2
820,4130016000000,15.3,15.3009,,410160015080,6139.0,2
821,4130016000000,18.6344,18.82,,410160001853,6139.0,1
822,4130210000000,1.6,1.7602,,412100000120,6139.0,1
823,4130210000000,1.4362,1.4862,,412100000120,6139.0,1
824,4130210000000,1.7602,1.834,,412100000120,6139.0,1
825,4130210000000,2.5761,2.6514,,412100000189,6139.0,2
826,4130210000000,2.6514,2.7523,,412100000189,6139.0,2
827,4130041000000,0.4172,0.4716,,410410000000,6139.0,2
828,4130210000000,1.9766,2.0439,,412100000189,6139.0,2
829,4130041000000,0.6211,0.6945,,410410000000,6139.0,2
830,4130041000000,0.231,0.2989,,410410000000,6139.0,2
831,4170016001900,0.8213,0.9,,410001600072,6139.0,1
832,4130210000000,2.322,2.4319,,412100000189,6139.0,2
833,4130016000000,18.6,18.6344,,410160001853,6139.0,1
834,4130041000000,0.4716,0.5163,,410410000000,6139.0,2
835,4130210000000,2.1877,2.2831,,412100000189,6139.0,2
836,4130041000000,0.0,0.0757,,410410000000,6139.0,2
837,4130210000000,1.2502,1.2895,,412100000120,6139.0,1
838,4130041000000,0.5163,0.5721,,410410000000,6139.0,2
839,4130041000000,0.5721,0.6211,,410410000000,6139.0,2
840,4130210000000,1.3762,1.4228,,412100000120,6139.0,1
841,4130210000000,1.9273,1.9766,,412100000189,6139.0,2
842,4130041000000,0.1552,0.1983,,410410000000,6139.0,2
843,4130041000000,0.0757,0.1358,,410410000000,6139.0,2
844,4130210000000,2.2831,2.3196,,412100000189,6139.0,2
845,4130210000000,1.4862,1.5443,,412100000120,6139.0,1
846,4130210000000,1.5443,1.6,,412100000120,6139.0,1
847,4130210000000,2.4319,2.4669,,412100000189,6139.0,2
848,4130041000000,0.2989,0.3482,,410410000000,6139.0,2
849,4130041000000,0.3482,0.3785,,410410000000,6139.0,2
850,4130041000000,0.1983,0.231,,410410000000,6139.0,2
851,4130210000000,1.2,1.2502,,412100000120,6139.0,1
852,4130210000000,1.834,1.89,,412100000120,6139.0,1
853,4170016001900,0.72,0.7634,,410001600072,6139.0,1
854,4130210000000,2.508,2.5464,,412100000189,6139.0,2
855,4130016000000,18.544,18.582,,410160001853,6139.0,1
856,4130016000000,18.82,18.84,,410160001882,6139.0,1
857,4130210000000,2.0439,2.0754,,412100000189,6139.0,2
858,4130210000000,1.4228,1.4362,,412100000120,6139.0,1
859,4170016001900,0.7634,0.784,,410001600072,6139.0,1
860,4170016001900,0.784,0.8213,,410001600072,6139.0,1
861,4130210000000,2.1025,2.1294,,412100000189,6139.0,2
862,4130210000000,2.5464,2.5761,,412100000189,6139.0,2
863,4130041000000,0.3785,0.4172,,410410000000,6139.0,2
864,4130210000000,1.2895,1.3163,,412100000120,6139.0,1
865,4130210000000,1.3163,1.3447,,412100000120,6139.0,1
866,4130210000000,1.3447,1.3762,,412100000120,6139.0,1
867,4130210000000,2.4669,2.5022,,412100000189,6139.0,2
868,4130210000000,2.7523,2.79,,412100000189,6139.0,2
869,4130210000000,1.89,1.908,,412100000189,6139.0,2
870,4130210000000,2.1294,2.181,,412100000189,6139.0,2
871,4130041000000,0.1458,0.1552,,410410000000,6139.0,2
872,4130041000000,0.1358,0.1458,,410410000000,6139.0,2
873,4130210000000,1.9157,1.9273,,412100000189,6139.0,2
874,4130210000000,2.0754,2.0851,,412100000189,6139.0,2
875,4130210000000,2.0851,2.1025,,412100000189,6139.0,2
876,4130041000000,0.6945,0.71,,410410000000,6139.0,2
877,4130210000000,2.181,2.1877,,412100000189,6139.0,2
878,4130016000000,18.53,18.544,,410160001853,6139.0,1
879,4130210000000,1.908,1.9157,,412100000189,6139.0,2
880,4130016000000,18.582,18.59,,410160001853,6139.0,1
881,4130016000000,18.59,18.6,,410160001853,6139.0,1
882,4130210000000,2.5022,2.508,,412100000189,6139.0,2
883,4130210000000,2.3196,2.322,,412100000189,6139.0,2
884,4130016000000,19.0028,19.15,,410160001896,6139.0,1
885,4130016000000,19.27,19.37,,410160001896,6139.0,1
886,4130016000000,19.5311,19.66,,410160001896,6139.0,1
887,4130016000000,19.37,19.5311,,410160001896,6139.0,1
888,41200190000NB,18.6454,18.6976,,410190001864,6139.0,2
889,4130016000000,19.66,19.7469,,410160001896,6139.0,1
890,41200190000NB,19.8,19.89,,410190001980,6139.0,1
891,4140006000000,0.0,0.14,,410060000000,6139.0,1
892,41200190000NB,17.3,17.4,,410190001718,6139.0,2
893,41200190000NB,17.4,17.5,,410190001718,6139.0,2
894,41200190000NB,17.6,17.7,,410190001718,6139.0,2
895,41200190000NB,17.7,17.8,,410190001718,6139.0,2
896,41200190000NB,17.8,17.8905,,410190001718,6139.0,2
897,41200190000NB,18.31,18.4,,410190001831,6139.0,1
898,41200190000NB,18.41,18.5,,410190001841,6139.0,1
899,41200190000NB,18.7,18.8,,410190001864,6139.0,2
900,41200190000NB,18.8,18.9,,410190001864,6139.0,2
901,41200190000NB,18.93,19.0,,410190001864,6139.0,2
902,41200190000NB,19.0,19.1,,410190001864,6139.0,2
903,41200190000NB,19.2289,19.3,,410190001864,6139.0,2
904,41200190000NB,20.7524,20.8,,410190001980,6139.0,1
905,41200190000NB,20.8,20.9,,410190001980,6139.0,1
906,41200190000NB,20.9,21.0,,410190001980,6139.0,1
907,41200190000NB,20.6,20.7,,410190001980,6139.0,1
908,41200190000NB,20.5,20.6,,410190001980,6139.0,1
909,41200190000NB,20.3,20.4,,410190001980,6139.0,1
910,41200190000NB,20.4,20.5,,410190001980,6139.0,1
911,41200190000NB,20.2,20.3,,410190001980,6139.0,1
912,41200190000NB,20.1,20.2,,410190001980,6139.0,1
913,41200190000NB,20.0,20.1,,410190001980,6139.0,1
914,41200190000NB,19.9,20.0,,410190001980,6139.0,1
915,41200190000NB,21.5,21.6,,410190001980,6139.0,1
916,41200190000NB,21.4,21.4973,,410190001980,6139.0,1
917,41200190000NB,21.3,21.4,,410190001980,6139.0,1
918,41200190000NB,21.2,21.3,,410190001980,6139.0,1
