,RouteId,BeginPoint,EndPoint,SpeedLimitVn,SampleId,NhsVn,SampleId
3290,2730002000000,15.6,15.7,,270020001372,1,270020001372
3291,2730002000000,15.7,15.8,,270020001372,1,270020001372
3292,2730002000000,15.8,15.9,,270020001372,1,270020001372
3293,2730002000000,16.0,16.1,,270020001593,1,270020001593
3294,2730002000000,16.3,16.4,,270020001593,1,270020001593
3295,2730002000000,16.5,16.6,,270020001593,1,270020001593
3296,2730002000000,16.9,17.0,,270020001593,1,270020001593
3297,2730002000000,17.1,17.2,,270020001593,1,270020001593
3298,2730002000000,17.2,17.3,,270020001593,1,270020001593
3299,2730002000000,17.3,17.4,,270020001593,1,270020001593
3300,2730002000000,17.4,17.5,,270020001593,1,270020001593
3301,2730002000000,17.6115,17.7,,270020001593,1,270020001593
3302,2730002000000,17.7,17.8,,270020001593,1,270020001593
3303,2730002000000,17.8,17.9,,270020001593,1,270020001593
3304,2730002000000,13.72,13.8,,270020001372,1,270020001372
3305,2730002000000,13.8,13.9,,270020001372,1,270020001372
3306,2730002000000,14.4,14.5,,270020001372,1,270020001372
3307,2730002000000,14.9132,15.0,,270020001372,1,270020001372
3308,2730002000000,15.0,15.08,,270020001372,1,270020001372
3309,2730002000000,15.1,15.2,,270020001372,1,270020001372
3310,2730002000000,15.3,15.4,,270020001372,1,270020001372
3311,2730002000000,16.1,16.2,,270020001593,1,270020001593
3312,2730002000000,16.2,16.3,,270020001593,1,270020001593
3313,2730002000000,17.5,17.6,,270020001593,1,270020001593
3314,2730002000000,16.8,16.9,,270020001593,1,270020001593
3315,2730002000000,14.2,14.3,,270020001372,1,270020001372
3316,2730002000000,14.6,14.6437,,270020001372,1,270020001372
3317,2730002000000,14.6437,14.7,,270020001372,1,270020001372
3318,2730002000000,14.7,14.779,,270020001372,1,270020001372
3319,2730002000000,15.4378,15.5,,270020001372,1,270020001372
3320,2730002000000,15.93,16.0,,270020001593,1,270020001593
3321,2730002000000,16.4,16.5,,270020001593,1,270020001593
3322,2730002000000,16.6454,16.7,,270020001593,1,270020001593
3323,2730002000000,16.7,16.738,,270020001593,1,270020001593
3324,2730002000000,17.0,17.1,,270020001593,1,270020001593
3325,2730002000000,14.5,14.57,,270020001372,1,270020001372
3326,2730002000000,15.2,15.25,,270020001372,1,270020001372
3327,2730002000000,15.25,15.3,,270020001372,1,270020001372
3328,2730002000000,15.4,15.4378,,270020001372,1,270020001372
3329,2730002000000,16.738,16.8,,270020001593,1,270020001593
3330,2730002000000,14.57,14.6,,270020001372,1,270020001372
3331,2730002000000,14.779,14.8,,270020001372,1,270020001372
3332,2730002000000,15.9,15.93,,270020001372,1,270020001372
3333,2730002000000,16.6,16.6454,,270020001593,1,270020001593
3334,2730002000000,15.08,15.1,,270020001372,1,270020001372
3335,2730002000000,14.9,14.9132,,270020001372,1,270020001372
3336,2730002000000,17.6,17.6115,,270020001593,1,270020001593
3337,2730002000000,24.4,24.5,,270020002416,1,270020002416
3342,2730002000000,21.052,21.1,,270020002100,1,270020002100
3346,2730002000000,17.9,18.0,,270020001593,1,270020001593
3347,2730002000000,18.93,19.0,,270020001891,1,270020001891
3348,2730002000000,19.2,19.3,,270020001891,1,270020001891
3349,2730002000000,19.3,19.4,,270020001891,1,270020001891
3350,2730002000000,19.4,19.5,,270020001891,1,270020001891
3351,2730002000000,19.5,19.6,,270020001891,1,270020001891
3352,2730002000000,19.6,19.7,,270020001891,1,270020001891
3353,2730002000000,19.7,19.8,,270020001891,1,270020001891
3354,2730002000000,19.8,19.89,,270020001891,1,270020001891
3355,2730002000000,20.239,20.3,,270020002007,1,270020002007
3356,2730002000000,21.1,21.2,,270020002100,1,270020002100
3357,2730002000000,21.2,21.2815,,270020002100,1,270020002100
3358,2730002000000,21.3,21.4,,270020002129,1,270020002129
3359,2730002000000,21.4,21.4697,,270020002129,1,270020002129
3360,2730002000000,21.6301,21.7,,270020002129,1,270020002129
3361,2730002000000,21.7,21.8,,270020002129,1,270020002129
3362,2730002000000,21.8,21.9,,270020002129,1,270020002129
3363,2730002000000,21.9,22.0,,270020002129,1,270020002129
3364,2730002000000,22.0,22.0676,,270020002129,1,270020002129
3365,2730002000000,22.1,22.2,,270020002129,1,270020002129
3366,2730002000000,24.2401,24.3,,270020002416,1,270020002416
3367,2730002000000,24.3,24.4,,270020002416,1,270020002416
3369,2730002000000,19.0,19.1,,270020001891,1,270020001891
3370,2730002000000,20.6,20.7,,270020002057,1,270020002057
3371,2730002000000,20.72,20.8,,270020002072,1,270020002072
3372,2730002000000,21.5,21.6,,270020002129,1,270020002129
3375,2730002000000,24.5,24.6,,270020002416,1,270020002416
3376,2730002000000,21.0,21.052,,270020002100,1,270020002100
3377,2730002000000,24.2059,24.2401,,270020002416,1,270020002416
3380,2730002000000,18.0,18.05,,270020001593,1,270020001593
3384,2730002000000,20.1,20.1772,,270020002007,1,270020002007
3385,2730002000000,20.2,20.239,,270020002007,1,270020002007
3386,2730002000000,22.0676,22.1,,270020002129,1,270020002129
3387,2730002000000,24.16,24.2,,270020002416,1,270020002416
3390,2730002000000,19.1,19.2,,270020001891,1,270020001891
3391,2730002000000,20.8,20.867,,270020002072,1,270020002072
3393,2730002000000,18.91,18.93,,270020001891,1,270020001891
3394,2730002000000,20.3451,20.36,,270020002007,1,270020002007
3399,2730002000000,20.07,20.1,,270020002007,1,270020002007
3400,2730002000000,20.1772,20.2,,270020002007,1,270020002007
3401,2730002000000,20.3,20.3131,,270020002007,1,270020002007
3402,2730002000000,21.6,21.6301,,270020002129,1,270020002129
3404,2730002000000,20.57,20.6,,270020002057,1,270020002057
3405,2730002000000,20.7,20.72,,270020002057,1,270020002057
3406,2730002000000,21.4697,21.5,,270020002129,1,270020002129
3409,2730002000000,20.3341,20.3451,,270020002007,1,270020002007
3412,2730002000000,20.3131,20.3273,,270020002007,1,270020002007
3414,2730002000000,20.867,20.88,,270020002072,1,270020002072
3416,2730002000000,21.29,21.3,,270020002129,1,270020002129
3418,2730002000000,20.3273,20.3341,,270020002007,1,270020002007
3419,2730002000000,21.2815,21.29,,270020002100,1,270020002100
3423,2730002000000,24.2,24.2059,,270020002416,1,270020002416
3434,27200350000NB,10.0,10.1,,270350009644,1,270350009644
3435,2730002000000,29.7,29.8,,270002002927,1,270002002927
3436,27200350000NB,9.7,9.8,,270350009644,1,270350009644
3437,27200350000NB,9.8,9.9,,270350009644,1,270350009644
3438,27200350000NB,9.9,10.0,,270350009644,1,270350009644
3439,27200350000NB,10.1,10.2,,270350009644,1,270350009644
3440,27200350000NB,10.26,10.3,,270350009644,1,270350009644
3441,2730002000000,29.52,29.6,,270002002927,1,270002002927
3442,2730002000000,29.6,29.7,,270002002927,1,270002002927
3443,2730002000000,29.8,29.9,,270002002927,1,270002002927
3444,2730002000000,29.9,30.0,,270002002927,1,270002002927
3445,2730002000000,30.01,30.1,,270002002927,1,270002002927
3446,2730002000000,30.1,30.2,,270002002927,1,270002002927
3447,27200350000NB,11.6,11.7,,270350011532,1,270350011532
3448,2730002000000,24.6,24.7,,270020002416,1,270020002416
3449,27200350000NB,9.644,9.7,,270350009644,1,270350009644
3450,27200350000NB,10.3,10.36,,270350009644,1,270350009644
3451,27200350000NB,11.7,11.76,,270350011532,1,270350011532
3452,27200350000NB,11.76,11.8,,270350011532,1,270350011532
3453,27200350000NB,11.8,11.87,,270350011532,1,270350011532
3454,2730002000000,24.7,24.79,,270020002416,1,270020002416
3455,27200350000NB,11.532,11.6,,270350011532,1,270350011532
3458,27200350000NB,10.2,10.246,,270350009644,1,270350009644
3459,2730002000000,29.5,29.52,,270002002927,1,270002002927
3460,27200350000NB,10.36,10.37,,270350009644,1,270350009644
3461,2730002000000,30.0,30.01,,270002002927,1,270002002927
3462,27200350000NB,10.25,10.26,,270350009644,1,270350009644
3463,27200350000NB,10.246,10.25,,270350009644,1,270350009644
3464,2730002000000,30.7,30.8,,270002002927,1,270002002927
3465,2730002000000,31.0,31.1,,270002002927,1,270002002927
3466,2730002000000,32.0,32.1,,270002002927,1,270002002927
3467,2730002000000,32.6,32.7,,270002002927,1,270002002927
3468,2730002000000,34.1,34.2,,270002002927,1,270002002927
3469,2730002000000,34.4,34.5,,270002002927,1,270002002927
3470,2730002000000,35.4,35.5,,270002002927,1,270002002927
3471,2730002000000,31.3,31.4,,270002002927,1,270002002927
3472,2730002000000,31.6,31.7,,270002002927,1,270002002927
3473,2730002000000,34.02,34.1,,270002002927,1,270002002927
3474,2730002000000,34.31,34.4,,270002002927,1,270002002927
3475,2730002000000,30.6,30.67,,270002002927,1,270002002927
3476,2730002000000,30.9,30.9857,,270002002927,1,270002002927
3477,2730002000000,31.4,31.5,,270002002927,1,270002002927
3478,2730002000000,31.5,31.6,,270002002927,1,270002002927
3479,2730002000000,31.73,31.8,,270002002927,1,270002002927
3480,2730002000000,31.8,31.9,,270002002927,1,270002002927
3481,2730002000000,31.9,32.0,,270002002927,1,270002002927
3482,2730002000000,32.1,32.2,,270002002927,1,270002002927
3483,2730002000000,32.2,32.29,,270002002927,1,270002002927
3484,2730002000000,32.3,32.4,,270002002927,1,270002002927
3485,2730002000000,32.4,32.5,,270002002927,1,270002002927
3486,2730002000000,32.5,32.6,,270002002927,1,270002002927
3487,2730002000000,32.7,32.8,,270002002927,1,270002002927
3488,2730002000000,33.6,33.7,,270002002927,1,270002002927
3489,2730002000000,33.8,33.9,,270002002927,1,270002002927
3490,2730002000000,33.9,34.0,,270002002927,1,270002002927
3491,2730002000000,34.5,34.6,,270002002927,1,270002002927
3492,2730002000000,34.7,34.8,,270002002927,1,270002002927
3493,2730002000000,35.13,35.2,,270002002927,1,270002002927
3494,2730002000000,35.2,35.3,,270002002927,1,270002002927
3495,2730002000000,35.3,35.4,,270002002927,1,270002002927
3496,2730002000000,30.3,30.4,,270002002927,1,270002002927
3497,2730002000000,30.4,30.5,,270002002927,1,270002002927
3498,2730002000000,30.5,30.6,,270002002927,1,270002002927
3499,2730002000000,31.1,31.2,,270002002927,1,270002002927
3500,2730002000000,33.3,33.4,,270002002927,1,270002002927
3501,2730002000000,33.4,33.5,,270002002927,1,270002002927
3502,2730002000000,33.5,33.6,,270002002927,1,270002002927
3503,2730002000000,34.2,34.3,,270002002927,1,270002002927
3504,2730002000000,34.8,34.9,,270002002927,1,270002002927
3505,2730002000000,34.9,34.97,,270002002927,1,270002002927
3506,2730002000000,35.0,35.1,,270002002927,1,270002002927
3507,2730002000000,30.836,30.9,,270002002927,1,270002002927
3508,2730002000000,33.2,33.3,,270002002927,1,270002002927
3509,2730002000000,35.5,35.6,,270002002927,1,270002002927
3510,2730002000000,31.23,31.3,,270002002927,1,270002002927
3511,2730002000000,30.23,30.3,,270002002927,1,270002002927
3512,2730002000000,33.72,33.8,,270002002927,1,270002002927
3513,2730002000000,34.65,34.7,,270002002927,1,270002002927
3514,2730002000000,31.2,31.23,,270002002927,1,270002002927
3515,2730002000000,34.62,34.65,,270002002927,1,270002002927
3516,2730002000000,30.67,30.7,,270002002927,1,270002002927
3517,2730002000000,31.7,31.73,,270002002927,1,270002002927
3518,2730002000000,30.2,30.23,,270002002927,1,270002002927
3519,2730002000000,33.7,33.72,,270002002927,1,270002002927
3520,2730002000000,34.0,34.02,,270002002927,1,270002002927
3521,2730002000000,34.6,34.62,,270002002927,1,270002002927
3522,2730002000000,34.97,35.0,,270002002927,1,270002002927
3523,2730002000000,35.1,35.1198,,270002002927,1,270002002927
3524,2730002000000,30.8,30.832,,270002002927,1,270002002927
3525,2730002000000,30.9857,31.0,,270002002927,1,270002002927
3526,2730002000000,32.29,32.3,,270002002927,1,270002002927
3527,2730002000000,34.3,34.31,,270002002927,1,270002002927
3528,2730002000000,35.1198,35.13,,270002002927,1,270002002927
3529,2730002000000,30.832,30.836,,270002002927,1,270002002927
3530,2730002000000,29.3,29.4,,270002002927,1,270002002927
3531,2730002000000,29.4,29.5,,270002002927,1,270002002927
3532,2730002000000,29.27,29.3,,270002002927,1,270002002927
3533,2730002000000,33.1,33.19,,270002002927,1,270002002927
3534,2730002000000,32.8,32.9,,270002002927,1,270002002927
3535,2730002000000,32.9,33.0,,270002002927,1,270002002927
3536,2730002000000,33.0,33.1,,270002002927,1,270002002927
3537,2730002000000,33.19,33.2,,270002002927,1,270002002927
3538,2730002000000,35.9,35.98,,270002002927,1,270002002927
3539,2730002000000,35.6,35.7,,270002002927,1,270002002927
3540,2730002000000,35.7,35.8,,270002002927,1,270002002927
3541,2730002000000,35.8,35.9,,270002002927,1,270002002927
3542,18100770000NB,128.9,129.0,,180770012833,1,180770012833
3543,18100770000NB,129.1,129.2,,180770012833,1,180770012833
3544,18100770000NB,129.2,129.3,,180770012833,1,180770012833
3545,18100770000NB,129.3,129.4,,180770012833,1,180770012833
3546,18100770000NB,129.4,129.5,,180770012833,1,180770012833
3547,18100770000NB,129.5,129.5804,,180770012833,1,180770012833
3548,18100770000NB,129.6,129.7,,180770012833,1,180770012833
3549,18100770000NB,129.7,129.8,,180770012833,1,180770012833
3550,18100770000NB,129.9,130.0,,180770012833,1,180770012833
3551,18100770000NB,130.0,130.1,,180770012833,1,180770012833
3552,18100770000NB,130.1,130.2,,180770012833,1,180770012833
3553,18100770000NB,130.2,130.3,,180770012833,1,180770012833
3554,18100770000NB,130.3,130.4,,180770012833,1,180770012833
3555,18100770000NB,130.4,130.5,,180770012833,1,180770012833
3556,18100770000NB,130.5,130.6,,180770012833,1,180770012833
3557,18100770000NB,130.6,130.7,,180770012833,1,180770012833
3558,18100770000NB,131.0,131.1,,180770012833,1,180770012833
3559,18100770000NB,131.1,131.2,,180770012833,1,180770012833
3560,18100770000NB,131.2,131.3,,180770012833,1,180770012833
3561,18100770000NB,131.3,131.4,,180770012833,1,180770012833
3562,18100770000NB,131.4,131.5,,180770012833,1,180770012833
3563,18100770000NB,131.5,131.6,,180770012833,1,180770012833
3564,18100770000NB,131.6,131.7,,180770012833,1,180770012833
3565,18100770000NB,131.7,131.8,,180770012833,1,180770012833
3566,18100770000NB,131.9,132.0,,180770012833,1,180770012833
3567,18100770000NB,132.0,132.0929,,180770012833,1,180770012833
3568,18100770000NB,132.1,132.2,,180770012833,1,180770012833
3569,18100770000NB,132.2,132.3,,180770012833,1,180770012833
3570,18100770000NB,130.8,130.9,,180770012833,1,180770012833
3571,18100770000NB,130.9,131.0,,180770012833,1,180770012833
3572,18100770000NB,129.0,129.1,,180770012833,1,180770012833
3573,18100770000NB,131.8,131.8661,,180770012833,1,180770012833
3574,18100770000NB,131.8661,131.9,,180770012833,1,180770012833
3575,18100770000NB,132.3,132.347,,180770012833,1,180770012833
3576,18100770000NB,129.8112,129.861,,180770012833,1,180770012833
3577,18100770000NB,130.771,130.8,,180770012833,1,180770012833
3578,18100770000NB,132.3576,132.381,,180770012833,1,180770012833
3579,18100770000NB,132.381,132.4,,180770012833,1,180770012833
3580,18100770000NB,129.861,129.891,,180770012833,1,180770012833
3581,18100770000NB,130.702,130.745,,180770012833,1,180770012833
3582,18100770000NB,130.745,130.7604,,180770012833,1,180770012833
3583,18100770000NB,129.5804,129.6,,180770012833,1,180770012833
3584,18100770000NB,129.8,129.8112,,180770012833,1,180770012833
3585,18100770000NB,132.347,132.3576,,180770012833,1,180770012833
3586,18100770000NB,130.7604,130.771,,180770012833,1,180770012833
3587,18100770000NB,132.0929,132.1,,180770012833,1,180770012833
3588,18100770000NB,129.891,129.9,,180770012833,1,180770012833
3589,18100770000NB,130.7,130.702,,180770012833,1,180770012833
3590,18100770000NB,126.3,126.39,,180770012492,1,180770012492
3591,18100770000NB,125.2051,125.3,,180770012492,1,180770012492
3592,18100770000NB,125.3,125.4,,180770012492,1,180770012492
3593,18100770000NB,125.4,125.5,,180770012492,1,180770012492
3594,18100770000NB,125.5,125.6,,180770012492,1,180770012492
3595,18100770000NB,125.6,125.7,,180770012492,1,180770012492
3596,18100770000NB,125.7,125.8,,180770012492,1,180770012492
3597,18100770000NB,125.8,125.9,,180770012492,1,180770012492
3598,18100770000NB,127.1,127.2,,180770012639,1,180770012639
3599,18100770000NB,127.2046,127.3,,180770012639,1,180770012639
3600,18100770000NB,127.3,127.4,,180770012639,1,180770012639
3601,18100770000NB,127.4,127.5,,180770012639,1,180770012639
3602,18100770000NB,127.5,127.6,,180770012639,1,180770012639
3603,18100770000NB,127.6,127.7,,180770012639,1,180770012639
3604,18100770000NB,127.7,127.8,,180770012639,1,180770012639
3605,18100770000NB,127.8,127.9,,180770012639,1,180770012639
3606,18100770000NB,127.9,128.0,,180770012639,1,180770012639
3607,18100770000NB,128.0,128.1,,180770012639,1,180770012639
3608,18100770000NB,128.1,128.2,,180770012639,1,180770012639
3609,18100770000NB,128.2,128.2999,,180770012639,1,180770012639
3610,18100770000NB,128.6,128.7,,180770012833,1,180770012833
3611,18100770000NB,128.7,128.8,,180770012833,1,180770012833
3612,18100770000NB,128.8,128.9,,180770012833,1,180770012833
3613,18100770000NB,125.9,126.0,,180770012492,1,180770012492
3614,18100770000NB,126.0,126.1,,180770012492,1,180770012492
3615,18100770000NB,126.1,126.2,,180770012492,1,180770012492
3616,18100770000NB,126.2,126.3,,180770012492,1,180770012492
3617,18100770000NB,126.4,126.5,,180770012639,1,180770012639
3618,18100770000NB,126.5,126.6,,180770012639,1,180770012639
3619,18100770000NB,126.6,126.7,,180770012639,1,180770012639
3620,18100770000NB,126.7,126.8,,180770012639,1,180770012639
3621,18100770000NB,126.9,127.0,,180770012639,1,180770012639
3622,18100770000NB,127.0,127.1,,180770012639,1,180770012639
3623,18100770000NB,128.33,128.4,,180770012833,1,180770012833
3624,18100770000NB,128.5,128.6,,180770012833,1,180770012833
3625,18100770000NB,126.8,126.829,,180770012639,1,180770012639
3626,18100770000NB,126.829,126.9,,180770012639,1,180770012639
3627,18100770000NB,128.4,128.5,,180770012833,1,180770012833
3628,18100770000NB,128.3,128.33,,180770012639,1,180770012639
3629,18100770000NB,126.39,126.4,,180770012639,1,180770012639
3630,18100770000NB,127.2,127.2046,,180770012639,1,180770012639
3631,18100770000NB,125.2,125.2051,,180770012492,1,180770012492
3632,18100770000NB,128.2999,128.3,,180770012639,1,180770012639
3633,18100770000NB,133.7,133.8,,180770013244,1,180770013244
3634,18100770000NB,132.9,133.0,,180770013244,1,180770013244
3635,18100770000NB,132.6,132.6919,,180770013244,1,180770013244
3636,18100770000NB,132.5,132.6,,180770013244,1,180770013244
3637,18100770000NB,132.8,132.9,,180770013244,1,180770013244
3638,18100770000NB,133.0,133.1,,180770013244,1,180770013244
3639,18100770000NB,133.1,133.2,,180770013244,1,180770013244
3640,18100770000NB,133.2,133.3,,180770013244,1,180770013244
3641,18100770000NB,133.3,133.4,,180770013244,1,180770013244
3642,18100770000NB,133.8,133.9,,180770013244,1,180770013244
3643,18100770000NB,134.0,134.1,,180770013244,1,180770013244
3644,18100770000NB,134.1,134.2,,180770013244,1,180770013244
3645,18100770000NB,134.2,134.3,,180770013244,1,180770013244
3646,18100770000NB,134.3,134.4,,180770013244,1,180770013244
3647,18100770000NB,134.4,134.5,,180770013244,1,180770013244
3648,18100770000NB,134.6,134.7,,180770013244,1,180770013244
3649,18100770000NB,134.7,134.8,,180770013244,1,180770013244
3650,18100770000NB,134.8,134.9,,180770013244,1,180770013244
3651,18100770000NB,134.9,135.0,,180770013244,1,180770013244
3652,18100770000NB,135.0,135.1,,180770013244,1,180770013244
3653,18100770000NB,135.3,135.4,,180770013244,1,180770013244
3654,18100770000NB,135.4,135.5,,180770013244,1,180770013244
3655,18100770000NB,135.5,135.6,,180770013244,1,180770013244
3656,18100770000NB,135.6,135.7,,180770013244,1,180770013244
3657,18100770000NB,135.7,135.8,,180770013244,1,180770013244
3658,18100770000NB,136.1,136.2,,180770013244,1,180770013244
3659,18100770000NB,136.2,136.3,,180770013244,1,180770013244
3660,18100770000NB,136.3,136.4,,180770013244,1,180770013244
3661,18100770000NB,136.4,136.5,,180770013244,1,180770013244
3662,18100770000NB,136.5,136.6,,180770013244,1,180770013244
3663,18100770000NB,136.6,136.7,,180770013244,1,180770013244
3664,18100770000NB,136.7,136.8,,180770013244,1,180770013244
3665,18100770000NB,136.8,136.9,,180770013244,1,180770013244
3666,18100770000NB,136.9,137.0,,180770013244,1,180770013244
3667,18100770000NB,137.0,137.1,,180770013244,1,180770013244
3668,18100770000NB,137.1,137.2,,180770013244,1,180770013244
3669,18100770000NB,137.2,137.3,,180770013244,1,180770013244
3670,18100770000NB,137.3,137.4,,180770013244,1,180770013244
3671,18100770000NB,137.5,137.6,,180770013244,1,180770013244
3672,18100770000NB,137.9,138.0,,180770013774,1,180770013774
3673,18100770000NB,138.0,138.1,,180770013774,1,180770013774
3674,18100770000NB,138.6,138.7,,180770013774,1,180770013774
3675,18100770000NB,138.7,138.8,,180770013774,1,180770013774
3676,18100770000NB,138.83,138.9,,180770013883,1,180770013883
3677,18100770000NB,138.9,139.0,,180770013883,1,180770013883
3678,18100770000NB,139.0,139.1,,180770013883,1,180770013883
3679,18100770000NB,139.1,139.2,,180770013883,1,180770013883
3680,18100770000NB,139.2,139.3,,180770013883,1,180770013883
3681,18100770000NB,139.3,139.4,,180770013883,1,180770013883
3682,18100770000NB,139.4,139.5,,180770013883,1,180770013883
3683,18100770000NB,139.5,139.6,,180770013883,1,180770013883
3684,18100770000NB,139.6,139.7,,180770013883,1,180770013883
3685,18100770000NB,139.7,139.8,,180770013883,1,180770013883
3686,18100770000NB,133.4,133.5,,180770013244,1,180770013244
3687,18100770000NB,133.5,133.6,,180770013244,1,180770013244
3688,18100770000NB,133.6,133.7,,180770013244,1,180770013244
3689,18100770000NB,135.8,135.9,,180770013244,1,180770013244
3690,18100770000NB,135.9,136.0,,180770013244,1,180770013244
3691,18100770000NB,136.0,136.1,,180770013244,1,180770013244
3692,18100770000NB,138.2,138.3,,180770013774,1,180770013774
3693,18100770000NB,138.4,138.5,,180770013774,1,180770013774
3694,18100770000NB,138.5,138.6,,180770013774,1,180770013774
3695,18100770000NB,132.4,132.44,,180770012833,1,180770012833
3696,18100770000NB,132.7,132.7719,,180770013244,1,180770013244
3697,18100770000NB,132.44,132.5,,180770013244,1,180770013244
3698,18100770000NB,132.7719,132.8,,180770013244,1,180770013244
3699,18100770000NB,133.9,134.0,,180770013244,1,180770013244
3700,18100770000NB,134.5,134.54,,180770013244,1,180770013244
3701,18100770000NB,134.54,134.6,,180770013244,1,180770013244
3702,18100770000NB,135.1,135.2,,180770013244,1,180770013244
3703,18100770000NB,135.2247,135.3,,180770013244,1,180770013244
3704,18100770000NB,137.4,137.4431,,180770013244,1,180770013244
3705,18100770000NB,137.4431,137.5,,180770013244,1,180770013244
3706,18100770000NB,137.74,137.8,,180770013774,1,180770013774
3707,18100770000NB,138.1,138.19,,180770013774,1,180770013774
3708,18100770000NB,138.33,138.4,,180770013774,1,180770013774
3709,18100770000NB,137.715,137.74,,180770013244,1,180770013244
3710,18100770000NB,137.839,137.9,,180770013774,1,180770013774
3711,18100770000NB,138.3014,138.33,,180770013774,1,180770013774
3712,18100770000NB,135.2,135.2247,,180770013244,1,180770013244
3713,18100770000NB,137.6,137.6197,,180770013244,1,180770013244
3714,18100770000NB,137.673,137.7,,180770013244,1,180770013244
3715,18100770000NB,138.8,138.83,,180770013774,1,180770013774
3716,18100770000NB,137.6197,137.665,,180770013244,1,180770013244
3717,18100770000NB,132.6919,132.7,,180770013244,1,180770013244
3718,18100770000NB,137.7,137.715,,180770013244,1,180770013244
3719,18100770000NB,137.8,137.815,,180770013774,1,180770013774
3720,18100770000NB,137.8231,137.839,,180770013774,1,180770013774
3721,18100770000NB,138.19,138.2,,180770013774,1,180770013774
3722,18100770000NB,137.665,137.673,,180770013244,1,180770013244
3723,18100770000NB,137.815,137.8211,,180770013774,1,180770013774
3724,18100770000NB,137.8211,137.8231,,180770013774,1,180770013774
3725,18100770000NB,138.3,138.3014,,180770013774,1,180770013774
3726,1830002000000,0.1,0.2,,180020000000,1,180020000000
3727,1830002000000,1.4,1.5,,180020000000,1,180020000000
3728,1830002000000,2.2,2.3,,180020000000,1,180020000000
3729,1830002000000,2.9,2.9989,,180020000276,1,180020000276
3730,1830002000000,3.0,3.1,,180020000276,1,180020000276
3731,1830002000000,0.0,0.1,,180020000000,1,180020000000
3732,1830002000000,2.87,2.9,,180020000276,1,180020000276
3733,1830002000000,0.2,0.3,,180020000000,1,180020000000
3734,1830002000000,0.3,0.4,,180020000000,1,180020000000
3735,1830002000000,0.4,0.5,,180020000000,1,180020000000
3736,1830002000000,0.5,0.6,,180020000000,1,180020000000
3737,1830002000000,0.6,0.7,,180020000000,1,180020000000
3738,1830002000000,0.7,0.8,,180020000000,1,180020000000
3739,1830002000000,2.0,2.1,,180020000000,1,180020000000
3740,1830002000000,3.3,3.4,,180020000276,1,180020000276
3741,1830002000000,3.4,3.5,,180020000276,1,180020000276
3742,1830002000000,3.5,3.6,,180020000276,1,180020000276
3743,1830002000000,3.607,3.7,,180020000276,1,180020000276
3744,1830002000000,0.8,0.9,,180020000000,1,180020000000
3745,1830002000000,2.3,2.4,,180020000000,1,180020000000
3746,1830002000000,2.4,2.5,,180020000000,1,180020000000
3747,1830002000000,2.5,2.6,,180020000000,1,180020000000
3748,1830002000000,2.6,2.7,,180020000000,1,180020000000
3749,1830002000000,1.2,1.3,,180020000000,1,180020000000
3750,1830002000000,1.3,1.4,,180020000000,1,180020000000
3751,1830002000000,1.5037,1.6,,180020000000,1,180020000000
3752,1830002000000,1.6,1.7,,180020000000,1,180020000000
3753,1830002000000,1.7,1.8,,180020000000,1,180020000000
3754,1830002000000,1.8,1.9,,180020000000,1,180020000000
3755,1830002000000,1.9,2.0,,180020000000,1,180020000000
3756,1830002000000,3.11,3.2,,180020000276,1,180020000276
3757,1830002000000,1.1,1.2,,180020000000,1,180020000000
3758,1830002000000,2.13,2.2,,180020000000,1,180020000000
3759,1830002000000,2.8,2.87,,180020000276,1,180020000276
3760,1830002000000,3.2481,3.3,,180020000276,1,180020000276
3761,1830002000000,3.7,3.7579,,180020000276,1,180020000276
3762,1830002000000,3.7579,3.8,,180020000276,1,180020000276
3763,1830002000000,3.2,3.2481,,180020000276,1,180020000276
3764,1830002000000,0.9,1.0,,180020000000,1,180020000000
3765,1830002000000,1.0,1.05,,180020000000,1,180020000000
3766,1830002000000,1.05,1.1,,180020000000,1,180020000000
3767,1830002000000,3.827,3.88,,180020000276,1,180020000276
3768,1830002000000,3.1,3.11,,180020000276,1,180020000276
3769,1830002000000,2.1,2.13,,180020000000,1,180020000000
3770,1830002000000,2.7,2.719,,180020000000,1,180020000000
3771,1830002000000,2.769,2.8,,180020000276,1,180020000276
3772,1830002000000,3.8,3.827,,180020000276,1,180020000276
3773,1830002000000,2.76,2.769,,180020000276,1,180020000276
3774,1830002000000,3.6,3.607,,180020000276,1,180020000276
3775,1830002000000,1.5,1.5037,,180020000000,1,180020000000
3776,1830002000000,2.9989,3.0,,180020000276,1,180020000276
3777,1830002000000,2.719,2.72,,180020000000,1,180020000000
3778,1830002000000,10.9,11.0,,180020001086,1,180020001086
3779,1830002000000,11.2,11.28,,180020001114,1,180020001114
3780,18200330000EB,1.0,1.08,,180330000086,1,180330000086
3781,18100770000NB,142.8,142.9,,180770013883,1,180770013883
3782,18100770000NB,142.9,143.0,,180770013883,1,180770013883
3783,18100770000NB,143.0,143.1,,180770013883,1,180770013883
3784,18100770000NB,142.2,142.3,,180770013883,1,180770013883
3785,18100770000NB,142.3,142.4,,180770013883,1,180770013883
3786,18100770000NB,142.4,142.5,,180770013883,1,180770013883
3787,18100770000NB,142.5,142.6,,180770013883,1,180770013883
3788,18100770000NB,142.6,142.7,,180770013883,1,180770013883
3789,18100770000NB,142.7,142.8,,180770013883,1,180770013883
