,RouteId,BeginPoint,EndPoint,YearLastImprovementVd,SampleId,SurfaceTypeVn,YearLastConstructionVd
313,20100770016NB,90.0,90.1,,200770008950,6.0,
314,20100770016NB,89.7505,89.8,,200770008950,6.0,
315,20100770016NB,89.7,89.7505,,200770008950,6.0,
316,20100770016NB,89.4,89.472,,200770008918,6.0,
317,20100770016NB,90.6,90.663,,200770008950,6.0,
318,20100770016NB,90.663,90.7,,200770008950,6.0,
319,20100770016NB,89.6,89.638,,200770008950,6.0,
320,20100770016NB,93.661,93.7,,200770009331,3.0,
321,20100770016NB,94.219,94.25,,200770009393,6.0,
322,20100770016NB,91.0,91.049,,200770008950,6.0,
323,20100770016NB,91.069,91.1,,200770008950,6.0,
324,20100770016NB,94.5281,94.5629,,200770009443,3.0,
325,20100770016NB,93.9,93.93,,200770009331,6.0,
326,20100770016NB,94.2,94.219,,200770009393,6.0,
327,20100770016NB,94.4,94.43,,200770009393,6.0,
328,20100770016NB,89.4729,89.49,,200770008918,6.0,
329,20100770016NB,89.638,89.6574,,200770008950,6.0,
330,20100770016NB,89.6574,89.678,,200770008950,6.0,
331,20100770016NB,93.6,93.613,,200770009331,3.0,
332,20100770016NB,93.613,93.6451,,200770009331,3.0,
333,20100770016NB,94.284,94.3,,200770009393,6.0,
334,20100770016NB,94.1324,94.164,,200770009393,6.0,
335,20100770016NB,94.164,94.196,,200770009393,6.0,
336,20100770016NB,91.049,91.069,,200770008950,6.0,
337,20100770016NB,94.519,94.5281,,200770009443,3.0,
338,20100770000NB,96.1,96.15,,200770009587,6.0,
339,20100770016NB,94.5,94.5148,,200770009443,3.0,
340,20100770016NB,89.49,89.5,,200770008918,6.0,
341,20100770016NB,90.8,90.809,,200770008950,6.0,
342,20100770016NB,89.678,89.7,,200770008950,6.0,
343,20100770016NB,93.6451,93.661,,200770009331,3.0,
344,20100770016NB,94.25,94.2641,,200770009393,6.0,
345,20100770016NB,94.2696,94.284,,200770009393,6.0,
346,20100770016NB,90.278,90.2926,,200770008950,6.0,
347,20100770016NB,94.5148,94.519,,200770009443,3.0,
348,20100770016NB,93.3,93.31,,200770008950,6.0,
349,20100770016NB,90.2926,90.3,,200770008950,6.0,
350,20100770016NB,94.2641,94.2696,,200770009393,6.0,
351,20100770016NB,94.43,94.435,,200770009443,6.0,
352,20100770016NB,89.396,89.4,,200770008918,6.0,
353,20100770016NB,94.196,94.2,,200770009393,6.0,
354,20100770016NB,90.3,90.304,,200770008950,6.0,
355,20100770016NB,94.4982,94.5,,200770009443,6.0,
356,20100770016NB,89.472,89.4729,,200770008918,6.0,
357,40100640000EB,31.8,31.9,,400640003177,6.0,1/1/2018 12:00:00 AM
358,40100640000EB,32.7,32.8,,400640003257,6.0,1/1/2018 12:00:00 AM
359,40100640000EB,33.3,33.3664,,400640003257,6.0,1/1/2018 12:00:00 AM
360,40100640000EB,34.45,34.5,,400640003445,6.0,1/1/2018 12:00:00 AM
361,40100640000EB,34.7,34.8,,400640003445,6.0,1/1/2018 12:00:00 AM
362,40100640000EB,34.8,34.9,,400640003445,6.0,1/1/2018 12:00:00 AM
363,40100640000EB,31.9,32.0,,400640003177,6.0,1/1/2018 12:00:00 AM
364,40100640000EB,32.0,32.1,,400640003177,6.0,1/1/2018 12:00:00 AM
365,40100640000EB,32.1,32.2,,400640003177,6.0,1/1/2018 12:00:00 AM
366,40100640000EB,32.2,32.3,,400640003177,6.0,1/1/2018 12:00:00 AM
367,40100640000EB,32.3,32.4,,400640003177,6.0,1/1/2018 12:00:00 AM
368,40100640000EB,32.4,32.5,,400640003177,6.0,1/1/2018 12:00:00 AM
369,40100640000EB,32.5,32.57,,400640003177,6.0,1/1/2018 12:00:00 AM
370,40100640000EB,32.6,32.7,,400640003257,6.0,1/1/2018 12:00:00 AM
371,40100640000EB,32.8,32.9,,400640003257,6.0,1/1/2018 12:00:00 AM
372,40100640000EB,32.9,33.0,,400640003257,6.0,1/1/2018 12:00:00 AM
373,40100640000EB,33.0,33.1,,400640003257,6.0,1/1/2018 12:00:00 AM
374,40100640000EB,33.2,33.3,,400640003257,6.0,1/1/2018 12:00:00 AM
375,40100640000EB,33.5,33.6,,400640003345,6.0,1/1/2018 12:00:00 AM
376,40100640000EB,33.6119,33.7,,400640003345,6.0,1/1/2018 12:00:00 AM
377,40100640000EB,33.7,33.8,,400640003345,6.0,1/1/2018 12:00:00 AM
378,40100640000EB,33.9,34.0,,400640003345,6.0,1/1/2018 12:00:00 AM
379,40100640000EB,34.0,34.1,,400640003345,6.0,1/1/2018 12:00:00 AM
380,40100640000EB,34.1,34.2,,400640003345,6.0,1/1/2018 12:00:00 AM
381,40100640000EB,34.2334,34.3,,400640003345,6.0,1/1/2018 12:00:00 AM
382,40100640000EB,34.3,34.4,,400640003345,6.0,1/1/2018 12:00:00 AM
383,40100640000EB,34.5,34.6,,400640003445,6.0,1/1/2018 12:00:00 AM
384,40100640000EB,33.85,33.88,,400640003345,6.0,1/1/2018 12:00:00 AM
385,40100640000EB,33.3664,33.4,,400640003257,6.0,1/1/2018 12:00:00 AM
386,40100640000EB,33.4,33.45,,400640003257,6.0,1/1/2018 12:00:00 AM
387,40100640000EB,33.8,33.85,,400640003345,6.0,1/1/2018 12:00:00 AM
388,40100640000EB,34.4,34.4452,,400640003345,6.0,1/1/2018 12:00:00 AM
389,40100640000EB,33.45,33.5,,400640003345,6.0,1/1/2018 12:00:00 AM
390,40100640000EB,33.1,33.137,,400640003257,6.0,1/1/2018 12:00:00 AM
391,40100640000EB,33.163,33.2,,400640003257,6.0,1/1/2018 12:00:00 AM
392,40100640000EB,34.65,34.7,,400640003445,6.0,1/1/2018 12:00:00 AM
393,40100640000EB,31.781,31.8,,400640003177,6.0,1/1/2018 12:00:00 AM
394,40100640000EB,33.88,33.9,,400640003345,6.0,1/1/2018 12:00:00 AM
395,40100640000EB,34.9,34.9252,,400640003445,6.0,1/1/2018 12:00:00 AM
396,40100640000EB,32.57,32.6,,400640003257,6.0,1/1/2018 12:00:00 AM
397,40100640000EB,34.2,34.2334,,400640003345,6.0,1/1/2018 12:00:00 AM
398,40100640000EB,33.137,33.16,,400640003257,6.0,1/1/2018 12:00:00 AM
399,40100640000EB,34.6,34.624,,400640003445,6.0,1/1/2018 12:00:00 AM
400,40100640000EB,34.624,34.65,,400640003445,6.0,1/1/2018 12:00:00 AM
401,40100640000EB,31.77,31.781,,400640003177,6.0,1/1/2018 12:00:00 AM
402,40100640000EB,33.6,33.6119,,400640003345,6.0,1/1/2018 12:00:00 AM
403,40100640000EB,34.4452,34.45,,400640003345,6.0,1/1/2018 12:00:00 AM
404,40100640000EB,33.16,33.163,,400640003257,6.0,1/1/2018 12:00:00 AM
405,40100640000EB,35.2,35.3,,400640003445,6.0,1/1/2018 12:00:00 AM
406,40100640000EB,35.7,35.8,,400640003445,6.0,1/1/2018 12:00:00 AM
407,40100640000EB,36.4,36.5,,400640003627,6.0,1/1/2018 12:00:00 AM
408,40100640000EB,36.8,36.9,,400640003627,6.0,1/1/2018 12:00:00 AM
409,40100640000EB,37.1,37.2,,400640003627,6.0,1/1/2018 12:00:00 AM
410,40100640000EB,37.4,37.5,,400640003627,6.0,1/1/2018 12:00:00 AM
411,40100640000EB,37.7,37.8,,400640003627,6.0,1/1/2018 12:00:00 AM
412,40100640000EB,38.0,38.1,,400640003627,6.0,1/1/2018 12:00:00 AM
413,40100640000EB,38.3,38.4,,400640003627,6.0,1/1/2018 12:00:00 AM
414,40100640000EB,38.4264,38.5,,400640003627,6.0,1/1/2018 12:00:00 AM
415,40100640000EB,36.1,36.1671,,400640003445,6.0,1/1/2018 12:00:00 AM
416,40100640000EB,38.6,38.68,,400640003854,6.0,1/1/2018 12:00:00 AM
417,40100640000EB,34.9252,35.0,,400640003445,6.0,1/1/2018 12:00:00 AM
418,40100640000EB,35.0,35.1,,400640003445,6.0,1/1/2018 12:00:00 AM
419,40100640000EB,35.1,35.2,,400640003445,6.0,1/1/2018 12:00:00 AM
420,40100640000EB,35.4,35.5,,400640003445,6.0,1/1/2018 12:00:00 AM
421,40100640000EB,35.5,35.6,,400640003445,6.0,1/1/2018 12:00:00 AM
422,40100640000EB,35.6,35.7,,400640003445,6.0,1/1/2018 12:00:00 AM
423,40100640000EB,35.8,35.9,,400640003445,6.0,1/1/2018 12:00:00 AM
424,40100640000EB,35.9,36.0,,400640003445,6.0,1/1/2018 12:00:00 AM
425,40100640000EB,36.0,36.1,,400640003445,6.0,1/1/2018 12:00:00 AM
426,40200350000NB,2.2,2.3,,400350000210,6.0,1/1/2006 12:00:00 AM
427,40200350000NB,2.3,2.4,,400350000210,3.0,1/1/2006 12:00:00 AM
428,40200350000NB,2.4,2.5,,400350000210,3.0,1/1/2006 12:00:00 AM
429,40200350000NB,1.64,1.7,,400350000164,6.0,1/1/2006 12:00:00 AM
430,40200350000NB,1.7,1.8,,400350000164,6.0,1/1/2006 12:00:00 AM
431,40200350000NB,1.8,1.9,,400350000164,6.0,1/1/2006 12:00:00 AM
432,40200350000NB,1.9,2.0,,400350000164,6.0,1/1/2006 12:00:00 AM
433,40100640000EB,38.1,38.2,,400640003627,6.0,1/1/2018 12:00:00 AM
434,40100640000EB,38.2,38.258,,400640003627,6.0,1/1/2018 12:00:00 AM
435,40100640000EB,37.8084,37.9,,400640003627,6.0,1/1/2018 12:00:00 AM
436,40100640000EB,37.9,38.0,,400640003627,6.0,1/1/2018 12:00:00 AM
437,40100640000EB,37.5589,37.6,,400640003627,6.0,1/1/2018 12:00:00 AM
438,40100640000EB,37.6,37.7,,400640003627,6.0,1/1/2018 12:00:00 AM
439,40100640000EB,37.2,37.3,,400640003627,6.0,1/1/2018 12:00:00 AM
440,40100640000EB,37.3,37.4,,400640003627,6.0,1/1/2018 12:00:00 AM
441,40100640000EB,36.9,37.0,,400640003627,6.0,1/1/2018 12:00:00 AM
442,40100640000EB,37.0,37.1,,400640003627,6.0,1/1/2018 12:00:00 AM
443,40100640000EB,36.7,36.8,,400640003627,6.0,1/1/2018 12:00:00 AM
444,40100640000EB,36.5,36.6,,400640003627,6.0,1/1/2018 12:00:00 AM
445,40100640000EB,36.6,36.7,,400640003627,6.0,1/1/2018 12:00:00 AM
446,40100640000EB,36.3,36.4,,400640003627,6.0,1/1/2018 12:00:00 AM
447,40200350000NB,1.5,1.6,,400350000136,6.0,1/1/2006 12:00:00 AM
448,40100640000EB,38.5,38.54,,400640003627,6.0,1/1/2018 12:00:00 AM
449,40100640000EB,35.3,35.3634,,400640003445,6.0,1/1/2018 12:00:00 AM
450,40100640000EB,36.1671,36.2,,400640003445,6.0,1/1/2018 12:00:00 AM
451,40100640000EB,37.5,37.5589,,400640003627,6.0,1/1/2018 12:00:00 AM
452,40100640000EB,38.258,38.3,,400640003627,6.0,1/1/2018 12:00:00 AM
453,40100640000EB,38.4,38.4264,,400640003627,6.0,1/1/2018 12:00:00 AM
454,40100640000EB,38.54,38.6,,400640003854,6.0,1/1/2018 12:00:00 AM
455,40200350000NB,2.0,2.06,,400350000164,6.0,1/1/2006 12:00:00 AM
456,40100640000EB,36.2,36.26,,400640003445,6.0,1/1/2018 12:00:00 AM
457,40200350000NB,2.1,2.141,,400350000210,6.0,1/1/2006 12:00:00 AM
458,40100640000EB,35.3634,35.4,,400640003445,6.0,1/1/2018 12:00:00 AM
459,40200350000NB,2.1785,2.2,,400350000210,6.0,1/1/2006 12:00:00 AM
460,40200350000NB,2.513,2.532,,400350000210,3.0,1/1/2006 12:00:00 AM
461,40200350000NB,2.147,2.1785,,400350000210,6.0,1/1/2006 12:00:00 AM
462,40100640000EB,36.27,36.2805,,400640003627,6.0,1/1/2018 12:00:00 AM
463,40200350000NB,2.5,2.5122,,400350000210,3.0,1/1/2006 12:00:00 AM
464,40100640000EB,36.26,36.27,,400640003445,6.0,1/1/2018 12:00:00 AM
465,40100640000EB,36.286,36.3,,400640003627,6.0,1/1/2018 12:00:00 AM
466,40100640000EB,37.8,37.8084,,400640003627,6.0,1/1/2018 12:00:00 AM
467,40100640000EB,36.2805,36.286,,400640003627,6.0,1/1/2018 12:00:00 AM
468,40200350000NB,2.1433,2.147,,400350000210,6.0,1/1/2006 12:00:00 AM
469,40200350000NB,2.141,2.1433,,400350000210,6.0,1/1/2006 12:00:00 AM
470,40200350000NB,2.5122,2.513,,400350000210,3.0,1/1/2006 12:00:00 AM
471,2730002000000,1.9,2.0,,270020000139,6.0,
472,2730002000000,1.5,1.6,,270020000139,6.0,
473,2730002000000,1.6,1.7,,270020000139,6.0,
474,2730002000000,1.7,1.8,,270020000139,6.0,
475,2730002000000,1.8,1.89,,270020000139,6.0,
476,2730002000000,1.4,1.5,,270020000139,6.0,
477,2730002000000,1.39,1.4,,270020000139,6.0,
478,2730002000000,1.89,1.9,,270020000139,6.0,
479,2730002000000,2.0,2.1,,270020000139,6.0,
480,2730002000000,2.1,2.2,,270020000139,6.0,
481,2730002000000,2.2,2.3,,270020000139,6.0,
482,2730002000000,2.3,2.4,,270020000139,6.0,
483,2730002000000,2.5,2.6,,270020000139,6.0,
484,2730002000000,2.7,2.8,,270020000139,6.0,
485,2730002000000,2.8,2.9,,270020000139,6.0,
486,2730002000000,2.9,3.0,,270020000139,6.0,
487,2730002000000,3.0,3.1,,270020000139,6.0,
488,2730002000000,2.4239,2.5,,270020000139,6.0,
489,2730002000000,2.6,2.7,,270020000139,6.0,
490,2730002000000,3.1,3.149,,270020000139,6.0,
491,2730002000000,2.4,2.4239,,270020000139,6.0,
492,2730002000000,3.149,3.15,,270020000139,6.0,
493,20200600000EB,2.5,2.6,,200600000244,6.0,1/1/2015 12:00:00 AM
494,2030025000000,2.6056,2.68,,200250000246,6.0,
495,20200600000EB,2.7188,2.8,,200600000244,6.0,1/1/2015 12:00:00 AM
496,2030025000000,2.5111,2.6,,200250000246,6.0,
497,20200600000EB,2.6465,2.7,,200600000244,6.0,1/1/2015 12:00:00 AM
498,20200600000EB,2.8,2.856,,200600000244,6.0,1/1/2015 12:00:00 AM
499,20200600000EB,2.44,2.5,,200600000244,6.0,1/1/2015 12:00:00 AM
500,20200600000EB,2.6,2.6465,,200600000244,6.0,1/1/2015 12:00:00 AM
501,2030025000000,2.46,2.5,,200250000246,6.0,
502,20200600000EB,2.7,2.7188,,200600000244,6.0,1/1/2015 12:00:00 AM
503,2030025000000,2.5,2.5111,,200250000246,6.0,
504,2030025000000,2.6,2.6056,,200250000246,6.0,
505,20200600000EB,2.856,2.86,,200600000244,6.0,1/1/2015 12:00:00 AM
506,20100640000EB,48.7,48.8,,200640004840,6.0,1/1/2018 12:00:00 AM
507,20100640000EB,49.1,49.2,,200640004840,6.0,1/1/2018 12:00:00 AM
508,2030025000000,4.0,4.1,,200250000389,6.0,
509,2030025000000,4.3,4.4,,200250000389,6.0,
510,2030025000000,4.6,4.7,,200250000389,6.0,
511,2030025000000,5.0,5.1,,200250000389,6.0,
512,20200600000EB,6.8394,6.889,,200600000620,6.0,1/1/2012 12:00:00 AM
513,20200600000EB,9.3494,9.4,,200600000919,6.0,1/1/2009 12:00:00 AM
514,20200600000EB,9.4,9.4807,,200600000919,6.0,1/1/2009 12:00:00 AM
515,20200600000EB,9.5,9.5773,,200600000919,6.0,1/1/2009 12:00:00 AM
516,2030025000000,4.9053,5.0,,200250000389,6.0,
517,20200600000EB,9.7,9.7598,,200600000919,6.0,1/1/2009 12:00:00 AM
518,20100640000EB,47.8304,47.9,,200640004744,6.0,1/1/2018 12:00:00 AM
519,20100640000EB,48.0,48.1,,200640004744,6.0,1/1/2018 12:00:00 AM
520,20100640000EB,48.1,48.2,,200640004744,6.0,1/1/2018 12:00:00 AM
521,20100640000EB,48.2,48.3,,200640004744,6.0,1/1/2018 12:00:00 AM
522,20100640000EB,48.3,48.4,,200640004744,6.0,1/1/2018 12:00:00 AM
523,20100640000EB,48.4,48.5,,200640004840,6.0,1/1/2018 12:00:00 AM
524,20100640000EB,48.5,48.6,,200640004840,6.0,1/1/2018 12:00:00 AM
525,20100640000EB,48.6,48.7,,200640004840,6.0,1/1/2018 12:00:00 AM
526,2030025000000,3.9,4.0,,200250000389,6.0,
527,2030025000000,4.1,4.2,,200250000389,6.0,
528,2030025000000,4.2,4.3,,200250000389,6.0,
529,2030025000000,4.4,4.5,,200250000389,6.0,
530,2030025000000,4.5,4.6,,200250000389,6.0,
531,2030025000000,4.732,4.8,,200250000389,6.0,
532,20100640000EB,48.8,48.9,,200640004840,6.0,1/1/2018 12:00:00 AM
533,20100640000EB,48.9,49.0,,200640004840,6.0,1/1/2018 12:00:00 AM
534,20100640000EB,49.0,49.1,,200640004840,6.0,1/1/2018 12:00:00 AM
535,20100640000EB,49.2,49.3,,200640004840,6.0,1/1/2018 12:00:00 AM
536,20100640000EB,49.3,49.4,,200640004840,6.0,1/1/2018 12:00:00 AM
537,20100640000EB,49.4,49.5,,200640004840,6.0,1/1/2018 12:00:00 AM
538,20100640000EB,49.5,49.6,,200640004840,6.0,1/1/2018 12:00:00 AM
539,20100640000EB,49.6,49.7,,200640004840,6.0,1/1/2018 12:00:00 AM
540,20100640000EB,49.8,49.9,,200640004975,6.0,1/1/2013 12:00:00 AM
541,20100640000EB,50.2,50.2626,,200640005011,6.0,1/1/2013 12:00:00 AM
542,20100640000EB,50.3,50.4,,200640005011,6.0,1/1/2013 12:00:00 AM
543,20100640000EB,50.4,50.5,,200640005011,6.0,1/1/2013 12:00:00 AM
544,20100640000EB,50.6,50.7,,200640005011,6.0,1/1/2013 12:00:00 AM
545,20100640000EB,50.7,50.8,,200640005011,6.0,1/1/2013 12:00:00 AM
546,20100640000EB,50.8,50.9,,200640005011,6.0,1/1/2013 12:00:00 AM
547,20100640000EB,50.9,51.0,,200640005011,6.0,1/1/2013 12:00:00 AM
548,20100640000EB,51.1,51.2,,200640005011,6.0,1/1/2013 12:00:00 AM
549,20100640000EB,51.2,51.3,,200640005011,6.0,1/1/2013 12:00:00 AM
550,20100640000EB,51.3,51.39,,200640005011,6.0,1/1/2013 12:00:00 AM
551,20100640000EB,51.4,51.5,,200640005011,6.0,1/1/2013 12:00:00 AM
552,20100640000EB,51.6,51.7,,200640005156,6.0,1/1/2013 12:00:00 AM
553,20100640000EB,51.7,51.8,,200640005156,6.0,1/1/2013 12:00:00 AM
554,20100640000EB,51.9,51.986,,200640005156,6.0,1/1/2013 12:00:00 AM
555,20100640000EB,52.0,52.1,,200640005156,6.0,1/1/2013 12:00:00 AM
556,20100640000EB,52.1,52.2,,200640005156,6.0,1/1/2013 12:00:00 AM
557,20200600000EB,6.2,6.3,,200600000620,6.0,1/1/2012 12:00:00 AM
558,20200600000EB,6.4,6.5,,200600000620,6.0,1/1/2012 12:00:00 AM
559,20200600000EB,9.6,9.6774,,200600000919,6.0,1/1/2009 12:00:00 AM
560,2030025000000,4.8,4.9,,200250000389,6.0,
561,20200600000EB,9.2,9.3,,200600000919,6.0,1/1/2009 12:00:00 AM
562,20100640000EB,49.9,49.995,,200640004975,6.0,1/1/2013 12:00:00 AM
563,20200600000EB,6.6243,6.6784,,200600000620,6.0,1/1/2012 12:00:00 AM
564,20200600000EB,6.5138,6.5708,,200600000620,6.0,1/1/2012 12:00:00 AM
565,20200600000EB,6.7359,6.79,,200600000620,6.0,1/1/2012 12:00:00 AM
566,20200600000EB,9.4807,9.5,,200600000919,6.0,1/1/2009 12:00:00 AM
567,20200600000EB,6.8,6.8394,,200600000620,6.0,1/1/2012 12:00:00 AM
568,20200600000EB,6.9,6.92,,200600000620,6.0,1/1/2012 12:00:00 AM
569,20100640000EB,47.9,48.0,,200640004744,6.0,1/1/2018 12:00:00 AM
570,20100640000EB,49.7,49.75,,200640004840,6.0,1/1/2018 12:00:00 AM
571,20100640000EB,49.7517,49.8,,200640004975,6.0,1/1/2013 12:00:00 AM
572,20100640000EB,50.11,50.2,,200640005011,6.0,1/1/2013 12:00:00 AM
573,20100640000EB,50.54,50.6,,200640005011,6.0,1/1/2013 12:00:00 AM
574,20100640000EB,51.0149,51.1,,200640005011,6.0,1/1/2013 12:00:00 AM
575,20100640000EB,51.5,51.56,,200640005011,6.0,1/1/2013 12:00:00 AM
576,20100640000EB,51.56,51.6,,200640005156,6.0,1/1/2013 12:00:00 AM
577,20100640000EB,51.8,51.85,,200640005156,6.0,1/1/2013 12:00:00 AM
578,20100640000EB,51.85,51.9,,200640005156,6.0,1/1/2013 12:00:00 AM
579,20200600000EB,6.3,6.3629,,200600000620,6.0,1/1/2012 12:00:00 AM
580,20200600000EB,6.5708,6.6,,200600000620,6.0,1/1/2012 12:00:00 AM
581,20200600000EB,9.3,9.3494,,200600000919,6.0,1/1/2009 12:00:00 AM
582,20100640000EB,52.2,52.3,,200640005156,6.0,1/1/2013 12:00:00 AM
583,20100640000EB,52.3,52.35,,200640005156,6.0,1/1/2013 12:00:00 AM
584,20100640000EB,50.027,50.1,,200640004975,6.0,1/1/2013 12:00:00 AM
585,20200600000EB,9.7598,9.8,,200600000919,6.0,1/1/2009 12:00:00 AM
586,2030025000000,4.7,4.732,,200250000389,6.0,
587,20200600000EB,9.6774,9.7,,200600000919,6.0,1/1/2009 12:00:00 AM
588,20100640000EB,50.2626,50.3,,200640005011,6.0,1/1/2013 12:00:00 AM
589,20100640000EB,50.5,50.54,,200640005011,6.0,1/1/2013 12:00:00 AM
590,20200600000EB,6.3629,6.4,,200600000620,6.0,1/1/2012 12:00:00 AM
591,20200600000EB,9.5773,9.6,,200600000919,6.0,1/1/2009 12:00:00 AM
592,20200600000EB,6.6,6.6243,,200600000620,6.0,1/1/2012 12:00:00 AM
593,20200600000EB,6.6784,6.7,,200600000620,6.0,1/1/2012 12:00:00 AM
594,20200600000EB,6.7,6.7359,,200600000620,6.0,1/1/2012 12:00:00 AM
595,20200600000EB,9.19,9.2,,200600000919,6.0,1/1/2009 12:00:00 AM
596,2030025000000,5.1,5.11,,200250000389,6.0,
597,20200600000EB,6.79,6.8,,200600000620,6.0,1/1/2012 12:00:00 AM
598,20200600000EB,6.889,6.9,,200600000620,6.0,1/1/2012 12:00:00 AM
599,2030025000000,3.89,3.9,,200250000389,6.0,
600,20100640000EB,50.1,50.11,,200640004975,6.0,1/1/2013 12:00:00 AM
601,20100640000EB,51.0,51.0149,,200640005011,6.0,1/1/2013 12:00:00 AM
602,20100640000EB,51.986,52.0,,200640005156,6.0,1/1/2013 12:00:00 AM
603,20200600000EB,6.5,6.5138,,200600000620,6.0,1/1/2012 12:00:00 AM
604,20100640000EB,50.0092,50.0139,,200640004975,6.0,1/1/2013 12:00:00 AM
605,20100640000EB,50.0,50.0092,,200640004975,6.0,1/1/2013 12:00:00 AM
606,2030025000000,4.9,4.9053,,200250000389,6.0,
607,20100640000EB,50.0139,50.027,,200640004975,6.0,1/1/2013 12:00:00 AM
608,20100640000EB,51.393,51.399,,200640005011,6.0,1/1/2013 12:00:00 AM
609,20100640000EB,49.995,50.0,,200640004975,6.0,1/1/2013 12:00:00 AM
610,20100640000EB,51.39,51.393,,200640005011,6.0,1/1/2013 12:00:00 AM
611,20100640000EB,49.75,49.7517,,200640004975,6.0,1/1/2013 12:00:00 AM
612,20100640000EB,51.399,51.4,,200640005011,6.0,1/1/2013 12:00:00 AM
613,40100640000EB,43.4047,43.5,,400640004279,6.0,1/1/2009 12:00:00 AM
614,40100640000EB,40.7,40.8,,400640040568,6.0,1/1/2009 12:00:00 AM
615,40100640000EB,41.0,41.1,,400640040568,6.0,1/1/2009 12:00:00 AM
616,40100640000EB,42.2,42.3,,400640004186,6.0,1/1/2009 12:00:00 AM
617,40100640000EB,42.5,42.6,,400640004186,6.0,1/1/2009 12:00:00 AM
618,40100640000EB,42.9,43.0,,400640004279,6.0,1/1/2009 12:00:00 AM
619,40100640000EB,44.0,44.1,,400640004377,3.0,1/1/2009 12:00:00 AM
620,40100640000EB,40.5,40.568,,400640004046,6.0,1/1/2009 12:00:00 AM
621,40100640000EB,40.8,40.879,,400640040568,6.0,1/1/2009 12:00:00 AM
622,40100640000EB,41.1,41.2,,400640040568,6.0,1/1/2009 12:00:00 AM
623,40100640000EB,41.8,41.86,,400640004166,6.0,1/1/2009 12:00:00 AM
624,40100640000EB,42.4069,42.5,,400640004186,6.0,1/1/2009 12:00:00 AM
625,40100640000EB,42.81,42.9,,400640004279,6.0,1/1/2009 12:00:00 AM
626,40100640000EB,40.9,41.0,,400640040568,6.0,1/1/2009 12:00:00 AM
627,40100640000EB,41.3,41.4,,400640040568,6.0,1/1/2009 12:00:00 AM
628,40100640000EB,41.4,41.5,,400640040568,6.0,1/1/2009 12:00:00 AM
629,40100640000EB,41.7,41.8,,400640004166,6.0,1/1/2009 12:00:00 AM
630,40100640000EB,41.9,42.0,,400640004186,6.0,1/1/2009 12:00:00 AM
631,40100640000EB,42.0,42.1,,400640004186,6.0,1/1/2009 12:00:00 AM
632,40100640000EB,42.1,42.2,,400640004186,6.0,1/1/2009 12:00:00 AM
633,40100640000EB,42.3,42.4,,400640004186,6.0,1/1/2009 12:00:00 AM
634,40100640000EB,42.6,42.7,,400640004186,6.0,1/1/2009 12:00:00 AM
635,2030817000000,1.4,1.5,,200350000097,6.0,
636,40100640000EB,43.0,43.1,,400640004279,6.0,1/1/2009 12:00:00 AM
637,40100640000EB,43.1,43.2,,400640004279,6.0,1/1/2009 12:00:00 AM
638,40100640000EB,43.2,43.3,,400640004279,6.0,1/1/2009 12:00:00 AM
639,40100640000EB,43.3,43.4,,400640004279,6.0,1/1/2009 12:00:00 AM
640,40100640000EB,43.5177,43.6,,400640004279,6.0,1/1/2009 12:00:00 AM
641,40100640000EB,43.6,43.7,,400640004279,6.0,1/1/2009 12:00:00 AM
642,40100640000EB,43.9,44.0,,400640004377,3.0,1/1/2009 12:00:00 AM
643,40100640000EB,44.13,44.2,,400640004377,6.0,1/1/2009 12:00:00 AM
644,40100640000EB,44.2,44.3,,400640004377,6.0,1/1/2009 12:00:00 AM
645,40100640000EB,44.3,44.4,,400640004377,6.0,1/1/2009 12:00:00 AM
646,40100640000EB,44.4,44.47,,400640004377,6.0,1/1/2009 12:00:00 AM
647,40100640000EB,45.0,45.1,,400640004478,6.0,1/1/2018 12:00:00 AM
648,40100640000EB,45.2,45.3,,400640004478,6.0,1/1/2018 12:00:00 AM
649,40200350000NB,0.4,0.5,,400350000029,6.0,1/1/2006 12:00:00 AM
650,40200350000NB,0.5,0.6,,400350000029,6.0,1/1/2006 12:00:00 AM
651,40200350000NB,1.4,1.5,,400350000136,6.0,1/1/2006 12:00:00 AM
652,2030817000000,1.3,1.4,,200350000097,6.0,
653,40200350000NB,0.3,0.3911,,400350000029,6.0,1/1/2006 12:00:00 AM
654,40100640000EB,40.6,40.658,,400640040568,6.0,1/1/2009 12:00:00 AM
655,40100640000EB,44.5339,44.6,,400640004447,6.0,1/1/2018 12:00:00 AM
656,40100640000EB,44.6,44.7,,400640004447,6.0,1/1/2018 12:00:00 AM
657,40100640000EB,44.7,44.78,,400640004447,6.0,1/1/2018 12:00:00 AM
658,40100640000EB,44.8,44.9,,400640004478,6.0,1/1/2018 12:00:00 AM
659,40100640000EB,44.9,45.0,,400640004478,6.0,1/1/2018 12:00:00 AM
660,2030817000000,1.01,1.1,,200350000097,6.0,
661,40100640000EB,41.2269,41.25,,400640040568,6.0,1/1/2009 12:00:00 AM
662,40100640000EB,43.7178,43.77,,400640004279,6.0,1/1/2009 12:00:00 AM
663,40100640000EB,42.71,42.78,,400640004186,6.0,1/1/2009 12:00:00 AM
664,40100640000EB,43.8266,43.86,,400640004377,3.0,1/1/2009 12:00:00 AM
665,40100640000EB,40.4636,40.5,,400640004046,6.0,1/1/2009 12:00:00 AM
666,40100640000EB,40.658,40.7,,400640040568,6.0,1/1/2009 12:00:00 AM
