,RouteId,BeginPoint,EndPoint,BaseThicknessVn,SampleId,SurfaceTypeVn
552,32202190000NB,20.7,20.711,,322190001966,6
553,32202190000NB,19.914,19.92,,322190001966,6
554,32202190000NB,20.711,20.717,,322190001966,6
555,32202190000NB,26.8,26.8711,,322190002624,6
556,32202190000NB,26.9,27.0,,322190002624,6
557,32202190000NB,27.6,27.7,,322190002624,6
558,32202190000NB,27.7,27.8,,322190002624,6
559,32202190000NB,27.9,28.0,,322190002624,6
560,32202190000NB,28.0,28.1,,322190002624,6
561,32202190000NB,28.1,28.2,,322190002624,6
562,32202190000NB,28.2,28.3,,322190002624,6
563,32202190000NB,28.3,28.4,,322190002624,6
564,32202190000NB,27.1,27.2,,322190002624,6
565,32202190000NB,27.2,27.3,,322190002624,6
566,32202190000NB,27.3,27.4,,322190002624,6
567,32202190000NB,27.5,27.59,,322190002624,6
568,32202190000NB,26.8711,26.9,,322190002624,6
569,32202190000NB,27.83,27.9,,322190002624,6
570,32202190000NB,28.4,28.46,,322190002624,6
571,32202190000NB,28.47,28.5,,322190002624,6
572,32202190000NB,27.0,27.1,,322190002624,6
573,32202190000NB,27.4,27.5,,322190002624,6
574,32202190000NB,27.8,27.83,,322190002624,6
575,32202190000NB,27.59,27.6,,322190002624,6
576,32202190000NB,28.46,28.47,,322190002624,6
577,45100640000EB,140.6,140.7,,450640013838,3
578,45100640000EB,141.0,141.1,,450640013838,3
579,45100640000EB,141.4,141.5,,450640013838,3
580,45100640000EB,141.9,142.0,,450640013838,3
581,45100640000EB,144.5,144.6,,450640014375,3
582,45100640000EB,145.3,145.4,,450640014375,3
583,45100640000EB,145.6,145.7,,450640014375,3
584,45100640000EB,145.9,146.0,,450640014375,3
585,45100640000EB,146.2,146.3,,450640014375,3
586,45100640000EB,142.3,142.4,,450640013838,3
587,45100640000EB,146.6,146.7,,450640014375,3
588,45100640000EB,142.7,142.7438,,450640013838,3
589,45100640000EB,140.7,140.8,,450640013838,3
590,45100640000EB,140.8,140.8477,,450640013838,3
591,45100640000EB,143.0,143.1,,450640013838,3
592,45100640000EB,143.2,143.3,,450640014320,3
593,45100640000EB,143.3,143.4,,450640014320,3
594,45100640000EB,143.4,143.5,,450640014320,3
595,45100640000EB,143.5,143.5799,,450640014320,3
596,45100640000EB,143.6,143.7,,450640014320,3
597,45100640000EB,143.8,143.9,,450640014375,3
598,45100640000EB,143.9,144.0,,450640014375,3
599,45100640000EB,144.0,144.1,,450640014375,3
600,45100640000EB,144.1,144.2,,450640014375,3
601,45100640000EB,144.2,144.3,,450640014375,3
602,45100640000EB,144.3,144.4,,450640014375,3
603,45100640000EB,144.6,144.7,,450640014375,3
604,45100640000EB,144.7,144.8,,450640014375,3
605,45100640000EB,144.8,144.9,,450640014375,3
606,45100640000EB,144.9,145.0,,450640014375,3
607,45100640000EB,145.0,145.1,,450640014375,3
608,45100640000EB,145.1,145.2,,450640014375,3
609,45100640000EB,145.2,145.3,,450640014375,3
610,45100640000EB,145.4,145.5,,450640014375,3
611,45100640000EB,145.5,145.6,,450640014375,3
612,45100640000EB,145.7,145.8,,450640014375,3
613,45100640000EB,145.8,145.9,,450640014375,3
614,45100640000EB,146.0,146.1,,450640014375,3
615,45100640000EB,146.1,146.2,,450640014375,3
616,45100640000EB,146.4,146.4491,,450640014375,3
617,45100640000EB,146.5,146.6,,450640014375,3
618,45100640000EB,140.9,141.0,,450640013838,3
619,45100640000EB,141.1,141.2,,450640013838,3
620,45100640000EB,141.2,141.3,,450640013838,3
621,45100640000EB,141.3,141.4,,450640013838,3
622,45100640000EB,141.5,141.6,,450640013838,3
623,45100640000EB,141.6,141.7,,450640013838,3
624,45100640000EB,142.2,142.3,,450640013838,3
625,45100640000EB,142.4,142.5,,450640013838,3
626,45100640000EB,142.5,142.6,,450640013838,3
627,45100640000EB,142.6,142.7,,450640013838,3
628,45100640000EB,142.8441,142.9,,450640013838,3
629,45100640000EB,141.7,141.8,,450640013838,3
630,45100640000EB,141.8,141.9,,450640013838,3
631,45100640000EB,142.0,142.1,,450640013838,3
632,45100640000EB,142.1,142.2,,450640013838,3
633,45100640000EB,142.7438,142.8,,450640013838,3
634,45100640000EB,142.8,142.8441,,450640013838,3
635,45100640000EB,146.3,146.36,,450640014375,3
636,45100640000EB,143.7,143.75,,450640014320,3
637,45100640000EB,144.4,144.5,,450640014375,3
638,45100640000EB,146.36,146.4,,450640014375,3
639,45100640000EB,146.4491,146.5,,450640014375,3
640,45100640000EB,140.8477,140.9,,450640013838,3
641,45100640000EB,142.931,142.963,,450640013838,6
642,45100640000EB,142.963,143.0,,450640013838,6
643,45100640000EB,143.1,143.168,,450640013838,3
644,45100640000EB,143.75,143.7828,,450640014375,3
645,45100640000EB,143.5799,143.6,,450640014320,3
646,45100640000EB,142.9,142.931,,450640013838,6
647,45100640000EB,143.7828,143.8,,450640014375,3
648,45100640000EB,143.168,143.1873,,450640013838,3
649,45100640000EB,143.1873,143.198,,450640013838,3
650,45100640000EB,143.198,143.2,,450640013838,3
651,13100640000EB,148.5,148.6,,130640014793,3
652,13100640000EB,150.9,151.0,,130640014984,3
653,13100640000EB,151.3,151.4,,130640014984,3
654,45100640000EB,147.2,147.3,,450640014375,3
655,45100640000EB,147.5,147.6,,450640014375,3
656,13100640000EB,148.2,148.3,,130640014793,3
657,13100640000EB,148.9,149.0,,130640014793,3
658,13100640000EB,147.93,148.0,,130640014793,3
659,13100640000EB,148.3,148.4,,130640014793,3
660,13100640000EB,148.4,148.5,,130640014793,3
661,13100640000EB,148.6,148.7,,130640014793,3
662,13100640000EB,148.7,148.8,,130640014793,3
663,13100640000EB,148.8,148.9,,130640014793,3
664,13100640000EB,149.0,149.1,,130640014793,3
665,13100640000EB,149.1,149.2,,130640014793,3
666,13100640000EB,149.2,149.3,,130640014793,3
667,13100640000EB,149.3,149.378,,130640014793,3
668,13100640000EB,150.5,150.6,,130640014984,3
669,13100640000EB,150.7,150.8,,130640014984,3
670,13100640000EB,150.8,150.9,,130640014984,3
671,13100640000EB,151.0,151.1,,130640014984,3
672,13100640000EB,151.1,151.2,,130640014984,3
673,13100640000EB,151.2,151.3,,130640014984,3
674,13100640000EB,151.4223,151.5,,130640014984,3
675,13100640000EB,151.5,151.6,,130640014984,3
676,13100640000EB,151.6,151.7,,130640014984,3
677,13100640000EB,151.7,151.8,,130640014984,3
678,13100640000EB,151.8,151.9,,130640014984,3
679,13100640000EB,151.9,152.0,,130640014984,3
680,13100640000EB,152.0,152.1,,130640014984,3
681,13100640000EB,152.1,152.2,,130640014984,3
682,13100640000EB,152.2,152.3,,130640014984,3
683,13100640000EB,152.3,152.4,,130640014984,3
684,13100640000EB,152.4,152.4769,,130640014984,3
685,13100640000EB,152.5,152.6,,130640014984,3
686,13100640000EB,152.6,152.7,,130640014984,3
687,13100640000EB,147.6,147.7,,130640014760,3
688,13100640000EB,147.75,147.8,,130640014760,3
689,13100640000EB,147.8,147.9,,130640014760,3
690,13100640000EB,148.0,148.1,,130640014793,3
691,13100640000EB,148.1,148.2,,130640014793,3
692,13100640000EB,149.6,149.7,,130640014793,3
693,13100640000EB,149.9,150.0,,130640014984,3
694,45100640000EB,146.7,146.8,,450640014375,3
695,45100640000EB,146.8,146.9,,450640014375,3
696,45100640000EB,146.9,147.0,,450640014375,3
697,45100640000EB,147.0,147.1,,450640014375,3
698,45100640000EB,147.1,147.2,,450640014375,3
699,45100640000EB,147.3,147.4,,450640014375,3
700,45100640000EB,147.4,147.5,,450640014375,3
701,13100640000EB,150.0,150.1,,130640014984,3
702,13100640000EB,147.9,147.93,,130640014760,3
703,13100640000EB,150.3135,150.4,,130640014984,3
704,13100640000EB,150.6,150.7,,130640014984,3
705,13100640000EB,147.7,147.75,,130640014760,3
706,13100640000EB,149.531,149.6,,130640014793,3
707,13100640000EB,149.7,149.8,,130640014793,3
708,13100640000EB,149.84,149.9,,130640014984,3
709,13100640000EB,150.4,150.456,,130640014984,3
710,13100640000EB,150.232,150.3,,130640014984,3
711,13100640000EB,150.1,150.145,,130640014984,3
712,13100640000EB,149.4,149.472,,130640014793,3
713,13100640000EB,151.4,151.4223,,130640014984,3
714,13100640000EB,149.5,149.531,,130640014793,3
715,13100640000EB,149.8,149.83,,130640014793,3
716,13100640000EB,150.1573,150.2,,130640014984,3
717,13100640000EB,150.456,150.496,,130640014984,3
718,13100640000EB,149.476,149.5,,130640014793,3
719,13100640000EB,152.4769,152.49,,130640014984,3
720,13100640000EB,149.83,149.84,,130640014793,3
721,13100640000EB,149.378,149.4,,130640014793,3
722,13100640000EB,150.3,150.3135,,130640014984,3
723,13100640000EB,150.2,150.214,,130640014984,3
724,13100640000EB,150.2154,150.232,,130640014984,3
725,13100640000EB,152.49,152.5,,130640014984,3
726,13100640000EB,150.145,150.153,,130640014984,3
727,13100640000EB,150.496,150.5,,130640014984,3
728,13100640000EB,150.153,150.1573,,130640014984,3
729,13100640000EB,149.472,149.476,,130640014793,3
730,13100640000EB,150.214,150.2154,,130640014984,3
731,13100640000EB,152.7,152.8,,130640014984,3
732,13100640000EB,152.8,152.9,,130640014984,3
733,13100640000EB,161.5,161.6,,130640016146,6
734,13100640000EB,161.8,161.9,,130640016146,6
735,13100640000EB,162.2,162.3,,130640016146,6
736,13100640000EB,162.6,162.7,,130640016146,6
737,13100640000EB,163.0,163.1,,130640016146,6
738,13100640000EB,163.4,163.5,,130640016146,6
739,13100640000EB,163.7,163.8,,130640016146,6
740,13100640000EB,160.2,160.3,,130640015618,6
741,13100640000EB,160.4,160.5,,130640015618,6
742,13100640000EB,160.5,160.6,,130640015618,6
743,13100640000EB,160.6,160.7,,130640015618,6
744,13100640000EB,160.7,160.8,,130640015618,6
745,13100640000EB,160.9,161.0,,130640015618,6
746,13100640000EB,161.0,161.0986,,130640015618,6
747,13100640000EB,161.1,161.2,,130640015618,6
748,13100640000EB,161.2,161.3,,130640015618,6
749,13100640000EB,161.3,161.4,,130640015618,6
750,13100640000EB,161.6431,161.7,,130640016146,6
751,13100640000EB,161.7,161.8,,130640016146,6
752,13100640000EB,161.9,162.0,,130640016146,6
753,13100640000EB,162.0,162.1,,130640016146,6
754,13100640000EB,162.1,162.2,,130640016146,6
755,13100640000EB,162.3,162.4,,130640016146,6
756,13100640000EB,162.4,162.5,,130640016146,6
757,13100640000EB,162.5,162.6,,130640016146,6
758,13100640000EB,162.7,162.8,,130640016146,6
759,13100640000EB,162.8,162.9,,130640016146,6
760,13100640000EB,162.9,163.0,,130640016146,6
761,13100640000EB,163.3,163.4,,130640016146,6
762,13100640000EB,163.5,163.6,,130640016146,6
763,13100640000EB,163.6,163.7,,130640016146,6
764,13100640000EB,163.8,163.9,,130640016146,6
765,13100640000EB,163.9,164.0,,130640016146,6
766,13100640000EB,164.0,164.1,,130640016146,6
767,13100640000EB,163.1,163.2,,130640016146,6
768,13100640000EB,163.2,163.3,,130640016146,6
769,13100640000EB,161.6,161.6431,,130640016146,6
770,13100640000EB,160.3397,160.4,,130640015618,6
771,13100640000EB,160.8,160.89,,130640015618,6
772,13100640000EB,161.4,161.46,,130640015618,6
773,13100640000EB,164.1,164.1732,,130640016146,6
774,13100640000EB,161.47,161.5,,130640016146,6
775,13100640000EB,160.3,160.3368,,130640015618,6
776,13100640000EB,164.1732,164.2,,130640016146,6
777,13100640000EB,161.46,161.47,,130640016146,6
778,13100640000EB,160.89,160.9,,130640015618,6
779,13100640000EB,160.3368,160.3397,,130640015618,6
780,13100640000EB,161.0986,161.1,,130640015618,6
781,13100640000EB,153.8,153.9,,130640014984,3
782,13100640000EB,155.1,155.2,,130640014984,3
783,13100640000EB,156.4,156.5,,130640015618,6
784,13100640000EB,156.8,156.9,,130640015618,6
785,13100640000EB,157.1,157.2,,130640015618,6
786,13100640000EB,157.4,157.5,,130640015618,6
787,13100640000EB,157.7,157.8,,130640015618,6
788,13100640000EB,156.0,156.1,,130640014984,6
789,13200600000EB,17.3,17.4,,130600001648,6
790,13100640000EB,153.0,153.06,,130640014984,3
791,13100640000EB,156.1,156.18,,130640014984,6
792,13100640000EB,157.8211,157.9,,130640015618,6
793,13100640000EB,157.9,158.0,,130640015618,6
794,13100640000EB,158.0,158.1,,130640015618,6
795,13100640000EB,157.5,157.6,,130640015618,6
796,13100640000EB,157.6,157.7,,130640015618,6
797,13100640000EB,157.2,157.3,,130640015618,6
798,13100640000EB,157.3,157.4,,130640015618,6
799,13100640000EB,156.9,157.0,,130640015618,6
800,13100640000EB,157.0,157.1,,130640015618,6
801,13100640000EB,156.7,156.8,,130640015618,6
802,13100640000EB,156.5,156.6,,130640015618,6
803,13100640000EB,156.6,156.7,,130640015618,6
804,13100640000EB,156.2,156.3,,130640015618,6
805,13100640000EB,155.9,155.9776,,130640014984,6
806,13100640000EB,155.7,155.8,,130640014984,6
807,13100640000EB,155.8,155.9,,130640014984,6
808,13100640000EB,155.4,155.5,,130640014984,3
809,13100640000EB,155.2,155.3,,130640014984,3
810,13100640000EB,155.3,155.4,,130640014984,3
811,13100640000EB,154.91,155.0,,130640014984,3
812,13100640000EB,154.8,154.9,,130640014984,3
813,13100640000EB,154.7,154.8,,130640014984,3
814,13100640000EB,154.6,154.7,,130640014984,3
815,13100640000EB,154.5,154.6,,130640014984,3
816,13100640000EB,154.4,154.5,,130640014984,3
817,13100640000EB,154.3,154.4,,130640014984,3
818,13100640000EB,154.2,154.3,,130640014984,3
819,13200600000EB,16.9,17.0,,130600001648,6
820,13200600000EB,17.0,17.1,,130600001648,6
821,13200600000EB,17.1,17.2,,130600001648,6
822,13200600000EB,17.2,17.3,,130600001648,6
823,13100640000EB,154.1,154.2,,130640014984,3
824,13100640000EB,153.9,154.0,,130640014984,3
825,13100640000EB,154.0,154.1,,130640014984,3
826,13100640000EB,153.7,153.8,,130640014984,3
827,13100640000EB,153.6,153.7,,130640014984,3
828,13100640000EB,153.5,153.6,,130640014984,3
829,13100640000EB,153.4,153.5,,130640014984,3
830,13100640000EB,153.3,153.4,,130640014984,3
831,13100640000EB,153.1,153.2,,130640014984,3
832,13100640000EB,153.2,153.3,,130640014984,3
833,13100640000EB,152.9,153.0,,130640014984,3
834,13200600000EB,16.5,16.6,,130600001648,6
835,13200600000EB,16.6,16.7,,130600001648,6
836,13200600000EB,16.7,16.8,,130600001648,6
837,13200600000EB,16.8,16.9,,130600001648,6
838,13100640000EB,153.06,153.1,,130640014984,3
839,13100640000EB,155.0284,155.1,,130640014984,3
840,13100640000EB,156.3452,156.4,,130640015618,6
841,13100640000EB,155.536,155.6,,130640014984,6
842,13100640000EB,155.6659,155.7,,130640014984,6
843,13100640000EB,158.1,158.14,,130640015618,6
844,13100640000EB,156.3,156.3452,,130640015618,6
845,13100640000EB,155.5,155.536,,130640014984,6
846,13100640000EB,155.62,155.6659,,130640014984,6
847,13100640000EB,157.8,157.8211,,130640015618,6
848,13100640000EB,155.9839,156.0,,130640014984,6
849,13200600000EB,17.4,17.43,,130600001648,6
850,13100640000EB,156.18,156.2,,130640015618,6
851,13100640000EB,155.0,155.0284,,130640014984,3
852,13200600000EB,16.48,16.5,,130600001648,6
853,13100640000EB,154.9,154.91,,130640014984,3
854,13100640000EB,155.6,155.608,,130640014984,6
855,13100640000EB,155.608,155.62,,130640014984,6
856,13100640000EB,155.9776,155.9839,,130640014984,6
857,13100640000EB,158.2,158.3,,130640015618,6
858,13100640000EB,158.3,158.4,,130640015618,6
859,13100640000EB,158.4,158.5,,130640015618,6
860,13100640000EB,159.8,159.9,,130640015618,6
861,13100640000EB,160.0,160.1,,130640015618,6
862,13100640000EB,160.1,160.2,,130640015618,6
863,13100640000EB,159.7,159.8,,130640015618,6
864,13100640000EB,159.6,159.7,,130640015618,6
865,13100640000EB,159.5,159.6,,130640015618,6
866,13100640000EB,159.3,159.4,,130640015618,6
867,13100640000EB,159.2,159.3,,130640015618,6
868,13100640000EB,159.1,159.2,,130640015618,6
869,13100640000EB,159.0,159.1,,130640015618,6
870,13100640000EB,158.9,159.0,,130640015618,6
871,13100640000EB,158.8,158.9,,130640015618,6
872,13100640000EB,158.5,158.6,,130640015618,6
873,13100640000EB,158.6,158.7,,130640015618,6
874,13100640000EB,159.426,159.5,,130640015618,6
875,13100640000EB,158.14,158.2,,130640015618,6
876,13100640000EB,159.9,160.0,,130640015618,6
877,13100640000EB,158.7,158.8,,130640015618,6
878,13100640000EB,159.41,159.426,,130640015618,6
879,13100640000EB,159.404,159.41,,130640015618,6
880,13100640000EB,159.4,159.404,,130640015618,6
881,32202190000NB,28.5,28.6,,322190002624,6
882,32202190000NB,28.6,28.68,,322190002624,6
883,13202190000NB,6.1,6.2,,132190000604,6
884,13202190005SB,0.7,0.8,,13219S000033,6
885,13202190005SB,0.0,0.1,,13219S000000,6
886,13202190000NB,10.3325,10.4,,132190001001,6
887,13202190000NB,6.04,6.1,,132190000604,6
888,13202190000NB,6.816,6.9,,132190000669,6
889,13202190000NB,10.2,10.3,,132190001001,6
890,13202190000NB,10.5,10.5635,,132190001001,6
891,13202190000NB,10.1,10.2,,132190001001,6
892,13202190000NB,3.4,3.5,,132190000257,6
893,13202190000NB,3.6,3.7,,132190000257,6
894,13202190000NB,6.2,6.3,,132190000604,6
895,13202190000NB,6.3,6.39,,132190000604,6
896,13202190000NB,7.7,7.8,,132190000743,6
897,13202190000NB,7.8057,7.9,,132190000743,6
898,13202190000NB,7.9,8.0,,132190000743,6
899,13202190000NB,8.1,8.2,,132190000743,6
900,13202190000NB,8.2,8.3,,132190000743,6
901,13202190000NB,8.4102,8.5,,132190000743,6
902,13202190000NB,8.5,8.571,,132190000743,6
903,13202190000NB,8.6,8.7,,132190000859,6
904,13202190000NB,8.8,8.9,,132190000859,6
905,13202190000NB,9.2,9.28,,132190000906,6
906,13202190000NB,9.3,9.4,,132190000906,6
907,13202190000NB,9.5,9.56,,132190000906,6
908,13202190000NB,9.6,9.68,,132190000906,6
909,13202190005SB,0.6,0.7,,13219S000033,6
910,13202190005SB,0.8039,0.9,,13219S000033,6
911,13202190005SB,1.0,1.0947,,13219S000033,6
912,13202190005SB,1.1,1.2,,13219S000033,6
913,13202190000NB,2.6,2.7,,132190000257,6
914,13202190000NB,2.7,2.8,,132190000257,6
915,13202190000NB,2.8,2.9,,132190000257,6
916,13202190000NB,2.9,3.0,,132190000257,6
917,13202190000NB,3.0,3.0978,,132190000257,6
918,13202190000NB,3.1,3.2,,132190000257,6
919,13202190000NB,3.2,3.3,,132190000257,6
920,13202190000NB,3.3,3.4,,132190000257,6
921,13202190000NB,3.7,3.8,,132190000257,6
922,13202190000NB,3.8382,3.9,,132190000257,6
923,13202190000NB,3.9,4.0,,132190000257,6
924,13202190000NB,4.1,4.2,,132190000257,6
925,13202190000NB,4.2,4.3,,132190000257,6
926,13202190000NB,4.3,4.4,,132190000257,6
927,13202190000NB,4.4,4.5,,132190000257,6
928,13202190000NB,4.5,4.6,,132190000257,6
929,13202190000NB,4.6,4.7,,132190000257,6
930,13202190000NB,4.7,4.79,,132190000257,6
931,13202190000NB,5.4,5.5,,132190000537,6
932,13202190000NB,7.5,7.6,,132190000743,6
933,13202190000NB,7.6,7.7,,132190000743,6
934,13202190000NB,5.5,5.6,,132190000537,6
935,13202190000NB,5.6,5.69,,132190000537,6
936,13202190000NB,5.7,5.8,,132190000569,6
937,13202190000NB,5.9,6.0,,132190000569,6
938,13202190005SB,0.4,0.46,,13219S000033,6
939,13202190000NB,9.41,9.49,,132190000906,6
940,13202190005SB,0.46,0.5,,13219S000033,6
941,13202190005SB,0.1,0.2,,13219S000000,6
942,13202190000NB,9.74,9.78,,132190000906,6
943,13202190000NB,9.83,9.85,,132190000906,6
944,13202190000NB,6.9532,6.9999,,132190000669,6
945,13202190005SB,0.2,0.2424,,13219S000000,6
946,13202190000NB,10.4334,10.48,,132190001001,6
947,13202190000NB,10.01,10.0848,,132190001001,6
948,13202190000NB,10.4,10.4334,,132190001001,6
949,13202190000NB,9.87,9.9,,132190000906,6
950,13202190000NB,6.7482,6.8,,132190000669,6
951,13202190000NB,6.9,6.9532,,132190000669,6
952,13202190000NB,3.5,3.5362,,132190000257,6
953,13202190000NB,3.5533,3.6,,132190000257,6
954,13202190000NB,6.0,6.03,,132190000569,6
955,13202190000NB,6.7,6.7482,,132190000669,6
956,13202190000NB,7.0,7.0515,,132190000669,6
957,13202190000NB,7.0515,7.1,,132190000669,6
958,13202190000NB,8.0,8.05,,132190000743,6
959,13202190000NB,8.05,8.1,,132190000743,6
960,13202190000NB,8.3,8.3568,,132190000743,6
961,13202190000NB,8.36,8.4,,132190000743,6
962,13202190000NB,8.73,8.8,,132190000859,6
963,13202190000NB,8.9,8.9616,,132190000859,6
964,13202190000NB,9.0,9.0407,,132190000859,6
965,13202190000NB,9.06,9.1,,132190000906,6
966,13202190000NB,9.1396,9.2,,132190000906,6
967,13202190000NB,9.7,9.74,,132190000906,6
968,13202190005SB,0.5616,0.6,,13219S000033,6
969,13202190005SB,0.9,0.9396,,13219S000033,6
970,13202190005SB,0.9396,1.0,,13219S000033,6
971,13202190005SB,1.2,1.2554,,13219S000033,6
972,13202190005SB,1.2554,1.3,,13219S000033,6
973,13202190005SB,1.31,1.4,,13219S000033,6
974,13202190005SB,1.4,1.4815,,13219S000033,6
975,13202190000NB,2.57,2.6,,132190000257,6
976,13202190000NB,4.0,4.1,,132190000257,6
977,13202190000NB,6.5469,6.6,,132190000639,3
978,13202190000NB,7.43,7.5,,132190000743,6
979,13202190005SB,0.2424,0.3,,13219S000000,6
980,13202190000NB,5.8,5.9,,132190000569,6
981,13202190005SB,1.5513,1.6,,13219S000033,6
982,13202190000NB,6.413,6.493,,132190000639,3
983,13202190005SB,0.5,0.53,,13219S000033,6
984,13202190005SB,0.53,0.5616,,13219S000033,6
985,13202190000NB,10.5635,10.59,,132190001001,6
986,13202190005SB,0.3679,0.4,,13219S000033,6
987,13202190000NB,8.9616,8.9887,,132190000859,6
988,13202190000NB,6.52,6.5469,,132190000639,3
989,13202190005SB,0.3051,0.33,,13219S000000,6
990,13202190005SB,0.33,0.3506,,13219S000033,6
991,13202190000NB,6.6368,6.67,,132190000639,3
992,13202190000NB,6.67,6.69,,132190000639,3
993,13202190000NB,6.8,6.816,,132190000669,6
994,13202190000NB,5.3723,5.4,,132190000537,6
995,13202190000NB,10.3,10.3325,,132190001001,6
996,13202190000NB,10.48,10.5,,132190001001,6
997,13202190000NB,10.0848,10.1,,132190001001,6
998,13202190000NB,8.7,8.73,,132190000859,6
999,13202190000NB,9.1,9.1396,,132190000906,6
1000,13202190000NB,9.28,9.3,,132190000906,6
1001,13202190000NB,9.56,9.6,,132190000906,6
1002,13202190005SB,1.5,1.5513,,13219S000033,6
1003,13202190000NB,3.8,3.8382,,132190000257,6
1004,13202190000NB,6.6,6.6368,,132190000639,3
1005,13202190005SB,1.6264,1.64,,13219S000033,6
1006,13202190005SB,0.3506,0.3679,,13219S000033,6
1007,13202190000NB,3.5362,3.5533,,132190000257,6
1008,13202190005SB,1.4815,1.4976,,13219S000033,6
1009,13202190000NB,6.5048,6.52,,132190000639,3
1010,13202190000NB,9.0407,9.06,,132190000859,6
1011,13202190000NB,9.85,9.87,,132190000906,6
1012,13202190000NB,8.571,8.58,,132190000743,6
1013,13202190000NB,6.03,6.04,,132190000603,6
1014,13202190000NB,10.59,10.6,,132190001001,6
1015,13202190000NB,6.39,6.4,,132190000639,6
1016,13202190000NB,7.1,7.11,,132190000669,6
1017,13202190000NB,8.59,8.6,,132190000859,6
1018,13202190000NB,8.9887,9.0,,132190000859,6
1019,13202190000NB,9.49,9.5,,132190000906,6
1020,13202190000NB,9.68,9.7,,132190000906,6
1021,13202190000NB,9.78,9.8,,132190000906,6
1022,13202190000NB,9.8,9.83,,132190000906,6
1023,13202190000NB,5.69,5.7,,132190000569,6
1024,13202190005SB,1.6,1.6264,,13219S000033,6
1025,13202190000NB,6.4,6.413,,132190000639,3
1026,13202190000NB,8.58,8.59,,132190000743,6
1027,13202190000NB,6.69,6.7,,132190000669,3
1028,13202190000NB,8.4,8.4102,,132190000743,6
1029,13202190000NB,9.4,9.41,,132190000906,6
1030,13202190005SB,1.3,1.31,,13219S000033,6
1031,13202190005SB,0.3,0.3051,,13219S000000,6
1032,13202190000NB,6.493,6.5,,132190000639,3
1033,13202190000NB,8.3568,8.36,,132190000743,6
1034,13202190000NB,5.37,5.3723,,132190000537,6
1035,13202190005SB,0.8,0.8039,,13219S000033,6
1036,13202190000NB,7.8,7.8057,,132190000743,6
1037,13202190005SB,1.0947,1.1,,13219S000033,6
1038,13202190005SB,1.4976,1.5,,13219S000033,6
1039,13202190000NB,6.5,6.5048,,132190000639,3
1040,13202190000NB,3.0978,3.1,,132190000257,6
1041,13202190000NB,6.04,6.04,,132190000604,6
1042,13202190000NB,6.9999,7.0,,132190000669,6
1043,13100640000EB,173.9,174.0,,130640017262,6
1044,13100640000EB,174.4,174.5,,130640017410,6
1045,13100640000EB,174.8,174.9,,130640017410,6
1046,13100640000EB,175.1,175.2,,130640017410,6
1047,13100640000EB,175.4,175.5,,130640017531,6
1048,13200600000EB,35.5,35.6,,130600003519,6
1049,13200600000EB,36.6,36.7,,130600003519,6
1050,13200600000EB,37.0,37.1,,130600003519,6
1051,13200600000EB,37.4,37.5,,130600003519,6
1052,13100640000EB,175.7,175.8,,130640017531,6
1053,13100640000EB,176.3,176.4,,130640017616,6
1054,13200600000EB,35.3,35.36,,130600003519,6
1055,13100640000EB,175.31,175.4,,130640017531,6
1056,13200600000EB,35.2,35.24,,130600003519,6
1057,13200600000EB,36.5067,36.6,,130600003519,6
1058,13100640000EB,175.6123,175.7,,130640017531,6
1059,13100640000EB,172.817,172.9,,130640017262,3
1060,13100640000EB,172.9,172.973,,130640017262,6
1061,13100640000EB,173.0,173.1,,130640017262,6
1062,13100640000EB,173.1,173.2,,130640017262,6
1063,13100640000EB,173.2,173.3,,130640017262,6
1064,13100640000EB,173.4,173.5,,130640017262,6
1065,13100640000EB,173.6,173.7,,130640017262,6
1066,13100640000EB,173.7,173.8,,130640017262,6
1067,13100640000EB,173.8,173.9,,130640017262,6
1068,13100640000EB,174.2,174.3,,130640017410,6
1069,13100640000EB,174.3,174.4,,130640017410,6
1070,13100640000EB,174.7,174.8,,130640017410,6
1071,13100640000EB,175.5,175.6,,130640017531,6
1072,13100640000EB,175.8,175.9,,130640017531,6
1073,13100640000EB,175.9,176.0,,130640017531,6
1074,13100640000EB,176.2,176.3,,130640017616,6
1075,13100640000EB,176.4,176.5,,130640017616,6
1076,13100640000EB,176.5,176.6,,130640017616,6
1077,13200600000EB,35.64,35.7,,130600003519,6
1078,13200600000EB,35.8,35.9,,130600003519,6
1079,13200600000EB,35.9,36.0,,130600003519,6
1080,13200600000EB,36.1,36.2,,130600003519,6
1081,13200600000EB,36.2,36.3,,130600003519,6
1082,13200600000EB,36.3,36.4,,130600003519,6
1083,13200600000EB,36.4,36.4816,,130600003519,6
1084,13200600000EB,36.7,36.8,,130600003519,6
1085,13200600000EB,36.8,36.9,,130600003519,6
1086,13200600000EB,36.9,37.0,,130600003519,6
1087,13200600000EB,37.1,37.2,,130600003519,6
1088,13200600000EB,37.2,37.3,,130600003519,6
1089,13200600000EB,37.3,37.4,,130600003519,6
1090,13200600000EB,37.5,37.6,,130600003519,6
1091,13100640000EB,176.044,176.094,,130640017531,3
1092,13100640000EB,174.95,175.0,,130640017410,6
1093,13100640000EB,175.018,175.1,,130640017410,6
1094,13100640000EB,174.0,174.094,,130640017262,6
1095,13100640000EB,174.5,174.582,,130640017410,6
1096,13100640000EB,174.642,174.7,,130640017410,6
1097,13100640000EB,175.2,175.268,,130640017410,6
1098,13200600000EB,35.24,35.3,,130600003519,6
