,RouteId,BeginPoint,EndPoint,AadtVn,FsystemVn,FacilityTypeVn,UrbanIdVn,NhsVn
48331,17200500000EB,1.1,1.2,,3,2,99999,1.0
48332,17200500000EB,1.7,1.8,,3,2,99999,1.0
48333,17200500000EB,1.9,2.0,,3,2,99999,1.0
48334,17200500000EB,2.5,2.6,,3,2,99999,1.0
48335,17200500000EB,2.8,2.9,,3,2,99999,1.0
48336,17200500000EB,3.1,3.2,,3,2,99999,1.0
48337,17200500000EB,3.8,3.9,,3,2,99999,1.0
48338,17200500000EB,4.1,4.2,,3,2,99999,1.0
48339,17200500000EB,4.6,4.7,,3,2,99999,1.0
48340,17200500000EB,4.9,5.0,,3,2,99999,1.0
48341,0930023000000,12.4392,12.595,,5,2,99999,
48342,1740050730000,2.38,2.47,,5,2,99999,
48343,1740050730000,2.27,2.38,,5,2,99999,
48344,0930023000000,12.3576,12.4392,,5,2,99999,
48345,0930023000000,15.2,15.2975,,5,2,99999,
48346,0930023000000,16.4325,16.51,,5,2,99999,
48347,1730023000000,0.98,1.1476,,5,2,99999,
48348,1740050730000,0.46,0.5995,,5,2,99999,
48349,17200500000EB,3.7007,3.8,,3,2,99999,1.0
48350,17200500000EB,0.0,0.1,,3,2,99999,1.0
48351,17200500000EB,0.3,0.4,,3,2,99999,1.0
48352,17200500000EB,1.8,1.9,,3,2,99999,1.0
48353,17200500000EB,2.2,2.29,,3,2,99999,1.0
48354,17200500000EB,0.5,0.6,,3,2,99999,1.0
48355,17200500000EB,0.6,0.7,,3,2,99999,1.0
48356,17200500000EB,0.7,0.8,,3,2,99999,1.0
48357,17200500000EB,0.8,0.9,,3,2,99999,1.0
48358,17200500000EB,0.91,1.0,,3,2,99999,1.0
48359,17200500000EB,1.0,1.1,,3,2,99999,1.0
48360,17200500000EB,1.2,1.3,,3,2,99999,1.0
48361,17200500000EB,1.3,1.4,,3,2,99999,1.0
48362,17200500000EB,1.4,1.5,,3,2,99999,1.0
48363,17200500000EB,1.6,1.7,,3,2,99999,1.0
48364,17200500000EB,2.0,2.1,,3,2,99999,1.0
48365,17200500000EB,2.1,2.2,,3,2,99999,1.0
48366,17200500000EB,2.3,2.4,,3,2,99999,1.0
48367,17200500000EB,2.4,2.5,,3,2,99999,1.0
48368,17200500000EB,2.6,2.7,,3,2,99999,1.0
48369,17200500000EB,2.7,2.8,,3,2,99999,1.0
48370,17200500000EB,2.9,3.0,,3,2,99999,1.0
48371,17200500000EB,3.0,3.1,,3,2,99999,1.0
48372,17200500000EB,3.2,3.3,,3,2,99999,1.0
48373,17200500000EB,3.3,3.37,,3,2,99999,1.0
48374,17200500000EB,3.5,3.6,,3,2,99999,1.0
48375,17200500000EB,3.6,3.7,,3,2,99999,1.0
48376,17200500000EB,4.2,4.3,,3,2,99999,1.0
48377,17200500000EB,4.3,4.4,,3,2,99999,1.0
48378,17200500000EB,4.8,4.9,,3,2,99999,1.0
48379,17200500000EB,3.9,4.0,,3,2,99999,1.0
48380,17200500000EB,4.0,4.07,,3,2,99999,1.0
48381,17200500000EB,4.52,4.6,,3,2,99999,1.0
48382,17200500000EB,3.43,3.5,,3,2,99999,1.0
48383,0930023000000,15.08,15.185,,5,2,99999,
48384,17200500000EB,5.0,5.1,,3,2,99999,1.0
48385,0930023000000,14.24,14.26,,5,2,99999,
48386,17200500017WB0003C,0.2142,0.26,,5,4,99999,
48387,1740050730000,0.0,0.09,,5,2,99999,
48388,0930023000000,16.51,16.574,,5,2,99999,
48389,1740050730000,2.2401,2.27,,5,2,99999,
48390,1730023000000,1.2707,1.3,,5,2,99999,
48391,17200500000EB,4.7,4.75,,3,2,99999,1.0
48392,17200500000EB,1.5,1.53,,3,2,99999,1.0
48393,17200500000EB,1.57,1.6,,3,2,99999,1.0
48394,17200500000EB,4.75,4.8,,3,2,99999,1.0
48395,17200500000EB,4.422,4.5,,3,2,99999,1.0
48396,0930023000000,12.657,12.7,,5,2,99999,
48397,1740050730000,2.47,2.49,,5,2,99999,
48398,17200500000EB,1.53,1.57,,3,2,99999,1.0
48399,17200500000EB,3.4,3.42,,3,2,99999,1.0
48400,17200500000EB,4.07,4.1,,3,2,99999,1.0
48401,0930023000000,12.6147,12.653,,5,2,99999,
48402,17200500017WB0003C,0.2051,0.2142,,5,4,99999,
48403,17200500000EB,3.37,3.3856,,3,2,99999,1.0
48404,17200500000EB,2.29,2.3,,3,2,99999,1.0
48405,17200500000EB,4.4121,4.422,,3,2,99999,1.0
48406,17200500000EB,4.5,4.52,,3,2,99999,1.0
48407,17200500000EB,3.3856,3.396,,3,2,99999,1.0
48408,17200500000EB,3.42,3.43,,3,2,99999,1.0
48409,0930023000000,15.185,15.193,,5,2,99999,
48410,0930023000000,15.193,15.2,,5,2,99999,
48411,0930023000000,12.595,12.609,,5,2,99999,
48412,0930023000000,12.3281,12.341,,5,2,99999,
48413,0930023000000,12.341,12.349,,5,2,99999,
48414,1740050730000,0.4511,0.46,,5,2,99999,
48415,17200500000EB,0.9,0.91,,3,2,99999,1.0
48416,17200500000EB,4.4,4.409,,3,2,99999,1.0
48417,0930023000000,12.609,12.6147,,5,2,99999,
48418,0930023000000,12.349,12.3576,,5,2,99999,
48419,0930023000000,12.653,12.657,,5,2,99999,
48420,17200500000EB,4.409,4.4121,,3,2,99999,1.0
48421,17200500000EB,3.396,3.4,,3,2,99999,1.0
48422,17200500000EB,3.7,3.7007,,3,2,99999,1.0
48423,2140012000000,0.037,1.3218,,5,2,99999,
48424,2140012000000,1.3218,2.42,,5,2,99999,
48425,2140001000000,3.2875,3.8398,,5,2,99999,
48426,2140001000000,5.1638,6.24,,5,2,99999,
48427,2140001000000,2.46,2.8546,,5,2,99999,
48428,2140001000000,0.7078,1.0237,,5,2,99998,
48429,21100790017NB0099B,0.1914,0.43,,1,4,99998,
48430,2140001000000,4.46,4.63,,5,2,99999,
48431,2140001000000,1.917,2.09,,5,2,99999,
48432,2140010000000,16.85,16.9634,,5,2,99999,
48433,2140001000000,2.2839,2.4542,,5,2,99999,
48434,2140001000000,1.5,1.8297,,5,2,99999,
48435,2140001000000,3.8398,4.12,,5,2,99999,
48436,2140001000000,3.08,3.2875,,5,2,99999,
48437,2140010000000,17.121,17.3589,,5,2,99999,
48438,2140001000000,0.0349,0.2453,,5,2,99998,
48439,21200190000NB,23.8,23.9,,4,2,99998,
48440,21200190000NB,26.7,26.7934,,4,2,99998,
48441,21200190000NB,27.1,27.2,,4,2,99998,
48442,21200190000NB,27.4,27.5,,5,2,99999,
48443,21200190000NB,27.7,27.8,,5,2,99999,
48445,21200330000EB,18.1,18.2,,4,2,99998,
48446,21200330000EB,18.7,18.8,,4,2,99998,
48447,21200330000EB,14.9,15.0,,4,2,99998,
48448,2140001000000,4.18,4.46,,5,2,99999,
48449,2178006001900,0.0524,0.1589,,5,2,99998,
48450,2140001000000,1.0532,1.1249,,5,2,99998,
48451,2140001000000,1.3022,1.4,,5,2,99998,
48452,2140001000000,4.7865,4.9113,,5,2,99999,
48453,2140001000000,2.09,2.2173,,5,2,99999,
48454,2140001000000,0.2995,0.3548,,5,2,99998,
48455,2140001000000,0.423,0.5178,,5,2,99998,
48456,21200190005SB,0.2414,0.303,,4,1,99998,
48457,2140010000000,16.9634,17.121,,5,2,99999,
48458,21200190000NB,23.4,23.4707,,4,2,99998,
48459,21200330000EB,15.71,15.75,,4,2,99998,
48460,21200190000NB,25.6,25.6554,,4,2,99998,
48461,2178006001900,0.4823,0.54,,5,2,99998,
48462,21200190000NB,23.7182,23.8,,4,2,99998,
48463,21200190000NB,26.44,26.5,,4,2,99998,
48464,21200190000NB,27.3067,27.4,,5,2,99999,
48465,21200330000EB,16.0453,16.1,,4,2,99998,
48466,21200330000EB,17.5,17.5623,,4,2,99998,
48468,21200330000EB,18.8,18.89,,4,2,99998,
48469,21200330000EB,14.8211,14.9,,4,2,99998,
48470,21200330000EB,15.25,15.3,,4,2,99998,
48471,21200330000EB,15.6441,15.7,,4,2,99998,
48472,21200330000EB,15.8,15.8578,,4,2,99998,
48473,21200190000NB,26.3,26.4,,4,2,99998,
48474,21200330000EB,16.7,16.8,,4,2,99998,
48475,21200330000EB,16.8,16.8956,,4,2,99998,
48476,21100790000NB,99.7,99.8,,1,2,99999,1.0
48477,21100790000NB,99.6,99.7,,1,2,99999,1.0
48478,21100790000NB,99.5,99.6,,1,2,99999,1.0
48479,21100790000NB,99.4,99.5,,1,2,99999,1.0
48480,21100790000NB,99.3,99.4,,1,2,99999,1.0
48481,21100790000NB,99.2,99.3,,1,2,99999,1.0
48482,21100790000NB,99.1,99.2,,1,2,99999,1.0
48483,21100790000NB,99.0,99.1,,1,2,99999,1.0
48484,21100790000NB,98.7,98.8,,1,2,99998,1.0
48485,21100790000NB,98.8,98.9,,1,2,99998,1.0
48486,21200190000NB,22.9131,23.0,,4,2,99998,
48487,21200190000NB,23.0106,23.1,,4,2,99998,
48488,21200190000NB,23.2,23.27,,4,2,99998,
48489,21200190000NB,23.3,23.4,,4,2,99998,
48490,21200190000NB,25.1,25.2,,4,2,99998,
48491,21200190000NB,25.9,26.0,,4,2,99998,
48492,21200190000NB,26.0,26.1,,4,2,99998,
48493,21200190000NB,26.1,26.2,,4,2,99998,
48494,21200190000NB,26.6,26.7,,4,2,99998,
48495,21200190000NB,26.9,27.0,,4,2,99998,
48496,21200190000NB,27.0,27.08,,4,2,99998,
48497,21200190000NB,27.8,27.9,,5,2,99999,
48498,21200190000NB,27.93,28.0,,5,2,99999,
48499,21200190000NB,28.0,28.1,,5,2,99999,
48500,21200190000NB,28.1,28.2,,5,2,99999,
48501,21200190000NB,28.2,28.3,,5,2,99999,
48502,21200190000NB,28.3,28.4,,5,2,99999,
48503,21200330000EB,14.7,14.8,,4,2,99998,
48504,21200330000EB,15.3,15.4,,4,2,99998,
48505,21200330000EB,15.9,15.9839,,4,2,99998,
48506,21200330000EB,18.0,18.1,,4,2,99998,
48507,21200330000EB,18.2,18.3,,4,2,99998,
48508,21200330000EB,18.6,18.7,,4,2,99998,
48509,21200330000EB,18.9,19.0,,4,2,99998,
48510,21200330000EB,19.01,19.1,,4,2,99998,
48511,21200330000EB,19.4,19.5,,4,2,99998,
48512,21200190000NB,24.8,24.9,,4,2,99998,
48513,21200190000NB,24.9,25.0,,4,2,99998,
48514,21200190000NB,25.4,25.5,,4,2,99998,
48515,21200190000NB,25.5,25.6,,4,2,99998,
48516,21200190000NB,27.6,27.7,,5,2,99999,
48517,21200190000NB,28.4,28.5,,5,2,99999,
48518,21200190000NB,28.5,28.6,,5,2,99999,
48519,21200330000EB,15.0,15.1,,4,2,99998,
48520,21200330000EB,15.1,15.2,,4,2,99998,
48521,21200330000EB,16.3,16.4,,4,2,99998,
48522,21200330000EB,16.4,16.4872,,4,2,99998,
48523,21200330000EB,16.6,16.7,,4,2,99998,
48524,21200330000EB,18.5,18.6,,4,2,99998,
48525,21200330000EB,19.1,19.2,,4,2,99998,
48526,21200330000EB,19.2,19.3,,4,2,99998,
48527,21200190000NB,26.5,26.57,,4,2,99998,
48528,21200190000NB,27.227,27.3,,5,2,99999,
48529,2140001000000,0.602,0.7078,,5,2,99998,
48530,2140001000000,4.667,4.7865,,5,2,99999,
48531,21200330000EB,18.3,18.347,,4,2,99998,
48532,2140001000000,4.12,4.172,,5,2,99999,
48533,21200190000NB,26.2149,26.2576,,4,2,99998,
48534,2140001000000,2.92,3.02,,5,2,99999,
48535,2140001000000,3.02,3.08,,5,2,99999,
48536,2140001000000,4.96,5.03,,5,2,99999,
48537,2140001000000,5.0725,5.1112,,5,2,99999,
48538,21200190000NB,23.5346,23.5915,,4,2,99998,
48539,21200190005SB,0.1826,0.2414,,4,1,99998,
48540,21200190000NB,24.1054,24.1717,,4,1,99998,
48541,2178005001900,0.0,0.059,,5,2,99998,
48542,2178006001900,0.0,0.0524,,5,2,99998,
48543,2178005001900,0.2453,0.3034,,5,2,99998,
48544,2178006001900,0.8594,0.92,,5,2,99998,
48545,2178005001900,0.1822,0.2423,,5,2,99998,
48546,21200190000NB,24.244,24.2956,,4,1,99998,
48547,21200190005SB,0.0,0.061,,4,1,99998,
48548,21200190005SB,0.061,0.1187,,4,1,99998,
48549,2178005001900,0.059,0.1206,,5,2,99998,
48550,2178005001900,0.1206,0.1822,,5,2,99998,
48551,2178006001900,0.7996,0.8594,,5,2,99998,
48552,2178005001900,0.3034,0.363,,5,2,99998,
48553,2178006001900,0.74,0.7996,,5,2,99998,
48554,2178005001900,0.5236,0.594,,5,2,99998,
48555,21200190000NB,24.6063,24.6879,,4,2,99998,
48556,2140001000000,2.8546,2.92,,5,2,99999,
48557,21200190000NB,23.6434,23.6831,,4,2,99998,
48558,2140001000000,1.2378,1.3022,,5,2,99998,
48559,21200330000EB,17.4457,17.478,,4,2,99998,
48560,21200330000EB,15.5038,15.57,,4,2,99998,
48561,21200330000EB,16.108,16.169,,4,2,99998,
48562,21200190000NB,25.8488,25.892,,4,2,99998,
48563,2178006001900,0.2472,0.2852,,5,2,99998,
48564,2178006001900,0.1812,0.2472,,5,2,99998,
48565,2178006001900,0.3824,0.4195,,5,2,99998,
48566,2140001000000,1.1249,1.1779,,5,2,99998,
48567,2140001000000,1.1779,1.2378,,5,2,99998,
48568,2178004001900,0.0377,0.071,,5,2,99998,
48569,21200330000EB,17.2342,17.27,,4,1,99998,
48570,21200330018WB,0.0,0.0373,,4,1,99998,
48571,21200190000NB,24.351,24.3904,,4,1,99998,
48572,21200190000NB,25.6554,25.6974,,4,2,99998,
48573,21200330000EB,17.4078,17.4457,,4,2,99998,
48574,2140001000000,2.243,2.2839,,5,2,99999,
48575,2140001000000,1.8297,1.917,,5,2,99999,
48576,2140001000000,0.2453,0.2995,,5,2,99998,
48577,2178007001900,0.0332,0.07,,5,2,99998,
48578,21200330000EB,17.1641,17.2,,4,2,99998,
48579,21200190000NB,24.004,24.0368,,4,1,99998,
48580,2140001000000,5.1112,5.1638,,5,2,99999,
48581,21200190000NB,24.43,24.4887,,4,2,99998,
48582,21200330000EB,15.57,15.5978,,4,2,99998,
48584,21200190000NB,27.55,27.5886,,5,2,99999,
48585,2140001000000,1.427,1.5,,5,2,99999,
48586,2178006001900,0.5405,0.58,,5,2,99998,
48587,2178005001900,0.594,0.63,,5,2,99998,
48588,21200330000EB,19.71,19.77,,4,2,99998,
48589,21200330000EB,16.0,16.0453,,4,2,99998,
48590,21200330000EB,17.5623,17.59,,4,2,99998,
48591,21200190000NB,23.9,23.97,,4,2,99998,
48592,21200190000NB,26.4,26.44,,4,2,99998,
48593,21200190000NB,26.8,26.85,,4,2,99998,
48594,21200190000NB,27.5,27.55,,5,2,99999,
48596,21200330000EB,19.62,19.7,,4,2,99998,
48597,21200330000EB,19.77,19.8,,4,2,99998,
48598,21200330000EB,14.6,14.6422,,4,2,99998,
48599,21200330000EB,15.2,15.24,,4,2,99998,
48600,21200330000EB,15.75,15.8,,4,2,99998,
48601,21200190000NB,24.2,24.24,,4,1,99998,
48602,21200190000NB,24.3,24.35,,4,1,99998,
48603,21200190000NB,24.5,24.5489,,4,2,99998,
48604,21200190000NB,26.2576,26.3,,4,2,99998,
48605,21200330000EB,17.0,17.0815,,4,2,99998,
48606,21100790000NB,98.9306,99.0,,1,2,99999,1.0
48607,21200190000NB,23.1,23.2,,4,2,99998,
48608,21200190000NB,23.6,23.6434,,4,2,99998,
48609,21200190000NB,23.97,24.0,,4,1,99998,
48610,21200190000NB,24.0368,24.1,,4,1,99998,
48611,21200190000NB,25.0,25.0692,,4,2,99998,
48612,21200190000NB,25.2,25.2488,,4,2,99998,
48613,21200190000NB,25.7,25.7474,,4,2,99998,
48614,21200190000NB,25.7474,25.8,,4,2,99998,
48615,21200190000NB,25.8,25.8488,,4,2,99998,
48616,21200190000NB,26.85,26.9,,4,2,99998,
48617,21200190000NB,27.9,27.93,,5,2,99999,
48618,21200330000EB,14.6422,14.7,,4,2,99998,
48619,21200330000EB,15.4,15.4562,,4,2,99998,
48620,21200330000EB,15.4562,15.5,,4,2,99998,
48621,21200330000EB,15.6,15.6441,,4,2,99998,
48622,21200330000EB,15.8578,15.9,,4,2,99998,
48623,21200330000EB,17.967,18.0,,4,2,99998,
48624,21200330000EB,19.5,19.55,,4,2,99998,
48625,21200330000EB,19.55,19.6,,4,2,99998,
48626,21200190000NB,23.5,23.5346,,4,2,99998,
48627,21200190000NB,25.3,25.3418,,4,2,99998,
48628,21200190000NB,25.3418,25.4,,4,2,99998,
48629,21200330000EB,16.2,16.23,,4,2,99998,
48630,21200330000EB,16.23,16.3,,4,2,99998,
48631,21200330000EB,16.5,16.6,,4,2,99998,
48632,21200330000EB,18.4,18.4644,,4,2,99998,
48633,21200330000EB,19.3,19.39,,4,2,99998,
48634,21200330000EB,17.127,17.159,,4,2,99998,
48635,2140010000000,17.3589,17.398,,5,2,99999,
48636,2140010000000,17.398,17.454,,5,2,99999,
48637,2140001000000,0.5178,0.59,,5,2,99998,
48638,21200330000EB,18.361,18.4,,4,2,99998,
48639,2178006001900,0.6032,0.654,,5,2,99998,
48640,2178006001900,0.666,0.74,,5,2,99998,
48641,2178005001900,0.4213,0.475,,5,2,99998,
48642,2178005001900,0.485,0.5236,,5,2,99998,
48643,2140001000000,4.93,4.96,,5,2,99999,
48644,2140001000000,5.03,5.0725,,5,2,99999,
48645,2140001000000,1.0237,1.0532,,5,2,99998,
48646,2178006001900,0.4535,0.4823,,5,2,99998,
48647,21200190000NB,25.2488,25.2746,,4,2,99998,
48648,2178006001900,0.2852,0.3198,,5,2,99998,
48649,2178006001900,0.1589,0.1812,,5,2,99998,
48650,21200330000EB,16.9587,16.9875,,4,2,99998,
48651,21200330000EB,16.9077,16.9587,,4,2,99998,
48652,2178004001900,0.0,0.0377,,5,2,99998,
48653,21200330000EB,17.2,17.2342,,4,1,99998,
48654,21200330018WB,0.0373,0.073,,4,1,99998,
48655,2178006001900,0.3198,0.3518,,5,2,99998,
48656,2140001000000,4.9113,4.93,,5,2,99999,
48657,2140001000000,2.2173,2.243,,5,2,99999,
48658,2140001000000,0.3548,0.3899,,5,2,99998,
48659,2140001000000,0.3899,0.423,,5,2,99998,
48660,2140001000000,0.0,0.0349,,5,2,99998,
48661,21200190005SB,0.3214,0.35,,4,1,99998,
48662,2140001000000,1.4,1.427,,5,2,99998,
48663,2140012000000,0.0,0.037,,5,2,99998,
48664,2178005001900,0.363,0.39,,5,2,99998,
48665,2178005001900,0.39,0.4213,,5,2,99998,
48666,2178006001900,0.3518,0.38,,5,2,99998,
48667,2178006001900,0.58,0.6032,,5,2,99998,
48668,2178005001900,0.63,0.651,,5,2,99998,
48669,21200190005SB,0.14,0.1826,,4,1,99998,
48670,21200330000EB,15.9839,16.0,,4,2,99998,
48671,21200330000EB,17.478,17.5,,4,2,99998,
48672,21200190000NB,24.1717,24.2,,4,1,99998,
48673,21200190000NB,24.4,24.43,,4,1,99998,
48674,21200190000NB,24.5489,24.6,,4,2,99998,
48675,21200330000EB,17.0815,17.1,,4,2,99998,
48676,21100790000NB,98.9,98.925,,1,2,99998,1.0
48677,21200190000NB,23.27,23.3,,4,2,99998,
48678,21200190000NB,23.6831,23.7,,4,2,99998,
48679,21200190000NB,23.7,23.7182,,4,2,99998,
48680,21200190000NB,25.0692,25.1,,4,2,99998,
48681,21200330000EB,14.8,14.8211,,4,2,99998,
48682,21200190000NB,23.48,23.5,,4,2,99998,
48683,21200190000NB,25.2746,25.3,,4,2,99998,
48684,21200190000NB,28.6,28.6311,,5,2,99999,
48685,21200330000EB,16.169,16.2,,4,2,99998,
48686,21200330000EB,17.38,17.4,,4,2,99998,
48687,21200330000EB,18.4644,18.5,,4,2,99998,
48688,21200190000NB,24.7,24.747,,4,2,99998,
48689,21200190000NB,24.761,24.7843,,4,2,99998,
48690,21200190000NB,26.576,26.6,,4,2,99998,
48691,2140001000000,4.63,4.651,,5,2,99999,
48692,21200190005SB,0.303,0.3214,,4,1,99998,
48693,21200330000EB,17.1047,17.12,,4,2,99998,
48694,21200190000NB,27.08,27.0927,,4,2,99998,
48695,21200190005SB,0.1218,0.14,,4,1,99998,
48696,2178006001900,0.4195,0.44,,5,2,99998,
48697,2178006001900,0.44,0.4535,,5,2,99998,
48698,21200190000NB,27.2,27.214,,4,2,99998,
48699,21200330000EB,16.1,16.108,,4,2,99998,
48702,21200330000EB,15.7,15.71,,4,2,99998,
48703,21200190000NB,24.3904,24.4,,4,1,99998,
48704,21200190000NB,24.4887,24.5,,4,2,99998,
48705,21200190000NB,24.6879,24.7,,4,2,99998,
48706,21200190000NB,26.2,26.2149,,4,2,99998,
48707,21200330000EB,16.9875,17.0,,4,2,99998,
48708,21200190000NB,22.9,22.9131,,4,2,99998,
48709,21200190000NB,23.0,23.0106,,4,2,99998,
48710,21200190000NB,27.3,27.3067,,5,2,99999,
48711,21200330000EB,18.89,18.9,,4,2,99998,
48712,21200330000EB,19.0,19.01,,4,2,99998,
48713,21200330000EB,19.39,19.4,,4,2,99998,
48714,21200330000EB,19.6,19.62,,4,2,99998,
48715,21200190000NB,24.7843,24.8,,4,2,99998,
48716,21200190000NB,27.5886,27.6,,5,2,99999,
48717,21200330000EB,16.4872,16.5,,4,2,99998,
48718,21200330000EB,17.12,17.127,,4,2,99998,
48719,21200190000NB,24.747,24.761,,4,2,99998,
48720,21200190000NB,26.57,26.576,,4,2,99998,
48721,21200190000NB,27.221,27.227,,5,2,99999,
48722,2140001000000,0.59,0.602,,5,2,99998,
48723,2140001000000,4.651,4.667,,5,2,99999,
48724,21200330000EB,18.347,18.361,,4,2,99998,
48725,2178007001900,0.005,0.027,,5,2,99998,
48726,2178006001900,0.654,0.666,,5,2,99998,
48727,2178005001900,0.475,0.485,,5,2,99998,
48728,2140001000000,2.4542,2.46,,5,2,99999,
48729,21200190000NB,23.4707,23.4792,,4,2,99998,
48730,21200190000NB,27.214,27.22,,4,2,99999,
48731,21200330000EB,17.96,17.967,,4,2,99998,
48732,21200190000NB,26.7934,26.8,,4,2,99998,
48733,21200190000NB,27.0927,27.1,,4,2,99998,
48734,21200330000EB,19.7,19.71,,4,2,99998,
48735,21200190000NB,24.6,24.6063,,4,2,99998,
48736,21200330000EB,16.9,16.9077,,4,2,99998,
48737,21200190000NB,23.5915,23.6,,4,2,99998,
48738,21200190000NB,24.1,24.1054,,4,1,99998,
48739,21200190000NB,25.892,25.9,,4,2,99998,
48740,21200330000EB,15.5,15.5038,,4,2,99998,
48741,21200330000EB,17.4,17.4078,,4,2,99998,
48742,2178007001900,0.027,0.0332,,5,2,99998,
48743,2140001000000,4.172,4.18,,5,2,99999,
48744,21200190005SB,0.1187,0.1218,,4,1,99998,
48745,21200190000NB,24.24,24.244,,4,1,99998,
48746,2178005001900,0.2423,0.2453,,5,2,99998,
48747,21200330000EB,15.24,15.25,,4,2,99998,
48748,2140010000000,17.4573,17.46,,5,2,99999,
48749,21100790000NB,98.925,98.9306,,1,2,99999,1.0
48750,21200190000NB,24.2956,24.3,,4,1,99998,
48751,21200330000EB,16.8956,16.9,,4,2,99998,
48752,21200330000EB,17.1,17.1047,,4,2,99998,
48753,21200190000NB,24.0,24.004,,4,1,99998,
48754,21200190000NB,25.6974,25.7,,4,2,99998,
48755,21200330000EB,15.5978,15.6,,4,2,99998,
48756,21200330000EB,17.159,17.1641,,4,2,99998,
48757,2140010000000,17.454,17.4573,,5,2,99999,
48758,2178007001900,0.0,0.005,,5,2,99998,
48759,21200190000NB,24.35,24.351,,4,1,99998,
48760,2178006001900,0.38,0.3824,,5,2,99998,
48761,21200190000NB,27.22,27.221,,5,2,99999,
48762,2178006001900,0.54,0.5405,,5,2,99998,
48763,21200190000NB,23.4792,23.48,,4,2,99998,
48764,2140013000000,1.54,3.05,,5,2,99999,
48765,2140013000000,5.7,6.88,,5,2,99999,
48766,2140007000000,1.82,3.03,,5,2,99999,
48767,2140013000000,3.05,3.751,,5,2,99999,
48768,2140013000000,3.751,4.385,,5,2,99999,
48769,21100790017NB0105A,0.0,0.263,,1,4,99999,
48770,21100790017SB0105D,0.0,0.316,,1,4,99999,
48771,2140013000000,0.93,1.54,,5,2,99999,
48772,2140007000000,3.03,3.42,,5,2,99999,
48773,2140013000000,4.82,5.24,,5,2,99999,
48774,2140013000000,5.3074,5.7,,5,2,99999,
48775,2140013000000,0.537,0.93,,5,2,99999,
48776,2140007000000,3.42,3.84,,5,2,99999,
48777,2140007000000,4.37,4.54,,5,2,99999,
48778,2140007000000,0.23,0.755,,5,2,99999,
48779,2140007000000,0.761,1.1,,5,2,99999,
48780,21100790017NB0105B,0.0,0.279,,1,4,99999,
48781,21100790017SB0105C,0.0,0.215,,1,4,99999,
48782,2140007000000,1.65,1.82,,5,2,99999,
48783,2140007000000,1.1,1.4485,,5,2,99999,
48784,2140008000000,2.8981,3.02,,5,2,99999,
48785,2140013000000,4.46,4.72,,5,2,99999,
48786,2140013000000,4.72,4.82,,5,2,99999,
48787,2140007000000,4.74,4.8946,,5,2,99999,
48788,2140007000000,0.05,0.23,,5,2,99999,
48789,2140007000000,4.92,5.12,,5,2,99999,
48790,21100790000NB,100.5,100.6,,1,2,99999,1.0
48791,21100790000NB,101.0,101.1,,1,2,99999,1.0
48792,2140008000000,3.02,3.177,,5,2,99999,
48793,2140007000000,3.84,4.059,,5,2,99999,
48794,2140007000000,1.4485,1.65,,5,2,99999,
48795,2140007000000,4.3165,4.37,,5,2,99999,
48796,2140013000000,0.4,0.537,,5,2,99998,
48797,21200190000NB,29.8,29.9,,5,2,99999,
48798,21200190000NB,29.9,29.993,,5,2,99999,
48799,21100790000NB,101.4,101.5,,1,2,99999,1.0
48800,21100790000NB,101.5,101.6,,1,2,99999,1.0
48801,21100790000NB,101.6,101.69,,1,2,99999,1.0
48802,21100790000NB,101.7,101.8,,1,2,99999,1.0
48803,21100790000NB,99.9,100.0,,1,2,99999,1.0
48804,21100790000NB,102.4,102.5,,1,2,99999,1.0
48805,21100790000NB,102.5,102.6,,1,2,99999,1.0
48806,21100790000NB,102.6,102.7,,1,2,99999,1.0
48807,21100790000NB,104.2,104.3,,1,2,99999,1.0
48808,21100790000NB,104.3,104.4,,1,2,99999,1.0
48809,21100790000NB,104.4,104.5,,1,2,99999,1.0
48810,21100790000NB,104.5,104.6,,1,2,99999,1.0
48811,21100790000NB,104.6,104.69,,1,2,99999,1.0
48812,21100790000NB,104.9,105.0,,1,2,99999,1.0
48813,21100790000NB,105.1,105.2,,1,2,99999,1.0
48814,21100790000NB,105.2,105.2968,,1,2,99999,1.0
48815,21100790000NB,105.3,105.4,,1,2,99999,1.0
48816,21100790000NB,105.4,105.5,,1,2,99999,1.0
48817,21100790000NB,104.0,104.1,,1,2,99999,1.0
48818,21100790000NB,103.9,104.0,,1,2,99999,1.0
48819,21100790000NB,103.8,103.9,,1,2,99999,1.0
48820,21100790000NB,103.7,103.8,,1,2,99999,1.0
48821,21100790000NB,103.6,103.7,,1,2,99999,1.0
48822,21100790000NB,103.5,103.6,,1,2,99999,1.0
48823,21100790000NB,103.3,103.4,,1,2,99999,1.0
48824,21100790000NB,103.2,103.3,,1,2,99999,1.0
48825,21100790000NB,103.1,103.2,,1,2,99999,1.0
48826,21100790000NB,103.0,103.1,,1,2,99999,1.0
48827,21100790000NB,102.9,103.0,,1,2,99999,1.0
48828,21100790000NB,102.71,102.8,,1,2,99999,1.0
48829,21100790000NB,102.8,102.9,,1,2,99999,1.0
48830,21100790000NB,102.2,102.3,,1,2,99999,1.0
48831,21100790000NB,102.1,102.2,,1,2,99999,1.0
48832,21100790000NB,102.0,102.1,,1,2,99999,1.0
48833,21100790000NB,101.8,101.9,,1,2,99999,1.0
48834,21100790000NB,101.9,102.0,,1,2,99999,1.0
