,RouteId,BeginPoint,EndPoint,LaneWidthVn,SampleId
7921,32202190000NB,7.1,7.1517,,322190000192
7922,32202190000NB,2.3,2.3423,,322190000192
7923,32202190000NB,2.404,2.5,,322190000192
7924,32202190000NB,2.5,2.5457,,322190000192
7925,32202190000NB,2.8,2.8315,,322190000192
7926,32202190000NB,2.8315,2.9,,322190000192
7927,32202190000NB,2.9,2.9542,,322190000192
7928,32202190000NB,3.6,3.647,,322190000192
7929,32202190000NB,3.647,3.7,,322190000192
7930,32202190000NB,6.3494,6.4,,322190000192
7931,32202190000NB,6.4562,6.5,,322190000192
7932,32202190000NB,5.8,5.84,,322190000192
7933,32202190000NB,5.84,5.9,,322190000192
7934,32202190000NB,6.2416,6.3,,322190000192
7935,32202190000NB,6.3,6.3494,,322190000192
7936,32202190000NB,7.1517,7.2,,322190000192
7937,32202190000NB,6.4361,6.4562,,322190000192
7938,32202190000NB,3.3584,3.3894,,322190000192
7939,32202190000NB,2.9542,2.974,,322190000192
7940,32202190000NB,2.974,3.0,,322190000192
7941,32202190000NB,6.4,6.4361,,322190000192
7942,32202190000NB,3.8761,3.9,,322190000192
7943,32202190000NB,2.72,2.7341,,322190000192
7944,32202190000NB,3.3894,3.4,,322190000192
7945,32202190000NB,2.1859,2.2,,322190000192
7946,32202190000NB,2.7,2.72,,322190000192
7947,32202190000NB,2.7764,2.8,,322190000192
7948,32202190000NB,5.1832,5.2,,322190000192
7949,32202190000NB,5.2912,5.3,,322190000192
7950,32202190000NB,2.3901,2.4,,322190000192
7951,32202190000NB,6.5,6.5056,,322190000192
7952,32202190000NB,6.24,6.2416,,322190000192
7953,32202190000NB,2.298,2.3,,322190000192
7954,32202190000NB,2.4,2.404,,322190000192
7955,32202190000NB,3.1,3.1037,,322190000192
7956,32202190000NB,2.597,2.6,,322190000192
7957,3230012000000,9.33,10.7973,,320120000933
7958,3230012000000,4.43,5.57,,320120000078
7959,3230012000000,3.5553,4.08,,320120000078
7960,3230012000000,5.75,5.93,,320120000078
7961,3230012000000,4.08,4.43,,320120000078
7962,3230012000000,5.57,5.75,,320120000078
7963,3230012000000,5.94,6.09,,320120000593
7964,3230012000000,6.09,6.11,,320120000593
7965,3230012000000,5.93,5.94,,320120000593
7966,32202190000NB,7.3,7.4,,322190000192
7967,32202190000NB,7.4,7.5,,322190000192
7968,32202190000NB,7.5,7.6,,322190000192
7969,32202190000NB,7.2,7.2551,,322190000192
7970,32202190000NB,7.2551,7.3,,322190000192
7971,3230012000000,9.33,9.33,,320120000933
7972,3230012000000,10.7973,11.19,,320120000933
7973,3230012000000,11.19,11.31,,320120000933
7974,32202190000NB,14.4,14.5,,322190001438
7975,32202190000NB,14.5,14.6,,322190001438
7976,32202190000NB,14.7,14.8,,322190001438
7977,32202190000NB,14.8,14.8583,,322190001438
7978,32202190000NB,14.9,15.0,,322190001438
7979,32202190000NB,16.5,16.6,,322190001618
7980,32202190000NB,16.7,16.8,,322190001618
7981,32202190000NB,16.8,16.9,,322190001618
7982,32202190000NB,16.9,17.0,,322190001618
7983,32202190000NB,17.0,17.1,,322190001618
7984,32202190000NB,17.1,17.2,,322190001618
7985,32202190000NB,17.2,17.3,,322190001618
7986,32202190000NB,17.3,17.3768,,322190001618
7987,32202190000NB,7.6,7.7,,322190000192
7988,32202190000NB,7.7,7.8,,322190000192
7989,32202190000NB,7.8,7.87,,322190000192
7990,32202190000NB,15.0,15.1,,322190001438
7991,32202190000NB,15.1,15.2,,322190001438
7992,32202190000NB,15.2,15.3,,322190001438
7993,32202190000NB,15.3,15.4,,322190001438
7994,32202190000NB,15.5,15.6,,322190001438
7995,32202190000NB,17.4,17.5,,322190001618
7996,32202190000NB,17.5,17.6,,322190001618
7997,32202190000NB,15.6,15.7,,322190001438
7998,32202190000NB,15.7,15.8,,322190001438
7999,32202190000NB,16.0,16.1,,322190001438
8000,32202190000NB,16.2,16.3,,322190001618
8001,32202190000NB,16.3,16.4,,322190001618
8002,32202190000NB,15.8,15.9,,322190001438
8003,32202190000NB,15.9,16.0,,322190001438
8004,32202190000NB,14.6,14.7,,322190001438
8005,32202190000NB,16.4321,16.5,,322190001618
8006,32202190000NB,15.4,15.5,,322190001438
8007,32202190000NB,16.1,16.18,,322190001438
8008,32202190000NB,16.6,16.656,,322190001618
8009,32202190000NB,16.656,16.688,,322190001618
8010,32202190000NB,14.38,14.4,,322190001438
8011,32202190000NB,14.8583,14.9,,322190001438
8012,32202190000NB,16.4,16.4321,,322190001618
8013,32202190000NB,16.18,16.2,,322190001618
8014,32202190000NB,17.3768,17.3927,,322190001618
8015,32202190000NB,16.688,16.7,,322190001618
8016,32202190000NB,17.3927,17.4,,322190001618
8017,32202190000NB,18.2,18.3,,322190001618
8018,32202190000NB,17.9,18.0,,322190001618
8019,32202190000NB,18.0,18.1,,322190001618
8020,32202190000NB,18.1,18.2,,322190001618
8021,32202190000NB,18.5,18.6,,322190001618
8022,32202190000NB,17.6,17.7,,322190001618
8023,32202190000NB,17.7,17.8,,322190001618
8024,32202190000NB,17.8,17.8657,,322190001618
8025,32202190000NB,18.3,18.4,,322190001618
8026,32202190000NB,18.4,18.45,,322190001618
8027,32202190000NB,18.45,18.5,,322190001618
8028,32202190000NB,17.8657,17.9,,322190001618
8029,32202190000NB,19.3,19.4,,322190001924
8030,32202190000NB,22.0,22.1,,322190001966
8031,32202190000NB,19.6,19.66,,322190001924
8032,32202190000NB,18.6,18.7,,322190001618
8033,32202190000NB,18.7,18.8,,322190001618
8034,32202190000NB,18.8,18.9,,322190001618
8035,32202190000NB,18.9,19.0,,322190001618
8036,32202190000NB,19.0,19.1,,322190001618
8037,32202190000NB,19.1,19.2,,322190001618
8038,32202190000NB,19.4,19.5,,322190001924
8039,32202190000NB,19.5,19.6,,322190001924
8040,32202190000NB,19.7,19.8,,322190001966
8041,32202190000NB,19.8,19.8925,,322190001966
8042,32202190000NB,22.9,23.0,,322190001966
8043,32202190000NB,26.1,26.2,,322190002492
8044,32202190000NB,26.3,26.4,,322190002624
8045,32202190000NB,26.4,26.5,,322190002624
8046,32202190000NB,26.5,26.6,,322190002624
8047,32202190000NB,26.6,26.7,,322190002624
8048,32202190000NB,20.0,20.1,,322190001966
8049,32202190000NB,20.1,20.2,,322190001966
8050,32202190000NB,20.2,20.3,,322190001966
8051,32202190000NB,20.3,20.4,,322190001966
8052,32202190000NB,21.5,21.6,,322190001966
8053,32202190000NB,22.4,22.5,,322190001966
8054,32202190000NB,22.5,22.6,,322190001966
8055,32202190000NB,22.6,22.7,,322190001966
8056,32202190000NB,22.7,22.7743,,322190001966
8057,32202190000NB,20.4,20.5,,322190001966
8058,32202190000NB,20.5,20.6,,322190001966
8059,32202190000NB,20.6,20.7,,322190001966
8060,32202190000NB,21.0,21.1,,322190001966
8061,32202190000NB,21.1,21.2,,322190001966
8062,32202190000NB,21.2,21.3,,322190001966
8063,32202190000NB,21.3,21.4,,322190001966
8064,32202190000NB,21.4,21.48,,322190001966
8065,32202190000NB,21.6,21.7,,322190001966
8066,32202190000NB,22.1,22.2,,322190001966
8067,32202190000NB,22.2,22.3,,322190001966
8068,32202190000NB,22.3,22.4,,322190001966
8069,32202190000NB,25.0,25.1,,322190002492
8070,32202190000NB,25.1,25.2,,322190002492
8071,32202190000NB,25.2,25.3,,322190002492
8072,32202190000NB,25.3,25.4,,322190002492
8073,32202190000NB,25.6,25.7,,322190002492
8074,32202190000NB,25.7,25.8,,322190002492
8075,32202190000NB,25.8,25.9,,322190002492
8076,32202190000NB,26.0,26.1,,322190002492
8077,32202190000NB,20.9,21.0,,322190001966
8078,32202190000NB,22.8,22.9,,322190001966
8079,32202190000NB,20.8,20.85,,322190001966
8080,32202190000NB,19.24,19.3,,322190001924
8081,32202190000NB,19.66,19.7,,322190001966
8082,32202190000NB,19.2,19.24,,322190001618
8083,32202190000NB,26.2,26.24,,322190002492
8084,32202190000NB,26.24,26.3,,322190002624
8085,32202190000NB,26.7,26.8,,322190002624
8086,32202190000NB,21.7,21.8,,322190001966
8087,32202190000NB,21.8,21.86,,322190001966
8088,32202190000NB,21.9,22.0,,322190001966
8089,32202190000NB,24.9325,25.0,,322190002492
8090,32202190000NB,25.4,25.4703,,322190002492
8091,32202190000NB,25.5,25.6,,322190002492
8092,32202190000NB,25.93,26.0,,322190002492
8093,32202190000NB,20.85,20.9,,322190001966
8094,32202190000NB,20.75,20.8,,322190001966
8095,32202190000NB,19.92,19.9794,,322190001966
8096,32202190000NB,19.9794,20.0,,322190001966
8097,32202190000NB,21.48,21.5,,322190001966
8098,32202190000NB,21.8702,21.9,,322190001966
8099,32202190000NB,25.4703,25.5,,322190002492
8100,32202190000NB,25.9,25.93,,322190002492
8101,32202190000NB,22.7743,22.8,,322190001966
8102,32202190000NB,20.717,20.75,,322190001966
8103,32202190000NB,21.86,21.8702,,322190001966
8104,32202190000NB,24.92,24.9325,,322190002492
8105,32202190000NB,19.8925,19.9,,322190001966
8106,32202190000NB,19.9,19.914,,322190001966
8107,32202190000NB,20.7,20.711,,322190001966
8108,32202190000NB,19.914,19.92,,322190001966
8109,32202190000NB,20.711,20.717,,322190001966
8110,32202190000NB,26.8,26.8711,,322190002624
8111,32202190000NB,26.9,27.0,,322190002624
8112,32202190000NB,27.6,27.7,,322190002624
8113,32202190000NB,27.7,27.8,,322190002624
8114,32202190000NB,27.9,28.0,,322190002624
8115,32202190000NB,28.0,28.1,,322190002624
8116,32202190000NB,28.1,28.2,,322190002624
8117,32202190000NB,28.2,28.3,,322190002624
8118,32202190000NB,28.3,28.4,,322190002624
8119,32202190000NB,27.1,27.2,,322190002624
8120,32202190000NB,27.2,27.3,,322190002624
8121,32202190000NB,27.3,27.4,,322190002624
8122,32202190000NB,27.5,27.59,,322190002624
8123,32202190000NB,26.8711,26.9,,322190002624
8124,32202190000NB,27.83,27.9,,322190002624
8125,32202190000NB,28.4,28.46,,322190002624
8126,32202190000NB,28.47,28.5,,322190002624
8127,32202190000NB,27.0,27.1,,322190002624
8128,32202190000NB,27.4,27.5,,322190002624
8129,32202190000NB,27.8,27.83,,322190002624
8130,32202190000NB,27.59,27.6,,322190002624
8131,32202190000NB,28.46,28.47,,322190002624
8132,1330063000000,6.17,7.63,,130630000606
8133,1330063000000,6.06,6.17,,130630000606
8134,1330063000000,6.06,6.06,,130630000606
8135,4530020000000,30.5286,31.0625,,450200002532
8136,4530020000000,27.9032,28.8898,,450200002532
8137,4530020000000,29.1099,29.7203,,450200002532
8138,4530020000000,29.7203,30.37,,450200002532
8139,4530020000000,31.0625,32.0,,450200002532
8140,4530020000000,28.8898,29.1099,,450200002532
8141,45100640000EB,140.6,140.7,,450640013838
8142,45100640000EB,141.0,141.1,,450640013838
8143,45100640000EB,141.4,141.5,,450640013838
8144,45100640000EB,141.9,142.0,,450640013838
8145,45100640000EB,144.5,144.6,,450640014375
8146,45100640000EB,145.3,145.4,,450640014375
8147,45100640000EB,145.6,145.7,,450640014375
8148,45100640000EB,145.9,146.0,,450640014375
8149,45100640000EB,146.2,146.3,,450640014375
8150,45100640000EB,142.3,142.4,,450640013838
8151,45100640000EB,146.6,146.7,,450640014375
8152,4530020000000,30.37,30.5286,,450200002532
8153,4530020000000,32.0,32.1217,,450200002532
8154,45100640000EB,142.7,142.7438,,450640013838
8155,45100640000EB,140.7,140.8,,450640013838
8156,45100640000EB,140.8,140.8477,,450640013838
8157,45100640000EB,143.0,143.1,,450640013838
8158,45100640000EB,143.2,143.3,,450640014320
8159,45100640000EB,143.3,143.4,,450640014320
8160,45100640000EB,143.4,143.5,,450640014320
8161,45100640000EB,143.5,143.5799,,450640014320
8162,45100640000EB,143.6,143.7,,450640014320
8163,45100640000EB,143.8,143.9,,450640014375
8164,45100640000EB,143.9,144.0,,450640014375
8165,45100640000EB,144.0,144.1,,450640014375
8166,45100640000EB,144.1,144.2,,450640014375
8167,45100640000EB,144.2,144.3,,450640014375
8168,45100640000EB,144.3,144.4,,450640014375
8169,45100640000EB,144.6,144.7,,450640014375
8170,45100640000EB,144.7,144.8,,450640014375
8171,45100640000EB,144.8,144.9,,450640014375
8172,45100640000EB,144.9,145.0,,450640014375
8173,45100640000EB,145.0,145.1,,450640014375
8174,45100640000EB,145.1,145.2,,450640014375
8175,45100640000EB,145.2,145.3,,450640014375
8176,45100640000EB,145.4,145.5,,450640014375
8177,45100640000EB,145.5,145.6,,450640014375
8178,45100640000EB,145.7,145.8,,450640014375
8179,45100640000EB,145.8,145.9,,450640014375
8180,45100640000EB,146.0,146.1,,450640014375
8181,45100640000EB,146.1,146.2,,450640014375
8182,45100640000EB,146.4,146.4491,,450640014375
8183,45100640000EB,146.5,146.6,,450640014375
8184,45100640000EB,140.9,141.0,,450640013838
8185,45100640000EB,141.1,141.2,,450640013838
8186,45100640000EB,141.2,141.3,,450640013838
8187,45100640000EB,141.3,141.4,,450640013838
8188,45100640000EB,141.5,141.6,,450640013838
8189,45100640000EB,141.6,141.7,,450640013838
8190,45100640000EB,142.2,142.3,,450640013838
8191,45100640000EB,142.4,142.5,,450640013838
8192,45100640000EB,142.5,142.6,,450640013838
8193,45100640000EB,142.6,142.7,,450640013838
8194,45100640000EB,142.8441,142.9,,450640013838
8195,45100640000EB,141.7,141.8,,450640013838
8196,45100640000EB,141.8,141.9,,450640013838
8197,45100640000EB,142.0,142.1,,450640013838
8198,45100640000EB,142.1,142.2,,450640013838
8199,45100640000EB,142.7438,142.8,,450640013838
8200,45100640000EB,142.8,142.8441,,450640013838
8201,45100640000EB,146.3,146.36,,450640014375
8202,45100640000EB,143.7,143.75,,450640014320
8203,45100640000EB,144.4,144.5,,450640014375
8204,45100640000EB,146.36,146.4,,450640014375
8205,45100640000EB,146.4491,146.5,,450640014375
8206,45100640000EB,140.8477,140.9,,450640013838
8207,45100640000EB,142.931,142.963,,450640013838
8208,45100640000EB,142.963,143.0,,450640013838
8209,45100640000EB,143.1,143.168,,450640013838
8210,45100640000EB,143.75,143.7828,,450640014375
8211,45100640000EB,143.5799,143.6,,450640014320
8212,45100640000EB,142.9,142.931,,450640013838
8213,45100640000EB,143.7828,143.8,,450640014375
8214,45100640000EB,143.168,143.1873,,450640013838
8215,45100640000EB,143.1873,143.198,,450640013838
8216,4530020000000,32.1217,32.13,,450200002532
8217,4530020000000,32.13,32.136,,450200002532
8218,4530020000000,32.136,32.14,,450200002532
8219,45100640000EB,143.198,143.2,,450640013838
8220,13100640000EB,148.5,148.6,,130640014793
8221,13100640000EB,150.9,151.0,,130640014984
8222,13100640000EB,151.3,151.4,,130640014984
8223,45100640000EB,147.2,147.3,,450640014375
8224,45100640000EB,147.5,147.6,,450640014375
8225,13100640000EB,148.2,148.3,,130640014793
8226,13100640000EB,148.9,149.0,,130640014793
8227,13100640000EB,147.93,148.0,,130640014793
8228,13100640000EB,148.3,148.4,,130640014793
8229,13100640000EB,148.4,148.5,,130640014793
8230,13100640000EB,148.6,148.7,,130640014793
8231,13100640000EB,148.7,148.8,,130640014793
8232,13100640000EB,148.8,148.9,,130640014793
8233,13100640000EB,149.0,149.1,,130640014793
8234,13100640000EB,149.1,149.2,,130640014793
8235,13100640000EB,149.2,149.3,,130640014793
8236,13100640000EB,149.3,149.378,,130640014793
8237,13100640000EB,150.5,150.6,,130640014984
8238,13100640000EB,150.7,150.8,,130640014984
8239,13100640000EB,150.8,150.9,,130640014984
8240,13100640000EB,151.0,151.1,,130640014984
8241,13100640000EB,151.1,151.2,,130640014984
8242,13100640000EB,151.2,151.3,,130640014984
8243,13100640000EB,151.4223,151.5,,130640014984
8244,13100640000EB,151.5,151.6,,130640014984
8245,13100640000EB,151.6,151.7,,130640014984
8246,13100640000EB,151.7,151.8,,130640014984
8247,13100640000EB,151.8,151.9,,130640014984
8248,13100640000EB,151.9,152.0,,130640014984
8249,13100640000EB,152.0,152.1,,130640014984
8250,13100640000EB,152.1,152.2,,130640014984
8251,13100640000EB,152.2,152.3,,130640014984
8252,13100640000EB,152.3,152.4,,130640014984
8253,13100640000EB,152.4,152.4769,,130640014984
8254,13100640000EB,152.5,152.6,,130640014984
8255,13100640000EB,152.6,152.7,,130640014984
8256,13100640000EB,147.6,147.7,,130640014760
8257,13100640000EB,147.75,147.8,,130640014760
8258,13100640000EB,147.8,147.9,,130640014760
8259,13100640000EB,148.0,148.1,,130640014793
8260,13100640000EB,148.1,148.2,,130640014793
8261,13100640000EB,149.6,149.7,,130640014793
8262,13100640000EB,149.9,150.0,,130640014984
8263,45100640000EB,146.7,146.8,,450640014375
8264,45100640000EB,146.8,146.9,,450640014375
8265,45100640000EB,146.9,147.0,,450640014375
8266,45100640000EB,147.0,147.1,,450640014375
8267,45100640000EB,147.1,147.2,,450640014375
8268,45100640000EB,147.3,147.4,,450640014375
8269,45100640000EB,147.4,147.5,,450640014375
8270,13100640000EB,150.0,150.1,,130640014984
8271,13100640000EB,147.9,147.93,,130640014760
8272,13100640000EB,150.3135,150.4,,130640014984
8273,13100640000EB,150.6,150.7,,130640014984
8274,13100640000EB,147.7,147.75,,130640014760
8275,13100640000EB,149.531,149.6,,130640014793
8276,13100640000EB,149.7,149.8,,130640014793
8277,13100640000EB,149.84,149.9,,130640014984
8278,13100640000EB,150.4,150.456,,130640014984
8279,13100640000EB,150.232,150.3,,130640014984
8280,13100640000EB,150.1,150.145,,130640014984
8281,13100640000EB,149.4,149.472,,130640014793
8282,13100640000EB,151.4,151.4223,,130640014984
8283,13100640000EB,149.5,149.531,,130640014793
8284,13100640000EB,149.8,149.83,,130640014793
8285,13100640000EB,150.1573,150.2,,130640014984
8286,13100640000EB,150.456,150.496,,130640014984
8287,13100640000EB,149.476,149.5,,130640014793
8288,13100640000EB,152.4769,152.49,,130640014984
8289,13100640000EB,149.83,149.84,,130640014793
8290,13100640000EB,149.378,149.4,,130640014793
8291,13100640000EB,150.3,150.3135,,130640014984
8292,13100640000EB,150.2,150.214,,130640014984
8293,13100640000EB,150.2154,150.232,,130640014984
8294,13100640000EB,152.49,152.5,,130640014984
8295,13100640000EB,150.145,150.153,,130640014984
8296,13100640000EB,150.496,150.5,,130640014984
8297,13100640000EB,150.153,150.1573,,130640014984
8298,13100640000EB,149.472,149.476,,130640014793
8299,13100640000EB,150.214,150.2154,,130640014984
8300,13100640000EB,152.7,152.8,,130640014984
8301,13100640000EB,152.8,152.9,,130640014984
8302,13100640000EB,161.5,161.6,,130640016146
8303,13100640000EB,161.8,161.9,,130640016146
8304,13100640000EB,162.2,162.3,,130640016146
8305,13100640000EB,162.6,162.7,,130640016146
8306,13100640000EB,163.0,163.1,,130640016146
8307,13100640000EB,163.4,163.5,,130640016146
8308,13100640000EB,163.7,163.8,,130640016146
8309,13100640000EB,160.2,160.3,,130640015618
8310,13100640000EB,160.4,160.5,,130640015618
8311,13100640000EB,160.5,160.6,,130640015618
8312,13100640000EB,160.6,160.7,,130640015618
8313,13100640000EB,160.7,160.8,,130640015618
8314,13100640000EB,160.9,161.0,,130640015618
8315,13100640000EB,161.0,161.0986,,130640015618
8316,13100640000EB,161.1,161.2,,130640015618
8317,13100640000EB,161.2,161.3,,130640015618
8318,13100640000EB,161.3,161.4,,130640015618
8319,13100640000EB,161.6431,161.7,,130640016146
8320,13100640000EB,161.7,161.8,,130640016146
8321,13100640000EB,161.9,162.0,,130640016146
8322,13100640000EB,162.0,162.1,,130640016146
8323,13100640000EB,162.1,162.2,,130640016146
8324,13100640000EB,162.3,162.4,,130640016146
8325,13100640000EB,162.4,162.5,,130640016146
8326,13100640000EB,162.5,162.6,,130640016146
8327,13100640000EB,162.7,162.8,,130640016146
8328,13100640000EB,162.8,162.9,,130640016146
8329,13100640000EB,162.9,163.0,,130640016146
8330,13100640000EB,163.3,163.4,,130640016146
8331,13100640000EB,163.5,163.6,,130640016146
8332,13100640000EB,163.6,163.7,,130640016146
8333,13100640000EB,163.8,163.9,,130640016146
8334,13100640000EB,163.9,164.0,,130640016146
8335,13100640000EB,164.0,164.1,,130640016146
8336,13100640000EB,163.1,163.2,,130640016146
8337,13100640000EB,163.2,163.3,,130640016146
8338,13100640000EB,161.6,161.6431,,130640016146
8339,13100640000EB,160.3397,160.4,,130640015618
8340,13100640000EB,160.8,160.89,,130640015618
8341,13100640000EB,161.4,161.46,,130640015618
8342,13100640000EB,164.1,164.1732,,130640016146
8343,13100640000EB,161.47,161.5,,130640016146
8344,13100640000EB,160.3,160.3368,,130640015618
8345,13100640000EB,164.1732,164.2,,130640016146
8346,13100640000EB,161.46,161.47,,130640016146
8347,13100640000EB,160.89,160.9,,130640015618
8348,13100640000EB,160.3368,160.3397,,130640015618
8349,13100640000EB,161.0986,161.1,,130640015618
8350,13100640000EB,153.8,153.9,,130640014984
8351,13100640000EB,155.1,155.2,,130640014984
8352,13100640000EB,156.4,156.5,,130640015618
8353,13100640000EB,156.8,156.9,,130640015618
8354,13100640000EB,157.1,157.2,,130640015618
8355,13100640000EB,157.4,157.5,,130640015618
8356,13100640000EB,157.7,157.8,,130640015618
8357,13100640000EB,156.0,156.1,,130640014984
8358,13200600000EB,17.3,17.4,,130600001648
8359,13100640000EB,153.0,153.06,,130640014984
8360,13100640000EB,156.1,156.18,,130640014984
8361,13100640000EB,157.8211,157.9,,130640015618
8362,13100640000EB,157.9,158.0,,130640015618
8363,13100640000EB,158.0,158.1,,130640015618
8364,13100640000EB,157.5,157.6,,130640015618
8365,13100640000EB,157.6,157.7,,130640015618
8366,13100640000EB,157.2,157.3,,130640015618
8367,13100640000EB,157.3,157.4,,130640015618
8368,13100640000EB,156.9,157.0,,130640015618
8369,13100640000EB,157.0,157.1,,130640015618
8370,13100640000EB,156.7,156.8,,130640015618
8371,13100640000EB,156.5,156.6,,130640015618
8372,13100640000EB,156.6,156.7,,130640015618
8373,13100640000EB,156.2,156.3,,130640015618
8374,13100640000EB,155.9,155.9776,,130640014984
8375,13100640000EB,155.7,155.8,,130640014984
8376,13100640000EB,155.8,155.9,,130640014984
8377,13100640000EB,155.4,155.5,,130640014984
8378,13100640000EB,155.2,155.3,,130640014984
8379,13100640000EB,155.3,155.4,,130640014984
8380,13100640000EB,154.91,155.0,,130640014984
8381,13100640000EB,154.8,154.9,,130640014984
8382,13100640000EB,154.7,154.8,,130640014984
8383,13100640000EB,154.6,154.7,,130640014984
8384,13100640000EB,154.5,154.6,,130640014984
8385,13100640000EB,154.4,154.5,,130640014984
8386,13100640000EB,154.3,154.4,,130640014984
8387,13100640000EB,154.2,154.3,,130640014984
8388,13200600000EB,16.9,17.0,,130600001648
8389,13200600000EB,17.0,17.1,,130600001648
8390,13200600000EB,17.1,17.2,,130600001648
8391,13200600000EB,17.2,17.3,,130600001648
8392,13100640000EB,154.1,154.2,,130640014984
8393,13100640000EB,153.9,154.0,,130640014984
8394,13100640000EB,154.0,154.1,,130640014984
8395,13100640000EB,153.7,153.8,,130640014984
8396,13100640000EB,153.6,153.7,,130640014984
8397,13100640000EB,153.5,153.6,,130640014984
8398,13100640000EB,153.4,153.5,,130640014984
8399,13100640000EB,153.3,153.4,,130640014984
8400,13100640000EB,153.1,153.2,,130640014984
8401,13100640000EB,153.2,153.3,,130640014984
8402,13100640000EB,152.9,153.0,,130640014984
8403,13200600000EB,16.5,16.6,,130600001648
8404,13200600000EB,16.6,16.7,,130600001648
8405,13200600000EB,16.7,16.8,,130600001648
8406,13200600000EB,16.8,16.9,,130600001648
8407,13100640000EB,153.06,153.1,,130640014984
8408,13100640000EB,155.0284,155.1,,130640014984
8409,13100640000EB,156.3452,156.4,,130640015618
8410,13100640000EB,155.536,155.6,,130640014984
8411,13100640000EB,155.6659,155.7,,130640014984
8412,13100640000EB,158.1,158.14,,130640015618
8413,13100640000EB,156.3,156.3452,,130640015618
8414,13100640000EB,155.5,155.536,,130640014984
8415,13100640000EB,155.62,155.6659,,130640014984
8416,13100640000EB,157.8,157.8211,,130640015618
8417,13100640000EB,155.9839,156.0,,130640014984
8418,13200600000EB,17.4,17.43,,130600001648
8419,13100640000EB,156.18,156.2,,130640015618
8420,13100640000EB,155.0,155.0284,,130640014984
8421,13200600000EB,16.48,16.5,,130600001648
8422,13100640000EB,154.9,154.91,,130640014984
8423,13100640000EB,155.6,155.608,,130640014984
8424,13100640000EB,155.608,155.62,,130640014984
8425,13100640000EB,155.9776,155.9839,,130640014984
8426,13100640000EB,158.2,158.3,,130640015618
8427,13100640000EB,158.3,158.4,,130640015618
8428,13100640000EB,158.4,158.5,,130640015618
8429,13100640000EB,159.8,159.9,,130640015618
8430,13100640000EB,160.0,160.1,,130640015618
8431,13100640000EB,160.1,160.2,,130640015618
8432,13100640000EB,159.7,159.8,,130640015618
8433,13100640000EB,159.6,159.7,,130640015618
8434,13100640000EB,159.5,159.6,,130640015618
8435,13100640000EB,159.3,159.4,,130640015618
8436,13100640000EB,159.2,159.3,,130640015618
8437,13100640000EB,159.1,159.2,,130640015618
8438,13100640000EB,159.0,159.1,,130640015618
8439,13100640000EB,158.9,159.0,,130640015618
8440,13100640000EB,158.8,158.9,,130640015618
8441,13100640000EB,158.5,158.6,,130640015618
8442,13100640000EB,158.6,158.7,,130640015618
8443,13100640000EB,159.426,159.5,,130640015618
8444,13100640000EB,158.14,158.2,,130640015618
8445,13100640000EB,159.9,160.0,,130640015618
8446,13100640000EB,158.7,158.8,,130640015618
8447,13100640000EB,159.41,159.426,,130640015618
8448,13100640000EB,159.404,159.41,,130640015618
8449,13100640000EB,159.4,159.404,,130640015618
8450,32202190000NB,28.5,28.6,,322190002624
8451,32202190000NB,28.6,28.68,,322190002624
8452,1374103001900,0.1293,0.214,,130410300000
8453,13202190000NB,6.1,6.2,,132190000604
8454,13202190005SB,0.7,0.8,,13219S000033
8455,13202190005SB,0.0,0.1,,13219S000000
8456,1340037120000,0.0,0.14,,130371200000
8457,1374103001900,0.0,0.1293,,130410300000
8458,1340045000000,0.861,0.9402,,130450000066
8459,1340045000000,0.9402,1.04,,130450000066
8460,13202190000NB,10.3325,10.4,,132190001001
8461,13202190000NB,6.04,6.1,,132190000604
8462,13202190000NB,6.816,6.9,,132190000669
8463,13202190000NB,10.2,10.3,,132190001001
8464,13202190000NB,10.5,10.5635,,132190001001
8465,13202190000NB,10.1,10.2,,132190001001
8466,13202190000NB,3.4,3.5,,132190000257
8467,13202190000NB,3.6,3.7,,132190000257
8468,13202190000NB,6.2,6.3,,132190000604
8469,13202190000NB,6.3,6.39,,132190000604
8470,13202190000NB,7.7,7.8,,132190000743
8471,13202190000NB,7.8057,7.9,,132190000743
8472,13202190000NB,7.9,8.0,,132190000743
8473,13202190000NB,8.1,8.2,,132190000743
8474,13202190000NB,8.2,8.3,,132190000743
8475,13202190000NB,8.4102,8.5,,132190000743
8476,13202190000NB,8.5,8.571,,132190000743
8477,13202190000NB,8.6,8.7,,132190000859
8478,13202190000NB,8.8,8.9,,132190000859
8479,13202190000NB,9.2,9.28,,132190000906
8480,13202190000NB,9.3,9.4,,132190000906
8481,13202190000NB,9.5,9.56,,132190000906
8482,13202190000NB,9.6,9.68,,132190000906
8483,13202190005SB,0.6,0.7,,13219S000033
8484,13202190005SB,0.8039,0.9,,13219S000033
8485,13202190005SB,1.0,1.0947,,13219S000033
8486,13202190005SB,1.1,1.2,,13219S000033
8487,13202190000NB,2.6,2.7,,132190000257
8488,13202190000NB,2.7,2.8,,132190000257
8489,13202190000NB,2.8,2.9,,132190000257
8490,13202190000NB,2.9,3.0,,132190000257
8491,13202190000NB,3.0,3.0978,,132190000257
8492,13202190000NB,3.1,3.2,,132190000257
8493,13202190000NB,3.2,3.3,,132190000257
8494,13202190000NB,3.3,3.4,,132190000257
8495,13202190000NB,3.7,3.8,,132190000257
8496,13202190000NB,3.8382,3.9,,132190000257
8497,13202190000NB,3.9,4.0,,132190000257
