,RouteId,BeginPoint,EndPoint,FaultingVn,SurfaceTypeVn,FacilityTypeVn,FsystemVn,NhsVn,SampleId,DirThroughLanesVn,PsrVn,IriVn
445,28204600000EB,21.79,21.8,,3,2,3,1.0,,,,166
446,28204600000EB,21.7326,21.745,,3,2,3,1.0,,,,166
447,28100770016NB,17.622,17.7,,3,2,1,1.0,,2.0,,107
448,28100770016NB,17.504,17.6,,3,2,1,1.0,,2.0,,126
449,28100770016NB,17.7,17.79,,3,2,1,1.0,,2.0,,139
450,28100770016NB,17.6,17.622,,3,2,1,1.0,,2.0,,107
451,28100770016NB,17.79,17.8,,3,2,1,1.0,,2.0,,139
452,28100770016NB,17.5,17.504,,3,2,1,1.0,,2.0,,126
453,41100770016NB,43.5,43.5453,,3,2,1,1.0,410770004313,3.0,,117
454,41100770016NB,41.9463,41.975,,3,2,1,1.0,410770004168,3.0,,148
455,41100770016NB,43.5453,43.568,,3,2,1,1.0,410770004313,3.0,,117
456,41100770016NB,43.568,43.6,,3,2,1,1.0,410770004313,3.0,,117
457,41100770016NB,41.909,41.9271,,3,2,1,1.0,410770004168,3.0,,148
458,41100770016NB,41.975,42.0,,3,2,1,1.0,410770004168,3.0,,148
459,41100770016NB,41.9271,41.9364,,3,2,1,1.0,410770004168,3.0,,148
460,41100770016NB,41.9364,41.9463,,3,2,1,1.0,410770004168,3.0,,148
461,41100770016NB,41.9,41.909,,3,2,1,1.0,410770004168,3.0,,148
462,41100770016NB,51.435,51.5,,3,2,1,1.0,,2.0,,153
463,41200190001EB,0.2397,0.2586,,3,2,3,1.0,,,,200
464,41200190001EB,0.2,0.226,,3,2,3,1.0,,,,200
465,41200190001EB,0.278,0.3,,3,2,3,1.0,,,,200
466,41100770016NB,51.4,51.4213,,3,2,1,1.0,,2.0,,153
467,41200190001EB,0.226,0.2397,,3,2,3,1.0,,,,200
468,41200190001EB,0.2586,0.278,,3,2,3,1.0,,,,200
469,41100770016NB,51.4213,51.435,,3,2,1,1.0,,2.0,,153
470,41100640000EB,123.0,123.0742,,3,2,1,1.0,410640012271,2.0,,195
471,41100770016NB,39.6,39.7,,3,2,1,1.0,,2.0,,86
472,41200190014NB,2.0,2.1,,3,2,3,1.0,41019BP00000,,,135
473,41200190014NB,2.1,2.2,,3,2,3,1.0,41019BP00000,,,164
474,41200190023EB,0.2,0.3,,3,2,3,1.0,410190000034,,,198
475,41200190023EB,0.331,0.4,,3,2,3,1.0,410190000034,,,127
476,41200190023EB,0.4,0.5,,3,2,3,1.0,410190000034,,,116
477,41100640000EB,123.109,123.18,,3,2,1,1.0,410640012271,2.0,,179
478,41100770016NB,40.737,40.8,,3,2,1,1.0,410770004060,2.0,,105
479,41100640000EB,119.9,119.952,,3,1,1,1.0,410640011892,3.0,,149
480,41100640000EB,118.5,118.53,,3,1,1,1.0,,1.0,,192
481,41100640000EB,118.53,118.6,,3,1,1,1.0,,2.0,,192
482,41200190014NB,2.2,2.251,,3,2,3,1.0,41019BP00000,,,103
483,41100770016NB,40.7,40.737,,3,2,1,1.0,410770004060,2.0,,105
484,41100640000EB,123.18,123.2,,3,2,1,1.0,,2.0,,179
485,41100640000EB,123.0752,123.1,,3,2,1,1.0,410640012271,2.0,,195
486,41200190023EB,0.3,0.331,,3,2,3,1.0,410190000034,,,127
487,41100640000EB,119.952,119.976,,3,1,1,1.0,410640011892,3.0,,149
488,41100640000EB,119.976,120.0,,3,1,1,1.0,410640011892,3.0,,149
489,41100770016NB,39.8,39.9,,3,2,1,1.0,,2.0,,103
490,41100640000EB,123.1,123.109,,3,2,1,1.0,410640012271,2.0,,179
491,41100640000EB,123.0742,123.0752,,3,2,1,1.0,410640012271,2.0,,195
492,41100640000EB,129.8,129.9,,3,2,1,1.0,410064012949,2.0,,185
493,41100640000EB,129.7,129.8,,3,2,1,1.0,410064012949,2.0,,132
494,41100640000EB,129.5,129.6,,3,2,1,1.0,410064012949,2.0,,151
495,41100640000EB,129.6,129.7,,3,2,1,1.0,410064012949,2.0,,134
496,45100640000EB,138.01,138.1,,3,2,1,1.0,450640013801,2.0,,131
497,41100640000EB,137.9193,138.0,,3,2,1,1.0,410640013748,2.0,,115
498,41100640000EB,137.9,137.9193,,3,2,1,1.0,410640013748,2.0,,115
499,41100640000EB,138.0,138.01,,3,2,1,1.0,410640013748,2.0,,105
500,41200190014NB,2.251,2.3,,3,2,3,1.0,41019BP00000,,,103
501,10200190000NB,1.0282,1.1,,3,2,3,1.0,,,,68
502,10200190000NB,3.847,3.89,,3,2,3,1.0,,,,160
503,10200190000NB,3.82,3.8458,,3,2,3,1.0,,,,160
504,10200190000NB,3.8,3.82,,3,2,3,1.0,100190000285,,,160
505,10200190000NB,1.02,1.0282,,3,2,3,1.0,,,,68
506,10200190000NB,3.89,3.9,,3,2,3,1.0,100190000389,,,160
507,10200190000NB,1.001,1.02,,3,2,3,1.0,100190000000,,,68
508,10200190000NB,3.8458,3.847,,3,2,3,1.0,,,,160
509,10200190000NB,1.0,1.001,,3,2,3,1.0,100190000000,,,68
510,13202190000NB,6.5469,6.6,,3,2,3,1.0,132190000639,,,215
511,13202190000NB,6.413,6.493,,3,2,3,1.0,132190000639,,,225
512,13202190000NB,6.52,6.5469,,3,2,3,1.0,132190000639,,,215
513,13202190000NB,6.6368,6.67,,3,2,3,1.0,132190000639,,,248
514,13202190000NB,6.67,6.69,,3,2,3,1.0,132190000639,,,248
515,13202190000NB,6.6,6.6368,,3,2,3,1.0,132190000639,,,248
516,13202190000NB,6.5048,6.52,,3,2,3,1.0,132190000639,,,215
517,13202190000NB,6.4,6.413,,3,2,3,1.0,132190000639,,,225
518,13202190000NB,6.69,6.7,,3,2,3,1.0,132190000669,,,248
519,13202190000NB,6.493,6.5,,3,2,3,1.0,132190000639,,,225
520,13202190000NB,6.5,6.5048,,3,2,3,1.0,132190000639,,,215
521,13100640000EB,172.817,172.9,,3,2,1,1.0,130640017262,2.0,,82
522,13100640000EB,176.044,176.094,,3,2,1,1.0,130640017531,2.0,,147
523,13100640000EB,176.0,176.044,,3,2,1,1.0,130640017531,2.0,,147
524,13100640000EB,172.8,172.817,,3,2,1,1.0,130640017262,2.0,,82
525,13100640000EB,176.094,176.1,,3,2,1,1.0,130640017531,2.0,,147
526,13100640000EB,179.3,179.3503,,3,2,1,1.0,130640017843,2.0,,101
527,13100640000EB,179.3503,179.386,,3,2,1,1.0,130640017843,2.0,,101
528,13100640000EB,179.386,179.4,,3,2,1,1.0,130640017843,2.0,,101
529,13100640000EB,180.2502,180.3,,3,2,1,1.0,130640017843,2.0,,154
530,13100640000EB,180.2,180.244,,3,2,1,1.0,130640017843,2.0,,154
531,13100640000EB,180.244,180.2502,,3,2,1,1.0,130640017843,2.0,,154
532,20100770016NB,74.2583,74.3,,3,2,1,1.0,,2.0,,223
533,20100770016NB,74.2,74.256,,3,2,1,1.0,,2.0,,223
534,20100770016NB,74.256,74.2583,,3,2,1,1.0,,2.0,,223
535,10100770016NB,62.9,62.9753,,3,2,1,1.0,100770006273,2.0,,153
536,10100770016NB,63.5,63.6,,3,2,1,1.0,100770006273,2.0,,113
537,10100770016NB,65.4024,65.5,,3,2,1,1.0,100770006273,2.0,,161
538,10100770016NB,63.2,63.2436,,3,2,1,1.0,100770006273,2.0,,133
539,10100770016NB,63.2436,63.3,,3,2,1,1.0,100770006273,2.0,,133
540,10100770016NB,63.7,63.755,,3,2,1,1.0,100770006273,2.0,,146
541,10100770016NB,63.755,63.7923,,3,2,1,1.0,100770006273,2.0,,146
542,10100770016NB,62.976,63.0,,3,2,1,1.0,100770006273,2.0,,153
543,10100770016NB,63.7923,63.8,,3,2,1,1.0,100770006273,2.0,,146
544,10100770016NB,65.4,65.4024,,3,2,1,1.0,100770006273,2.0,,161
545,10100770016NB,62.9753,62.976,,3,2,1,1.0,100770006273,2.0,,153
546,20100770016NB,83.4,83.4484,,3,2,1,1.0,,2.0,,165
547,20100770016NB,83.45,83.5,,3,2,1,1.0,200770008345,2.0,,165
548,20100770016NB,83.4484,83.45,,3,2,1,1.0,,2.0,,165
549,20100770016NB,94.72,94.8,,3,2,1,1.0,200770009469,2.0,,245
550,20100770016NB,94.6,94.69,,3,2,1,1.0,200770009443,2.0,,209
551,20200600000EB,22.8357,22.88,,3,2,3,1.0,,,,200
552,20100770000NB,95.8191,95.87,,3,2,1,1.0,200770009534,2.0,,149
553,20100770000NB,95.8,95.8191,,3,2,1,1.0,200770009534,2.0,,149
554,20100770016NB,94.8,94.844,,3,2,1,1.0,200770009469,2.0,,261
555,20100770016NB,94.8503,94.8805,,3,2,1,1.0,200770009469,2.0,,261
556,20100770000NB,95.8761,95.9,,3,2,1,1.0,200770009587,2.0,,149
557,20100770016NB,94.7,94.72,,3,2,1,1.0,200770009469,2.0,,245
558,20100770016NB,94.8805,94.9,,3,2,1,1.0,200770009469,2.0,,261
559,20100770016NB,94.5677,94.6,,3,2,1,1.0,200770009443,2.0,,202
560,20200600000EB,22.807,22.8357,,3,2,3,1.0,,,,200
561,20100770016NB,94.69,94.7,,3,2,1,1.0,200770009469,2.0,,209
562,20200600000EB,22.88,22.889,,3,2,3,1.0,,,,200
563,20100770016NB,94.5629,94.5677,,3,2,1,1.0,200770009443,2.0,,202
564,20100770000NB,95.87,95.8761,,3,2,1,1.0,200770009587,2.0,,149
565,20100770016NB,94.844,94.849,,3,2,1,1.0,200770009469,2.0,,261
566,20200600000EB,22.89,22.9,,3,2,3,1.0,,,,200
567,20200600000EB,22.8,22.807,,3,2,3,1.0,,,,200
568,20100770016NB,94.849,94.8503,,3,2,1,1.0,200770009469,2.0,,261
569,20200600000EB,22.889,22.89,,3,2,3,1.0,,,,200
570,20200600000EB,44.2,44.3,,3,2,3,1.0,,,,215
571,20200600000EB,44.32,44.4,,3,2,3,1.0,,,,275
572,20200600000EB,44.3,44.32,,3,2,3,1.0,,,,275
573,10200190000NB,15.9,16.0,,3,2,3,1.0,,,,147
574,10200190000NB,15.4,15.4751,,3,2,3,1.0,100190001464,,,77
575,10200190000NB,15.5,15.6,,3,2,3,1.0,100190001464,,,94
576,10200190000NB,15.627,15.7,,3,2,3,1.0,,,,91
577,10200190000NB,15.7,15.7879,,3,2,3,1.0,,,,70
578,10200190000NB,15.8,15.8992,,3,2,3,1.0,,,,81
579,10200190000NB,15.4751,15.5,,3,2,3,1.0,100190001464,,,77
580,10200190000NB,15.6,15.627,,3,2,3,1.0,100190001464,,,91
581,10200190000NB,15.7879,15.8,,3,2,3,1.0,,,,70
582,10200190000NB,15.8992,15.9,,3,2,3,1.0,,,,81
583,10200190000NB,26.2,26.29,,3,2,3,1.0,,,,149
584,34200190000NB,0.0,0.1,,3,2,3,1.0,,,,143
585,20100790000NB,9.3568,9.4,,3,2,1,1.0,,2.0,,163
586,20100790000NB,7.5225,7.58,,3,2,1,1.0,,2.0,,172
587,20100790000NB,7.6,7.658,,3,2,1,1.0,,2.0,,171
588,20100790000NB,7.658,7.7,,3,2,1,1.0,,2.0,,171
589,20100790000NB,9.3,9.346,,3,2,1,1.0,,2.0,,163
590,20100790000NB,7.5,7.5225,,3,2,1,1.0,,2.0,,172
591,20100790000NB,7.58,7.6,,3,2,1,1.0,,2.0,,172
592,20100790000NB,9.346,9.3568,,3,2,1,1.0,,2.0,,163
593,20100790000NB,16.122,16.1722,,3,2,1,1.0,200790001604,2.0,,189
594,20100790000NB,15.614,15.6671,,3,2,1,1.0,200790001064,2.0,,96
595,20100790000NB,15.6671,15.698,,3,2,1,1.0,200790001064,2.0,,96
596,20100790000NB,16.1722,16.192,,3,2,1,1.0,200790001604,2.0,,189
597,20100790000NB,16.1,16.122,,3,2,1,1.0,200790001604,2.0,,189
598,20100790000NB,15.6,15.614,,3,2,1,1.0,200790001064,2.0,,96
599,20100790000NB,16.192,16.2,,3,2,1,1.0,200790001604,2.0,,189
600,20100790000NB,15.698,15.7,,3,2,1,1.0,200790001064,2.0,,96
601,20100790000NB,20.627,20.7,,3,2,1,1.0,200790002062,2.0,,109
602,20100790000NB,20.611,20.62,,3,2,1,1.0,200790001922,2.0,,109
603,20100790000NB,20.6,20.6099,,3,2,1,1.0,200790001922,2.0,,109
604,20100790000NB,20.62,20.627,,3,2,1,1.0,200790002062,2.0,,109
605,20100790000NB,20.6099,20.611,,3,2,1,1.0,200790001922,2.0,,109
606,44100790000NB,26.0,26.05,,3,2,1,1.0,440790002579,2.0,,179
607,44100790000NB,26.05,26.1,,3,2,1,1.0,440790002579,2.0,,179
608,44100790000NB,29.2,29.23,,3,2,1,1.0,440790002579,2.0,,143
609,44100790000NB,29.2551,29.3,,3,2,1,1.0,440790002579,2.0,,143
610,44100790000NB,29.23,29.2551,,3,2,1,1.0,440790002579,2.0,,143
611,44100790000NB,34.1432,34.183,,3,2,1,1.0,440790003399,2.0,,222
612,44100790000NB,34.1,34.125,,3,2,1,1.0,440790003399,2.0,,222
613,44100790000NB,34.125,34.1432,,3,2,1,1.0,440790003399,2.0,,222
614,44100790000NB,34.1856,34.2,,3,2,1,1.0,440790003399,2.0,,222
615,44100790000NB,34.183,34.1856,,3,2,1,1.0,440790003399,2.0,,222
616,08100790000NB,40.0,40.031,,3,2,1,1.0,080790003991,2.0,,120
617,08100790000NB,40.031,40.0811,,3,2,1,1.0,080790003991,2.0,,120
618,08100790000NB,40.0811,40.093,,3,2,1,1.0,080790003991,2.0,,120
619,08100790000NB,40.093,40.1,,3,2,1,1.0,080790003991,2.0,,120
620,34200190000NB,8.2,8.3,,3,2,3,1.0,,,,129
621,34200190000NB,8.3,8.4,,3,2,3,1.0,,,,133
622,34200190000NB,8.1,8.141,,3,2,3,1.0,,,,146
623,34200190000NB,8.141,8.2,,3,2,3,1.0,,,,146
624,34200190000NB,28.63,28.695,,3,2,3,1.0,,,,160
625,34200190000NB,28.61,28.63,,3,2,3,1.0,,,,160
626,34200190000NB,28.6,28.61,,3,2,3,1.0,,,,160
627,34200190000NB,28.695,28.7,,3,2,3,1.0,,,,160
628,04100790000NB,51.61,51.6874,,3,2,1,1.0,040790005161,2.0,,89
629,04100790000NB,51.6874,51.6963,,3,2,1,1.0,040790005161,2.0,,89
630,04100790000NB,51.6039,51.6089,,3,2,1,1.0,040790005035,2.0,,89
631,04100790000NB,51.6,51.6039,,3,2,1,1.0,040790005035,2.0,,89
632,04100790000NB,51.6963,51.7,,3,2,1,1.0,040790005161,2.0,,89
633,04100790000NB,51.6089,51.61,,3,2,1,1.0,040790005035,2.0,,89
634,04100790000NB,60.9,60.958,,3,2,1,1.0,040790005900,2.0,,171
635,04100790000NB,60.958,61.0,,3,2,1,1.0,040790005900,2.0,,171
636,04100790000NB,61.0202,61.076,,3,2,1,1.0,040790005900,2.0,,122
637,04100790000NB,61.4258,61.47,,3,2,1,1.0,040790005900,2.0,,106
638,04100790000NB,61.4,61.4258,,3,2,1,1.0,040790005900,2.0,,106
639,04100790000NB,61.47,61.49,,3,2,1,1.0,040790006147,2.0,,106
640,04100790000NB,61.076,61.1,,3,2,1,1.0,040790005900,2.0,,122
641,04100790000NB,61.0,61.0202,,3,2,1,1.0,040790005900,2.0,,122
642,04100790000NB,61.49,61.5,,3,2,1,1.0,040790006147,2.0,,106
643,54100770000NB,173.7,173.7896,,3,2,1,1.0,540770017321,4.0,,121
644,5475798001900,0.3,0.3755,,3,2,3,1.0,,,,247
645,54200500000EB,7.6,7.669,,3,2,3,1.0,,,,118
646,54200500000EB,7.7,7.8,,3,2,3,1.0,,,,72
647,54200500000EB,7.8296,7.9,,3,2,3,1.0,,,,122
648,5475798001900,0.2,0.3,,3,2,3,1.0,,,,329
649,54200500000EB,9.269,9.3,,3,2,3,1.0,540500000894,,,94
650,5475798001900,0.3755,0.4,,3,2,3,1.0,,,,247
651,5430014000000,12.957,13.0,,3,2,3,1.0,540140001288,,,330
652,5430014000000,12.9,12.957,,3,2,3,1.0,540140001288,,,330
653,54200500000EB,9.2,9.267,,3,2,3,1.0,540500000894,,,94
654,54200500000EB,7.669,7.7,,3,2,3,1.0,,,,118
655,54200500000EB,7.8,7.8296,,3,2,3,1.0,,,,122
656,5430014000000,12.88,12.9,,3,2,3,1.0,540140001288,,,134
657,54100770000NB,173.7896,173.8,,3,2,1,1.0,540770017321,4.0,,121
658,54200500000EB,9.267,9.269,,3,2,3,1.0,540500000894,,,94
659,5430068000000,22.7475,22.7624,,3,2,3,1.0,,,,211
660,54100770000NB,177.928,177.9513,,3,2,1,1.0,,2.0,,168
661,5430068000000,22.7843,22.8,,3,2,3,1.0,,,,211
662,54100770000NB,177.912,177.928,,3,2,1,1.0,540770017676,2.0,,168
663,54100770000NB,177.968,178.0,,3,2,1,1.0,,2.0,,168
664,5430068000000,22.7,22.725,,3,2,3,1.0,,,,211
665,5430068000000,22.725,22.7452,,3,2,3,1.0,,,,211
666,54100770000NB,177.9,177.912,,3,2,1,1.0,540770017676,2.0,,168
667,54100770000NB,177.9513,177.968,,3,2,1,1.0,,2.0,,168
668,5430068000000,22.7624,22.779,,3,2,3,1.0,,,,211
669,5430068000000,22.779,22.7843,,3,2,3,1.0,,,,211
670,5430068000000,22.7452,22.7475,,3,2,3,1.0,,,,211
671,43200500000EB,12.4636,12.5,,3,2,3,1.0,,,,132
672,43200500000EB,12.434,12.4636,,3,2,3,1.0,,,,132
673,43200500000EB,12.4,12.434,,3,2,3,1.0,,,,132
674,43200500000EB,10.01,10.064,,3,2,3,1.0,,,,178
675,43200500000EB,10.08,10.1,,3,2,3,1.0,,,,178
676,43200500000EB,10.0,10.01,,3,2,3,1.0,,,,178
677,43200500000EB,10.064,10.08,,3,2,3,1.0,,,,178
678,04100790000NB,75.651,75.7,,3,2,1,1.0,040790007083,2.0,,127
679,04100790000NB,75.6,75.6229,,3,2,1,1.0,040790007083,2.0,,127
680,04100790000NB,75.6229,75.651,,3,2,1,1.0,040790007083,2.0,,127
681,04200190000NB,27.5,27.553,,3,2,5,,040190002657,,,166
682,04200190000NB,27.56,27.6,,3,2,5,,040190002657,,,166
683,04200190000NB,27.553,27.56,,3,2,5,,040190002657,,,166
684,04100790000NB,79.2,79.2928,,3,2,1,1.0,040790007908,2.0,,168
685,04100790000NB,78.21,78.272,,3,2,1,1.0,040790007083,2.0,,144
686,04100790000NB,79.178,79.2,,3,2,1,1.0,040790007908,2.0,,189
687,04100790000NB,78.272,78.3,,3,2,1,1.0,040790007083,2.0,,144
688,04100790000NB,79.114,79.152,,3,2,1,1.0,040790007908,2.0,,189
689,04100790000NB,79.158,79.178,,3,2,1,1.0,040790007908,2.0,,189
690,04100790000NB,78.2,78.21,,3,2,1,1.0,040790007083,2.0,,144
691,04100790000NB,79.1,79.114,,3,2,1,1.0,040790007908,2.0,,189
692,04100790000NB,79.152,79.158,,3,2,1,1.0,040790007908,2.0,,189
693,04100790000NB,79.2928,79.2978,,3,2,1,1.0,040790007908,2.0,,168
694,04100790000NB,79.2978,79.3,,3,2,1,1.0,040790007908,2.0,,168
695,21100790000NB,98.4,98.455,,3,2,1,1.0,210790009840,2.0,,124
696,21100790000NB,98.455,98.5,,3,2,1,1.0,210790009840,2.0,,124
697,49200330000EB,9.5408,9.6,,3,2,3,1.0,490330000831,,,145
698,49200330000EB,9.5,9.536,,3,2,3,1.0,490330000831,,,145
699,49200330000EB,9.536,9.5408,,3,2,3,1.0,490330000831,,,145
700,21100790000NB,101.319,101.3688,,3,2,1,1.0,210790010039,2.0,,200
701,21100790000NB,101.3,101.319,,3,2,1,1.0,210790010039,2.0,,200
702,21100790000NB,101.377,101.4,,3,2,1,1.0,210790010039,2.0,,200
703,21100790000NB,101.3688,101.377,,3,2,1,1.0,210790010039,2.0,,200
704,21100790000NB,106.3,106.37,,3,2,1,1.0,210790010469,2.0,,123
705,21100790000NB,106.3816,106.4,,3,2,1,1.0,210790010469,2.0,,123
706,21100790000NB,106.37,106.3816,,3,2,1,1.0,210790010469,2.0,,123
707,17200500000EB,15.3347,15.3845,,3,2,3,1.0,,,,146
708,17200500000EB,14.6458,14.6788,,3,2,3,1.0,,,,160
709,17200500000EB,15.31,15.3347,,3,2,3,1.0,,,,146
710,17200500000EB,15.3845,15.4,,3,2,3,1.0,,,,146
711,17200500000EB,14.6,14.636,,3,2,3,1.0,170500014324,,,160
712,17200500000EB,14.6788,14.688,,3,2,3,1.0,,,,160
713,17200500000EB,14.688,14.7,,3,2,3,1.0,,,,160
714,17200500000EB,15.306,15.31,,3,2,3,1.0,170500001496,,,146
715,17200500000EB,15.3,15.306,,3,2,3,1.0,170500001496,,,146
716,17200500000EB,14.636,14.64,,3,2,3,1.0,170500014324,,,160
717,17200500000EB,14.64,14.6458,,3,2,3,1.0,,,,160
718,17200500000EB,14.2,14.25,,3,2,3,1.0,170500014030,,,124
719,17200500000EB,14.25,14.3,,3,2,3,1.0,,,,124
720,17200500000EB,15.6322,15.6697,,3,2,3,1.0,,,,162
721,17100790000NB,115.8,115.8604,,3,2,1,1.0,170790011533,2.0,,120
722,17200500000EB,18.161,18.2,,3,2,3,1.0,170500000018,,,211
723,17100790000NB,115.866,115.9,,3,2,1,1.0,170790011533,2.0,,120
724,17200500000EB,18.1123,18.134,,3,2,3,1.0,170500000018,,,211
725,17200500000EB,18.1,18.1123,,3,2,3,1.0,170500000018,,,211
726,17200500000EB,15.68,15.7,,3,2,3,1.0,170500001568,,,162
727,17200500000EB,15.6,15.6322,,3,2,3,1.0,,,,162
728,17200500000EB,18.1417,18.161,,3,2,3,1.0,170500000018,,,211
729,17200500000EB,15.6697,15.68,,3,2,3,1.0,,,,162
730,17200500000EB,18.134,18.1417,,3,2,3,1.0,170500000018,,,211
731,17100790000NB,115.8604,115.866,,3,2,1,1.0,170790011533,2.0,,120
732,17100790000NB,119.9,119.9473,,3,2,1,1.0,170790011953,4.0,,194
733,17100790000NB,119.9473,119.9728,,3,2,1,1.0,170790011953,4.0,,194
734,17100790000NB,119.9728,120.0,,3,2,1,1.0,170790011953,4.0,,194
735,01200330000EB,4.3,4.352,,3,2,3,1.0,,,,136
736,01200330000EB,4.352,4.4,,3,2,3,1.0,,,,136
737,01200330000EB,4.4,4.4295,,3,2,3,1.0,,,,109
738,01200330000EB,4.4295,4.43,,3,2,3,1.0,,,,109
739,42200330000EB,7.9,7.94,,3,2,3,1.0,420330000776,,,123
740,42200330000EB,6.8,6.8528,,3,2,3,1.0,420330000452,,,144
741,42200330000EB,7.94,7.97,,3,2,3,1.0,420330000776,,,123
742,42200330000EB,7.97,8.0,,3,2,3,1.0,420330000776,,,123
743,42200330000EB,6.874,6.9,,3,2,3,1.0,420330000452,,,144
744,42200330000EB,6.8528,6.874,,3,2,3,1.0,420330000452,,,144
745,47202190000NB,8.9,8.95,,3,2,3,1.0,,,,120
746,47202190000NB,8.95,9.0,,3,2,3,1.0,,,,120
747,36200330000EB,5.9,5.92,,3,2,4,,360330000549,,,182
748,12200480000EB,15.2,15.3,,3,2,3,1.0,,,,171
749,12200480000EB,11.0,11.1,,3,2,3,1.0,,,,141
750,12200480000EB,11.6112,11.663,,3,2,3,1.0,,,,108
751,12200480000EB,11.663,11.6956,,3,2,3,1.0,,,,108
752,12200480000EB,11.138,11.2,,3,2,3,1.0,,,,109
753,12200480000EB,11.1,11.1177,,3,2,3,1.0,,,,109
754,12200480000EB,11.1177,11.138,,3,2,3,1.0,,,,109
755,12200480000EB,11.6,11.6112,,3,2,3,1.0,,,,108
756,12200480000EB,11.6956,11.7,,3,2,3,1.0,,,,108
757,12200480000EB,1.8,1.9,,3,2,3,1.0,120480000000,,,86
758,12200480000EB,1.9,1.948,,3,2,3,1.0,120480000000,,,77
759,12200480000EB,1.948,2.0,,3,2,3,1.0,120480000000,,,77
