,ValidationRule,ValidationDescription,ROUTEID,BMP,EMP,DataItemsImpacted,StateId,DataYear,FacilityTypeVn,MaintenanceOperationsVn,NhsVn,OwnershipVn,AadtVn,AadtVd,FsystemVn,ThroughLanesVn,CountyIdVn,IsRestrictedVn,RouteQualifier,RouteSigning,RouteName,RouteNumber,SectionLength,UrbanIdVn,StrahnetTypeVn,NhfnVn,NnVn,signsystem,supp_code
444,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040050010000,2.0,2.0,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
445,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040050050000,1.59,1.59,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
446,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040048000000,2.49,3.36,Road Designation,54,2022,,,,,,,,,,,,,,,0.87,,,,,4,0
447,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040048000000,3.81,4.33,Road Designation,54,2022,,,,,,,,,,,,,,,0.52,,,,,4,0
448,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040037000000,10.32,10.32,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
449,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040034210000,1.73,1.73,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
450,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040019050000,0.0,0.44,Road Designation,54,2022,,,,,,,,,,,,,,,0.44,,,,,4,0
451,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,0640064120000,0.21,0.26,Road Designation,54,2022,,,,,,,,,,,,,,,0.05,,,,,4,0
452,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,40100640017EB0034A,0.276,0.276,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,1,17
453,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,40100640017WB0034C,0.343,0.343,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,1,17
454,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040034310000,0.65,0.65,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
455,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4080912000000,0.16,0.16,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,8,0
456,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040060270000,0.23,0.23,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
457,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,0640064630000,0.07,0.07,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
458,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,0640064160000,0.08,0.08,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
459,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,0640064240000,0.05,0.05,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
460,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040034130000,0.9357,1.58,Road Designation,54,2022,,,,,,,,,,,,,,,0.6443,,,,,4,0
461,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040032020000,0.13,0.78,Road Designation,54,2022,,,,,,,,,,,,,,,0.65,,,,,4,0
462,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040046020000,0.0,0.92,Road Designation,54,2022,,,,,,,,,,,,,,,0.92,,,,,4,0
463,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040060060000,0.57,1.52,Road Designation,54,2022,,,,,,,,,,,,,,,0.95,,,,,4,0
464,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040013090000,0.0,0.33,Road Designation,54,2022,,,,,,,,,,,,,,,0.33,,,,,4,0
465,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040034220000,0.1302,0.45,Road Designation,54,2022,,,,,,,,,,,,,,,0.3198,,,,,4,0
466,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040034180000,1.26,1.52,Road Designation,54,2022,,,,,,,,,,,,,,,0.26,,,,,4,0
467,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040034130000,0.72,0.9357,Road Designation,54,2022,,,,,,,,,,,,,,,0.2157,,,,,4,0
468,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040034220000,0.12,0.1302,Road Designation,54,2022,,,,,,,,,,,,,,,0.0102,,,,,4,0
469,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040033010000,3.06,3.06,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
470,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040034270000,0.51,0.51,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
471,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040032030000,0.16,0.16,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
472,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040033020000,0.978,0.978,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
473,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040034400000,0.24,0.24,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
474,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040060060000,2.42,2.42,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
475,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,0640001020000,0.74,1.36,Road Designation,54,2022,,,,,,,,,,,,,,,0.62,,,,,4,0
476,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,0640001040000,1.36,2.92,Road Designation,54,2022,,,,,,,,,,,,,,,1.56,,,,,4,0
477,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,0640001050000,1.08,1.29,Road Designation,54,2022,,,,,,,,,,,,,,,0.21,,,,,4,0
478,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,0640001030000,0.62,0.74,Road Designation,54,2022,,,,,,,,,,,,,,,0.12,,,,,4,0
479,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,0640001010000,1.77,1.92,Road Designation,54,2022,,,,,,,,,,,,,,,0.15,,,,,4,0
480,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,0640001060000,0.53,0.65,Road Designation,54,2022,,,,,,,,,,,,,,,0.12,,,,,4,0
481,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,0640011040000,0.54,0.6,Road Designation,54,2022,,,,,,,,,,,,,,,0.06,,,,,4,0
482,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,0640007000000,6.46,6.46,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
483,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2740043000000,0.3381,0.94,Road Designation,54,2022,,,,,,,,,,,,,,,0.6019,,,,,4,0
484,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2740080000000,0.4585,1.2,Road Designation,54,2022,,,,,,,,,,,,,,,0.7415,,,,,4,0
485,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,0640006020000,0.74,1.75,Road Designation,54,2022,,,,,,,,,,,,,,,1.01,,,,,4,0
486,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,0640006010000,0.05,0.47,Road Designation,54,2022,,,,,,,,,,,,,,,0.42,,,,,4,0
487,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2740080000000,0.06,0.4585,Road Designation,54,2022,,,,,,,,,,,,,,,0.3985,,,,,4,0
488,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2740043000000,0.0,0.3381,Road Designation,54,2022,,,,,,,,,,,,,,,0.3381,,,,,4,0
489,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2740086010000,0.42,0.57,Road Designation,54,2022,,,,,,,,,,,,,,,0.15,,,,,4,0
490,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2740043000000,1.16,1.33,Road Designation,54,2022,,,,,,,,,,,,,,,0.17,,,,,4,0
491,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,0640001000000,16.36,16.36,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
492,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2740074010000,0.55,1.51,Road Designation,54,2022,,,,,,,,,,,,,,,0.96,,,,,4,0
493,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2740082050000,0.11,0.34,Road Designation,54,2022,,,,,,,,,,,,,,,0.23,,,,,4,0
494,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2740002260000,0.06,0.06,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
495,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040013000000,8.9908,11.0,Road Designation,54,2022,,,,,,,,,,,,,,,2.0092,,,,,4,0
496,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040013000000,15.26,16.12,Road Designation,54,2022,,,,,,,,,,,,,,,0.86,,,,,4,0
497,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040030000000,2.3,3.16,Road Designation,54,2022,,,,,,,,,,,,,,,0.86,,,,,4,0
498,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040024000000,0.26,0.85,Road Designation,54,2022,,,,,,,,,,,,,,,0.59,,,,,4,0
499,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040013000000,8.79,8.9908,Road Designation,54,2022,,,,,,,,,,,,,,,0.2008,,,,,4,0
500,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040030000000,5.32,5.32,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
501,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2740090010000,2.08,2.08,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
502,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040026010000,0.0,1.22,Road Designation,54,2022,,,,,,,,,,,,,,,1.22,,,,,4,0
503,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040019070000,0.0,0.5,Road Designation,54,2022,,,,,,,,,,,,,,,0.5,,,,,4,0
504,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040015000000,5.93,5.93,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
505,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2740078040000,0.4,0.88,Road Designation,54,2022,,,,,,,,,,,,,,,0.48,,,,,4,0
506,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2740027100000,0.84,0.91,Road Designation,54,2022,,,,,,,,,,,,,,,0.07,,,,,4,0
507,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040020010000,1.83,1.83,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
508,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040011000000,3.0,3.86,Road Designation,54,2022,,,,,,,,,,,,,,,0.86,,,,,4,0
509,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040035010000,0.52,0.88,Road Designation,54,2022,,,,,,,,,,,,,,,0.36,,,,,4,0
510,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040012000000,1.39,2.39,Road Designation,54,2022,,,,,,,,,,,,,,,1.0,,,,,4,0
511,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040008000000,4.68,5.42,Road Designation,54,2022,,,,,,,,,,,,,,,0.74,,,,,4,0
512,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040008030000,0.05,0.65,Road Designation,54,2022,,,,,,,,,,,,,,,0.6,,,,,4,0
513,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040001010000,1.68,1.68,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
514,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040017010000,0.8,0.8,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
515,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040011120000,0.307,0.307,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
516,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040010020000,1.97,1.97,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
517,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040010050000,0.08,0.08,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
518,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040011140000,0.02,0.02,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
519,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040011160000,0.02,0.02,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
520,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040009060000,0.2,0.94,Road Designation,54,2022,,,,,,,,,,,,,,,0.74,,,,,4,0
521,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040001010000,0.76,1.15,Road Designation,54,2022,,,,,,,,,,,,,,,0.39,,,,,4,0
522,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040003030000,1.6253,1.97,Road Designation,54,2022,,,,,,,,,,,,,,,0.3447,,,,,4,0
523,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040004020000,0.0,0.15,Road Designation,54,2022,,,,,,,,,,,,,,,0.15,,,,,4,0
524,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040060020000,0.02,0.1425,Road Designation,54,2022,,,,,,,,,,,,,,,0.1225,,,,,4,0
525,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040003030000,1.55,1.6253,Road Designation,54,2022,,,,,,,,,,,,,,,0.0753,,,,,4,0
526,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040060310000,0.53,0.59,Road Designation,54,2022,,,,,,,,,,,,,,,0.06,,,,,4,0
527,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040003130000,0.11,0.2,Road Designation,54,2022,,,,,,,,,,,,,,,0.09,,,,,4,0
528,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040060020000,0.1425,0.17,Road Designation,54,2022,,,,,,,,,,,,,,,0.0275,,,,,4,0
529,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040001030000,1.9,1.9,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
530,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040001020000,0.52,0.52,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
531,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040003010000,0.29,0.29,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
532,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040006110000,0.17,0.17,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
533,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040006140000,0.23,0.23,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
534,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2080902280000,0.15,0.15,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,8,0
535,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040003170000,0.1,0.1,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
536,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2080901310000,0.12,0.12,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,8,0
537,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040012100000,0.86,1.15,Road Designation,54,2022,,,,,,,,,,,,,,,0.29,,,,,4,0
538,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040006020000,0.57,0.69,Road Designation,54,2022,,,,,,,,,,,,,,,0.12,,,,,4,0
539,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040025040000,0.7,0.73,Road Designation,54,2022,,,,,,,,,,,,,,,0.03,,,,,4,0
540,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040025350000,0.0817,0.1,Road Designation,54,2022,,,,,,,,,,,,,,,0.0183,,,,,4,0
541,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040025350000,0.05,0.0817,Road Designation,54,2022,,,,,,,,,,,,,,,0.0317,,,,,4,0
542,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040025430000,0.03,0.05,Road Designation,54,2022,,,,,,,,,,,,,,,0.02,,,,,4,0
543,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040025430000,0.09,0.12,Road Designation,54,2022,,,,,,,,,,,,,,,0.03,,,,,4,0
544,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040016050000,0.54,0.54,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
545,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2071104001900,1.65,1.65,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,7,19
546,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040025400000,0.3,0.3,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
547,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040025440000,0.4,0.4,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
548,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040008030000,0.61,0.61,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
549,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040025110000,0.29,0.29,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
550,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040025460000,0.13,0.13,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
551,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040025410000,0.11,0.11,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
552,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040074000000,0.1,0.1,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
553,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040029020000,0.33,0.9432,Road Designation,54,2022,,,,,,,,,,,,,,,0.6132,,,,,4,0
554,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040029020000,0.9432,1.42,Road Designation,54,2022,,,,,,,,,,,,,,,0.4768,,,,,4,0
555,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040046010000,2.42,2.42,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
556,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040029050000,0.52,0.52,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
557,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040033030000,1.75,1.75,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
558,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4040025040000,0.67,0.67,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
559,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040035070000,0.1,0.1,Road Designation,54,2022,,,,,,,,,,,,,,,0.0,,,,,4,0
560,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040007090000,1.19,1.66,Road Designation,54,2022,,,,,,,,,,,,,,,0.47,,,,,4,0
561,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040622240000,0.19,0.66,Road Designation,54,2022,,,,,,,,,,,,,,,0.47,,,,,4,0
562,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040007100000,1.29,1.76,Road Designation,54,2022,,,,,,,,,,,,,,,0.47,,,,,4,0
563,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040005330000,0.0,0.115,Road Designation,54,2022,,,,,,,,,,,,,,,0.115,,,,,4,0
564,SJ-I-01,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2040062070000,0.23,0.45,Road Designation,54,2022,,,,,,,,,,,,,,,0.22,,,,,4,0
