,RouteId,BeginPoint,EndPoint,AadtsingleUnitVn,FsystemVn,FacilityTypeVn,SampleId
15145,32202190000NB,21.8702,21.9,,3.0,2.0,322190001966
15146,32202190000NB,25.4703,25.5,,3.0,2.0,322190002492
15147,32202190000NB,25.9,25.93,,3.0,2.0,322190002492
15148,32202190000NB,22.7743,22.8,,3.0,2.0,322190001966
15149,32202190000NB,20.717,20.75,,3.0,2.0,322190001966
15150,32202190000NB,21.86,21.8702,,3.0,2.0,322190001966
15151,32202190000NB,24.92,24.9325,,3.0,2.0,322190002492
15152,32202190000NB,24.1,24.12,,3.0,2.0,
15153,32202190000NB,19.8925,19.9,,3.0,2.0,322190001966
15154,32202190000NB,24.59,24.6,,3.0,2.0,
15155,32202190000NB,24.7,24.7136,,3.0,2.0,
15156,32202190000NB,24.9,24.9125,,3.0,2.0,
15157,32202190000NB,19.9,19.914,,3.0,2.0,322190001966
15158,32202190000NB,20.7,20.711,,3.0,2.0,322190001966
15159,32202190000NB,24.2309,24.24,,3.0,2.0,
15160,32202190000NB,24.9125,24.92,,3.0,2.0,
15161,32202190000NB,19.914,19.92,,3.0,2.0,322190001966
15162,32202190000NB,20.711,20.717,,3.0,2.0,322190001966
15163,32202190000NB,26.8,26.8711,,3.0,2.0,322190002624
15164,32202190000NB,26.9,27.0,,3.0,2.0,322190002624
15165,32202190000NB,27.6,27.7,,3.0,2.0,322190002624
15166,32202190000NB,27.7,27.8,,3.0,2.0,322190002624
15167,32202190000NB,27.9,28.0,,3.0,2.0,322190002624
15168,32202190000NB,28.0,28.1,,3.0,2.0,322190002624
15169,32202190000NB,28.1,28.2,,3.0,2.0,322190002624
15170,32202190000NB,28.2,28.3,,3.0,2.0,322190002624
15171,32202190000NB,28.3,28.4,,3.0,2.0,322190002624
15172,32202190000NB,27.1,27.2,,3.0,2.0,322190002624
15173,32202190000NB,27.2,27.3,,3.0,2.0,322190002624
15174,32202190000NB,27.3,27.4,,3.0,2.0,322190002624
15175,32202190000NB,27.5,27.59,,3.0,2.0,322190002624
15176,32202190000NB,26.8711,26.9,,3.0,2.0,322190002624
15177,32202190000NB,27.83,27.9,,3.0,2.0,322190002624
15178,32202190000NB,28.4,28.46,,3.0,2.0,322190002624
15179,32202190000NB,28.47,28.5,,3.0,2.0,322190002624
15180,32202190000NB,27.0,27.1,,3.0,2.0,322190002624
15181,32202190000NB,27.4,27.5,,3.0,2.0,322190002624
15182,32202190000NB,27.8,27.83,,3.0,2.0,322190002624
15183,32202190000NB,27.59,27.6,,3.0,2.0,322190002624
15184,32202190000NB,28.46,28.47,,3.0,2.0,322190002624
15185,1330063000000,6.17,7.63,,5.0,2.0,130630000606
15186,1330063000000,6.06,6.17,,5.0,2.0,130630000606
15187,1330063000000,6.06,6.06,,5.0,2.0,130630000606
15188,4530020000000,30.5286,31.0625,,4.0,2.0,450200002532
15189,4530020000000,27.9032,28.8898,,4.0,2.0,450200002532
15190,4530020000000,29.1099,29.7203,,4.0,2.0,450200002532
15191,4530020000000,29.7203,30.37,,4.0,2.0,450200002532
15192,4530020000000,31.0625,32.0,,4.0,2.0,450200002532
15193,4530020000000,28.8898,29.1099,,4.0,2.0,450200002532
15194,45100640000EB,140.6,140.7,,1.0,2.0,450640013838
15195,45100640000EB,141.0,141.1,,1.0,2.0,450640013838
15196,45100640000EB,141.4,141.5,,1.0,2.0,450640013838
15197,45100640000EB,141.9,142.0,,1.0,2.0,450640013838
15198,45100640000EB,144.5,144.6,,1.0,2.0,450640014375
15199,45100640000EB,145.3,145.4,,1.0,2.0,450640014375
15200,45100640000EB,145.6,145.7,,1.0,2.0,450640014375
15201,45100640000EB,145.9,146.0,,1.0,2.0,450640014375
15202,45100640000EB,146.2,146.3,,1.0,2.0,450640014375
15203,45100640000EB,142.3,142.4,,1.0,2.0,450640013838
15204,45100640000EB,146.6,146.7,,1.0,2.0,450640014375
15205,4530020000000,30.37,30.5286,,4.0,2.0,450200002532
15206,4530020000000,32.0,32.1217,,4.0,2.0,450200002532
15207,45100640000EB,142.7,142.7438,,1.0,2.0,450640013838
15208,45100640000EB,140.7,140.8,,1.0,2.0,450640013838
15209,45100640000EB,140.8,140.8477,,1.0,2.0,450640013838
15210,45100640000EB,143.0,143.1,,1.0,2.0,450640013838
15211,45100640000EB,143.2,143.3,,1.0,2.0,450640014320
15212,45100640000EB,143.3,143.4,,1.0,2.0,450640014320
15213,45100640000EB,143.4,143.5,,1.0,2.0,450640014320
15214,45100640000EB,143.5,143.5799,,1.0,2.0,450640014320
15215,45100640000EB,143.6,143.7,,1.0,2.0,450640014320
15216,45100640000EB,143.8,143.9,,1.0,2.0,450640014375
15217,45100640000EB,143.9,144.0,,1.0,2.0,450640014375
15218,45100640000EB,144.0,144.1,,1.0,2.0,450640014375
15219,45100640000EB,144.1,144.2,,1.0,2.0,450640014375
15220,45100640000EB,144.2,144.3,,1.0,2.0,450640014375
15221,45100640000EB,144.3,144.4,,1.0,2.0,450640014375
15222,45100640000EB,144.6,144.7,,1.0,2.0,450640014375
15223,45100640000EB,144.7,144.8,,1.0,2.0,450640014375
15224,45100640000EB,144.8,144.9,,1.0,2.0,450640014375
15225,45100640000EB,144.9,145.0,,1.0,2.0,450640014375
15226,45100640000EB,145.0,145.1,,1.0,2.0,450640014375
15227,45100640000EB,145.1,145.2,,1.0,2.0,450640014375
15228,45100640000EB,145.2,145.3,,1.0,2.0,450640014375
15229,45100640000EB,145.4,145.5,,1.0,2.0,450640014375
15230,45100640000EB,145.5,145.6,,1.0,2.0,450640014375
15231,45100640000EB,145.7,145.8,,1.0,2.0,450640014375
15232,45100640000EB,145.8,145.9,,1.0,2.0,450640014375
15233,45100640000EB,146.0,146.1,,1.0,2.0,450640014375
15234,45100640000EB,146.1,146.2,,1.0,2.0,450640014375
15235,45100640000EB,146.4,146.4491,,1.0,2.0,450640014375
15236,45100640000EB,146.5,146.6,,1.0,2.0,450640014375
15237,45100640000EB,140.9,141.0,,1.0,2.0,450640013838
15238,45100640000EB,141.1,141.2,,1.0,2.0,450640013838
15239,45100640000EB,141.2,141.3,,1.0,2.0,450640013838
15240,45100640000EB,141.3,141.4,,1.0,2.0,450640013838
15241,45100640000EB,141.5,141.6,,1.0,2.0,450640013838
15242,45100640000EB,141.6,141.7,,1.0,2.0,450640013838
15243,45100640000EB,142.2,142.3,,1.0,2.0,450640013838
15244,45100640000EB,142.4,142.5,,1.0,2.0,450640013838
15245,45100640000EB,142.5,142.6,,1.0,2.0,450640013838
15246,45100640000EB,142.6,142.7,,1.0,2.0,450640013838
15247,45100640000EB,142.8441,142.9,,1.0,2.0,450640013838
15248,45100640000EB,141.7,141.8,,1.0,2.0,450640013838
15249,45100640000EB,141.8,141.9,,1.0,2.0,450640013838
15250,45100640000EB,142.0,142.1,,1.0,2.0,450640013838
15251,45100640000EB,142.1,142.2,,1.0,2.0,450640013838
15252,45100640000EB,142.7438,142.8,,1.0,2.0,450640013838
15253,45100640000EB,142.8,142.8441,,1.0,2.0,450640013838
15254,45100640000EB,146.3,146.36,,1.0,2.0,450640014375
15255,45100640000EB,143.7,143.75,,1.0,2.0,450640014320
15256,45100640000EB,144.4,144.5,,1.0,2.0,450640014375
15257,45100640000EB,146.36,146.4,,1.0,2.0,450640014375
15258,45100640000EB,146.4491,146.5,,1.0,2.0,450640014375
15259,45100640000EB,140.8477,140.9,,1.0,2.0,450640013838
15260,45100640000EB,142.931,142.963,,1.0,2.0,450640013838
15261,45100640000EB,142.963,143.0,,1.0,2.0,450640013838
15262,45100640000EB,143.1,143.168,,1.0,2.0,450640013838
15263,45100640000EB,143.75,143.7828,,1.0,2.0,450640014375
15264,45100640000EB,143.5799,143.6,,1.0,2.0,450640014320
15265,45100640000EB,142.9,142.931,,1.0,2.0,450640013838
15266,45100640000EB,143.7828,143.8,,1.0,2.0,450640014375
15267,45100640000EB,143.168,143.1873,,1.0,2.0,450640013838
15268,45100640000EB,143.1873,143.198,,1.0,2.0,450640013838
15269,4530020000000,32.1217,32.13,,4.0,2.0,450200002532
15270,4530020000000,32.13,32.136,,4.0,2.0,450200002532
15271,4530020000000,32.136,32.14,,4.0,2.0,450200002532
15272,45100640000EB,143.198,143.2,,1.0,2.0,450640013838
15273,13100640000EB,148.5,148.6,,1.0,2.0,130640014793
15274,13100640000EB,150.9,151.0,,1.0,2.0,130640014984
15275,13100640000EB,151.3,151.4,,1.0,2.0,130640014984
15276,45100640000EB,147.2,147.3,,1.0,2.0,450640014375
15277,45100640000EB,147.5,147.6,,1.0,2.0,450640014375
15278,13100640000EB,148.2,148.3,,1.0,2.0,130640014793
15279,13100640000EB,148.9,149.0,,1.0,2.0,130640014793
15280,13100640000EB,147.93,148.0,,1.0,2.0,130640014793
15281,13100640000EB,148.3,148.4,,1.0,2.0,130640014793
15282,13100640000EB,148.4,148.5,,1.0,2.0,130640014793
15283,13100640000EB,148.6,148.7,,1.0,2.0,130640014793
15284,13100640000EB,148.7,148.8,,1.0,2.0,130640014793
15285,13100640000EB,148.8,148.9,,1.0,2.0,130640014793
15286,13100640000EB,149.0,149.1,,1.0,2.0,130640014793
15287,13100640000EB,149.1,149.2,,1.0,2.0,130640014793
15288,13100640000EB,149.2,149.3,,1.0,2.0,130640014793
15289,13100640000EB,149.3,149.378,,1.0,2.0,130640014793
15290,13100640000EB,150.5,150.6,,1.0,2.0,130640014984
15291,13100640000EB,150.7,150.8,,1.0,2.0,130640014984
15292,13100640000EB,150.8,150.9,,1.0,2.0,130640014984
15293,13100640000EB,151.0,151.1,,1.0,2.0,130640014984
15294,13100640000EB,151.1,151.2,,1.0,2.0,130640014984
15295,13100640000EB,151.2,151.3,,1.0,2.0,130640014984
15296,13100640000EB,151.4223,151.5,,1.0,2.0,130640014984
15297,13100640000EB,151.5,151.6,,1.0,2.0,130640014984
15298,13100640000EB,151.6,151.7,,1.0,2.0,130640014984
15299,13100640000EB,151.7,151.8,,1.0,2.0,130640014984
15300,13100640000EB,151.8,151.9,,1.0,2.0,130640014984
15301,13100640000EB,151.9,152.0,,1.0,2.0,130640014984
15302,13100640000EB,152.0,152.1,,1.0,2.0,130640014984
15303,13100640000EB,152.1,152.2,,1.0,2.0,130640014984
15304,13100640000EB,152.2,152.3,,1.0,2.0,130640014984
15305,13100640000EB,152.3,152.4,,1.0,2.0,130640014984
15306,13100640000EB,152.4,152.4769,,1.0,2.0,130640014984
15307,13100640000EB,152.5,152.6,,1.0,2.0,130640014984
15308,13100640000EB,152.6,152.7,,1.0,2.0,130640014984
15309,13100640000EB,147.6,147.7,,1.0,2.0,130640014760
15310,13100640000EB,147.75,147.8,,1.0,2.0,130640014760
15311,13100640000EB,147.8,147.9,,1.0,2.0,130640014760
15312,13100640000EB,148.0,148.1,,1.0,2.0,130640014793
15313,13100640000EB,148.1,148.2,,1.0,2.0,130640014793
15314,13100640000EB,149.6,149.7,,1.0,2.0,130640014793
15315,13100640000EB,149.9,150.0,,1.0,2.0,130640014984
15316,45100640000EB,146.7,146.8,,1.0,2.0,450640014375
15317,45100640000EB,146.8,146.9,,1.0,2.0,450640014375
15318,45100640000EB,146.9,147.0,,1.0,2.0,450640014375
15319,45100640000EB,147.0,147.1,,1.0,2.0,450640014375
15320,45100640000EB,147.1,147.2,,1.0,2.0,450640014375
15321,45100640000EB,147.3,147.4,,1.0,2.0,450640014375
15322,45100640000EB,147.4,147.5,,1.0,2.0,450640014375
15323,13100640000EB,150.0,150.1,,1.0,2.0,130640014984
15324,13100640000EB,147.9,147.93,,1.0,2.0,130640014760
15325,13100640000EB,150.3135,150.4,,1.0,2.0,130640014984
15326,13100640000EB,150.6,150.7,,1.0,2.0,130640014984
15327,13100640000EB,147.7,147.75,,1.0,2.0,130640014760
15328,13100640000EB,149.531,149.6,,1.0,2.0,130640014793
15329,13100640000EB,149.7,149.8,,1.0,2.0,130640014793
15330,13100640000EB,149.84,149.9,,1.0,2.0,130640014984
15331,13100640000EB,150.4,150.456,,1.0,2.0,130640014984
15332,13100640000EB,150.232,150.3,,1.0,2.0,130640014984
15333,13100640000EB,150.1,150.145,,1.0,2.0,130640014984
15334,13100640000EB,149.4,149.472,,1.0,2.0,130640014793
15335,13100640000EB,151.4,151.4223,,1.0,2.0,130640014984
15336,13100640000EB,149.5,149.531,,1.0,2.0,130640014793
15337,13100640000EB,149.8,149.83,,1.0,2.0,130640014793
15338,13100640000EB,150.1573,150.2,,1.0,2.0,130640014984
15339,13100640000EB,150.456,150.496,,1.0,2.0,130640014984
15340,13100640000EB,149.476,149.5,,1.0,2.0,130640014793
15341,13100640000EB,152.4769,152.49,,1.0,2.0,130640014984
15342,13100640000EB,149.83,149.84,,1.0,2.0,130640014793
15343,13100640000EB,149.378,149.4,,1.0,2.0,130640014793
15344,13100640000EB,150.3,150.3135,,1.0,2.0,130640014984
15345,13100640000EB,150.2,150.214,,1.0,2.0,130640014984
15346,13100640000EB,150.2154,150.232,,1.0,2.0,130640014984
15347,13100640000EB,152.49,152.5,,1.0,2.0,130640014984
15348,13100640000EB,150.145,150.153,,1.0,2.0,130640014984
15349,13100640000EB,150.496,150.5,,1.0,2.0,130640014984
15350,13100640000EB,150.153,150.1573,,1.0,2.0,130640014984
15351,13100640000EB,149.472,149.476,,1.0,2.0,130640014793
15352,13100640000EB,150.214,150.2154,,1.0,2.0,130640014984
15353,13100640000EB,152.7,152.8,,1.0,2.0,130640014984
15354,13100640000EB,152.8,152.9,,1.0,2.0,130640014984
15355,13100640000EB,161.5,161.6,,1.0,2.0,130640016146
15356,13100640000EB,161.8,161.9,,1.0,2.0,130640016146
15357,13100640000EB,162.2,162.3,,1.0,2.0,130640016146
15358,13100640000EB,162.6,162.7,,1.0,2.0,130640016146
15359,13100640000EB,163.0,163.1,,1.0,2.0,130640016146
15360,13100640000EB,163.4,163.5,,1.0,2.0,130640016146
15361,13100640000EB,163.7,163.8,,1.0,2.0,130640016146
15362,13100640000EB,160.2,160.3,,1.0,2.0,130640015618
15363,13100640000EB,160.4,160.5,,1.0,2.0,130640015618
15364,13100640000EB,160.5,160.6,,1.0,2.0,130640015618
15365,13100640000EB,160.6,160.7,,1.0,2.0,130640015618
15366,13100640000EB,160.7,160.8,,1.0,2.0,130640015618
15367,13100640000EB,160.9,161.0,,1.0,2.0,130640015618
15368,13100640000EB,161.0,161.0986,,1.0,2.0,130640015618
15369,13100640000EB,161.1,161.2,,1.0,2.0,130640015618
15370,13100640000EB,161.2,161.3,,1.0,2.0,130640015618
15371,13100640000EB,161.3,161.4,,1.0,2.0,130640015618
15372,13100640000EB,161.6431,161.7,,1.0,2.0,130640016146
15373,13100640000EB,161.7,161.8,,1.0,2.0,130640016146
15374,13100640000EB,161.9,162.0,,1.0,2.0,130640016146
15375,13100640000EB,162.0,162.1,,1.0,2.0,130640016146
15376,13100640000EB,162.1,162.2,,1.0,2.0,130640016146
15377,13100640000EB,162.3,162.4,,1.0,2.0,130640016146
15378,13100640000EB,162.4,162.5,,1.0,2.0,130640016146
15379,13100640000EB,162.5,162.6,,1.0,2.0,130640016146
15380,13100640000EB,162.7,162.8,,1.0,2.0,130640016146
15381,13100640000EB,162.8,162.9,,1.0,2.0,130640016146
15382,13100640000EB,162.9,163.0,,1.0,2.0,130640016146
15383,13100640000EB,163.3,163.4,,1.0,2.0,130640016146
15384,13100640000EB,163.5,163.6,,1.0,2.0,130640016146
15385,13100640000EB,163.6,163.7,,1.0,2.0,130640016146
15386,13100640000EB,163.8,163.9,,1.0,2.0,130640016146
15387,13100640000EB,163.9,164.0,,1.0,2.0,130640016146
15388,13100640000EB,164.0,164.1,,1.0,2.0,130640016146
15389,13100640000EB,163.1,163.2,,1.0,2.0,130640016146
15390,13100640000EB,163.2,163.3,,1.0,2.0,130640016146
15391,13100640000EB,161.6,161.6431,,1.0,2.0,130640016146
15392,13100640000EB,160.3397,160.4,,1.0,2.0,130640015618
15393,13100640000EB,160.8,160.89,,1.0,2.0,130640015618
15394,13100640000EB,161.4,161.46,,1.0,2.0,130640015618
15395,13100640000EB,164.1,164.1732,,1.0,2.0,130640016146
15396,13100640000EB,161.47,161.5,,1.0,2.0,130640016146
15397,13100640000EB,160.3,160.3368,,1.0,2.0,130640015618
15398,13100640000EB,164.1732,164.2,,1.0,2.0,130640016146
15399,13100640000EB,161.46,161.47,,1.0,2.0,130640016146
15400,13100640000EB,160.89,160.9,,1.0,2.0,130640015618
15401,13100640000EB,160.3368,160.3397,,1.0,2.0,130640015618
15402,13100640000EB,161.0986,161.1,,1.0,2.0,130640015618
15403,13100640000EB,153.8,153.9,,1.0,2.0,130640014984
15404,13100640000EB,155.1,155.2,,1.0,2.0,130640014984
15405,13100640000EB,156.4,156.5,,1.0,2.0,130640015618
15406,13100640000EB,156.8,156.9,,1.0,2.0,130640015618
15407,13100640000EB,157.1,157.2,,1.0,2.0,130640015618
15408,13100640000EB,157.4,157.5,,1.0,2.0,130640015618
15409,13100640000EB,157.7,157.8,,1.0,2.0,130640015618
15410,13100640000EB,156.0,156.1,,1.0,2.0,130640014984
15411,13200600000EB,17.3,17.4,,5.0,2.0,130600001648
15412,13100640000EB,153.0,153.06,,1.0,2.0,130640014984
15413,13100640000EB,156.1,156.18,,1.0,2.0,130640014984
15414,13100640000EB,157.8211,157.9,,1.0,2.0,130640015618
15415,13100640000EB,157.9,158.0,,1.0,2.0,130640015618
15416,13100640000EB,158.0,158.1,,1.0,2.0,130640015618
15417,13100640000EB,157.5,157.6,,1.0,2.0,130640015618
15418,13100640000EB,157.6,157.7,,1.0,2.0,130640015618
15419,13100640000EB,157.2,157.3,,1.0,2.0,130640015618
15420,13100640000EB,157.3,157.4,,1.0,2.0,130640015618
15421,13100640000EB,156.9,157.0,,1.0,2.0,130640015618
15422,13100640000EB,157.0,157.1,,1.0,2.0,130640015618
15423,13100640000EB,156.7,156.8,,1.0,2.0,130640015618
15424,13100640000EB,156.5,156.6,,1.0,2.0,130640015618
15425,13100640000EB,156.6,156.7,,1.0,2.0,130640015618
15426,13100640000EB,156.2,156.3,,1.0,2.0,130640015618
15427,13100640000EB,155.9,155.9776,,1.0,2.0,130640014984
15428,13100640000EB,155.7,155.8,,1.0,2.0,130640014984
15429,13100640000EB,155.8,155.9,,1.0,2.0,130640014984
15430,13100640000EB,155.4,155.5,,1.0,2.0,130640014984
15431,13100640000EB,155.2,155.3,,1.0,2.0,130640014984
15432,13100640000EB,155.3,155.4,,1.0,2.0,130640014984
15433,13100640000EB,154.91,155.0,,1.0,2.0,130640014984
15434,13100640000EB,154.8,154.9,,1.0,2.0,130640014984
15435,13100640000EB,154.7,154.8,,1.0,2.0,130640014984
15436,13100640000EB,154.6,154.7,,1.0,2.0,130640014984
15437,13100640000EB,154.5,154.6,,1.0,2.0,130640014984
15438,13100640000EB,154.4,154.5,,1.0,2.0,130640014984
15439,13100640000EB,154.3,154.4,,1.0,2.0,130640014984
15440,13100640000EB,154.2,154.3,,1.0,2.0,130640014984
15441,13200600000EB,16.9,17.0,,5.0,2.0,130600001648
15442,13200600000EB,17.0,17.1,,5.0,2.0,130600001648
15443,13200600000EB,17.1,17.2,,5.0,2.0,130600001648
15444,13200600000EB,17.2,17.3,,5.0,2.0,130600001648
15445,13100640000EB,154.1,154.2,,1.0,2.0,130640014984
15446,13100640000EB,153.9,154.0,,1.0,2.0,130640014984
15447,13100640000EB,154.0,154.1,,1.0,2.0,130640014984
15448,13100640000EB,153.7,153.8,,1.0,2.0,130640014984
15449,13100640000EB,153.6,153.7,,1.0,2.0,130640014984
15450,13100640000EB,153.5,153.6,,1.0,2.0,130640014984
15451,13100640000EB,153.4,153.5,,1.0,2.0,130640014984
15452,13100640000EB,153.3,153.4,,1.0,2.0,130640014984
15453,13100640000EB,153.1,153.2,,1.0,2.0,130640014984
15454,13100640000EB,153.2,153.3,,1.0,2.0,130640014984
15455,13100640000EB,152.9,153.0,,1.0,2.0,130640014984
15456,13200600000EB,16.5,16.6,,5.0,2.0,130600001648
15457,13200600000EB,16.6,16.7,,5.0,2.0,130600001648
15458,13200600000EB,16.7,16.8,,5.0,2.0,130600001648
15459,13200600000EB,16.8,16.9,,5.0,2.0,130600001648
15460,13100640000EB,153.06,153.1,,1.0,2.0,130640014984
15461,13100640000EB,155.0284,155.1,,1.0,2.0,130640014984
15462,13100640000EB,156.3452,156.4,,1.0,2.0,130640015618
15463,13100640000EB,155.536,155.6,,1.0,2.0,130640014984
15464,13100640000EB,155.6659,155.7,,1.0,2.0,130640014984
15465,13100640000EB,158.1,158.14,,1.0,2.0,130640015618
15466,13100640000EB,156.3,156.3452,,1.0,2.0,130640015618
15467,13100640000EB,155.5,155.536,,1.0,2.0,130640014984
15468,13100640000EB,155.62,155.6659,,1.0,2.0,130640014984
15469,13100640000EB,157.8,157.8211,,1.0,2.0,130640015618
15470,13100640000EB,155.9839,156.0,,1.0,2.0,130640014984
15471,13200600000EB,17.4,17.43,,5.0,2.0,130600001648
15472,13100640000EB,156.18,156.2,,1.0,2.0,130640015618
15473,13100640000EB,155.0,155.0284,,1.0,2.0,130640014984
15474,13200600000EB,16.48,16.5,,5.0,2.0,130600001648
15475,13100640000EB,154.9,154.91,,1.0,2.0,130640014984
15476,13100640000EB,155.6,155.608,,1.0,2.0,130640014984
15477,13100640000EB,155.608,155.62,,1.0,2.0,130640014984
15478,13100640000EB,155.9776,155.9839,,1.0,2.0,130640014984
15479,13100640000EB,158.2,158.3,,1.0,2.0,130640015618
15480,13100640000EB,158.3,158.4,,1.0,2.0,130640015618
15481,13100640000EB,158.4,158.5,,1.0,2.0,130640015618
15482,13100640000EB,159.8,159.9,,1.0,2.0,130640015618
15483,13100640000EB,160.0,160.1,,1.0,2.0,130640015618
15484,13100640000EB,160.1,160.2,,1.0,2.0,130640015618
15485,13100640000EB,159.7,159.8,,1.0,2.0,130640015618
15486,13100640000EB,159.6,159.7,,1.0,2.0,130640015618
15487,13100640000EB,159.5,159.6,,1.0,2.0,130640015618
15488,13100640000EB,159.3,159.4,,1.0,2.0,130640015618
15489,13100640000EB,159.2,159.3,,1.0,2.0,130640015618
15490,13100640000EB,159.1,159.2,,1.0,2.0,130640015618
15491,13100640000EB,159.0,159.1,,1.0,2.0,130640015618
15492,13100640000EB,158.9,159.0,,1.0,2.0,130640015618
15493,13100640000EB,158.8,158.9,,1.0,2.0,130640015618
15494,13100640000EB,158.5,158.6,,1.0,2.0,130640015618
15495,13100640000EB,158.6,158.7,,1.0,2.0,130640015618
15496,13100640000EB,159.426,159.5,,1.0,2.0,130640015618
15497,13100640000EB,158.14,158.2,,1.0,2.0,130640015618
15498,13100640000EB,159.9,160.0,,1.0,2.0,130640015618
15499,13100640000EB,158.7,158.8,,1.0,2.0,130640015618
15500,13100640000EB,159.41,159.426,,1.0,2.0,130640015618
15501,13100640000EB,159.404,159.41,,1.0,2.0,130640015618
15502,13100640000EB,159.4,159.404,,1.0,2.0,130640015618
15503,32202190000NB,29.5,29.6,,3.0,2.0,
15504,32202190000NB,30.5,30.6,,3.0,2.0,
15505,32202190000NB,31.2,31.3,,3.0,2.0,
15506,32202190000NB,32.9,33.0,,3.0,2.0,
15507,13202190000NB,0.7,0.8,,3.0,2.0,
15508,13202190000NB,1.8,1.9,,3.0,2.0,
15509,13202190000NB,1.6,1.7,,3.0,2.0,
15510,13202190000NB,1.5,1.5955,,3.0,2.0,
15511,13202190000NB,1.4,1.4991,,3.0,2.0,
15512,13202190000NB,1.3,1.3944,,3.0,2.0,
15513,32202190000NB,28.5,28.6,,3.0,2.0,322190002624
15514,32202190000NB,28.6,28.68,,3.0,2.0,322190002624
15515,32202190000NB,28.8,28.9,,3.0,2.0,
15516,32202190000NB,29.0,29.1,,3.0,2.0,
15517,32202190000NB,29.1,29.2,,3.0,2.0,
15518,32202190000NB,30.6,30.7,,3.0,2.0,
15519,32202190000NB,30.7,30.8,,3.0,2.0,
15520,32202190000NB,30.8,30.9,,3.0,2.0,
15521,32202190000NB,30.9,31.0,,3.0,2.0,
15522,32202190000NB,31.0,31.1,,3.0,2.0,
15523,32202190000NB,31.1,31.2,,3.0,2.0,
15524,32202190000NB,31.3,31.4,,3.0,2.0,
15525,32202190000NB,31.4,31.5,,3.0,2.0,
15526,32202190000NB,31.5,31.6,,3.0,2.0,
15527,32202190000NB,31.6,31.7,,3.0,2.0,
15528,32202190000NB,31.7,31.8,,3.0,2.0,
15529,32202190000NB,31.8,31.9,,3.0,2.0,
15530,32202190000NB,31.9,32.0,,3.0,2.0,
15531,32202190000NB,33.03,33.1,,3.0,2.0,
15532,32202190000NB,33.1,33.2,,3.0,2.0,
15533,32202190000NB,33.2,33.3,,3.0,2.0,
15534,13202190000NB,0.01,0.1,,3.0,2.0,
15535,13202190000NB,0.1,0.2,,3.0,2.0,
15536,13202190000NB,0.2,0.3,,3.0,2.0,
15537,13202190000NB,0.3111,0.4,,3.0,2.0,
15538,13202190000NB,0.4,0.5,,3.0,2.0,
15539,13202190000NB,0.5,0.6,,3.0,2.0,
15540,13202190000NB,0.6,0.7,,3.0,2.0,
15541,13202190000NB,0.8,0.9,,3.0,2.0,
15542,13202190000NB,0.9,1.0,,3.0,2.0,
15543,13202190000NB,1.1,1.2,,3.0,2.0,
15544,13202190000NB,1.2,1.3,,3.0,2.0,
15545,32202190000NB,29.3,29.4,,3.0,2.0,
15546,32202190000NB,29.7,29.7774,,3.0,2.0,
15547,32202190000NB,29.8,29.9,,3.0,2.0,
15548,32202190000NB,29.9,30.0,,3.0,2.0,
15549,32202190000NB,30.0,30.1,,3.0,2.0,
15550,32202190000NB,30.23,30.3,,3.0,2.0,
15551,32202190000NB,30.3,30.4,,3.0,2.0,
15552,32202190000NB,30.4,30.5,,3.0,2.0,
15553,32202190000NB,32.0,32.1,,3.0,2.0,
15554,32202190000NB,32.1,32.2,,3.0,2.0,
15555,32202190000NB,32.2,32.3,,3.0,2.0,
15556,32202190000NB,32.3,32.4,,3.0,2.0,
15557,32202190000NB,32.4,32.5,,3.0,2.0,
15558,32202190000NB,32.5,32.6,,3.0,2.0,
15559,32202190000NB,32.6,32.7,,3.0,2.0,
15560,32202190000NB,32.7,32.8,,3.0,2.0,
15561,32202190000NB,32.8,32.9,,3.0,2.0,
15562,13202190000NB,1.9,1.9469,,3.0,2.0,
15563,13202190000NB,1.72,1.8,,3.0,2.0,
15564,32202190000NB,28.7,28.75,,3.0,2.0,
15565,32202190000NB,28.75,28.8,,3.0,2.0,
15566,32202190000NB,28.9271,29.0,,3.0,2.0,
15567,32202190000NB,29.2,29.2561,,3.0,2.0,
15568,13202190000NB,1.0,1.06,,3.0,2.0,
15569,32202190000NB,29.4,29.4726,,3.0,2.0,
15570,32202190000NB,29.6,29.7,,3.0,2.0,
15571,32202190000NB,30.1,30.1405,,3.0,2.0,
15572,32202190000NB,30.1405,30.2,,3.0,2.0,
15573,32202190000NB,30.2,30.23,,3.0,2.0,
15574,32202190000NB,29.4726,29.5,,3.0,2.0,
15575,32202190000NB,33.0,33.03,,3.0,2.0,
15576,13202190000NB,1.7,1.72,,3.0,2.0,
15577,32202190000NB,28.9,28.9271,,3.0,2.0,
15578,32202190000NB,29.2561,29.3,,3.0,2.0,
15579,13202190000NB,1.06,1.1,,3.0,2.0,
15580,32202190000NB,29.7774,29.8,,3.0,2.0,
15581,32202190000NB,33.31,33.326,,3.0,2.0,
15582,32202190000NB,33.326,33.34,,3.0,2.0,
15583,13202190000NB,0.0,0.01,,3.0,2.0,
15584,32202190000NB,28.68,28.69,,3.0,2.0,
15585,32202190000NB,28.69,28.7,,3.0,2.0,
15586,32202190000NB,33.3,33.31,,3.0,2.0,
15587,13202190000NB,0.3,0.3111,,3.0,2.0,
15588,13202190000NB,1.5955,1.6,,3.0,2.0,
