ROUTEID,BMP,EMP,F_SYSTEM,NHS,NN,STRAHNET_TYPE,hash
4240028000000,1.3,1.45,7.0,,,,4240028000000-1.3-1.45
4240029000000,0.0,9.66,7.0,,,,4240029000000-0.0-9.66
4240029000000,9.66,10.82,7.0,,,,4240029000000-9.66-10.82
4240029000000,10.82,11.56,5.0,,,,4240029000000-10.82-11.56
4240029000000,11.56,13.42,5.0,,,,4240029000000-11.56-13.42
4240029000000,13.42,15.02,5.0,,,,4240029000000-13.42-15.02
4240029000000,15.02,15.23,5.0,,,,4240029000000-15.02-15.23
4240029000000,15.23,19.16,7.0,,,,4240029000000-15.23-19.16
4240029010000,0.0,0.53,7.0,,,,4240029010000-0.0-0.53
4240029020000,0.0,0.4,7.0,,,,4240029020000-0.0-0.4
4240029030000,0.0,0.45,7.0,,,,4240029030000-0.0-0.45
4240029030000,0.45,0.48,7.0,,,,4240029030000-0.45-0.48
4240029040000,0.0,0.33,7.0,,,,4240029040000-0.0-0.33
4240029040000,0.33,1.79,7.0,,,,4240029040000-0.33-1.79
4240029040000,1.79,2.0,7.0,,,,4240029040000-1.79-2.0
4240029050000,0.0,0.53,7.0,,,,4240029050000-0.0-0.53
4240030000000,0.0,1.38,7.0,,,,4240030000000-0.0-1.38
4240030000000,2.68,3.87,7.0,,,,4240030000000-2.68-3.87
4240030000000,3.87,4.85,7.0,,,,4240030000000-3.87-4.85
4240030000000,4.85,5.45,7.0,,,,4240030000000-4.85-5.45
4240030000000,5.45,6.09,7.0,,,,4240030000000-5.45-6.09
4240030000000,6.09,8.16,7.0,,,,4240030000000-6.09-8.16
4240030000000,8.16,9.029,7.0,,,,4240030000000-8.16-9.029
4240030000000,9.029,9.06,7.0,,,,4240030000000-9.029-9.06
4240030010000,0.0,0.5,7.0,,,,4240030010000-0.0-0.5
4240030010000,0.5,1.04,7.0,,,,4240030010000-0.5-1.04
4240030010000,1.04,1.08,7.0,,,,4240030010000-1.04-1.08
4240030010000,1.08,1.22,7.0,,,,4240030010000-1.08-1.22
4240031000000,0.0,1.81,5.0,,,,4240031000000-0.0-1.81
4240031000000,1.89,2.02,7.0,,,,4240031000000-1.89-2.02
4240031000000,2.02,3.79,7.0,,,,4240031000000-2.02-3.79
4240031010000,0.0,0.5,7.0,,,,4240031010000-0.0-0.5
4240032020000,0.0,3.44,7.0,,,,4240032020000-0.0-3.44
4240032030000,0.0,0.78,7.0,,,,4240032030000-0.0-0.78
4240032030000,0.78,1.92,7.0,,,,4240032030000-0.78-1.92
4240032040000,0.0,0.03,7.0,,,,4240032040000-0.0-0.03
4240032040000,0.03,1.25,7.0,,,,4240032040000-0.03-1.25
4240032040000,1.25,1.6,7.0,,,,4240032040000-1.25-1.6
4240032050000,0.0,0.66,7.0,,,,4240032050000-0.0-0.66
4240032060000,0.0,2.73,7.0,,,,4240032060000-0.0-2.73
4240032070000,0.0,2.31,7.0,,,,4240032070000-0.0-2.31
4240032080000,0.0,0.08,7.0,,,,4240032080000-0.0-0.08
4240032090000,0.0,0.5,7.0,,,,4240032090000-0.0-0.5
4240032090000,0.5,0.56,7.0,,,,4240032090000-0.5-0.56
4240032090000,0.56,2.02,7.0,,,,4240032090000-0.56-2.02
4240032090000,2.02,2.17,7.0,,,,4240032090000-2.02-2.17
4240032100000,0.0,0.03,7.0,,,,4240032100000-0.0-0.03
4240032110000,0.0,0.43,7.0,,,,4240032110000-0.0-0.43
4240032120000,0.0,1.94,7.0,,,,4240032120000-0.0-1.94
4240033020000,0.0,0.58,7.0,,,,4240033020000-0.0-0.58
4240033030000,0.0,0.29,7.0,,,,4240033030000-0.0-0.29
4240033040000,0.25,0.33,7.0,,,,4240033040000-0.25-0.33
4240033060000,0.15,0.28,7.0,,,,4240033060000-0.15-0.28
4240033060000,0.46,1.22,7.0,,,,4240033060000-0.46-1.22
4240033070000,0.0,0.44,5.0,,,,4240033070000-0.0-0.44
4240033070000,0.44,0.46,5.0,,,,4240033070000-0.44-0.46
4240033070000,0.46,0.64,7.0,,,,4240033070000-0.46-0.64
4240033070000,0.64,1.09,7.0,,,,4240033070000-0.64-1.09
4240033080000,0.0,1.21,7.0,,,,4240033080000-0.0-1.21
4240033080000,1.21,3.91,7.0,,,,4240033080000-1.21-3.91
4240033080000,3.91,6.07,7.0,,,,4240033080000-3.91-6.07
4240033100000,0.0,0.06,7.0,,,,4240033100000-0.0-0.06
4240033110000,0.0,0.24,7.0,,,,4240033110000-0.0-0.24
4240033120000,0.0,0.04,7.0,,,,4240033120000-0.0-0.04
4240033130000,0.0,0.4,7.0,,,,4240033130000-0.0-0.4
4240033140000,0.0,0.13,7.0,,,,4240033140000-0.0-0.13
4240033150000,0.0,0.002,7.0,,,,4240033150000-0.0-0.002
4240033150000,0.002,0.3,7.0,,,,4240033150000-0.002-0.3
4240033160000,0.0,0.079,7.0,,,,4240033160000-0.0-0.079
4240033180000,0.0,0.16,7.0,,,,4240033180000-0.0-0.16
4240033190000,0.0,0.5,7.0,,,,4240033190000-0.0-0.5
4240034000000,0.0,0.83,5.0,,,,4240034000000-0.0-0.83
4240034000000,0.83,1.0,5.0,,,,4240034000000-0.83-1.0
4240034000000,1.0,2.3,5.0,,,,4240034000000-1.0-2.3
4240034000000,2.3,4.52,5.0,,,,4240034000000-2.3-4.52
4240034000000,5.44,10.16,7.0,,,,4240034000000-5.44-10.16
4240034010000,0.0,1.25,7.0,,,,4240034010000-0.0-1.25
4240034020000,0.0,1.32,7.0,,,,4240034020000-0.0-1.32
4240034020000,1.32,1.42,7.0,,,,4240034020000-1.32-1.42
4240034020000,1.42,3.68,7.0,,,,4240034020000-1.42-3.68
4240034020000,3.68,3.89,7.0,,,,4240034020000-3.68-3.89
4240034040000,0.0,0.22,7.0,,,,4240034040000-0.0-0.22
4240035000000,0.0,0.87,7.0,,,,4240035000000-0.0-0.87
4240035000000,0.92,4.23,7.0,,,,4240035000000-0.92-4.23
4240035000000,4.23,5.06,7.0,,,,4240035000000-4.23-5.06
4240035000000,5.06,8.84,5.0,,,,4240035000000-5.06-8.84
4240035000000,8.84,9.43,5.0,,,,4240035000000-8.84-9.43
4240035000000,9.43,11.14,5.0,,,,4240035000000-9.43-11.14
4240035010000,0.0,1.06,7.0,,,,4240035010000-0.0-1.06
4240035070000,0.0,0.22,7.0,,,,4240035070000-0.0-0.22
4240036000000,0.0,0.31,7.0,,,,4240036000000-0.0-0.31
4240036000000,0.31,2.44,7.0,,,,4240036000000-0.31-2.44
4240036000000,2.44,2.73,7.0,,,,4240036000000-2.44-2.73
4240036000000,2.98,3.7,7.0,,,,4240036000000-2.98-3.7
4240037000000,0.0,0.82,6.0,,,,4240037000000-0.0-0.82
4240037000000,0.82,2.75,5.0,,,,4240037000000-0.82-2.75
4240037000000,2.75,9.22,7.0,,,,4240037000000-2.75-9.22
4240037000000,9.22,10.24,7.0,,,,4240037000000-9.22-10.24
4240037000000,10.24,11.06,7.0,,,,4240037000000-10.24-11.06
4240037000000,11.06,12.13,6.0,,,,4240037000000-11.06-12.13
4240037030000,0.0,1.17,7.0,,,,4240037030000-0.0-1.17
4240037040000,0.0,0.64,7.0,,,,4240037040000-0.0-0.64
4240037050000,0.0,0.99,7.0,,,,4240037050000-0.0-0.99
4240037060000,0.0,0.3,7.0,,,,4240037060000-0.0-0.3
4240037070000,0.0,0.49,7.0,,,,4240037070000-0.0-0.49
4240037080000,0.0,1.7,7.0,,,,4240037080000-0.0-1.7
4240037080000,1.7,1.83,7.0,,,,4240037080000-1.7-1.83
4240037080000,1.83,4.57,7.0,,,,4240037080000-1.83-4.57
4240037080000,4.57,6.535,6.0,,,,4240037080000-4.57-6.535
4240037080000,6.535,6.537,6.0,,,,4240037080000-6.535-6.537
4240037080000,6.537,6.91,7.0,,,,4240037080000-6.537-6.91
4240037080000,6.99,7.0,5.0,,,,4240037080000-6.99-7.0
4240037080000,7.0,7.09,5.0,,,,4240037080000-7.0-7.09
4240037080000,7.09,7.82,5.0,,,,4240037080000-7.09-7.82
4240037080000,8.36,12.0,7.0,,,,4240037080000-8.36-12.0
4240037080000,12.0,13.36,7.0,,,,4240037080000-12.0-13.36
4240037080000,13.36,13.91,7.0,,,,4240037080000-13.36-13.91
4240037080000,13.91,15.0,7.0,,,,4240037080000-13.91-15.0
4240037080000,15.0,15.01,7.0,,,,4240037080000-15.0-15.01
4240037080000,15.01,17.13,5.0,,,,4240037080000-15.01-17.13
4240037090000,0.0,0.29,7.0,,,,4240037090000-0.0-0.29
4240037100000,0.0,0.8,7.0,,,,4240037100000-0.0-0.8
4240037110000,0.0,0.63,7.0,,,,4240037110000-0.0-0.63
4240037120000,0.0,0.12,7.0,,,,4240037120000-0.0-0.12
4240037130000,0.0,0.11,7.0,,,,4240037130000-0.0-0.11
4240037140000,0.0,0.08,7.0,,,,4240037140000-0.0-0.08
4240037150000,0.0,0.17,7.0,,,,4240037150000-0.0-0.17
4240038000000,0.0,0.1,5.0,,,,4240038000000-0.0-0.1
4240038000000,0.1,1.56,7.0,,,,4240038000000-0.1-1.56
4240038000000,1.56,3.36,6.0,,,,4240038000000-1.56-3.36
4240038020000,0.0,0.26,7.0,,,,4240038020000-0.0-0.26
4240038030000,0.0,0.11,7.0,,,,4240038030000-0.0-0.11
4240038050000,0.0,0.23,6.0,,,,4240038050000-0.0-0.23
4240039000000,0.0,1.82,5.0,,,,4240039000000-0.0-1.82
4240039000000,1.82,4.01,5.0,,,,4240039000000-1.82-4.01
4240039010000,0.0,1.14,7.0,,,,4240039010000-0.0-1.14
4240039010000,1.14,2.6,7.0,,,,4240039010000-1.14-2.6
4240039010000,2.6,2.95,7.0,,,,4240039010000-2.6-2.95
4240039020000,0.0,2.01,7.0,,,,4240039020000-0.0-2.01
4240039030000,0.0,1.11,7.0,,,,4240039030000-0.0-1.11
4240039030000,1.11,1.13,7.0,,,,4240039030000-1.11-1.13
4240039040000,0.0,0.06,7.0,,,,4240039040000-0.0-0.06
4240040000000,0.0,13.46,7.0,,,,4240040000000-0.0-13.46
4240040000000,13.46,15.54,7.0,,,,4240040000000-13.46-15.54
4240042000000,0.0,2.35,7.0,,,,4240042000000-0.0-2.35
4240042000000,2.35,4.94,7.0,,,,4240042000000-2.35-4.94
4240042000000,4.94,5.04,5.0,,,,4240042000000-4.94-5.04
4240042000000,5.04,5.97,5.0,,,,4240042000000-5.04-5.97
4240042000000,5.97,6.33,6.0,,,,4240042000000-5.97-6.33
4240042000000,6.33,10.9,6.0,,,,4240042000000-6.33-10.9
4240042000000,10.9,11.84,6.0,,,,4240042000000-10.9-11.84
4240042010000,0.0,1.33,7.0,,,,4240042010000-0.0-1.33
4240042020000,0.0,0.75,7.0,,,,4240042020000-0.0-0.75
4240042030000,0.0,1.03,7.0,,,,4240042030000-0.0-1.03
4240042030000,1.03,2.02,7.0,,,,4240042030000-1.03-2.02
4240042040000,0.0,0.48,7.0,,,,4240042040000-0.0-0.48
4240042040000,0.48,0.5,7.0,,,,4240042040000-0.48-0.5
4240043000000,0.0,3.1,7.0,,,,4240043000000-0.0-3.1
4240043000000,3.1,5.54,7.0,,,,4240043000000-3.1-5.54
4240043000000,5.54,6.92,7.0,,,,4240043000000-5.54-6.92
4240043000000,6.92,7.31,7.0,,,,4240043000000-6.92-7.31
4240043020000,0.0,1.24,7.0,,,,4240043020000-0.0-1.24
4240043030000,0.0,0.84,7.0,,,,4240043030000-0.0-0.84
4240043030000,0.84,1.44,7.0,,,,4240043030000-0.84-1.44
4240043040000,0.0,0.56,7.0,,,,4240043040000-0.0-0.56
4240043040000,0.56,1.36,7.0,,,,4240043040000-0.56-1.36
4240044000000,0.0,3.08,7.0,,,,4240044000000-0.0-3.08
4240044000000,7.4,9.81,7.0,,,,4240044000000-7.4-9.81
4240044010000,0.0,2.3,7.0,,,,4240044010000-0.0-2.3
4240045000000,0.0,0.45,5.0,,,,4240045000000-0.0-0.45
4240045000000,0.45,11.89,5.0,,,,4240045000000-0.45-11.89
4240045000000,11.89,16.25,5.0,,,,4240045000000-11.89-16.25
4240045030000,0.0,1.61,7.0,,,,4240045030000-0.0-1.61
4240045040000,0.0,1.05,7.0,,,,4240045040000-0.0-1.05
4240045050000,0.0,0.67,7.0,,,,4240045050000-0.0-0.67
4240045050000,0.67,1.92,7.0,,,,4240045050000-0.67-1.92
4240045090000,0.0,0.24,7.0,,,,4240045090000-0.0-0.24
4240045090000,0.24,1.14,7.0,,,,4240045090000-0.24-1.14
4240046000000,0.0,0.5,5.0,,,,4240046000000-0.0-0.5
4240046000000,0.5,9.27,5.0,,,,4240046000000-0.5-9.27
4240046000000,9.27,10.4,5.0,,,,4240046000000-9.27-10.4
4240046000000,10.4,10.74,5.0,,,,4240046000000-10.4-10.74
4240046000000,10.74,11.65,5.0,,,,4240046000000-10.74-11.65
4240046000000,11.65,12.76,5.0,,,,4240046000000-11.65-12.76
4240046000000,12.76,13.76,5.0,,,,4240046000000-12.76-13.76
4240046000000,13.76,14.95,5.0,,,,4240046000000-13.76-14.95
4240046000000,15.98,23.72,5.0,,,,4240046000000-15.98-23.72
4240046010000,0.0,1.91,7.0,,,,4240046010000-0.0-1.91
4240046010000,1.91,3.56,7.0,,,,4240046010000-1.91-3.56
4240046020000,0.0,2.2,7.0,,,,4240046020000-0.0-2.2
4240046030000,0.0,1.63,7.0,,,,4240046030000-0.0-1.63
4240046040000,0.0,2.0,7.0,,,,4240046040000-0.0-2.0
4240046040000,2.0,2.19,7.0,,,,4240046040000-2.0-2.19
4240046050000,0.0,2.23,7.0,,,,4240046050000-0.0-2.23
4240046060000,0.0,0.23,7.0,,,,4240046060000-0.0-0.23
4240046060000,0.23,1.45,7.0,,,,4240046060000-0.23-1.45
4240046060000,2.27,3.59,7.0,,,,4240046060000-2.27-3.59
4240046070000,0.0,1.07,7.0,,,,4240046070000-0.0-1.07
4240046080000,0.0,2.2,7.0,,,,4240046080000-0.0-2.2
4240047000000,0.0,0.71,6.0,,,,4240047000000-0.0-0.71
4240047000000,0.71,1.69,6.0,,,,4240047000000-0.71-1.69
4240047000000,1.69,4.3,6.0,,,,4240047000000-1.69-4.3
4240047010000,0.0,0.16,7.0,,,,4240047010000-0.0-0.16
4240047010000,0.16,0.18,7.0,,,,4240047010000-0.16-0.18
4240047020000,0.0,0.24,7.0,,,,4240047020000-0.0-0.24
4240047030000,0.0,0.42,7.0,,,,4240047030000-0.0-0.42
4240048000000,0.0,0.6,7.0,,,,4240048000000-0.0-0.6
4240048000000,0.6,2.03,7.0,,,,4240048000000-0.6-2.03
4240048010000,0.0,0.87,7.0,,,,4240048010000-0.0-0.87
4240048010000,0.87,1.45,7.0,,,,4240048010000-0.87-1.45
4240049000000,0.0,0.8,7.0,,,,4240049000000-0.0-0.8
4240049000000,0.8,0.86,7.0,,,,4240049000000-0.8-0.86
4240049000000,0.86,2.66,7.0,,,,4240049000000-0.86-2.66
4240049000000,2.66,2.76,7.0,,,,4240049000000-2.66-2.76
4240049000000,2.76,3.0,6.0,,,,4240049000000-2.76-3.0
4240049000000,3.0,6.61,6.0,,,,4240049000000-3.0-6.61
4240050000000,0.0,3.3,7.0,,,,4240050000000-0.0-3.3
4240050000000,3.3,3.65,7.0,,,,4240050000000-3.3-3.65
4240050000000,3.83,6.16,7.0,,,,4240050000000-3.83-6.16
4240050000000,6.16,10.21,7.0,,,,4240050000000-6.16-10.21
4240050000000,10.21,11.21,7.0,,,,4240050000000-10.21-11.21
4240050010000,0.0,1.6,7.0,,,,4240050010000-0.0-1.6
4240050030000,1.17,1.36,7.0,,,,4240050030000-1.17-1.36
4240050040000,0.0,0.18,7.0,,,,4240050040000-0.0-0.18
4240050050000,0.0,2.02,7.0,,,,4240050050000-0.0-2.02
4240050050000,2.02,2.35,7.0,,,,4240050050000-2.02-2.35
4240050060000,0.0,0.8,7.0,,,,4240050060000-0.0-0.8
4240051000000,0.0,2.47,7.0,,,,4240051000000-0.0-2.47
4240051000000,2.47,2.67,7.0,,,,4240051000000-2.47-2.67
4240051010000,0.0,0.64,7.0,,,,4240051010000-0.0-0.64
4240051020000,0.0,0.04,7.0,,,,4240051020000-0.0-0.04
4240052000000,0.0,1.62,7.0,,,,4240052000000-0.0-1.62
4240052000000,1.62,2.76,7.0,,,,4240052000000-1.62-2.76
4240052000000,2.76,4.83,7.0,,,,4240052000000-2.76-4.83
4240052010000,0.0,0.47,7.0,,,,4240052010000-0.0-0.47
4240052020000,0.0,0.16,7.0,,,,4240052020000-0.0-0.16
4240053000000,0.0,2.43,5.0,,,,4240053000000-0.0-2.43
4240053000000,2.43,3.64,5.0,,,,4240053000000-2.43-3.64
4240053000000,3.64,6.96,5.0,,,,4240053000000-3.64-6.96
4240053010000,0.0,0.26,7.0,,,,4240053010000-0.0-0.26
4240053020000,0.0,0.15,7.0,,,,4240053020000-0.0-0.15
4240053030000,0.0,0.28,7.0,,,,4240053030000-0.0-0.28
4240054000000,0.0,3.23,7.0,,,,4240054000000-0.0-3.23
4240054000000,3.23,5.48,7.0,,,,4240054000000-3.23-5.48
4240054000000,5.48,5.92,7.0,,,,4240054000000-5.48-5.92
4240056000000,0.0,1.76,7.0,,,,4240056000000-0.0-1.76
4240056000000,1.76,2.97,7.0,,,,4240056000000-1.76-2.97
4240056000000,3.06,3.08,7.0,,,,4240056000000-3.06-3.08
4240056000000,3.08,4.81,7.0,,,,4240056000000-3.08-4.81
4240056000000,4.81,5.18,7.0,,,,4240056000000-4.81-5.18
4240056000000,5.18,6.1,7.0,,,,4240056000000-5.18-6.1
4240056000000,6.1,6.58,7.0,,,,4240056000000-6.1-6.58
4240056010000,0.0,1.16,7.0,,,,4240056010000-0.0-1.16
4240056010000,1.53,1.92,7.0,,,,4240056010000-1.53-1.92
4240056020000,0.0,0.95,7.0,,,,4240056020000-0.0-0.95
4240056030000,0.0,0.65,7.0,,,,4240056030000-0.0-0.65
4240058000000,0.0,2.97,7.0,,,,4240058000000-0.0-2.97
4240058000000,3.02,7.75,7.0,,,,4240058000000-3.02-7.75
4240058000000,8.74,10.5,7.0,,,,4240058000000-8.74-10.5
4240060000000,0.0,1.5,7.0,,,,4240060000000-0.0-1.5
4240060000000,1.5,2.5,7.0,,,,4240060000000-1.5-2.5
4240060000000,2.5,5.21,7.0,,,,4240060000000-2.5-5.21
4240062000000,0.0,0.3,7.0,,,,4240062000000-0.0-0.3
4240062000000,0.3,5.22,7.0,,,,4240062000000-0.3-5.22
4240062010000,0.0,0.5,7.0,,,,4240062010000-0.0-0.5
4240062020000,0.0,0.45,7.0,,,,4240062020000-0.0-0.45
4240064000000,0.0,0.52,7.0,,,,4240064000000-0.0-0.52
4240064000000,0.52,6.32,7.0,,,,4240064000000-0.52-6.32
4240064000000,6.32,6.47,7.0,,,,4240064000000-6.32-6.47
4240064000000,6.47,7.08,7.0,,,,4240064000000-6.47-7.08
4240064010000,0.0,2.24,7.0,,,,4240064010000-0.0-2.24
4240064020000,0.0,0.25,7.0,,,,4240064020000-0.0-0.25
4240064020000,0.25,2.11,7.0,,,,4240064020000-0.25-2.11
4240064020000,2.11,2.74,7.0,,,,4240064020000-2.11-2.74
4240064040000,0.0,1.74,7.0,,,,4240064040000-0.0-1.74
4240064050000,0.0,0.13,7.0,,,,4240064050000-0.0-0.13
4240064060000,0.0,0.1,7.0,,,,4240064060000-0.0-0.1
4240066000000,0.0,1.5,7.0,,,,4240066000000-0.0-1.5
4240066000000,1.5,3.28,7.0,,,,4240066000000-1.5-3.28
4240066010000,0.0,1.11,7.0,,,,4240066010000-0.0-1.11
4240066020000,0.0,0.74,7.0,,,,4240066020000-0.0-0.74
4240067000000,0.0,1.21,7.0,,,,4240067000000-0.0-1.21
4240067000000,1.21,1.48,7.0,,,,4240067000000-1.21-1.48
4240068000000,0.0,0.82,7.0,,,,4240068000000-0.0-0.82
4240151000000,0.0,2.0,5.0,,2.0,,4240151000000-0.0-2.0
4240151000000,2.0,3.0,5.0,,2.0,,4240151000000-2.0-3.0
4240151000000,3.0,7.0,5.0,,2.0,,4240151000000-3.0-7.0
4240151000000,7.0,9.85,5.0,,2.0,,4240151000000-7.0-9.85
4240151000000,9.85,10.2,5.0,,2.0,,4240151000000-9.85-10.2
4240151000000,10.2,10.52,5.0,,2.0,,4240151000000-10.2-10.52
4240151010000,0.0,0.36,7.0,,,,4240151010000-0.0-0.36
4240151020000,0.0,0.02,7.0,,,,4240151020000-0.0-0.02
4240151030000,0.0,0.22,7.0,,,,4240151030000-0.0-0.22
4240151040000,0.0,0.77,7.0,,,,4240151040000-0.0-0.77
4240151050000,0.0,0.05,7.0,,,,4240151050000-0.0-0.05
4240151060000,0.0,0.53,7.0,,,,4240151060000-0.0-0.53
4240151070000,0.0,0.03,7.0,,,,4240151070000-0.0-0.03
4240151080000,0.0,0.35,7.0,,,,4240151080000-0.0-0.35
4240219010000,0.0,0.4,7.0,,,,4240219010000-0.0-0.4
4240219020000,0.0,0.69,7.0,,,,4240219020000-0.0-0.69
4240219020000,0.69,1.06,7.0,,,,4240219020000-0.69-1.06
4240219020000,1.06,1.36,7.0,,,,4240219020000-1.06-1.36
4240219030000,0.0,0.019,7.0,,,,4240219030000-0.0-0.019
4240219030000,0.019,2.08,7.0,,,,4240219030000-0.019-2.08
4240219030000,2.08,2.15,7.0,,,,4240219030000-2.08-2.15
4240219040000,0.0,0.28,7.0,,,,4240219040000-0.0-0.28
4240219050000,0.0,0.36,7.0,,,,4240219050000-0.0-0.36
4240219060000,0.0,0.66,7.0,,,,4240219060000-0.0-0.66
4240219060000,0.66,0.99,7.0,,,,4240219060000-0.66-0.99
4240219070000,0.0,0.3,7.0,,,,4240219070000-0.0-0.3
4240219080000,0.0,2.09,7.0,,,,4240219080000-0.0-2.09
4240219080000,2.09,2.6,7.0,,,,4240219080000-2.09-2.6
4240219090000,0.0,0.6,7.0,,,,4240219090000-0.0-0.6
4240219090000,0.6,0.81,7.0,,,,4240219090000-0.6-0.81
4240219100000,0.0,1.87,7.0,,,,4240219100000-0.0-1.87
4240219110000,0.0,2.23,7.0,,,,4240219110000-0.0-2.23
4240219120000,0.0,0.001,7.0,,,,4240219120000-0.0-0.001
4240219120000,0.001,0.318,7.0,,,,4240219120000-0.001-0.318
4240219120000,0.318,0.32,7.0,,,,4240219120000-0.318-0.32
4240219130000,0.0,0.6,7.0,,,,4240219130000-0.0-0.6
4240219130000,0.6,0.66,7.0,,,,4240219130000-0.6-0.66
4240219130000,0.66,2.26,7.0,,,,4240219130000-0.66-2.26
4240219130000,2.26,4.24,7.0,,,,4240219130000-2.26-4.24
4240219140000,0.0,0.1,7.0,,,,4240219140000-0.0-0.1
4240219140000,0.1,0.9,7.0,,,,4240219140000-0.1-0.9
4240219140000,0.9,1.17,7.0,,,,4240219140000-0.9-1.17
4240219150000,0.0,0.35,7.0,,,,4240219150000-0.0-0.35
4240219160000,0.0,0.61,7.0,,,,4240219160000-0.0-0.61
4240219160000,0.61,5.4,7.0,,,,4240219160000-0.61-5.4
4240219160000,5.4,7.3,7.0,,,,4240219160000-5.4-7.3
4240219160000,7.3,8.4,7.0,,,,4240219160000-7.3-8.4
4240219160000,8.4,9.78,7.0,,,,4240219160000-8.4-9.78
4240219160000,9.78,10.41,7.0,,,,4240219160000-9.78-10.41
4240219170000,0.0,0.005,7.0,,,,4240219170000-0.0-0.005
4240219170000,0.005,1.756,7.0,,,,4240219170000-0.005-1.756
4240219170000,1.756,1.76,7.0,,,,4240219170000-1.756-1.76
4240219180000,0.0,0.7,7.0,,,,4240219180000-0.0-0.7
4240219180000,0.7,1.04,7.0,,,,4240219180000-0.7-1.04
4240219190000,0.0,0.21,7.0,,,,4240219190000-0.0-0.21
4240219210000,0.0,0.26,7.0,,,,4240219210000-0.0-0.26
4240219220000,0.0,0.16,4.0,,,,4240219220000-0.0-0.16
4240219250000,0.0,0.45,5.0,,,,4240219250000-0.0-0.45
4240219260000,0.0,0.3,7.0,,,,4240219260000-0.0-0.3
4240219270000,0.0,0.005,7.0,,,,4240219270000-0.0-0.005
4240219270000,0.005,0.38,7.0,,,,4240219270000-0.005-0.38
4240219280000,0.0,0.07,7.0,,,,4240219280000-0.0-0.07
4240219300000,0.0,0.12,7.0,,,,4240219300000-0.0-0.12
4240219310000,0.0,0.09,7.0,,,,4240219310000-0.0-0.09
4240219320000,0.0,0.22,7.0,,,,4240219320000-0.0-0.22
4240219330000,0.0,0.14,7.0,,,,4240219330000-0.0-0.14
4240219340000,0.0,0.42,4.0,,,,4240219340000-0.0-0.42
4240219340000,0.42,0.6,5.0,,,,4240219340000-0.42-0.6
4240219340000,0.6,0.91,7.0,,,,4240219340000-0.6-0.91
4240219340000,0.91,1.31,7.0,,,,4240219340000-0.91-1.31
4240219370000,0.0,0.27,7.0,,,,4240219370000-0.0-0.27
4240219380000,0.0,1.53,7.0,,,,4240219380000-0.0-1.53
4240219390000,0.0,0.47,7.0,,,,4240219390000-0.0-0.47
4240219400000,0.0,0.02,7.0,,,,4240219400000-0.0-0.02
4240219410000,0.0,0.169,7.0,,,,4240219410000-0.0-0.169
4240219420000,0.0,0.21,4.0,,,,4240219420000-0.0-0.21
4240219430000,0.0,0.06,7.0,,,,4240219430000-0.0-0.06
4240219440000,0.0,0.24,7.0,,,,4240219440000-0.0-0.24
4240219450000,0.0,0.13,7.0,,,,4240219450000-0.0-0.13
4240219460000,0.0,0.07,7.0,,,,4240219460000-0.0-0.07
4240219470000,0.0,0.35,7.0,,,,4240219470000-0.0-0.35
4240219480000,0.0,0.25,7.0,,,,4240219480000-0.0-0.25
4240219490000,0.0,0.21,7.0,,,,4240219490000-0.0-0.21
4240219500000,0.0,0.05,7.0,,,,4240219500000-0.0-0.05
4240219510000,0.0,0.1,7.0,,,,4240219510000-0.0-0.1
4240219510000,0.1,0.128,7.0,,,,4240219510000-0.1-0.128
4240219520000,0.0,0.23,7.0,,,,4240219520000-0.0-0.23
4240219530000,0.0,0.13,7.0,,,,4240219530000-0.0-0.13
4240219540000,0.0,0.06,7.0,,,,4240219540000-0.0-0.06
4240219540000,0.06,0.1,7.0,,,,4240219540000-0.06-0.1
4240219550000,0.0,0.06,7.0,,,,4240219550000-0.0-0.06
4240219560000,0.0,0.11,7.0,,,,4240219560000-0.0-0.11
4240219570000,0.0,0.03,7.0,,,,4240219570000-0.0-0.03
4240219580000,0.0,0.23,7.0,,,,4240219580000-0.0-0.23
4240219590000,0.0,0.29,7.0,,,,4240219590000-0.0-0.29
4240219600000,0.0,0.07,7.0,,,,4240219600000-0.0-0.07
4240219610000,0.0,0.07,7.0,,,,4240219610000-0.0-0.07
4240219620000,0.0,0.07,7.0,,,,4240219620000-0.0-0.07
4240219630000,0.0,0.15,7.0,,,,4240219630000-0.0-0.15
4240219640000,0.0,0.19,7.0,,,,4240219640000-0.0-0.19
4240219650000,0.0,0.12,7.0,,,,4240219650000-0.0-0.12
4240219660000,0.0,0.06,7.0,,,,4240219660000-0.0-0.06
4240219670000,0.0,0.09,7.0,,,,4240219670000-0.0-0.09
4240219680000,0.0,0.1,7.0,,,,4240219680000-0.0-0.1
4240219690000,0.0,0.27,7.0,,,,4240219690000-0.0-0.27
4240219690000,0.27,0.8,7.0,,,,4240219690000-0.27-0.8
4240219700000,0.0,0.24,7.0,,,,4240219700000-0.0-0.24
4240219710000,0.0,0.22,7.0,,,,4240219710000-0.0-0.22
4240219720000,0.0,0.44,7.0,,,,4240219720000-0.0-0.44
4240219720000,0.44,0.47,7.0,,,,4240219720000-0.44-0.47
4240219730000,0.0,0.12,7.0,,,,4240219730000-0.0-0.12
4240219740000,0.0,0.006,7.0,,,,4240219740000-0.0-0.006
4240219740000,0.006,0.69,7.0,,,,4240219740000-0.006-0.69
4240219760000,0.0,0.18,7.0,,,,4240219760000-0.0-0.18
