,RouteId,BeginPoint,EndPoint,ShoulderTypeVn,SampleId
1037,2071062001900,0.8639,0.9316,,200106200000
1038,2071013001900,0.8229,0.8788,,200101300000
1039,2071020001900,0.3782,0.46,,200102000006
1040,2071062001900,1.3016,1.3227,,200106200000
1041,2040046000000,0.0766,0.1006,,200460000000
1042,2071013001900,1.436,1.4636,,200101300000
1043,2071062001900,1.3227,1.3548,,200106200000
1044,2071062001900,1.3548,1.38,,200106200000
1045,2071020001900,0.06,0.0753,,200102000006
1046,2040060750000,0.08,0.09,,200607500000
1047,2071062001900,1.0371,1.0505,,200106200000
1048,2071013001900,0.009,0.0225,,200101300000
1049,2071062001900,0.9316,0.9475,,200106200000
1050,2071013001900,0.9216,0.9364,,200101300000
1051,2071026001900,0.3119,0.33,,200102600000
1052,2071013001900,1.4636,1.48,,200101300000
1053,2040046000000,0.384,0.396,,200460000000
1054,2040046000000,0.396,0.41,,200460000000
1055,2071013001900,0.0,0.009,,200101300000
1056,2071062001900,0.7165,0.7222,,200106200000
1057,2030622000000,13.94,14.04,,206220001394
1058,2030622000000,14.78,15.1,,206220001394
1059,2030622000000,14.4695,14.68,,206220001394
1060,2030622000000,14.2199,14.3502,,206220001394
1061,2030622000000,14.68,14.78,,206220001394
1062,2030622000000,14.4085,14.4695,,206220001394
1063,2030622000000,15.36,15.4318,,206220001394
1064,2030622000000,15.4621,15.5588,,206220001394
1065,2030622000000,15.3099,15.36,,206220001394
1066,2030622000000,15.6038,15.6675,,206220001394
1067,2030622000000,15.1,15.1706,,206220001394
1068,2030622000000,15.18,15.2592,,206220001394
1069,2030622000000,14.18,14.2199,,206220001394
1070,2030622000000,14.04,14.0873,,206220001394
1071,2030622000000,14.0873,14.18,,206220001394
1072,2030622000000,15.4318,15.4621,,206220001394
1073,2030622000000,14.3502,14.3989,,206220001394
1074,2030622000000,15.5588,15.5849,,206220001394
1075,2030622000000,15.2824,15.3099,,206220001394
1076,2030622000000,15.5849,15.6038,,206220001394
1077,2030622000000,15.2592,15.2824,,206220001394
1078,2030622000000,14.3989,14.4085,,206220001394
1079,2030622000000,15.1706,15.18,,206220001394
1080,2040028000000,6.271,6.7337,,200280000591
1081,2040028000000,5.9596,6.271,,200280000591
1082,2040028000000,5.3991,5.7249,,200280000495
1083,2040027000000,5.13,5.6303,,200270000507
1084,2040027000000,5.9034,6.28,,200270000507
1085,2040026000000,4.6242,4.96,,200260000462
1086,2040028000000,7.0824,7.345,,200280000591
1087,2030622000000,15.9305,16.1201,,206220001394
1088,2040028000000,5.2124,5.3991,,200280000495
1089,2040028000000,4.9625,5.1635,,200280000495
1090,2040027000000,5.6716,5.7706,,200270000507
1091,2040028000000,6.9332,7.0616,,200280000591
1092,2040028000000,5.7249,5.91,,200280000495
1093,2030622000000,16.1201,16.3281,,206220001394
1094,2040027000000,6.28,6.4509,,200270000507
1095,2030622000000,15.7485,15.82,,206220001394
1096,2030622000000,15.6675,15.7308,,206220001394
1097,2040027000000,5.8335,5.9034,,200270000507
1098,2040028000000,6.7337,6.819,,200280000591
1099,2040028000000,6.819,6.9332,,200280000591
1100,2030622000000,15.8603,15.9305,,206220001394
1101,2040027000000,5.07,5.13,,200270000507
1102,2040028000000,5.1635,5.2124,,200280000495
1103,2040027000000,5.7706,5.8335,,200270000507
1104,2040027000000,5.6303,5.6716,,200270000507
1105,2040028000000,5.91,5.9596,,200280000591
1106,2030622000000,15.82,15.8405,,206220001394
1107,2040028000000,7.0616,7.0824,,200280000591
1108,2030622000000,15.7308,15.7485,,206220001394
1109,2040028000000,7.355,7.37,,200280000591
1110,2040028000000,4.95,4.9625,,200280000495
1111,2030622000000,15.8405,15.8603,,206220001394
1112,2040028000000,7.345,7.355,,200280000591
1113,2040026000000,4.62,4.6242,,200260000462
1114,4040012000000,9.09,10.0409,,400120000819
1115,4030817000000,6.9613,8.4415,,408170000206
1116,4040012000000,10.77,12.37,,400120001077
1117,4030817000000,9.4913,9.8783,,408170000881
1118,4030817000000,8.81,9.3748,,408170000881
1119,4040012000000,8.19,8.4598,,400120000819
1120,4030034000000,19.4261,19.859,,400340001841
1121,4040012000000,8.5,8.8134,,400120000819
1122,4040012000000,10.0409,10.1941,,400120000819
1123,4040012000000,10.1941,10.3254,,400120000819
1124,4040012000000,10.3254,10.5009,,400120000819
1125,4030817000000,6.3642,6.5639,,408170000206
1126,4030817000000,6.806,6.9613,,408170000206
1127,4030817000000,8.4415,8.656,,408170000206
1128,4030817000000,9.3748,9.4913,,408170000881
1129,4030817000000,10.2235,10.3579,,408170000881
1130,4030817000000,8.656,8.81,,408170000206
1131,4040012000000,10.5009,10.77,,400120000819
1132,4040012000000,8.8134,8.9096,,400120000819
1133,4040012000000,8.9096,9.09,,400120000819
1134,4030817000000,6.1683,6.2902,,408170000206
1135,4030817000000,6.6497,6.806,,408170000206
1136,4030817000000,9.9731,10.058,,408170000881
1137,4030817000000,10.058,10.1479,,408170000881
1138,4030817000000,10.1479,10.2235,,408170000881
1139,4040012000000,8.4598,8.5,,400120000819
1140,4030817000000,6.2902,6.355,,408170000206
1141,4030817000000,6.5639,6.6497,,408170000206
1142,4030817000000,9.8783,9.9275,,408170000881
1143,4030817000000,9.9275,9.9731,,408170000881
1144,4030817000000,10.3629,10.3935,,408170000881
1145,4030817000000,10.3935,10.4688,,408170000881
1146,4030817000000,10.5253,10.5624,,408170000881
1147,4030817000000,10.5624,10.62,,408170000881
1148,4030817000000,10.4688,10.5,,408170000881
1149,4030817000000,10.5,10.5253,,408170000881
1150,4030817000000,6.355,6.3642,,408170000206
1151,4030034000000,19.859,19.87,,400340001841
1152,4030817000000,10.3579,10.3629,,408170000881
1153,1840021000000,0.0,0.3,,180210000000
1154,2030622000000,16.6752,16.81,,206220001394
1155,2030622000000,16.4795,16.656,,206220001394
1156,2030622000000,16.39,16.4254,,206220001394
1157,2030622000000,16.4254,16.4795,,206220001394
1158,2030622000000,16.3281,16.39,,206220001394
1159,1840021000000,0.3,0.348,,180210000000
1160,2030622000000,16.656,16.6752,,206220001394
1161,2030622000000,16.831,16.851,,206220001394
1162,1840021000000,0.348,0.36,,180210000000
1163,2030622000000,16.81,16.831,,206220001394
1164,2030622000000,16.851,16.86,,206220001394
1165,2740035110000,0.0,0.07,,270351100000
1166,2740035110000,0.07,0.13,,270351100000
1167,2730062000000,19.7973,19.8692,,270620001972
1168,2740035110000,0.187,0.2462,,270351100000
1169,2740035110000,0.2462,0.37,,270351100000
1170,2730062000000,19.72,19.7973,,270620001972
1171,2730062000000,19.8692,19.9404,,270620001972
1172,2740035110000,0.13,0.187,,270351100000
1173,2730062000000,21.8087,21.94,,270620002055
1174,2730062000000,20.3313,20.5215,,270620002033
1175,2776503001900,0.0,0.1644,,270650300000
1176,2730062000000,20.574,20.8441,,270620002055
1177,2730062000000,21.22,21.3401,,270620002055
1178,2730062000000,19.9404,20.011,,270620001972
1179,2776503001900,0.1644,0.23,,270650300000
1180,2730062000000,20.9531,21.0422,,270620002055
1181,2730062000000,21.477,21.5712,,270620002055
1182,2730062000000,20.083,20.1573,,270620001972
1183,2730062000000,21.0752,21.1429,,270620002055
1184,2730062000000,20.231,20.3137,,270620001972
1185,2730062000000,21.6048,21.663,,270620002055
1186,2730062000000,21.6836,21.7732,,270620002055
1187,2776504001900,0.0749,0.14,,270650400000
1188,2776504001900,0.0064,0.0749,,270650400000
1189,2730062000000,20.8848,20.9531,,270620002055
1190,2730062000000,20.011,20.083,,270620001972
1191,2730062000000,21.3401,21.4234,,270620002055
1192,2730062000000,21.1429,21.22,,270620002055
1193,2730062000000,20.1573,20.231,,270620001972
1194,2730062000000,21.4234,21.4574,,270620002055
1195,2730062000000,21.0422,21.0752,,270620002055
1196,2730062000000,20.8441,20.8848,,270620002055
1197,2730062000000,21.4574,21.477,,270620002055
1198,2730062000000,21.5744,21.6048,,270620002055
1199,2730062000000,21.663,21.6836,,270620002055
1200,2730062000000,21.7732,21.8087,,270620002055
1201,2730062000000,20.3137,20.33,,270620001972
1202,2730062000000,20.55,20.574,,270620002055
1203,2776504001900,0.0,0.0064,,270650400000
1204,2730062000000,20.5215,20.53,,270620002033
1205,2730062000000,21.5712,21.5744,,270620002055
1206,2730062000000,20.33,20.3313,,270620002033
1207,2770100001900,5.61,5.7173,,270010000561
1208,2774501001900,0.0,0.0795,,270450100000
1209,2770100001900,5.7584,5.8011,,270010000561
1210,2774501001900,0.0795,0.1237,,270450100000
1211,2770100001900,5.7173,5.7584,,270010000561
1212,2774502001900,0.0,0.0629,,270450200000
1213,2774502001900,0.0844,0.1412,,270450200000
1214,2774501001900,0.1237,0.15,,270450100000
1215,2774502001900,0.0629,0.0844,,270450200000
1216,2774502001900,0.1412,0.1684,,270450200000
1217,2770100001900,5.8011,5.81,,270010000561
1218,2774502001900,0.1684,0.17,,270450200000
1219,2740001040000,1.647,1.65,,270010401647
1220,1840021000000,20.2388,20.33,,180210001964
1221,1840021000000,20.33,20.5604,,180210001964
1222,1840021000000,20.5604,20.9565,,180210001964
1223,1840021000000,19.9866,20.23,,180210001964
1224,1840021000000,19.64,19.8716,,180210001964
1225,1840021000000,19.8716,19.9866,,180210001964
1226,1840021000000,20.23,20.2388,,180210001964
1227,1840021000000,20.9565,20.96,,180210001964
1228,1840021000000,28.7494,29.88,,180210002832
1229,18200330000EB,3.3405,3.459,,180330000332
1230,1840021000000,28.32,28.43,,180210002832
1231,1840021000000,28.43,28.5,,180210002832
1232,1840021000000,28.62,28.7111,,180210002832
1233,18200330000EB,3.32,3.3405,,180330000332
1234,1840021000000,28.5,28.549,,180210002832
1235,1840021000000,28.557,28.62,,180210002832
1236,1840021000000,28.7111,28.74,,180210002832
1237,1840021000000,28.74,28.7494,,180210002832
1238,1840021000000,28.549,28.557,,180210002832
1239,18200330000EB,3.459,3.46,,180330000332
1240,5430068000000,0.046,0.35,,54300680000
1241,5430068000000,0.0,0.046,,54300680000
1242,5440011000000,7.679,8.3,,540110007679
1243,5430892000000,4.2111,4.43,,540892000281
1244,5440034000000,0.0,0.4164,,540340000000
1245,5440034000000,0.53,0.76,,540340000000
1246,5430892000000,4.05,4.2111,,540892000281
1247,5430892000000,4.43,4.73,,540892000281
1248,5430892000000,2.9501,3.0472,,540892000281
1249,5430892000000,3.0472,3.3048,,540892000281
1250,5430892000000,3.3048,3.4707,,540892000281
1251,5430892000000,7.02,7.298,,540892000702
1252,5430892000000,3.9426,4.05,,540892000281
1253,5440034000000,0.4164,0.53,,540340000000
1254,5430892000000,3.4919,3.64,,540892000281
1255,5430892000000,3.6945,3.784,,540892000281
1256,5430892000000,3.64,3.68,,540892000281
1257,5430892000000,2.8637,2.9501,,540892000281
1258,5430892000000,3.8603,3.8939,,540892000281
1259,5430892000000,3.8939,3.9426,,540892000281
1260,5430892000000,3.784,3.8172,,540892000281
1261,5430892000000,3.8172,3.8425,,540892000281
1262,5430892000000,3.8425,3.8603,,540892000281
1263,5430892000000,3.68,3.6945,,540892000281
1264,5430892000000,2.81,2.8637,,540892000281
1265,5430892000000,3.4707,3.4919,,540892000281
1266,5440034000000,1.45,1.76,,540340001450
1267,5430892000000,9.5614,9.8527,,548920000855
1268,5430892000000,7.5834,8.06,,540892000702
1269,5440030000000,0.2252,0.4205,,540300000000
1270,5430892000000,8.18,8.3282,,540892000702
1271,5430892000000,8.3282,8.4492,,540892000702
1272,5430892000000,8.617,8.7606,,548920000855
1273,5440030000000,0.7188,0.8715,,540300000000
1274,5440030000000,0.4205,0.5932,,540300000000
1275,5430892000000,7.4259,7.5736,,540892000702
1276,5440030000000,0.0233,0.2252,,540300000000
1277,5430892000000,9.46,9.5614,,548920000855
1278,5430892000000,9.2688,9.41,,548920000855
1279,5440030000000,0.8715,0.98,,540300000000
1280,5430892000000,8.7606,8.9019,,548920000855
1281,5440030000000,0.5932,0.7188,,540300000000
1282,5430892000000,8.9588,9.1022,,548920000855
1283,5430892000000,9.1022,9.2482,,548920000855
1284,5430892000000,7.3045,7.4057,,540892000702
1285,5475780001900,0.0778,0.12,,540578000000
1286,5430892000000,8.4492,8.4995,,540892000702
1287,5430892000000,8.4995,8.55,,540892000702
1288,5430892000000,8.55,8.617,,548920000855
1289,5430892000000,8.9035,8.9588,,548920000855
1290,5430892000000,8.1,8.18,,540892000702
1291,5430892000000,9.41,9.46,,548920000855
1292,5430892000000,9.8527,9.8764,,548920000855
1293,5440030000000,0.0,0.0233,,540300000000
1294,5430892000000,8.06,8.1,,540892000702
1295,5430892000000,9.8764,9.9,,548920000855
1296,5475780001900,0.0,0.05,,540578000000
1297,5475780001900,0.05,0.0778,,540578000000
1298,5430892000000,7.4117,7.4259,,540892000702
1299,5430892000000,9.2482,9.2688,,548920000855
1300,5430892000000,7.4057,7.4117,,540892000702
1301,5430892000000,7.298,7.3045,,540892000702
1302,5430892000000,7.5736,7.5834,,540892000702
1303,5430892000000,8.9019,8.9035,,548920000855
1304,2870507001900,1.2814,1.54,,280050700066
1305,2870515001900,0.0,0.2032,,280051500000
1306,2840011000000,0.2154,0.58,,280110000008
1307,2840052200000,0.001,0.2836,,280052200001
1308,2840021010000,0.0,0.3818,,280210100000
1309,2870507001900,0.8884,1.0327,,280050700066
1310,2840052200000,0.4348,0.5614,,280052200001
1311,2870507001900,1.1034,1.2814,,280050700066
1312,2840052200000,0.7127,0.82,,280052200001
1313,2840021010000,0.3818,0.5479,,280210100000
1314,2840021010000,0.5479,0.7536,,280210100000
1315,2870507001900,0.4506,0.6042,,280050700000
1316,2870514001900,0.0349,0.187,,280051400000
1317,2870514001900,0.187,0.3599,,280051400000
1318,2870514001900,0.3599,0.5328,,280051400000
1319,2870507001900,0.3301,0.4506,,280050700000
1320,2870507001900,1.0327,1.1034,,280050700066
1321,2870515001900,0.2032,0.2995,,280051500000
1322,2840052200000,0.6172,0.7127,,280052200001
1323,2870507001900,0.2235,0.3255,,280050700000
1324,2870507001900,0.7136,0.7782,,280050700066
1325,2870507001900,0.7782,0.8884,,280050700066
1326,2840052200000,0.3596,0.4348,,280052200001
1327,2840021010000,0.7536,0.89,,280210100000
1328,2840052200000,0.5614,0.6172,,280052200001
1329,2870507001900,0.169,0.2235,,280050700000
1330,2840011000000,0.1398,0.2154,,280110000008
1331,2840052200000,0.2836,0.3596,,280052200001
1332,2870507001900,0.66,0.7136,,280050700066
1333,2870507001900,0.6042,0.655,,280050700000
1334,2870514001900,0.5328,0.6,,280051400000
1335,2840011000000,0.1208,0.1398,,280110000008
1336,2870507001900,0.0691,0.1005,,280050700000
1337,2870507001900,0.1005,0.1343,,280050700000
1338,2870507001900,0.1343,0.169,,280050700000
1339,2870514001900,0.0,0.0349,,280051400000
1340,2870507001900,0.0,0.0359,,280050700000
1341,2870507001900,0.0359,0.0691,,280050700000
1342,2840011000000,0.08,0.1208,,280110000008
1343,2870515001900,0.2995,0.3098,,280051500000
1344,2870507001900,0.6556,0.66,,280050700000
1345,2870507001900,0.3255,0.3301,,280050700000
1346,2870507001900,0.655,0.6556,,280050700000
1347,2870516001900,0.1892,0.41,,280051600000
1348,2840025000000,0.0,0.13,,280250000000
1349,2870515001900,0.436,0.5273,,280051500000
1350,2870515001900,0.6136,0.7838,,280051500000
1351,2840025000000,0.18,0.34,,280250000000
1352,2840025000000,0.34,0.41,,280250000000
1353,2870515001900,0.8698,0.95,,280051500000
1354,2870515001900,0.3098,0.404,,280051500000
1355,2870517001900,0.215,0.3261,,280051700190
1356,2870516001900,0.0819,0.1811,,280051600000
1357,2870514001900,0.6,0.6996,,280051400060
1358,2870515001900,0.7838,0.832,,280051500000
1359,2870515001900,0.832,0.8698,,280051500000
1360,2870516001900,0.0,0.0819,,280051600000
1361,2870515001900,0.5273,0.5895,,280051500000
1362,2870514001900,0.6996,0.7766,,280051400060
1363,2840025000000,0.13,0.18,,280250000000
1364,2870515001900,0.404,0.436,,280051500000
1365,2870517001900,0.3261,0.3589,,280051700190
1366,2870515001900,0.5895,0.6136,,280051500000
1367,2870517001900,0.3589,0.38,,280051700190
1368,2870517001900,0.19,0.215,,280051700190
1369,2870516001900,0.1811,0.1892,,280051600000
1370,2870502001900,0.0,0.4198,,280050200000
1371,2870504001900,0.0,0.132,,280050400000
1372,2870514001900,0.7766,1.1771,,280051400060
1373,2870502001900,0.72,0.7761,,280050200000
1374,2870514001900,1.1771,1.2739,,280051400060
1375,2870513001900,0.0,0.1315,,280051300000
1376,2870504001900,0.132,0.2458,,280050400000
1377,2870514001900,1.2739,1.3934,,280051400060
1378,2870504001900,0.2458,0.3687,,280050400000
1379,2870502001900,0.6145,0.6771,,280050200000
1380,2870502001900,1.5416,1.5958,,280050200136
1381,2870502001900,1.2325,1.303,,280502M0101
1382,2870513001900,0.1315,0.2243,,280051300000
1383,2870513001900,0.2243,0.37,,280051300000
1384,2870502001900,1.01,1.1398,,280502M0101
1385,2870502001900,1.36,1.5416,,280050200136
1386,2870502001900,1.6,1.703,,280050200160
1387,2870502001900,1.703,1.78,,280050200160
1388,2870504001900,0.4013,0.47,,280050400000
1389,2870502001900,0.7761,0.8216,,280050200000
1390,2870502001900,1.7823,1.8741,,280050200178
1391,2870502001900,0.9028,0.9616,,280050200000
1392,2870502001900,0.9616,1.0063,,280050200000
1393,2870502001900,0.6771,0.72,,280050200000
1394,2870502001900,0.8216,0.8776,,280050200000
1395,2870502001900,0.4198,0.4919,,280050200000
1396,2870514001900,1.4904,1.52,,280051400141
1397,2870514001900,1.4348,1.4691,,280051400141
1398,2870502001900,0.5259,0.6123,,280050200000
1399,2870502001900,1.1559,1.2325,,280502M0101
1400,2870504001900,0.369,0.4013,,280050400000
1401,2870502001900,1.3107,1.36,,280502M0101
1402,2870502001900,0.8776,0.9028,,280050200000
1403,2870502001900,0.4969,0.5259,,280050200000
1404,2870502001900,1.1398,1.1559,,280502M0101
1405,2870514001900,1.3934,1.41,,280051400060
1406,2870514001900,1.41,1.4348,,280051400141
1407,2870502001900,1.8741,1.91,,280050200178
1408,2870514001900,1.4691,1.4904,,280051400141
1409,2870502001900,1.303,1.3107,,280502M0101
1410,2870502001900,0.4919,0.4969,,280050200000
1411,2870502001900,1.0063,1.01,,280050200000
1412,2870502001900,1.5958,1.6,,280050200136
1413,2870502001900,0.6123,0.6145,,280050200000
1414,2870502001900,1.78,1.7823,,280050200178
1415,2870504001900,0.3687,0.369,,280050400000
1416,5530097000000,21.7916,21.9865,,550970002156
1417,5530097000000,21.9865,22.1701,,550970002156
1418,5530097000000,21.56,21.6295,,550970002156
1419,5530097000000,21.69,21.7916,,550970002156
1420,5530097000000,22.1701,22.2199,,550970002156
1421,5530097000000,22.2286,22.2586,,550970002156
1422,5530097000000,21.6295,21.6714,,550970002156
1423,5530097000000,21.6714,21.69,,550970002156
1424,5530097000000,22.2199,22.2286,,550970002156
1425,5530097000000,22.2586,22.26,,550970002156
1426,2840025000000,0.9463,1.53,,280250000057
1427,2830020000000,4.23,4.45,,280200000423
1428,2830020000000,5.08,5.2,,280200000423
1429,2830020000000,4.6507,4.9,,280200000423
1430,2840025000000,0.67,0.9463,,280250000057
1431,2840025000000,0.41,0.5562,,280250000000
1432,2830020000000,4.45,4.6507,,280200000423
1433,2830020000000,4.9,5.0537,,280200000423
1434,2870504001900,0.499,0.6197,,280050400047
1435,2840025000000,0.57,0.67,,280250000057
1436,2870504001900,0.6197,0.71,,280050400047
1437,2830020000000,5.0537,5.08,,280200000423
1438,2870504001900,0.47,0.499,,280050400047
1439,2840025000000,0.5562,0.57,,280250000000
1440,2840027000000,0.1461,0.8132,,280270000000
1441,2840027000000,1.28,1.57,,280270000000
1442,2840027000000,1.08,1.25,,280270000000
1443,2840027000000,0.8132,1.08,,280270000000
1444,2840019290000,2.5509,3.0081,,280192900254
1445,2840027000000,0.0,0.1461,,280270000000
1446,2840027000000,1.25,1.28,,280270000000
1447,2840019290000,2.54,2.5509,,280192900254
1448,2840007050000,0.343,1.11,,280007050343
1449,2830104000000,1.733,1.93,,281040000165
1450,2840016000000,1.77,2.5,,280160000170
1451,2840024000000,0.3,0.52,,280240000300
1452,2840019290000,3.04,3.32,,280192900254
1453,2830020000000,12.05,12.21,,280200001205
1454,2830020000000,12.21,12.47,,280200001205
1455,2840024000000,0.84,1.03,,280240000300
1456,2830020000000,10.32,10.4031,,280200001032
1457,2840027000000,2.4056,2.59,,280270000212
1458,2840014000000,0.0,0.1597,,280140000000
1459,2840016100000,0.08,0.315,,280161000000
1460,2830020000000,12.47,12.6447,,280200001205
1461,2840016100000,0.4036,0.54,,280161000000
1462,2840024000000,0.591,0.7704,,280240000300
1463,2840014000000,0.2734,0.5432,,280140000000
1464,2830104000000,2.2021,2.3219,,281040000165
1465,2840024000000,0.1,0.3,,280240000000
1466,2840027000000,2.12,2.4056,,280270000212
1467,2840007050000,0.0,0.3,,280007050000
1468,2830104000000,1.971,2.1067,,281040000165
1469,2840016100000,0.0,0.08,,280161000000
1470,2840024000000,0.0,0.1,,280240000000
1471,2830020000000,10.8541,10.949,,280200001032
1472,2830104000000,2.36,2.4448,,281040000165
1473,2840014000000,0.5432,0.63,,280140000000
1474,2830020000000,11.1813,11.2662,,280200001032
1475,2840024000000,0.7704,0.8246,,280240000300
1476,2840014000000,0.1597,0.2734,,280140000000
1477,2830020000000,10.769,10.8434,,280200001032
1478,2830104000000,2.1312,2.2021,,281040000165
1479,2877013001900,0.42,0.499,,280701300042
1480,2830020000000,11.3348,11.383,,280200001032
1481,2830104000000,2.48,2.593,,281040000165
1482,2840016100000,0.6,0.66,,280161000000
1483,2840024000000,1.03,1.13,,280240000300
1484,2830104000000,2.62,2.65,,281040000165
1485,2830020000000,10.7016,10.769,,280200001032
1486,2830020000000,11.0621,11.12,,280200001032
1487,2830020000000,11.0272,11.0621,,280200001032
1488,2830020000000,10.949,11.0024,,280200001032
1489,2830020000000,12.647,12.71,,280200001205
1490,2830104000000,2.4448,2.48,,281040000165
1491,2830104000000,1.6907,1.733,,281040000165
1492,2830020000000,11.2759,11.3348,,280200001032
1493,2830020000000,11.1346,11.1813,,280200001032
1494,2840016010000,0.59,0.6592,,280160100590
1495,2840016010000,0.6592,0.7011,,280160100590
1496,2840024000000,0.52,0.591,,280240000300
1497,2830020000000,10.5067,10.5555,,280200001032
1498,2830020000000,10.5842,10.6307,,280200001032
1499,2830020000000,10.6307,10.7016,,280200001032
1500,2840016100000,0.3333,0.3993,,280161000000
1501,2830104000000,2.3219,2.36,,281040000165
1502,2877019001900,0.0,0.0472,,280701900000
1503,2840016000000,1.7,1.77,,280160000170
1504,2830104000000,1.65,1.6907,,281040000165
1505,2830020000000,12.71,12.78,,280200001205
1506,2830020000000,10.4031,10.468,,280200001032
1507,2840016010000,0.7011,0.74,,280160100590
1508,2877019001900,0.0891,0.13,,280701900000
1509,2840016100000,0.54,0.6,,280161000000
1510,2830020000000,11.0024,11.0272,,280200001032
1511,2830020000000,10.5555,10.5842,,280200001032
1512,2840019290000,3.0081,3.04,,280192900254
1513,2830104000000,2.1067,2.1312,,281040000165
1514,2840016100000,0.315,0.3333,,280161000000
1515,2830020000000,10.47,10.5067,,280200001032
1516,2877019001900,0.0472,0.0891,,280701900000
1517,2877013001900,0.499,0.52,,280701300042
1518,2840007050000,0.3,0.324,,280007050000
1519,2840016000000,2.55,2.59,,280160002500
1520,2830104000000,1.953,1.971,,281040000165
1521,2830104000000,2.599,2.62,,281040000165
1522,2830020000000,11.12,11.1346,,280200001032
1523,2830020000000,11.2662,11.2759,,280200001032
1524,2840024000000,0.8246,0.84,,280240000300
1525,2830020000000,10.8434,10.8541,,280200001032
1526,2830020000000,11.3909,11.4,,280200001032
1527,2830104000000,1.93,1.9478,,281040000165
1528,2840016000000,2.536,2.55,,280160002500
1529,2840016000000,2.59,2.6,,280160002500
1530,2840016000000,2.5,2.518,,280160002500
1531,2840016000000,2.52,2.534,,280160002500
1532,2830104000000,2.593,2.599,,281040000165
1533,2840016100000,0.3993,0.4036,,280161000000
1534,2840016000000,2.61,2.614,,280160002500
1535,2830020000000,11.383,11.3909,,280200001032
1536,2840016000000,2.6,2.607,,280160002500
1537,2830020000000,10.468,10.47,,280200001032
1538,2830104000000,1.95,1.953,,281040000165
1539,2840016000000,2.607,2.61,,280160002500
1540,2830020000000,12.6447,12.647,,280200001205
1541,2830104000000,1.9478,1.95,,281040000165
1542,2840016000000,2.518,2.52,,280160002500
1543,2840016000000,2.534,2.536,,280160002500
1544,2840016000000,2.5,2.5,,280160002500
1545,2840016010000,0.59,0.59,,280160100590
1546,2840024000000,1.13,1.47,,280240000300
1547,2840007050000,1.111,1.55,,280070500111
1548,2840007050000,1.551,1.83,,280070500111
1549,2840024000000,1.47,1.59,,280240000300
1550,2840024000000,1.86,2.0,,280240000300
1551,2840024000000,2.4069,2.5394,,280240000300
1552,2840024000000,2.5394,2.7816,,280240000300
1553,2840024000000,2.0,2.2867,,280240000300
1554,2840024000000,1.59,1.8161,,280240000300
1555,2840007050000,1.836,2.1,,280070501836
1556,2840024000000,2.2867,2.4069,,280240000300
1557,2840024000000,1.8161,1.86,,280240000300
1558,2840024000000,2.7816,2.789,,280240000300
1559,2840007050000,1.55,1.551,,280070500111
1560,2840007050000,1.11,1.111,,280070500111
1561,4140048000000,0.9054,1.5821,,410480000000
1562,4140048000000,0.34,0.9,,410480000000
1563,4140048000000,0.0159,0.34,,410480000000
1564,4140048000000,1.5821,1.9,,410480000000
1565,4140048000000,0.0,0.0159,,410480000000
1566,4140048000000,0.9,0.9054,,410480000000
1567,0330099000000,0.0,1.7114,,030990000000
1568,0330099000000,1.7114,1.84,,030990000000
1569,4130016000000,8.5246,9.313,,410160000847
1570,4130016000000,9.49,9.626,,410160009485
1571,4130016000000,9.313,9.485,,410160000847
1572,4130016000000,9.626,9.7356,,410160009485
1573,4130016000000,9.7439,9.7938,,410160009485
1574,4140030000000,4.27,4.32,,410300000427
1575,4130016000000,8.47,8.5,,410160000847
1576,4130016000000,8.5,8.5246,,410160000847
1577,4130016000000,9.7356,9.7439,,410160009485
1578,4130016000000,9.485,9.49,,410160009485
1579,4130016000000,9.7938,9.8,,410160009485
1580,4140018000000,3.51,3.9017,,410180003510
1581,4140018000000,3.9017,4.1513,,410180003510
1582,4140018000000,3.1698,3.3643,,410180003000
1583,4140018000000,4.219,4.41,,410180003510
1584,4140003180000,3.0105,3.285,,410031802770
1585,4130003000000,36.2446,36.49,,410030036230
1586,4140016160000,0.1145,0.3267,,410161600000
1587,4140003180000,2.87,2.99,,410031802770
1588,4140016390000,0.45,0.59,,410163900000
1589,4140018000000,3.3643,3.44,,410180003000
1590,4140016390000,0.3586,0.45,,410163900000
1591,4140016390000,0.0835,0.2981,,410163900000
1592,4140016390000,0.2981,0.3586,,410163900000
1593,4140018000000,3.0473,3.1698,,410180003000
1594,4140016100000,0.7797,0.8682,,410161000530
1595,4140030000000,4.4177,4.51,,410300000427
1596,4140003180000,3.285,3.38,,410031802770
1597,4140018000000,3.44,3.51,,410180003000
1598,4170034001900,0.2145,0.38,,410003400017
1599,4140003180000,2.77,2.87,,410031802770
1600,4140016160000,0.03,0.0944,,410161600000
1601,4140016390000,0.59,0.64,,410163900000
1602,4140030000000,4.32,4.36,,410300000427
1603,4140003180000,3.38,3.4244,,410031802770
1604,4140003180000,3.4244,3.51,,410031802770
1605,4140016100000,0.8682,0.8962,,410161000530
1606,4140030000000,4.36,4.4177,,410300000427
1607,4140016390000,0.0,0.0681,,410163900000
1608,4170034001900,0.17,0.2145,,410003400017
1609,4140018000000,3.0,3.0473,,410180003000
1610,4140016160000,0.0,0.03,,410161600000
1611,4140018000000,4.1513,4.1778,,410180003510
1612,4140003180000,2.99,3.0105,,410031802770
1613,4140018000000,4.1778,4.219,,410180003510
1614,4140016390000,0.0681,0.0835,,410163900000
