,RouteId,BeginPoint,EndPoint,CountyIdVn,FacilityTypeVn,FsystemVn,NhsVn,UrbanIdVn
10556,21100790000SB,99.4,99.5,,6,1,1.0,99999
10557,21100790000SB,99.3,99.4,,6,1,1.0,99999
10558,21100790000SB,99.2,99.3,,6,1,1.0,99999
10559,21100790000SB,99.1,99.2,,6,1,1.0,99999
10560,21100790000SB,98.91,99.0,,6,1,1.0,99999
10561,21100790000SB,99.0,99.1,,6,1,1.0,99999
10562,21100790000SB,98.7,98.8,,6,1,1.0,99998
10563,21100790000SB,98.8,98.9,,6,1,1.0,99998
10564,21100790000SB,98.9,98.91,,6,1,1.0,99998
10565,21100790000SB,104.8,104.9,,6,1,1.0,99999
10566,21100790000SB,104.9,105.0,,6,1,1.0,99999
10567,21100790000SB,105.1,105.2,,6,1,1.0,99999
10568,21100790000SB,105.3,105.4,,6,1,1.0,99999
10569,21100790000SB,105.4,105.5,,6,1,1.0,99999
10570,21100790000SB,99.8,99.9,,6,1,1.0,99999
10571,21100790000SB,104.6,104.7,,6,1,1.0,99999
10572,21100790000SB,104.5,104.6,,6,1,1.0,99999
10573,21100790000SB,104.4,104.5,,6,1,1.0,99999
10574,21100790000SB,104.3,104.4,,6,1,1.0,99999
10575,21100790000SB,104.2,104.3,,6,1,1.0,99999
10576,21100790000SB,104.0,104.1,,6,1,1.0,99999
10577,21100790000SB,103.9,104.0,,6,1,1.0,99999
10578,21100790000SB,103.8,103.9,,6,1,1.0,99999
10579,21100790000SB,103.7,103.8,,6,1,1.0,99999
10580,21100790000SB,103.6,103.7,,6,1,1.0,99999
10581,21100790000SB,103.5,103.6,,6,1,1.0,99999
10582,21100790000SB,103.3,103.4,,6,1,1.0,99999
10583,21100790000SB,103.2,103.3,,6,1,1.0,99999
10584,21100790000SB,103.1,103.2,,6,1,1.0,99999
10585,21100790000SB,103.0,103.1,,6,1,1.0,99999
10586,21100790000SB,102.9,103.0,,6,1,1.0,99999
10587,21100790000SB,102.8,102.9,,6,1,1.0,99999
10588,21100790000SB,102.6,102.7,,6,1,1.0,99999
10589,21100790000SB,102.5,102.6,,6,1,1.0,99999
10590,21100790000SB,102.32,102.4,,6,1,1.0,99999
10591,21100790000SB,102.4,102.5,,6,1,1.0,99999
10592,21100790000SB,102.2,102.3,,6,1,1.0,99999
10593,21100790000SB,102.1,102.2,,6,1,1.0,99999
10594,21100790000SB,102.0,102.1,,6,1,1.0,99999
10595,21100790000SB,101.9,102.0,,6,1,1.0,99999
10596,21100790000SB,101.8,101.9,,6,1,1.0,99999
10597,21100790000SB,101.7,101.8,,6,1,1.0,99999
10598,21100790000SB,101.6,101.7,,6,1,1.0,99999
10599,21100790000SB,101.5,101.6,,6,1,1.0,99999
10600,21100790000SB,101.4,101.5,,6,1,1.0,99999
10601,21100790000SB,101.2,101.3,,6,1,1.0,99999
10602,21100790000SB,101.1,101.2,,6,1,1.0,99999
10603,21100790000SB,101.0,101.1,,6,1,1.0,99999
10604,21100790000SB,100.9,101.0,,6,1,1.0,99999
10605,21100790000SB,100.8,100.9,,6,1,1.0,99999
10606,21100790000SB,100.7,100.8,,6,1,1.0,99999
10607,21100790000SB,100.6,100.7,,6,1,1.0,99999
10608,21100790000SB,100.5,100.6,,6,1,1.0,99999
10609,21100790000SB,100.4,100.5,,6,1,1.0,99999
10610,21100790000SB,100.3,100.4,,6,1,1.0,99999
10611,21100790000SB,100.2,100.3,,6,1,1.0,99999
10612,21100790000SB,100.1,100.2,,6,1,1.0,99999
10613,21100790000SB,100.0,100.1,,6,1,1.0,99999
10614,21100790000SB,104.7647,104.8,,6,1,1.0,99999
10615,21100790000SB,105.0,105.0492,,6,1,1.0,99999
10616,21100790000SB,105.0492,105.1,,6,1,1.0,99999
10617,21100790000SB,105.2,105.2763,,6,1,1.0,99999
10618,21100790000SB,104.7,104.7647,,6,1,1.0,99999
10619,21100790000SB,103.4,103.5,,6,1,1.0,99999
10620,21100790000SB,102.71,102.8,,6,1,1.0,99999
10621,21100790000SB,99.9,100.0,,6,1,1.0,99999
10622,21100790000SB,101.326,101.3715,,6,1,1.0,99999
10623,21100790000SB,104.1,104.157,,6,1,1.0,99999
10624,21100790000SB,105.2763,105.3,,6,1,1.0,99999
10625,21100790000SB,102.3,102.32,,6,1,1.0,99999
10626,21100790000SB,101.3,101.326,,6,1,1.0,99999
10627,21100790000SB,101.378,101.4,,6,1,1.0,99999
10628,21100790000SB,104.157,104.183,,6,1,1.0,99999
10629,21100790000SB,104.183,104.2,,6,1,1.0,99999
10630,21100790000SB,102.7,102.71,,6,1,1.0,99999
10631,21100790000SB,101.3715,101.378,,6,1,1.0,99999
10632,17100790000SB,111.8,111.9,,6,1,1.0,99999
10633,17100790000SB,106.42,106.4901,,6,1,1.0,99999
10634,17100790000SB,108.0,108.1,,6,1,1.0,99999
10635,17100790000SB,108.1,108.2,,6,1,1.0,99999
10636,17100790000SB,108.2,108.3,,6,1,1.0,99999
10637,17100790000SB,108.3,108.4,,6,1,1.0,99999
10638,17100790000SB,108.4,108.5,,6,1,1.0,99999
10639,17100790000SB,108.5,108.6,,6,1,1.0,99999
10640,17100790000SB,108.7,108.8,,6,1,1.0,99999
10641,17100790000SB,108.8,108.9,,6,1,1.0,99999
10642,17100790000SB,108.9,109.0,,6,1,1.0,99999
10643,17100790000SB,109.0,109.1,,6,1,1.0,99999
10644,17100790000SB,109.1,109.2,,6,1,1.0,99999
10645,17100790000SB,109.2,109.3,,6,1,1.0,99999
10646,17100790000SB,109.3,109.4,,6,1,1.0,99999
10647,21100790000SB,105.5,105.6,,6,1,1.0,99999
10648,21100790000SB,105.6,105.7,,6,1,1.0,99999
10649,21100790000SB,105.7,105.8,,6,1,1.0,99999
10650,21100790000SB,105.8,105.9,,6,1,1.0,99999
10651,17100790000SB,106.5,106.6,,6,1,1.0,99999
10652,17100790000SB,106.6,106.7,,6,1,1.0,99999
10653,17100790000SB,106.7,106.8,,6,1,1.0,99999
10654,17100790000SB,106.8,106.9,,6,1,1.0,99999
10655,17100790000SB,106.9,107.0,,6,1,1.0,99999
10656,21100790000SB,106.1,106.2,,6,1,1.0,99999
10657,21100790000SB,105.9,106.0,,6,1,1.0,99999
10658,21100790000SB,106.0,106.1,,6,1,1.0,99999
10659,17100790000SB,111.7,111.8,,6,1,1.0,99999
10660,17100790000SB,111.6,111.7,,6,1,1.0,99999
10661,17100790000SB,111.5,111.6,,6,1,1.0,99999
10662,17100790000SB,111.4,111.5,,6,1,1.0,99999
10663,17100790000SB,111.3,111.4,,6,1,1.0,99999
10664,17100790000SB,111.1,111.2,,6,1,1.0,99999
10665,17100790000SB,111.0,111.1,,6,1,1.0,99999
10666,17100790000SB,110.8,110.9,,6,1,1.0,99999
10667,17100790000SB,110.7,110.8,,6,1,1.0,99999
10668,17100790000SB,110.5,110.6,,6,1,1.0,99999
10669,17100790000SB,110.4,110.5,,6,1,1.0,99999
10670,17100790000SB,110.3,110.4,,6,1,1.0,99999
10671,17100790000SB,110.1,110.2,,6,1,1.0,99999
10672,17100790000SB,110.0,110.1,,6,1,1.0,99999
10673,17100790000SB,109.9,110.0,,6,1,1.0,99999
10674,17100790000SB,109.6,109.7,,6,1,1.0,99999
10675,17100790000SB,107.9,108.0,,6,1,1.0,99999
10676,17100790000SB,107.8,107.9,,6,1,1.0,99999
10677,17100790000SB,107.7,107.8,,6,1,1.0,99999
10678,17100790000SB,107.6,107.7,,6,1,1.0,99999
10679,17100790000SB,107.4,107.5,,6,1,1.0,99999
10680,17100790000SB,107.3,107.4,,6,1,1.0,99999
10681,17100790000SB,107.2,107.3,,6,1,1.0,99999
10682,17100790000SB,107.0,107.1,,6,1,1.0,99999
10683,17100790000SB,107.1,107.2,,6,1,1.0,99999
10684,17100790000SB,109.4,109.497,,6,1,1.0,99999
10685,17100790000SB,109.736,109.8,,6,1,1.0,99999
10686,17100790000SB,108.6,108.7,,6,1,1.0,99999
10687,17100790000SB,111.2341,111.3,,6,1,1.0,99999
10688,17100790000SB,111.2,111.2341,,6,1,1.0,99999
10689,17100790000SB,110.9,110.9692,,6,1,1.0,99999
10690,17100790000SB,110.2,110.3,,6,1,1.0,99999
10691,17100790000SB,109.8,109.9,,6,1,1.0,99999
10692,21100790000SB,106.2,106.28,,6,1,1.0,99999
10693,21100790000SB,106.3,106.364,,6,1,1.0,99999
10694,17100790000SB,109.5,109.539,,6,1,1.0,99999
10695,17100790000SB,109.539,109.59,,6,1,1.0,99999
10696,17100790000SB,110.6,110.632,,6,1,1.0,99999
10697,17100790000SB,107.5,107.551,,6,1,1.0,99999
10698,17100790000SB,111.95,112.0,,6,1,1.0,99999
10699,17100790000SB,111.9013,111.92,,6,1,1.0,99999
10700,17100790000SB,110.9692,111.0,,6,1,1.0,99999
10701,21100790000SB,106.3765,106.4,,6,1,1.0,99999
10702,21100790000SB,106.4,106.42,,6,1,1.0,99999
10703,17100790000SB,111.92,111.95,,6,1,1.0,99999
10704,17100790000SB,110.6368,110.656,,6,1,1.0,99999
10705,17100790000SB,110.656,110.7,,6,1,1.0,99999
10706,17100790000SB,107.5522,107.577,,6,1,1.0,99999
10707,17100790000SB,107.577,107.6,,6,1,1.0,99999
10708,17100790000SB,109.7173,109.736,,6,1,1.0,99999
10709,17100790000SB,109.59,109.6,,6,1,1.0,99999
10710,17100790000SB,106.4901,106.5,,6,1,1.0,99999
10711,21100790000SB,106.28,106.3,,6,1,1.0,99999
10712,21100790000SB,106.364,106.3765,,6,1,1.0,99999
10713,17100790000SB,109.7,109.714,,6,1,1.0,99999
10714,17100790000SB,109.497,109.5,,6,1,1.0,99999
10715,17100790000SB,110.632,110.6368,,6,1,1.0,99999
10716,17100790000SB,109.714,109.7173,,6,1,1.0,99999
10717,17100790000SB,111.9,111.9013,,6,1,1.0,99999
10718,17100790000SB,107.551,107.5522,,6,1,1.0,99999
10719,17100790000SB,112.8,112.9,,6,1,1.0,99999
10720,17100790000SB,112.3,112.4,,6,1,1.0,99999
10721,17100790000SB,112.4,112.5,,6,1,1.0,99999
10722,17100790000SB,112.5,112.6,,6,1,1.0,99999
10723,17100790000SB,112.6,112.7,,6,1,1.0,99999
10724,17100790000SB,112.7,112.8,,6,1,1.0,99999
10725,17100790000SB,112.9,113.0,,6,1,1.0,99999
10726,17100790000SB,113.0,113.1,,6,1,1.0,99999
10727,17100790000SB,112.0,112.1,,6,1,1.0,99999
10728,17100790000SB,112.2,112.3,,6,1,1.0,99999
10729,17100790000SB,113.1,113.2,,6,1,1.0,99999
10730,17100790000SB,112.1272,112.2,,6,1,1.0,99999
10731,17100790000SB,112.1,112.1272,,6,1,1.0,99999
10732,17200500000WB,7.1,7.2,,6,3,1.0,99998
10733,17200500000WB,7.6,7.7,,6,3,1.0,99998
10734,17200500000WB,8.1,8.2,,6,3,1.0,99998
10735,17200500000WB,8.6,8.7,,6,3,1.0,99998
10736,17200500000WB,9.0,9.1,,6,3,1.0,99998
10737,17200500000WB,10.1,10.2,,6,3,1.0,99998
10738,17200500000WB,9.7,9.8,,6,3,1.0,99998
10739,17200500000WB,9.9,10.0,,6,3,1.0,99998
10740,17200500000WB,7.5,7.58,,6,3,1.0,99998
10741,17200500000WB,7.7,7.8,,6,3,1.0,99998
10742,17200500000WB,8.51,8.6,,6,3,1.0,99998
10743,17200500000WB,10.03,10.1,,6,3,1.0,99998
10744,17200500000WB,9.8,9.9,,6,3,1.0,99998
10745,17200500000WB,6.7,6.8,,6,3,1.0,99998
10746,17200500000WB,6.8,6.9,,6,3,1.0,99998
10747,17200500000WB,6.9,7.0,,6,3,1.0,99998
10748,17200500000WB,7.0,7.1,,6,3,1.0,99998
10749,17200500000WB,7.2,7.3,,6,3,1.0,99998
10750,17200500000WB,7.3,7.4,,6,3,1.0,99998
10751,17200500000WB,7.4,7.5,,6,3,1.0,99998
10752,17200500000WB,8.9,9.0,,6,3,1.0,99998
10753,17200500000WB,8.7,8.8,,6,3,1.0,99998
10754,17200500000WB,8.8,8.9,,6,3,1.0,99998
10755,17200500000WB,8.4,8.5,,6,3,1.0,99998
10756,17200500000WB,8.2,8.3,,6,3,1.0,99998
10757,17200500000WB,8.3,8.4,,6,3,1.0,99998
10758,17200500000WB,8.0,8.1,,6,3,1.0,99998
10759,17200500000WB,7.8,7.9,,6,3,1.0,99998
10760,17200500000WB,7.9,8.0,,6,3,1.0,99998
10761,17200500000WB,6.6,6.7,,6,3,1.0,99998
10762,17200500000WB,6.4,6.5,,6,3,1.0,99998
10763,17200500000WB,9.3,9.4,,6,3,1.0,99998
10764,17200500000WB,9.1,9.2,,6,3,1.0,99998
10765,17200500000WB,9.2,9.3,,6,3,1.0,99998
10766,17200500000WB,7.58,7.6,,6,3,1.0,99998
10767,17200500000WB,6.55,6.6,,6,3,1.0,99998
10768,17200500000WB,10.0,10.03,,6,3,1.0,99998
10769,17200500000WB,6.5,6.55,,6,3,1.0,99998
10770,17200500000WB,8.5,8.51,,6,3,1.0,99998
10771,17200500000WB,10.2,10.3,,6,3,1.0,99998
10772,17200500000WB,11.4,11.5,,6,3,1.0,99998
10773,17200500000WB,11.7,11.8,,6,3,1.0,99998
10774,17200500000WB,12.0,12.1,,6,3,1.0,99998
10775,17200500000WB,10.3,10.4,,6,3,1.0,99998
10776,17200500000WB,10.4,10.48,,6,3,1.0,99998
10777,17200500000WB,15.4057,15.46,,6,3,1.0,99998
10778,17200500000WB,12.34,12.4,,6,3,1.0,99998
10779,17200500000WB,15.1,15.1875,,6,3,1.0,99998
10780,17200500000WB,10.5,10.6,,6,3,1.0,99998
10781,17200500000WB,10.6,10.7,,6,3,1.0,99998
10782,17200500000WB,10.7,10.8,,6,3,1.0,99998
10783,17200500000WB,10.8,10.9,,6,3,1.0,99998
10784,17200500000WB,10.9,11.0,,6,3,1.0,99998
10785,17200500000WB,11.0,11.1,,6,3,1.0,99998
10786,17200500000WB,11.1,11.2,,6,3,1.0,99998
10787,17200500000WB,11.2,11.3,,6,3,1.0,99998
10788,17200500000WB,11.5,11.6,,6,3,1.0,99998
10789,17200500000WB,11.6,11.7,,6,3,1.0,99998
10790,17200500000WB,11.8,11.9,,6,3,1.0,99998
10791,17200500000WB,11.9,12.0,,6,3,1.0,99998
10792,17200500000WB,12.1,12.2,,6,3,1.0,99998
10793,17200500000WB,12.2,12.29,,6,3,1.0,99998
10794,17200500000WB,12.4,12.5,,6,3,1.0,99998
10795,17200500000WB,14.937,15.0,,6,3,1.0,99998
10796,17200500000WB,15.0,15.0792,,6,3,1.0,99998
10797,17200500000WB,14.8,14.9,,6,3,1.0,99998
10798,17200500000WB,15.2361,15.2715,,6,3,1.0,99998
10799,17200500000WB,14.7323,14.782,,6,3,1.0,99998
10800,17200500000WB,15.3147,15.365,,6,3,1.0,99998
10801,17200500000WB,14.6306,14.6642,,6,3,1.0,99998
10802,17200500000WB,11.38,11.4,,6,3,1.0,99998
10803,17200500000WB,15.2,15.2361,,6,3,1.0,99998
10804,17200500000WB,15.365,15.4,,6,3,1.0,99998
10805,17200500000WB,11.3,11.38,,6,3,1.0,99998
10806,17200500000WB,14.9,14.937,,6,3,1.0,99998
10807,17200500000WB,14.5434,14.6,,6,3,1.0,99998
10808,17200500000WB,14.5,14.5434,,6,3,1.0,99998
10809,17200500000WB,15.46,15.5,,6,3,1.0,99998
10810,17200500000WB,15.2715,15.2859,,6,3,1.0,99998
10811,17200500000WB,12.3,12.34,,6,3,1.0,99998
10812,17200500000WB,15.0792,15.1,,6,3,1.0,99998
10813,17200500000WB,15.1875,15.2,,6,3,1.0,99998
10814,17200500000WB,15.2859,15.3,,6,3,1.0,99998
10815,17200500000WB,14.7,14.7323,,6,3,1.0,99998
10816,17200500000WB,14.6,14.6306,,6,3,1.0,99998
10817,17200500000WB,14.6642,14.6809,,6,3,1.0,99998
10818,17200500000WB,10.48,10.5,,6,3,1.0,99998
10819,17200500000WB,15.3,15.31,,6,3,1.0,99998
10820,17200500000WB,14.782,14.8,,6,3,1.0,99998
10821,17200500000WB,14.6809,14.7,,6,3,1.0,99998
10822,17200500000WB,15.31,15.3147,,6,3,1.0,99998
10823,17200500000WB,12.29,12.3,,6,3,1.0,99998
10824,17200500000WB,15.4,15.4057,,6,3,1.0,99998
10825,17200500000WB,9.4,9.5,,6,3,1.0,99998
10826,17200500000WB,5.3,5.4,,6,3,1.0,99999
10827,17200500000WB,5.7,5.8,,6,3,1.0,99999
10828,17200500000WB,6.3,6.4,,6,3,1.0,99998
10829,17200500000WB,6.11,6.2,,6,3,1.0,99998
10830,17200500000WB,6.2,6.3,,6,3,1.0,99998
10831,17200500000WB,5.8,5.9,,6,3,1.0,99999
10832,17200500000WB,5.9,6.0,,6,3,1.0,99999
10833,17200500000WB,5.4,5.5,,6,3,1.0,99999
10834,17200500000WB,5.5,5.6,,6,3,1.0,99999
10835,17200500000WB,5.2,5.3,,6,3,1.0,99999
10836,17200500000WB,5.1,5.2,,6,3,1.0,99999
10837,17200500000WB,9.5,9.6,,6,3,1.0,99998
10838,17200500000WB,9.6,9.7,,6,3,1.0,99998
10839,17200500000WB,6.0,6.05,,6,3,1.0,99999
10840,17200500000WB,5.6,5.68,,6,3,1.0,99999
10841,17200500000WB,5.68,5.7,,6,3,1.0,99999
10842,17200500000WB,6.05,6.07,,6,3,1.0,99999
10843,17200500000WB,6.1,6.11,,6,3,1.0,99998
10844,17200500000WB,6.08,6.092,,6,3,1.0,99999
10845,17200500000WB,6.092,6.1,,6,3,1.0,99998
10846,17200500000WB,6.07,6.08,,6,3,1.0,99999
10847,17200500000WB,12.9,13.0,,6,3,1.0,99998
10848,17200500000WB,13.7,13.8,,6,3,1.0,99998
10849,17200500000WB,13.2,13.2799,,6,3,1.0,99998
10850,17200500000WB,12.5,12.6,,6,3,1.0,99998
10851,17200500000WB,12.6,12.7,,6,3,1.0,99998
10852,17200500000WB,12.7,12.8,,6,3,1.0,99998
10853,17200500000WB,12.8,12.9,,6,3,1.0,99998
10854,17200500000WB,13.0,13.1,,6,3,1.0,99998
10855,17200500000WB,13.1,13.2,,6,3,1.0,99998
10856,17200500000WB,14.1,14.2,,6,3,1.0,99998
10857,17200500000WB,14.0,14.1,,6,3,1.0,99998
10858,17200500000WB,13.8094,13.9,,6,3,1.0,99998
10859,17200500000WB,13.9,14.0,,6,3,1.0,99998
10860,17200500000WB,13.6,13.7,,6,3,1.0,99998
10861,17200500000WB,13.3,13.4,,6,3,1.0,99998
10862,17200500000WB,13.4,13.5,,6,3,1.0,99998
10863,17200500000WB,14.4,14.4542,,6,3,1.0,99998
10864,17200500000WB,13.5628,13.6,,6,3,1.0,99998
10865,17200500000WB,13.5,13.5571,,6,3,1.0,99998
10866,17200500000WB,14.2,14.261,,6,3,1.0,99998
10867,17200500000WB,14.261,14.3,,6,3,1.0,99998
10868,17200500000WB,14.335,14.4,,6,3,1.0,99998
10869,17200500000WB,14.4542,14.4741,,6,3,1.0,99998
10870,17200500000WB,13.2799,13.3,,6,3,1.0,99998
10871,17200500000WB,14.4741,14.5,,6,3,1.0,99998
10872,17200500000WB,14.3,14.335,,6,3,1.0,99998
10873,17200500000WB,13.8,13.8094,,6,3,1.0,99998
10874,17200500000WB,13.5571,13.5628,,6,3,1.0,99998
10875,17200500000WB,16.5,16.6,,6,3,1.0,99998
10876,17200500000WB,16.7,16.8,,6,3,1.0,99998
10877,17200500000WB,17.0,17.1,,6,3,1.0,99998
10878,17200500000WB,17.3,17.4,,6,3,1.0,99998
10879,17200500000WB,17.9,18.0,,6,3,1.0,99998
10880,17200500000WB,15.9,16.0,,6,3,1.0,99998
10881,17200500000WB,17.64,17.7,,6,3,1.0,99998
10882,17200500000WB,18.25,18.32,,6,3,1.0,99998
10883,17200500000WB,16.2,16.2769,,6,3,1.0,99998
10884,17200500000WB,16.6,16.7,,6,3,1.0,99998
10885,17200500000WB,16.0,16.0902,,6,3,1.0,99998
10886,17100790000SB,113.3,113.4,,6,1,1.0,99999
10887,17100790000SB,113.4,113.5,,6,1,1.0,99999
10888,17100790000SB,113.5,113.6,,6,1,1.0,99999
10889,17100790000SB,113.6,113.7,,6,1,1.0,99999
10890,17100790000SB,113.7,113.8,,6,1,1.0,99999
10891,17100790000SB,113.8,113.9,,6,1,1.0,99999
10892,17100790000SB,113.9,114.0,,6,1,1.0,99999
10893,17100790000SB,114.0,114.1,,6,1,1.0,99999
10894,17100790000SB,114.2,114.3,,6,1,1.0,99998
10895,17100790000SB,114.3,114.4,,6,1,1.0,99998
10896,17100790000SB,114.4,114.5,,6,1,1.0,99998
10897,17100790000SB,114.5,114.6,,6,1,1.0,99998
10898,17100790000SB,114.6,114.7,,6,1,1.0,99998
10899,17100790000SB,114.7,114.7877,,6,1,1.0,99998
10900,17100790000SB,114.8,114.9,,6,1,1.0,99998
10901,17100790000SB,115.1,115.2,,6,1,1.0,99998
10902,17100790000SB,115.2,115.3,,6,1,1.0,99998
10903,17100790000SB,115.4,115.5,,6,1,1.0,99998
10904,17100790000SB,115.5,115.6,,6,1,1.0,99998
10905,17100790000SB,115.7,115.8,,6,1,1.0,99998
10906,17100790000SB,116.0032,116.1,,6,1,1.0,99998
10907,17100790000SB,116.1,116.2,,6,1,1.0,99998
10908,17100790000SB,116.2,116.3,,6,1,1.0,99998
10909,17100790000SB,116.3,116.4,,6,1,1.0,99998
10910,17100790000SB,116.4,116.5,,6,1,1.0,99998
10911,17100790000SB,116.5,116.6,,6,1,1.0,99998
10912,17100790000SB,116.6,116.7,,6,1,1.0,99998
10913,17100790000SB,116.7,116.8,,6,1,1.0,99998
10914,17100790000SB,116.8,116.9,,6,1,1.0,99998
10915,17100790000SB,116.9,117.0,,6,1,1.0,99998
10916,17100790000SB,117.0,117.1,,6,1,1.0,99998
10917,17100790000SB,117.1,117.1794,,6,1,1.0,99998
10918,17100790000SB,117.5,117.6,,6,1,1.0,99998
10919,17100790000SB,117.6,117.7,,6,1,1.0,99998
10920,17100790000SB,117.8,117.9,,6,1,1.0,99998
10921,17100790000SB,117.9,118.0,,6,1,1.0,99998
10922,17100790000SB,118.0,118.1,,6,1,1.0,99998
10923,17100790000SB,118.1,118.1695,,6,1,1.0,99998
10924,17100790000SB,118.2,118.3,,6,1,1.0,99998
10925,17100790000SB,118.3,118.4,,6,1,1.0,99998
10926,17100790000SB,118.4,118.5,,6,1,1.0,99998
10927,17100790000SB,118.5,118.6,,6,1,1.0,99998
10928,17100790000SB,118.6,118.7,,6,1,1.0,99998
10929,17100790000SB,118.7,118.8,,6,1,1.0,99998
10930,17100790000SB,118.9,119.0,,6,1,1.0,99998
10931,17100790000SB,119.0,119.1,,6,1,1.0,99998
10932,17100790000SB,119.1,119.2,,6,1,1.0,99998
10933,17100790000SB,119.2286,119.3,,6,1,1.0,99998
10934,17100790000SB,119.3,119.4,,6,1,1.0,99998
10935,17100790000SB,119.5,119.6,,6,1,1.0,99998
10936,17100790000SB,119.6,119.7,,6,1,1.0,99998
10937,17100790000SB,119.7,119.8,,6,1,1.0,99998
10938,17200500000WB,15.8,15.8998,,6,3,1.0,99998
10939,17200500000WB,16.1,16.2,,6,3,1.0,99998
10940,17200500000WB,16.4,16.5,,6,3,1.0,99998
10941,17200500000WB,16.8,16.9,,6,3,1.0,99998
10942,17200500000WB,16.9,17.0,,6,3,1.0,99998
10943,17200500000WB,17.7,17.8,,6,3,1.0,99998
10944,17200500000WB,17.8,17.9,,6,3,1.0,99998
10945,17200500000WB,17.4,17.5,,6,3,1.0,99998
10946,17200500000WB,17.5,17.6,,6,3,1.0,99998
10947,17200500000WB,17.1,17.2,,6,3,1.0,99998
10948,17200500000WB,17.2,17.3,,6,3,1.0,99998
10949,17200500000WB,15.5,15.581,,6,3,1.0,99998
10950,17200500000WB,15.707,15.8,,6,3,1.0,99998
10951,17100790000SB,115.926,116.0,,6,1,1.0,99998
10952,17100790000SB,117.2,117.285,,6,1,1.0,99998
10953,17200500000WB,16.316,16.4,,6,3,1.0,99998
10954,17200500000WB,18.0231,18.0611,,6,3,1.0,99998
10955,17200500000WB,15.6132,15.6512,,6,3,1.0,99998
10956,17100790000SB,119.4521,119.5,,6,1,1.0,99998
10957,17100790000SB,119.4,119.4521,,6,1,1.0,99998
10958,17200500000WB,18.1464,18.2,,6,3,1.0,99998
10959,17200500000WB,18.2,18.25,,6,3,1.0,99998
10960,17200500000WB,18.0611,18.1,,6,3,1.0,99998
10961,17200500000WB,17.6,17.64,,6,3,1.0,99998
10962,17100790000SB,113.2,113.3,,6,1,1.0,99999
10963,17100790000SB,114.15,114.2,,6,1,1.0,99998
10964,17100790000SB,115.0,115.0628,,6,1,1.0,99998
10965,17100790000SB,115.0628,115.1,,6,1,1.0,99998
10966,17100790000SB,115.6,115.6655,,6,1,1.0,99998
10967,17100790000SB,115.6655,115.7,,6,1,1.0,99998
10968,17100790000SB,115.8,115.8683,,6,1,1.0,99998
10969,17100790000SB,117.4,117.46,,6,1,1.0,99998
10970,17100790000SB,117.46,117.5,,6,1,1.0,99998
10971,17100790000SB,118.8,118.8472,,6,1,1.0,99998
10972,17100790000SB,118.8472,118.9,,6,1,1.0,99998
10973,17200500000WB,15.6512,15.7,,6,3,1.0,99998
10974,17100790000SB,114.909,114.965,,6,1,1.0,99998
10975,17100790000SB,117.337,117.4,,6,1,1.0,99998
10976,17100790000SB,115.355,115.4,,6,1,1.0,99998
10977,17100790000SB,117.765,117.8,,6,1,1.0,99998
10978,17200500000WB,18.118,18.1393,,6,3,1.0,99998
10979,17200500000WB,18.0,18.0231,,6,3,1.0,99998
10980,17200500000WB,18.1,18.118,,6,3,1.0,99998
10981,17200500000WB,15.5864,15.6,,6,3,1.0,99998
10982,17100790000SB,114.1,114.132,,6,1,1.0,99999
10983,17100790000SB,117.7,117.7296,,6,1,1.0,99998
10984,17100790000SB,118.1695,118.2,,6,1,1.0,99998
10985,17100790000SB,119.2,119.2158,,6,1,1.0,99998
10986,17100790000SB,114.965,115.0,,6,1,1.0,99998
10987,17100790000SB,115.876,115.9,,6,1,1.0,99998
10988,17100790000SB,115.9,115.926,,6,1,1.0,99998
10989,17100790000SB,117.3,117.337,,6,1,1.0,99998
10990,17200500000WB,16.3,16.316,,6,3,1.0,99998
10991,17100790000SB,115.3306,115.355,,6,1,1.0,99998
10992,17100790000SB,117.731,117.7615,,6,1,1.0,99998
10993,17100790000SB,119.2158,119.2286,,6,1,1.0,99998
10994,17100790000SB,114.132,114.15,,6,1,1.0,99998
10995,17200500000WB,15.6,15.6132,,6,3,1.0,99998
10996,17100790000SB,114.7877,114.8,,6,1,1.0,99998
10997,17100790000SB,117.1794,117.2,,6,1,1.0,99998
10998,17200500000WB,16.0902,16.1,,6,3,1.0,99998
10999,17200500000WB,15.7,15.707,,6,3,1.0,99998
11000,17100790000SB,115.8683,115.876,,6,1,1.0,99998
11001,17100790000SB,117.285,117.2966,,6,1,1.0,99998
11002,17200500000WB,16.2769,16.286,,6,3,1.0,99998
11003,17200500000WB,16.286,16.3,,6,3,1.0,99998
11004,17100790000SB,115.3,115.319,,6,1,1.0,99998
11005,17100790000SB,115.319,115.3306,,6,1,1.0,99998
11006,17200500000WB,18.1393,18.1464,,6,3,1.0,99998
11007,17100790000SB,117.2966,117.3,,6,1,1.0,99998
11008,17200500000WB,15.581,15.5864,,6,3,1.0,99998
11009,17100790000SB,114.9,114.909,,6,1,1.0,99998
11010,17100790000SB,116.0,116.0032,,6,1,1.0,99998
11011,17100790000SB,117.7615,117.765,,6,1,1.0,99998
11012,17100790000SB,117.7296,117.731,,6,1,1.0,99998
11013,17200500000WB,15.8998,15.9,,6,3,1.0,99998
11014,17100790000SB,121.9,122.0,,6,1,1.0,99998
11015,17100790000SB,121.6347,121.7,,6,1,1.0,99998
