,RouteId,BeginPoint,EndPoint,CrackingPercentVn,FacilityTypeVn,FsystemVn,NhsVn,SampleId,DirThroughLanesVn,PsrVn,IriVn
818,25100790000NB,132.8254,132.8407,,2,1,1.0,250790013053,2.0,,123
819,25100790000NB,132.8,132.8254,,2,1,1.0,250790013053,2.0,,123
820,25100790000NB,129.8,129.839,,2,1,1.0,250790012952,2.0,,201
821,25100790000NB,129.8585,129.893,,2,1,1.0,250790012952,2.0,,201
822,25100790000NB,129.839,129.8585,,2,1,1.0,250790012952,2.0,,201
823,25100790000NB,129.893,129.9,,2,1,1.0,250790012952,2.0,,201
824,25100790000NB,132.8407,132.841,,2,1,1.0,250790013053,2.0,,123
825,3130007000000,16.0,16.029,,2,3,1.0,,,,199
826,3130007000000,16.029,16.081,,2,3,1.0,,,,199
827,3130007000000,16.081,16.1,,2,3,1.0,,,,199
828,26202500000NB,4.65,4.7,,2,3,1.0,262500000465,,,244
829,26202500000NB,4.62,4.65,,2,3,1.0,,,,244
830,26202500000NB,4.6,4.62,,2,3,1.0,262500000401,,,244
831,2630002000300,0.0,0.1,,2,3,1.0,260020000000,,,219
832,2630002000300,0.1,0.2,,2,3,1.0,260020000000,,,190
833,26202500000NB,32.5106,32.5522,,2,3,1.0,,,,92
834,2630002000300,0.2374,0.2665,,2,3,1.0,260020000000,,,229
835,2630002000300,0.2163,0.2374,,2,3,1.0,260020000000,,,229
836,26202500000NB,32.5522,32.5905,,2,3,1.0,,,,92
837,2630002000300,0.2665,0.3,,2,3,1.0,260020000000,,,229
838,2630002000300,0.2,0.2163,,2,3,1.0,260020000000,,,229
839,26202500000NB,32.5905,32.6,,2,3,1.0,,,,92
840,26202500000NB,32.5,32.5106,,2,3,1.0,,,,92
841,35100700000EB,1.317,1.3824,,2,1,1.0,,2.0,,96
842,35104700000EB,0.34,0.3942,,2,1,1.0,354700000000,2.0,,140
843,35202500000NB,2.01,2.083,,2,2,1.0,352500000190,,,168
844,35100700000EB,0.2209,0.3,,2,1,1.0,350700000008,2.0,,60
845,35100700000EB,0.3,0.3926,,2,1,1.0,350700000008,2.0,,72
846,35104700000EB,0.7067,0.79,,2,1,1.0,354700000000,2.0,,145
847,35100700000EB,0.0,0.08,,2,1,1.0,,2.0,,58
848,35104700000EB,0.218,0.2872,,2,1,1.0,354700000000,2.0,,132
849,35100700000EB,1.514,1.5746,,2,1,1.0,350700000144,2.0,,98
850,35100700000EB,0.4,0.49,,2,1,1.0,350700000008,2.0,,85
851,35100700000EB,1.44,1.5,,2,1,1.0,350700000144,2.0,,104
852,35100700000EB,1.7,1.78,,2,1,1.0,350700000144,2.0,,103
853,35104700000EB,0.603,0.7,,2,1,1.0,354700000000,2.0,,112
854,35200400000EB,0.007,0.098,,2,4,,350400000007,,,231
855,35104700000EB,0.0,0.1,,2,1,1.0,354700000000,2.0,,164
856,35104700000EB,0.1,0.1915,,2,1,1.0,354700000000,2.0,,136
857,35100700000EB,1.6,1.7,,2,1,1.0,350700000144,2.0,,110
858,35100700000EB,0.5,0.6,,2,1,1.0,350700000049,2.0,,91
859,35100700000EB,0.6,0.69,,2,1,1.0,350700000049,2.0,,133
860,35202500005SB,0.0,0.056,,1,2,1.0,35250S000000,,,161
861,35100700000EB,0.1032,0.1624,,2,1,1.0,350700000008,2.0,,78
862,35202500000NB,3.2153,3.2475,,1,2,1.0,352500000293,,,263
863,35100700000EB,1.2529,1.284,,2,1,1.0,,2.0,,114
864,35100700000EB,1.2,1.23,,2,1,1.0,350700000085,2.0,,114
865,35100700000EB,0.1624,0.2,,2,1,1.0,350700000008,2.0,,78
866,35100700000EB,1.4,1.44,,2,1,1.0,,2.0,,104
867,35104700000EB,0.3,0.34,,2,1,1.0,354700000000,2.0,,140
868,35104700000EB,0.447,0.5,,2,1,1.0,354700000000,2.0,,136
869,35104700000EB,0.5,0.52,,2,1,1.0,354700000000,2.0,,105
870,35104700000EB,0.55,0.6,,2,1,1.0,354700000000,2.0,,105
871,35202500005SB,0.0715,0.1,,1,2,1.0,35250S000000,,,161
872,35200400007WB,0.06,0.1,,2,3,1.0,,,,119
873,35104700000EB,0.4,0.447,,2,1,1.0,354700000000,2.0,,136
874,35100700000EB,0.08,0.1,,2,1,1.0,350700000008,2.0,,58
875,35100700000EB,1.92,1.949,,2,1,1.0,350700000192,2.0,,175
876,35202500005SB,0.1207,0.166,,1,2,1.0,35250S000000,,,200
877,35100700000EB,0.715,0.75,,2,1,1.0,350700000049,2.0,,174
878,35100700000EB,0.75,0.777,,2,1,1.0,350700000049,2.0,,174
879,26202500000NB,37.811,37.873,,2,3,1.0,,,,212
880,26202500000NB,37.873,37.9,,2,3,1.0,,,,212
881,35100700000EB,1.23,1.2529,,2,1,1.0,,2.0,,114
882,35100700000EB,1.5746,1.597,,2,1,1.0,350700000144,2.0,,98
883,35100700000EB,0.2,0.2209,,2,1,1.0,350700000008,2.0,,60
884,35100700000EB,1.3824,1.4,,2,1,1.0,,2.0,,96
885,35100700000EB,1.5,1.514,,2,1,1.0,350700000144,2.0,,98
886,35100700000EB,1.78,1.8,,2,1,1.0,350700000144,2.0,,103
887,35104700000EB,0.2,0.218,,2,1,1.0,354700000000,2.0,,132
888,35104700000EB,0.79,0.8,,2,1,1.0,354700000000,2.0,,145
889,35202500005SB,0.1,0.1207,,1,2,1.0,35250S000000,,,200
890,35100700000EB,1.9666,2.0,,2,1,1.0,350700000192,2.0,,175
891,35100700000EB,1.9,1.92,,2,1,1.0,350700000144,2.0,,175
892,35202500005SB,0.1763,0.2,,1,2,1.0,35250S000000,,,200
893,35100700000EB,1.949,1.9666,,2,1,1.0,350700000192,2.0,,175
894,35100700000EB,0.7,0.715,,2,1,1.0,350700000049,2.0,,174
895,35100700000EB,0.777,0.8,,2,1,1.0,350700000049,2.0,,174
896,35104700000EB,0.53,0.54,,2,1,1.0,354700000000,2.0,,105
897,35104700000EB,0.52,0.53,,2,1,1.0,354700000000,2.0,,105
898,35104700000EB,0.54,0.5467,,2,1,1.0,354700000000,2.0,,105
899,35100700000EB,1.284,1.29,,2,1,1.0,,2.0,,114
900,35100700000EB,0.3926,0.4,,2,1,1.0,350700000008,2.0,,72
901,35100700000EB,0.49,0.5,,2,1,1.0,350700000049,2.0,,85
902,35104700000EB,0.2872,0.3,,2,1,1.0,354700000000,2.0,,132
903,35104700000EB,0.7,0.7067,,2,1,1.0,354700000000,2.0,,145
904,35100700000EB,1.29,1.3,,2,1,1.0,,2.0,,114
905,35100700000EB,1.3,1.3115,,2,1,1.0,,2.0,,96
906,35100700000EB,0.69,0.7,,2,1,1.0,350700000049,2.0,,133
907,35202500000NB,2.083,2.1,,2,2,1.0,352500000190,,,168
908,35202500005SB,0.056,0.0715,,1,2,1.0,35250S000000,,,161
909,35202500000NB,3.2,3.21,,1,2,1.0,352500000293,,,263
910,35202500000NB,3.248,3.255,,1,2,1.0,352500000293,,,263
911,26202500000NB,37.8,37.811,,2,3,1.0,,,,212
912,35104700000EB,0.5467,0.55,,2,1,1.0,354700000000,2.0,,105
913,35100700000EB,1.3115,1.317,,2,1,1.0,,2.0,,96
914,35202500000NB,3.255,3.26,,1,2,1.0,352500000293,,,263
915,35104700000EB,0.1915,0.2,,2,1,1.0,354700000000,2.0,,136
916,35104700000EB,0.3942,0.4,,2,1,1.0,354700000000,2.0,,140
917,35100700000EB,0.1,0.1032,,2,1,1.0,350700000008,2.0,,78
918,35202500000NB,2.0,2.01,,2,2,1.0,352500000190,,,168
919,35202500005SB,0.166,0.171,,1,2,1.0,35250S000000,,,200
920,35202500000NB,3.21,3.2153,,1,2,1.0,352500000293,,,263
921,35202500005SB,0.171,0.1763,,1,2,1.0,35250S000000,,,200
922,35104700000EB,0.6,0.603,,2,1,1.0,354700000000,2.0,,112
923,35100700000EB,1.597,1.6,,2,1,1.0,350700000144,2.0,,98
924,35200400000EB,0.098,0.1,,2,4,,350400000007,,,231
925,35202500000NB,3.2475,3.248,,1,2,1.0,352500000293,,,263
926,35100700000EB,4.7,4.7864,,2,1,1.0,350700000470,2.0,,95
927,35104700000EB,3.7402,3.7825,,2,1,1.0,354700000225,2.0,,126
928,35100700000EB,4.82,4.8772,,2,1,1.0,350700000470,2.0,,114
929,35104700000EB,3.62,3.671,,2,1,1.0,354700000225,2.0,,142
930,35104700000EB,3.7,3.7402,,2,1,1.0,354700000225,2.0,,126
931,35100700000EB,6.8252,6.85,,2,1,1.0,350700000593,2.0,,69
932,35100700000EB,6.85,6.9,,2,1,1.0,350700000593,2.0,,69
933,35100700000EB,5.32,5.37,,2,1,1.0,350700000470,2.0,,72
934,35100700000EB,4.8772,4.9,,2,1,1.0,350700000470,2.0,,114
935,35104700000EB,3.6,3.62,,2,1,1.0,354700000225,2.0,,142
936,35104700000EB,3.671,3.7,,2,1,1.0,354700000225,2.0,,142
937,35100700000EB,6.8,6.8252,,2,1,1.0,350700000593,2.0,,69
938,35104700000EB,3.7825,3.7967,,2,1,1.0,354700000225,2.0,,126
939,35100700000EB,5.3792,5.3893,,2,1,1.0,350700000537,2.0,,72
940,35100700000EB,5.3,5.316,,2,1,1.0,350700000470,2.0,,72
941,35100700000EB,5.3893,5.4,,2,1,1.0,350700000537,2.0,,72
942,35100700000EB,4.7864,4.8,,2,1,1.0,350700000470,2.0,,95
943,35100700000EB,4.8,4.8115,,2,1,1.0,350700000470,2.0,,114
944,35100700000EB,5.37,5.3792,,2,1,1.0,350700000537,2.0,,72
945,35100700000EB,4.8115,4.816,,2,1,1.0,350700000470,2.0,,114
946,35104700000EB,3.7967,3.8,,2,1,1.0,354700000225,2.0,,126
947,35100700000EB,4.816,4.82,,2,1,1.0,350700000470,2.0,,114
948,35100700000EB,5.316,5.32,,2,1,1.0,350700000470,2.0,,72
949,3530002000000,11.6,11.61,,2,3,1.0,,,,182
950,0530002000300,0.0,0.098,,2,3,1.0,,,,921
951,0530002000000,15.1,15.1948,,2,3,1.0,050020001508,,,213
952,05300020005SB,0.9207,1.0,,1,3,1.0,,,,192
953,05200220000EB,0.0,0.1,,2,2,1.0,,,,75
954,05200220000EB,0.2,0.2671,,2,2,1.0,,,,102
955,0530002000000,14.3,14.4,,2,3,1.0,,,,56
956,0530002000000,14.4,14.5,,2,3,1.0,,,,50
957,0530002000300,0.2,0.3,,2,3,1.0,,,,717
958,05200220000EB,0.1,0.2,,2,2,1.0,,,,75
959,0530002000300,0.1,0.2,,2,3,1.0,,,,964
960,0530002000300,0.3,0.35,,2,3,1.0,,,,881
961,05200220000EB,0.432,0.4995,,2,2,1.0,,,,177
962,05200220000EB,0.544,0.6,,2,2,1.0,,,,219
963,05200220000EB,0.2671,0.29,,2,2,1.0,,,,102
964,05300020005SB,0.9,0.9207,,1,3,1.0,,,,192
965,05300020005SB,1.4,1.42,,1,3,1.0,,,,69
966,05200220000EB,0.4,0.432,,2,2,1.0,,,,177
967,05200220000EB,0.5232,0.544,,2,2,1.0,,,,219
968,05200220000EB,0.29,0.3,,2,2,1.0,,,,102
969,05200220000EB,0.5,0.5232,,2,2,1.0,,,,219
970,0530002000000,15.1948,15.2,,2,3,1.0,050020001508,,,213
971,0530002000300,0.098,0.1,,2,3,1.0,,,,921
972,05200220000EB,0.4995,0.5,,2,2,1.0,,,,177
973,1530002000000,1.2,1.2887,,2,3,1.0,,,,163
974,1530002000000,1.3,1.4,,2,3,1.0,,,,174
975,0530002000000,16.1038,16.1533,,2,3,1.0,050020001575,,,170
976,05200220000EB,3.1,3.1468,,2,2,1.0,,,,169
977,1530002000000,1.137,1.2,,2,3,1.0,,,,280
978,05200220000EB,3.17,3.2,,2,2,1.0,050220000317,,,169
979,05200220000EB,3.1468,3.168,,2,2,1.0,,,,169
980,1530002000000,1.1086,1.137,,2,3,1.0,,,,280
981,0530002000000,16.16,16.177,,2,3,1.0,,,,170
982,0530002000000,16.1533,16.16,,2,3,1.0,050020001575,,,170
983,0530002000000,16.1888,16.2,,2,3,1.0,,,,170
984,1530002000000,1.2887,1.3,,2,3,1.0,,,,163
985,0530002000000,16.177,16.1888,,2,3,1.0,,,,170
986,1530002000000,1.1,1.1086,,2,3,1.0,,,,280
987,0530002000000,16.1,16.1038,,2,3,1.0,050020001575,,,170
988,05200220000EB,3.168,3.17,,2,2,1.0,,,,169
989,1530002000000,3.03,3.083,,2,3,1.0,,,,166
990,1530002000000,3.0,3.021,,2,3,1.0,150020000266,,,166
991,1530002000000,3.09,3.1,,2,3,1.0,,,,166
992,1530002000000,3.021,3.03,,2,3,1.0,150020000266,,,166
993,1530002000000,3.083,3.09,,2,3,1.0,,,,166
994,15200300000EB,0.1,0.2,,2,3,1.0,,,,178
995,15200300000EB,0.3,0.4,,2,3,1.0,,,,186
996,15200300000EB,0.0,0.081,,2,3,1.0,,,,250
997,15200300000EB,0.2,0.286,,2,3,1.0,,,,200
998,15200300000EB,0.4,0.4571,,2,3,1.0,,,,193
999,15200300000EB,0.4571,0.4883,,2,3,1.0,,,,193
1000,15200300000EB,0.081,0.1,,2,3,1.0,,,,250
1001,15200300000EB,0.4883,0.5,,2,3,1.0,,,,193
1002,15200300000EB,0.286,0.3,,2,3,1.0,,,,200
1003,25100790000NB,142.3,142.37,,2,1,1.0,,2.0,,187
1004,31100790000NB,142.3791,142.4,,2,1,1.0,310790014237,2.0,,124
1005,31100790000NB,142.37,142.3791,,2,1,1.0,310790014237,2.0,,124
1006,31200190000NB,14.35,14.4,,2,3,1.0,,,,97
1007,31200190000NB,15.0383,15.0871,,2,3,1.0,,,,191
1008,31200190000NB,14.44,14.5,,2,3,1.0,310190001444,,,151
1009,31200190000NB,14.3,14.35,,2,3,1.0,310190001425,,,97
1010,31200190000NB,15.0,15.0383,,2,3,1.0,,,,191
1011,31200190000NB,14.4,14.4344,,2,3,1.0,,,,151
1012,31200190000NB,14.4344,14.44,,2,3,1.0,,,,151
1013,31200190000NB,15.0871,15.1,,2,3,1.0,,,,191
1014,31201190000NB,10.2,10.2635,,2,3,1.0,,,,169
1015,31100680000EB,4.31,4.3626,,2,1,1.0,310680000413,2.0,,140
1016,31200190000NB,11.1,11.1926,,2,3,1.0,,,,110
1017,31201190000NB,10.2839,10.3,,2,3,1.0,,,,169
1018,31201190000NB,10.2668,10.2799,,2,3,1.0,,,,169
1019,31100680000EB,4.3626,4.3733,,2,1,1.0,310680000413,2.0,,140
1020,31100680000EB,4.3,4.31,,2,1,1.0,310680000413,2.0,,140
1021,31100680000EB,4.3733,4.396,,2,1,1.0,310680000413,2.0,,140
1022,31201190000NB,10.2799,10.2839,,2,3,1.0,,,,169
1023,31200190000NB,11.1952,11.2,,2,3,1.0,,,,110
1024,31201190000NB,10.2635,10.2668,,2,3,1.0,,,,169
1025,31200190000NB,11.1926,11.1952,,2,3,1.0,,,,110
1026,31100680000EB,4.396,4.4,,2,1,1.0,310680000413,2.0,,140
1027,31100680000EB,9.6,9.7,,2,1,1.0,,2.0,,191
1028,31100680000EB,9.7,9.78,,2,1,1.0,,2.0,,206
1029,31100680000EB,9.5,9.6,,2,1,1.0,,2.0,,209
1030,3130043000000,1.3017,1.4,,2,2,1.0,310430000000,,,125
1031,3130043000000,3.8,3.898,,2,2,1.0,310043003582,,,74
1032,3130043000000,3.9,4.0,,2,2,1.0,310043003582,,,63
1033,3130043000000,3.7,3.756,,2,2,1.0,310043003582,,,172
1034,3130043000000,2.763,2.8,,2,2,1.0,310430000265,,,100
1035,3130043000000,2.65,2.7,,2,2,1.0,310430000265,,,92
1036,3130043000000,2.7,2.763,,2,2,1.0,310430000265,,,100
1037,3130043000000,3.756,3.8,,2,2,1.0,310043003582,,,172
1038,3130043000000,2.6296,2.65,,2,2,1.0,310430000000,,,92
1039,31100680000EB,9.78,9.8,,2,1,1.0,,2.0,,206
1040,3130043000000,0.412,0.4445,,2,2,1.0,310430000000,,,255
1041,3130043000000,0.4445,0.468,,2,2,1.0,310430000000,,,255
1042,3130043000000,0.468,0.5,,2,2,1.0,310430000000,,,255
1043,3130043000000,2.6143,2.6296,,2,2,1.0,310430000000,,,92
1044,3130043000000,2.6,2.6143,,2,2,1.0,310430000000,,,92
1045,3130043000000,0.4,0.412,,2,2,1.0,310430000000,,,255
1046,3130043000000,1.3,1.3017,,2,2,1.0,310430000000,,,125
1047,3130043000000,3.898,3.9,,2,2,1.0,310043003582,,,74
1048,39100680000EB,18.12,18.172,,2,1,1.0,390680001812,2.0,,181
1049,39100680000EB,18.172,18.2,,2,1,1.0,390680001812,2.0,,181
1050,39100680000EB,18.1,18.12,,2,1,1.0,390680001466,2.0,,181
1051,29202200000NB,14.92,15.0,,2,3,1.0,,,,96
1052,29202200000NB,15.0175,15.0406,,2,3,1.0,,,,99
1053,29202200000NB,15.0406,15.0637,,2,3,1.0,,,,99
1054,29202200000NB,15.0637,15.0801,,2,3,1.0,,,,99
1055,29202200000NB,15.0056,15.0175,,2,3,1.0,,,,99
1056,29202200000NB,15.0801,15.098,,2,3,1.0,,,,99
1057,29202200000NB,15.1,15.11,,2,3,1.0,,,,84
1058,29202200000NB,14.9,14.92,,2,3,1.0,,,,96
1059,29202200000NB,15.0,15.0056,,2,3,1.0,,,,99
1060,29202200000NB,15.0981,15.1,,2,3,1.0,,,,99
1061,29202200000NB,15.098,15.0981,,2,3,1.0,,,,99
1062,16200480000EB,24.243,24.3,,2,3,1.0,,,,132
1063,16200480000EB,24.37,24.4,,2,3,1.0,,,,85
1064,16200480000EB,24.2,24.243,,2,3,1.0,,,,132
1065,16200480000EB,24.3,24.369,,2,3,1.0,,,,85
1066,16200480000EB,28.8,28.832,,2,3,1.0,,,,101
1067,16200480000EB,28.832,28.8857,,2,3,1.0,,,,101
1068,16200480000EB,28.8857,28.9,,2,3,1.0,,,,101
1069,16200480000EB,24.369,24.37,,2,3,1.0,,,,85
1070,16200480000EB,29.3,29.3828,,2,3,1.0,,,,72
1071,16200480000EB,29.453,29.5,,2,3,1.0,,,,74
1072,16200480000EB,29.4,29.453,,2,3,1.0,,,,74
1073,16200480000EB,29.3828,29.4,,2,3,1.0,,,,72
1074,1930009000000,13.4,13.5,,2,3,1.0,,,,77
1075,1930009000000,13.55,13.6,,2,3,1.0,,,,53
1076,1930009000000,13.6,13.685,,2,3,1.0,,,,141
1077,1930009000000,13.5,13.55,,2,3,1.0,,,,53
1078,1930009000000,13.692,13.7,,2,3,1.0,,,,141
1079,1930009000000,13.685,13.689,,2,3,1.0,,,,141
1080,1930009000000,13.689,13.692,,2,3,1.0,,,,141
1081,1930009000000,6.635,6.681,,2,3,1.0,,,,178
1082,1930009000000,6.6,6.635,,2,3,1.0,,,,178
1083,1930009000000,6.681,6.7,,2,3,1.0,,,,178
1084,19203400000NB,14.7,14.8,,2,3,1.0,193400001466,,,68
1085,19203400000NB,14.8,14.86,,2,3,1.0,193400001466,,,74
1086,19203400000NB,14.86,14.9,,2,3,1.0,193400001486,,,74
1087,33205220000NB,18.6,18.6726,,2,3,1.0,,,,159
1088,33205220000NB,18.71,18.74,,2,3,1.0,,,,190
1089,33205220000NB,18.6726,18.7,,2,3,1.0,,,,159
1090,33205220000NB,18.7,18.71,,2,3,1.0,,,,190
1091,0230009000000,4.827,4.879,,2,3,1.0,020090000481,,,151
1092,0230009000000,4.879,4.9,,2,3,1.0,020090000481,,,151
1093,0230009000000,4.8,4.81,,2,3,1.0,,,,151
1094,0230009000000,4.81,4.827,,2,3,1.0,020090000481,,,151
1095,02100810000NB,23.4,23.437,,2,1,1.0,020810002300,3.0,,150
1096,02100810000NB,23.477,23.5,,2,1,1.0,020810002346,3.0,,150
1097,02100810000NB,23.4483,23.46,,2,1,1.0,020810002300,3.0,,150
1098,02100810000NB,23.46,23.477,,2,1,1.0,020810002346,3.0,,150
1099,02100810000NB,23.4439,23.4483,,2,1,1.0,020810002300,3.0,,150
1100,02100810000NB,23.437,23.4439,,2,1,1.0,020810002300,3.0,,150
1101,02100810000NB,25.9,26.0,,2,1,1.0,020810002453,3.0,,192
