,RouteId,BeginPoint,EndPoint,RouteNumber,FsystemVn,NhsVn,FacilityTypeVn,RouteSigning,DirThroughLanesVn,IriVn
3791,20100770016SB,81.3,81.4,,1,1,6,,2,74
3792,20100770016SB,81.4,81.5,,1,1,6,,2,61
3793,20100770016SB,81.5,81.6,,1,1,6,,2,77
3794,20100770016SB,81.6,81.7,,1,1,6,,2,100
3795,20100770016SB,78.4,78.5,,1,1,6,,2,62
3796,20100770016SB,78.5,78.6,,1,1,6,,2,35
3797,20100770016SB,78.6,78.7,,1,1,6,,2,70
3798,20100770016SB,78.7,78.8,,1,1,6,,2,65
3799,20100770016SB,78.8,78.9,,1,1,6,,2,72
3800,20100770016SB,78.9,79.0,,1,1,6,,2,68
3801,20100770016SB,79.0002,79.1,,1,1,6,,2,68
3802,20100770016SB,79.1,79.2,,1,1,6,,2,69
3803,20100770016SB,79.2,79.3,,1,1,6,,2,85
3804,20100770016SB,79.3,79.3586,,1,1,6,,2,149
3805,20100770016SB,79.5,79.6,,1,1,6,,2,73
3806,20100770016SB,79.7,79.8,,1,1,6,,2,72
3807,20100770016SB,79.8,79.9,,1,1,6,,2,72
3808,20100770016SB,79.92,80.0,,1,1,6,,2,90
3809,20100770016SB,80.1,80.2,,1,1,6,,2,60
3810,20100770016SB,80.2,80.3,,1,1,6,,2,51
3811,20100770016SB,80.3,80.4,,1,1,6,,2,80
3812,20100770016SB,80.4,80.5,,1,1,6,,2,88
3813,20100770016SB,81.7,81.8,,1,1,6,,2,60
3814,20100770016SB,81.9,82.0,,1,1,6,,2,100
3815,20100770016SB,82.0,82.1,,1,1,6,,2,90
3816,20100770016SB,82.3,82.4,,1,1,6,,3,93
3817,20100770016SB,82.44,82.5,,1,1,6,,3,100
3818,20100770016SB,82.5,82.6,,1,1,6,,3,331
3819,20100770016SB,82.2,82.25,,1,1,6,,2,178
3820,20100770016SB,79.3586,79.4,,1,1,6,,2,149
3821,20100770016SB,79.4,79.5,,1,1,6,,2,75
3822,20100770016SB,79.6418,79.7,,1,1,6,,2,100
3823,20100770016SB,80.0,80.1,,1,1,6,,2,85
3824,20100770016SB,81.8,81.871,,1,1,6,,2,155
3825,20100770016SB,82.1,82.2,,1,1,6,,2,66
3826,20100770016SB,82.4,82.44,,1,1,6,,3,100
3827,20100770016SB,79.6,79.6418,,1,1,6,,2,100
3828,20100770016SB,79.9,79.92,,1,1,6,,2,90
3829,20100770016SB,81.871,81.9,,1,1,6,,2,155
3830,20100770016SB,79.0,79.0002,,1,1,6,,2,68
3831,20100770000SB,95.8178,95.8755,,1,1,6,,2,116
3832,20100770000SB,95.4,95.5,,1,1,6,,2,44
3833,20100770016SB,89.1484,89.2,,1,1,6,,2,39
3834,20100770016SB,94.72,94.8,,1,1,6,,2,146
3835,20100770016SB,89.2,89.3,,1,1,6,,2,45
3836,20100770016SB,88.7,88.8,,1,1,6,,2,45
3837,20100770016SB,88.8,88.9,,1,1,6,,2,40
3838,20100770016SB,88.9,89.0,,1,1,6,,2,61
3839,20100770016SB,89.0,89.1,,1,1,6,,2,47
3840,20100770016SB,94.9,95.0,,1,1,6,,2,82
3841,20100770016SB,94.6,94.7,,1,1,6,,2,121
3842,20100770016SB,95.0,95.1,,1,1,6,,2,44
3843,20100770016SB,95.1,95.2,,1,1,6,,2,40
3844,20100770016SB,88.5,88.6,,1,1,6,,2,36
3845,20100770016SB,88.6,88.7,,1,1,6,,2,43
3846,20100770000SB,95.7,95.775,,1,1,6,,2,158
3847,20100770000SB,95.5,95.567,,1,1,6,,2,93
3848,20100770000SB,95.601,95.7,,1,1,6,,2,116
3849,20100770016SB,94.8464,94.879,,1,1,6,,2,141
3850,20100770000SB,95.34,95.4,,1,1,6,,3,42
3851,20100770016SB,89.1,89.1484,,1,1,6,,2,39
3852,20100770016SB,94.7,94.72,,1,1,6,,2,146
3853,20100770016SB,94.8,94.8405,,1,1,6,,2,141
3854,20100770016SB,94.5649,94.6,,1,1,6,,2,146
3855,20100770016SB,95.2244,95.3,,1,1,6,,2,36
3856,20100770016SB,95.3,95.34,,1,1,6,,2,49
3857,20100770000SB,95.5895,95.6,,1,1,6,,2,93
3858,20100770016SB,94.879,94.9,,1,1,6,,2,141
3859,20100770000SB,95.8,95.8178,,1,1,6,,2,116
3860,20100770000SB,95.775,95.8,,1,1,6,,2,158
3861,20100770000SB,95.8755,95.899,,1,1,6,,2,116
3862,20100770000SB,95.567,95.5895,,1,1,6,,2,93
3863,20100770016SB,95.2,95.2244,,1,1,6,,2,36
3864,20100770016SB,94.841,94.8464,,1,1,6,,2,141
3865,20100770000SB,95.899,95.9,,1,1,6,,2,116
3866,20100770000SB,95.6,95.601,,1,1,6,,2,116
3867,20100770016SB,94.8405,94.841,,1,1,6,,2,141
3868,20100790000SB,11.2,11.3,,1,1,6,,2,50
3869,20100790000SB,4.6,4.7,,1,1,6,,2,76
3870,20100790000SB,5.0,5.1,,1,1,6,,2,69
3871,20100790000SB,6.3,6.4,,1,1,6,,3,61
3872,20100790000SB,7.2,7.3,,1,1,6,,2,57
3873,20100790000SB,8.619,8.7,,1,1,6,,2,108
3874,20100790000SB,7.3,7.38,,1,1,6,,2,58
3875,20100790000SB,6.7,6.8,,1,1,6,,3,56
3876,20100790000SB,9.4,9.4416,,1,1,6,,2,73
3877,20100790000SB,4.51,4.6,,1,1,6,,2,70
3878,20100790000SB,6.0,6.1,,1,1,6,,2,77
3879,20100790000SB,6.2,6.3,,1,1,6,,2,73
3880,20100790000SB,6.4,6.5,,1,1,6,,3,69
3881,20100790000SB,6.5,6.6,,1,1,6,,3,60
3882,20100790000SB,6.6,6.7,,1,1,6,,3,66
3883,20100790000SB,7.0,7.1,,1,1,6,,2,44
3884,20100790000SB,7.1,7.19,,1,1,6,,2,50
3885,20100790000SB,10.0,10.0811,,1,1,6,,2,84
3886,20100790000SB,10.1,10.2,,1,1,6,,2,59
3887,20100790000SB,10.2,10.3,,1,1,6,,2,74
3888,20100790000SB,10.3,10.4,,1,1,6,,2,45
3889,20100790000SB,10.4053,10.5,,1,1,6,,2,40
3890,20100790000SB,10.5,10.6,,1,1,6,,2,46
3891,20100790000SB,10.6,10.7,,1,1,6,,2,41
3892,20100790000SB,10.8,10.9,,1,1,6,,2,90
3893,20100790000SB,10.9,11.0,,1,1,6,,2,40
3894,20100790000SB,11.0,11.1,,1,1,6,,2,54
3895,20100790000SB,11.1,11.2,,1,1,6,,2,53
3896,20100790000SB,11.3,11.4,,1,1,6,,2,46
3897,20100790000SB,4.7,4.8,,1,1,6,,2,77
3898,20100790000SB,4.8,4.9,,1,1,6,,2,78
3899,20100790000SB,5.1164,5.2,,1,1,6,,2,83
3900,20100790000SB,5.2,5.27,,1,1,6,,2,73
3901,20100790000SB,5.4,5.5,,1,1,6,,2,52
3902,20100790000SB,5.7,5.7829,,1,1,6,,2,80
3903,20100790000SB,5.8,5.9,,1,1,6,,2,61
3904,20100790000SB,5.9,6.0,,1,1,6,,2,63
3905,20100790000SB,7.7,7.8,,1,1,6,,2,87
3906,20100790000SB,7.9,8.0,,1,1,6,,2,75
3907,20100790000SB,8.0,8.1,,1,1,6,,2,84
3908,20100790000SB,8.1,8.2,,1,1,6,,2,83
3909,20100790000SB,8.2,8.3,,1,1,6,,2,78
3910,20100790000SB,8.3,8.4,,1,1,6,,2,88
3911,20100790000SB,8.7,8.8,,1,1,6,,2,69
3912,20100790000SB,8.8,8.9,,1,1,6,,2,60
3913,20100790000SB,8.9,9.0,,1,1,6,,2,65
3914,20100790000SB,9.0,9.1,,1,1,6,,2,56
3915,20100790000SB,9.1,9.2,,1,1,6,,2,57
3916,20100790000SB,9.5,9.6,,1,1,6,,2,57
3917,20100790000SB,9.6,9.7,,1,1,6,,2,49
3918,20100790000SB,9.7,9.8,,1,1,6,,2,60
3919,20100790000SB,9.8,9.9,,1,1,6,,2,101
3920,20100790000SB,9.9,10.0,,1,1,6,,2,94
3921,20100790000SB,7.6,7.654,,1,1,6,,2,177
3922,20100790000SB,8.539,8.6,,1,1,6,,2,120
3923,20100790000SB,5.3,5.368,,1,1,6,,2,157
3924,20100790000SB,10.7,10.759,,1,1,6,,2,112
3925,20100790000SB,9.4416,9.4793,,1,1,6,,2,73
3926,20100790000SB,4.9695,5.0,,1,1,6,,2,83
3927,20100790000SB,6.12,6.2,,1,1,6,,2,70
3928,20100790000SB,7.4,7.472,,1,1,6,,2,124
3929,20100790000SB,7.5,7.5354,,1,1,6,,2,209
3930,20100790000SB,4.9,4.9695,,1,1,6,,2,83
3931,20100790000SB,5.5,5.56,,1,1,6,,2,56
3932,20100790000SB,6.8418,6.9,,1,1,6,,2,66
3933,20100790000SB,6.9,7.0,,1,1,6,,2,50
3934,20100790000SB,7.654,7.7,,1,1,6,,2,177
3935,20100790000SB,7.8,7.8548,,1,1,6,,2,66
3936,20100790000SB,7.8548,7.9,,1,1,6,,2,66
3937,20100790000SB,8.4,8.4602,,1,1,6,,2,64
3938,20100790000SB,9.2,9.27,,1,1,6,,2,74
3939,20100790000SB,8.5,8.539,,1,1,6,,2,120
3940,20100790000SB,9.3,9.351,,1,1,6,,2,168
3941,20100790000SB,5.6347,5.66,,1,1,6,,2,165
3942,20100790000SB,8.4602,8.48,,1,1,6,,2,64
3943,20100790000SB,6.82,6.8418,,1,1,6,,2,66
3944,20100790000SB,7.5354,7.571,,1,1,6,,2,209
3945,20100790000SB,5.27,5.3,,1,1,6,,2,73
3946,20100790000SB,5.56,5.59,,1,1,6,,2,56
3947,20100790000SB,6.8,6.82,,1,1,6,,3,66
3948,20100790000SB,9.3645,9.4,,1,1,6,,2,168
3949,20100790000SB,9.4793,9.5,,1,1,6,,2,73
3950,20100790000SB,5.1,5.1164,,1,1,6,,2,83
3951,20100790000SB,6.1,6.12,,1,1,6,,2,70
3952,20100790000SB,7.38,7.4,,1,1,6,,2,58
3953,20100790000SB,7.472,7.5,,1,1,6,,2,124
3954,20100790000SB,10.0811,10.1,,1,1,6,,2,84
3955,20100790000SB,5.7829,5.8,,1,1,6,,2,80
3956,20100790000SB,8.48,8.5,,1,1,6,,2,64
3957,20100790000SB,7.58,7.6,,1,1,6,,2,209
3958,20100790000SB,8.6054,8.619,,1,1,6,,2,108
3959,20100790000SB,5.67,5.7,,1,1,6,,2,165
3960,20100790000SB,9.27,9.289,,1,1,6,,2,74
3961,20100790000SB,5.3699,5.394,,1,1,6,,2,157
3962,20100790000SB,10.759,10.7873,,1,1,6,,2,112
3963,20100790000SB,4.5,4.51,,1,1,6,,2,70
3964,20100790000SB,7.19,7.2,,1,1,6,,2,50
3965,20100790000SB,5.59,5.6,,1,1,6,,2,56
3966,20100790000SB,5.66,5.67,,1,1,6,,2,165
3967,20100790000SB,9.289,9.3,,1,1,6,,2,74
3968,20100790000SB,9.351,9.3645,,1,1,6,,2,168
3969,20100790000SB,10.793,10.8,,1,1,6,,2,112
3970,20100790000SB,5.6,5.614,,1,1,6,,2,165
3971,20100790000SB,5.622,5.63,,1,1,6,,2,165
3972,20100790000SB,7.571,7.58,,1,1,6,,2,209
3973,20100790000SB,8.6,8.6054,,1,1,6,,2,108
3974,20100790000SB,10.4,10.4053,,1,1,6,,2,40
3975,20100790000SB,5.394,5.4,,1,1,6,,2,157
3976,20100790000SB,10.7873,10.793,,1,1,6,,2,112
3977,20100790000SB,5.614,5.622,,1,1,6,,2,165
3978,20100790000SB,5.63,5.6347,,1,1,6,,2,165
3979,20100790000SB,5.368,5.3699,,1,1,6,,2,157
3980,20100790000SB,12.8,12.9,,1,1,6,,2,70
3981,20100790000SB,13.2,13.3,,1,1,6,,2,77
3982,20100790000SB,13.6,13.7,,1,1,6,,2,38
3983,20100790000SB,13.9,14.0,,1,1,6,,2,39
3984,20100790000SB,11.4,11.5,,1,1,6,,2,45
3985,20100790000SB,11.5,11.6,,1,1,6,,2,54
3986,20100790000SB,11.6,11.7,,1,1,6,,2,44
3987,20100790000SB,11.7,11.8,,1,1,6,,2,41
3988,20100790000SB,11.8,11.9,,1,1,6,,2,40
3989,20100790000SB,11.9,12.0,,1,1,6,,2,36
3990,20100790000SB,12.0,12.1,,1,1,6,,2,39
3991,20100790000SB,12.2,12.3,,1,1,6,,2,50
3992,20100790000SB,12.3,12.4,,1,1,6,,2,64
3993,20100790000SB,12.4,12.5,,1,1,6,,2,78
3994,20100790000SB,12.5,12.6,,1,1,6,,2,64
3995,20100790000SB,12.6,12.7,,1,1,6,,2,48
3996,20100790000SB,12.7,12.8,,1,1,6,,2,58
3997,20100790000SB,12.9,13.0,,1,1,6,,2,74
3998,20100790000SB,13.0,13.0944,,1,1,6,,2,73
3999,20100790000SB,13.1,13.2,,1,1,6,,2,79
4000,20100790000SB,13.3,13.4,,1,1,6,,2,81
4001,20100790000SB,13.4,13.5,,1,1,6,,2,44
4002,20100790000SB,13.5,13.6,,1,1,6,,2,35
4003,20100790000SB,13.7,13.8,,1,1,6,,2,34
4004,20100790000SB,14.0,14.1,,1,1,6,,2,32
4005,20100790000SB,14.1,14.2,,1,1,6,,2,38
4006,20100790000SB,14.2,14.3,,1,1,6,,2,40
4007,20100790000SB,14.4,14.5,,1,1,6,,2,39
4008,20100790000SB,14.5,14.6,,1,1,6,,2,32
4009,20100790000SB,14.6,14.7,,1,1,6,,2,38
4010,20100790000SB,14.7,14.8,,1,1,6,,2,37
4011,20100790000SB,14.8,14.9,,1,1,6,,2,42
4012,20100790000SB,15.0,15.1,,1,1,6,,2,36
4013,20100790000SB,13.817,13.9,,1,1,6,,2,37
4014,20100790000SB,15.1,15.2,,1,1,6,,2,40
4015,20100790000SB,12.117,12.2,,1,1,6,,2,73
4016,20100790000SB,14.3,14.3464,,1,1,6,,2,42
4017,20100790000SB,14.3464,14.4,,1,1,6,,2,42
4018,20100790000SB,14.9,15.0,,1,1,6,,2,37
4019,20100790000SB,12.1,12.117,,1,1,6,,2,73
4020,20100790000SB,13.8,13.811,,1,1,6,,2,37
4021,20100790000SB,13.811,13.817,,1,1,6,,2,37
4022,20100790000SB,13.0944,13.1,,1,1,6,,2,73
4023,20100790000SB,16.2,16.3,,1,1,6,,2,79
4024,20100790000SB,16.6,16.7,,1,1,6,,2,45
4025,20100790000SB,17.3,17.4,,1,1,6,,2,44
4026,20100790000SB,15.4,15.5,,1,1,6,,2,34
4027,20100790000SB,15.7,15.8,,1,1,6,,2,55
4028,20100790000SB,15.8,15.9,,1,1,6,,2,45
4029,20100790000SB,15.9,16.0,,1,1,6,,2,48
4030,20100790000SB,16.408,16.5,,1,1,6,,2,43
4031,20100790000SB,16.5,16.6,,1,1,6,,2,43
4032,20100790000SB,16.7,16.8,,1,1,6,,2,38
4033,20100790000SB,16.8,16.9,,1,1,6,,2,44
4034,20100790000SB,16.9,17.0,,1,1,6,,2,52
4035,20100790000SB,17.0,17.1,,1,1,6,,2,50
4036,20100790000SB,17.1,17.2,,1,1,6,,2,48
4037,20100790000SB,17.2,17.3,,1,1,6,,2,38
4038,20100790000SB,15.2,15.3,,1,1,6,,2,35
4039,20100790000SB,15.3,15.4,,1,1,6,,2,38
4040,20100790000SB,16.0,16.1,,1,1,6,,2,42
4041,20100790000SB,16.3,16.4,,1,1,6,,2,44
4042,20100790000SB,17.4,17.5,,1,1,6,,2,49
4043,20100790000SB,17.5,17.6,,1,1,6,,2,48
4044,20100790000SB,15.6,15.6454,,1,1,6,,2,112
4045,20100790000SB,15.5,15.584,,1,1,6,,2,77
4046,20100790000SB,16.1,16.143,,1,1,6,,2,126
4047,20100790000SB,16.143,16.1831,,1,1,6,,2,126
4048,20100790000SB,15.6454,15.686,,1,1,6,,2,112
4049,20100790000SB,15.584,15.6,,1,1,6,,2,77
4050,20100790000SB,15.686,15.7,,1,1,6,,2,112
4051,20100790000SB,16.1831,16.197,,1,1,6,,2,126
4052,20100790000SB,16.4,16.408,,1,1,6,,2,43
4053,20100790000SB,16.197,16.2,,1,1,6,,2,126
4054,44100790000SB,22.1,22.2,,1,1,6,,2,57
4055,44100790000SB,22.7,22.8,,1,1,6,,2,39
4056,20100790000SB,17.6,17.7,,1,1,6,,2,43
4057,20100790000SB,18.3,18.4,,1,1,6,,2,41
4058,20100790000SB,18.7,18.8,,1,1,6,,2,36
4059,20100790000SB,19.1,19.2,,1,1,6,,2,37
4060,20100790000SB,18.8244,18.8769,,1,1,6,,2,40
4061,20100790000SB,19.2,19.26,,1,1,6,,2,35
4062,20100790000SB,17.8,17.9,,1,1,6,,2,48
4063,20100790000SB,17.9,18.0,,1,1,6,,2,45
4064,20100790000SB,18.0,18.1,,1,1,6,,2,50
4065,20100790000SB,18.1,18.2,,1,1,6,,2,46
4066,20100790000SB,18.2,18.3,,1,1,6,,2,43
4067,20100790000SB,18.4,18.5,,1,1,6,,2,44
4068,20100790000SB,18.5,18.6,,1,1,6,,2,37
4069,20100790000SB,18.6,18.7,,1,1,6,,2,47
4070,20100790000SB,18.9,19.0,,1,1,6,,2,41
4071,20100790000SB,19.0,19.1,,1,1,6,,2,46
4072,20100790000SB,19.3,19.4,,1,1,6,,2,91
4073,20100790000SB,19.8,19.9,,1,1,6,,2,38
4074,20100790000SB,20.0,20.1,,1,1,6,,2,35
4075,20100790000SB,20.1,20.2,,1,1,6,,2,41
4076,20100790000SB,20.2,20.3,,1,1,6,,2,36
4077,20100790000SB,20.3,20.4,,1,1,6,,2,36
4078,20100790000SB,20.4,20.5,,1,1,6,,2,36
4079,20100790000SB,20.7,20.8,,1,1,6,,2,40
4080,20100790000SB,20.8,20.9,,1,1,6,,2,39
4081,20100790000SB,20.9,20.9988,,1,1,6,,2,37
4082,20100790000SB,21.0,21.1,,1,1,6,,2,41
4083,20100790000SB,21.1,21.2,,1,1,6,,2,44
4084,20100790000SB,21.2,21.28,,1,1,6,,2,30
4085,44100790000SB,21.3,21.4,,1,1,6,,2,43
4086,44100790000SB,21.4,21.5,,1,1,6,,2,43
4087,44100790000SB,21.5,21.6,,1,1,6,,2,42
4088,44100790000SB,21.6,21.7,,1,1,6,,2,38
4089,44100790000SB,21.7,21.8,,1,1,6,,2,56
4090,44100790000SB,21.8,21.9,,1,1,6,,2,73
4091,44100790000SB,21.9,22.0,,1,1,6,,2,47
4092,44100790000SB,22.0,22.1,,1,1,6,,2,49
4093,44100790000SB,22.2,22.3,,1,1,6,,2,46
4094,44100790000SB,22.3,22.4,,1,1,6,,2,38
4095,44100790000SB,22.4,22.5,,1,1,6,,2,43
4096,44100790000SB,23.0,23.1,,1,1,6,,2,44
4097,44100790000SB,23.1,23.2,,1,1,6,,2,49
4098,20100790000SB,19.5,19.6,,1,1,6,,2,40
4099,20100790000SB,19.6,19.7,,1,1,6,,2,46
4100,44100790000SB,22.5,22.6,,1,1,6,,2,34
4101,44100790000SB,22.6,22.7,,1,1,6,,2,43
4102,44100790000SB,22.8,22.9,,1,1,6,,2,37
4103,44100790000SB,22.9,23.0,,1,1,6,,2,43
4104,20100790000SB,20.5,20.566,,1,1,6,,2,63
4105,20100790000SB,20.632,20.7,,1,1,6,,2,119
4106,20100790000SB,19.442,19.5,,1,1,6,,2,130
4107,20100790000SB,17.7,17.8,,1,1,6,,2,50
4108,20100790000SB,19.26,19.3,,1,1,6,,2,35
4109,20100790000SB,19.7,19.7687,,1,1,6,,2,60
4110,20100790000SB,19.7687,19.8,,1,1,6,,2,60
4111,20100790000SB,19.9,19.9427,,1,1,6,,2,40
4112,20100790000SB,19.9427,20.0,,1,1,6,,2,40
4113,20100790000SB,20.566,20.6,,1,1,6,,2,63
4114,20100790000SB,19.4123,19.442,,1,1,6,,2,130
4115,44100790000SB,23.238,23.3,,1,1,6,,2,153
4116,20100790000SB,18.8,18.8244,,1,1,6,,2,40
4117,20100790000SB,20.6,20.6155,,1,1,6,,2,119
4118,20100790000SB,18.8769,18.9,,1,1,6,,2,40
4119,20100790000SB,20.6165,20.632,,1,1,6,,2,119
4120,20100790000SB,19.4,19.4123,,1,1,6,,2,130
4121,44100790000SB,21.28,21.3,,1,1,6,,2,48
4122,44100790000SB,23.2,23.212,,1,1,6,,2,153
4123,44100790000SB,23.212,23.2216,,1,1,6,,2,153
4124,44100790000SB,23.2216,23.238,,1,1,6,,2,153
4125,20100790000SB,20.6155,20.6165,,1,1,6,,2,119
4126,20100790000SB,20.9988,21.0,,1,1,6,,2,37
4127,44100790000SB,25.8,25.9,,1,1,6,,2,41
4128,44100790000SB,26.1,26.2,,1,1,6,,2,43
4129,44100790000SB,26.4,26.5,,1,1,6,,2,31
4130,44100790000SB,26.8,26.9,,1,1,6,,2,37
4131,44100790000SB,27.9,28.0,,1,1,6,,2,37
4132,44100790000SB,28.3,28.4,,1,1,6,,2,35
4133,44100790000SB,29.0,29.1,,1,1,6,,2,29
4134,44100790000SB,23.3,23.4,,1,1,6,,2,43
4135,44100790000SB,23.4,23.5,,1,1,6,,2,40
4136,44100790000SB,23.5,23.6,,1,1,6,,2,51
4137,44100790000SB,23.6,23.7,,1,1,6,,2,40
4138,44100790000SB,23.7,23.8,,1,1,6,,2,40
4139,44100790000SB,23.8,23.9,,1,1,6,,2,38
4140,44100790000SB,23.9,24.0,,1,1,6,,2,47
4141,44100790000SB,24.0,24.1,,1,1,6,,2,53
4142,44100790000SB,24.1,24.2,,1,1,6,,2,46
4143,44100790000SB,24.2,24.3,,1,1,6,,2,53
4144,44100790000SB,24.3,24.4,,1,1,6,,2,72
4145,44100790000SB,24.4,24.5,,1,1,6,,2,45
4146,44100790000SB,24.5,24.6,,1,1,6,,2,41
4147,44100790000SB,24.6,24.7,,1,1,6,,2,37
4148,44100790000SB,24.7,24.8,,1,1,6,,2,42
4149,44100790000SB,24.8,24.9,,1,1,6,,2,51
4150,44100790000SB,24.9,25.0,,1,1,6,,2,39
4151,44100790000SB,25.0,25.1,,1,1,6,,2,53
4152,44100790000SB,25.2,25.3,,1,1,6,,2,42
4153,44100790000SB,25.3,25.387,,1,1,6,,2,40
4154,44100790000SB,25.4,25.5,,1,1,6,,2,43
4155,44100790000SB,25.5,25.6,,1,1,6,,2,46
4156,44100790000SB,25.7,25.8,,1,1,6,,2,42
4157,44100790000SB,26.7,26.8,,1,1,6,,2,36
4158,44100790000SB,26.9,27.0,,1,1,6,,2,32
4159,44100790000SB,27.0,27.1,,1,1,6,,2,33
4160,44100790000SB,27.1,27.2,,1,1,6,,2,35
4161,44100790000SB,27.2,27.3,,1,1,6,,2,41
4162,44100790000SB,27.3,27.4,,1,1,6,,2,32
4163,44100790000SB,27.4,27.5,,1,1,6,,2,35
4164,44100790000SB,27.5,27.6,,1,1,6,,2,39
4165,44100790000SB,27.6,27.7,,1,1,6,,2,43
4166,44100790000SB,27.7,27.8,,1,1,6,,2,28
4167,44100790000SB,27.8,27.9,,1,1,6,,2,33
4168,44100790000SB,28.0,28.1,,1,1,6,,2,34
4169,44100790000SB,28.1,28.2,,1,1,6,,2,36
4170,44100790000SB,28.4,28.5,,1,1,6,,2,38
4171,44100790000SB,28.5,28.6,,1,1,6,,2,35
4172,44100790000SB,28.6,28.7,,1,1,6,,2,32
4173,44100790000SB,28.7,28.8,,1,1,6,,2,29
4174,44100790000SB,28.8,28.9,,1,1,6,,2,39
4175,44100790000SB,28.9,29.0,,1,1,6,,2,29
4176,44100790000SB,29.13,29.2,,1,1,6,,2,37
4177,44100790000SB,26.2,26.3,,1,1,6,,2,34
4178,44100790000SB,26.3,26.4,,1,1,6,,2,35
4179,44100790000SB,26.5,26.6,,1,1,6,,2,33
4180,44100790000SB,26.6,26.7,,1,1,6,,2,44
4181,44100790000SB,29.1,29.13,,1,1,6,,2,37
4182,44100790000SB,25.1,25.2,,1,1,6,,2,35
4183,44100790000SB,28.2,28.2714,,1,1,6,,2,34
4184,44100790000SB,25.9185,25.956,,1,1,6,,2,126
4185,44100790000SB,25.956,25.9895,,1,1,6,,2,126
4186,44100790000SB,26.0,26.048,,1,1,6,,2,149
4187,44100790000SB,26.048,26.1,,1,1,6,,2,149
4188,44100790000SB,29.2,29.241,,1,1,6,,2,178
4189,44100790000SB,25.9,25.9185,,1,1,6,,2,126
4190,44100790000SB,28.2714,28.3,,1,1,6,,2,34
4191,44100790000SB,25.67,25.7,,1,1,6,,2,188
4192,44100790000SB,25.6,25.625,,1,1,6,,2,188
4193,44100790000SB,25.653,25.67,,1,1,6,,2,188
4194,44100790000SB,25.387,25.4,,1,1,6,,2,40
4195,44100790000SB,25.9895,26.0,,1,1,6,,2,126
4196,44100790000SB,25.625,25.6459,,1,1,6,,2,188
4197,44100790000SB,25.6459,25.653,,1,1,6,,2,188
4198,44100790000SB,30.9,31.0,,1,1,6,,2,77
4199,44100790000SB,31.2,31.3,,1,1,6,,2,100
4200,44100790000SB,33.1,33.2,,1,1,6,,2,101
4201,44100790000SB,33.5,33.6,,1,1,6,,2,53
4202,44100790000SB,33.8,33.8791,,1,1,6,,2,53
4203,44100790000SB,30.8,30.9,,1,1,6,,2,99
4204,44100790000SB,31.0,31.1,,1,1,6,,2,135
4205,44100790000SB,31.1,31.2,,1,1,6,,2,99
4206,44100790000SB,32.9,33.0,,1,1,6,,2,71
4207,44100790000SB,33.0,33.1,,1,1,6,,2,69
4208,44100790000SB,34.8,34.9,,1,1,6,,2,41
4209,44100790000SB,34.9,35.0,,1,1,6,,2,48
4210,44100790000SB,35.0,35.1,,1,1,6,,2,46
4211,44100790000SB,35.1,35.2,,1,1,6,,2,44
4212,44100790000SB,32.1,32.2,,1,1,6,,2,66
4213,44100790000SB,32.2,32.3,,1,1,6,,2,92
4214,44100790000SB,32.3,32.4,,1,1,6,,2,78
4215,44100790000SB,32.5,32.6,,1,1,6,,2,106
4216,44100790000SB,32.6,32.7,,1,1,6,,2,125
4217,44100790000SB,32.7,32.8,,1,1,6,,2,114
4218,44100790000SB,32.8,32.9,,1,1,6,,2,61
4219,44100790000SB,33.2,33.3,,1,1,6,,2,130
4220,44100790000SB,33.3,33.4,,1,1,6,,2,90
4221,44100790000SB,33.4,33.5,,1,1,6,,2,56
4222,44100790000SB,33.6,33.7,,1,1,6,,2,82
4223,44100790000SB,33.7,33.8,,1,1,6,,2,50
4224,44100790000SB,33.9,34.0,,1,1,6,,2,52
4225,44100790000SB,34.0,34.1,,1,1,6,,2,89
4226,44100790000SB,34.2,34.3,,1,1,6,,2,47
4227,44100790000SB,34.3,34.4,,1,1,6,,2,43
4228,44100790000SB,34.4,34.5,,1,1,6,,2,42
4229,44100790000SB,34.5,34.6,,1,1,6,,2,35
4230,44100790000SB,34.6,34.7,,1,1,6,,2,37
4231,44100790000SB,34.7,34.8,,1,1,6,,2,40
4232,44100790000SB,29.4,29.5,,1,1,6,,2,33
4233,44100790000SB,31.3,31.4,,1,1,6,,2,103
4234,44100790000SB,31.4,31.5,,1,1,6,,2,94
4235,44100790000SB,31.8,31.9,,1,1,6,,2,90
4236,44100790000SB,31.9,32.0,,1,1,6,,2,90
4237,44100790000SB,29.329,29.4,,1,1,6,,2,65
4238,44100790000SB,29.5,29.576,,1,1,6,,2,103
4239,44100790000SB,31.5,31.6,,1,1,6,,2,154
4240,44100790000SB,31.6,31.7,,1,1,6,,2,175
4241,44100790000SB,31.7,31.8,,1,1,6,,2,95
4242,44100790000SB,29.2678,29.3,,1,1,6,,2,178
4243,44100790000SB,33.8791,33.9,,1,1,6,,2,53
4244,44100790000SB,32.4,32.5,,1,1,6,,2,138
4245,44100790000SB,32.0,32.1,,1,1,6,,2,65
4246,44100790000SB,29.6005,29.646,,1,1,6,,2,186
4247,44100790000SB,29.646,29.7,,1,1,6,,2,186
4248,44100790000SB,34.1218,34.163,,1,1,6,,2,155
4249,44100790000SB,34.163,34.2,,1,1,6,,2,155
4250,44100790000SB,29.241,29.2678,,1,1,6,,2,178
4251,44100790000SB,29.3,29.329,,1,1,6,,2,65
