RouteID,BMP,EMP,29_HPMS_SAMPLE_NO
"10100770016NB",53.060000,54.130000,100770005306
"10100770016NB",54.130000,55.020000,100770005413
"10100770016NB",55.020000,58.320000,100770005502
"10100770016NB",58.320000,59.620000,100770005832
"10100770016NB",59.620000,61.600000,100770005962
"10100770016NB",62.730000,66.150000,100770006273
"10100770016NB",66.150000,67.210000,100770006615
"2330044000000",16.020000,17.070000,230440001602
"3578277001900",0.000000,0.130000,350827700000
"3730002000000",3.710000,4.750000,370020000371
"3730002000000",5.720000,6.860000,370020000572
"3730002000000",10.510000,10.840000,370020001051
"3730002000000",14.950000,17.490000,370020001495
"2870514001900",0.000000,0.600000,280051400000
"2870514001900",0.600000,1.410000,280051400060
"2870514001900",1.410000,1.520000,280051400141
"3140067000000",6.220000,7.970000,310670000622
"3140067000000",7.970000,8.360000,310670000797
"3140067000000",8.360000,8.550000,310670000836
"2330080000000",0.860000,1.570000,230800000086
"2040012010000",0.000000,0.600000,200120100000
"3630028000000",24.070000,25.570000,360280002407
"06100640000EB",5.870000,6.470000,060640000587
"06100640000EB",6.470000,6.740000,060640000647
"06100640000EB",6.740000,7.260000,060640000674
"06100640000EB",7.260000,7.720000,060640000726
"06100640000EB",7.720000,8.190000,060640000772
"06100640000EB",8.190000,9.220000,060640000819
"06100640000EB",9.220000,9.520000,060640000922
"06100640000EB",11.020000,11.370000,060640001102
"06100640000EB",11.370000,14.530000,060640001137
"06100640000EB",14.570000,17.680000,060640001457
"06100640000EB",17.680000,18.080000,060640001768
"06100640000EB",18.080000,18.490000,060640001808
"06100640000EB",18.490000,19.320000,060640001849
"06100640000EB",19.320000,19.710000,060640001932
"06100640000EB",19.710000,20.190000,060640001971
"06100640000EB",20.190000,21.040000,060640002019
"06100640000EB",21.040000,21.160000,060640002104
"06100640000EB",21.160000,21.750000,060640002116
"06100640000EB",21.750000,22.390000,060640002175
"06100640000EB",22.390000,27.110000,060640002239
"06100640000EB",27.110000,27.550000,060640002711
"06100640000EB",27.550000,28.670000,060640002755
"06100640000EB",28.670000,29.440000,060640002867
"06100640000EB",29.440000,31.770000,060640002944
"5275511001900",0.000000,0.120000,520551100000
"5275511001900",0.570000,0.840000,520551100057
"2640001000000",0.000000,0.440000,260010000000
"2640001000000",0.490000,0.600000,260010000049
"2640001000000",0.600000,1.209000,260010000060
"2870502001900",0.000000,1.010000,280050200000
"2870502001900",1.010000,1.360000,280502M0101
"2870502001900",1.360000,1.600000,280050200136
"2870502001900",1.600000,1.780000,280050200160
"2870502001900",1.780000,1.910000,280050200178
"2840025000000",0.000000,0.570000,280250000000
"2840025000000",0.570000,1.530000,280250000057
"3140064000000",0.000000,0.380000,310640000000
"44100790000NB",21.280000,25.790000,440790002128
"44100790000NB",25.790000,33.990000,440790002579
"44100790000NB",33.990000,36.000000,440790003399
"2974002001900",0.000000,0.390000,290400200000
"3140019240000",2.770000,3.080000,310192400277
"28100770016NB",8.980000,9.190000,280770000898
"28100770016NB",9.190000,9.500000,280770000919
"28100770016NB",9.500000,9.790000,280770000950
"28100770016NB",9.790000,11.250000,280770000979
"28100770016NB",11.440000,12.160000,280770001144
"28100770016NB",12.160000,13.430000,280770001216
"28100770016NB",13.740000,14.006000,280770001374
"28100770016NB",14.770000,15.540000,280077T01477
"28100770016NB",20.090000,27.170000,280770002009
"2840016010000",0.590000,0.740000,280160100590
"3430020000000",28.290000,29.070000,340200028290
"3140064030000",0.000000,0.290000,310640300000
"0640052030000",0.000000,0.220000,060520300000
"3174807001900",0.000000,0.400000,310480700000
"2140015000000",2.360000,4.010000,210150000236
"3140069050000",0.000000,1.770000,310690500000
"3140069050000",1.770000,2.020000,310690500177
"3140069050000",2.020000,2.100000,310690500202
"1577261001900",0.000000,0.730000,150726100000
"35104700000EB",0.000000,0.980000,354700000000
"35104700000EB",0.980000,2.250000,354700000098
"35104700000EB",2.250000,3.940000,354700000225
"4040046000000",0.000000,2.290000,400460000000
"4040046000000",2.550000,3.420000,400460000255
"0530027000100",0.400000,0.960000,05027A000040
"0530027000100",0.960000,3.350000,05027A000096
"2040023000000",2.480000,2.670000,200230000248
"2040023000000",2.670000,3.600000,200230002670
"4030025000000",0.000000,0.630000,400250000000
"3330009000000",26.670000,29.170000,330090002667
"3330009000000",31.290000,33.300000,330090003129
"06200600000EB",2.970000,3.070000,060600000297
"06200600000EB",3.170000,3.270000,060600000317
"06200600000EB",5.760000,5.960000,060600000576
"06200600000EB",6.970000,7.510000,060600000697
"06200600000EB",7.590000,7.960000,060600000759
"06200600000EB",7.960000,8.430000,060600000796
"06200600000EB",8.430000,8.820000,060600000843
"06200600000EB",8.820000,9.500000,060600000882
"06200600000EB",9.560000,9.920000,060600000956
"06200600000EB",9.920000,10.270000,060600000992
"06200600000EB",10.760000,11.250000,060600001076
"06200600000EB",11.510000,12.230000,060600001151
"06200600000EB",15.590000,17.290000,060600001559
"5275501001900",0.070000,0.220000,520550100007
"5275501001900",0.930000,1.070000,520550100093
"3140049000000",0.660000,1.250000,310490000066
"0540507020000",0.000000,1.220000,055070200000
"20300610006EB",0.000000,0.190000,20061E000000
"0274252001900",0.000000,0.640000,020425200000
"0240030000000",4.175000,4.370000,020300004175
"2940220020000",0.000000,0.840000,292200200000
"2071068001900",0.000000,0.480000,200106800000
"3540024000000",0.000000,0.400000,350240000000
"0640060760000",0.000000,0.160000,060607600000
"1940029000000",0.000000,1.260000,190290000000
"1940029000000",1.260000,2.190000,190290000126
"4140030000000",4.270000,4.520000,410300000427
"3140057000000",1.210000,1.330000,310570000121
"1340037120000",0.000000,0.140000,130371200000
"3140073730000",0.000000,0.580000,310737300000
"3140060000000",0.000000,0.850000,310600000000
"3140060000000",0.850000,1.750000,310600000085
"2230003000000",5.710000,6.100000,220030000571
"1374103001900",0.000000,0.310000,130410300000
"2830104000000",1.650000,2.650000,281040000165
"0540001080000",0.810000,0.950000,050010800081
"0540001080000",0.950000,1.450000,050010800095
"0540001080000",1.900000,2.410000,050010800190
"0630527000100",0.000000,0.190000,06527A000000
"0630527000100",0.190000,0.390000,06527A000019
"2540060000000",2.110000,2.610000,250600002110
"2540060000000",4.380000,4.860000,250600000438
"41200190000NB",0.000000,2.170000,410190000000
"41200190000NB",2.170000,6.470000,410190000217
"41200190000NB",16.669000,16.925000,410190016669
"41200190000NB",17.180000,17.950000,410190001718
"41200190000NB",18.310000,18.410000,410190001831
"41200190000NB",18.410000,18.640000,410190001841
"41200190000NB",18.640000,19.330000,410190001864
"41200190000NB",19.800000,21.610000,410190001980
"41200190000NB",23.310000,24.090000,410190002331
"2540019310000",0.400000,0.890000,250193100040
"0730005000000",12.090000,12.620000,070050001209
"2530310000000",7.160000,7.808000,253100007160
"2530310000000",8.350000,8.450000,253100000835
"2530310000000",9.670000,10.100000,253100000967
"1740006000000",0.000000,0.808000,170006000000
"3540015010000",2.480000,2.770000,350150100248
"41100770004NB",0.000000,0.430000,41077N000000
"1740050400000",0.000000,0.670000,170504000000
"46201190000NB",6.050000,6.540000,461190000605
"46201190000NB",8.590000,9.320000,461190000859
"0274256001900",0.000000,0.660000,020425600000
"1740024020000",0.000000,0.750000,170240200000
"1740024020000",0.750000,0.870000,170240200075
"1740024020000",0.870000,1.090000,170240200087
"1740024020000",1.090000,1.860000,170240200109
"1740024020000",1.860000,2.950000,170240200186
"20200600007WB",7.930000,8.100000,20060W007930
"4140018000000",2.990000,3.000000,410180002990
"4140018000000",3.000000,3.510000,410180003000
"4140018000000",3.510000,4.410000,410180003510
"1740707000000",0.000000,0.570000,177070000000
"1740707000000",0.570000,0.907000,177070000057
"2040022010000",0.000000,0.004000,200220100000
"3140061040000",0.000000,0.250000,310061040000
"3140061040000",0.450000,0.910000,310610400045
"41200190014NB",0.000000,2.700000,41019BP00000
"5073253001900",0.000000,0.130000,500325300000
"5073253001900",0.130000,0.260000,500325300130
"28200520018EB",0.000000,0.020000,28052O000000
"38202190000NB",0.000000,3.690000,382190000000
"38202190000NB",3.690000,4.370000,382190000369
"38202190000NB",4.370000,6.010000,382190000437
"38202190000NB",6.010000,7.150000,382190000601
"38202190000NB",7.770000,9.820000,382190000777
"38202190000NB",14.150000,14.670000,382190001415
"38202190000NB",19.580000,21.840000,382190001958
"38202190000NB",25.340000,26.370000,382190002534
"38202190000NB",26.370000,29.120000,382190002637
"38202190000NB",34.470000,34.780000,382190003447
"38202190000NB",34.790000,37.890000,382190003479
"2540031010000",1.720000,2.030000,250310100172
"07200330000EB",0.090000,2.330000,070330000009
"07200330000EB",3.680000,5.030000,070330000368
"07200330000EB",5.590000,6.200000,070330000559
"07200330000EB",6.200000,6.600000,070330000620
"07200330000EB",6.620000,8.300000,070330000662
"07200330000EB",10.130000,14.300000,070330001013
"07200330000EB",14.300000,14.860000,070330001430
"0330003000000",8.170000,11.140000,030030000817
"4170045001900",0.000000,0.260000,410004500000
"3140072000000",3.772000,3.780000,310720003772
"2640017000000",0.000000,0.120000,260170000000
"4970755001900",0.100000,0.640000,490075500010
"4970755001900",0.640000,1.050000,490075500064
"55200520000EB",0.000000,1.400000,550520000000
"55200520000EB",4.780000,7.650000,550520000478
"55200520000EB",7.650000,8.340000,550520000765
"1230042000000",16.970000,21.260000,120420001697
"1230042000000",21.780000,22.740000,120420002178
"0140011000000",3.050000,3.780000,010110000307
"1940340180000",0.640000,1.240000,193401800064
"2870517001900",0.190000,0.380000,280051700190
"31200190000NB",8.290000,8.806000,310190000829
"31200190000NB",8.990000,9.160000,310190000899
"31200190000NB",9.540000,9.940000,310190000954
"31200190000NB",10.590000,11.080000,310190001059
"31200190000NB",11.510000,12.330000,310190001151
"31200190000NB",13.740000,14.190000,310190001374
"31200190000NB",14.250000,14.350000,310190001425
"31200190000NB",14.440000,14.800000,310190001444
"31200190000NB",14.800000,14.980000,310190001480
"31200190000NB",15.620000,16.490000,310190001562
"31200190000NB",16.490000,17.021000,310190001649
"3530002000000",1.900000,2.130000,350020000190
"3530002000000",2.360000,2.840000,350020000236
"3530002000000",5.810000,7.040000,350020000581
"3530002000000",7.350000,7.570000,350020000735
"3530002000000",7.570000,8.080000,350020000757
"3530002000000",8.220000,8.500000,350020000822
"2040049000000",0.680000,1.170000,200490000068
"4140006030000",0.530000,1.480000,410060300050
"0540007010000",0.000000,0.840000,050070100000
"0540007010000",0.840000,1.990000,050070100084
"5040060040000",1.240000,2.400000,500600400124
"5475769001900",0.000000,0.340000,540576900000
"3578261001900",0.000000,0.390000,350826100000
"4130210000000",1.200000,1.890000,412100000120
"4130210000000",1.890000,2.790000,412100000189
"0240011330000",0.000000,0.260000,020113300000
"2540250550000",0.045000,0.290000,252505500045
"1577269001900",0.650000,0.970000,150726900065
"5040060050000",0.000000,0.180000,500600500000
"5440034000000",0.000000,0.760000,540340000000
"5440034000000",1.450000,1.760000,540340001450
"0240015000000",0.939000,0.940000,020150000939
"0240015000000",2.780000,3.060000,020150000278
"20201190000NB",11.640000,12.900000,201190001134
"20201190000NB",12.900000,14.040000,201190001290
"20201190000NB",14.220000,16.280000,201190014220
"20201190000NB",16.280000,17.160000,201190001628
"4140006000000",0.000000,0.140000,410060000000
"4140006000000",0.910000,1.130000,410060000091
"20100790000NB",0.000000,0.810000,200790000000
"20100790000NB",0.810000,1.950000,200790000081
"20100790000NB",1.950000,2.240000,200790000195
"20100790000NB",2.240000,3.510000,200079000224
"20100790000NB",3.510000,4.510000,200079000351
"20100790000NB",4.510000,5.420000,200790000451
"20100790000NB",5.420000,5.560000,200790000542
"20100790000NB",5.560000,6.120000,200790000556
"20100790000NB",6.820000,7.190000,200790000682
"20100790000NB",7.190000,7.476000,200790000719
"20100790000NB",9.970000,10.640000,200790000997
"20100790000NB",10.640000,16.040000,200790001064
"20100790000NB",16.040000,19.220000,200790001604
"20100790000NB",19.220000,20.620000,200790001922
"20100790000NB",20.620000,21.280000,200790002062
"1740025000000",12.110000,12.260000,170250001211
"1740025000000",12.260000,12.620000,170250001226
"47202190000NB",5.570000,7.370000,472190000557
"47202190000NB",13.100000,17.490000,472190001310
"47202190000NB",17.490000,18.000000,472190001749
"47202190000NB",22.160000,25.830000,472190002216
"47202190000NB",25.830000,26.100000,472190002583
"47202190000NB",26.100000,27.760000,472190002610
"2930028000100",0.000000,0.540000,29028A000000
"2930028000100",0.540000,1.030000,29028A000054
"2930028000100",1.030000,2.050000,29028A000103
"2930028000100",2.050000,2.310000,29028A000205
"2930028000100",2.420000,2.630000,29028A000242
"2930028000100",2.630000,2.970000,29028A000263
"3174786001900",0.040000,0.150000,310478600004
"19203400000NB",6.900000,8.560000,193400000690
"19203400000NB",8.560000,9.130000,193400000856
"19203400000NB",9.130000,9.550000,193400000913
"19203400000NB",9.550000,10.410000,193400000955
"19203400000NB",10.410000,11.860000,193400001041
"19203400000NB",11.900000,12.047000,193400001190
"19203400000NB",12.047000,12.880000,193400001205
"19203400000NB",12.880000,13.260000,193400001288
"19203400000NB",13.260000,13.820000,193400001326
"19203400000NB",14.660000,14.860000,193400001466
"19203400000NB",14.860000,15.310000,193400001486
"1730131000000",4.330000,5.470000,171310000433
"4140041210000",0.000000,1.630000,410412100000
"5475766001900",0.000000,0.460000,540576600000
"1730098000000",0.420000,1.960000,170980000042
"0530067000000",0.170000,0.620000,050670000017
"0530067000000",6.140000,6.710000,050670000614
"3730016000000",7.410000,8.230000,370160000741
"4930020000000",22.870000,23.540000,490200002287
"0240051070000",2.280000,3.560000,020510702280
"5240003000000",0.150000,0.280000,520030000015
"31100680000EB",0.000000,0.320000,310680000000
"31100680000EB",1.150000,2.670000,310680000115
"31100680000EB",2.670000,4.130000,310680000267
"31100680000EB",4.130000,4.560000,310680000413
"31100680000EB",4.560000,4.960000,310680000456
"31100680000EB",4.960000,5.790000,310680000496
"31100680000EB",5.790000,6.180000,310680000579
"31100680000EB",6.180000,6.770000,310680000618
"31100680000EB",6.770000,7.200000,310680000677
"31100680000EB",7.200000,7.540000,310680000720
"31100680000EB",7.540000,8.890000,310680000754
"31100680000EB",8.890000,9.400000,310680000889
"31100680000EB",10.280000,10.320000,310680001028
"31100680000EB",10.320000,10.790000,310680001032
"31100680000EB",10.790000,13.149000,310680001079
"1030061000000",0.000000,1.120000,100610000000
"1030061000000",8.740000,9.330000,100610000874
"1030061000000",22.530000,25.560000,100610002253
"2140013000000",0.000000,0.400000,210130000000
"2040006010000",0.460000,1.890000,200060100046
"2040060630000",0.060000,0.354000,200606300006
"5040009000000",0.650000,1.920000,500090000650
"5040009000000",1.920000,3.590000,500090000192
"4170054001900",0.000000,0.440000,410005400009
"4130016000000",8.470000,9.485000,410160000847
"4130016000000",9.485000,9.800000,410160009485
"4130016000000",12.000000,14.120000,410160001200
"4130016000000",14.420000,14.720000,410160001442
"4130016000000",14.720000,15.080000,410160001472
"4130016000000",15.080000,15.610000,410160015080
"4130016000000",15.650000,15.810000,410160001565
"4130016000000",18.530000,18.820000,410160001853
"4130016000000",18.820000,18.960000,410160001882
"4130016000000",18.960000,19.790000,410160001896
"3140857000000",0.500000,1.410000,318570000050
"3140857000000",5.110000,5.590000,318570000511
"3140857000000",10.850000,11.350000,318570001085
"5430014000000",11.280000,11.760000,540140001128
"5430014000000",12.380000,12.450000,540140001238
"5430014000000",12.450000,12.710000,54300141245
"5430014000000",12.710000,12.880000,540140001271
"5430014000000",12.880000,13.000000,540140001288
"5430014000000",13.220000,13.390000,540140001322
"5430014000000",15.190000,15.320000,540140001519
"5430014000000",15.320000,15.450000,540140001532
"5430014000000",16.100000,16.760000,540140001610
"5430014000000",20.120000,20.560000,540140002012
"4030817000000",2.060000,8.810000,408170000206
"4030817000000",8.810000,10.620000,408170000881
"2940028010000",0.000000,0.100000,290280100000
"2940028010000",0.100000,1.090000,290280100010
"2940028010000",1.190000,2.140000,290280100119
"2940028010000",2.310000,2.450000,290280100231
"2940028010000",2.450000,2.850000,290280100245
"1040061280000",0.000000,0.590000,100612800000
"3174813001900",0.000000,1.240000,310481300000
"1577270001900",0.000000,0.500000,150727000000
"4940012010000",0.000000,0.020000,490120100000
"0540018000000",0.000000,0.550000,050180000000
"1940003000000",1.403000,1.820000,190030001403
"1940003000000",1.820000,2.020000,190030001820
"1940003000000",2.020000,2.360000,190030002020
"2940008000000",0.000000,0.240000,290080000000
"42200330000EB",4.522000,7.760000,420330000452
"42200330000EB",7.760000,8.050000,420330000776
"42200330000EB",8.050000,9.500000,420330000805
"42200330000EB",9.500000,9.740000,420330000950
"42200330000EB",10.260000,10.990000,420330001026
"0640009000000",1.688000,1.803000,060090001688
"4940020310000",0.000000,0.220000,490203100000
"5440011000000",7.679000,8.300000,540110007679
"2040060020000",2.130000,3.000000,200600200213
"3130043000000",0.000000,2.650000,310430000000
"3130043000000",2.650000,3.582000,310430000265
"3130043000000",3.582000,4.030000,310043003582
"3140067010000",0.000000,0.650000,310670100000
"0540027040000",0.000000,0.130000,050270400000
"0540027040000",0.440000,0.840000,050270400440
"52300070006EB",0.000000,0.100000,52007E000000
"52300070006EB",0.100000,0.270000,52007E000010
"1030061000100",0.000000,0.160000,10061A000000
"0640013000000",0.020000,0.420000,060130000002
"3140055000000",0.000000,0.450000,310550000000
"3830092000000",0.000000,5.830000,380920000000
"2840027000000",0.000000,1.570000,280270000000
"2840027000000",2.120000,2.590000,280270000212
"2870513001900",0.000000,0.370000,280051300000
"0130038000000",0.430000,2.430000,010380000043
"0130038000000",5.530000,6.310000,010380000553
"21200190000NB",22.370000,22.580000,210190022370
"21200190000NB",22.720000,23.480000,210190002272
"3540040010000",0.850000,1.080000,350400100085
"0230009000000",0.350000,2.200000,020090000035
"0230009000000",4.810000,6.170000,020090000481
"0230009000000",6.170000,6.270000,020090000617
"0230009000000",6.381000,6.470000,020090006381
"0230009000000",6.470000,7.580000,020090000647
"0230009000000",7.584000,9.950000,020090007584
"0230009000000",10.120000,10.370000,020090001012
"0230009000000",10.532000,10.893000,020090001052
"0230009000000",10.893000,11.243000,020090001084
"0230009000000",14.000000,14.200000,020090001400
"0230009000000",14.550000,14.900000,020090001455
"0230009000000",15.570000,15.790000,020090001557
"0230009000000",15.790000,16.090000,020090001579
"0230009000000",17.070000,17.480000,020090001707
"0230009000000",18.180000,20.160000,020090001818
"4530020000000",24.370000,24.940000,450200002437
"4530020000000",24.940000,25.320000,450200002494
"4530020000000",25.320000,32.140000,450200002532
"33205220000NB",0.000000,6.350000,335220000000
"33205220000NB",6.350000,7.810000,335220000635
"33205220000NB",12.670000,13.110000,335220001267
"33205220000NB",14.680000,15.970000,335220001468
"5430892000000",2.810000,4.730000,540892000281
"5430892000000",7.020000,8.550000,540892000702
"5430892000000",8.550000,9.900000,548920000855
"1640010000000",4.600000,5.800000,160100000046
"2430083000000",0.000000,6.420000,240830000000
"2430083000000",6.420000,7.460000,240830000642
"2430083000000",7.940000,8.060000,240830000794
"2430083000000",14.092000,17.600000,240830014092
"2430083000000",17.600000,18.010000,240830001760
"0274257001900",0.000000,0.110000,020425700000
"0274257001900",0.110000,0.420000,020425700011
"0274273001900",0.000000,0.110000,020427300000
"2040013080000",0.000000,0.770000,200130800000
"4140009090000",0.000000,1.810000,410090900000
"3130100000000",0.000000,0.970000,311000000000
"3130100000000",0.970000,1.340000,311000000097
"3130100000000",1.340000,1.640000,311000000134
"3130100000000",2.540000,2.900000,311000000254
"3130100000000",2.900000,3.080000,311000000290
"06200520004NB",0.000000,0.320000,060052N00000
"06200520004NB",0.321000,0.460000,060052N00321
"5040003000000",3.750000,3.850000,500030000375
"5040003000000",3.940000,4.060000,500030000394
"30200520004NB",0.096000,0.390000,30052N000096
"4170016001900",0.720000,0.900000,410001600072
"3140070000000",0.000000,0.380000,310700000000
"3140070000000",0.387000,1.470000,310700000387
"08100790000NB",36.000000,39.910000,080790003600
"08100790000NB",39.910000,41.430000,080790003991
"08100790000NB",41.430000,44.600000,080790004143
"2940014000000",4.190000,4.600000,290140000419
"0673288001900",0.780000,0.890000,060328800078
"1040005000000",0.060000,0.620000,100050000006
"0140010000000",7.410000,8.630000,010100000741
"4730032000000",0.000000,3.260000,470320000000
"4730032000000",3.260000,4.880000,470320000326
"4730032000000",14.790000,16.090000,470320001479
"4730032000000",16.090000,16.450000,470320001609
"0577279001900",0.000000,0.160000,050727900000
"0673285001900",0.000000,0.320000,060328500000
"0240009270000",0.000000,0.310000,020092700000
"1540013000000",0.000000,0.200000,150130000000
"1540013000000",0.200000,0.500000,150130000020
"5475756001900",0.000000,0.250000,540575600000
"2030622000000",1.960000,2.130000,206220000196
"2030622000000",2.130000,2.230000,206220002130
"2030622000000",2.320000,2.720000,206220000232
"2030622000000",2.720000,3.790000,206220000272
"2030622000000",4.230000,5.570000,206220000423
"2030622000000",13.940000,16.860000,206220001394
"41100640007WB",0.000000,0.450000,41064W000000
"17200500000EB",0.000000,1.530000,170500000000
"17200500000EB",1.530000,3.370000,170500000153
"17200500000EB",3.420000,3.800000,170500000342
"17200500000EB",6.110000,7.160000,170500000611
"17200500000EB",11.380000,12.290000,170500001138
"17200500000EB",12.290000,12.880000,170500001229
"17200500000EB",13.250000,13.780000,170500001325
"17200500000EB",13.780000,14.030000,170500013780
"17200500000EB",14.030000,14.250000,170500014030
"17200500000EB",14.324000,14.640000,170500014324
"17200500000EB",14.960000,15.310000,170500001496
"17200500000EB",15.465000,15.570000,170500015465
"17200500000EB",15.680000,16.240000,170500001568
"17200500000EB",16.270000,17.790000,170500001627
"17200500000EB",17.790000,18.000000,170500001779
"17200500000EB",18.000000,18.320000,170500000018
"17200500000EB",18.320000,18.450000,170500001832
"17200500000EB",18.450000,18.520000,170500001845
"17200500000EB",18.520000,18.800000,170500001852
"17200500000EB",18.850000,19.210000,170500001885
"3530088000000",0.000000,1.060000,350880000000
"3530088000000",7.120000,7.470000,350880000712
"3530088000000",7.770000,8.500000,350880000777
"3530088000000",8.570000,8.890000,350880000857
"3530088000000",8.890000,10.060000,350880000889
"3530088000000",10.060000,10.160000,350880001006
"3540021000000",0.000000,0.650000,350210000000
"3540021000000",0.650000,0.730000,350210000065
"1040009000000",4.520000,4.528000,100090000452
"34200190000NB",1.380000,3.400000,340190000138
"34200190000NB",11.030000,11.470000,340190001103
"34200190000NB",31.650000,31.850000,340190003165
"4940007000000",0.220000,0.423000,490070000022
"0530027000000",1.580000,2.260000,050270000158
"2040046010000",0.000000,0.430000,200460100000
"44200330000EB",4.330000,5.610000,440330000433
"44200330000EB",6.750000,9.100000,440330000675
"44200330000EB",15.770000,17.730000,440330001577
"4140006020000",1.570000,1.690000,410060201570
"1330063000000",6.060000,7.630000,130630000606
"41100770016NB",28.970000,30.804000,410770002897
"41100770016NB",35.210000,35.750000,410077003521
"41100770016NB",35.750000,37.820000,410770003575
"41100770016NB",40.600000,41.680000,410770004060
"41100770016NB",41.680000,42.310000,410770004168
"41100770016NB",42.310000,43.130000,410770004231
"41100770016NB",43.130000,44.540000,410770004313
"41100770016NB",44.540000,45.630000,410770004454
"41100770016NB",46.890000,48.050000,410770004689
"41100770016NB",48.050000,48.340000,410770004805
"2030214000000",8.000000,8.120000,202140000800
"47300320005SB",0.040000,0.190000,47032S000004
"2040114010000",0.000000,1.070000,201140100000
"0740004000000",0.000000,0.670000,070040000000
"35202500010SB",0.000000,0.640000,35250SB00000
"3540004000000",0.190000,0.370000,350040000019
"3540004000000",1.920000,2.190000,350040000192
"0240011240000",0.000000,0.850000,020112400000
"2630002000300",0.000000,0.430000,260020000000
"31201190000NB",7.810000,9.820000,311190000781
"31201190000NB",11.900000,12.060000,311190001190
"31201190000NB",13.780000,13.990000,311190001378
"31201190000NB",13.990000,14.100000,311190001399
"31201190000NB",14.100000,14.220000,310119000141
"31201190000NB",14.420000,14.620000,311190001442
"31201190000NB",14.850000,15.150000,311190001485
"31201190000NB",15.720000,16.000000,311190001572
"31201190000NB",16.820000,17.350000,311190001682
"31201190000NB",17.440000,18.200000,311190001744
"31201190000NB",18.200000,19.660000,311190001820
"31201190000NB",19.660000,20.000000,310119001966
"31201190000NB",20.000000,20.470000,310119000020
"0630193000000",0.460000,3.550000,061930000046
"35300020005SB",0.490000,0.810000,35002S000049
"0673295001900",0.000000,1.080000,060329500000
"1771761001900",0.000000,0.260000,170176100000
"1771761001900",0.310000,0.610000,170176100031
"3140007210000",0.000000,1.110000,310072100000
"2040016000000",4.250000,5.420000,200160000425
"0240011370000",0.000000,0.230000,020113700000
"4240025000000",1.360000,1.730000,420250000136
"4240025000000",1.730000,2.550000,420250001730
"1740025120000",0.270000,0.640000,170251200027
"4940009010000",0.000000,0.970000,490090100000
"13200600000EB",16.480000,17.430000,130600001648
"13200600000EB",28.530000,29.610000,130600002853
"13200600000EB",35.190000,37.650000,130600003519
"1640007000000",5.610000,6.000000,160070000553
"1640007000000",19.200000,20.500000,160070000192
"3140069060000",0.000000,0.320000,310690600000
"3140069060000",0.320000,0.380000,310690600032
"2040026000000",4.620000,4.960000,200260000462
"2040160070000",0.000000,0.270000,201600700000
"2040160070000",0.270000,0.510000,201600700027
"12202200000NB",4.410000,5.140000,122200000441
"1740011000000",0.000000,1.140000,170110000000
"1740011000000",1.140000,2.300000,170110001140
"1740011000000",4.240000,4.700000,170110000424
"1740011000000",4.700000,5.240000,170110004700
"3140081000000",7.250000,8.030000,310810000725
"0540028000000",0.000000,0.198000,050280000000
"1771771001900",0.430000,0.620000,170177100430
"2030601000000",0.000000,0.950000,206010000000
"2071056001900",0.000000,0.380000,200105600000
"4940151000000",0.000000,0.240000,491510000000
"4940151000000",0.340000,0.640000,491510000034
"4940151000000",1.130000,1.600000,491510000113
"35202500005SB",0.000000,0.360000,35250S000000
"5440014160000",0.180000,0.860000,540141600019
"5440014160000",0.860000,1.230000,540141600086
"5440014160000",2.890000,3.830000,540141600289
"5230002000000",4.210000,4.442000,520020000421
"5230002000000",5.290000,5.690000,520020000529
"5230002000000",5.690000,6.080000,520020000569
"5230002000000",6.080000,6.500000,520020000608
"5230002000000",6.950000,7.090000,520020000695
"5230002000000",7.290000,7.840000,520020000729
"5230002000000",8.350000,8.600000,520020000835
"5230002000000",8.600000,9.240000,520020000860
"5230002000000",11.750000,12.120000,520020011750
"5040003010000",0.090000,0.650000,500030100009
"5040003010000",0.650000,0.680000,500030100065
"1940009020000",0.200000,0.350000,190090200020
"05200220000EB",3.170000,3.350000,050220000317
"05200220000EB",3.350000,3.450000,050220000335
"05200220000EB",3.450000,4.730000,050220000345
"05200220000EB",4.730000,5.190000,050220000473
"05200220000EB",5.190000,5.890000,050220000519
"23200520000EB",0.000000,0.430000,230520000000
"2040073000000",0.000000,1.180000,200730000000
"4640009000000",0.820000,1.160000,460090000082
"4640009000000",1.160000,1.590000,460090000116
"0630527000000",0.890000,0.980000,065270000088
"3578271001900",0.000000,1.040000,350827100000
"3578271001900",1.040000,1.590000,350827100104
"1340045010000",0.000000,0.539000,130450100000
"0630002000000",0.100000,0.210000,060020000010
"0630002000000",9.980000,10.080000,060020000998
"0630002000000",14.380000,17.990000,060020001438
"3540018020000",0.000000,0.230000,350180200000
"4272253001900",0.000000,0.160000,420225300000
"4272253001900",0.160000,0.250000,420225300016
"2440009000000",7.870000,9.200000,240090000787
"2930972000000",0.000000,1.480000,299720000000
"2930972000000",1.480000,2.190000,299720000148
"2071058001900",0.090000,1.810000,200105800009
"41100640017WB",0.000000,0.470000,41064R000000
"41100640017WB",0.470000,0.594000,410064R00047
"41100640017WB",0.594000,0.820000,41064R000059
"0673272001900",0.350000,1.040000,060327200035
"0673272001900",1.080000,1.440000,060327200108
"2540073000000",2.450000,3.550000,250730000245
