BeginDate|StateID|RouteID|BeginPoint|EndPoint|DataItem|ValueNumeric|ValueText|ValueDate|Comments
01/01/2023|54|2540250550000|0.045|0.29|SAMPLES|252505500045|||
01/01/2023|54|4240033070000|0.0|0.43|SAMPLES|420330700000|||
01/01/2023|54|13100640000EB|147.6|147.93|SAMPLES|130640014760|||
01/01/2023|54|13100640000EB|147.93|149.84|SAMPLES|130640014793|||
01/01/2023|54|13100640000EB|149.84|156.18|SAMPLES|130640014984|||
01/01/2023|54|13100640000EB|156.18|161.46|SAMPLES|130640015618|||
01/01/2023|54|13100640000EB|161.46|165.95|SAMPLES|130640016146|||
01/01/2023|54|13100640000EB|165.95|168.89|SAMPLES|130640016595|||
01/01/2023|54|13100640000EB|168.96|170.09|SAMPLES|130640016896|||
01/01/2023|54|13100640000EB|170.09|170.23|SAMPLES|130640017009|||
01/01/2023|54|13100640000EB|172.62|174.1|SAMPLES|130640017262|||
01/01/2023|54|13100640000EB|174.1|175.31|SAMPLES|130640017410|||
01/01/2023|54|13100640000EB|175.31|176.16|SAMPLES|130640017531|||
01/01/2023|54|13100640000EB|176.16|178.43|SAMPLES|130640017616|||
01/01/2023|54|13100640000EB|178.43|181.12|SAMPLES|130640017843|||
01/01/2023|54|13100640000EB|181.12|182.02|SAMPLES|130640018112|||
01/01/2023|54|13100640000EB|182.02|184.02|SAMPLES|130640018202|||
01/01/2023|54|0540008000000|0.0|0.75|SAMPLES|050080000000|||
01/01/2023|54|2774502001900|0.0|0.17|SAMPLES|270450200000|||
01/01/2023|54|1040061280000|0.0|0.59|SAMPLES|100612800000|||
01/01/2023|54|3174807001900|0.0|0.4|SAMPLES|310480700000|||
01/01/2023|54|43200500000EB|0.0|2.86|SAMPLES|430500000000|||
01/01/2023|54|43200500000EB|8.02|9.99|SAMPLES|430500000802|||
01/01/2023|54|43200500000EB|10.83|11.79|SAMPLES|430500001083|||
01/01/2023|54|43200500000EB|12.54|12.85|SAMPLES|430500001254|||
01/01/2023|54|43200500000EB|13.57|14.78|SAMPLES|430500001357|||
01/01/2023|54|1940031000000|0.0|0.029|SAMPLES|190310000000|||
01/01/2023|54|1940017040000|0.63|0.92|SAMPLES|190170400630|||
01/01/2023|54|0673272001900|0.35|1.04|SAMPLES|060327200035|||
01/01/2023|54|0673272001900|1.08|1.44|SAMPLES|060327200108|||
01/01/2023|54|3230012000000|0.78|5.93|SAMPLES|320120000078|||
01/01/2023|54|3230012000000|5.93|6.11|SAMPLES|320120000593|||
01/01/2023|54|3230012000000|9.33|11.31|SAMPLES|320120000933|||
01/01/2023|54|1830002000000|0.0|2.72|SAMPLES|180020000000|||
01/01/2023|54|1830002000000|2.76|3.88|SAMPLES|180020000276|||
01/01/2023|54|1830002000000|10.86|11.0|SAMPLES|180020001086|||
01/01/2023|54|1830002000000|11.14|11.28|SAMPLES|180020001114|||
01/01/2023|54|4140006020000|1.57|1.69|SAMPLES|410060201570|||
01/01/2023|54|1740050340000|0.0|0.69|SAMPLES|170503400000|||
01/01/2023|54|0673295001900|0.0|1.08|SAMPLES|060329500000|||
01/01/2023|54|3174764001900|0.81|1.02|SAMPLES|310476400081|||
01/01/2023|54|06200520000EB|0.01|0.33|SAMPLES|060520000001|||
01/01/2023|54|06200520000EB|0.33|0.45|SAMPLES|060520000033|||
01/01/2023|54|06200520000EB|0.75|1.01|SAMPLES|060520000075|||
01/01/2023|54|3540088020000|0.0|0.57|SAMPLES|350880200000|||
01/01/2023|54|0640009000000|1.688|1.803|SAMPLES|060090001688|||
01/01/2023|54|07200330000EB|0.09|2.33|SAMPLES|070330000009|||
01/01/2023|54|07200330000EB|3.68|5.03|SAMPLES|070330000368|||
01/01/2023|54|07200330000EB|5.59|6.2|SAMPLES|070330000559|||
01/01/2023|54|07200330000EB|6.2|6.6|SAMPLES|070330000620|||
01/01/2023|54|07200330000EB|6.62|8.3|SAMPLES|070330000662|||
01/01/2023|54|07200330000EB|10.13|14.3|SAMPLES|070330001013|||
01/01/2023|54|07200330000EB|14.3|14.86|SAMPLES|070330001430|||
01/01/2023|54|0240012000000|0.0|1.29|SAMPLES|020120000000|||
01/01/2023|54|2540250180000|0.08|0.85|SAMPLES|252501800008|||
01/01/2023|54|2630002000000|10.22|11.92|SAMPLES|260020001022|||
01/01/2023|54|2630002000000|13.46|13.89|SAMPLES|260020001346|||
01/01/2023|54|2630002000000|17.94|18.08|SAMPLES|260020001794|||
01/01/2023|54|2630002000000|18.24|18.76|SAMPLES|260020001824|||
01/01/2023|54|2630002000000|19.53|19.8|SAMPLES|260020001953|||
01/01/2023|54|3930072000000|18.42|20.44|SAMPLES|390720001842|||
01/01/2023|54|2040008000000|0.86|1.17|SAMPLES|204000800000|||
01/01/2023|54|2040008000000|2.72|3.24|SAMPLES|200080000272|||
01/01/2023|54|2540031010000|1.72|2.03|SAMPLES|250310100172|||
01/01/2023|54|18100770000NB|117.5|119.26|SAMPLES|180770011750|||
01/01/2023|54|18100770000NB|119.26|119.91|SAMPLES|180770011926|||
01/01/2023|54|18100770000NB|119.91|120.71|SAMPLES|180770011991|||
01/01/2023|54|18100770000NB|120.71|122.73|SAMPLES|180770012071|||
01/01/2023|54|18100770000NB|122.73|124.92|SAMPLES|180770012273|||
01/01/2023|54|18100770000NB|124.92|126.39|SAMPLES|180770012492|||
01/01/2023|54|18100770000NB|126.39|128.33|SAMPLES|180770012639|||
01/01/2023|54|18100770000NB|128.33|132.44|SAMPLES|180770012833|||
01/01/2023|54|18100770000NB|132.44|137.74|SAMPLES|180770013244|||
01/01/2023|54|18100770000NB|137.74|138.83|SAMPLES|180770013774|||
01/01/2023|54|18100770000NB|138.83|145.99|SAMPLES|180770013883|||
01/01/2023|54|18100770000NB|145.99|150.45|SAMPLES|180770014599|||
01/01/2023|54|18100770000NB|150.45|153.79|SAMPLES|180770015045|||
01/01/2023|54|18100770000NB|153.79|154.41|SAMPLES|180770015379|||
01/01/2023|54|18100770000NB|154.41|156.01|SAMPLES|180770015441|||
01/01/2023|54|18100770000NB|156.01|156.99|SAMPLES|180770015601|||
01/01/2023|54|31100680005SB|0.65|1.14|SAMPLES|31068S000065|||
01/01/2023|54|4830002000000|0.0|2.27|SAMPLES|480020000000|||
01/01/2023|54|4830002000000|2.27|2.84|SAMPLES|480020000227|||
01/01/2023|54|4830002000000|2.84|4.64|SAMPLES|480020000284|||
01/01/2023|54|4830002000000|4.9|6.65|SAMPLES|480020000490|||
01/01/2023|54|4830002000000|9.93|10.25|SAMPLES|480020000993|||
01/01/2023|54|4830002000000|10.25|12.02|SAMPLES|480020001025|||
01/01/2023|54|4830002000000|12.02|13.02|SAMPLES|480020001202|||
01/01/2023|54|42202190000NB|0.0|3.24|SAMPLES|422190000000|||
01/01/2023|54|42202190000NB|8.55|8.74|SAMPLES|422190000855|||
01/01/2023|54|42202190000NB|8.74|9.68|SAMPLES|422190000874|||
01/01/2023|54|42202190000NB|12.59|15.89|SAMPLES|422190001259|||
01/01/2023|54|42202190000NB|15.89|17.4|SAMPLES|422190001589|||
01/01/2023|54|42202190000NB|17.4|19.15|SAMPLES|422190001740|||
01/01/2023|54|42202190000NB|19.15|21.44|SAMPLES|422190001915|||
01/01/2023|54|42202190000NB|21.48|21.67|SAMPLES|422190002148|||
01/01/2023|54|42202190000NB|27.85|30.16|SAMPLES|422190002785|||
01/01/2023|54|42202190000NB|36.33|37.87|SAMPLES|422190003633|||
01/01/2023|54|42202190000NB|42.36|42.373|SAMPLES|422190004236|||
01/01/2023|54|3540040010000|0.85|1.08|SAMPLES|350400100085|||
01/01/2023|54|3174813001900|0.0|1.24|SAMPLES|310481300000|||
01/01/2023|54|1740025000000|12.11|12.26|SAMPLES|170250001211|||
01/01/2023|54|1740025000000|12.26|12.62|SAMPLES|170250001226|||
01/01/2023|54|0274268001900|0.0|0.48|SAMPLES|020426800000|||
01/01/2023|54|3140069060000|0.0|0.32|SAMPLES|310690600000|||
01/01/2023|54|3140069060000|0.32|0.38|SAMPLES|310690600032|||
01/01/2023|54|3140060020000|0.0|0.26|SAMPLES|310600200000|||
