StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,GRADES_C_VN,GRADES_C_VT,GRADES_C_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,1540507000000,1.51,3.33,GRADES_C,1/1/2022 12:00:00 AM,0.314,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,1.82,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1577261001900,0.0,0.73,GRADES_C,1/1/2022 12:00:00 AM,0.042,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.73,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1577264001900,0.0,0.35,GRADES_C,1/1/2022 12:00:00 AM,0.051,,,,5/16/2023 3:19:42 PM,12/31/9999 12:00:00 AM,0.35,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1577269001900,0.65,0.97,GRADES_C,1/1/2022 12:00:00 AM,0.075,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.32,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1577270001900,0.0,0.5,GRADES_C,1/1/2022 12:00:00 AM,0.016,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.5,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1577271001900,0.4,1.18,GRADES_C,1/1/2022 12:00:00 AM,0.144,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.78,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,16202200000NB,10.53,10.69,GRADES_C,1/1/2022 12:00:00 AM,0.001,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.16,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1630055000000,35.57,36.3,GRADES_C,1/1/2022 12:00:00 AM,0.01,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.73,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1640007000000,5.61,6.0,GRADES_C,1/1/2022 12:00:00 AM,0.008,,,,5/16/2023 3:19:46 PM,12/31/9999 12:00:00 AM,0.39,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1640007000000,19.2,20.5,GRADES_C,1/1/2022 12:00:00 AM,0.235,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.3,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1640010000000,4.6,5.8,GRADES_C,1/1/2022 12:00:00 AM,0.267,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,1.2,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1640010030000,0.0,0.21,GRADES_C,1/1/2022 12:00:00 AM,0.05,,,,5/16/2023 3:19:42 PM,12/31/9999 12:00:00 AM,0.21,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1640012000000,14.85,15.91,GRADES_C,1/1/2022 12:00:00 AM,0.29,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.06,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,106.42,107.57,GRADES_C,1/1/2022 12:00:00 AM,0.102,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.15,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,107.57,107.94,GRADES_C,1/1/2022 12:00:00 AM,0.121,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.37,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,107.94,109.77,GRADES_C,1/1/2022 12:00:00 AM,0.505,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.83,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,109.77,110.29,GRADES_C,1/1/2022 12:00:00 AM,0.324,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.52,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,110.29,111.13,GRADES_C,1/1/2022 12:00:00 AM,0.336,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.84,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,111.13,111.91,GRADES_C,1/1/2022 12:00:00 AM,0.31,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.78,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,111.91,114.132,GRADES_C,1/1/2022 12:00:00 AM,0.618,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,2.222,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,114.9,115.33,GRADES_C,1/1/2022 12:00:00 AM,0.092,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.43,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,115.33,117.17,GRADES_C,1/1/2022 12:00:00 AM,0.875,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.84,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,117.17,117.74,GRADES_C,1/1/2022 12:00:00 AM,0.358,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.57,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,117.74,119.53,GRADES_C,1/1/2022 12:00:00 AM,0.553,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.79,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,119.53,120.72,GRADES_C,1/1/2022 12:00:00 AM,0.575,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.19,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,120.72,122.43,GRADES_C,1/1/2022 12:00:00 AM,0.07,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.71,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,122.43,122.9,GRADES_C,1/1/2022 12:00:00 AM,1.261,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.47,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,122.9,123.988,GRADES_C,1/1/2022 12:00:00 AM,1.261,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.088,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,123.988,125.38,GRADES_C,1/1/2022 12:00:00 AM,0.375,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.392,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,125.38,125.8,GRADES_C,1/1/2022 12:00:00 AM,0.162,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.42,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17100790000NB,125.8,129.217,GRADES_C,1/1/2022 12:00:00 AM,1.455,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,3.417,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200190000NB,18.61,20.62,GRADES_C,1/1/2022 12:00:00 AM,0.475,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,2.01,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,0.0,1.53,GRADES_C,1/1/2022 12:00:00 AM,0.593,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,1.53,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,1.53,3.37,GRADES_C,1/1/2022 12:00:00 AM,0.236,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.84,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,3.42,3.8,GRADES_C,1/1/2022 12:00:00 AM,0.126,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.38,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,6.11,7.16,GRADES_C,1/1/2022 12:00:00 AM,0.092,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,1.05,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,11.38,12.29,GRADES_C,1/1/2022 12:00:00 AM,0.075,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.91,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,12.29,12.88,GRADES_C,1/1/2022 12:00:00 AM,0.105,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.59,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,13.25,13.78,GRADES_C,1/1/2022 12:00:00 AM,0.196,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.53,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,13.78,14.03,GRADES_C,1/1/2022 12:00:00 AM,0.043,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.25,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,14.03,14.25,GRADES_C,1/1/2022 12:00:00 AM,0.083,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.22,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,14.324,14.64,GRADES_C,1/1/2022 12:00:00 AM,0.019,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.316,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,14.96,15.31,GRADES_C,1/1/2022 12:00:00 AM,0.136,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.35,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,15.465,15.57,GRADES_C,1/1/2022 12:00:00 AM,0.008,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.105,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,15.68,16.24,GRADES_C,1/1/2022 12:00:00 AM,0.18,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.56,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,16.27,17.79,GRADES_C,1/1/2022 12:00:00 AM,0.49,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.52,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,18.32,18.45,GRADES_C,1/1/2022 12:00:00 AM,0.023,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.13,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,18.45,18.52,GRADES_C,1/1/2022 12:00:00 AM,0.041,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.07,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,18.52,18.8,GRADES_C,1/1/2022 12:00:00 AM,0.02,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.28,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,17200500000EB,18.85,19.21,GRADES_C,1/1/2022 12:00:00 AM,0.045,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.36,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1730020002300,0.0,0.13,GRADES_C,1/1/2022 12:00:00 AM,0.034,,,,5/16/2023 3:19:42 PM,12/31/9999 12:00:00 AM,0.13,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1730058000000,2.43,2.82,GRADES_C,1/1/2022 12:00:00 AM,0.044,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.39,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1730098000000,0.42,1.96,GRADES_C,1/1/2022 12:00:00 AM,0.475,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,1.54,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1730131000000,4.33,5.47,GRADES_C,1/1/2022 12:00:00 AM,0.225,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,1.14,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740006000000,0.0,0.808,GRADES_C,1/1/2022 12:00:00 AM,0.214,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.808,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740009000000,0.05,0.52,GRADES_C,1/1/2022 12:00:00 AM,0.154,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.47,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740011000000,1.14,2.3,GRADES_C,1/1/2022 12:00:00 AM,0.479,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,1.16,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740011000000,4.7,5.24,GRADES_C,1/1/2022 12:00:00 AM,0.106,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.54,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740012000000,0.14,0.9,GRADES_C,1/1/2022 12:00:00 AM,0.272,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.76,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740019020000,0.23,0.65,GRADES_C,1/1/2022 12:00:00 AM,0.174,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.42,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740019290000,0.0,0.57,GRADES_C,1/1/2022 12:00:00 AM,0.194,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.57,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740019570000,0.0,0.49,GRADES_C,1/1/2022 12:00:00 AM,0.063,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.49,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740020750000,0.46,0.93,GRADES_C,1/1/2022 12:00:00 AM,0.409,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.47,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740020750000,1.26,1.48,GRADES_C,1/1/2022 12:00:00 AM,0.02,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.22,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740023090000,6.77,7.36,GRADES_C,1/1/2022 12:00:00 AM,0.132,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.59,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740024000000,4.78,5.67,GRADES_C,1/1/2022 12:00:00 AM,0.239,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.89,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740024020000,0.0,0.75,GRADES_C,1/1/2022 12:00:00 AM,0.202,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.75,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740024020000,0.75,0.87,GRADES_C,1/1/2022 12:00:00 AM,0.042,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.12,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740024020000,0.87,1.09,GRADES_C,1/1/2022 12:00:00 AM,0.036,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.22,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740024020000,1.09,1.86,GRADES_C,1/1/2022 12:00:00 AM,0.084,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.77,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740024020000,1.86,2.95,GRADES_C,1/1/2022 12:00:00 AM,0.325,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.09,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740024270000,0.0,0.41,GRADES_C,1/1/2022 12:00:00 AM,0.231,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.41,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740025000000,12.11,12.26,GRADES_C,1/1/2022 12:00:00 AM,0.034,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.15,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740025000000,12.26,12.62,GRADES_C,1/1/2022 12:00:00 AM,0.132,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.36,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740025060000,2.98,5.26,GRADES_C,1/1/2022 12:00:00 AM,0.541,,,,5/16/2023 3:19:46 PM,12/31/9999 12:00:00 AM,2.28,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740025120000,0.27,0.64,GRADES_C,1/1/2022 12:00:00 AM,0.099,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.37,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740031000000,0.5,1.45,GRADES_C,1/1/2022 12:00:00 AM,0.158,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.95,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740050160000,0.12,0.54,GRADES_C,1/1/2022 12:00:00 AM,0.055,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.42,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740050340000,0.0,0.69,GRADES_C,1/1/2022 12:00:00 AM,0.116,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.69,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740050400000,0.0,0.67,GRADES_C,1/1/2022 12:00:00 AM,0.117,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.67,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740707000000,0.0,0.57,GRADES_C,1/1/2022 12:00:00 AM,0.177,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.57,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1740707000000,0.57,0.907,GRADES_C,1/1/2022 12:00:00 AM,0.001,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.337,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1771754001900,0.18,0.47,GRADES_C,1/1/2022 12:00:00 AM,0.121,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.29,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1771758001900,0.0,0.47,GRADES_C,1/1/2022 12:00:00 AM,0.014,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.47,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1771758001900,0.47,0.69,GRADES_C,1/1/2022 12:00:00 AM,0.096,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.22,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1771759001900,0.0,0.19,GRADES_C,1/1/2022 12:00:00 AM,0.021,,,,5/16/2023 3:19:42 PM,12/31/9999 12:00:00 AM,0.19,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1771761001900,0.0,0.26,GRADES_C,1/1/2022 12:00:00 AM,0.01,,,,5/16/2023 3:19:42 PM,12/31/9999 12:00:00 AM,0.26,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1771761001900,0.31,0.61,GRADES_C,1/1/2022 12:00:00 AM,0.092,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.3,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1771765001900,0.0,0.22,GRADES_C,1/1/2022 12:00:00 AM,0.036,,,,5/16/2023 3:19:42 PM,12/31/9999 12:00:00 AM,0.22,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1771771001900,0.43,0.62,GRADES_C,1/1/2022 12:00:00 AM,0.026,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.19,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1771783001900,0.0,0.64,GRADES_C,1/1/2022 12:00:00 AM,0.094,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.64,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,117.5,119.26,GRADES_C,1/1/2022 12:00:00 AM,0.228,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.76,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,119.26,119.91,GRADES_C,1/1/2022 12:00:00 AM,0.006,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.65,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,119.91,120.71,GRADES_C,1/1/2022 12:00:00 AM,0.013,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.8,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,120.71,122.73,GRADES_C,1/1/2022 12:00:00 AM,0.216,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,2.02,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,122.73,124.92,GRADES_C,1/1/2022 12:00:00 AM,0.63,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,2.19,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,124.92,126.39,GRADES_C,1/1/2022 12:00:00 AM,0.852,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.47,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,126.39,128.33,GRADES_C,1/1/2022 12:00:00 AM,0.01,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.94,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,128.33,132.44,GRADES_C,1/1/2022 12:00:00 AM,0.33,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,4.11,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,132.44,137.74,GRADES_C,1/1/2022 12:00:00 AM,1.887,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,5.3,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,137.74,138.83,GRADES_C,1/1/2022 12:00:00 AM,0.006,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.09,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,138.83,145.99,GRADES_C,1/1/2022 12:00:00 AM,2.07,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,7.16,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,145.99,150.45,GRADES_C,1/1/2022 12:00:00 AM,1.464,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,4.46,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,150.45,153.79,GRADES_C,1/1/2022 12:00:00 AM,1.048,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,3.34,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,153.79,154.41,GRADES_C,1/1/2022 12:00:00 AM,0.345,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.62,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,154.41,156.01,GRADES_C,1/1/2022 12:00:00 AM,0.267,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.6,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18100770000NB,156.01,156.99,GRADES_C,1/1/2022 12:00:00 AM,0.746,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.98,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18200330000EB,0.19,0.62,GRADES_C,1/1/2022 12:00:00 AM,0.2,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.43,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18200330000EB,0.86,1.08,GRADES_C,1/1/2022 12:00:00 AM,0.008,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,0.22,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18200330000EB,3.32,3.46,GRADES_C,1/1/2022 12:00:00 AM,0.033,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.14,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18200330000EB,11.09,11.48,GRADES_C,1/1/2022 12:00:00 AM,0.096,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.39,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,18200330000EB,21.43,24.76,GRADES_C,1/1/2022 12:00:00 AM,0.266,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,3.33,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1830002000000,0.0,2.72,GRADES_C,1/1/2022 12:00:00 AM,0.326,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,2.72,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1830002000000,2.76,3.88,GRADES_C,1/1/2022 12:00:00 AM,0.035,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,1.12,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1830002000000,10.86,11.0,GRADES_C,1/1/2022 12:00:00 AM,0.103,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.14,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1840021000000,0.0,0.36,GRADES_C,1/1/2022 12:00:00 AM,0.028,,,,5/16/2023 3:19:42 PM,12/31/9999 12:00:00 AM,0.36,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1840021000000,19.64,20.96,GRADES_C,1/1/2022 12:00:00 AM,0.067,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,1.32,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,1840021000000,28.32,29.88,GRADES_C,1/1/2022 12:00:00 AM,0.349,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,1.56,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,19203400000NB,8.56,9.13,GRADES_C,1/1/2022 12:00:00 AM,0.172,,,,5/16/2023 3:19:45 PM,12/31/9999 12:00:00 AM,0.57,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,19203400000NB,9.13,9.38,GRADES_C,1/1/2022 12:00:00 AM,0.077,,,,5/16/2023 3:19:46 PM,12/31/9999 12:00:00 AM,0.25,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,19203400000NB,9.38,9.55,GRADES_C,1/1/2022 12:00:00 AM,0.077,,,,5/16/2023 3:19:46 PM,12/31/9999 12:00:00 AM,0.17,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,19203400000NB,9.55,10.41,GRADES_C,1/1/2022 12:00:00 AM,0.02,,,,5/16/2023 3:19:46 PM,12/31/9999 12:00:00 AM,0.86,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,19203400000NB,10.41,11.86,GRADES_C,1/1/2022 12:00:00 AM,0.272,,,,5/16/2023 3:19:43 PM,12/31/9999 12:00:00 AM,1.45,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
54,19203400000NB,11.9,12.047,GRADES_C,1/1/2022 12:00:00 AM,0.01,,,,5/16/2023 3:19:44 PM,12/31/9999 12:00:00 AM,0.147,41d8f75a-101e-4261-87b4-4b38d12feaf1,,
