StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,STRUCTURE_TYPE_VN,STRUCTURE_TYPE_VT,STRUCTURE_TYPE_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,1630259000000,13.969,13.999,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A090,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.03,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1630259000000,18.489,18.493,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A091,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.004,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1630259000000,31.695,31.701,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A093,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640259030000,3.39,3.394,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A094,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.004,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640016000000,0.416,0.424,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A095,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.008,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640016000000,0.707,0.715,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A096,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.008,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640016000000,10.667,10.677,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A097,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.01,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640259080000,3.917,3.921,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A099,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.004,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640020000000,0.265,0.277,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A100,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.012,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640023120000,1.039,1.047,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A101,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.008,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16202200000NB,3.172,3.176,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A102,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.004,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1660814000000,0.065,0.071,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A103,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16202200000SB,9.551,9.605,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A105,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.054,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640020000000,0.047,0.065,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A106,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.018,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640020020000,0.949,0.957,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A107,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.008,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640007020000,0.014,0.052,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A108,,,6/1/2023 12:39:19 PM,12/31/9999 12:00:00 AM,0.038,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16202200000SB,2.386,2.394,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A109,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.008,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1630259000000,30.895,30.937,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A111,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.042,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640023060000,1.342,1.348,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A112,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640055020000,0.675,0.681,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A113,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640023020000,0.461,0.467,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A114,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16200480000EB,21.569,21.655,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A116,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.086,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16200480000WB,21.593,21.679,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A117,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.086,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640023070000,0.052,0.082,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A118,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.03,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640055200000,3.753,3.787,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A119,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.034,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640023020000,0.852,0.856,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A121,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.004,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640001010000,1.908,1.912,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A122,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.004,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640055200000,5.548,5.58,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A123,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.032,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16200480000EB,13.744,14.034,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A124,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.29,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640006000000,0.442,0.45,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A125,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.008,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16200480000EB,24.089,24.111,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A126,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.022,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16200480000WB,24.112,24.134,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A127,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.022,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16200480000EB,24.243,24.369,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A128,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.126,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16200480000WB,24.28,24.406,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A129,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.126,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16200480000EB,25.562,25.864,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A130,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.302,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16200480000WB,25.525,25.823,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A131,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.298,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16200480000EB,28.832,28.932,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A132,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.1,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16200480000WB,28.848,28.942,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A133,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.094,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16300550000WB,11.987,12.011,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A134,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.024,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16200480000EB,10.017,10.037,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A135,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.02,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1630055000000,11.427,11.545,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A136,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.118,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16200480000EB,29.273,29.453,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A138,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.18,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16200480000WB,29.282,29.488,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A139,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.206,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640014010000,5.076,5.082,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A140,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640011030000,0.425,0.431,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A141,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640001010000,5.702,5.708,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A142,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16200480000EB,8.644,8.672,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A143,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.028,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16200480000WB,8.981,9.085,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A144,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.104,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640001030000,0.263,0.269,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A145,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1601826000000,0.055,0.071,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A146,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.016,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640001030000,0.387,0.393,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A147,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16200480000EB,4.261,4.295,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A148,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.034,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16200480000WB,4.29,4.324,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A149,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.034,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16200480000EB,8.103,8.509,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A150,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.406,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16200480000WB,3.663,3.669,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A151,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640014000000,7.36,7.37,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A152,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.01,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640001030000,1.295,1.301,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A153,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640011030000,1.199,1.205,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A154,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640014010000,4.541,4.547,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A155,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640001040000,2.092,2.098,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A156,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16202200000SB,14.975,14.999,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A157,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.024,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1630259000000,10.736,10.748,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A158,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.012,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640012000000,0.742,0.748,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A159,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,16202200000NB,2.424,2.432,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A160,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.008,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1640002000000,8.416,8.434,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A161,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.018,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1630055000000,36.616,36.646,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,16A162,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.03,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740001000000,3.892,3.896,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A002,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.004,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740001040000,0.178,0.188,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A003,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.01,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740003000000,7.308,7.314,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A005,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740003000000,7.981,7.987,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A006,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740003010000,0.921,0.931,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A007,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.01,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740004000000,0.142,0.162,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A008,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.02,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740005000000,0.35,0.358,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A014,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.008,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740005000000,0.452,0.46,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A015,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.008,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740005000000,3.445,3.449,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A017,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.004,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740005000000,5.649,5.659,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A018,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.01,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740005000000,6.726,6.732,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A019,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740005000000,10.399,10.403,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A020,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.004,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740005020000,0.403,0.409,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A021,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740005020000,0.708,0.712,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A022,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.004,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740005040000,2.651,2.657,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A023,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740005060000,2.784,2.788,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A024,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.004,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740005070000,0.278,0.298,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A025,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.02,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740014000000,3.219,3.227,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A026,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.008,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740005080000,1.874,1.878,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A027,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.004,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740005090000,2.17,2.18,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A031,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.01,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740005290000,0.006,0.018,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A032,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.012,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740006000000,1.643,1.649,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A033,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740006000000,2.199,2.207,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A034,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.008,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740006000000,4.459,4.463,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A035,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.004,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740006040000,1.209,1.217,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A036,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.008,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740007000000,4.043,4.077,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A042,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.034,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740007000000,3.861,3.865,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A043,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.004,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740007020000,0.011,0.025,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A044,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.014,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740007020000,0.062,0.068,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A045,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740007110000,0.02,0.026,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A046,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740008000000,4.376,4.382,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A047,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740008000000,4.878,4.882,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A048,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.004,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740008000000,7.24,7.258,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A049,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.018,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740008000000,7.536,7.552,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A050,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.016,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740009000000,0.351,0.359,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A053,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.008,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740012000000,4.759,4.763,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A058,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.004,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740012010000,0.021,0.033,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A059,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.012,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740014000000,3.305,3.315,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A062,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.01,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,1740018000000,3.67,3.69,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A065,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.02,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,17200190000NB,0.21,0.226,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A067,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.016,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,17200190000SB,4.479,4.509,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A069,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.03,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,17200190000NB,1.379,1.395,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A071,,,6/1/2023 12:39:20 PM,12/31/9999 12:00:00 AM,0.016,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,17200190000NB,4.942,4.946,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A072,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.004,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,17200190000NB,9.642,9.648,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A073,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,17200190000NB,15.548,15.582,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A074,,,6/1/2023 12:39:22 PM,12/31/9999 12:00:00 AM,0.034,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,17200190000SB,15.607,15.627,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A075,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.02,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,17200190000NB,16.263,16.317,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A076,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.054,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,17200190000NB,17.064,17.08,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A079,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.016,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
54,17200190000NB,25.734,25.74,STRUCTURE_TYPE,1/1/2022 12:00:00 AM,1.0,17A084,,,6/1/2023 12:39:21 PM,12/31/9999 12:00:00 AM,0.006,515e6391-94b1-4cdc-9c8c-cc613994ce97,,
