StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,BASE_THICKNESS_VN,BASE_THICKNESS_VT,BASE_THICKNESS_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,19203400000NB,11.9,12.047,BASE_THICKNESS,1/1/2022 12:00:00 AM,10.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.147,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,19203400000NB,12.88,13.26,BASE_THICKNESS,1/1/2022 12:00:00 AM,10.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.38,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,19203400000NB,13.26,13.82,BASE_THICKNESS,1/1/2022 12:00:00 AM,10.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.56,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,19203400000NB,14.66,14.7,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.04,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,19203400000NB,14.7,14.86,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.16,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,19203400000NB,14.86,14.9,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.04,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,19203400000NB,14.9,15.31,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.41,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,19203400005SB,0.17,0.37,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.2,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,19203400005SB,0.371,0.6,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.229,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,19203400005SB,0.0,0.1,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.1,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,19203400005SB,0.1,0.17,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.07,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,1930009000000,0.0,1.45,BASE_THICKNESS,1/1/2022 12:00:00 AM,11.0,,,New 2021,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.45,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,1930009000000,1.45,3.94,BASE_THICKNESS,1/1/2022 12:00:00 AM,11.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,2.49,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,1930009000000,4.97,6.35,BASE_THICKNESS,1/1/2022 12:00:00 AM,11.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.38,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,1930009000000,10.91,11.418,BASE_THICKNESS,1/1/2022 12:00:00 AM,11.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.508,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,1930009000000,14.435,14.96,BASE_THICKNESS,1/1/2022 12:00:00 AM,11.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.525,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,1930051000000,8.66,8.78,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.12,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100640000EB,45.39,47.44,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,2.05,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,102.66,103.69,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.03,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,100.78,101.08,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.3,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,110.78,111.16,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.38,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100790000NB,5.42,5.56,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.14,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,114.59,116.05,BASE_THICKNESS,1/1/2022 12:00:00 AM,10.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.46,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100640000EB,47.44,48.4,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.96,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100790000NB,6.82,7.19,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.37,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,111.16,112.52,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.36,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100640000EB,48.4,49.75,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.35,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100640000EB,51.56,52.38,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.82,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100790000NB,5.56,6.12,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.56,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100640000EB,53.75,54.37,BASE_THICKNESS,1/1/2022 12:00:00 AM,6.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.62,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,112.52,113.47,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.95,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,106.17,107.6,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.43,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100790000NB,20.62,21.28,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.66,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100640000EB,55.21,56.33,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.12,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100640000EB,54.37,54.8,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.43,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,99.12,100.07,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.95,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100790000NB,7.19,7.476,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.286,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,95.87,96.15,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.28,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100790000NB,0.0,0.81,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.81,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100640000EB,56.33,57.02,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.69,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100790000NB,3.51,4.51,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.0,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,103.69,104.81,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.12,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,110.13,110.78,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.65,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100790000NB,19.22,20.62,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.4,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100790000NB,0.81,1.95,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.14,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100640000EB,57.02,57.48,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.46,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100640000EB,52.73,53.75,BASE_THICKNESS,1/1/2022 12:00:00 AM,6.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.02,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,113.47,114.59,BASE_THICKNESS,1/1/2022 12:00:00 AM,10.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.12,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100640006EB,0.0,0.3,BASE_THICKNESS,1/1/2022 12:00:00 AM,6.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.3,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100790000NB,9.97,10.64,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.67,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100640000EB,57.48,57.92,BASE_THICKNESS,1/1/2022 12:00:00 AM,6.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.44,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,116.05,116.66,BASE_THICKNESS,1/1/2022 12:00:00 AM,10.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.61,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,107.6,110.13,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,2.53,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,100.28,100.78,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.5,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,101.65,102.16,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.51,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,100.07,100.28,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.21,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,97.22,98.17,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.95,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100790000NB,4.51,5.42,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.91,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100640000EB,50.11,51.56,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.45,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100640000EB,57.92,58.3,BASE_THICKNESS,1/1/2022 12:00:00 AM,6.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.38,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,104.81,105.002,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.192,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100790000NB,10.64,16.04,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,5.4,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100640000EB,49.75,50.11,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.36,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100790000NB,1.95,2.24,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.29,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,98.28,99.12,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.84,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100640000EB,54.8,55.21,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.41,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,95.34,95.87,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.53,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100790000NB,16.04,19.22,BASE_THICKNESS,1/1/2022 12:00:00 AM,7.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,3.18,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100640000EB,52.38,52.73,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.35,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100790000NB,2.24,3.51,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.27,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,20100770000NB,102.16,102.66,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.5,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,21200330000EB,20.19,21.03,BASE_THICKNESS,1/1/2022 12:00:00 AM,12.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.84,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,21100790000NB,87.45,90.82,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,3.37,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,21100790000NB,96.17,97.13,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.96,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,21200330000EB,17.59,17.96,BASE_THICKNESS,1/1/2022 12:00:00 AM,12.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.37,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,21100790000NB,90.82,96.17,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,5.35,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,21100790000NB,104.15,104.69,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.54,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,2140007000000,3.84,4.17,BASE_THICKNESS,1/1/2022 12:00:00 AM,5.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.33,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,2140013000000,0.0,0.4,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.4,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,21100790000NB,100.39,101.69,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.3,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,21100790000NB,101.69,104.15,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,2.46,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,21200330000EB,22.25,22.84,BASE_THICKNESS,1/1/2022 12:00:00 AM,12.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.59,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,21200330000EB,16.0,16.23,BASE_THICKNESS,1/1/2022 12:00:00 AM,12.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.23,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,21100790000NB,104.69,106.42,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.73,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,21100790000NB,83.55,87.45,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,3.9,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,21200190000NB,22.37,22.58,BASE_THICKNESS,1/1/2022 12:00:00 AM,6.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.21,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,21100790000NB,98.63,98.925,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.295,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,21100790000NB,97.13,98.287,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.157,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,21200330000EB,19.84,20.19,BASE_THICKNESS,1/1/2022 12:00:00 AM,12.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.35,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,21100790000NB,98.4,98.63,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.23,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,21200330000EB,21.25,22.25,BASE_THICKNESS,1/1/2022 12:00:00 AM,12.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.0,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,21200190000NB,22.72,23.48,BASE_THICKNESS,1/1/2022 12:00:00 AM,6.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.76,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,24200520000EB,0.0,1.09,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.09,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,24200520000EB,2.54,3.72,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.18,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,24200520000EB,5.19,6.4,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.21,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,24200520000EB,6.4,7.91,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.51,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,24200520000EB,9.59,12.82,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,3.23,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,24200520000EB,24.59,26.77,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,2.18,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,2430016000000,0.06,1.73,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.67,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,2430016000000,4.05,6.18,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,2.13,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,2430016000000,9.47,10.14,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.67,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,2430016000000,13.75,14.05,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.3,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,2430016000000,16.06,19.56,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,3.5,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,2430016000000,19.56,20.79,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.23,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,2430016000000,20.79,22.05,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.26,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,2430016000000,22.05,23.76,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.71,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,2430016000000,23.76,24.86,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.1,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,2430016000000,29.19,29.41,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.22,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,2430016000000,32.7,35.38,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,2.68,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,2430083000000,0.0,6.42,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,6.42,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,2430083000000,6.42,7.46,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.04,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,2430083000000,7.94,8.06,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.12,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,2430083000000,17.6,18.01,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.41,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,2430083000000,14.092,17.6,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,3.508,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,2440009000000,7.87,9.2,BASE_THICKNESS,1/1/2022 12:00:00 AM,8.0,,,same as 2020,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,1.33,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,27200350000NB,17.85,17.98,BASE_THICKNESS,1/1/2022 12:00:00 AM,13.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,0.13,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
54,2730002000000,15.93,18.05,BASE_THICKNESS,1/1/2022 12:00:00 AM,9.0,,,,5/19/2023 2:00:14 PM,12/31/9999 12:00:00 AM,2.12,6b2a41bf-b435-4764-bc64-96b22ed4db4c,,
