StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,PCT_PASS_SIGHT_VN,PCT_PASS_SIGHT_VT,PCT_PASS_SIGHT_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,14200500000EB,15.88,16.97,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,6.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.09,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,14200500000EB,29.25,30.33,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.08,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1430028000000,16.47,22.27,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,12.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,5.8,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1530002000000,4.69,6.69,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,2.0,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1530002000000,10.33,10.56,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.23,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1530002000000,10.8,11.14,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,100.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.34,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1530002000000,11.14,11.45,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,6.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.31,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1530002000000,12.89,13.84,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.95,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1540005000000,1.86,3.674,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.814,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1540208000000,3.21,3.55,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.34,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,16202200000NB,10.0,10.53,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.53,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,16202200000NB,10.53,10.69,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.16,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,16202200000NB,10.7,11.7,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.0,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,16202200000NB,11.8,12.96,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.16,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1630055000000,35.57,36.3,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.73,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1640007000000,5.61,6.0,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.39,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1640007000000,19.2,20.5,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.3,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1640010000000,4.6,5.8,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.2,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1640010030000,0.0,0.21,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.21,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1640012000000,14.85,15.91,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.06,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1730020000000,7.22,7.414,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.194,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1730131000000,4.33,5.47,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.14,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1740024000000,4.78,5.67,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.89,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1740024270000,0.0,0.41,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.41,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1740025000000,12.11,12.26,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.15,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1740025000000,12.26,12.62,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.36,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1740025060000,2.98,5.26,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,2.28,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1740025120000,0.27,0.64,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.37,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1740031000000,0.5,1.45,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.95,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1740707000000,0.57,0.907,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.337,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,18200330000EB,0.19,0.62,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.43,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,18200330000EB,0.86,1.08,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.22,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,18200330000EB,11.09,11.48,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.39,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,18200330000EB,21.43,24.76,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,11.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,3.33,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1830002000000,0.0,2.72,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,2.72,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1830002000000,2.76,3.88,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.12,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1830002000000,10.86,11.0,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.14,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1840021000000,0.0,0.36,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.36,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1840021000000,19.64,20.96,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.32,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1840021000000,28.32,29.88,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.56,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,19203400000NB,14.66,14.86,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.2,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,19203400000NB,14.86,15.31,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.45,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1930009000000,14.435,14.96,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,9.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.525,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1930115000000,0.0,0.22,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.22,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1930115000000,0.64,1.15,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.51,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,1930115000000,1.59,3.943,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,36.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,2.353,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2030006000000,0.0,0.1,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.1,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2030006000000,0.1,0.19,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.09,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2030622000000,13.94,16.86,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,2.92,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2040026000000,4.62,4.96,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.34,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2040027000000,5.07,7.24,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,2.17,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2040028000000,4.95,5.91,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.96,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2040028000000,5.91,7.37,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.46,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2040039000000,7.15,8.83,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.68,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2140007000000,3.84,4.17,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.33,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2140015000000,2.36,2.45,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.09,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2140015000000,2.45,2.74,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.29,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2140015000000,2.74,4.01,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.27,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2230003000000,5.71,6.1,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.39,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2230010000000,17.81,19.07,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,52.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.26,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2240012000000,4.91,5.18,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.27,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,23200520000EB,0.0,0.43,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,21.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.43,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2330010000000,10.58,10.76,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.18,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2330010000000,12.79,12.95,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.16,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2330080000000,0.86,1.57,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,17.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.71,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,24200520000EB,0.0,1.09,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.09,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,24200520000EB,2.54,3.72,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.18,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,24200520000EB,5.19,6.4,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.21,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,24200520000EB,6.4,7.91,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.51,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,24200520000EB,9.59,12.82,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,3.23,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,24200520000EB,24.59,26.77,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,11.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,2.18,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2430016000000,0.06,1.73,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.67,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2430016000000,4.05,6.18,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,2.13,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2430016000000,9.47,10.14,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.67,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2430016000000,13.75,14.05,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.3,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2430016000000,16.06,19.56,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,3.5,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2430016000000,19.56,20.79,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.23,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2430016000000,20.79,22.05,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,12.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.26,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2430016000000,22.05,23.76,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.71,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2430016000000,23.76,24.86,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.1,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2430016000000,29.19,29.41,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.22,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2430016000000,32.7,35.38,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,2.68,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2430083000000,0.0,6.42,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,4.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,6.42,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2430083000000,6.42,7.46,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.04,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2430083000000,7.94,8.06,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.12,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2430083000000,14.092,17.6,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,4.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,3.508,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2430083000000,17.6,18.01,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.41,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2440009000000,7.87,9.2,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.33,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2530310000000,7.16,7.808,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.648,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2540019310000,0.4,0.89,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.49,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,26202500000NB,0.0,3.56,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,3.56,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,26202500000NB,3.56,4.01,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.45,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,26202500000NB,4.01,4.62,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.61,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,26202500000NB,4.65,7.1,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,2.45,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,26202500000NB,7.1,8.07,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.97,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,26202500000NB,8.07,9.79,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.72,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,26202500000NB,9.79,10.67,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.88,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,26202500000NB,11.65,12.35,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.7,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,26202500000NB,12.47,13.37,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.9,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,26202500000NB,13.4,15.31,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.91,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,26202500000NB,23.89,24.64,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.75,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2730002000000,1.39,3.15,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,43.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.76,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2730002000000,13.72,15.93,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,13.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,2.21,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2730002000000,15.93,18.05,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,42.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,2.12,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2730002000000,18.91,19.89,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,31.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.98,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2730002000000,24.16,24.79,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.63,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2730002000000,29.27,35.98,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,46.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,6.71,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2730817000000,8.543,8.82,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.277,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,28200520000EB,0.0,0.58,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.58,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,28200520000EB,4.12,5.2,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.08,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2830020000000,4.23,5.2,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.97,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2840027000000,0.0,1.57,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.57,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,29200500000EB,8.0,10.56,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,2.56,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2930028000000,7.69,9.22,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,5.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.53,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2930093000000,0.0,3.42,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,3.42,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2930972000000,0.0,1.48,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,19.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,1.48,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
54,2930972000000,1.48,2.19,PCT_PASS_SIGHT,1/1/2022 12:00:00 AM,0.0,,,,4/18/2023 12:02:38 PM,12/31/9999 12:00:00 AM,0.71,56913338-56f4-4ea9-a10b-12aaa9f571c7,,
