StateId,RouteId,BeginPoint,EndPoint,DataItem,BeginDate,PCT_GREEN_TIME_VN,PCT_GREEN_TIME_VT,PCT_GREEN_TIME_VD,Comments,ReportDate,EndDate,SectionLength,ProcessId,IsWarning,IsApproved
54,1577271001900,0.4,1.18,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,40.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.78,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,17200500000EB,16.27,17.7,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,55.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,1.43,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,17200500000EB,17.7,17.79,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,55.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.09,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,17200500000EB,18.32,18.45,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,70.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.13,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1730020002300,0.0,0.13,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,40.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.13,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1730098000000,0.42,1.96,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,60.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,1.54,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1740050400000,0.0,0.67,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,20.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.67,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1740050760000,0.0,0.31,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,13.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.31,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,1771759001900,0.0,0.19,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,30.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.19,f81b82c0-9383-4284-94ab-50364c983bb0,,
54,19203400000NB,9.13,9.38,PCT_GREEN_TIME,1/1/2022 12:00:00 AM,62.0,,,,4/17/2023 5:15:45 PM,12/31/9999 12:00:00 AM,0.25,f81b82c0-9383-4284-94ab-50364c983bb0,,
