BeginDate|StateID|RouteID|BeginPoint|EndPoint|DataItem|Value_Numeric|Value_Text|Value_Date
12/31/2021|54.0|2640001000000|0.49|0.6|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2640001000000|0.6|1.209|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2630002000000|10.22|11.92|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|2630002000000|13.46|13.89|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|2630002000000|18.24|18.76|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2640034000000|1.15|1.61|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2640054000000|7.086|7.71|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|3530002000000|2.36|2.84|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|3530002000000|5.81|7.04|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|3530002000000|7.57|8.08|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|3530002000000|8.22|8.5|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|3540004000000|1.92|2.19|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|35200400000EB|2.81|2.83|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|3540007000000|0.0|0.44|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|35100700000EB|11.761|14.45|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|3540013000000|0.0|0.99|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|3540015010000|2.48|2.77|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|3540017000000|0.27|0.95|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|3540018030000|0.0|0.61|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|3540018030000|0.61|1.15|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|3540018030000|1.75|2.03|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|3540039000000|0.01|0.42|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|3540039000000|0.42|1.56|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|3540039000000|1.56|2.05|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|35200400000EB|2.83|3.24|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|35200400000EB|3.44|3.91|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|35200400000EB|4.32|5.42|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|35200400000EB|5.42|5.93|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|35200400000EB|7.1|7.44|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|35200400000EB|8.5|8.88|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|35200400000EB|2.102|2.71|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|35200400000EB|8.06|8.26|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|3540040010000|0.85|1.08|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4830002000000|12.02|13.02|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|4830002000000|10.25|12.02|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|4830002000000|9.93|10.25|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|4830002000000|4.9|6.65|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|4830002000000|2.84|4.64|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|5230002000000|11.75|12.12|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|5230002000000|8.6|9.24|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|5230002000000|8.35|8.6|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|5230002000000|7.29|7.84|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|5230002000000|6.95|7.09|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|5230002000000|6.08|6.5|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|5230002000000|5.69|6.08|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|5230002000000|5.29|5.69|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|5230002000000|4.21|4.442|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|5230007000000|2.0|2.55|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|0540507020000|0.0|1.22|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0530027000100|0.4|0.96|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2640088120000|0.37|0.52|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|26202500000NB|0.0|3.56|LAST_OVERLAY_THICKNESS|0.5||
12/31/2021|54.0|26202500000NB|3.56|4.01|LAST_OVERLAY_THICKNESS|0.5||
12/31/2021|54.0|26202500000NB|4.01|4.62|LAST_OVERLAY_THICKNESS|0.5||
12/31/2021|54.0|26202500000NB|4.65|7.1|LAST_OVERLAY_THICKNESS|0.5||
12/31/2021|54.0|26202500000NB|11.65|12.35|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|26202500000NB|12.47|13.37|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|26202500000NB|13.4|15.31|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|26202500000NB|23.89|24.64|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|26202500000NB|31.63|31.73|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|35100700000EB|5.37|5.93|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|35100700000EB|5.93|6.9|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|35100700000EB|6.9|8.07|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|35100700000EB|8.07|10.75|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|35100700000EB|10.75|11.06|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|35100700000EB|11.06|11.761|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|3530088000000|7.12|7.47|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|3530088000000|7.77|8.5|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|35104700000EB|0.0|0.98|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|35104700000EB|0.98|2.25|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|35104700000EB|2.25|3.94|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|52202500000NB|9.63|11.07|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|52202500000NB|9.2|9.63|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|52202500000NB|8.68|9.05|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|52202500000NB|8.1|8.64|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|52202500000NB|7.02|7.97|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|52202500000NB|5.54|6.88|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|11200330000EB|22.28|25.09|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|04100790000NB|53.27|54.18|LAST_OVERLAY_THICKNESS|9.0||
12/31/2021|54.0|0140030000000|6.14|6.83|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|04100790000NB|54.18|57.51|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|1140007000000|6.97|8.67|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|04100790000NB|49.73|50.35|LAST_OVERLAY_THICKNESS|9.0||
12/31/2021|54.0|0130076000000|1.75|6.62|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|11200330000EB|18.2|19.62|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|04100790000NB|69.32|70.83|LAST_OVERLAY_THICKNESS|9.0||
12/31/2021|54.0|0140010000000|7.41|8.63|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|04100790000NB|67.52|69.32|LAST_OVERLAY_THICKNESS|9.0||
12/31/2021|54.0|04100790000NB|78.41|79.08|LAST_OVERLAY_THICKNESS|0.75||
12/31/2021|54.0|04100790000NB|63.46|64.83|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|11200330000EB|19.62|22.18|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|04100790000NB|79.08|83.15|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|01201190000NB|10.66|11.5|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|11200330000EB|2.2|6.44|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|04100790000NB|70.83|78.41|LAST_OVERLAY_THICKNESS|0.75||
12/31/2021|54.0|04100790000NB|64.83|67.52|LAST_OVERLAY_THICKNESS|9.0||
12/31/2021|54.0|11200330000EB|1.39|1.96|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|04100790000NB|61.47|62.04|LAST_OVERLAY_THICKNESS|9.0||
12/31/2021|54.0|11200330000EB|25.09|26.73|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|04100790000NB|51.61|52.61|LAST_OVERLAY_THICKNESS|9.0||
12/31/2021|54.0|0130092000000|8.64|10.73|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|1130005000000|10.83|12.51|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|0140024000000|2.79|4.74|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|0130038000000|0.43|2.43|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|04100790000NB|57.51|59.0|LAST_OVERLAY_THICKNESS|9.0||
12/31/2021|54.0|04100790000NB|46.22|49.73|LAST_OVERLAY_THICKNESS|9.0||
12/31/2021|54.0|04100790000NB|62.04|63.46|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|01201190000NB|6.95|9.29|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|0130020000000|0.0|2.15|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|04100790000NB|50.35|51.61|LAST_OVERLAY_THICKNESS|9.0||
12/31/2021|54.0|0140024000000|1.64|2.79|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|0140046010000|0.0|1.62|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|0130038000000|5.53|6.31|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|04100790000NB|59.0|61.47|LAST_OVERLAY_THICKNESS|9.0||
12/31/2021|54.0|04200190000NB|26.57|27.64|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|1140009000000|0.0|3.41|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|04100790000NB|44.6|46.22|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|04100790000NB|52.61|53.27|LAST_OVERLAY_THICKNESS|9.0||
12/31/2021|54.0|0140006000000|0.11|3.13|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|21200330000EB|20.19|21.03|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|21200330000EB|17.59|17.96|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|21100790000NB|104.15|104.69|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2140013000000|0.0|0.4|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|21100790000NB|100.39|101.69|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|21100790000NB|101.69|104.15|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|21200330000EB|22.25|22.84|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|21200330000EB|16.0|16.23|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|21100790000NB|104.69|106.42|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|21100790000NB|83.55|87.45|LAST_OVERLAY_THICKNESS|4.0||
12/31/2021|54.0|2140015000000|2.36|4.01|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|21200330000EB|19.84|20.19|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|21200330000EB|21.25|22.25|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|49200330000EB|5.37|7.192|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4940016000000|9.05|9.51|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4940012000000|0.85|1.53|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|49200330000EB|4.0|4.35|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4940007000000|0.22|0.423|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4940012000000|5.08|5.29|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4940151000000|1.13|1.6|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|49201190000NB|5.38|5.6|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4930020000000|22.87|23.54|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|5130015000000|6.3|8.48|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4940151000000|0.34|0.64|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|49200330000EB|2.51|4.0|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|49200330000EB|1.22|2.51|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4940012000000|2.57|4.26|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4940009010000|0.0|0.97|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4940012000000|1.53|2.57|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|5140003000000|8.08|10.38|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|4940001000000|2.28|3.17|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|3630028000000|24.07|25.57|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|42202500000NB|9.71|12.45|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4730032000000|16.09|16.45|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|38202190000NB|26.37|29.12|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|42202190000NB|17.4|19.15|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|4730093000000|2.34|7.42|LAST_OVERLAY_THICKNESS|12.0||
12/31/2021|54.0|38202190000NB|34.47|34.78|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|38202190000NB|0.0|3.69|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|47202190000NB|22.16|25.83|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|38202190000NB|34.79|37.89|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|42202190000NB|27.85|30.16|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|42202190000NB|8.74|9.68|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|4730032000000|14.79|16.09|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|4240011000000|2.48|2.491|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|47202190000NB|26.1|27.76|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|38202190000NB|6.01|7.15|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|3830039000000|27.78|28.08|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|42200330000EB|10.26|10.99|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|38202190000NB|4.37|6.01|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|42202190000NB|19.15|21.44|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|47202190000NB|5.57|7.37|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|36200330000EB|5.49|5.92|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|42200330000EB|9.5|9.74|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4730032000000|0.0|3.26|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|3830092000000|0.0|5.83|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|38202190000NB|14.15|14.67|LAST_OVERLAY_THICKNESS|0.5||
12/31/2021|54.0|4272254001900|0.0|0.3|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|42202190000NB|0.0|3.24|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|42202190000NB|15.89|17.4|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|47300320005SB|0.04|0.19|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|38202190000NB|19.58|21.84|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|4240031000000|0.0|1.81|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|47202190000NB|13.1|17.49|LAST_OVERLAY_THICKNESS|0.05||
12/31/2021|54.0|4730093000000|0.15|0.91|LAST_OVERLAY_THICKNESS|12.0||
12/31/2021|54.0|47202190000NB|17.49|18.0|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|42202190000NB|21.48|21.67|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|38202190000NB|7.77|9.82|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|42202190000NB|8.55|8.74|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|38202190000NB|3.69|4.37|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4730093000000|0.0|0.15|LAST_OVERLAY_THICKNESS|3.0||
12/31/2021|54.0|28200520000EB|0.0|0.58|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|41100640000EB|120.69|122.62|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|5530097000000|28.09|32.88|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|5530097000000|22.83|23.2|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|5530097000000|21.56|22.26|LAST_OVERLAY_THICKNESS|1.1||
12/31/2021|54.0|55200520000EB|7.65|8.34|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|55200520000EB|4.78|7.65|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|55200520000EB|0.0|1.4|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|5530016000000|10.99|11.4|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|5530016000000|6.42|8.95|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|5530016000000|1.73|3.33|LAST_OVERLAY_THICKNESS|1.1||
12/31/2021|54.0|5530010000000|24.14|24.38|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4130307000000|7.42|8.45|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|4130307000000|4.55|5.59|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4130210000000|1.89|2.79|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|41100640000EB|137.48|138.01|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|41100640000EB|132.84|137.48|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|41100640000EB|132.0|132.53|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|41100640000EB|126.65|127.58|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|41100640000EB|123.63|124.47|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|41100640000EB|122.71|123.18|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|4130061000000|2.604|3.29|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4130054000000|10.14|10.33|LAST_OVERLAY_THICKNESS|1.1||
12/31/2021|54.0|4130054000000|2.48|4.86|LAST_OVERLAY_THICKNESS|1.1||
12/31/2021|54.0|4140048000000|0.0|1.9|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4140041210000|0.0|1.63|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4130041000000|1.99|2.19|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4130041000000|1.85|1.99|LAST_OVERLAY_THICKNESS|1.1||
12/31/2021|54.0|4130041000000|0.0|0.71|LAST_OVERLAY_THICKNESS|1.1||
12/31/2021|54.0|4140025000000|3.7|5.9|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|41200190014NB|0.0|2.7|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4140019030000|0.387|0.5|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|41200190000NB|16.669|16.925|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|41200190000NB|19.8|21.61|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|41200190000NB|18.64|19.33|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|41200190000NB|18.31|18.41|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|41200190000NB|17.18|17.95|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|41200190000NB|0.0|2.17|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4140018000000|3.51|4.41|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4140018000000|3.0|3.51|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4140018000000|2.99|3.0|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4140016100000|0.53|0.9|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4130016000000|15.08|15.61|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4130016000000|9.485|9.8|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4130016000000|15.65|15.81|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4130016000000|14.72|15.08|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4130016000000|14.42|14.72|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4140011000000|0.0|1.26|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4140008030000|0.0|0.65|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|4140008010000|1.02|1.6|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|4140008000000|0.19|0.75|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4140008000000|0.0|0.11|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|41100640000EB|129.49|132.0|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|41100640000EB|128.91|129.49|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|4140006030000|0.53|1.48|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4140006020000|1.57|1.69|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4140006000000|0.91|1.13|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4140006000000|0.0|0.14|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4140004030000|0.0|0.47|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4140003180000|2.77|3.51|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4130003000000|36.23|36.49|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4130003000000|35.98|36.18|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|4130003000000|37.1|37.73|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|4140001000000|3.4|4.14|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|4140001000000|1.95|3.4|LAST_OVERLAY_THICKNESS|2.0||
12/31/2021|54.0|41200190023EB|0.0|0.033|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2830598000000|2.59|2.98|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2830598000000|2.4|2.59|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2830598000000|0.0|2.13|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28204600000EB|14.72|15.15|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28204600000EB|13.48|14.72|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28204600000EB|4.29|5.38|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28204600000EB|2.9|3.09|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28204600000EB|1.33|2.9|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28204600000EB|0.029|1.06|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28100770000NB|5.12|8.189|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|28100770000NB|2.56|5.12|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|28100770000NB|0.69|2.56|LAST_OVERLAY_THICKNESS|11.0||
12/31/2021|54.0|28200520004NB|0.0|0.22|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28200520000EB|6.96|7.76|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28200520000EB|4.12|5.2|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2840027000000|2.12|2.59|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2840027000000|0.0|1.57|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2840025000000|0.57|1.53|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2840025000000|0.0|0.57|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2840024000000|0.3|2.789|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2840024000000|0.0|0.3|LAST_OVERLAY_THICKNESS|1.0||
12/31/2021|54.0|2840021010000|0.0|0.89|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2830020000000|12.05|12.78|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2830020000000|10.32|11.4|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2830020000000|4.23|5.2|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2840019290000|2.54|3.32|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28200190000NB|10.76|11.7|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28200190000NB|6.01|7.44|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28200190000NB|5.34|6.01|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|28200190000NB|2.88|3.87|LAST_OVERLAY_THICKNESS|1.5||
12/31/2021|54.0|2840016100000|0.0|0.66|LAST_OVERLAY_THICKNESS|2.0||
