BeginDate|StateID|RouteID|BeginPoint|EndPoint|DataItem|Value_Numeric|Value_Text|Value_Date|Comments
12/31/2021|54|0540002010000|0.0|0.13|K_FACTOR|18|||Est Pct_CU_Trucks; 
12/31/2021|54|0540002010000|0.13|1.03|K_FACTOR|18|||Est Pct_CU_Trucks; 
12/31/2021|54|0540003010000|0.48|0.61|K_FACTOR|18|||Est Pct_CU_Trucks; 
12/31/2021|54|0540003010000|0.61|1.65|K_FACTOR|21|||Est Pct_CU_Trucks; 
12/31/2021|54|0540003010000|1.65|1.94|K_FACTOR|21|||Est Pct_CU_Trucks; 
12/31/2021|54|0540007000000|1.29|2.449|K_FACTOR|19|||Est Pct_CU_Trucks; 
12/31/2021|54|0540007010000|0.0|0.76|K_FACTOR|19|||Est Pct_CU_Trucks; 
12/31/2021|54|0540007010000|0.76|0.84|K_FACTOR|19|||Est Pct_CU_Trucks; 
12/31/2021|54|0540007010000|0.84|0.86|K_FACTOR|20|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0540007010000|0.86|1.99|K_FACTOR|20|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0540008000000|0.0|0.75|K_FACTOR|16|||Est Pct_CU_Trucks; 
12/31/2021|54|0540013000000|0.0|0.14|K_FACTOR|13|||
12/31/2021|54|0540014000000|2.43|3.45|K_FACTOR|19|||
12/31/2021|54|0540018000000|0.0|0.55|K_FACTOR|17|||Est Pct_Buses; 
12/31/2021|54|0540027040000|0.0|0.13|K_FACTOR|20|||Est Pct_CU_Trucks; 
12/31/2021|54|0540027040000|0.44|0.84|K_FACTOR|18|||Est Pct_MC; Est Pct_Buses; Est Pct_CU_Trucks; 
12/31/2021|54|0540028000000|0.0|0.198|K_FACTOR|15|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0540507000000|0.0|0.25|K_FACTOR|15|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0540507000000|0.25|0.34|K_FACTOR|15|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0540507000000|0.62|1.2|K_FACTOR|14|||
12/31/2021|54|0540507020000|0.0|1.22|K_FACTOR|18|||
12/31/2021|54|0577278001900|0.0|0.16|K_FACTOR|17|||Est Pct_MC; Est Pct_Cars; Est Pct_Lgt_Trucks; Est Pct_Buses; Est Pct_SU_Trucks; Est Pct_CU_Trucks; 
12/31/2021|54|0577279001900|0.0|0.16|K_FACTOR|22|||Est Pct_MC; Est Pct_CU_Trucks; 
12/31/2021|54|06100640000EB|5.87|6.47|K_FACTOR|15|||
12/31/2021|54|06100640000EB|6.47|6.74|K_FACTOR|15|||
12/31/2021|54|06100640000EB|6.74|7.26|K_FACTOR|15|||
12/31/2021|54|06100640000EB|7.26|7.72|K_FACTOR|15|||
12/31/2021|54|06100640000EB|7.72|8.19|K_FACTOR|15|||
12/31/2021|54|06100640000EB|8.19|9.22|K_FACTOR|15|||
