BeginDate|StateID|RouteID|BeginPoint|EndPoint|DataItem|Value_Numeric|Value_Text|Value_Date|Comments
12/31/2021|54|17200500000EB|18.45|18.52|PEAK_PARKING|3|||
12/31/2021|54|17200500000EB|18.52|18.8|PEAK_PARKING|3|||
12/31/2021|54|17200500000EB|18.85|19.21|PEAK_PARKING|3|||
12/31/2021|54|1730020002300|0.0|0.13|PEAK_PARKING|3|||
12/31/2021|54|1730058000000|2.43|2.82|PEAK_PARKING|3|||
12/31/2021|54|1730098000000|0.42|1.96|PEAK_PARKING|3|||
12/31/2021|54|1740006000000|0.0|0.808|PEAK_PARKING|3|||
12/31/2021|54|1740009000000|0.05|0.52|PEAK_PARKING|3|||
12/31/2021|54|1740011000000|0.0|1.14|PEAK_PARKING|3|||
12/31/2021|54|1740011000000|1.14|2.3|PEAK_PARKING|3|||
12/31/2021|54|1740011000000|4.24|4.7|PEAK_PARKING|3|||
12/31/2021|54|1740011000000|4.7|5.24|PEAK_PARKING|3|||
12/31/2021|54|1740012000000|0.14|0.9|PEAK_PARKING|3|||
12/31/2021|54|1740019020000|0.23|0.65|PEAK_PARKING|3|||
12/31/2021|54|1740019290000|0.0|0.57|PEAK_PARKING|3|||
12/31/2021|54|1740019570000|0.0|0.49|PEAK_PARKING|3|||
12/31/2021|54|1740020750000|0.46|0.93|PEAK_PARKING|3|||
12/31/2021|54|1740020750000|1.26|1.48|PEAK_PARKING|3|||
12/31/2021|54|1740023090000|6.77|7.36|PEAK_PARKING|3|||
12/31/2021|54|1740023090000|7.77|8.94|PEAK_PARKING|3|||
12/31/2021|54|1740024020000|0.0|0.75|PEAK_PARKING|3|||
12/31/2021|54|1740024020000|0.75|0.87|PEAK_PARKING|3|||
