BeginDate|StateID|RouteID|BeginPoint|EndPoint|DataItem|Value_Numeric|Value_Date|Value_Text
12/31/2021|54|13202190000NB|10.85|11.06|BASE_TYPE|2||
12/31/2021|54|13202190000NB|27.33|29.72|BASE_TYPE|2||
12/31/2021|54|13202190000NB|6.04|6.39|BASE_TYPE|2||
12/31/2021|54|13202190000NB|25.9|26.76|BASE_TYPE|2||
12/31/2021|54|13202190000NB|10.01|10.85|BASE_TYPE|2||
12/31/2021|54|13202190000NB|31.56|34.22|BASE_TYPE|2||
12/31/2021|54|13202190000NB|26.97|27.33|BASE_TYPE|2||
12/31/2021|54|13202190000NB|14.16|14.34|BASE_TYPE|2||
12/31/2021|54|13202190000NB|5.37|5.69|BASE_TYPE|2||
12/31/2021|54|13202190000NB|11.06|11.26|BASE_TYPE|2||
12/31/2021|54|13202190000NB|2.57|4.79|BASE_TYPE|2||
12/31/2021|54|13202190000NB|15.74|16.37|BASE_TYPE|2||
12/31/2021|54|13202190000NB|9.06|9.9|BASE_TYPE|2||
12/31/2021|54|13202190000NB|6.03|6.04|BASE_TYPE|2||
12/31/2021|54|13202190000NB|6.69|7.11|BASE_TYPE|2||
12/31/2021|54|13202190000NB|14.34|14.45|BASE_TYPE|2||
12/31/2021|54|13202190000NB|29.72|31.56|BASE_TYPE|2||
12/31/2021|54|13202190000NB|7.43|8.59|BASE_TYPE|2||
12/31/2021|54|13202190000NB|21.34|21.86|BASE_TYPE|2||
12/31/2021|54|13202190000NB|6.39|6.69|BASE_TYPE|2||
12/31/2021|54|13202190005SB|0.0|0.33|BASE_TYPE|2||
12/31/2021|54|13202190005SB|0.33|1.64|BASE_TYPE|2||
12/31/2021|54|3230012000000|0.78|5.93|BASE_TYPE|2||
12/31/2021|54|3230012000000|5.93|6.11|BASE_TYPE|2||
12/31/2021|54|3230012000000|9.33|11.31|BASE_TYPE|2||
12/31/2021|54|32202190000NB|16.18|19.24|BASE_TYPE|2||
12/31/2021|54|32202190000NB|19.66|23.0|BASE_TYPE|2||
12/31/2021|54|32202190000NB|1.92|7.87|BASE_TYPE|2||
12/31/2021|54|32202190000NB|24.92|26.24|BASE_TYPE|2||
12/31/2021|54|32202190000NB|26.24|28.68|BASE_TYPE|2||
12/31/2021|54|32202190000NB|14.38|16.18|BASE_TYPE|2||
12/31/2021|54|32202190000NB|19.24|19.66|BASE_TYPE|2||
12/31/2021|54|3430020000000|28.29|29.07|BASE_TYPE|2||
12/31/2021|54|3430039000000|24.6|24.96|BASE_TYPE|2||
12/31/2021|54|3430041000000|0.03|2.59|BASE_TYPE|2||
12/31/2021|54|34200190000NB|1.38|3.4|BASE_TYPE|2||
12/31/2021|54|34200190000NB|11.03|11.47|BASE_TYPE|2||
12/31/2021|54|34200190000NB|31.65|31.85|BASE_TYPE|2||
12/31/2021|54|4530003000000|9.56|10.91|BASE_TYPE|2||
12/31/2021|54|4530020000000|24.37|24.94|BASE_TYPE|2||
12/31/2021|54|4530020000000|25.32|32.14|BASE_TYPE|2||
12/31/2021|54|4530020000000|24.94|25.32|BASE_TYPE|2||
12/31/2021|54|4530107000000|0.29|0.76|BASE_TYPE|2||
12/31/2021|54|45100640000EB|143.75|147.6|BASE_TYPE|2||
12/31/2021|54|45100640000EB|138.38|143.2|BASE_TYPE|2||
12/31/2021|54|45100640000EB|143.2|143.75|BASE_TYPE|2||
12/31/2021|54|45100640000EB|138.01|138.38|BASE_TYPE|2||
12/31/2021|54|13202190000NB|8.59|9.06|BASE_TYPE|2||
12/31/2021|54|5430068000000|0.0|0.35|BASE_TYPE|5||
12/31/2021|54|54100770000NB|173.94|176.46|BASE_TYPE|5||
12/31/2021|54|54100770000NB|168.37|172.29|BASE_TYPE|5||
12/31/2021|54|54100770000NB|162.73|168.205|BASE_TYPE|3||
12/31/2021|54|54100770000NB|161.66|162.73|BASE_TYPE|5||
12/31/2021|54|54100770000NB|160.38|161.66|BASE_TYPE|5||
12/31/2021|54|54100770000NB|156.99|158.69|BASE_TYPE|5||
12/31/2021|54|5440047040000|0.0|0.23|BASE_TYPE|5||
12/31/2021|54|5430047000000|0.45|0.56|BASE_TYPE|5||
12/31/2021|54|5430014000100|0.0|0.63|BASE_TYPE|5||
12/31/2021|54|5440014160000|2.89|3.83|BASE_TYPE|5||
12/31/2021|54|5440014160000|0.86|1.23|BASE_TYPE|5||
12/31/2021|54|5440014160000|0.18|0.86|BASE_TYPE|5||
12/31/2021|54|5440014140000|0.0|0.66|BASE_TYPE|5||
12/31/2021|54|5430014000000|16.1|16.76|BASE_TYPE|3||
12/31/2021|54|5430014000000|15.32|15.45|BASE_TYPE|3||
12/31/2021|54|5430014000000|15.19|15.32|BASE_TYPE|3||
12/31/2021|54|5430014000000|11.28|11.76|BASE_TYPE|5||
12/31/2021|54|5330014000000|19.34|20.71|BASE_TYPE|5||
12/31/2021|54|44200330000EB|4.33|5.61|BASE_TYPE|5||
12/31/2021|54|4330053000000|0.0|1.4|BASE_TYPE|5||
12/31/2021|54|43200500000EB|13.57|14.78|BASE_TYPE|5||
12/31/2021|54|3730002000000|14.95|17.49|BASE_TYPE|5||
12/31/2021|54|18100770000NB|156.01|156.99|BASE_TYPE|8||
12/31/2021|54|18100770000NB|154.41|156.01|BASE_TYPE|8||
12/31/2021|54|18100770000NB|153.79|154.41|BASE_TYPE|8||
12/31/2021|54|18100770000NB|145.99|150.45|BASE_TYPE|8||
12/31/2021|54|18100770000NB|132.44|137.74|BASE_TYPE|5||
12/31/2021|54|1840021000000|28.32|29.88|BASE_TYPE|5||
12/31/2021|54|1840021000000|19.64|20.96|BASE_TYPE|5||
12/31/2021|54|1830002000000|11.14|11.28|BASE_TYPE|5||
12/31/2021|54|1830002000000|10.86|11.0|BASE_TYPE|3||
12/31/2021|54|1830002000000|0.0|2.72|BASE_TYPE|5||
12/31/2021|54|07200330000EB|3.68|5.03|BASE_TYPE|5||
12/31/2021|54|07200330000EB|0.09|2.33|BASE_TYPE|5||
12/31/2021|54|0730005000000|12.09|12.62|BASE_TYPE|5||
