tmc|BeginDate|StateID|Travel_Time_Code|F_System|UrbanID|Facility_Type|NHS|Segment_Length|Directionality|DIR_AADT|LOTTR_AMP|TT_AMP50PCT|TT_AMP80PCT|LOTTR_MIDD|TT_MIDD50PCT|TT_MIDD80PCT|LOTTR_PMP|TT_PMP50PCT|TT_PMP80PCT|LOTTR_WE|TT_WE50PCT|TT_WE80PCT|TTTR_AMP|TTT_AMP50PCT|TTT_AMP95PCT|TTTR_MIDD|TTT_MIDD50PCT|TTT_MIDD95PCT|TTTR_PMP|TTT_PMP50PCT|TTT_PMP95PCT|TTTR_OVN|TTT_OVN50PCT|TTT_OVN95PCT|TTTR_WE|TTT_WE50PCT|TTT_WE95PCT|PHED|OCC_FAC|METRIC_SOURCE|Comments
122N04804|12/31/2021|54|122N04804|1|36190|2|1|0.046|1|29350|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.25|0|0|1.0|0|0|0|1.7|1|0
122N04801|12/31/2021|54|122N04801|1|99999|2|1|0.477|1|8048|1.05|0|0|1.02|0|0|1.05|0|0|1.03|0|0|1.12|0|0|1.07|0|0|1.1|0|0|1.16|0|0|1.14|0|0|0|1.7|1|0
122+07673|12/31/2021|54|122+07673|3|99999|2|1|0.543|1|8942|1.24|1|1|1.23|1|1|1.25|1|1|1.22|1|1|1.83|1|1|1.86|1|1|1.89|1|1|1.85|1|1|1.9|1|1|0|1.7|1|0
122N04802|12/31/2021|54|122N04802|1|99999|2|1|0.497|1|6200|1.05|0|0|1.02|0|0|1.05|0|0|1.05|0|0|1.14|0|0|1.07|0|0|1.09|0|0|1.2|0|1|1.14|0|0|0|1.7|1|0
122P07309|12/31/2021|54|122P07309|3|67672|2|1|0.423|1|9300|1.05|0|0|1.05|0|0|1.05|0|0|1.05|0|0|1.12|0|0|1.12|0|0|1.12|0|0|1.2|0|0|1.12|0|0|0|1.7|1|0
122N04807|12/31/2021|54|122N04807|1|36190|2|1|0.463|1|34244|1.02|0|0|1.0|0|0|1.05|0|0|1.02|0|0|1.07|0|0|1.07|0|0|1.12|0|0|1.09|0|0|1.07|0|0|0|1.7|1|0
122N04808|12/31/2021|54|122N04808|1|36190|2|1|0.564|1|36500|1.02|0|0|1.0|0|0|1.02|0|0|1.02|0|0|1.04|1|1|1.04|1|1|1.06|1|1|1.06|1|1|1.04|1|1|0|1.7|1|0
122N04805|12/31/2021|54|122N04805|1|36190|2|1|0.421|1|29200|1.03|0|0|1.03|0|0|1.03|0|0|1.03|0|0|1.05|0|0|1.05|0|0|1.08|0|0|1.1|0|0|1.08|0|0|0|1.7|1|0
122N04806|12/31/2021|54|122N04806|1|36190|2|1|0.53|1|30650|1.02|1|1|1.04|1|1|1.04|1|1|1.04|0|1|1.06|1|1|1.08|1|1|1.1|1|1|1.12|1|1|1.08|1|1|0|1.7|1|Filled missing data with 1 or 0
122P07355|12/31/2021|54|122P07355|3|99999|2|1|0.03|1|2000|1.25|0|0|1.25|0|0|1.25|0|0|1.25|0|0|1.25|0|0|1.5|0|0|1.5|0|0|1.5|0|0|1.5|0|0|0|1.7|1|0
122P07354|12/31/2021|54|122P07354|3|99999|2|1|0.048|1|1750|1.5|0|0|1.12|0|0|1.12|0|0|1.14|0|0|3.62|0|0|2.23|0|0|1.5|0|0|1.71|0|0|3.43|0|0|0|1.7|1|Filled missing data with 1 or 0
122P07357|12/31/2021|54|122P07357|3|99998|2|1|0.052|1|6500|1.46|0|0|1.46|0|0|1.58|0|0|1.58|0|0|3.39|0|0|3.38|0|0|3.67|0|0|3.13|0|0|3.25|0|0|0|1.7|1|0
122P07350|12/31/2021|54|122P07350|3|99999|2|1|0.029|1|1450|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.25|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|0|1.7|1|0
122P07352|12/31/2021|54|122P07352|3|99999|2|1|0.034|1|1597|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.2|0|0|1.2|0|0|1.2|0|0|1.2|0|0|1.2|0|0|0|1.7|1|0
122P18486|12/31/2021|54|122P18486|3|99999|2|1|0.059|1|6800|1.5|0|0|1.36|0|0|1.55|0|0|1.67|0|0|2.7|0|0|2.7|0|0|2.91|0|0|2.11|0|0|3.33|0|0|0|1.7|1|0
122P18488|12/31/2021|54|122P18488|3|67672|2|1|0.029|1|5650|1.0|0|0|1.2|0|0|1.2|0|0|1.0|0|0|1.6|0|0|2.4|0|0|1.6|0|0|1.5|0|0|1.4|0|0|0|1.7|1|0
122P18489|12/31/2021|54|122P18489|3|67672|2|1|0.039|1|5650|1.76|1|1|1.56|1|1|1.54|1|1|1.52|1|1|2.81|1|2|2.3|1|2|2.03|1|2|3.37|1|2|2.09|1|2|0|1.7|1|0
122P18482|12/31/2021|54|122P18482|3|67672|2|1|0.059|1|8400|1.23|0|0|1.27|0|0|1.27|0|0|1.29|0|0|2.17|0|0|2.14|0|0|2.21|0|0|2.46|0|0|2.29|0|0|0|1.7|1|0
122P18483|12/31/2021|54|122P18483|3|67672|2|1|0.037|1|8500|1.3|0|0|1.42|0|0|2.21|0|0|1.2|0|0|2.0|0|0|3.08|0|0|3.93|0|1|2.44|0|0|1.8|0|0|0|1.7|1|Filled missing data with 1 or 0
122N07054|12/31/2021|54|122N07054|3|59275|2|1|0.617|1|0|1.33|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.78|0|0|1.33|0|0|1.33|0|0|1.33|0|0|1.33|0|0|0|1.7|1|0
122+18343|12/31/2021|54|122+18343|3|59275|2|1|0.197|1|0|1.31|1|1|1.3|1|2|1.43|1|2|1.38|1|2|2.36|1|2|2.24|1|3|2.34|1|3|2.34|1|2|2.23|1|2|0|1.7|1|0
122P18498|12/31/2021|54|122P18498|3|40753|2|1|0.243|1|8300|1.37|1|1|1.4|1|1|1.47|1|1|1.37|1|1|2.56|1|1|2.91|1|2|3.19|1|2|2.12|0|1|2.46|1|1|0|1.7|1|0
122-08055|12/31/2021|54|122-08055|3|15481|2|1|9.499|1|5850|1.06|10|11|1.05|11|11|1.05|11|11|1.06|10|11|1.53|11|17|1.49|11|17|1.76|11|19|1.54|11|16|1.48|10|15|0|1.7|1|0
122P18491|12/31/2021|54|122P18491|3|67672|2|1|0.025|1|14200|1.4|0|0|1.33|0|0|1.33|0|0|1.17|0|0|2.0|0|0|2.0|0|0|1.83|0|0|2.6|0|0|1.83|0|0|0|1.7|1|0
122-08058|12/31/2021|54|122-08058|3|99998|2|1|0.778|1|8595|1.29|2|2|1.24|2|2|1.18|2|2|1.33|2|2|2.36|2|4|2.08|2|4|2.03|2|4|1.75|2|3|2.54|2|4|0|1.7|1|0
122-08052|12/31/2021|54|122-08052|3|99999|2|1|7.291|1|0|1.25|2|2|1.21|2|2|1.15|2|2|1.1|2|2|1.95|2|3|1.98|2|3|1.64|2|3|1.43|2|2|1.43|2|2|0|1.7|1|0
122-08053|12/31/2021|54|122-08053|3|99999|2|1|7.665|1|4142|1.08|9|10|1.12|10|11|1.08|9|10|1.07|9|10|1.44|10|14|1.62|10|16|1.49|9|14|1.28|9|12|1.27|9|12|0|1.7|1|0
122-08054|12/31/2021|54|122-08054|3|15481|2|1|3.721|1|5399|1.12|5|5|1.19|5|6|1.09|5|5|1.09|5|5|1.6|5|7|1.87|5|9|2.12|5|10|1.78|5|8|1.58|5|7|0|1.7|1|0
122P06483|12/31/2021|54|122P06483|3|99998|2|1|0.405|1|12300|1.08|0|0|1.05|0|0|1.05|0|0|1.05|0|0|1.23|0|0|1.23|0|0|1.18|0|0|1.26|0|0|1.13|0|0|0|1.7|1|0
122-10386|12/31/2021|54|122-10386|3|99999|2|1|7.41|1|962|1.14|9|10|1.17|9|11|1.16|9|10|1.17|9|10|1.56|9|14|1.65|9|15|1.6|9|14|1.52|9|14|1.51|9|13|0|1.7|1|0
122-10385|12/31/2021|54|122-10385|3|40753|2|1|0.945|1|0|1.31|6|8|1.27|5|7|1.25|5|6|1.24|5|6|2.09|6|12|2.04|5|11|1.78|5|9|1.65|5|9|2.0|5|10|0|1.7|1|0
122N07047|12/31/2021|54|122N07047|3|40753|2|1|3.227|1|0|1.87|1|1|1.54|1|1|1.49|1|1|1.49|0|1|3.22|1|2|3.17|1|2|3.0|1|2|1.78|0|1|2.47|0|1|0|1.7|1|0
122P18468|12/31/2021|54|122P18468|3|67672|2|1|0.427|1|0|1.25|0|0|1.2|0|0|1.25|0|0|1.04|0|0|1.51|0|0|1.4|0|0|1.66|0|0|1.5|0|0|1.36|0|0|0|1.7|1|0
122-08060|12/31/2021|54|122-08060|3|99998|2|1|0.614|1|7950|1.12|1|1|1.11|1|1|1.13|1|1|1.16|1|1|1.51|1|1|1.57|1|1|1.58|1|1|1.5|1|1|1.47|1|1|0|1.7|1|0
122-08061|12/31/2021|54|122-08061|3|99998|2|1|2.599|1|7950|1.05|3|3|1.05|3|3|1.05|3|3|1.05|3|3|1.24|3|4|1.27|3|4|1.2|3|4|1.21|3|4|1.18|3|3|0|1.7|1|0
122+10406|12/31/2021|54|122+10406|3|99999|2|1|5.099|1|1380|1.09|6|6|1.08|6|6|1.08|6|6|1.08|6|6|1.27|6|7|1.26|6|7|1.25|6|7|1.23|6|7|1.22|6|7|0|1.7|1|0
122+10405|12/31/2021|54|122+10405|3|94726|2|1|6.38|1|5520|1.11|12|13|1.1|12|13|1.13|11|13|1.13|10|12|1.6|12|19|1.74|12|21|2.02|11|23|1.94|10|20|1.83|10|19|0|1.7|1|0
122-15601|12/31/2021|54|122-15601|3|99998|2|1|3.732|1|6922|1.18|7|9|1.25|8|10|1.23|8|10|1.2|7|9|1.53|7|11|1.79|8|14|1.71|8|13|1.43|7|10|1.58|7|11|0|1.7|1|0
122-15600|12/31/2021|54|122-15600|3|6139|2|1|0.662|1|0|1.11|3|4|1.09|3|4|1.08|3|4|1.06|3|3|1.38|3|4|1.31|3|4|1.27|3|4|1.4|3|5|1.26|3|4|0|1.7|1|0
122P18463|12/31/2021|54|122P18463|3|94726|2|1|0.027|1|8900|1.2|0|0|1.17|0|0|1.4|0|0|1.2|0|0|2.0|0|0|1.83|0|0|2.2|0|0|1.4|0|0|2.2|0|0|0|1.7|1|0
122-08062|12/31/2021|54|122-08062|3|99998|2|1|1.981|1|9355|1.11|2|3|1.11|3|3|1.11|2|3|1.1|2|3|1.48|2|4|1.54|3|4|1.53|2|4|1.42|2|3|1.46|2|3|0|1.7|1|0
122-08063|12/31/2021|54|122-08063|3|94726|2|1|0.205|1|0|1.43|3|4|1.36|3|4|1.3|3|3|1.13|2|3|5.43|3|14|4.18|3|11|3.6|3|9|1.48|2|3|1.9|2|5|0|1.7|1|0
122-10397|12/31/2021|54|122-10397|3|59275|2|1|3.38|1|13306|1.22|9|11|1.28|9|12|1.25|9|11|1.23|8|10|2.18|8|18|2.47|9|22|2.2|9|19|2.97|8|23|2.29|8|19|0|1.7|1|0
122-10395|12/31/2021|54|122-10395|3|99999|2|1|7.69|1|1908|1.14|12|13|1.17|12|14|1.24|12|14|1.23|12|15|1.42|12|17|1.84|12|22|2.22|12|26|1.68|12|20|2.11|12|26|0|1.7|1|0
122-10396|12/31/2021|54|122-10396|3|99999|2|1|5.636|1|3303|1.1|8|9|1.1|8|9|1.13|8|9|1.14|8|9|1.54|8|13|1.42|8|12|1.48|8|12|1.52|8|12|1.47|8|12|0|1.7|1|0
122P18479|12/31/2021|54|122P18479|3|99999|2|1|7.27|1|0|1.64|0|0|1.73|0|0|1.71|0|0|1.54|0|0|3.21|0|0|3.53|0|1|3.12|0|1|3.01|0|0|3.08|0|0|0|1.7|1|0
122P18475|12/31/2021|54|122P18475|3|99999|2|1|2.87|1|0|1.36|0|0|1.32|0|0|1.34|0|1|1.38|0|0|2.06|0|1|2.03|0|1|2.08|0|1|1.97|0|1|2.0|0|1|0|1.7|1|0
122-08071|12/31/2021|54|122-08071|3|6139|2|1|6.516|1|12245|1.04|7|7|1.04|7|7|1.05|7|7|1.05|7|7|1.29|7|9|1.26|7|9|1.28|8|10|1.44|7|10|1.43|7|10|0|1.7|1|0
122N07038|12/31/2021|54|122N07038|3|99999|2|1|0.14|1|0|1.33|0|0|1.4|0|0|1.4|0|0|1.14|0|0|1.67|0|0|2.73|0|0|2.6|0|0|1.5|0|0|1.43|0|0|0|1.7|1|0
122P18477|12/31/2021|54|122P18477|3|67672|2|1|0.238|1|7400|1.27|0|0|1.21|0|0|1.16|0|0|1.34|0|0|1.5|0|0|1.52|0|0|1.39|0|0|1.58|0|0|1.59|0|0|0|1.7|1|0
122-08072|12/31/2021|54|122-08072|3|6139|2|1|0.455|1|12903|1.02|0|0|1.02|0|0|1.02|0|0|1.04|0|0|1.09|0|0|1.11|0|1|1.11|0|1|1.13|0|1|1.11|0|1|0|1.7|1|0
122P18478|12/31/2021|54|122P18478|3|99999|2|1|0.033|1|0|1.48|0|0|1.57|0|0|1.71|0|0|1.65|0|0|2.57|0|1|2.95|0|1|2.95|0|1|3.48|0|1|3.84|0|1|0|1.7|1|0
122P18471|12/31/2021|54|122P18471|3|67672|2|1|0.162|1|5500|1.14|0|0|1.19|0|0|1.23|0|0|1.15|0|0|1.57|0|0|1.7|0|0|1.77|0|0|1.74|0|1|1.69|0|0|0|1.7|1|0
122-16921|12/31/2021|54|122-16921|1|99999|2|1|0.23|1|5600|1.05|0|0|1.05|0|0|1.05|0|0|1.05|0|0|1.14|0|0|1.1|0|0|1.14|0|0|1.19|0|0|1.14|0|0|0|1.7|1|0
122-16920|12/31/2021|54|122-16920|1|99999|2|1|2.433|1|6950|1.05|2|2|1.04|2|2|1.04|2|2|1.05|2|2|1.15|2|3|1.11|2|3|1.13|2|3|1.26|2|3|1.16|2|3|0|1.7|1|0
122-08077|12/31/2021|54|122-08077|3|6139|2|1|0.865|1|12059|1.04|1|1|1.05|1|1|1.05|1|1|1.07|1|1|1.15|1|1|1.13|1|1|1.16|1|1|1.24|1|1|1.18|1|1|0|1.7|1|0
122-08078|12/31/2021|54|122-08078|3|6139|2|1|0.911|1|8650|1.12|1|1|1.1|1|1|1.12|1|2|1.13|1|1|1.44|1|2|1.39|1|2|1.39|2|2|1.53|1|2|1.52|1|2|0|1.7|1|0
122-08079|12/31/2021|54|122-08079|3|99999|2|1|6.263|1|8166|1.03|6|6|1.02|6|6|1.03|6|6|1.03|6|6|1.14|6|7|1.13|6|7|1.14|6|7|1.2|6|7|1.16|6|7|0|1.7|1|0
122-08073|12/31/2021|54|122-08073|3|6139|2|1|0.23|1|12050|1.04|0|0|1.04|0|0|1.04|0|0|1.04|0|0|1.08|0|0|1.13|0|0|1.13|0|0|1.17|0|0|1.13|0|0|0|1.7|1|0
122-16927|12/31/2021|54|122-16927|1|40753|2|1|1.103|1|24200|1.03|1|1|1.03|1|1|1.03|1|1|1.02|1|1|1.19|1|1|1.13|1|1|1.12|1|1|1.17|1|1|1.12|1|1|0|1.7|1|0
122-08074|12/31/2021|54|122-08074|3|6139|2|1|0.474|1|12050|1.02|0|1|1.02|0|1|1.04|0|1|1.02|0|1|1.12|0|1|1.08|1|1|1.12|1|1|1.16|1|1|1.14|0|1|0|1.7|1|0
122-08075|12/31/2021|54|122-08075|3|6139|2|1|0.298|1|12050|1.03|0|0|1.03|0|0|1.03|0|0|1.03|0|0|1.1|0|0|1.06|0|0|1.1|0|0|1.13|0|0|1.1|0|0|0|1.7|1|0
122-08076|12/31/2021|54|122-08076|3|6139|2|1|0.572|1|11900|1.02|1|1|1.03|1|1|1.02|1|1|1.03|1|1|1.08|1|1|1.08|1|1|1.1|1|1|1.15|1|1|1.1|1|1|0|1.7|1|0
122-10328|12/31/2021|54|122-10328|3|99999|2|1|7.401|1|3034|1.09|8|9|1.08|8|9|1.08|8|9|1.08|8|9|1.37|8|11|1.36|8|11|1.45|8|12|1.34|8|11|1.56|8|13|0|1.7|1|0
122-10326|12/31/2021|54|122-10326|3|99999|2|1|2.693|1|2200|1.06|3|3|1.06|3|3|1.06|3|3|1.06|3|3|1.21|3|4|1.21|3|4|1.21|3|4|1.25|3|4|1.19|3|3|0|1.7|1|0
122P06862|12/31/2021|54|122P06862|3|99999|2|1|0.173|1|9550|1.06|0|0|1.06|0|0|1.06|0|0|1.06|0|0|1.12|0|0|1.19|0|0|1.19|0|0|1.31|0|0|1.19|0|0|0|1.7|1|0
122-10327|12/31/2021|54|122-10327|3|99999|2|1|8.56|1|2407|1.07|9|10|1.08|9|10|1.07|9|10|1.09|9|10|1.24|9|11|1.27|9|12|1.28|9|12|1.3|9|12|1.38|9|12|0|1.7|1|0
122-10324|12/31/2021|54|122-10324|3|99999|2|1|11.456|1|3008|1.06|12|13|1.06|12|13|1.06|12|13|1.07|12|12|1.3|12|16|1.28|12|16|1.31|12|16|1.26|12|15|1.23|12|14|0|1.7|1|0
122-18290|12/31/2021|54|122-18290|3|15481|2|1|0.122|1|9400|1.34|0|0|1.52|0|1|1.78|1|1|1.6|0|1|2.16|0|1|2.91|0|1|3.27|1|2|2.02|0|1|2.47|0|1|0|1.7|1|0
122-10325|12/31/2021|54|122-10325|3|99999|2|1|2.266|1|2228|1.06|2|3|1.06|2|3|1.06|2|3|1.06|2|3|1.2|2|3|1.29|2|3|1.15|2|3|1.17|2|3|1.15|2|3|0|1.7|1|0
122-18291|12/31/2021|54|122-18291|3|40753|2|1|0.366|1|0|1.41|5|7|1.31|6|7|1.33|5|7|1.37|5|6|2.61|5|13|2.11|5|11|2.11|5|11|3.14|5|15|2.59|5|12|0|1.7|1|0
122-18295|12/31/2021|54|122-18295|3|15481|2|1|0.225|1|6150|1.28|0|1|1.5|1|1|1.5|0|1|1.23|0|1|2.29|0|1|3.02|1|2|3.38|0|2|2.17|0|1|2.3|0|1|0|1.7|1|0
122-18299|12/31/2021|54|122-18299|3|15481|2|4|0.291|1|10100|1.43|1|1|1.43|1|1|1.55|1|1|1.35|0|1|2.74|1|1|2.42|1|1|2.65|1|2|1.87|0|1|2.11|0|1|0|1.7|1|0
122-18296|12/31/2021|54|122-18296|3|15481|2|1|1.812|1|5648|1.56|4|6|1.46|4|6|1.48|4|6|1.65|4|6|2.34|4|9|2.25|4|9|2.25|4|9|2.4|4|9|2.34|4|9|0|1.7|1|0
122P06867|12/31/2021|54|122P06867|3|99998|2|1|0.247|1|24550|1.42|1|1|1.21|1|1|1.29|1|1|1.26|1|1|2.52|1|2|1.92|1|1|2.14|1|1|2.25|1|1|1.83|1|1|0|1.7|1|0
122P06864|12/31/2021|54|122P06864|3|99998|2|1|0.484|1|13286|1.04|1|1|1.04|1|1|1.06|1|1|1.04|0|1|1.14|1|1|1.12|1|1|1.13|1|1|1.15|1|1|1.14|1|1|0|1.7|1|0
122P06866|12/31/2021|54|122P06866|3|99998|2|1|0.522|1|20731|1.09|1|1|1.09|1|1|1.09|1|1|1.05|1|1|1.19|1|1|1.25|1|1|1.58|1|1|1.17|1|1|1.2|1|1|0|1.7|1|0
122P06865|12/31/2021|54|122P06865|3|99998|2|1|0.041|1|23800|1.0|0|0|1.0|0|0|1.0|0|0|1.25|0|0|1.2|0|0|1.2|0|0|1.2|0|0|1.2|0|0|1.25|0|0|0|1.7|1|0
122-10333|12/31/2021|54|122-10333|3|99999|2|1|0.917|1|3600|1.06|1|1|1.05|1|1|1.05|1|1|1.05|1|1|1.17|1|1|1.17|1|1|1.15|1|1|1.18|1|1|1.15|1|1|0|1.7|1|0
122-18283|12/31/2021|54|122-18283|3|15481|2|1|1.337|1|8823|1.28|3|3|1.3|3|4|1.3|3|4|1.37|2|3|2.0|3|5|2.35|3|6|2.41|3|7|2.18|2|5|3.0|2|7|0|1.7|1|0
122-18284|12/31/2021|54|122-18284|3|15481|2|1|3.033|1|10012|1.25|4|6|1.35|5|7|1.68|5|9|1.4|4|6|2.25|5|10|3.15|5|15|3.95|5|19|2.37|4|10|3.22|4|14|0|1.7|1|0
122-18287|12/31/2021|54|122-18287|3|15481|2|1|1.69|1|10942|1.32|4|5|1.24|4|5|1.27|4|5|1.28|3|4|2.31|4|8|1.93|4|7|2.05|4|7|2.14|3|7|2.12|3|7|0|1.7|1|Filled missing data with 1 or 0
122-18288|12/31/2021|54|122-18288|3|15481|2|1|0.778|1|11050|1.2|1|2|1.2|1|2|1.24|1|2|1.2|1|1|1.69|1|2|1.79|1|2|1.76|1|2|1.46|1|2|1.68|1|2|0|1.7|1|Filled missing data with 1 or 0
122-18285|12/31/2021|54|122-18285|3|15481|2|1|2.805|1|12634|1.17|4|5|1.16|4|5|1.15|4|5|1.25|4|5|1.65|4|6|1.63|4|6|1.57|4|6|1.83|4|7|1.9|4|8|0|1.7|1|Filled missing data with 1 or 0
122-18286|12/31/2021|54|122-18286|3|15481|2|1|0.932|1|14458|1.2|2|2|1.23|2|2|1.18|2|2|1.27|2|2|1.62|2|3|1.63|2|3|1.66|2|3|1.71|2|3|1.76|2|3|0|1.7|1|Filled missing data with 1 or 0
122-18289|12/31/2021|54|122-18289|3|15481|2|1|0.34|1|9517|1.2|1|1|1.2|1|1|1.2|1|1|1.21|1|1|1.55|1|1|1.67|1|1|1.67|1|1|1.45|1|1|1.59|1|1|0|1.7|1|Filled missing data with 1 or 0
122N07499|12/31/2021|54|122N07499|3|99998|2|1|0.421|1|3750|1.1|0|0|1.1|0|0|1.1|0|0|1.08|0|0|1.3|0|1|1.35|0|1|1.28|0|0|1.28|0|0|1.29|0|0|0|1.7|1|Filled missing data with 1 or 0
122+08132|12/31/2021|54|122+08132|3|59275|2|1|0.588|1|5450|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|0|1.7|1|Filled missing data with 1 or 0
122+08133|12/31/2021|54|122+08133|3|59275|2|1|0.559|1|1800|1.11|3|3|1.09|3|3|1.08|3|3|1.11|3|3|1.52|3|5|1.28|3|4|1.27|3|4|2.0|3|6|1.43|3|4|0|1.7|1|Filled missing data with 1 or 0
122+08131|12/31/2021|54|122+08131|3|59275|2|1|1.021|1|6900|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|0|1.7|1|Filled missing data with 1 or 0
122P06849|12/31/2021|54|122P06849|1|94726|2|-1|0.21|1|0|1.16|0|0|1.28|0|0|1.28|0|0|1.19|0|0|1.49|0|1|1.82|0|1|1.89|0|1|1.36|0|0|1.69|0|1|0|1.7|1|Filled missing data with 1 or 0
122+08137|12/31/2021|54|122+08137|3|99999|2|1|8.492|1|1686|1.18|11|13|1.15|10|12|1.1|10|11|1.13|10|11|2.09|11|23|1.73|11|18|1.57|10|15|1.75|11|19|1.48|10|15|0|1.7|1|Filled missing data with 1 or 0
122+08138|12/31/2021|54|122+08138|3|99998|2|1|1.894|1|3212|1.34|3|4|1.43|3|5|1.5|3|5|1.46|3|5|2.86|3|9|3.73|3|13|4.97|3|15|1.99|3|6|4.07|3|13|0|1.7|1|Filled missing data with 1 or 0
122+08139|12/31/2021|54|122+08139|3|99998|1|1|1.452|1|13474|1.15|2|3|1.2|2|3|1.16|2|3|1.2|2|3|1.87|2|4|2.48|2|6|2.34|2|6|3.1|2|7|3.5|2|8|0|1.7|1|Filled missing data with 1 or 0
122-08037|12/31/2021|54|122-08037|1|94726|2|-1|0.199|1|0|1.31|5|6|1.41|5|7|1.52|5|8|1.58|5|8|2.32|5|11|3.46|5|17|3.33|5|17|2.28|5|11|3.72|5|18|0|1.7|1|Filled missing data with 1 or 0
122+08121|12/31/2021|54|122+08121|3|99999|2|-1|0.041|1|0|1.42|8|12|1.59|9|15|1.62|9|15|1.67|9|15|2.64|8|22|2.83|9|26|2.91|9|26|2.85|8|24|2.51|9|22|0|1.7|1|Filled missing data with 1 or 0
122+08122|12/31/2021|54|122+08122|3|59275|2|1|1.195|1|7090|1.3|3|4|1.43|4|5|1.52|4|6|1.47|3|5|2.09|3|7|2.64|4|10|2.83|4|10|2.29|3|6|2.24|3|7|0|1.7|1|Filled missing data with 1 or 0
122N07475|12/31/2021|54|122N07475|3|15481|2|1|0.027|1|7800|1.67|0|0|1.43|0|0|1.43|0|0|1.67|0|0|3.0|0|0|3.0|0|0|2.57|0|0|3.33|0|0|2.5|0|0|0|1.7|1|Filled missing data with 1 or 0
122N07474|12/31/2021|54|122N07474|3|15481|2|1|0.031|1|9900|2.43|0|0|2.14|0|0|2.0|0|0|2.17|0|0|6.57|0|0|5.29|0|0|6.17|0|0|7.67|0|0|7.67|0|0|0|1.7|1|Filled missing data with 1 or 0
122+08126|12/31/2021|54|122+08126|3|59275|2|-1|0.486|1|11814|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|0|1.7|1|Filled missing data with 1 or 0
122+08123|12/31/2021|54|122+08123|3|59275|2|1|0.617|1|8976|1.25|2|2|1.24|2|2|1.24|2|2|1.23|2|2|1.84|2|3|1.76|2|3|1.74|2|3|2.01|2|3|1.77|2|3|0|1.7|1|Filled missing data with 1 or 0
122+08124|12/31/2021|54|122+08124|3|59275|2|1|0.197|1|9600|1.85|1|2|1.72|1|2|1.93|1|2|2.01|1|2|2.99|1|2|3.24|1|3|3.15|1|3|2.73|1|2|3.73|1|3|0|1.7|1|Filled missing data with 1 or 0
122P06853|12/31/2021|54|122P06853|3|99999|2|1|0.025|1|650|1.25|0|0|1.25|0|0|1.0|0|0|1.33|0|0|1.75|0|0|1.5|0|0|1.5|0|0|1.5|0|0|2.0|0|0|0|1.7|1|Filled missing data with 1 or 0
122+08150|12/31/2021|54|122+08150|3|99999|2|1|9.224|1|1448|1.15|10|12|1.15|10|12|1.18|10|12|1.21|10|12|1.5|11|16|1.53|10|16|1.54|10|15|1.68|11|18|1.66|10|16|0|1.7|1|Filled missing data with 1 or 0
122+08151|12/31/2021|54|122+08151|3|99999|2|1|8.07|1|1248|1.09|11|12|1.09|11|12|1.09|10|11|1.07|10|11|1.33|11|14|1.34|11|14|1.24|10|13|1.29|11|14|1.22|10|13|0|1.7|1|Filled missing data with 1 or 0
122+08154|12/31/2021|54|122+08154|3|99999|2|1|1.351|1|600|1.18|2|2|1.15|2|2|1.18|2|2|1.12|2|2|1.7|2|3|1.92|2|3|1.43|2|2|1.36|2|3|1.47|2|3|0|1.7|1|Filled missing data with 1 or 0
122+08152|12/31/2021|54|122+08152|3|99999|2|1|7.291|1|922|1.23|10|12|1.28|10|13|1.19|10|11|1.09|9|10|1.76|10|18|2.3|10|24|1.66|10|16|1.59|10|15|1.37|9|13|0|1.7|1|Filled missing data with 1 or 0
122+08153|12/31/2021|54|122+08153|3|99999|2|1|2.803|1|745|1.13|4|4|1.12|4|4|1.1|4|4|1.1|4|4|1.41|4|5|1.45|4|5|1.31|4|5|1.39|4|5|1.29|4|5|0|1.7|1|Filled missing data with 1 or 0
122P17557|12/31/2021|54|122P17557|3|67672|2|1|0.424|1|9400|1.08|0|0|1.08|0|0|1.08|0|0|1.05|0|0|1.15|0|0|1.12|0|0|1.17|0|0|1.2|0|0|1.18|0|0|0|1.7|1|Filled missing data with 1 or 0
122P17556|12/31/2021|54|122P17556|3|67672|2|1|0.547|1|7305|1.02|0|0|1.04|0|1|1.04|0|0|1.04|0|0|1.12|0|1|1.1|0|1|1.1|0|1|1.18|0|1|1.12|0|1|0|1.7|1|Filled missing data with 1 or 0
122P17555|12/31/2021|54|122P17555|3|67672|2|1|0.412|1|5800|1.05|0|0|1.05|0|0|1.08|0|0|1.05|0|0|1.15|0|0|1.12|0|0|1.18|0|0|1.22|0|0|1.2|0|0|0|1.7|1|Filled missing data with 1 or 0
